312f8ed70fdc9b6bbaa8c849f29ab1b7fc6b642eb680a06f7398cea6bed56f38,95ad8767f47ca867363c6b8568f437f116d895fb7d23b66f681a976695905664,89e747349ba078ae0d43827b85303d16ad9a83cdaf2b8823c21671871c8ca57c,2d0c776dd407687734939ab294ae6c367ec8273a03d08a885e9b6449d5a60d59,3e046682d6cb22f941a248bf234da2b595e81983c6b3017674d0b643b45fcc8d,f95207a5d387f2c8ecc9077993e199406d2b80573b55ff77ebba38b1ba4d907b,ff198e49b09d38c79299550aebecb0304e96cdc204c1f8644b9f7b94c21a56c6,8c536c899ca1076b355f5f1ef056976d777da0a38ddd5337f91e2b61a272004a,2fe1b262aaed59f43eb0cf9f5164ca163a4c635e2bca52dc3337547ee4fffce3,966a7d38393e16fa8f30aff95561c635d76b20fac28c2291b4fa8d03d5a8cdde,5e45c1e3c343a0c510415094cd195e25d31c7161150de2fba48abbae3f9d511f,319e76ef22741c9f43536986a406620faf3103fc47a5d742fb8a2fff6469f83d,76a58b1ce42fd16061c71b6db47b1b23b74dbc0975406199f6e391c5da48bba2,b0cdfc45124cb82ca86e01e5c666a3cea8e2cec2cbf619378d4707640e8f7732,1e216a773fbc83fe46deaa6adfb608f239dd9c449cd7c29b3dfa4e54a1d8b4f1,4be697dace8e2a100bfb79e130fcfc9c88d1f9183416bc9aa8ffdd4fa80e2c0e,8b995151fba43305fcbf53e95683ca036772f6968b570211a1b1d3122c853109,67ddeecf309233fa98bafedea14a30488cc04db297a8d2227af334759e9fdba4,606d32f41e2b4d6c83064e220628a990fc930e1f8c2ff6205ad9e1f5d64e3ec8,e774128305460ec2239917165f0aee43147cc01d12e7011302d1f15e04acaaad,e8dfc16d4f1c3da8a0a6761522148454d98a25538b05aa70fa7dfab5a43f6cd7,2e980cdba4b20e177ee18c0c54c9bea3f2f1e6e7b8e12204e58e05fac0d65cf6,aedc25a71b76de8d6f682df0c1082b0f43e302f12b1514f90a319bc7b7134c54,a58122685ba64e8aa67e2308813e30f27612dcba946cc0c9f7a901ad87a982b1,68b4dfee752bf6392732cee900c5f0621b49902da82f1e7a287c7dddd02c7b97,241210abe190b8eb1f9e46fb1b103c7da2c25bd3775af46f1fdc67219426e2d7,0b06175de8a76f5623b9a784d1f922cbe3e7d1cdde9875320b9fd370d4adc609,dbb896c768130e6f5e5970c29dcb2b9443d20e6668f833f231e3a5239cba2733,eada115d0e6995b644fdd526abf2f879c68d02cc7275469c9dc422c7d2fff9f3,ab4931e136794425731c5eb90740d28612945dab9ca41d006866a0b7356a949c,ede2daa2552f1a5a280c2f53290b0991530b8df03016f49442f4d9120864e24a,4a3ffa788c0d422d6ad5e6f9a1fb73e5df0c1c96f9a30464d0c78f4882b64541,f4c33d2e7ea87dc3a9a77020b561d0d26af059ee24d36c353d54a4dc4c41375c,5f7f09b8b376d21d2ae9e09c5b780a08fc2bd804e791cb0ead17ba53f874e49c,177b5600341678fe4b0ea542b8745b7aefa1fb311f5f3a19f6059cf36039f16e,696f402e99a299a6306167b51365d45ff4f337dccdaae58daf24c1bf02e11823,aaebb875ca82b05fbd993d0e2199a9bc27e2f4bc3a0994251bc2062c3ef192ec,14f04fd88f8e945d6548c4c94c79a290fff18bf6818696773be03eafd3db631e,373a66711b1342b048b2d5493b50125e45fd38bd8f3129d69191478cc0bb5951,07134522c9819de54753e782278fd101231ca1a4f8f4ebdbfcf333233be09c89,f49dc2083fc8cb954e705f1714206901a978aeb4ae86402ed71ac15155d80dfb,5838bc4711063a17fdf2b81179637af27d348dc534deee6dd7dd9a550934a226,085b62f262a2d1941a219f4adbd16adc4b3fe9d2a56f260b347ae3e728246a33,b24d181bfd4731f4aa94249a5275d1ef4fa3a1d2f46752e49776a7ed5879d0d6,4a82c21218734f635370267bf7855a4e143c4767c8497eeff4ac6d79211b57ce,82ea4556cae5cf7be8ec4e1b7e51802fc56ac6550464a9886df71f36da6291d6,19a5181047e264f1646d7a0a8aabf0637986f74dddc855c3900fd248dc66b37e
"0","1","0","0","-70","610092004","0","0","0","0","103011","0","0","0","0","1009204","0","0","bgm_M585","bgm_M585","0","0","4","0","1.5","1","1","610092041","0","0","0","0","0","10092","10092401","0","0","0.03","0","150","2022/05/18 14:59:59","100000","90","2022/04/30 12:00:00","0","0","103011"
"0","1","0","0","-70","610092004","0","0","0","0","103011","0","0","0","0","1009205","0","0","bgm_M585","bgm_M585","0","0","5","0","1.5","1","1","610092041","0","0","0","0","0","10092","10092401","0","0","0.03","0","150","2022/05/18 14:59:59","100000","90","2022/04/30 12:00:00","0","0","103011"
"-85","1","0","0.5","-54","610093001","0","0","1","510331","81006601","5066301","-35","0","ボスバトル（NORMAL）","1009301","0.7","10093102","bgm_M470","bgm_M470","0","1","1","0","1","1","1","610093011","482","0","3","0","0","10093","10093101","0","0","0.03","0","440","2022/05/25 14:59:59","100000","90","2022/05/16 12:00:00","770","20","81006601"
"110","1","0","0.5","-54","610093002","0","0","1","510332","81006602","5066302","-152","0","ボスバトル（HARD）","1009302","0.7","10093201","bgm_M470","bgm_M470","0","1","2","0","1","1","1","610093021","-237","0","1","0","0","10093","10093201","0","0","0.03","0","440","2022/05/25 14:59:59","100000","90","2022/05/16 12:00:00","720","30","81006602"
"-40","1","0","0.5","-54","610093003","0","0","1","510333","81006602","5066308","-51","0","ボスバトル（VERY HARD）","1009303","0.7","10093201","bgm_M470","bgm_M470","0","0","3","0","1","1","1","610093031","502","0","0","0","0","10093","10093301","1","0","0.03","0","440","2022/05/25 14:59:59","100000","90","2022/05/16 12:00:00","490","30","81006602"
"0","1","0","0","-54","610093004","0","0","0","0","81006602","0","0","0","0","1009304","0","0","bgm_M470","bgm_M470","0","0","4","0","1","1","1","610093041","0","0","0","0","0","10093","10093401","0","0","0.03","0","440","2022/05/25 14:59:59","100000","90","2022/05/16 12:00:00","0","0","81006602"
"0","1","0","0","-54","610093004","0","0","0","0","81006602","0","0","0","0","1009305","0","0","bgm_M470","bgm_M470","0","0","5","0","1","1","1","610093041","0","0","0","0","0","10093","10093401","0","0","0.03","0","440","2022/05/25 14:59:59","100000","90","2022/05/16 12:00:00","0","0","81006602"
"-85","1","0","1.05","-50","610094001","0","0","0.45","510331","102093","5094301","-59","0","ボスバトル（NORMAL）","1009401","0.6","10094101","bgm_M598","bgm_M598","0","1","1","0","2.2","1","1","610094011","898","0","3","0","0","10094","10094101","0","0","0.03","0","250","2022/06/18 14:59:59","100000","90","2022/05/31 12:00:00","800","20","102093"
"-10","1","0","1.05","-50","610094002","0","0","0.45","510332","102113","5094302","-204","0","ボスバトル（HARD）","1009402","0.6","10094201","bgm_M598","bgm_M598","0","1","2","0","2.2","1","1","610094021","-76","0","1","0","0","10094","10094201","0","0","0.03","0","250","2022/06/18 14:59:59","100000","90","2022/05/31 12:00:00","145","30","102113"
"-70","1","0","1.05","-50","610094003","0","0","0.5","510333","102113","5094308","-81","0","ボスバトル（VERY HARD）","1009403","0.6","10094201","bgm_M598","bgm_M598","0","0","3","0","2.2","1","1","610094031","478","0","0","0","0","10094","10094301","1","0","0.03","0","250","2022/06/18 14:59:59","100000","90","2022/05/31 12:00:00","480","30","102113"
"0","1","0","0","-50","610094004","0","0","0","0","102113","0","0","0","0","1009404","0","0","bgm_M598","bgm_M598","0","0","4","0","2.2","1","1","610094041","0","0","0","0","0","10094","10094401","0","0","0.03","0","250","2022/06/18 14:59:59","100000","90","2022/05/31 12:00:00","0","0","102113"
"0","1","0","0","-50","610094004","0","0","0","0","102113","0","0","0","0","1009405","0","0","bgm_M598","bgm_M598","0","0","5","0","2.2","1","1","610094041","0","0","0","0","0","10094","10094401","0","0","0.03","0","250","2022/06/18 14:59:59","100000","90","2022/05/31 12:00:00","0","0","102113"
"-85","1","0","0.8","-47","610095001","0","0","0.65","510331","81006801","5068301","-51","0","ボスバトル（NORMAL）","1009501","0.8","10095102","bgm_M481","bgm_M481","0","1","1","0","1.7","1","1","610095011","395","0","3","0","0","10095","10095101","0","0","0.03","0","280","2022/06/25 14:59:59","100000","90","2022/06/16 12:00:00","800","20","81006801"
"-10","1","0","0.8","-47","610095002","0","0","0.65","510332","81006802","5068302","18","0","ボスバトル（HARD）","1009502","0.8","10095201","bgm_M481","bgm_M481","0","1","2","0","1.7","1","1","610095021","-17","0","1","0","0","10095","10095201","0","0","0.03","0","280","2022/06/25 14:59:59","100000","90","2022/06/16 12:00:00","145","30","81006802"
"-70","1","0","0.8","-47","610095003","0","0","0.65","510333","81006802","5068308","-51","0","ボスバトル（VERY HARD）","1009503","0.8","10095201","bgm_M481","bgm_M481","0","0","3","0","1.7","1","1","610095031","514","0","0","0","0","10095","10095301","1","0","0.03","0","280","2022/06/25 14:59:59","100000","90","2022/06/16 12:00:00","480","30","81006802"
"0","1","0","0","-47","610095004","0","0","0","0","81006802","0","0","0","0","1009504","0","0","bgm_M481","bgm_M481","0","0","4","0","1.7","1","1","610095041","0","0","0","0","0","10095","10095401","0","0","0.03","0","280","2022/06/25 14:59:59","100000","90","2022/06/16 12:00:00","0","0","81006802"
"0","1","0","0","-47","610095004","0","0","0","0","81006802","0","0","0","0","1009505","0","0","bgm_M481","bgm_M481","0","0","5","0","1.7","1","1","610095041","0","0","0","0","0","10095","10095401","0","0","0.03","0","280","2022/06/25 14:59:59","100000","90","2022/06/16 12:00:00","0","0","81006802"
"-85","1","0","0.6","-120","610096001","0","0","0.8","510331","102593","5096301","-51","0","ボスバトル（NORMAL）","1009601","1.1","10096102","bgm_M604","bgm_M604","0","1","1","0","1.3","1","0.8","610096011","900","0","3","0","0","10096","10096101","0","0","0.03","0","380","2022/07/18 14:59:59","100000","90","2022/06/30 12:00:00","800","20","102593"
"-10","1","0","0.6","-120","610096002","0","0","0.8","510332","102603","5096302","-15","0","ボスバトル（HARD）","1009602","1.1","10096201","bgm_M604","bgm_M604","0","1","2","0","1.3","1","0.8","610096021","172","0","1","0","0","10096","10096201","0","0","0.03","0","380","2022/07/18 14:59:59","100000","90","2022/06/30 12:00:00","145","30","102603"
"-70","1","0","0.6","-120","610096003","0","0","0.8","510333","102603","5096308","-51","0","ボスバトル（VERY HARD）","1009603","1.1","10096201","bgm_M604","bgm_M604","0","0","3","0","1.3","1","0.8","610096031","514","0","0","0","0","10096","10096301","1","0","0.03","0","380","2022/07/18 14:59:59","100000","90","2022/06/30 12:00:00","480","30","102603"
"0","1","0","0","-120","610096004","0","0","0","0","102603","0","0","0","0","1009604","0","0","bgm_M604","bgm_M604","0","0","4","0","1.3","1","1","610096041","0","0","0","0","0","10096","10096401","0","0","0.03","0","380","2022/07/18 14:59:59","100000","90","2022/06/30 12:00:00","0","0","102603"
"0","1","0","0","-120","610096004","0","0","0","0","102603","0","0","0","0","1009605","0","0","bgm_M604","bgm_M604","0","0","5","0","1.3","1","1","610096041","0","0","0","0","0","10096","10096401","0","0","0.03","0","380","2022/07/18 14:59:59","100000","90","2022/06/30 12:00:00","0","0","102603"
"-105","1","0","0.94","-50","610097001","-13","10","0.5","510351","81007001","5070301","-25","0","ボスバトル（NORMAL）","1009701","0.65","10097103","bgm_M489","bgm_M489","0","1","1","0","2","1","1","610097011","316","0","3","1","0","10097","10097101","0","0","0","1","140","2022/07/27 14:59:59","0","90","2022/07/18 12:00:00","185","20","81007001"
"-35","1","0","0.94","-50","610097002","-13","10","0.5","510352","81007002","5070302","-200","0","ボスバトル（HARD）","1009702","0.65","10097201","bgm_M489","bgm_M489","0","1","2","0","2","1","1","610097021","-239","0","1","1","0","10097","10097201","0","0","0","1","140","2022/07/27 14:59:59","0","90","2022/07/18 12:00:00","145","30","81007002"
"-70","1","0","0.94","-50","610097003","-13","10","0.5","510353","81007002","5070308","-75","0","ボスバトル（VERY HARD）","1009703","0.65","10097201","bgm_M489","bgm_M489","0","0","3","0","2","1","1","610097031","468","0","0","1","0","10097","10097301","1","0","0","1","140","2022/07/27 14:59:59","0","90","2022/07/18 12:00:00","480","30","81007002"
"0","1","0","0","-50","610097004","0","0","0","0","81007002","0","0","0","0","1009704","0","0","bgm_M489","bgm_M489","0","0","4","0","2","1","1","610097041","0","0","0","1","0","10097","10097401","0","0","0","3","140","2022/07/27 14:59:59","0","90","2022/07/18 12:00:00","0","0","81007002"
"0","1","0","0","-50","610097004","0","0","0","0","81007002","0","0","0","0","1009705","0","0","bgm_M489","bgm_M489","0","0","5","0","2","1","1","610097041","0","0","0","1","0","10097","10097401","0","0","0","3","140","2022/07/27 14:59:59","0","90","2022/07/18 12:00:00","0","0","81007002"
"-85","1","0","0.8","-85","610098001","-5","0","0.8","510331","81000405","5098301","-69","0","ボスバトル（NORMAL）","1009801","0.8","10098103","bgm_M611","bgm_M611","0","1","1","0","1.35","1","0.9","610098011","439","0","3","0","0","10098","10098101","0","0","0.03","0","260","2022/08/18 14:59:59","100000","90","2022/07/31 12:00:00","800","20","81000405"
"-10","1","0","0.8","-85","610098002","-5","0","0.8","510332","81000406","5098302","-4","0","ボスバトル（HARD）","1009802","0.8","10098201","bgm_M611","bgm_M611","0","1","2","0","1.35","1","0.9","610098021","-184","0","1","0","0","10098","10098201","0","0","0.03","0","260","2022/08/18 14:59:59","100000","90","2022/07/31 12:00:00","145","30","81000406"
"-70","1","0","0.8","-85","610098003","-5","0","0.8","510333","81000406","5098308","-82","0","ボスバトル（VERY HARD）","1009803","0.8","10098201","bgm_M611","bgm_M611","0","0","3","0","1.35","1","0.9","610098031","525","0","0","0","0","10098","10098301","1","0","0.03","0","260","2022/08/18 14:59:59","100000","90","2022/07/31 12:00:00","480","30","81000406"
"0","1","0","0","-120","610098004","0","0","0","0","81000406","0","0","0","0","1009804","0","0","bgm_M611","bgm_M611","0","0","4","0","1.3","1","1","610098041","0","0","0","0","0","10098","10098401","0","0","0.03","0","260","2022/08/18 14:59:59","100000","90","2022/07/31 12:00:00","0","0","81000406"
"0","1","0","0","-120","610098004","0","0","0","0","81000406","0","0","0","0","1009805","0","0","bgm_M611","bgm_M611","0","0","5","0","1.3","1","1","610098041","0","0","0","0","0","10098","10098401","0","0","0.03","0","260","2022/08/18 14:59:59","100000","90","2022/07/31 12:00:00","0","0","81000406"
"-85","1","60","0.7","-120","610099001","0","0","0.8","510331","81007201","5072301","-51","0","ボスバトル（NORMAL）","1009901","0.7","10099101","bgm_M499","bgm_M499","0","1","1","0","1.3","1","0.8","610099011","900","0","3","0","0","10099","10099101","0","0","0.03","0","380","2022/08/27 14:59:59","100000","90","2022/08/18 12:00:00","800","20","81007201"
"-10","1","60","0.7","-120","610099002","0","0","0.8","510332","81007202","5072302","18","0","ボスバトル（HARD）","1009902","0.7","10099201","bgm_M499","bgm_M499","0","1","2","0","1.3","1","0.8","610099021","176","0","1","0","0","10099","10099201","0","0","0.03","0","380","2022/08/27 14:59:59","100000","90","2022/08/18 12:00:00","145","30","81007202"
"-70","1","60","0.7","-120","610099003","0","0","0.8","510333","81007202","5072308","-51","0","ボスバトル（VERY HARD）","1009903","0.7","10099201","bgm_M499","bgm_M499","0","0","3","0","1.3","1","0.8","610099031","514","0","0","0","0","10099","10099301","1","0","0.03","0","380","2022/08/27 14:59:59","100000","90","2022/08/18 12:00:00","480","30","81007202"
"0","1","0","0","-120","610099004","0","0","0","0","81007202","0","0","0","0","1009904","0","0","bgm_M499","bgm_M499","0","0","4","0","1.3","1","1","610099041","0","0","0","0","0","10099","10099401","0","0","0.03","0","380","2022/08/27 14:59:59","100000","90","2022/08/18 12:00:00","0","0","81007202"
"0","1","0","0","-120","610099004","0","0","0","0","81007202","0","0","0","0","1009905","0","0","bgm_M499","bgm_M499","0","0","5","0","1.3","1","1","610099041","0","0","0","0","0","10099","10099401","0","0","0.03","0","380","2022/08/27 14:59:59","100000","90","2022/08/18 12:00:00","0","0","81007202"
"-125","1","25","0.67","-70","610100001","0","0","0.75","510401","81010001","5100301","-74","0","ボスバトル（NORMAL）","1010001","1","10100102","bgm_M621","bgm_M621","0","1","1","0","1.5","1.1","1.1","610100011","555","0","3","0","0","10100","10100101","0","0","0.03","0","150","2022/09/18 14:59:59","100000","90","2022/08/31 12:00:00","0","20","81010001"
"-10","1","25","0.67","-70","610100002","0","0","0.75","510402","81010002","5100302","12","0","ボスバトル（HARD）","1010002","1","10100201","bgm_M621","bgm_M621","0","1","2","0","1.5","1.1","1.1","610100021","-242","0","1","0","0","10100","10100201","0","0","0.03","0","150","2022/09/18 14:59:59","100000","90","2022/08/31 12:00:00","145","30","81010002"
"-70","1","25","0.67","-70","610100003","0","0","0.75","510402","81010002","5100308","-67","0","ボスバトル（VERY HARD）","1010003","1","10100201","bgm_M621","bgm_M621","0","0","3","0","1.5","1.1","1.1","610100031","483","0","0","0","0","10100","10100301","1","0","0.03","0","150","2022/09/18 14:59:59","100000","90","2022/08/31 12:00:00","480","30","81010002"
"0","1","0","0","-70","610100004","0","0","0","0","81010002","0","0","0","0","1010004","0","0","bgm_M621","bgm_M621","0","0","4","0","1.5","1.1","1.1","610100041","0","0","0","0","0","10100","10100401","0","0","0.03","0","150","2022/09/18 14:59:59","100000","90","2022/08/31 12:00:00","0","0","81010002"
"0","1","0","0","-70","610100004","0","0","0","0","81010002","0","0","0","0","1010005","0","0","bgm_M621","bgm_M621","0","0","5","0","1.5","1.1","1.1","610100041","0","0","0","0","0","10100","10100401","0","0","0.03","0","150","2022/09/18 14:59:59","100000","90","2022/08/31 12:00:00","0","0","81010002"
"-85","1","0","0.95","-45","610101001","0","0","0.75","510331","81007401","5074301","-35","0","ボスバトル（NORMAL）","1010101","0.83","10101102","bgm_M511","bgm_M511","0","1","1","0","1.55","1","1","610101011","578","0","3","0","0","10101","10101101","0","0","0.03","0","205","2022/09/26 14:59:59","100000","90","2022/09/17 12:00:00","770","20","81007401"
"110","1","0","0.95","-45","610101002","0","0","0.75","510332","81007402","5074302","-188","0","ボスバトル（HARD）","1010102","0.83","10101201","bgm_M511","bgm_M511","0","1","2","0","1.55","1","1","610101021","-237","0","1","0","0","10101","10101201","0","0","0.03","0","205","2022/09/26 14:59:59","100000","90","2022/09/17 12:00:00","720","30","81007402"
"-40","1","0","0.95","-45","610101003","0","0","0.75","510333","81007402","5074308","-51","0","ボスバトル（VERY HARD）","1010103","0.87","10101201","bgm_M511","bgm_M511","0","0","3","0","1.55","1","1","610101031","502","0","0","0","0","10101","10101301","1","0","0.03","0","205","2022/09/26 14:59:59","100000","90","2022/09/17 12:00:00","490","30","81007402"
"0","1","0","0","-45","610101004","0","0","0","0","81007402","0","0","0","0","1010104","0","0","bgm_M511","bgm_M511","0","0","4","0","1.55","1","1","610101041","0","0","0","0","0","10101","10101401","0","0","0.03","0","205","2022/09/26 14:59:59","100000","90","2022/09/17 12:00:00","0","0","81007402"
"0","1","0","0","-45","610101004","0","0","0","0","81007402","0","0","0","0","1010105","0","0","bgm_M511","bgm_M511","0","0","5","0","1.55","1","1","610101041","0","0","0","0","0","10101","10101401","0","0","0.03","0","205","2022/09/26 14:59:59","100000","90","2022/09/17 12:00:00","0","0","81007402"
"-85","1","70","0.7","-85","610102001","-5","0","0.8","510411","81010201","5102301","-93","0","ボスバトル（NORMAL）","1010201","0.7","10102101","bgm_M625","bgm_M625","0","1","1","0","1.25","1","0.8","610102011","883","0","3","0","0","10102","10102101","0","0","0.03","0","185","2022/10/18 14:59:59","100000","90","2022/09/30 12:00:00","800","20","81010201"
"-10","1","70","0.7","-85","610102002","-5","0","0.8","510412","81010202","5102302","-197","0","ボスバトル（HARD）","1010202","0.7","10102201","bgm_M625","bgm_M625","0","1","2","0","1.25","1","0.8","610102021","-64","0","1","0","0","10102","10102201","0","0","0.03","0","185","2022/10/18 14:59:59","100000","90","2022/09/30 12:00:00","145","30","81010202"
"-70","1","70","0.7","-85","610102003","-5","0","0.8","510412","81010202","5102308","-88","0","ボスバトル（VERY HARD）","1010203","0.7","10102201","bgm_M625","bgm_M625","0","0","3","0","1.25","1","0.8","610102031","485","0","0","0","0","10102","10102301","1","0","0.03","0","185","2022/10/18 14:59:59","100000","90","2022/09/30 12:00:00","480","30","81010202"
"0","1","0","0","-120","610102004","0","0","0","0","81010202","0","0","0","0","1010204","0","0","bgm_M625","bgm_M625","0","0","4","0","1.3","1","1","610102041","0","0","0","0","0","10102","10102401","0","0","0.03","0","185","2022/10/18 14:59:59","100000","90","2022/09/30 12:00:00","0","0","81010202"
"0","1","0","0","-120","610102004","0","0","0","0","81010202","0","0","0","0","1010205","0","0","bgm_M625","bgm_M625","0","0","5","0","1.3","1","1","610102041","0","0","0","0","0","10102","10102401","0","0","0.03","0","185","2022/10/18 14:59:59","100000","90","2022/09/30 12:00:00","0","0","81010202"
"-85","1","0","1.05","-40","610103001","0","0","0.45","510331","81007601","5076301","-41","0","ボスバトル（NORMAL）","1010301","0.6","10103102","bgm_M523","bgm_M523","0","1","1","0","2.4","1","1","610103011","395","0","3","0","0","10103","10103101","0","0","0.03","0","300","2022/10/26 14:59:59","100000","90","2022/10/17 12:00:00","800","20","81007601"
"-10","1","0","1.05","-40","610103002","0","0","0.45","510332","81007602","5076302","-195","0","ボスバトル（HARD）","1010302","0.6","10103201","bgm_M523","bgm_M523","0","1","2","0","2.4","1","1","610103021","-76","0","1","0","0","10103","10103201","0","0","0.03","0","300","2022/10/26 14:59:59","100000","90","2022/10/17 12:00:00","145","30","81007602"
"-70","1","0","1.05","-40","610103003","0","0","0.5","510333","81007602","5076308","-81","0","ボスバトル（VERY HARD）","1010303","0.6","10103201","bgm_M523","bgm_M523","0","0","3","0","2.4","1","1","610103031","478","0","0","0","0","10103","10103301","1","0","0.03","0","300","2022/10/26 14:59:59","100000","90","2022/10/17 12:00:00","480","30","81007602"
"0","1","0","0","-40","610103004","0","0","0","0","81007602","0","0","0","0","1010304","0","0","bgm_M523","bgm_M523","0","0","4","0","2.4","1","1","610103041","0","0","0","0","0","10103","10103401","0","0","0.03","0","300","2022/10/26 14:59:59","100000","90","2022/10/17 12:00:00","0","0","81007602"
"0","1","0","0","-40","610103004","0","0","0","0","81007602","0","0","0","0","1010305","0","0","bgm_M523","bgm_M523","0","0","5","0","2.4","1","1","610103041","0","0","0","0","0","10103","10103401","0","0","0.03","0","300","2022/10/26 14:59:59","100000","90","2022/10/17 12:00:00","0","0","81007602"
"-125","1","25","0.9","-40","610104001","0","0","0.65","510331","100092","5104301","-74","0","ボスバトル（NORMAL）","1010401","0.9","10104102","bgm_M634","bgm_M634","0","1","1","0","1.5","1","1","610104011","613","0","3","0","0","10104","10104101","0","0","0.03","0","150","2022/11/18 14:59:59","100000","90","2022/10/31 12:00:00","0","20","100092"
"-10","1","25","0.9","-40","610104002","0","0","0.65","510332","100382","5104302","12","0","ボスバトル（HARD）","1010402","0.9","10104201","bgm_M634","bgm_M634","0","1","2","0","1.5","1","1","610104021","-242","0","1","0","0","10104","10104201","0","0","0.03","0","150","2022/11/18 14:59:59","100000","90","2022/10/31 12:00:00","145","30","100382"
"-70","1","25","0.9","-40","610104003","0","0","0.65","510333","100382","5104308","-67","0","ボスバトル（VERY HARD）","1010403","0.9","10104201","bgm_M634","bgm_M634","0","0","3","0","1.5","1","1","610104031","498","0","0","0","0","10104","10104301","1","0","0.03","0","150","2022/11/18 14:59:59","100000","90","2022/10/31 12:00:00","480","30","100382"
"0","1","0","0","-40","610104004","0","0","0","0","100382","0","0","0","0","1010404","0","0","bgm_M634","bgm_M634","0","0","4","0","1.5","1","1","610104041","0","0","0","0","0","10104","10104401","0","0","0.03","0","150","2022/11/18 14:59:59","100000","90","2022/10/31 12:00:00","0","0","100382"
"0","1","0","0","-40","610104004","0","0","0","0","100382","0","0","0","0","1010405","0","0","bgm_M634","bgm_M634","0","0","5","0","1.5","1","1","610104041","0","0","0","0","0","10104","10104401","0","0","0.03","0","150","2022/11/18 14:59:59","100000","90","2022/10/31 12:00:00","0","0","100382"
"-85","1","0","0.8","-45","610105001","0","-40","0.75","510361","81007801","5078301","-79","0","ボスバトル（NORMAL）","1010501","0.83","10105102","bgm_M529","bgm_M529","0","1","1","0","1.55","1","1","610105011","503","0","3","0","0","10105","10105101","0","0","0.03","0","205","2022/11/26 14:59:59","100000","90","2022/11/17 12:00:00","770","20","81007801"
"110","1","0","0.8","-45","610105002","0","-40","0.75","510362","81007802","5078302","58","0","ボスバトル（HARD）","1010502","0.83","10105201","bgm_M529","bgm_M529","0","1","2","0","1.55","1","1","610105021","-295","0","1","0","0","10105","10105201","0","0","0.03","0","205","2022/11/26 14:59:59","100000","90","2022/11/17 12:00:00","720","30","81007802"
"-40","1","0","0.8","-45","610105003","0","-40","0.75","510362","81007802","5078308","-84","0","ボスバトル（VERY HARD）","1010503","0.87","10105201","bgm_M529","bgm_M529","0","0","3","0","1.55","1","1","610105031","476","0","0","0","0","10105","10105301","1","0","0.03","0","205","2022/11/26 14:59:59","100000","90","2022/11/17 12:00:00","490","30","81007802"
"0","1","0","0","-45","610105004","0","0","0","0","81007802","0","0","0","0","1010504","0","0","bgm_M529","bgm_M529","0","0","4","0","1.55","1","1","610105041","0","0","0","0","0","10105","10105401","0","0","0.03","0","205","2022/11/26 14:59:59","100000","90","2022/11/17 12:00:00","0","0","81007802"
"0","1","0","0","-45","610105004","0","0","0","0","81007802","0","0","0","0","1010505","0","0","bgm_M529","bgm_M529","0","0","5","0","1.55","1","1","610105041","0","0","0","0","0","10105","10105401","0","0","0.03","0","205","2022/11/26 14:59:59","100000","90","2022/11/17 12:00:00","0","0","81007802"
"-85","1","70","0.7","0","610106001","-5","0","0.8","510331","81000906","5106301","-69","0","ボスバトル（NORMAL）","1010601","0.7","10106101","bgm_M641","bgm_M641","0","1","1","0","1.2","1","0.8","610106011","936","0","3","0","0","10106","10106101","0","0","0.03","0","180","2022/12/18 14:59:59","100000","90","2022/11/30 12:00:00","800","20","81000906"
"-10","1","70","0.7","0","610106002","-5","0","0.8","510332","81008002","5106302","-2","0","ボスバトル（HARD）","1010602","0.7","10106201","bgm_M641","bgm_M641","0","1","2","0","1.2","1","0.8","610106021","-234","0","1","0","0","10106","10106201","0","0","0.03","0","180","2022/12/18 14:59:59","100000","90","2022/11/30 12:00:00","145","30","81008002"
"-70","1","70","0.7","0","610106003","-5","0","0.8","510333","81008002","5106308","-81","0","ボスバトル（VERY HARD）","1010603","0.7","10106201","bgm_M641","bgm_M641","0","0","3","0","1.2","1","0.8","610106031","476","0","0","0","0","10106","10106301","1","0","0.03","0","180","2022/12/18 14:59:59","100000","90","2022/11/30 12:00:00","480","30","81008002"
"0","1","0","0","0","610106004","0","0","0","0","81008002","0","0","0","0","1010604","0","0","bgm_M641","bgm_M641","0","0","4","0","1.2","1","1","610106041","0","0","0","0","0","10106","10106401","0","0","0.03","0","180","2022/12/18 14:59:59","100000","90","2022/11/30 12:00:00","0","0","81008002"
"0","1","0","0","0","610106004","0","0","0","0","81008002","0","0","0","0","1010605","0","0","bgm_M641","bgm_M641","0","0","5","0","1.2","1","1","610106041","0","0","0","0","0","10106","10106401","0","0","0.03","0","180","2022/12/18 14:59:59","100000","90","2022/11/30 12:00:00","0","0","81008002"
"-85","1","0","0.8","-70","610107001","0","0","0.75","510331","81000906","5080301","-79","0","ボスバトル（NORMAL）","1010701","0.8","10107101","bgm_M539","bgm_M539","0","1","1","0","1.5","1","1","610107011","741","0","3","0","0","10107","10107101","0","0","0.03","0","300","2022/12/25 14:59:59","100000","90","2022/12/16 12:00:00","800","20","81000906"
"-10","1","0","0.8","-70","610107002","0","0","0.75","510332","81008002","5080302","11","0","ボスバトル（HARD）","1010702","0.8","10107201","bgm_M539","bgm_M539","0","1","2","0","1.5","1","1","610107021","-67","0","1","0","0","10107","10107201","0","0","0.03","0","300","2022/12/25 14:59:59","100000","90","2022/12/16 12:00:00","145","30","81008002"
