5b61af8f8c9655fa2c37282f38c26da57da56db8a845170e692393aab084321d,18e9d1924b5d9c7932138a48474b246bfc9ae12a775cc0080d5a239e0034ad50,da6ed13f77082e57d7446b121866136a05adf8c7b1f41bf87c31bc8845971250,9869a193d1b8d2a207edaca413aa2845f8b04365d0f4f98b8e86b1d5d26c4ad8,48c8aa03b9dd988741fbd47911d50e04150345eb30dee66696829243266d1e8a,60e3bc11e0fa161b414b0e92647b90f2486d9117cc5fc142231beeedf4ed8332,d38f060242c9f531e51e7bfba97ee096d0ae26e67bdb3d8e99ae1c28638e66f1,90f90d4f9faaff78c75a7118ecb4fffb7756eb69635529abecb69ef5b0ba1fe3,89502fc7e6f514f821cccfe3525dba12bfa8764a6ee6f4cb43426aed7c146853,2ab05544e9c23f52deb23a2a8e1d5ade75f84974b602a5414e8d0458d79b66e4,eecb4440009ff6e2689eeda66dd6b5dc74f9914695a0e86aa37044fc4022f934,91e30cb929490e29e884bebada9465b9b8d6d73eeed8fbe4c1776affa788e327,4fbe4ca94e474fc30c7e284f18c9ab0bbe129a92c08d55956c2ecfa143399982,1622aa71a6fe5543d1217377b76b2fde7089555d0fa25c515d97b97d7d22a7af,13c12a95e1ad819fb894e0c06dd8415f8c1cf8c0a07c8bf13f1d8dc5822ba3f2,be097eea70d8e5629e7dbc7b838f40a9afbe7050a2dca876110cc9e4b0c8005a,26239a340c2b979cf24f95a660d41137be208e379344835b2ac642530ab2ebe7,9f87500f9349adf2bcd826483fbbe7548b43fba75d29a79bf1cb71a4810a705e,eb841865449830eb62eb9220c7f3231b789246a5b11ea044a43f25a24ab96ca7,ffa42021bbfa2b935240018d98bd471c2edee7722667adba279017a385e1aea1,39c45a2acb3b7502849c6d0552693fc5ce5232656b48b88f38584e8bb1b410c2,7223ac35b8f69e5dbdfc817cb2016f2ce34df724667c61549eb9496b11210ae5
"1080","101201","1","-30","10800101","1","1","bgm_M64","0.85","10","1","0","0","101201","1","1.35","1.1","100","210","0","-470","0"
"1080","101201","1","-30","10800102","2","1","bgm_M64","0.65","10","1","0","-5","101201","2","1","0.8","200","200","0","-250","-120"
"1080","101201","1","-30","10800103","3","1","bgm_M64","0.6","10","1","0","0","101201","3","1.2","0.8","100","200","-15","-5","70"
"1080","101201","1","-30","10800104","4","1","bgm_M64","0.7","0","1","10","-15","101201","4","1","0.9","100","200","0","190","-110"
"1080","101202","1","-30","10800105","5","1","bgm_M55","1","10","1","-50","-45","101202","5","1.45","1","100","250","-20","475","-30"
"1081","101291","1","-30","10810101","1","1","bgm_M64","0.575","10","1","-25","-30","101291","1","1","0.9","170","210","0","-480","-100"
"1081","101291","1","-30","10810102","2","1","bgm_M64","0.7","0","1","-30","-30","101291","2","1","0.8","250","240","0","-230","-10"
"1081","101291","1","-30","10810103","3","1","bgm_M64","0.75","5","1","0","-10","101291","3","1.2","1","100","200","-15","-10","-110"
"1081","101291","1","-30","10810104","4","1","bgm_M64","0.8","-20","1","-50","-50","101291","4","1.3","1","300","200","-10","200","55"
"1081","101292","1","-30","10810105","5","1","bgm_M55","1.1","30","1","15","30","101292","5","1.45","1","100","230","-20","490","-15"
"1082","101301","1","-30","10820101","1","1","bgm_M64","0.8","10","1","20","0","101301","1","1.45","1.1","100","210","0","-470","0"
"1082","101301","1","-30","10820102","2","1","bgm_M64","0.75","10","1","0","0","101301","2","1.2","1.1","100","200","0","-270","-120"
"1082","101301","1","-30","10820103","3","1","bgm_M64","1.55","0","1","0","-10","101301","3","2.3","2.2","100","200","-15","0","65"
"1082","101301","1","-30","10820104","4","1","bgm_M64","0.7","0","1","0","0","101301","4","1","0.7","100","200","0","200","-120"
"1082","101302","1","-30","10820105","5","1","bgm_M55","1","10","1","-15","-30","101302","5","1.2","1.1","100","270","-20","470","-55"
"1083","101441","1","-30","10830101","1","1","bgm_M64","0.575","10","1","-25","-30","101441","1","1","0.9","170","210","0","-450","0"
"1083","101441","1","-30","10830102","2","1","bgm_M64","0.75","0","1","0","0","101441","2","1.2","1.1","100","240","0","-250","-90"
"1083","101441","1","-30","10830103","3","1","bgm_M64","0.85","0","1","-30","-10","101441","3","1.4","1","200","200","-15","-25","60"
"1083","101441","1","-30","10830104","4","1","bgm_M64","0.75","0","1","-30","0","101441","4","1.2","1","100","200","0","220","-70"
"1083","101442","1","-30","10830105","5","1","bgm_M55","0.95","10","1","-35","-30","101442","5","1.2","1.1","100","230","-20","470","-70"
"1084","101451","1","-30","10840101","1","1","bgm_M64","0.85","10","1","0","0","101451","1","1.35","1.1","100","210","0","-470","-50"
"1084","101451","1","-30","10840102","2","1","bgm_M64","1","0","1","10","10","101451","2","1.35","1.1","200","240","0","-250","40"
"1084","101451","1","-30","10840103","3","1","bgm_M64","0.75","0","1","0","-10","101451","3","1.2","1.1","100","200","-15","0","-110"
"1084","101451","1","-30","10840104","4","1","bgm_M64","0.6","-25","1","-30","-30","101451","4","0.8","0.6","300","200","0","210","30"
"1084","101452","1","-30","10840105","5","1.2","bgm_M55","1.25","0","1","-35","-50","101452","5","1.55","1.4","100","290","0","510","-70"
"1085","101561","1","-30","10850101","1","1","bgm_M64","0.6","10","1","0","-30","101561","1","0.8","0.7","250","210","0","-480","-50"
"1085","101561","1","-30","10850102","2","1","bgm_M64","0.9","10","1","10","0","101561","2","1.5","1.4","100","200","0","-250","-120"
"1085","101561","1","-30","10850103","3","1","bgm_M64","0.65","5","1","0","-10","101561","3","1.1","1","100","200","-5","-10","65"
"1085","101561","1","-30","10850104","4","1","bgm_M64","0.65","0","1","0","0","101561","4","1.1","1","100","200","0","190","-110"
"1085","101562","1","-30","10850105","5","1.4","bgm_M55","1.25","0","1","-60","-50","101562","5","1.55","1.35","400","290","0","460","-70"
"1086","101001","1","-30","10860101","1","1","bgm_M64","0.575","10","1","-25","-30","101001","1","1","0.9","170","210","0","-480","-100"
"1086","101001","1","-30","10860102","2","1","bgm_M64","0.7","0","1","-30","-30","101001","2","1","0.8","250","240","0","-250","-10"
"1086","101001","1","-30","10860103","3","1","bgm_M64","0.95","0","1","-30","-10","101001","3","1.4","1","100","200","-15","-10","-120"
"1086","101001","1","-30","10860104","4","1","bgm_M64","0.72","0","1","0","-30","101001","4","1.2","1","150","200","0","210","40"
"1086","101011","1","-30","10860105","5","1.2","bgm_M55","1.2","0","1","0","0","101011","5","1.3","1","200","250","0","480","-40"
"1087","101021","1","-30","10870101","1","1","bgm_M64","0.575","10","1","-25","-30","101021","1","1","0.9","170","210","0","-450","0"
"1087","101021","1","-30","10870102","2","1","bgm_M64","0.65","10","1","0","-5","101021","2","1","0.8","200","200","0","-250","-120"
"1087","101021","1","-30","10870103","3","1","bgm_M64","0.6","5","1","0","-10","101021","3","0.9","0.8","100","200","-5","-10","65"
"1087","101021","1","-30","10870104","4","1","bgm_M64","0.7","0","1","-25","0","101021","4","1","0.85","100","200","0","200","-100"
"1087","101031","1","-30","10870105","5","1","bgm_M55","1.4","0","1","0","0","101031","5","1.8","1.6","200","220","0","470","0"
"1088","101041","1","-30","10880101","1","1","bgm_M64","0.85","10","1","20","0","101041","1","1.45","1.1","100","210","0","-470","-100"
"1088","101041","1","-30","10880102","2","1","bgm_M64","0.85","10","1","0","0","101041","2","1.45","1.1","100","200","0","-220","30"
"1088","101041","1","-30","10880103","3","1","bgm_M64","0.75","0","1","-30","-10","101041","3","1.3","1.1","100","200","-15","-10","-120"
"1088","101041","1","-30","10880104","4","1","bgm_M64","0.85","0","1","-30","-20","101041","4","1.4","1.1","100","200","0","200","40"
"1088","101042","1","-30","10880105","5","1","bgm_M55","1.1","0","1.3","-50","0","101042","5","1.8","1.35","150","210","0","450","-55"
"1089","101161","1","-30","10890101","1","1","bgm_M64","0.85","10","1","0","0","101161","1","1.35","1.1","100","210","0","-470","-10"
"1089","101161","1","-30","10890102","2","1","bgm_M64","0.7","0","1","-30","-30","101161","2","1","0.8","250","240","0","-250","-110"
"1089","101161","1","-30","10890103","3","1","bgm_M64","0.75","5","1","0","-10","101161","3","1.2","1","100","200","-15","-10","50"
"1089","101161","1","-30","10890104","4","1","bgm_M64","1","0","1","0","0","101161","4","1.5","1","200","200","0","210","-90"
"1089","101162","1","-30","10890105","5","1","bgm_M55","0.9","-10","1.3","-50","-45","101162","5","1.15","1","270","280","-40","485","-70"
"1090","101171","1","-30","10900101","1","1","bgm_M64","0.575","10","1","-25","-30","101171","1","1","0.9","170","210","0","-450","-90"
"1090","101171","1","-30","10900102","2","1","bgm_M64","0.75","0","1","0","0","101171","2","1.2","1.1","100","240","0","-230","10"
"1090","101171","1","-30","10900103","3","1","bgm_M64","0.9","0","1","-30","-10","101171","3","1.4","1","100","200","-15","15","-120"
"1090","101171","1","-30","10900104","4","1","bgm_M64","0.8","0","1","-60","-50","101171","4","1.3","1","300","200","0","200","40"
"1090","101172","1","-30","10900105","5","1","bgm_M55","1","10","1","-50","0","101172","5","1.45","1","200","250","-20","475","-30"
"1091","101191","1","-30","10910101","1","1","bgm_M64","0.575","10","1","-25","-30","101191","1","1","0.9","170","210","0","-480","0"
"1091","101191","1","-30","10910102","2","1","bgm_M64","0.9","10","1","10","0","101191","2","1.5","1.4","100","200","0","-250","-120"
"1091","101191","1","-30","10910103","3","1","bgm_M64","0.8","0","1","0","-10","101191","3","1.1","1","100","200","-15","-10","65"
"1091","101191","1","-30","10910104","4","1","bgm_M64","0.7","0","1","0","0","101191","4","1","0.7","100","200","0","200","-120"
"1091","101192","1","-30","10910105","5","1.2","bgm_M55","1.1","-10","1","-50","-45","101192","5","1.3","1","200","280","0","485","-70"
"1092","101201","1","-30","10920101","1","1","bgm_M64","0.85","10","1","20","0","101201","1","1.45","1.1","100","210","0","-470","-100"
"1092","101201","1","-30","10920102","2","1","bgm_M64","0.65","10","1","0","-5","101201","2","1","0.8","200","200","0","-250","-120"
"1092","101201","1","-30","10920103","3","1","bgm_M64","0.8","0","1","0","-10","101201","3","1.15","1.1","100","200","-10","0","-65"
"1092","101201","1","-30","10920104","4","1","bgm_M64","0.7","0","1","10","-15","101201","4","1","0.9","100","200","0","190","-110"
"1092","101202","1","-30","10920105","5","1","bgm_M55","1","10","1","-50","-45","101202","5","1.45","1","100","250","-20","475","-30"
"1093","101291","1","-30","10930101","1","1","bgm_M64","0.6","10","1","0","-30","101291","1","0.8","0.7","250","210","0","-480","-30"
"1093","101291","1","-30","10930102","2","1","bgm_M64","0.9","0","1","10","10","101291","2","1.35","1.1","200","240","0","-250","-110"
"1093","101291","1","-30","10930103","3","1.4","bgm_M64","0.6","0","1","-50","-60","101291","3","0.9","0.55","150","200","-13","-10","0"
"1093","101291","1","-30","10930104","4","1","bgm_M64","1","0","1","0","0","101291","4","1.4","1","100","200","0","200","-120"
"1093","101292","1","-30","10930105","5","1","bgm_M55","1.1","30","1","15","30","101292","5","1.45","1","100","230","-20","490","20"
