f4feaa71e46f4a3bb5ab39757ba8d7284c7ffd8a4f5bb0c329544c3091d42ebf,3f8d7b0b1c48e956915db059c280aeb9ba7b1a52d7c4c1e55a7bca727631266c,c2fad029c8326f8db0a00119de936e69ec7c819c662d079df1d3c34b4ef5c08a,cd9b8f6c61c42fa6c327b8b8145cf3f5d0f4d077540694902418be64075f6a72,061ba7f2149e87452724ca3e2957200b0dec66ded6e9b3495a1db3e2b255da6c,a0754edac4c9a5d63bc638a64e7fb8faf47571ae198e574680fac358ce290ca8,ea5c01e02a094877ffe9368570f3daedece18e56e869b13eb41a4b532f07d9c8,ba3662633c3c0d9ab6e9afc93a2e0f3663d3b58e867010e491bf7f3a2cc5b1d5,5e76570d40e88ddb3f79fd3a3306c6e79bb48be139e872091771b4ff878c842a,b413d3298188770114131c93c95b8452f8afb6d40a5c6c482e9c15b15b96c9c4,3f2363b58e58ba57babe3204cf707b519c980987518695b9fb4fb48538c3ff97,33cba9b3d4858b10da5e9b62c04191ae559d56017a159b2a906ab93f7db50edb,cea4086805db13c08de37c79d362f264f5fa723e839946ff7f6042f36d403f4b
"0","vo_empress_106701_002","5","234","vo_empress_106701_002","ヴィーちゃんてば、そんな子たちと\n一緒にいるほうが楽しいんだ～？\nじゃ、私たちも見せつけないとだね\n遠慮なくやっちゃおう☆　あははっ","","","1","4","106701","1","ホマレ"
"0","vo_empress_106701_003","5","235","vo_empress_106701_003","これが、ヴィーちゃんの本気…\nとってもとってもすごいなぁ\n怖がりだからこそ、そんなに\n強くなれちゃったのかな…","","","2","4","106703","1","ホマレ"
"106701","vo_empress_106701_004","5","236","vo_empress_106701_004","残念だけど、ヴィーちゃん…\nもうゲームオーバーみたいだよ\nあなたとのどんなゲームも私には…\n全部ドキドキして、楽しかったな","","","3","4","106702","1","ホマレ"
"0","vo_empress_106801_001","5","237","vo_empress_106801_001","毎度、予想を超える困難ばかり\n押し寄せてくるんだからさ～\nま、アタシと少年が居る以上、\n好きにはさせないよ、ってね！","","","1","4","106802","1","ラビリスタ"
"0","vo_empress_106801_002","3","238","vo_empress_106801_002","よりによって真那まで相手かぁ…\nこりゃ一筋縄じゃいかなそうだ\n誰に対応するかは任せるけど、\n真那を相手取るなら頼ってよ","10000","1","4005","4","106801","1","ラビリスタ"
"0","vo_empress_106801_003","5","239","vo_empress_106801_003","当然、奥の手も用意してくるよね\n次から次へと用意周到だこと…\nとはいえこっちも負けられない\nこの難局の突破口を探すとしよう！","","","2","4","106801","1","ラビリスタ"
"106801","vo_empress_106801_004","5","240","vo_empress_106801_004","七冠…しかも幻境竜后が相手なら\n手は抜けそうにもないね\nはは、でもアタシたちならきっと\n乗り越えられーる！　だよね少年♪","","","3","4","106802","1","ラビリスタ"
"0","vo_empress_107001_001","3","241","vo_empress_107001_001","真那…ふふ、こんなところで相対\nすることになるとは。いつぞやの\n借り、返してあげますよ。用意は\nいいですね？　マサキも、貴方も","10000","1","4005","4","107001","1","ネネカ"
"0","vo_empress_107001_002","5","242","vo_empress_107001_002","数で私たちを圧倒しようなど…\n底の浅い戦略ですね。返り討ちに\nしてあげましょう…この世界を\nまだ失うわけにはいきませんから","","","1","4","107001","1","ネネカ"
"0","vo_empress_107001_003","5","243","vo_empress_107001_003","この力…計算外ではありますが\nそれは予想外という意味では\nありません。ええ、楽しみましょう\n不可能を解く、方程式の探求を","","","2","4","107001","1","ネネカ"
"107001","vo_empress_107001_004","5","244","vo_empress_107001_004","特等席で観察させてもらいましょう\n貴方の『心』という変数が\n『レジェンドオブアストルム』に\nどのような影響を与えるのかを…","","","3","4","107002","1","ネネカ"
"0","vo_empress_107101_001","5","245","vo_empress_107101_001","クリスティーナさんのご登場だよ☆\nあっははは……☆　またとない宴だ\n心行くまで愉しもうじゃあないか\n血で血を洗うダンス…滾るな♪","","","1","4","107101","1","クリスティーナ"
"0","vo_empress_107101_002","3","246","vo_empress_107101_002","真那さまがお出ましか…ワタシは\n本当に運がいいと見える♪　本気で\n刃を交える機会が巡ってくるなど\n願ってもない幸運だよ☆","10000","1","4005","4","107101","1","クリスティーナ"
"0","vo_empress_107101_003","5","247","vo_empress_107101_003","…ここで退くなど興冷めだろう？\nたとえ足が竦んだとしても…退屈に\n食われるよりもよほどいい！\n最後まで愉しみつくしてやるさ…☆","","","2","4","107103","1","クリスティーナ"
"107101","vo_empress_107101_004","5","248","vo_empress_107101_004","誤算だったなあ、『幻境竜后』\n他の者ならいざ知らず…\nキサマを殺せる唯一の力\n手にしたのはこの『誓約女君』だ！","","","3","4","107102","1","クリスティーナ"
"0","vo_empress_110801_001","5","249","vo_empress_110801_001","ざーす。世界を救う系の光バイトで\n来たんすけど…あ、説明とかは\n大丈夫っす。慣れてるんでノリで\n入れます─おのれ世界の敵め！","","","1","4","110801","1","クロエ"
"0","vo_empress_110801_002","3","250","vo_empress_110801_002","なっつ、狐のねえさんいるじゃん\nまだ現役で悪モンやってたんだ\nてか中ボスポジに降格してるくね？\n世界の敵界隈、意外とせちがれーな","10000","1","4005","4","110801","1","クロエ"
"0","vo_empress_110801_003","5","251","vo_empress_110801_003","なんかヤベーの出てきたな…\nこのカンジ、若干最悪っていうか\nぶっちゃけ流れ変わったくない？\nこっから捲るのは…結構ダルいわ","","","2","4","110803","1","クロエ"
"110801","vo_empress_110801_004","5","252","vo_empress_110801_004","ちょ、聞いて敵、ウケんだけど\nなんかうち主人公だったみたいだわ\n山場でヒロインに力託され系のやつ\nてわけで、勝ち確いただきでーす","","","3","4","110802","1","クロエ"
"0","vo_empress_110901_001","5","253","vo_empress_110901_001","ちぇるーん☆　ボス敵のみんな～！\n初めまして＆お久しブリリアント！\n世界の美少女ちえるんでっす！\n今からぼっこぼこにしてあげるね！","","","1","4","110901","1","チエル"
"0","vo_empress_110901_002","5","254","vo_empress_110901_002","クリスＰの敵はカルミナの敵！\nカルミナの敵はなかよし部の敵！\nツアー全通めざして戦います！\n現場の平和はチエルが守る！","","","1","4","110901","1","チエル"
"0","vo_empress_110901_003","5","255","vo_empress_110901_003","あ、あのう…ヤバくないです？\n敵のねえさん、急に年末歌合戦の\nラスボス衣装みたくなりましたけど\nえ、どーしよ…揚げます白旗？","","","2","4","110903","1","チエル"
"110901","vo_empress_110901_004","5","256","vo_empress_110901_004","世界の敵さん、ごめんちゃい！\nなんか愛だか絆だかの超理論的な\nアレでチエル覚醒しちゃいました！\nちぇるっと終わらせてあげますね！","","","3","4","110902","1","チエル"
"0","vo_empress_111001_001","5","257","vo_empress_111001_001","世界の危機だって？　何度目だね？\nざまあみろだよ、勝手に滅べば…\nなに、地球の危機？　この箱庭の\n話ではなく？　何ソレ一大事！","","","1","4","111001","1","ユニ"
"0","vo_empress_111001_002","5","258","vo_empress_111001_002","お、おい…敵が多すぎないか…？\n端の方でわちゃわちゃしてるだけの\n数合わせ要員として来たのだが…\nどういう事だ、聞いてた話と違うぞ","","","1","4","111001","1","ユニ"
"0","vo_empress_111001_003","5","259","vo_empress_111001_003","あばば…なんだ、あの奇怪な姿は…\nあれが理系をこじらせた者の末路か\n宇宙暗黒理系女…どうしてあんなに\nなるまで放っておいたんだ…","","","2","4","111003","1","ユニ"
"111001","vo_empress_111001_004","5","260","vo_empress_111001_004","はん、驕ったな理系の女王よ\n世界は君が思うほど四角くない\n高機能計算機の弾いた数字ごときで\nぼくと彼の行間までは測れまいよ！","","","3","4","111002","1","ユニ"
"0","vo_empress_118001_001","5","261","vo_empress_118001_001","ですからわたくしは商人で、\n戦いなどは不向き…などと\n言ってる場合ではありませんわね！\n参りますわよ、我が陛下のために！","","","1","4","118001","1","クレジッタ"
"0","vo_empress_118001_002","5","262","vo_empress_118001_002","ああもうはあもう、あっちこっち\n滅茶苦茶にしてくださってからに！\n復興費用の賠償はどなたに\n請求すればよろしいのかしら！？","","","1","4","118003","1","クレジッタ"
"0","vo_empress_118001_003","5","263","vo_empress_118001_003","でっか！？　でっっっっか！！！\n幻境竜后でしたかしら！？\nなんなんですのあの高層建築な方、\n建築基準法違反ですわよ～っ！？","","","2","4","118003","1","クレジッタ"
"118001","vo_empress_118001_004","5","264","vo_empress_118001_004","ホーッホッホッホ！　幻境竜后さん\n貴方にはいらっしゃるのかしら！\n利害でなくその理想のために\n命を賭ける、真実の忠臣が！","","","3","4","118002","1","クレジッタ"
"0","vo_empress_118101_001","5","265","vo_empress_118101_001","恐ろしくて強そうな音が…たくさん\nでも…きっと、大丈夫。あなたや、\nミソラちゃん…みんなが一緒で…\nあたたかい音も、たくさんだもの…","","","1","4","118101","1","ランファ"
"0","vo_empress_118101_002","5","266","vo_empress_118101_002","緊張、してる…？　そ、それなら、\nわたしに、任せて…わたし、歌を、\n歌うわね…聴けばきっと、いつも\n通りの力を、出せると思うから…","","","1","4","118101","1","ランファ"
"0","vo_empress_118101_003","5","267","vo_empress_118101_003","お、音と声が、すごい…\nなんて…なんて恐ろしいのかしら…\n…？　で、でも…この音。\n幻境竜后も、恐怖…している…？","","","2","4","118103","1","ランファ"
"118101","vo_empress_118101_004","5","268","vo_empress_118101_004","わたしの歌が、どれほど役立つかは\nわからない…そ、それでもっ、\nあなたの力になりたいの…だから\nわたし、精一杯、歌うわね…","","","3","4","118102","1","ランファ"
"0","vo_empress_118201_001","3","269","vo_empress_118201_001","わー、ミロクさんや覇瞳皇帝さんも\nいるじゃないですか★\nそれじゃあわたしのガトリングで\nご挨拶といきましょっか♪","10000","1","4005","4","118201","1","ミソラ"
"0","vo_empress_118201_002","5","270","vo_empress_118201_002","騎士さんと力を合わせればどんな\n敵もほにゃららら～★　って感じで\nなんとかなると思うんですよねー\nほら、主人公補正ってやつで♪","","","1","4","118201","1","ミソラ"
"0","vo_empress_118201_003","5","271","vo_empress_118201_003","復讐って、イイコトですかね？\n悪いコトですかね？まぁとりあえず\nぶっ壊してから考えましょうか\nね、幻境竜后さん─","","","2","4","118202","1","ミソラ"
"118201","vo_empress_118201_004","5","272","vo_empress_118201_004","騎士さんに選んでもらっちゃいまし\nたし、いらない縁とはバイバイした\nいんですよねー♪　ってわけで、\nここで終わりにさせてもらいます★","","","3","4","118202","1","ミソラ"
"0","vo_empress_118501_001","5","273","vo_empress_118501_001","みなさんの力を信じて、\n私も全力でサポートします\n連携と創意工夫があれば、きっと\nこの難局も乗り越えられます！","","","1","4","118501","1","カリン"
"0","vo_empress_118501_002","5","274","vo_empress_118501_002","過去最大級の強敵が現れました！\nギルド管理協会を代表して…\nあなたに討伐を依頼します！\n報酬はお望みのままに、ですよ♪","","","1","4","118502","1","カリン"
"0","vo_empress_118501_003","5","275","vo_empress_118501_003","…っ。さすがの強敵ですね…\nだからこそ、焦りは禁物…です\nあらゆる事態を想定して、ギルドの\nみなさんを支援するのが私の仕事…","","","2","4","118503","1","カリン"
"118501","vo_empress_118501_004","5","276","vo_empress_118501_004","あなたと共に進めば\nどんな壁も越えられます\n私の、大切な人の無事を信じて…\n今こそ全力を尽くします！","","","3","4","118502","1","カリン"
"0","vo_empress_118601_001","5","277","vo_empress_118601_001","あんな奴らを野放しにしてたら\nこの世界が滅茶苦茶にされちゃう！\nでもまぁこれはこれでチャンスよ♪\n最っ高の悪戯の標的にしてあげる！","","","1","4","118601","1","ネビア"
"0","vo_empress_118601_002","5","278","vo_empress_118601_002","私はただのガイド妖精、みんなに\n比べれば大した力も持ってない…\nでも悪戯妖精なりの意地があんのよ\nあいつらに一泡吹かせてやるわ♪","","","1","4","118601","1","ネビア"
"0","vo_empress_118601_003","5","279","vo_empress_118601_003","幻境竜后、なんて力の持ち主なの\n正直きっついわ…でもまだやれる\n私はデータよ、壊れたって\nあんたを守る壁くらいにはなれる…","","","2","4","118603","1","ネビア"
"118601","vo_empress_118601_004","5","280","vo_empress_118601_004","覚悟しなさいっ！\n出来損ないの悪戯妖精をなめたら\n痛い目に遭うって教えてあげる\nさぁ、最高のショーの始まりよ！","","","3","4","118602","1","ネビア"
"0","vo_empress_122301_001","5","281","vo_empress_122301_001","むー！　いたずらっこの暴れんぼ\nさんたちは、ヴァンピィちゃんが\nきつーくおしおきしちゃうよ！\n真祖のおつとめですから！","","","1","4","122303","1","ヴァンピィ"
"0","vo_empress_122301_002","5","282","vo_empress_122301_002","けんぞくはヴァンピィちゃんの\n背中に隠れてなさいっ。え？\n背中を守りたい？　うん、それなら\nよろしい！　一緒だよ、けんぞく！","","","1","4","122302","1","ヴァンピィ"
"0","vo_empress_122301_003","5","283","vo_empress_122301_003","幻境竜后？　ふーんだ！\nベスちゃんのほーが、ずーっと\n強くてカッコいいですし！\nいくよっ、けんぞくぅ！","","","2","4","122303","1","ヴァンピィ"
"122301","vo_empress_122301_004","5","284","vo_empress_122301_004","ここはみんなの『いばしょ』！\n壊しちゃうなんて、許さないもん\nヴァンピィちゃん、本気で怒ったよ\nやっちゃうよ、けんぞく！","","","3","4","122302","1","ヴァンピィ"
"0","vo_empress_123001_001","5","285","vo_empress_123001_001","ほら、あんたは余計な心配しないの\nあいつらに好き勝手させないように\n全力でぶつかっていくだけよ\nあたしたちの未来のためにね♪","","","1","4","123002","1","アメス"
"0","vo_empress_123001_002","5","286","vo_empress_123001_002","…あの連中も強くてやばいけど…\n一番やばいのは、こんなにたくさん\n女の子の知り合いがいる\nあんたかもしれないわね…","","","1","4","123001","1","アメス"
"0","vo_empress_123001_003","5","287","vo_empress_123001_003","なんて相手なの…さすがに想定を\n超えてるわよ…こんなの卑怯よね\nだからってここで逃げやしないわよ\nせめて、あんたを守るくらいは…！","","","2","4","123003","1","アメス"
"123001","vo_empress_123001_004","5","288","vo_empress_123001_004","敵がどれだけ強くたって関係ないわ\nあんたの行く道はあたしが照らす\n迷ったらあたしを見なさい\nどこまでだって導いてあげる！","","","3","4","123002","1","アメス"
"0","vo_empress_123301_001","5","289","vo_empress_123301_001","『レギオンウォー』思い出すな～\nあん時は敵側だったけどー\n今回は騎士きゅんたちの隣で\nネアおねえちゃんもがんばるぞ～♡","","","1","4","123301","1","ネア"
"0","vo_empress_123301_002","5","290","vo_empress_123301_002","だる～、激ヤバなテキばっかじゃん\n騎士きゅんパワー充電しねーと\nおねえちゃんもギリギリかもー\nとりま、ちゅっちゅ♡　してい？","","","1","4","123301","1","ネア"
"0","vo_empress_123301_003","5","291","vo_empress_123301_003","激ヤバドラゴン、ガチしんどー…\nま、だからって負ける気ねーけど\nこーゆう時こそ、スライムの\n粘り強さの見せ所っしょ～　ね♪","","","2","4","123303","1","ネア"
"123301","vo_empress_123301_004","5","292","vo_empress_123301_004","ンフフフフ～♪　今のアタシ、\n騎士きゅんと一心同体ってやつ～？\nめちゃめちゃアガるわ～♪\n愛の力パねぇ～♡","","","3","4","123302","1","ネア"
"0","vo_empress_126401_001","5","293","vo_empress_126401_001","ビーッ！　ビーッ！\nあっちもこっちもそっちも\n強そうな人たちでいっぱいですっ！\nセンサーが壊れちゃいそう～っ！","","","1","4","126401","1","クローチェ"
"0","vo_empress_126401_002","5","294","vo_empress_126401_002","世界が大変なことになってますっ！\nでもわたしたちは今までだって、\n大変な戦いを乗り越えてきましたっ\nきっと…ううん、絶対勝てますっ！","","","1","4","126401","1","クローチェ"
"0","vo_empress_126401_003","5","295","vo_empress_126401_003","ビビービビビーッ！　…ひゃあっ！\nセンサーが壊れちゃいました…！\nしかも、照準が震えちゃって…\n…これが…この感情が、恐怖…？","","","2","4","126403","1","クローチェ"
"126401","vo_empress_126401_004","5","296","vo_empress_126401_004","今のわたしたちに、怖いものなんて\nありませんっ！　敵さんがどんなに\n強くても…わたしとナイトさんの\n特別なパワーは、もっと強いです！","","","3","4","126402","1","クローチェ"
"0","vo_empress_126501_001","5","297","vo_empress_126501_001","ジオ・テオゴニアの姫として\nこの星に生きる一個として\nこれ以上の蹂躙を許すわけには\nいきません。そうですね？　騎士","","","1","4","126501","1","ライラエル"
"0","vo_empress_126501_002","3","298","vo_empress_126501_002","穢らわしい、色狂いの山羊めが\n我が従僕を傀儡としてくれた借り、\n兆倍──否、京倍にして\n返してくれようぞ。崩雷夜天！","10000","1","4002","4","126506","1","ライラエル"
"0","vo_empress_126501_003","5","299","vo_empress_126501_003","幻境竜后。迷いなく、圧倒的な力で\nわたしたちの調和を滅しようとする\nそんな力を、認めたくはないのに…\nなんて、困難な戦いなのでしょう…","","","2","4","126503","1","ライラエル"
"126501","vo_empress_126501_004","5","300","vo_empress_126501_004","この星には、あなたがいる…\n悪辣な侵略者と戦う理由など、\nただそれだけで十分です\n守りましょう。わたしたちの世界を","","","3","4","126502","1","ライラエル"
"0","vo_empress_127701_001","3","301","vo_empress_127701_001","あそこにヴルムを傷つけた人が…！\n…騎士さん、絶対勝ちましょうね\nあの人たちのやったこと、私\n絶対ぜったい許しませんから！","10000","1","4002","4","127701","1","リンド"
"0","vo_empress_127701_002","5","302","vo_empress_127701_002","騎士さんたちと出会えたこの世界を\n悪いことになんか使わせません\n作り物だなんて信じられませんけど\n失っちゃいけないものはわかります","","","1","4","127701","1","リンド"
"0","vo_empress_127701_003","5","303","vo_empress_127701_003","まだこんな力が残ってるの…！？\n考えなきゃ、私にできること…\n何か…何かないの…！？\nまた私、何もできないの…？","","","2","4","127703","1","リンド"
"127701","vo_empress_127701_004","5","304","vo_empress_127701_004","あなたが側にいてくれるから、\n私もこうして戦えます\nチョロいって言われてもいいです\n私にとって、大切なひとですから","","","3","4","127702","1","リンド"
"0","vo_empress_127801_001","5","305","vo_empress_127801_001","…正直、サボりとかじゃなくて…\nぜんぜん身体はきついです。でも…\n姉貴やみんなと過ごすこの世界は\n誰にも壊させやしませんから…！","","","1","4","127801","1","ヴルム"
"0","vo_empress_127801_002","3","306","vo_empress_127801_002","騎士さん…アルシャトのこと\nあたしにも一発殴らせてください\nふざけた真似してくれたお礼…\n倍にして返してやりますよ","10000","1","4002","4","127801","1","ヴルム"
"0","vo_empress_127801_003","5","307","vo_empress_127801_003","冗談きついです、こんなの…\n勝てっこないじゃないですか\nあたしだってドラゴン族なのに\nこれほどまでに差があるだなんて…","","","2","4","127803","1","ヴルム"
"127801","vo_empress_127801_004","5","308","vo_empress_127801_004","もう後先考えずにいきますよ\n面倒見てくれる人がここにいるので\nあたしと騎士さんが揃えば\n無敵だってとこ見せてやります","","","3","4","127802","1","ヴルム"
"0","vo_empress_129001_001","3","309","vo_empress_129001_001","覇瞳皇帝…わたしの邪魔をするなら\nかつてのように、消去するだけ\nミロクも…わたしを草野優衣の\n複製と呼んだこと、後悔させてやる","10000","1","4005","4","129001","1","エリス"
"0","vo_empress_129001_002","5","310","vo_empress_129001_002","管理者の座は失っても\nわたしの意志は揺らがない…\n騎士クンの物語を紡ぐために…\nそれが、わたしの全てだから","","","1","4","129001","1","エリス"
"0","vo_empress_129001_003","5","311","vo_empress_129001_003","これが七冠、幻境竜后の全力…\n管理者だったかつてのわたしを、\n超えるほどの脅威…でも、\n騎士クンだけは、守ってみせる…","","","2","4","129003","1","エリス"
"129001","vo_empress_129001_004","5","312","vo_empress_129001_004","孤独も絶望も越えてきた\nもうどんな闇にも迷わない\n騎士クンが隣にいる限り\nわたしは、負けない","","","3","4","129002","1","エリス"
"0","vo_empress_129601_001","5","313","vo_empress_129601_001","リアを──媛を、傷つけたひとたち\n笑ってられるのも今だけです──\nアルラウネの棘の鋭さ、\n教えてあげますから──","","","1","4","129601","1","アネモネ"
"0","vo_empress_129601_002","5","314","vo_empress_129601_002","騎士のひと──背中は、任せます\n貴方のこと、\n媛と同じくらい、信じてるので──\n自分でも、びっくりですけど","","","1","4","129601","1","アネモネ"
"0","vo_empress_129601_003","5","315","vo_empress_129601_003","私、ずっと抗ってきたんです\nそのために、強くなったはず──\nだから──諦めたく、ないです…","","","2","4","129603","1","アネモネ"
"129601","vo_empress_129601_004","5","316","vo_empress_129601_004","体が熱くて、思考がまとまらなくて\nなのに負ける気がしない──なんて\nよくわからないです。どうしてか、\n後で教えてください──騎士のひと","","","3","4","129601","1","アネモネ"
"0","vo_empress_129701_001","5","317","vo_empress_129701_001","難敵強敵揃い踏みなれど\nわっちらが退く理はありんせん\n騎士殿や、手を携えて此度の争乱\n鎮めて見せましょう也","","","1","4","129701","1","ネフィ＝ネラ"
"0","vo_empress_129701_002","5","318","vo_empress_129701_002","今のわっちが萎弱であろうとて\n貴様等如き梟悪に斃される訳には\nゆかぬ也。再び足甲を舐めさせ\n地に臥すまで仕置きを致しんしょう","","","1","4","129701","1","ネフィ＝ネラ"
"0","vo_empress_129701_003","5","319","vo_empress_129701_003","我が矜持『不退転』─如何なる敵で\nあろうとも揺らぐ仕儀はなし。斯様\nな邪竜程度、退けむと思い侍りしが\n─難儀な由、残念至極─…","","","2","4","129703","1","ネフィ＝ネラ"
"129701","vo_empress_129701_004","5","320","vo_empress_129701_004","参りまする也、騎士殿や\n懼るること等何一つ御座りんせん\n唯わっちらの勇儀を以て、此の星の\n明日を再び…掌中に致しんしょう","","","3","4","129702","1","ネフィ＝ネラ"
"0","vo_empress_130001_001","3","321","vo_empress_130001_001","─おや、フレイヤじゃないか\nずいぶん様変わりしたようだが\n今の方がアタシとしちゃ好みだね\nお礼参りのしがいもあるってもんさ","10000","1","4003","4","130001","1","ヤマト"
"0","vo_empress_130001_002","5","322","vo_empress_130001_002","…フゥン？　あっちもこっちも\n『王家の装備』を持ってるらしいね\n宝の山ってのはこのことかい\nまとめて搔っ攫ってやろうかね…！","","","1","4","130001","1","ヤマト"
"0","vo_empress_130001_003","5","323","vo_empress_130001_003","ちっ…、幻境竜后つったかい\n世界を奪おうってのも冗談じゃ\nなさそうだ。…ワカナ、フブキ…\nお前たちだけでも、逃げな…","","","2","4","130003","1","ヤマト"
"130001","vo_empress_130001_004","5","324","vo_empress_130001_004","アタシらの住み家を奪おうだぁ？\nハッ、笑わせてくれるね\n盗賊は盗むモンであって、\n盗まれるモンじゃあないンだよ！","","","3","4","130002","1","ヤマト"
"0","vo_empress_130101_001","5","325","vo_empress_130101_001","つ、強そうな人たちがたくさん…\nなのに姉さんもフブキちゃんも\nやる気満々だし…\nわたし、どうすればいいのぉ～っ","","","1","4","130101","1","ワカナ"
"0","vo_empress_130101_002","5","326","vo_empress_130101_002","きっと、長期戦になりますよね…\nあ、あの…ご飯、食べませんか？\nお腹が空くといけないと思って、\n作ってきたので…よろしければっ","","","1","4","130101","1","ワカナ"
"0","vo_empress_130101_003","5","327","vo_empress_130101_003","む…むりっ！　無理ですよ～っ！\nあんなおっきいドラゴンなんて、\n勝てるわけないじゃないですかっ\nに、逃げちゃいましょ、ねっ…！？","","","2","4","130103","1","ワカナ"
"130101","vo_empress_130101_004","5","328","vo_empress_130101_004","と、盗られるぐらいなら盗るのが\n【バンディ・シスターズ】流ですっ\n騎士さん、わたしたちの未来を\n掴み取りにいきましょう…っ！","","","3","4","130102","1","ワカナ"
"0","vo_empress_130201_001","5","329","vo_empress_130201_001","だる～、ささっと片付けてきてよ～\nムリ？　知ってる～だってザコザコ\nお兄さんだもんね♪　しょーがない\n助けてあげよっかな～？きゃはは♡","","","1","4","130201","1","フブキ"
"0","vo_empress_130201_002","5","330","vo_empress_130201_002","あの陰気ダサダサメガネさー、\n仲間集めてチョーシ乗ってねー？\nザコは何匹集まったってザコだって\nフブキちゃんが教えてあげまーす♪","","","1","4","130201","1","フブキ"
"0","vo_empress_130201_003","5","331","vo_empress_130201_003","ふぇぇ…まじムリ、アイツムリ～！\n全然ラスボスってカンジじゃん！？\nぼくお家かえるぅ～っ！\nお兄さんも一緒にかえろっ、ねっ？","","","2","4","130203","1","フブキ"
"130201","vo_empress_130201_004","5","332","vo_empress_130201_004","お兄さん、やる気漲っちゃってる？\nだよねー、世界が滅んじゃったら\nぼくとも永遠のお別れなんだし？\n必死になるのもトーゼンっしょ～♡","","","3","4","130202","1","フブキ"
"0","vo_empress_130901_001","5","333","vo_empress_130901_001","はわっ！？　すっごくすっごく\n悪そうな人達いっぱいですますぅ！\nかばばん君、警備員モードです！\nぴっぴーーーー！","","","1","4","130901","1","クルル"
"0","vo_empress_130901_002","5","334","vo_empress_130901_002","この戦いが終わったら、みなさんと\nパークで凱旋パレードですぅ♪\n…ふぇっ？\n気が早いですますか？","","","1","4","130901","1","クルル"
"0","vo_empress_130901_003","5","335","vo_empress_130901_003","はわわっ！　幻境竜后さん、\n強そうすぎですっ…でもっ！\nやっと再建したパークも世界も\nぜったい壊させないですよ～っ！","","","2","4","130903","1","クルル"
"130901","vo_empress_130901_004","5","336","vo_empress_130901_004","ヒーローさんのこと、\nクルルの全部でお助けしますです！\nジオ・テオゴニアでも、どんな世界\nでも…ずっと、ず～っとですっ！","","","3","4","130902","1","クルル"
"0","vo_empress_132301_001","5","337","vo_empress_132301_001","なっなんなのよこいつらっ！\nダーリンとの恋路を邪魔する気…？\nそんなことさせないわ…だって、\n二人の恋はエターナルですからっ！","","","1","4","132301","1","ルイズマリー"
"0","vo_empress_132301_002","5","338","vo_empress_132301_002","愛情×愛情＝無限大…\n遂に錬金術の神髄に辿り着いたわ…\nさあ…お見舞いしてやりましょう！\n私とダーリンの究極錬成をっ！","","","1","4","132301","1","ルイズマリー"
"0","vo_empress_132301_003","5","339","vo_empress_132301_003","あ、あなたがどんなに強くても、\n私は逃げないわ！　ダーリンに\nちょっかいかける奴は絶対に\n許さないって決めてるから…っ！！","","","2","4","132303","1","ルイズマリー"
"132301","vo_empress_132301_004","5","340","vo_empress_132301_004","悪いけど速攻で終わらせちゃうわ！\n早く帰ってダーリンと心行くまで\n破廉恥な乳繰り合い…じゃなくて！\n愛を確かめ合うんだからっ！","","","3","4","132302","1","ルイズマリー"
"0","vo_empress_132401_001","5","341","vo_empress_132401_001","わわっ、敵がいっぱい！\nこれがクワガタだったら最高…よし\n新種のクワガタって事にしちゃお！\nあははっ！　待て待て～っ！！","","","1","4","132401","1","イロハ"
"0","vo_empress_132401_002","5","342","vo_empress_132401_002","あはは、まだまだ出てくるね～！\nなら新しい技いっぱい\n試しちゃおっか…さあ、いくよ！\n──イスルギ流奥義っ！！","","","1","4","132401","1","イロハ"
"0","vo_empress_132401_003","5","343","vo_empress_132401_003","あのおねーさんもなかなか良いツノ\n持ってるねえ♪　イロハが勝ったら\nルイちゃんと二人でクワガタ相撲\nごっこやってもらおっと！","","","2","4","132401","1","イロハ"
"132401","vo_empress_132401_004","5","344","vo_empress_132401_004","おねーさんがどんなに強くたって\nイロハは絶対に負けない！\nおじちゃんが見ててくれてる時の\nイロハは、サイキョーなんだから！","","","3","4","132402","1","イロハ"
"0","vo_empress_132501_001","5","345","vo_empress_132501_001","いや無理無理、戦いとか苦手過ぎる\n…でも君となら、奇跡起こせるかも\n…うわやば、今の忘れて\n若者みたいなこと言っちゃったよ…","","","1","4","132501","1","ソノ"
"0","vo_empress_132501_002","5","346","vo_empress_132501_002","敵、まだいっぱいいるじゃん…\nはあ…残業したくないけど頑張るか\n全部終わったら君からのマッサージ\n期待しとくから、ね","","","1","4","132501","1","ソノ"
"0","vo_empress_132501_003","5","347","vo_empress_132501_003","はあ…はあ…幻境竜后だっけ？\nルイちゃんの錬金術より\n出鱈目な強さだね…！\nでもまだまだ諦めない…いくよ！","","","2","4","132503","1","ソノ"
"132501","vo_empress_132501_004","5","348","vo_empress_132501_004","こんなに強い敵が相手でも\n諦めなきゃ勝てるんだって\n教えてくれたのは君だよ\nふふ…ありがとね、若者♪","","","3","4","132502","1","ソノ"
"0","vo_empress_133001_001","5","349","vo_empress_133001_001","うーわ。あっちもこっちも\nボス級だらけじゃないですか\nま、ヴァイオレット姫には\n指一本触れさせませんけどね","","","1","4","133001","1","グレイス"
