e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"3","0","4","0","0","10040335","10040336","12","0","0","0","2","10040337"
"1","0","4","0","0","10040336","10040337","11","0","0","0","2","10040338"
"0","0","4","0","0","10040337","10040338","10","0","10040345","0","6","10040339"
"3","0","4","0","0","10040338","10040339","9","0","0","0","14","10040346"
"1","0","4","0","0","10040331","10040340","16","0","0","0","3","10040341"
"10002","0","4","0","0","10040340","10040341","15","0","0","0","7","10040342"
"10001","0","4","0","0","10040341","10040342","14","0","0","0","11","10040343"
"2","0","4","0","0","10040342","10040343","13","0","0","0","2","10040344"
"10001","0","4","0","0","10040343","10040344","12","0","0","0","7","10040345"
"3","0","4","0","0","10040344","10040345","11","0","0","0","3","10040338"
"0","0","4","10040354","0","10040339","10040346","8","0","0","0","4","10040347"
"2","0","4","0","0","10040346","10040347","7","0","0","0","2","10040348"
"10003","0","4","0","0","10040347","10040348","6","0","0","0","7","10040349"
"0","0","4","0","0","10040348","10040349","5","0","0","0","12","10040350"
"0","0","4","0","0","10040349","10040350","4","0","10040356","0","4","10040351"
"3","0","4","0","0","10040350","10040351","3","0","0","0","2","10040352"
"10001","0","4","0","0","10040351","10040352","2","0","0","0","7","10040353"
"10003","0","4","0","0","10040352","10040353","1","0","0","0","7","10040357"
"0","0","4","0","0","10040346","10040354","7","0","0","0","6","10040355"
"3","0","4","0","0","10040354","10040355","6","0","0","0","3","10040356"
"10001","0","4","0","0","10040355","10040356","5","0","0","0","11","10040350"
"0","0","4","0","0","10040353","10040357","0","0","0","0","13","10040358"
"3","0","4","0","0","10040357","10040358","66","0","0","0","2","10040359"
"0","0","4","0","0","10040358","10040359","65","0","0","0","6","10040360"
"10002","0","4","0","0","10040359","10040360","64","0","0","0","7","10040361"
"10001","0","4","0","0","10040360","10040361","63","0","0","0","11","10040362"
"0","0","4","0","0","10040361","10040362","62","0","10040363","0","6","10040364"
"0","0","4","0","0","0","10040363","63","0","0","0","1","10040362"
"1","0","4","0","0","10040362","10040364","61","0","0","0","2","10040365"
"0","0","4","0","0","10040364","10040365","60","0","0","0","4","10040367"
"10001","0","4","0","0","10040365","10040367","59","0","0","0","7","10040539"
"1","0","4","0","0","10040543","10040369","53","0","0","0","2","10040370"
"0","0","4","0","0","10040369","10040370","52","0","0","0","5","10040371"
"0","0","4","10040380","0","10040370","10040371","51","0","0","0","4","10040372"
"1","0","4","0","0","10040371","10040372","50","0","0","0","14","10040373"
"3","0","4","0","0","10040372","10040373","49","0","0","0","3","10040374"
"0","0","4","0","0","10040373","10040374","48","0","0","0","6","10040375"
"2","0","4","0","0","10040374","10040375","47","0","0","0","14","10040376"
"1","0","4","0","0","10040375","10040376","46","0","0","0","3","10040377"
"2","0","4","0","0","10040376","10040377","45","0","0","0","3","10040378"
"2","0","4","0","0","10040377","10040378","44","0","10040385","0","2","10040379"
"0","0","4","0","0","10040378","10040379","43","0","0","0","4","10040386"
"1","0","4","0","0","10040371","10040380","50","0","0","0","14","10040381"
"3","0","4","0","0","10040380","10040381","49","0","0","0","2","10040382"
"0","0","4","0","0","10040381","10040382","48","0","0","0","4","10040383"
"2","0","4","0","0","10040382","10040383","47","0","0","0","14","10040384"
"1","0","4","0","0","10040383","10040384","46","0","0","0","2","10040385"
"2","0","4","0","0","10040384","10040385","45","0","0","0","2","10040378"
"10001","0","4","0","0","10040379","10040386","42","0","0","0","7","10040387"
"1","0","4","0","0","10040386","10040387","41","0","0","0","2","10040388"
"4","0","4","0","0","10040387","10040388","40","0","0","0","14","10040389"
"0","0","4","0","0","10040388","10040389","39","0","0","0","5","10040390"
"1","0","4","10040395","0","10040389","10040390","38","0","0","0","2","10040391"
"0","0","4","0","0","10040390","10040391","37","0","0","0","12","10040392"
"10002","0","4","0","0","10040391","10040392","36","0","0","0","7","10040393"
"2","0","4","0","0","10040392","10040393","35","0","0","0","3","10040394"
"0","0","4","0","0","10040393","10040394","34","0","10040397","0","4","10040398"
"2","0","4","0","0","10040390","10040395","37","0","0","0","3","10040396"
"2","0","4","0","0","10040395","10040396","36","0","0","0","2","10040397"
"10001","0","4","0","0","10040396","10040397","35","0","0","0","11","10040394"
"0","0","4","0","0","10040394","10040398","33","0","0","0","6","10040399"
"1","0","4","0","0","10040398","10040399","32","0","0","0","2","10040400"
"10001","0","4","0","0","10040399","10040400","31","0","0","0","11","10040401"
"5","0","4","0","0","10040400","10040401","30","0","0","0","14","10040402"
"0","0","4","0","0","10040401","10040402","29","0","0","0","4","10040403"
"0","0","4","0","0","10040402","10040403","28","0","0","0","12","10040404"
"1","0","4","0","0","10040403","10040404","27","0","0","0","2","10040405"
"2","0","4","0","0","10040404","10040405","26","0","0","0","3","10040406"
"0","0","4","0","0","10040405","10040406","25","0","0","0","4","10040407"
"2","0","4","0","0","10040406","10040407","24","0","0","0","2","10040408"
"3","0","4","0","0","10040407","10040408","23","0","0","0","14","10040409"
"1","0","4","10040416","0","10040408","10040409","22","0","0","0","3","10040410"
"1","0","4","0","0","10040409","10040410","21","0","0","0","2","10040411"
"10003","0","4","0","0","10040410","10040411","20","0","0","0","7","10040412"
"2","0","4","0","0","10040411","10040412","19","0","0","0","3","10040413"
"10002","0","4","0","0","10040412","10040413","18","0","0","0","7","10040414"
"10001","0","4","0","0","10040413","10040414","17","0","10040419","0","7","10040415"
"0","0","4","0","0","10040414","10040415","16","0","0","0","5","10040420"
"2","0","4","0","0","10040409","10040416","21","0","0","0","3","10040417"
"3","0","4","0","0","10040416","10040417","20","0","0","0","2","10040418"
"10001","0","4","0","0","10040417","10040418","19","0","0","0","11","10040419"
"2","0","4","0","0","10040418","10040419","18","0","0","0","2","10040414"
"2","0","4","0","0","10040415","10040420","15","0","0","0","2","10040421"
"0","0","4","0","0","10040420","10040421","14","0","0","0","4","10040422"
"5","0","4","0","0","10040421","10040422","13","0","0","0","14","10040423"
"3","0","4","0","0","10040422","10040423","12","0","0","0","2","10040462"
"0","0","4","0","0","10040444","10040443","57","0","0","0","5","10040084"
"0","0","4","0","0","10040445","10040444","58","0","0","0","12","10040443"
"1","0","4","0","0","10040446","10040445","59","0","0","0","3","10040444"
"0","0","4","0","0","10040447","10040446","60","0","0","0","4","10040445"
"2","0","4","0","0","10040448","10040447","61","0","0","0","2","10040446"
"1","0","4","0","0","10040449","10040448","62","0","0","0","2","10040447"
"0","0","4","0","0","10040450","10040449","63","0","0","0","12","10040448"
"10001","0","4","0","0","10040451","10040450","64","0","0","0","11","10040449"
"1","0","4","0","0","10040452","10040451","65","0","0","0","2","10040450"
"1","0","4","0","0","10040453","10040452","66","0","0","0","3","10040451"
"0","0","4","0","0","10040454","10040453","0","0","0","0","13","10040452"
"10001","0","4","0","0","10040455","10040454","1","0","0","0","7","10040453"
"3","0","4","0","0","10040456","10040455","2","0","0","0","2","10040454"
"1","0","4","0","0","10040547","10040456","3","0","0","0","3","10040455"
"10002","0","4","0","0","10040460","10040459","8","0","0","0","7","10040544"
"1","0","4","0","0","10040461","10040460","9","0","0","0","2","10040459"
"0","0","4","0","0","10040462","10040461","10","0","0","0","6","10040460"
"0","0","4","0","0","10040423","10040462","11","0","0","0","12","10040461"
"0","0","4","0","0","10040367","10040539","58","0","0","0","12","10040540"
"2","0","4","0","0","10040539","10040540","57","0","0","0","2","10040541"
"2","0","4","0","0","10040540","10040541","56","0","0","0","14","10040542"
"10001","0","4","0","0","10040541","10040542","55","0","0","0","7","10040543"
"0","0","4","0","0","10040542","10040543","54","0","0","0","4","10040369"
"10003","0","4","0","0","10040459","10040544","7","0","0","0","7","10040545"
"10001","0","4","0","0","10040544","10040545","6","0","0","0","11","10040546"
"0","0","4","0","0","10040545","10040546","5","0","0","0","4","10040547"
"10001","0","4","0","0","10040546","10040547","4","0","0","0","7","10040456"
"1","0","4","0","0","10040142","10040548","12","0","0","0","3","10040549"
"0","0","4","0","0","10040548","10040549","11","0","0","0","12","10040551"
"0","0","4","0","0","10040551","10040550","9","0","0","0","5","10040552"
"0","0","4","0","0","10040549","10040551","10","0","0","0","4","10040550"
"0","0","4","0","0","10040550","10040552","8","0","0","0","6","10040553"
"10001","0","4","0","0","10040552","10040553","7","0","0","0","7","10040554"
"2","0","4","0","0","10040553","10040554","6","0","0","0","2","10040555"
"1","0","4","0","0","10040554","10040555","5","0","0","0","2","10040556"
"0","0","4","0","0","10040555","10040556","4","0","0","0","12","10040146"
"2","0","4","0","0","10040171","10040557","49","0","0","0","2","10040558"
"1","0","4","0","0","10040557","10040558","48","0","0","0","2","10040560"
"1","0","4","0","0","10040560","10040559","46","0","0","0","2","10040561"
"2","0","4","0","0","10040558","10040560","47","0","0","0","14","10040559"
"0","0","4","0","0","10040559","10040561","45","0","0","0","4","10040562"
"2","0","4","0","0","10040561","10040562","44","0","0","0","3","10040563"
"10002","0","4","0","0","10040562","10040563","43","0","0","0","7","10040564"
"0","0","4","0","0","10040563","10040564","42","0","0","0","6","10040565"
"10003","0","4","0","0","10040564","10040565","41","0","0","0","7","10040175"
"10001","0","4","0","0","10040313","10040566","39","0","0","0","7","10040567"
"10001","0","4","0","0","10040566","10040567","38","0","0","0","11","10040568"
"10002","0","4","0","0","10040567","10040568","37","0","0","0","7","10040569"
"3","0","4","0","0","10040568","10040569","36","0","0","0","14","10040570"
"0","0","4","0","0","10040569","10040570","35","0","0","0","4","10040571"
"10003","0","4","0","0","10040570","10040571","34","0","0","0","7","10040572"
"0","0","4","0","0","10040571","10040572","33","0","0","0","6","10040573"
"10001","0","4","0","0","10040572","10040573","32","0","0","0","7","10040316"
"0","0","5","0","0","0","10050001","71","0","0","0","1","10050002"
"1","0","5","0","0","10050001","10050002","70","0","10050390","0","2","10050003"
"0","0","5","0","0","10050002","10050003","69","0","0","0","4","10050004"
"0","0","5","0","0","10050003","10050004","68","0","0","0","6","10050005"
"10001","0","5","0","0","10050004","10050005","67","0","0","0","7","10050006"
"2","0","5","0","0","10050005","10050006","66","0","0","0","2","10050595"
"0","0","5","0","0","10050834","10050063","11","0","0","0","4","10050064"
"2","0","5","0","0","10050063","10050064","10","0","0","0","3","10050515"
"10002","0","5","0","0","10050516","10050079","7","0","0","0","7","10050404"
"10003","0","5","0","0","10050406","10050083","3","0","0","0","7","10050084"
"0","0","5","0","0","10050083","10050084","2","0","0","0","12","10050085"
"0","0","5","0","0","10050084","10050085","1","0","0","0","6","10050086"
"0","0","5","0","0","10050085","10050086","0","0","0","0","13","10050087"
"2","0","5","0","0","10050086","10050087","74","0","0","0","2","10050088"
"0","0","5","0","0","10050087","10050088","73","0","0","0","4","10050089"
"10001","0","5","0","0","10050088","10050089","72","0","0","0","7","10050090"
"0","0","5","0","0","10050089","10050090","71","0","0","0","6","10050091"
"0","0","5","0","0","10050090","10050091","70","0","0","0","12","10050092"
"1","0","5","0","0","10050091","10050092","69","0","0","0","3","10050655"
"0","0","5","0","0","10050656","10050101","66","0","0","0","4","10050491"
"10002","0","5","0","0","10050837","10050127","46","0","0","0","7","10050128"
"0","10050567","5","10050561","0","10050127","10050128","45","0","0","0","6","10050838"
"2","0","5","0","0","10050564","10050146","42","0","0","0","3","10050659"
"10003","0","5","0","0","10050696","10050180","9","0","0","0","7","10050182"
"3","0","5","0","0","10050180","10050182","8","0","0","0","3","10050183"
"10001","0","5","0","0","10050182","10050183","7","0","0","0","11","10050697"
"0","0","5","0","0","10050840","10050186","4","0","0","0","6","10050187"
"3","0","5","0","0","10050186","10050187","3","0","0","0","14","10050188"
"10003","0","5","0","0","10050187","10050188","2","0","0","0","7","10050189"
"1","0","5","0","0","10050188","10050189","1","0","0","0","2","10050190"
"0","0","5","0","0","10050189","10050190","0","0","0","0","13","10050191"
"0","0","5","0","0","10050190","10050191","74","0","0","0","6","10050192"
"10001","0","5","0","0","10050191","10050192","73","0","0","0","7","10050698"
"10002","0","5","0","0","10050740","10050235","33","0","0","0","7","10050236"
"1","0","5","0","0","10050235","10050236","32","0","0","0","2","10050237"
"0","0","5","10050549","0","10050236","10050237","31","0","0","0","4","10050741"
"0","0","5","0","0","10050741","10050253","29","0","0","0","6","10050742"
"2","0","5","0","0","10050555","10050255","27","0","10050742","0","3","10050844"
"0","0","5","10050350","0","10050824","10050349","31","0","0","0","4","10050825"
"3","0","5","0","0","10050349","10050350","32","0","0","0","3","10050352"
"3","0","5","0","0","10050350","10050352","31","0","0","0","2","10050826"
"2","0","5","0","0","10050825","10050353","29","0","0","0","3","10050354"
"2","0","5","0","0","10050353","10050354","28","0","0","0","2","10050358"
"10003","0","5","0","0","10050826","10050356","29","0","0","0","7","10050357"
"3","0","5","0","0","10050356","10050357","28","0","0","0","3","10050358"
"0","0","5","0","0","10050354","10050358","27","0","10050357","0","6","10050359"
"0","0","5","0","0","10050358","10050359","26","0","0","0","5","10050360"
"0","0","5","0","0","10050359","10050360","25","0","0","0","4","10050361"
"3","0","5","0","0","10050360","10050361","24","0","0","0","2","10050848"
"1","0","5","0","0","10050848","10050363","22","0","0","0","2","10050364"
"3","0","5","0","0","10050363","10050364","21","0","0","0","14","10050365"
"0","0","5","0","0","10050364","10050365","20","0","0","0","4","10050366"
"0","0","5","0","0","10050365","10050366","19","0","0","0","5","10050367"
"2","0","5","0","0","10050366","10050367","18","0","0","0","3","10050849"
"1","0","5","0","0","10050849","10050369","16","0","0","0","2","10050370"
"0","0","5","0","0","10050369","10050370","15","0","0","0","4","10050827"
"3","0","5","0","0","10050828","10050382","4","0","0","0","3","10050383"
"0","0","5","0","0","10050382","10050383","3","0","0","0","6","10050829"
"1","0","5","0","0","10050829","10050385","1","0","0","0","2","10050386"
"0","0","5","0","0","10050385","10050386","0","0","0","0","13","10050387"
"0","0","5","0","0","10050386","10050387","74","0","0","0","6","10050388"
"0","0","5","0","0","10050387","10050388","73","0","0","0","4","10050389"
"2","0","5","0","0","10050388","10050389","72","0","0","0","3","10050390"
"0","0","5","0","0","10050389","10050390","71","0","0","0","12","10050002"
"1","0","5","0","0","10050079","10050404","6","10050654","10050582","0","2","10050405"
"3","0","5","0","0","10050404","10050405","5","0","0","0","3","10050406"
"10001","0","5","0","0","10050405","10050406","4","0","0","0","11","10050083"
"1","0","5","0","0","10050827","10050441","13","0","0","0","3","10050442"
"3","0","5","0","0","10050441","10050442","12","0","0","0","14","10050443"
"0","0","5","0","0","10050442","10050443","11","0","0","0","6","10050444"
"10001","0","5","0","0","10050443","10050444","10","0","0","0","7","10050445"
"10001","0","5","0","0","10050444","10050445","9","0","0","0","11","10050446"
"1","0","5","0","0","10050445","10050446","8","0","0","0","2","10050447"
"5","0","5","0","0","10050446","10050447","7","0","0","0","14","10050448"
"0","0","5","0","0","10050447","10050448","6","0","0","0","5","10050828"
"10001","0","5","0","0","10050843","10050473","38","0","0","0","11","10050737"
"5","0","5","0","0","10050101","10050491","65","0","0","0","14","10050492"
"10001","0","5","0","0","10050491","10050492","64","0","0","0","7","10050493"
"10001","0","5","0","0","10050492","10050493","63","0","0","0","11","10050852"
"0","0","5","0","0","10050852","10050495","61","0","0","0","5","10050496"
"2","0","5","0","0","10050495","10050496","60","0","0","0","3","10050497"
"2","0","5","0","0","10050496","10050497","59","0","0","0","2","10050498"
"4","0","5","0","0","10050497","10050498","58","0","0","0","14","10050499"
"0","0","5","0","0","10050498","10050499","57","0","0","0","6","10050500"
"0","0","5","0","0","10050499","10050500","56","0","0","0","4","10050501"
"10002","0","5","0","0","10050500","10050501","55","0","0","0","7","10050502"
"0","0","5","0","0","10050501","10050502","54","0","0","0","12","10050836"
"1","0","5","0","0","10050836","10050504","52","0","0","0","2","10050507"
"2","0","5","0","0","10050836","10050505","52","0","0","0","2","10050506"
"10001","0","5","0","0","10050505","10050506","51","0","0","0","11","10050508"
"10001","0","5","0","0","10050504","10050507","51","0","0","0","7","10050510"
"3","0","5","0","0","10050506","10050508","50","0","0","0","3","10050509"
"0","0","5","0","0","10050508","10050509","49","0","10050510","0","4","10050511"
"10003","0","5","0","0","10050507","10050510","50","0","0","0","7","10050509"
"3","0","5","0","0","10050509","10050511","48","0","0","0","14","10050837"
"1","10050583","5","10050576","0","10050064","10050515","9","0","0","0","2","10050516"
"0","0","5","0","0","10050515","10050516","8","0","0","0","6","10050079"
"4","0","5","0","0","10050639","10050529","28","0","0","0","14","10050530"
"1","0","5","0","0","10050529","10050530","27","0","0","0","3","10050531"
"10001","0","5","0","0","10050530","10050531","26","0","0","0","7","10050532"
"0","0","5","0","0","10050531","10050532","25","0","0","0","4","10050640"
"5","0","5","0","0","10050237","10050549","34","0","0","0","14","10050550"
"2","0","5","0","0","10050549","10050550","33","0","0","0","2","10050551"
"3","0","5","0","0","10050550","10050551","32","0","0","0","14","10050552"
"2","0","5","0","0","10050551","10050552","31","0","0","0","2","10050553"
"3","0","5","0","0","10050552","10050553","30","0","0","0","2","10050554"
"2","0","5","0","0","10050553","10050554","29","0","0","0","2","10050555"
"3","0","5","0","0","10050554","10050555","28","0","0","0","14","10050255"
"2","0","5","0","0","10050128","10050561","46","0","0","0","14","10050562"
"3","0","5","0","0","10050561","10050562","45","0","0","0","3","10050563"
"0","0","5","0","0","10050562","10050563","44","0","0","0","4","10050564"
"1","0","5","0","0","10050563","10050564","43","10050838","10050658","0","2","10050146"
"10002","0","5","0","0","10050128","10050567","46","0","0","0","7","10050574"
"10003","0","5","0","0","10050567","10050574","45","0","0","0","7","10050658"
"2","0","5","0","0","10050515","10050576","10","0","0","0","14","10050577"
"0","0","5","0","0","10050576","10050577","9","0","0","0","4","10050579"
"10003","0","5","0","0","10050577","10050579","8","0","0","0","7","10050582"
"4","0","5","0","0","10050579","10050582","7","0","0","0","14","10050404"
"0","0","5","0","0","10050515","10050583","10","0","0","0","4","10050851"
"1","0","5","0","0","10050006","10050595","65","0","0","0","2","10050596"
"0","0","5","0","0","10050595","10050596","64","0","0","0","5","10050597"
"0","0","5","0","0","10050596","10050597","63","0","0","0","4","10050830"
"10002","0","5","0","0","10050830","10050599","61","0","0","0","7","10050600"
"0","0","5","10050603","0","10050599","10050600","60","0","0","0","12","10050601"
"3","0","5","0","0","10050600","10050601","59","0","0","0","2","10050605"
"2","0","5","0","0","10050608","10050602","55","0","0","0","2","10050611"
"3","0","5","0","0","10050600","10050603","59","0","0","0","3","10050606"
"2","0","5","0","0","10050607","10050604","55","0","0","0","3","10050611"
"1","0","5","0","0","10050601","10050605","58","0","0","0","14","10050609"
"1","0","5","0","0","10050603","10050606","58","0","0","0","14","10050610"
"2","0","5","0","0","10050610","10050607","56","0","0","0","14","10050604"
"10003","0","5","0","0","10050609","10050608","56","0","0","0","7","10050602"
"0","0","5","0","0","10050605","10050609","57","0","0","0","4","10050608"
"0","0","5","0","0","10050606","10050610","57","0","0","0","6","10050607"
"0","0","5","0","0","10050602","10050611","54","0","10050604","0","4","10050850"
"0","0","5","0","0","10050831","10050614","51","0","0","0","6","10050615"
"0","0","5","0","0","10050614","10050615","50","0","0","0","5","10050616"
"0","0","5","0","0","10050615","10050616","49","0","0","0","4","10050617"
"6","0","5","0","0","10050616","10050617","48","0","0","0","14","10050618"
"1","0","5","0","0","10050617","10050618","47","0","0","0","2","10050619"
"2","0","5","0","0","10050618","10050619","46","0","0","0","3","10050620"
"0","0","5","0","0","10050619","10050620","45","0","0","0","4","10050621"
"10001","0","5","0","0","10050620","10050621","44","0","0","0","11","10050622"
"0","0","5","0","0","10050621","10050622","43","0","0","0","6","10050623"
"0","0","5","0","0","10050622","10050623","42","0","0","0","15","10050624"
"10001","0","5","0","0","10050623","10050624","41","0","0","0","11","10050625"
"10001","0","5","10050627","0","10050624","10050625","40","0","0","0","7","10050626"
"10002","0","5","0","0","10050625","10050626","39","0","0","0","7","10050632"
"2","0","5","0","0","10050625","10050627","39","0","0","0","14","10050628"
"2","0","5","0","0","10050627","10050628","38","0","0","0","3","10050629"
"3","0","5","0","0","10050628","10050629","37","0","0","0","3","10050630"
"0","0","5","0","0","10050629","10050630","36","0","10050631","0","4","10050633"
"10003","0","5","0","0","10050632","10050631","37","0","0","0","7","10050630"
"1","0","5","0","0","10050626","10050632","38","0","0","0","14","10050631"
"5","0","5","0","0","10050630","10050633","35","0","0","0","14","10050634"
"1","0","5","0","0","10050633","10050634","34","0","0","0","3","10050635"
"0","0","5","0","0","10050634","10050635","33","0","0","0","4","10050636"
"0","0","5","0","0","10050635","10050636","32","0","0","0","12","10050637"
"10001","0","5","0","0","10050636","10050637","31","0","0","0","7","10050638"
"3","0","5","0","0","10050637","10050638","30","0","0","0","2","10050639"
"10001","0","5","0","0","10050638","10050639","29","0","0","0","11","10050529"
"10050640","0","5","0","0","10050532","10050640","24","0","0","0","16","10050641"
"10002","0","5","0","0","10050640","10050641","23","0","0","0","7","10050832"
"2","0","5","0","0","10050832","10050643","21","0","0","0","2","10050644"
"0","0","5","0","0","10050643","10050644","20","0","0","0","4","10050645"
"10001","0","5","0","0","10050644","10050645","19","0","0","0","11","10050646"
"2","0","5","0","0","10050645","10050646","18","0","0","0","2","10050647"
"0","0","5","0","0","10050646","10050647","17","0","0","0","4","10050833"
"0","0","5","0","0","10050833","10050649","15","0","0","0","5","10050650"
"10003","0","5","0","0","10050649","10050650","14","0","0","0","7","10050835"
"0","0","5","0","0","10050851","10050653","8","0","0","0","4","10050654"
"0","0","5","0","0","10050653","10050654","7","0","0","0","15","10050404"
"0","0","5","0","0","10050092","10050655","68","0","0","0","15","10050656"
"2","0","5","0","0","10050655","10050656","67","0","0","0","2","10050101"
"0","0","5","0","0","10050574","10050658","44","0","0","0","5","10050564"
"10050659","0","5","0","0","10050146","10050659","41","0","0","0","16","10050660"
"1","0","5","0","0","10050659","10050660","40","0","0","0","2","10050661"
"3","0","5","0","0","10050660","10050661","39","0","0","0","14","10050662"
"0","0","5","0","0","10050661","10050662","38","0","0","0","5","10050663"
"2","0","5","0","0","10050662","10050663","37","0","0","0","3","10050664"
"0","0","5","0","0","10050663","10050664","36","0","0","0","4","10050665"
"2","0","5","0","0","10050664","10050665","35","0","0","0","2","10050666"
"0","0","5","0","0","10050665","10050666","34","0","0","0","6","10050839"
"2","0","5","0","0","10050839","10050668","32","0","0","0","14","10050670"
"0","0","5","0","0","10050668","10050670","31","0","0","0","4","10050671"
"10001","0","5","0","0","10050670","10050671","30","0","0","0","11","10050672"
"0","0","5","0","0","10050671","10050672","29","0","0","0","4","10050673"
"1","0","5","0","0","10050672","10050673","28","0","0","0","2","10050674"
"10001","0","5","0","0","10050673","10050674","27","0","0","0","7","10050675"
"3","0","5","0","0","10050674","10050675","26","0","0","0","3","10050676"
"6","0","5","0","0","10050675","10050676","25","0","0","0","14","10050677"
"0","0","5","0","0","10050676","10050677","24","0","0","0","12","10050678"
"10002","0","5","10050684","0","10050677","10050678","23","0","0","0","7","10050679"
"2","0","5","0","0","10050678","10050679","22","0","0","0","3","10050681"
"2","0","5","0","0","10050682","10050680","18","0","0","0","3","10050689"
"10003","0","5","0","0","10050679","10050681","21","0","0","0","7","10050683"
"10003","0","5","0","0","10050683","10050682","19","0","0","0","7","10050680"
"1","0","5","0","0","10050681","10050683","20","0","0","0","2","10050682"
"3","0","5","0","0","10050678","10050684","22","0","0","0","2","10050686"
"3","0","5","0","0","10050688","10050685","18","0","0","0","2","10050689"
"0","0","5","0","0","10050684","10050686","21","0","0","0","4","10050687"
"0","0","5","0","0","10050686","10050687","20","0","0","0","6","10050688"
"10001","0","5","0","0","10050687","10050688","19","0","0","0","11","10050685"
"10001","0","5","0","0","10050680","10050689","17","0","10050685","0","7","10050690"
"0","0","5","0","0","10050689","10050690","16","0","0","0","4","10050691"
"0","0","5","0","0","10050690","10050691","15","0","0","0","15","10050692"
"5","0","5","0","0","10050691","10050692","14","0","0","0","14","10050693"
"0","0","5","0","0","10050692","10050693","13","0","0","0","6","10050694"
"10001","0","5","0","0","10050693","10050694","12","0","0","0","11","10050695"
"2","0","5","0","0","10050694","10050695","11","0","0","0","2","10050696"
"0","0","5","0","0","10050695","10050696","10","0","0","0","4","10050180"
"0","0","5","0","0","10050183","10050697","6","0","0","0","4","10050840"
"4","0","5","0","0","10050192","10050698","72","0","0","0","14","10050699"
"0","0","5","0","0","10050698","10050699","71","0","0","0","4","10050700"
"1","0","5","0","0","10050699","10050700","70","0","0","0","2","10050701"
"10001","0","5","0","0","10050700","10050701","69","0","0","0","7","10050702"
"2","0","5","0","0","10050701","10050702","68","0","0","0","2","10050712"
"4","0","5","0","0","10050712","10050704","66","0","0","0","14","10050705"
"0","0","5","0","0","10050704","10050705","65","0","0","0","4","10050841"
"10001","0","5","0","0","10050841","10050707","63","0","0","0","7","10050708"
"2","0","5","0","0","10050707","10050708","62","0","0","0","2","10050713"
"3","0","5","0","0","10050713","10050710","60","0","0","0","14","10050711"
"10001","0","5","10050715","0","10050710","10050711","59","0","0","0","11","10050714"
"10001","0","5","0","0","10050702","10050712","67","0","0","0","11","10050704"
"0","0","5","0","0","10050708","10050713","61","0","0","0","12","10050710"
"1","0","5","0","0","10050711","10050714","58","0","0","0","3","10050717"
"0","0","5","0","0","10050711","10050715","58","0","0","0","4","10050716"
"2","0","5","0","0","10050715","10050716","57","0","0","0","2","10050719"
"0","0","5","0","0","10050714","10050717","57","0","0","0","12","10050718"
"4","0","5","0","0","10050717","10050718","56","0","0","0","14","10050720"
"3","0","5","0","0","10050716","10050719","56","0","0","0","3","10050720"
"0","0","5","0","0","10050718","10050720","55","0","10050719","0","4","10050721"
"0","0","5","0","0","10050720","10050721","54","0","0","0","5","10050722"
"1","0","5","0","0","10050721","10050722","53","0","0","0","3","10050723"
"10050723","0","5","0","0","10050722","10050723","52","0","0","0","16","10050724"
"2","0","5","0","0","10050723","10050724","51","0","0","0","14","10050725"
"10001","0","5","0","0","10050724","10050725","50","0","0","0","7","10050726"
"0","0","5","0","0","10050725","10050726","49","0","0","0","5","10050842"
"10002","0","5","0","0","10050842","10050728","47","0","0","0","7","10050729"
"2","0","5","0","0","10050728","10050729","46","0","0","0","2","10050730"
"0","0","5","0","0","10050729","10050730","45","0","0","0","4","10050731"
"3","0","5","0","0","10050730","10050731","44","0","0","0","14","10050732"
"0","0","5","0","0","10050731","10050732","43","0","0","0","6","10050733"
"1","0","5","0","0","10050732","10050733","42","0","0","0","3","10050734"
"10001","0","5","0","0","10050733","10050734","41","0","0","0","7","10050735"
"4","0","5","0","0","10050734","10050735","40","0","0","0","14","10050843"
"0","0","5","0","0","10050473","10050737","37","0","0","0","4","10050738"
"0","0","5","0","0","10050737","10050738","36","0","0","0","15","10050739"
"3","0","5","0","0","10050738","10050739","35","0","0","0","14","10050740"
"0","0","5","0","0","10050739","10050740","34","0","0","0","6","10050235"
"1","0","5","0","0","10050237","10050741","30","0","0","0","2","10050253"
"2","0","5","0","0","10050253","10050742","28","0","0","0","2","10050255"
