3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"3","2125","439","0","33","0","35","0","0","6","0","115501","13","5","0","6","345","0","0"
"6","2795","668","0","48","0","60","0","0","6","0","115501","19","5","0","7","580","0","0"
"6","3635","934","0","61","0","85","0","0","6","0","115501","26","5","0","8","1115","0","0"
"6","4170","1307","0","70","10","110","0","0","6","0","115501","33","5","0","9","1565","0","5"
"9","4340","1737","0","76","30","125","0","0","6","5","115501","44","15","0","10","1865","0","10"
"9","4720","2184","0","80","88","125","0","0","8","20","115501","49","25","0","11","2165","0","14"
"11","5190","2646","0","84","146","125","0","0","10","50","115501","51","25","0","12","2315","0","16"
"11","5560","3176","0","90","215","150","0","0","10","63","115501","57","25","0","13","2435","0","18"
"11","5850","3786","0","95","298","181","0","0","10","66","115501","61","25","0","14","2555","0","18"
"11","6100","4430","0","101","390","207","0","0","10","66","115501","67","25","0","15","2555","0","18"
"11","6260","5141","0","109","494","207","0","0","10","69","115501","69","25","0","16","2555","0","18"
"11","6370","5884","0","115","606","207","0","0","10","76","115501","73","25","0","17","2555","0","18"
"11","6500","6695","0","118","779","207","0","0","10","80","115501","78","25","0","18","2555","0","18"
"11","6905","7606","0","122","940","207","0","0","10","80","115501","82","25","0","19","2555","0","18"
"11","7505","8578","0","128","1069","207","0","0","15","80","115501","88","25","0","20","2555","0","18"
"11","7835","9657","0","135","1236","207","0","0","20","80","115501","94","25","0","21","2555","0","18"
"11","8045","10924","0","146","1427","207","0","0","20","80","115501","102","25","0","22","2555","0","18"
"11","8175","12348","0","157","1584","207","0","0","20","80","115501","111","25","0","23","2555","0","18"
"11","8350","13880","0","167","1716","207","0","0","20","80","115501","124","25","0","24","2555","0","18"
"11","8780","15543","0","180","1813","207","0","0","20","80","115501","137","25","0","25","2555","0","18"
"11","9200","17427","0","186","1880","207","0","0","20","80","115501","146","25","0","26","2555","0","18"
"11","9560","19388","0","199","1920","207","0","0","20","80","115501","159","25","0","27","2555","0","18"
"11","10285","21572","0","199","1951","207","0","0","20","80","115501","159","25","0","28","2555","0","18"
"11","10805","23893","0","204","1983","207","0","0","20","80","115501","164","25","0","29","2555","0","18"
"11","11005","26399","0","209","2016","207","0","0","20","80","115501","169","25","0","30","2555","0","18"
"11","11730","29006","0","209","2049","207","0","0","20","80","115501","169","25","0","31","2555","0","18"
"11","11930","31722","0","215","2082","207","0","0","20","80","115501","175","25","0","32","2555","0","18"
"11","12500","34544","0","221","2114","207","0","0","20","80","115501","181","25","0","33","2555","0","18"
"11","12800","37547","0","227","2145","207","0","0","20","80","115501","187","25","0","34","2555","0","18"
"0","55","0","0","1","0","0","0","0","0","0","115601","2","0","23","2","75","0","0"
"0","150","0","0","2","0","0","0","0","0","0","115601","7","0","78","3","150","0","0"
"0","325","0","0","5","0","5","0","0","0","0","115601","16","10","169","4","200","0","0"
"0","625","0","0","7","0","15","0","0","0","0","115601","32","10","322","5","200","0","0"
"0","1155","0","0","15","0","15","0","0","0","0","115601","51","25","495","6","200","0","0"
"0","1515","26","0","22","0","50","0","0","0","0","115601","69","30","724","7","200","0","0"
"0","2115","26","0","29","0","85","0","0","0","0","115601","93","60","960","8","200","0","4"
"0","2650","26","0","40","0","85","0","5","0","0","115601","120","95","1224","9","200","0","9"
"0","3240","26","0","50","0","85","13","10","0","0","115601","143","105","1549","10","420","0","14"
"0","3840","26","0","66","0","101","28","10","0","0","115601","167","119","1880","11","640","0","14"
"0","4200","26","0","79","0","111","43","17","0","0","115601","192","135","2215","12","760","0","17"
"0","4640","26","0","102","0","121","69","19","0","0","115601","217","135","2582","13","980","0","17"
"0","4760","26","0","130","0","133","93","19","0","0","115601","250","137","2954","14","1220","0","17"
"0","4990","26","0","157","0","133","109","21","0","0","115601","282","146","3356","15","1220","0","17"
"0","5140","26","0","183","0","133","129","21","0","0","115601","316","152","3805","16","1320","0","17"
"0","5260","26","0","216","0","158","144","21","0","0","115601","353","153","4258","17","1320","0","17"
"0","5665","26","0","248","0","173","169","21","3","0","115601","397","153","4708","18","1320","0","17"
"0","6310","26","0","287","0","173","193","21","3","0","115601","447","153","5206","19","1320","0","17"
"0","6860","26","0","327","0","173","240","21","3","0","115601","493","153","5797","20","1415","0","17"
"0","7370","26","0","376","0","173","276","21","3","0","115601","554","153","6379","21","1515","0","17"
"0","8370","26","0","426","0","173","306","21","3","0","115601","614","153","7098","22","1515","0","17"
"0","10145","26","0","480","0","173","306","21","3","0","115601","683","153","7864","23","1515","0","17"
"0","11670","26","0","539","0","173","321","21","3","0","115601","749","153","8745","24","1515","0","17"
"0","12670","26","0","593","0","173","343","21","3","0","115601","809","153","9891","25","1515","0","17"
"0","13505","26","0","636","0","173","365","21","3","0","115601","858","153","11312","26","1515","0","17"
"0","14530","26","0","676","0","173","382","21","3","0","115601","901","153","12871","27","1515","0","17"
"0","15675","26","0","718","0","173","399","21","3","0","115601","944","153","14536","28","1515","0","17"
"0","16895","26","0","764","0","173","417","21","3","0","115601","990","153","16321","29","1515","0","17"
"0","18270","26","0","814","0","173","435","21","3","0","115601","1040","153","18194","30","1515","0","17"
"0","19725","26","0","865","0","173","453","21","3","0","115601","1091","153","20158","31","1515","0","17"
"0","21260","26","0","917","0","173","471","21","3","0","115601","1143","153","22212","32","1515","0","17"
"0","22870","26","0","971","0","173","488","21","3","0","115601","1197","153","24382","33","1515","0","17"
"0","24650","26","0","1026","0","173","505","21","3","0","115601","1252","153","26687","34","1515","0","17"
"0","55","0","0","0","0","0","0","0","0","0","115701","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","115701","9","0","84","3","100","0","0"
"0","270","0","0","1","0","0","0","0","0","0","115701","16","0","214","4","100","0","0"
"0","360","0","0","1","0","25","0","0","0","0","115701","29","0","405","5","100","0","0"
"0","710","0","0","3","0","75","0","0","0","0","115701","42","0","634","6","100","0","0"
"0","955","0","0","5","0","145","0","0","0","0","115701","53","5","929","7","100","0","0"
"0","1120","0","0","7","0","180","0","0","0","0","115701","71","50","1247","8","100","0","4"
"0","1260","0","0","7","0","215","11","5","0","0","115701","90","80","1601","9","100","0","9"
"0","1530","0","0","8","0","230","25","10","0","0","115701","114","100","1962","10","520","0","14"
"0","1690","0","0","8","0","246","50","17","0","0","115701","131","111","2420","11","860","0","14"
"0","1790","0","0","13","0","272","76","22","0","0","115701","147","122","2899","12","1080","0","14"
"0","1930","0","0","23","0","282","102","27","0","0","115701","165","128","3391","13","1320","0","14"
"0","2130","0","0","35","0","292","136","29","0","0","115701","183","128","3917","14","1560","0","14"
"0","2220","0","0","51","0","292","166","29","0","0","115701","202","133","4467","15","1800","0","16"
"0","2380","0","0","64","0","292","202","29","0","0","115701","221","139","5081","16","1800","0","16"
"0","2380","0","0","78","0","317","237","29","0","0","115701","240","145","5736","17","1800","0","16"
"0","2725","0","0","92","0","327","285","29","0","0","115701","260","146","6437","18","1800","0","16"
"0","3245","0","0","110","0","327","344","29","0","0","115701","283","146","7192","19","1800","0","16"
"0","4015","0","0","130","0","327","415","29","0","0","115701","306","146","8017","20","1800","0","16"
"0","4665","0","0","158","0","327","486","29","0","0","115701","344","146","8834","21","1900","0","16"
"0","5630","0","0","189","0","327","552","29","0","0","115701","383","146","9785","22","2000","0","16"
"0","6795","0","0","218","0","327","582","29","0","0","115701","429","146","10867","23","2000","0","16"
"0","8265","0","0","246","0","327","597","29","0","0","115701","473","146","12060","24","2000","0","16"
"0","8955","0","0","261","0","327","653","29","0","0","115701","495","146","13631","25","2000","0","16"
"0","8955","0","0","266","0","327","730","29","0","0","115701","501","146","15538","26","2000","0","16"
"0","8955","0","0","271","0","327","780","29","0","0","115701","507","146","17583","27","2000","0","16"
"0","8955","0","0","277","0","327","817","29","0","0","115701","513","146","19766","28","2000","0","16"
"0","8955","0","0","285","0","327","855","29","0","0","115701","521","146","22094","29","2000","0","16"
"0","8955","0","0","289","0","327","889","29","0","0","115701","525","146","24615","30","2000","0","16"
"0","9415","0","0","293","0","327","923","29","0","0","115701","529","146","27194","31","2000","0","16"
"0","9415","0","0","297","0","327","957","29","0","0","115701","533","146","29936","32","2000","0","16"
"0","9915","0","0","301","0","327","990","29","0","0","115701","537","146","32769","33","2000","0","16"
"0","10415","0","0","305","0","327","1022","29","0","0","115701","541","146","35751","34","2000","0","16"
"0","110","25","0","2","0","0","0","0","0","0","115801","0","0","0","2","25","0","0"
"0","290","89","0","4","0","5","0","0","0","0","115801","0","0","0","3","75","0","0"
"0","755","194","0","8","0","10","0","0","0","0","115801","1","0","0","4","105","0","0"
"0","1295","343","0","13","0","30","0","0","3","0","115801","3","10","0","5","105","0","0"
"0","2160","553","0","24","0","45","0","0","3","0","115801","5","10","0","6","195","0","0"
"0","3130","800","0","36","0","45","0","0","3","0","115801","7","10","0","7","665","0","0"
"0","4020","1132","0","44","0","60","0","0","3","0","115801","9","10","0","8","900","0","0"
"0","4575","1525","0","53","20","100","0","0","3","0","115801","11","10","0","9","900","0","9"
"5","4785","1981","0","59","50","115","0","0","3","0","115801","17","20","0","10","900","0","18"
"7","5405","2464","0","63","102","115","0","0","3","3","115801","22","30","0","11","900","0","22"
"9","6155","2949","0","69","134","115","0","0","3","19","115801","26","30","0","12","900","0","25"
"9","6685","3479","0","75","167","148","0","0","3","35","115801","32","30","0","13","900","0","25"
"9","7185","4076","0","82","208","181","0","0","3","38","115801","37","30","0","14","900","0","25"
"9","7545","4727","0","88","274","201","0","0","3","38","115801","43","30","0","15","900","0","25"
"9","7845","5429","0","96","368","201","0","0","3","41","115801","45","30","0","16","900","0","25"
"9","8095","6178","0","102","466","201","0","0","3","44","115801","49","30","0","17","900","0","25"
"9","8440","6996","0","105","604","201","0","0","3","44","115801","54","30","0","18","900","0","25"
"9","8825","7882","0","114","739","201","0","0","3","44","115801","61","30","0","19","900","0","25"
"9","9305","8864","0","127","879","201","0","0","3","44","115801","66","30","0","20","900","0","25"
"9","9665","9990","0","133","1030","201","0","0","3","44","115801","71","30","0","21","900","0","25"
"9","9935","11274","0","144","1174","201","0","0","3","44","115801","79","30","0","22","900","0","25"
"9","10320","12738","0","149","1263","201","0","0","3","44","115801","87","30","0","23","900","0","25"
"9","11290","14322","0","149","1340","201","0","0","3","44","115801","87","30","0","24","900","0","25"
"9","11920","15973","0","162","1417","201","0","0","3","44","115801","100","30","0","25","900","0","25"
"9","13665","17613","0","177","1474","201","0","0","3","44","115801","120","30","0","26","900","0","25"
"9","14425","19531","0","190","1510","201","0","0","3","44","115801","133","30","0","27","900","0","25"
"9","15550","21671","0","190","1537","201","0","0","3","44","115801","133","30","0","28","900","0","25"
"9","16470","23949","0","195","1565","201","0","0","3","44","115801","138","30","0","29","900","0","25"
"9","17070","26412","0","200","1594","201","0","0","3","44","115801","143","30","0","30","900","0","25"
"9","18195","28976","0","200","1623","201","0","0","3","44","115801","143","30","0","31","900","0","25"
"9","18895","31639","0","206","1652","201","0","0","3","44","115801","149","30","0","32","900","0","25"
"9","20065","34396","0","212","1680","201","0","0","3","44","115801","155","30","0","33","900","0","25"
"9","20965","37333","0","218","1707","201","0","0","3","44","115801","161","30","0","34","900","0","25"
"0","110","25","0","2","0","0","0","0","0","0","115901","0","0","0","2","25","0","0"
"0","370","82","0","4","0","0","0","0","0","0","115901","1","0","0","3","50","0","0"
"0","810","190","0","8","0","5","0","0","0","0","115901","2","0","0","4","80","0","0"
"0","1245","382","0","13","0","15","0","0","0","0","115901","3","5","0","5","170","0","0"
"0","2090","604","0","24","0","15","0","0","0","0","115901","5","5","0","6","260","0","0"
"2","2980","872","0","34","0","15","0","0","0","0","115901","7","5","0","7","495","0","0"
"4","3855","1181","0","43","0","15","0","0","0","0","115901","14","5","0","8","730","0","8"
"6","4255","1608","0","52","25","40","0","0","0","0","115901","16","5","0","9","730","0","21"
"6","4555","2063","0","58","70","40","0","0","0","0","115901","28","15","0","10","830","0","34"
"6","4755","2550","0","65","125","40","0","0","2","13","115901","30","25","0","11","1180","0","34"
"6","5125","3068","0","71","181","40","0","0","2","26","115901","34","31","0","12","1280","0","37"
"8","5275","3621","0","77","242","65","0","0","2","39","115901","40","37","0","13","1280","0","37"
"10","5435","4230","0","84","321","90","0","0","2","39","115901","45","43","0","14","1280","0","37"
"12","5615","4863","0","94","413","102","0","0","2","39","115901","51","43","0","15","1280","0","37"
"12","5795","5539","0","106","530","102","0","0","2","44","115901","53","43","0","16","1280","0","37"
"12","5945","6265","0","116","643","102","0","0","2","49","115901","57","43","0","17","1280","0","37"
"12","5995","7100","0","119","801","102","0","0","2","51","115901","62","43","0","18","1280","0","37"
"12","6090","8006","0","128","962","102","0","0","2","51","115901","69","43","0","19","1280","0","37"
"12","6285","8983","0","141","1145","102","0","0","2","56","115901","74","43","0","20","1280","0","37"
"12","6475","10081","0","147","1358","102","0","0","2","61","115901","79","43","0","21","1280","0","37"
"12","6565","11358","0","158","1544","102","0","0","2","66","115901","85","43","0","22","1280","0","37"
"12","6655","12802","0","168","1689","102","0","0","2","66","115901","93","43","0","23","1280","0","37"
"12","7310","14378","0","173","1803","102","0","0","2","66","115901","93","43","0","24","1280","0","37"
"12","7390","16132","0","179","1906","102","0","0","2","66","115901","102","43","0","25","1280","0","37"
"12","7840","18012","0","185","1973","102","0","0","2","66","115901","111","43","0","26","1280","0","37"
"12","8300","20030","0","190","2015","102","0","0","2","66","115901","118","43","0","27","1280","0","37"
"12","8450","22228","0","195","2046","102","0","0","2","66","115901","123","43","0","28","1280","0","37"
"12","8920","24554","0","200","2079","102","0","0","2","66","115901","128","43","0","29","1280","0","37"
"12","9070","27064","0","205","2114","102","0","0","2","66","115901","133","43","0","30","1280","0","37"
"12","9745","29675","0","205","2149","102","0","0","2","66","115901","133","43","0","31","1280","0","37"
"12","9905","32396","0","211","2184","102","0","0","2","66","115901","139","43","0","32","1280","0","37"
"12","10445","35221","0","217","2218","102","0","0","2","66","115901","145","43","0","33","1280","0","37"
"12","10625","38236","0","223","2251","102","0","0","2","66","115901","151","43","0","34","1280","0","37"
"0","55","0","0","0","0","0","0","0","0","0","116001","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","116001","9","0","84","3","100","0","0"
"0","270","0","0","1","0","0","0","0","0","0","116001","16","0","214","4","100","0","0"
"0","360","0","0","1","0","25","0","0","0","0","116001","29","0","405","5","100","0","0"
"0","710","0","0","3","0","75","0","0","0","0","116001","42","0","634","6","100","0","0"
"0","955","0","0","5","0","145","0","0","0","0","116001","53","5","929","7","100","0","0"
"0","1120","0","0","7","0","180","0","0","0","0","116001","71","50","1247","8","100","0","4"
"0","1260","0","0","7","0","215","11","5","0","0","116001","90","80","1601","9","100","0","9"
"0","1530","0","0","8","0","230","25","10","0","0","116001","114","100","1962","10","520","0","14"
"0","1690","0","0","8","0","246","50","17","0","0","116001","131","111","2420","11","860","0","14"
"0","1790","0","0","13","0","272","76","22","0","0","116001","147","122","2899","12","1080","0","14"
"0","1930","0","0","23","0","282","102","27","0","0","116001","165","128","3391","13","1320","0","14"
"0","2130","0","0","35","0","292","136","29","0","0","116001","183","128","3917","14","1560","0","14"
"0","2220","0","0","51","0","292","166","29","0","0","116001","202","133","4467","15","1800","0","16"
"0","2380","0","0","64","0","292","202","29","0","0","116001","221","139","5081","16","1800","0","16"
"0","2380","0","0","78","0","317","237","29","0","0","116001","240","145","5736","17","1800","0","16"
"0","2725","0","0","92","0","327","285","29","0","0","116001","260","146","6437","18","1800","0","16"
"0","3245","0","0","110","0","327","344","29","0","0","116001","283","146","7192","19","1800","0","16"
"0","4015","0","0","130","0","327","415","29","0","0","116001","306","146","8017","20","1800","0","16"
"0","4665","0","0","158","0","327","486","29","0","0","116001","344","146","8834","21","1900","0","16"
"0","5630","0","0","189","0","327","552","29","0","0","116001","383","146","9785","22","2000","0","16"
"0","6795","0","0","218","0","327","582","29","0","0","116001","429","146","10867","23","2000","0","16"
"0","8265","0","0","246","0","327","597","29","0","0","116001","473","146","12060","24","2000","0","16"
"0","9225","0","0","265","0","327","634","29","0","0","116001","500","146","13574","25","2000","0","16"
"0","10035","0","0","281","0","327","658","29","0","0","116001","520","146","15317","26","2000","0","16"
"0","10875","0","0","294","0","327","677","29","0","0","116001","536","146","17207","27","2000","0","16"
"0","11745","0","0","306","0","327","696","29","0","0","116001","549","146","19244","28","2000","0","16"
"0","12645","0","0","320","0","327","716","29","0","0","116001","563","146","21428","29","2000","0","16"
"0","13545","0","0","334","0","327","737","29","0","0","116001","577","146","23761","30","2000","0","16"
"0","14445","0","0","348","0","327","758","29","0","0","116001","591","146","26204","31","2000","0","16"
"0","15345","0","0","362","0","327","779","29","0","0","116001","605","146","28758","32","2000","0","16"
"0","16245","0","0","377","0","327","799","29","0","0","116001","620","146","31448","33","2000","0","16"
"0","17145","0","0","392","0","327","818","29","0","0","116001","635","146","34287","34","2000","0","16"
"0","65","20","0","2","0","0","0","0","1","0","116201","0","0","0","2","100","0","0"
"0","160","73","0","6","0","5","0","0","3","0","116201","0","0","0","3","150","0","0"
"0","375","175","0","9","0","30","0","0","5","0","116201","2","0","0","4","320","0","0"
"0","800","293","0","16","0","50","0","0","11","0","116201","5","10","0","5","480","0","0"
"3","1215","517","0","24","0","50","0","0","15","0","116201","6","10","0","6","870","0","0"
"6","1535","762","0","33","0","75","0","0","19","0","116201","12","10","0","7","1475","0","0"
"9","2015","1079","0","41","0","100","0","0","19","0","116201","14","10","0","8","2335","0","0"
"9","2480","1398","0","56","10","100","0","0","26","0","116201","24","10","0","9","2785","0","5"
"9","2780","1854","0","61","50","100","0","0","26","5","116201","33","20","0","10","3085","0","19"
"9","3200","2310","0","61","102","100","0","5","31","10","116201","38","40","0","11","3385","0","19"
"9","3630","2727","0","73","160","100","0","5","35","30","116201","41","40","0","12","3785","0","21"
"9","3980","3186","0","83","219","125","0","5","35","50","116201","49","40","0","13","3905","0","23"
"9","4190","3796","0","88","322","156","0","5","35","50","116201","53","40","0","14","4025","0","25"
"9","4300","4403","0","98","436","162","0","5","35","50","116201","61","40","0","15","4025","0","25"
"9","4300","5048","0","111","548","162","0","5","35","53","116201","67","40","0","16","4025","0","25"
"9","4350","5716","0","125","659","162","0","5","35","60","116201","73","40","0","17","4025","0","25"
"9","4400","6455","0","134","818","162","0","5","35","64","116201","82","40","0","18","4025","0","25"
"9","4745","7291","0","141","983","162","0","5","35","64","116201","91","40","0","19","4025","0","25"
"9","5190","8185","0","151","1101","162","0","5","40","64","116201","101","40","0","20","4025","0","25"
"9","5445","9157","0","164","1248","162","0","5","45","64","116201","113","40","0","21","4025","0","25"
"9","5600","10343","0","177","1413","162","0","5","45","64","116201","125","40","0","22","4025","0","25"
"9","5690","11729","0","188","1530","162","0","5","45","64","116201","139","40","0","23","4025","0","25"
"9","6305","13240","0","193","1624","162","0","5","45","64","116201","147","40","0","24","4025","0","25"
"9","6830","14916","0","199","1707","162","0","5","45","64","116201","156","40","0","25","4025","0","25"
"9","7355","16755","0","205","1756","162","0","5","45","64","116201","165","40","0","26","4025","0","25"
"9","8200","18694","0","210","1784","162","0","5","45","64","116201","172","40","0","27","4025","0","25"
"9","8520","20771","0","220","1812","162","0","5","45","64","116201","184","40","0","28","4025","0","25"
"9","8840","23021","0","230","1841","162","0","5","45","64","116201","194","40","0","29","4025","0","25"
"9","9160","25416","0","240","1871","162","0","5","45","64","116201","204","40","0","30","4025","0","25"
"9","9480","27920","0","250","1901","162","0","5","45","64","116201","214","40","0","31","4025","0","25"
"9","9800","30523","0","261","1931","162","0","5","45","64","116201","225","40","0","32","4025","0","25"
"9","10170","33256","0","273","1960","162","0","5","45","64","116201","237","40","0","33","4025","0","25"
"9","10540","36154","0","285","1988","162","0","5","45","64","116201","249","40","0","34","4025","0","25"
"0","65","21","0","1","0","5","0","0","1","0","116301","0","0","0","2","75","0","0"
"0","185","75","0","4","0","20","0","0","2","0","116301","0","0","0","3","125","0","0"
"0","365","174","0","7","0","55","0","0","4","0","116301","2","0","0","4","295","0","0"
"0","635","322","0","12","0","105","0","0","7","0","116301","4","10","0","5","455","0","0"
"3","985","541","0","20","0","120","0","0","11","0","116301","5","10","0","6","845","0","0"
"6","1305","804","0","26","0","145","0","0","15","0","116301","7","10","0","7","1685","0","0"
"9","1735","1157","0","34","10","170","0","0","15","0","116301","9","10","0","8","2245","0","9"
"9","1985","1586","0","45","40","195","0","5","16","0","116301","12","10","0","9","2245","0","23"
"9","2185","2068","0","50","100","195","0","10","16","0","116301","20","20","0","10","2245","0","37"
"9","2385","2532","0","57","144","195","0","15","18","13","116301","26","30","0","11","2495","0","37"
"9","2755","3054","0","61","198","195","0","15","18","36","116301","32","30","0","12","2495","0","37"
"9","2905","3614","0","70","257","220","0","15","18","49","116301","38","30","0","13","2495","0","37"
"9","2905","4239","0","82","350","245","0","15","18","49","116301","42","30","0","14","2495","0","37"
"9","2905","4866","0","94","474","245","0","15","18","49","116301","52","30","0","15","2495","0","37"
"9","2905","5525","0","104","607","245","0","15","18","57","116301","60","30","0","16","2495","0","37"
"9","2955","6207","0","114","753","245","0","15","18","60","116301","73","30","0","17","2495","0","37"
"9","3005","6951","0","126","920","245","0","15","20","60","116301","85","30","0","18","2495","0","37"
"9","3100","7830","0","138","1066","245","0","15","20","60","116301","96","30","0","19","2495","0","37"
"9","3295","8819","0","154","1177","245","0","15","20","60","116301","106","30","0","20","2495","0","37"
"9","3605","9909","0","173","1272","245","0","15","20","60","116301","112","30","0","21","2495","0","37"
"9","3815","11160","0","195","1346","245","0","15","20","60","116301","124","30","0","22","2495","0","37"
"9","4025","12542","0","216","1409","245","0","15","20","60","116301","139","30","0","23","2495","0","37"
"9","4115","14064","0","232","1460","245","0","15","20","60","116301","158","30","0","24","2495","0","37"
"9","4375","15778","0","245","1493","245","0","15","20","60","116301","171","30","0","25","2495","0","37"
"9","4695","17695","0","251","1517","245","0","15","20","60","116301","180","30","0","26","2495","0","37"
"9","4955","19678","0","264","1535","245","0","15","20","60","116301","193","30","0","27","2495","0","37"
"9","4955","21895","0","269","1560","245","0","15","20","60","116301","198","30","0","28","2495","0","37"
"9","5275","24237","0","274","1593","245","0","15","20","60","116301","203","30","0","29","2495","0","37"
"9","5275","26761","0","279","1634","245","0","15","20","60","116301","208","30","0","30","2495","0","37"
"9","5595","29359","0","284","1675","245","0","15","20","60","116301","213","30","0","31","2495","0","37"
"9","5595","32095","0","290","1715","245","0","15","20","60","116301","219","30","0","32","2495","0","37"
"9","5965","34936","0","296","1753","245","0","15","20","60","116301","225","30","0","33","2495","0","37"
"9","5965","37969","0","302","1789","245","0","15","20","60","116301","231","30","0","34","2495","0","37"
"0","55","0","0","1","0","0","0","0","0","0","116401","2","0","23","2","75","0","0"
"0","150","0","0","2","0","0","0","0","0","0","116401","7","0","78","3","150","0","0"
"0","325","0","0","5","0","5","0","0","0","0","116401","16","10","169","4","200","0","0"
"0","625","0","0","7","0","15","0","0","0","0","116401","32","10","322","5","200","0","0"
"0","1155","0","0","15","0","15","0","0","0","0","116401","51","25","495","6","200","0","0"
"0","1515","26","0","22","0","50","0","0","0","0","116401","69","30","724","7","200","0","0"
"0","1845","52","0","33","0","50","0","0","0","0","116401","90","60","988","8","200","0","4"
"0","2380","52","0","44","0","50","0","5","0","0","116401","117","95","1252","9","200","0","9"
"0","2920","52","0","56","0","85","16","10","0","0","116401","139","100","1551","10","300","0","14"
"0","3540","52","0","67","0","85","24","10","0","0","116401","171","124","1842","11","840","0","14"
"0","3900","52","0","84","0","111","41","14","0","0","116401","196","130","2179","12","1060","0","17"
"0","4060","52","0","110","0","133","57","19","0","0","116401","226","132","2519","13","1180","0","17"
"0","4320","52","0","138","0","145","67","21","0","0","116401","263","136","2859","14","1300","0","17"
"0","4520","52","0","165","0","145","81","21","0","0","116401","297","145","3255","15","1520","0","17"
"0","4750","52","0","195","0","145","97","21","0","0","116401","328","151","3701","16","1520","0","17"
"0","4880","52","0","223","0","160","117","21","3","0","116401","367","152","4152","17","1520","0","17"
"0","5225","52","0","259","0","185","132","21","3","0","116401","413","152","4600","18","1520","0","17"
"0","5870","52","0","300","0","185","157","21","3","0","116401","465","152","5071","19","1615","0","17"
"0","6455","52","0","342","0","185","193","21","3","0","116401","512","152","5660","20","1615","0","17"
"0","7040","52","0","391","0","185","228","21","3","0","116401","574","152","6236","21","1615","0","17"
"0","8245","52","0","443","0","185","264","21","3","0","116401","636","152","6900","22","1715","0","17"
"0","9705","52","0","502","0","185","294","21","3","0","116401","702","152","7660","23","1715","0","17"
"0","11230","52","0","563","0","185","294","21","3","0","116401","777","152","8501","24","1715","0","17"
"0","12525","52","0","617","0","185","319","21","3","0","116401","838","152","9607","25","1715","0","17"
"0","13520","52","0","660","0","185","346","21","3","0","116401","887","152","11004","26","1715","0","17"
"0","14635","52","0","701","0","185","363","21","3","0","116401","931","152","12544","27","1715","0","17"
"0","15855","52","0","744","0","185","380","21","3","0","116401","975","152","14190","28","1715","0","17"
"0","17230","52","0","792","0","185","397","21","3","0","116401","1023","152","15938","29","1715","0","17"
"0","18685","52","0","843","0","185","415","21","3","0","116401","1074","152","17793","30","1715","0","17"
"0","20220","52","0","895","0","185","433","21","3","0","116401","1126","152","19738","31","1715","0","17"
"0","21830","52","0","948","0","185","451","21","3","0","116401","1179","152","21773","32","1715","0","17"
"0","23610","52","0","1002","0","185","469","21","3","0","116401","1233","152","23924","33","1715","0","17"
"0","25630","52","0","1058","0","185","486","21","3","0","116401","1289","152","26191","34","1715","0","17"
"0","15","32","0","3","0","0","0","0","0","0","116501","0","0","0","2","50","0","0"
"0","110","104","0","6","0","0","0","0","0","0","116501","0","0","0","3","100","0","0"
"0","290","244","0","8","0","10","0","0","0","0","116501","1","0","0","4","160","0","0"
"0","535","450","0","13","0","30","0","0","0","0","116501","3","10","0","5","160","0","0"
"0","860","740","0","21","0","30","0","0","0","0","116501","5","10","0","6","340","0","0"
"0","1240","1079","0","27","0","30","0","0","0","0","116501","7","10","0","7","810","0","0"
"0","1760","1442","0","38","0","30","0","0","0","0","116501","11","10","0","8","1045","0","0"
"0","2260","1798","0","51","0","30","0","0","0","0","116501","21","10","10","9","1445","0","5"
