8c05eb0458b5fa5a3891b562b1dd4a586157e861a276c90b115cb5771679e114,ddc44cfaab778bece45767da720381585779e77eb9c7f0cf20ce28352c7d97b1,87266031706dc757ecd65b4854c2ab070c7e4bb5786e494abd6db5cb44fb08ca,5f069e0e62232229ed95ef23bd5c72c7c54d6c7f6de8796278e73aa005a26fb2,605700e5473dbe4d9e717f8d5bb34cc7cf1a5efa97cacc957818834a4d8eec97,8d0ce3e6a3bea1b2dd16c1523f753f1eb0cb35233fb168bca7f9c16b91477db8,a05dffd9f3cfdbd9fefab5de55b65f543f693a7fa06af3433c74ff0cbfae37b1,bb08aab57bfb530c22dee07f16257bfb29a84324c0eaa099ad8c41f05148851d,55792cd7483a2af2143141ae319a9c86354acc31dc947bfa2954f105966c8bfb,5bfb2d6f914b17314e822cd3d44b3437825e0f8b073bd89e364d375e21a25566,cd8f6e1439f3565e7086bef5ddc6fd1f3ef8f75b70a50e1b8e351ae3ada3a86f
"3","1","","","0.3","","5152066","wish_idle","107611","","66080"
"3","1","","","0.3","","5152066","wish_idle_normal","126911","","66081"
"3","1","","","0.3","","5152066","idle_normal","110311","","66082"
"3","1","","","0.3","","5152066","cool_idle","107811","","66083"
"3","1","","","0.3","","5152066","sad_idle_normal","113511","","66084"
"21","0","","0","","","5152066","vo_rag_1004","vo_rag","","66085"
"11","10","0.5","1","10","5","5152066","次は腕と脚の曲げ伸ばしですよ\nはりきっていきましょう","132111","0","66086"
"93","","","","","","5152066","0","5","","66087"
"91","0","","0","","","5152066","","66086","","66088"
"3","1","","","0.3","","5152066","radio_stretch1_loop_surprise1","131911","","66089"
"3","1","","","0.3","","5152066","radio_stretch1_loop","132111","","66090"
"3","1","","","0.3","","5152066","radio_stretch1_loop","4","","66091"
"93","0","","0","","","5152066","","0.1","","66092"
"3","1","","","0.3","","5152066","radio_stretch1_loop","107511","","66093"
"3","1","","","0.3","","5152066","radio_stretch1_loop","107611","","66094"
"3","1","","","0.3","","5152066","radio_stretch1_loop","126911","","66095"
"3","1","","","0.3","","5152066","radio_stretch1_loop","110311","","66096"
"3","1","","","0.3","","5152066","radio_stretch1_loop","107811","","66097"
"3","1","","","0.3","","5152066","radio_stretch1_loop","113511","","66098"
"93","0","","0","","","5152066","","2","","66099"
"21","0","","0","","","5152066","vo_rag_1005","vo_rag","","66100"
"11","10","0.5","1","-10","5","5152066","よいしょ、よいしょ……！","131911","0","66101"
"93","","","","","","5152066","0","5","","66102"
"91","0","","0","","","5152066","","66101","","66103"
"93","","","","","","5152066","0","0.3","","66104"
"3","1","","","0.3","","5152066","radio_talk_normal","131911","","66105"
"3","1","","","0.3","","5152066","wish_idle_normal","132111","","66106"
"3","1","","","0.3","","5152066","cool_idle","4","","66107"
"93","","","","","","5152066","0","0.1","","66108"
"3","1","","","0.3","","5152066","idle_normal","107511","","66109"
"3","1","","","0.3","","5152066","wish_idle","107611","","66110"
"3","1","","","0.3","","5152066","wish_idle_normal","126911","","66111"
"3","1","","","0.3","","5152066","idle_normal","110311","","66112"
"3","1","","","0.3","","5152066","cool_idle","107811","","66113"
"3","1","","","0.3","","5152066","sad_idle_normal","113511","","66114"
"21","0","","0","","","5152066","vo_rag_1006","vo_rag","","66115"
"11","10","0.5","1","-10","5","5152066","さあ、今度は横曲げの運動よ\n弾みをつけてやってね","131911","0","66116"
"93","","","","","","5152066","0","4.3","","66117"
"91","0","","0","","","5152066","","66116","","66118"
"3","1","","","0.2","","5152066","radio_stretch2_loop","131911","","66119"
"3","1","","","0.2","","5152066","radio_stretch2_loop_normal2","132111","","66120"
"3","1","","","0.2","","5152066","radio_stretch2_loop_talk2","4","","66121"
"93","0","","0","","","5152066","","0.2","","66122"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","107511","","66123"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","107611","","66124"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","126911","","66125"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","110311","","66126"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","107811","","66127"
"3","1","","","0.2","","5152066","radio_stretch2R_loop","113511","","66128"
"93","0","","0","","","5152066","","1.5","","66129"
"11","20","0","1","-10","5","5152066","ふっ、ふっ、ふっ……","4","0","66130"
"93","","","","","","5152066","0","0.2","","66131"
"21","0","","0","","","5152066","vo_rag_1007","vo_rag","","66132"
"93","","","","","","5152066","0","2.5","","66133"
"91","0","","0","","","5152066","","66130","","66134"
"21","0","","0","","","5152066","vo_rag_1008","vo_rag","","66135"
"11","10","0.5","1","10","5","5152066","なんというキレのある動き……\nさすがです、姉様","132111","0","66136"
"93","","","","","","5152066","0","4.5","","66137"
"91","0","","0","","","5152066","","66136","","66138"
"93","","","","","","5152066","0","0.5","","66139"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","131911","1","66140"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","132111","1","66141"
"3","0","","radio_victory_loop","0.2","0","5152066","radio_victory_in","4","1","66142"
"3","1","","","0.2","","5152066","idle_normal","107511","","66143"
"3","1","","","0.2","","5152066","wish_idle","107611","","66144"
"3","1","","","0.2","","5152066","wish_idle_normal","126911","","66145"
"3","1","","","0.2","","5152066","idle_normal","110311","","66146"
"3","1","","","0.2","","5152066","cool_idle","107811","","66147"
"3","1","","","0.2","","5152066","sad_idle_normal","113511","","66148"
"21","0","","0","","","5152066","vo_rag_1009","vo_rag","","66149"
"11","10","0.5","1","-10","5","5152066","最後は両手を掲げて、びくとりー！","131911","0","66150"
"93","0","","0","","","5152066","","1.5","","66151"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","107511","1","66152"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","107611","1","66153"
"3","0","","radio_victory_loop","0.2","0","5152066","radio_victory_in","126911","1","66154"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","110311","1","66155"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","107811","1","66156"
"3","0","","radio_victory_loop_normal2","0.2","0","5152066","radio_victory_in_normal2","113511","1","66157"
"93","","","","","","5152066","0","0.8","","66158"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","131911","1","66159"
"93","","","","","","5152066","0","1.8","","66160"
"91","0","","0","","","5152066","","66150","","66161"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","132111","1","66162"
"3","0","","radio_victory_idle_talk2","0.2","0","5152066","radio_victory_out_talk2","4","1","66163"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","107511","1","66164"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","107611","1","66165"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","126911","1","66166"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","110311","1","66167"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","107811","1","66168"
"3","0","","radio_victory_idle","0.2","0","5152066","radio_victory_out","113511","1","66169"
"21","0","","0","","","5152066","vo_rag_1010","vo_rag","","66170"
"3","","","","0","","5152066","0610_in","2","0","66171"
"27","0.5","","0.5","0","1","5152066","bgm_MC173B","bgm_MC173B","0","66172"
"23","0","","","","","5152066","se_10058300_radio_finish","se_10058300","","66173"
"37","","","","","","5152066","finish","2","","66174"
"93","0","","0","","","5152066","1","0.4","","66175"
"3","0","","","0","","5152066","0610_mid","2","0","66176"
"92","0","","0","","","5152066","","","","66177"
"3","0","","empty","0","0","5152066","0610_out","2","0","66178"
"93","0","","0","","","5152066","0","0.3","","66179"
"3","0","","pack_vic_idle","0.2","0","5152066","pack_vic_in","5","1","66180"
"23","0","","","","","5152066","se_10058300_pack_appear","se_10058300","","66181"
"3","1","","","0.2","","5152066","radio_victory_idle","131911","","66182"
"93","0","","0","","","5152066","","0.1","","66183"
"3","1","","","0.2","","5152066","radio_victory_idle","132111","","66184"
"3","1","","","0.2","","5152066","radio_victory_idle_talk2","4","","66185"
"93","0","","0","","","5152066","","0.1","","66186"
"3","1","","","0.2","","5152066","radio_victory_lookup2_idle","107511","","66187"
"3","1","","","0.2","","5152066","radio_victory_lookup_idle","107611","","66188"
"3","1","","","0.2","","5152066","radio_victory_lookup_idle","126911","","66189"
"3","1","","","0.2","","5152066","radio_victory_lookup2_idle","110311","","66190"
"3","1","","","0.2","","5152066","radio_victory_lookup2_idle","107811","","66191"
"3","1","","","0.2","","5152066","radio_victory_lookup_idle","113511","","66192"
"93","0","","0","","","5152066","","0.3","","66193"
"21","0","","0","","","5152066","vo_rag_1011","vo_rag","","66194"
"11","10","0","1","0","5","5152066","びくとりー！","5","1","66195"
"91","0","","0","","","5152066","","0","","66196"
"23","0","","","","","5152066","se_10058300_emotion_laugh","se_10058300","","66197"
"32","","","","","","5152066","1","17","","66198"
"3","0","","sad_idle_joy","0.2","0","5152066","smile2_joy","131911","1","66199"
"3","1","","","0.2","","5152066","wish_talk","132111","","66200"
"3","0","","doya_idle","0.2","0","5152066","doya_in_normal","4","1","66201"
"3","0","","handsup_loop","0.2","0","5152066","handsup_in","107511","1","66202"
"3","1","","","0.2","","5152066","wish_idle_dere","107611","","66203"
"3","1","","","0.2","","5152066","wish2_idle","126911","","66204"
"3","1","","","0.2","","5152066","joy_idle","110311","","66205"
"3","0","","cool_talk_dere2","0.2","0","5152066","cool_in_dere2","107811","1","66206"
"3","1","","","0.2","","5152066","wish_talk_joy_shy","113511","","66207"
"93","","","","","","5152066","","2","","66208"
"32","","","","","","5152066","1","4","","66209"
"93","","","","","","5152066","","1","","66210"
"93","","","","","","5152066","0","0.5","","66211"
"101","","","","","","5152066","","66213","","66212"
"25","","","","","","5152066","bgm_MC173B","bgm_MC173B","","66213"
"22","","","","","","5152066","0","0","","66214"
"1","53","top_idle_normal","-60","1.5","0","5152067","107511","1","-254","67001"
"93","","","","","","5152067","0","0.5","","67002"
"101","","","","","","5152067","","67004","","67003"
"3","0","","top_doya_talk","0.2","0","5152067","top_doya_in","107511","1","67004"
"21","0","","0","","","5152067","vo_rag_0101","vo_rag","","67005"
"11","10","0","1","80","-92","5152067","どんな体操でも楽しむ準備は万全です。一緒にがんばりましょう！","107511","1","67006"
"93","","","","","","5152067","1","3.7","","67007"
"102","0","","","","","5152067","0","0","","67008"
"1","53","top_idle_normal","-60","1.5","0","5152068","107511","1","-254","68001"
"93","","","","","","5152068","0","0.5","","68002"
"101","","","","","","5152068","","68004","","68003"
"3","1","","","0.2","","5152068","top_surprise3_loop","107511","","68004"
"21","0","","0","","","5152068","vo_rag_0102","vo_rag","","68005"
"11","10","0","1","80","-92","5152068","体操した後に食べるごはん…これはもう絶対おいしいですよ☆","107511","1","68006"
"93","","","","","","5152068","1","3.6","","68007"
"102","0","","","","","5152068","0","0","","68008"
"1","53","top_idle_normal","-60","1.5","0","5152069","107611","1","-254","69001"
"93","","","","","","5152069","0","0.5","","69002"
"101","","","","","","5152069","","69004","","69003"
"3","1","","","0.2","","5152069","top_sad_talk","107611","","69004"
"21","0","","0","","","5152069","vo_rag_0201","vo_rag","","69005"
"11","10","0","1","80","-92","5152069","ここで習った体操のことは、必ずや主さまにお伝えいたします","107611","1","69006"
"93","","","","","","5152069","1","3.3","","69007"
"102","0","","","","","5152069","0","0","","69008"
"1","53","top_idle_normal","-60","1.5","0","5152070","107611","1","-254","70001"
"93","","","","","","5152070","0","0.5","","70002"
"101","","","","","","5152070","","70004","","70003"
"3","1","","","0.2","","5152070","top_wish_talk_normal","107611","","70004"
"21","0","","0","","","5152070","vo_rag_0202","vo_rag","","70005"
"11","10","0","1","80","-92","5152070","押されたスタンプは努力の証。大切な宝物となることでしょう","107611","1","70006"
"93","","","","","","5152070","1","3.3","","70007"
"102","0","","","","","5152070","0","0","","70008"
"1","53","top_idle_normal","-60","1.5","0","5152071","107811","1","-254","71001"
"93","","","","","","5152071","0","0.5","","71002"
"101","","","","","","5152071","","71004","","71003"
"3","0","","top_cool_talk","0.2","0","5152071","top_cool_in","107811","1","71004"
"21","0","","0","","","5152071","vo_rag_0301","vo_rag","","71005"
"11","10","0","1","80","-92","5152071","ほら、シャキッとしなさい。ダラダラやってるとケガするわよ","107811","1","71006"
"93","","","","","","5152071","1","3.8","","71007"
"102","0","","","","","5152071","0","0","","71008"
"1","53","top_idle_normal","-60","1.5","0","5152072","107811","1","-254","72001"
"93","","","","","","5152072","0","0.5","","72002"
"101","","","","","","5152072","","72004","","72003"
"3","0","","top_armcrossed_talk_nervous","0.2","0.2","5152072","top_armcrossed_talk_shy","107811","1","72004"
"21","0","","0","","","5152072","vo_rag_0302","vo_rag","","72005"
"11","10","0","1","80","-92","5152072","子どもじゃあるまいしスタンプでよろこんだりは…悪くないわね","107811","1","72006"
"93","","","","","","5152072","1","3.2","","72007"
"102","0","","","","","5152072","0","0","","72008"
"1","53","top_idle_normal","-60","1.5","0","5152073","131911","1","-254","73001"
"93","","","","","","5152073","0","0.5","","73002"
"101","","","","","","5152073","","73004","","73003"
"3","1","","","0.2","","5152073","top_wish_talk_joy","131911","","73004"
"21","0","","0","","","5152073","vo_rag_0401","vo_rag","","73005"
"11","10","0","1","80","-92","5152073","夏の海辺でラジーオタイソーができるなんて、すごーく楽しみ！","131911","1","73006"
"93","","","","","","5152073","1","3.6","","73007"
"102","0","","","","","5152073","0","0","","73008"
"1","53","top_idle_normal","-60","1.5","0","5152074","131911","1","-254","74001"
"93","","","","","","5152074","0","0.5","","74002"
"101","","","","","","5152074","","74004","","74003"
"3","1","","","0.2","0","5152074","top_gutsB_talk","131911","","74004"
"21","0","","0","","","5152074","vo_rag_0402","vo_rag","","74005"
"11","10","0","1","80","-92","5152074","みんなのタイソーも教えてもらえるのよ。しゃかりき頑張るわ！","131911","1","74006"
"93","","","","","","5152074","1","3.6","","74007"
"102","0","","","","","5152074","0","0","","74008"
"1","60","empty","-10","1.9","0","5152075","131911","1","-330","75001"
"5","61","empty","-10","1.9","0","5152075","1","1","-330","75002"
"1","58","empty","-192","1.9","0","5152075","132111","1","-315","75003"
"5","59","empty","-192","1.9","0","5152075","2","1","-315","75004"
"5","57","empty","163","1.9","0","5152075","4","4","-312","75005"
"1","54","empty","-132","1.75","0","5152075","107511","1","-165","75006"
"1","55","empty","-292","1.75","0","5152075","107811","1","-175","75007"
"1","56","empty","-452","1.75","0","5152075","107611","1","-190","75008"
"1","51","empty","105","1.75","1","5152075","110311","1","-165","75009"
"1","52","empty","265","1.75","1","5152075","126911","1","-175","75010"
"1","53","empty","425","1.75","1","5152075","113511","1","-190","75011"
"5","59","empty","15","1.9","0","5152075","5","5","-324","75012"
"31","0","","0","0","","5152075","90","90","1","75013"
"91","","","","","","5152075","0","0","","75014"
"93","","","","","","5152075","0","0.6","","75015"
"32","","","","","","5152075","1","90","","75016"
"93","","","","","","5152075","0","0.1","","75017"
"3","0","","","0","","5152075","comp_victory_F_noFace","131911","","75018"
"3","0","","","0","","5152075","comp_victory_F_emilia","1","","75019"
"3","0","","","0","","5152075","comp_victory_F_noFace","132111","","75020"
"3","0","","","0","","5152075","comp_victory_F_rem","2","","75021"
"3","0","","","0","","5152075","comp_victory_F","4","","75022"
"3","0","","","0","","5152075","comp_victory_B","107511","","75023"
"3","0","","","0","","5152075","comp_victory_B","107811","","75024"
"3","0","","","0","","5152075","comp_victory_B_kokkoro","107611","","75025"
"3","0","","","0","","5152075","comp_victory_B","110311","","75026"
"3","0","","","0","","5152075","comp_victory_B","126911","","75027"
"3","0","","","0","","5152075","comp_victory_B","113511","","75028"
"3","0","","pack_comp_vic_idle","0","0","5152075","pack_comp_vic_in","5","1","75029"
"93","","","","","","5152075","0","4.5","","75030"
"37","","","","","","5152075","out","90","","75031"
"6","1","","1","0.1","0","5152075","1","131911","0","75032"
"6","1","","1","0.1","0","5152075","1","1","0","75033"
"6","1","","1","0.1","0","5152075","1","132111","0","75034"
"6","1","","1","0.1","0","5152075","1","2","0","75035"
"6","1","","1","0.1","0","5152075","1","4","0","75036"
"6","1","","1","0.1","0","5152075","1","107511","0","75037"
"6","1","","1","0.1","0","5152075","1","107811","0","75038"
"6","1","","1","0.1","0","5152075","1","107611","0","75039"
"6","1","","1","0.1","0","5152075","1","110311","0","75040"
"6","1","","1","0.1","0","5152075","1","126911","0","75041"
"6","1","","1","0.1","0","5152075","1","113511","0","75042"
"6","1","","1","0.1","0","5152075","1","5","0","75043"
"93","","","","","","5152075","0","1","","75044"
