d833944d092cd762f6e6de83e3d2e74fa1de0e3083db18cccc535a6e8bbd3142,b47f566689f9dcf6108f2ba193dbd33cd25355105da3d4a17d03fcd49bb38e01,0a1e0732d2ee6b5a5352e8f340cdc3275545964a5bd5e78a7b81992f0213f624,651347cb6d935f955db4589f9458b01a10a3a358de5b47cff5308678cb766cf4,5999a905aa26c9907201e63d82d10a8c91e2fee8fe891f2f6395c787a4641df7,005413f881b1dde275e8d5e0f4235f817f5069130afb610a281ba7656c3fe9b6,92af0d762c4fe102d7c82bd68fa76489890be58f53bc35555539cf4345211a09,c38c4ab8a6829a21840c914c6d35e1eb09d4da8d9b2087a33db56f2a661d9b91,7b2277abd587654eb9c5eb7017ad60f42f869403a63a266cabde2528a393f76f,e251156dcdf7ad296922de571d47b2531d154b40cc8d124ae78b709496dc6e1f
"2530005","1","0","天王","天命","0","0","0","天心","天元"
"2530006","1","0","はんぺん","ねりもの","0","0","0","ちくわぶ","かまぼこ"
"2530009","1","0","クレーンブラッド","ストークブラッド","0","0","0","カナリーブラッド","ピジョンブラッド"
"2530010","1","0","テールノート","イニシャルノート","0","0","0","ボトムノート","トップノート"
"2530012","1","0","ブレーン","ハレーン","0","0","0","クレーン","トレーン"
"2530013","1","0","お刺身","お漬物","0","0","0","ご飯","お吸い物"
"2530014","1","0","ツァイガルニク効果","バーナム効果","0","0","0","ダニング＝クルーガー効果","ピグマリオン効果"
"2530016","1","0","PK値","PS値","0","0","0","PQ値","PA値"
"2530018","1","0","インフォームド・リタイア","インフォームド・クライアント","0","0","0","インフォームド・ラチェット","インフォームド・コンセント"
"2530020","1","0","湯の草","湯の実","0","0","0","湯の茎","湯の花"
"2530021","1","0","トランク","ワイパー","0","0","0","ハンドル","ボンネット"
"2530022","1","0","6九","4九","0","0","0","7九","5九"
"2530023","1","0","324","289","0","0","0","256","361"
"2530024","1","0","52枚","72枚","0","0","0","108枚","48枚"
"2530025","1","0","1月","9月","0","0","0","5月","11月"
"2530028","1","0","鼻","耳","0","0","0","目","舌"
"2530030","1","0","青口","黒口","0","0","0","白口","赤口"
"2530032","1","0","鮪尺","鱒尺","0","0","0","鯵尺","鯨尺"
"2530033","1","0","パタンナー","サマナー","0","0","0","ガンナー","ランナー"
"2530034","1","0","欄間","三和土","0","0","0","上棟","長押"
"2530035","1","0","ブリリアントカット","オーバルカット","0","0","0","マーキーズカット","トリリアントカット"
"2530036","1","0","赤一色","白一色","0","0","0","黒一色","緑一色"
"2530037","1","0","はり","かり","0","0","0","しき","けた"
"2530039","1","0","エメラルド","オパール","0","0","0","タンザナイト","ダイヤモンド"
"2530041","1","0","五全","五星","0","0","0","五花","五光"
"2530042","1","0","歯槽膿漏","歯肉炎","0","0","0","口内炎","虫歯"
"2530043","1","0","倒木","片棒","0","0","0","枕木","撞木"
"2530044","1","0","臨書","己運","0","0","0","草書","自運"
"2530046","1","0","熊","態","0","0","0","羆","能"
"2530047","1","0","ppp","amp","0","0","0","pmp","ppm"
"2530048","1","0","タルト","ガム","0","0","0","ワッフル","ウェハー"
"2530049","1","0","C3","C5","0","0","0","C2","C4"
"2530050","1","0","66","99","0","0","0","77","88"
"2530052","1","0","36","88","0","0","0","56","52"
"2530053","1","0","メゾバス","アルト","0","0","0","メゾテノール","バリトン"
"2530054","1","0","羽織","手ぬぐい","0","0","0","座布団","扇子"
"2530056","1","0","チップイン","ゴーイン","0","0","0","スローイン","タックイン"
"2530058","1","0","100人","20人","0","0","0","3人","10人"
"2530059","1","0","アレキサンダー暗号","ミモザ暗号","0","0","0","カール暗号","シーザー暗号"
"2530060","1","0","モルモット","ベルモット","0","0","0","ペリドット","ベルベット"
"2530061","1","0","パンプス","ブーティー","0","0","0","ミュール","ウェッジソール"
"2531001","1","0","朝になって","朝がまた来て","0","0","0","朝が来て","朝に変わって"
"2531002","1","0","光","太陽","0","0","0","おひさま","陽射し"
"2531003","1","0","ラフレシアマンドラゴラ","ドリルモール","0","0","0","エルダークラウド","ラットン"
"2531004","1","0","セオリー","ミスティ","0","0","0","スパイラル","クリティカル"
"2531005","1","0","ポーチ","アクリルスタンド","0","0","0","ラバーストラップ","マグカップ"
"2610002","1","0","パック","ラック","0","0","0","キック","ノック"
"2610003","1","0","ペサパッロ","フィーエルヤッペン","0","0","0","ハイアライ","クリケット"
"2610004","1","0","ギャラリー","キャンパス","0","0","0","キャラメル","キャディー"
"2610005","1","0","警備員","球拾い","0","0","0","審判","地面の整備"
"2610007","1","0","ハズレ","ガブリ","0","0","0","ツカミ","アタリ"
"2610008","1","0","魚影","魚尾","0","0","0","魚群","魚拓"
"2610009","1","0","ツバメ","スズメ","0","0","0","カラス","ハト"
"2610010","1","0","バック","ヒット","0","0","0","フロント","ホーム"
"2610012","1","0","5カウント","10カウント","0","0","0","7カウント","3カウント"
"2610013","1","0","扇子","笛","0","0","0","拍子木","軍配"
"2610015","1","0","9人","3人","0","0","0","5人","11人"
"2610016","1","0","ヒット","ビンゴ","0","0","0","パンチ","アウト"
"2610017","1","0","アレー","マレー","0","0","0","カレー","ボレー"
"2610018","1","0","11人","3人","0","0","0","9人","5人"
"2610019","1","0","ブレイクタイム","レスト","0","0","0","小休止","タイムアウト"
"2610021","1","0","バスケットボール","野球","0","0","0","バレーボール","サッカー"
"2610023","1","0","ボートレース","ボブスレー","0","0","0","アイスホッケー","カーリング"
"2610025","1","0","ラグビー","バスケットボール","0","0","0","サッカー","アメリカンフットボール"
"2610027","1","0","ブランコ","ジャングルジム","0","0","0","シーソー","鉄棒"
"2610029","1","0","からす跳び","わし跳び","0","0","0","とんび跳び","はやぶさ跳び"
"2610030","1","0","剣道","アマチュアレスリング","0","0","0","ボクシング","柔道"
"2610032","1","0","ブリッジ","ビルディング","0","0","0","ダム","トンネル"
"2610033","1","0","試合に臨む","ちゃんこがおいしい","0","0","0","両者の実力が近い","勝負に負ける"
"2610034","1","0","ゴルフ","バスケットボール","0","0","0","サッカー","野球"
"2610035","1","0","アルミホイルタイム","エプロンタイム","0","0","0","テーブルクロスタイム","ラップタイム"
"2610036","1","0","2位","1位","0","0","0","4位","3位"
"2610037","1","0","バタフライ","平泳ぎ","0","0","0","クロール","背泳ぎ"
"2610039","1","0","サッカー","バレーボール","0","0","0","バスケットボール","ゴルフ"
"2610040","1","0","一塁手","三塁手","0","0","0","二塁手","本塁手"
"2610041","1","0","バンカー","アウト","0","0","0","ファウル","ガター"
"2610042","1","0","リットル","コッヘル","0","0","0","マッスル","ピッケル"
"2610043","1","0","投手","外野手","0","0","0","内野手","捕手"
"2610044","1","0","ハチ","ジュー","0","0","0","ナナ","キュー"
"2610046","1","0","スライ","オーライ","0","0","0","フライ","トライ"
"2610047","1","0","サービスショット","サービスボール","0","0","0","サービスアタック","サービスエース"
"2610048","1","0","胴","頭突き","0","0","0","小手","面"
"2610050","1","0","コップ","バケツ","0","0","0","タオル","たすき"
"2610051","1","0","ポーク","オベリスク","0","0","0","ポスト","ポール"
"2610052","1","0","ミスターストップ","ワンストップ","0","0","0","バスストップ","ドクターストップ"
"2610053","1","0","レッド","ブラウン","0","0","0","ブルー","グリーン"
"2610054","1","0","オフサイド","コーナーキック","0","0","0","レッドカード","ノーサイド"
"2610055","1","0","スパイク","ブロック","0","0","0","アタック","レシーブ"
"2610057","1","0","バスケットボール","テニス","0","0","0","卓球","野球"
"2610058","1","0","シングルドリブル","ゼロドリブル","0","0","0","トリプルドリブル","ダブルドリブル"
"2610059","1","0","ソフトボール","サッカー","0","0","0","バスケットボール","ラグビー"
"2611001","1","0","リマ（シンデレラ）","ユイ（ニューイヤー）","0","0","0","タマキ（作業服）","ツムギ（サマー）"
"2611002","1","0","イオ（ノワール）","クウカ（ノワール）","0","0","0","カスミ（マジカル）","シオリ（マジカル）"
"2611003","1","0","スピード","ガッツ","0","0","0","スタミナ","パワー"
"2611004","1","0","ジェネラルホーン","マダムエレクトラ","0","0","0","アンチビースト","エルダータイラント"
"2611005","1","0","スキル1","EXスキル","0","0","0","位置付け","ユニオンバースト"
"2620002","1","0","1本","4本","0","0","0","2本","3本"
"2620003","1","0","スペシャルジャンプ","ハイパーモーグル","0","0","0","ウルトラ滑降","スーパー大回転"
"2620005","1","0","ツルツルしている","ネバネバしている","0","0","0","トゲトゲしている","デコボコしている"
"2620006","1","0","7球","4球","0","0","0","6球","5球"
"2620007","1","0","ビリヤード","卓球","0","0","0","ダーツ","ボウリング"
"2620008","1","0","リスト","マスト","0","0","0","ラスト","ピスト"
"2620010","1","0","マッチロール","スプロール","0","0","0","スチロール","ベリーロール"
"2620011","1","0","10秒","60秒","0","0","0","5秒","20秒"
"2620012","1","0","平泳ぎ","バタフライ","0","0","0","背泳ぎ","自由形"
"2620013","1","0","205センチ","355センチ","0","0","0","255センチ","305センチ"
"2620014","1","0","2枚","6枚","0","0","0","3枚","4枚"
"2620015","1","0","10個","6個","0","0","0","7個","8個"
"2620016","1","0","リベロ","ウイング","0","0","0","スイーパー","ボランチ"
"2620017","1","0","15分","45分","0","0","0","30分","20分"
"2620018","1","0","親指","手の甲","0","0","0","小指","手のひら"
"2620022","1","0","あじ折り","まぐろ折り","0","0","0","さけ折り","さば折り"
"2620024","1","0","選択権確定","契約権確定","0","0","0","指名権確定","交渉権確定"
"2620025","1","0","ボーリング","スパッタリング","0","0","0","イカリング","カーリング"
"2620026","1","0","クローズ戦","オールスター戦","0","0","0","イベント戦","オープン戦"
"2620028","1","0","タッチアウト","タッチラップ","0","0","0","タッチラン","タッチアップ"
"2620029","1","0","4番打者","捕手","0","0","0","1番打者","先発投手"
"2620030","1","0","20回","23回","0","0","0","22回","21回"
"2620031","1","0","ポロ","クリケット","0","0","0","ラクロス","アイスホッケー"
"2620032","1","0","サークル","お湯","0","0","0","ブリッジ","アーチ"
"2620033","1","0","バーディ","ダブルボギー","0","0","0","ボギー","イーグル"
"2620034","1","0","リフティング","ピーリング","0","0","0","ラフティング","パドリング"
"2620035","1","0","12点","6点","0","0","0","8点","9点"
"2620036","1","0","30台","110台","0","0","0","50台","10台"
"2620038","1","0","0個","2個","0","0","0","1個","決まっていない"
"2620040","1","0","肩たたき","肩ぐるま","0","0","0","肩落とし","肩すかし"
"2620041","1","0","ダメージボックス","フェイスオフボックス","0","0","0","ファールボックス","ペナルティボックス"
"2620042","1","0","闘牛","マタドール","0","0","0","サンボ","ロデオ"
"2620044","1","0","スクリーン","インターセプト","0","0","0","スティール","リバウンド"
"2620045","1","0","オープンショット","タイガーショット","0","0","0","スナップショット","ブレイクショット"
"2620046","1","0","ストリップ","スープレックス","0","0","0","スリップオン","スプリット"
"2620048","1","0","棒高跳","走高跳","0","0","0","三段跳","走幅跳"
"2620049","1","0","中距離走","駅伝","0","0","0","長距離走","短距離走"
"2620050","1","0","ダンス","ディスコ","0","0","0","ワルツ","スキップ"
"2620051","1","0","綾跳び","駆け足跳び","0","0","0","二重跳び","交差跳び"
"2620054","1","0","421.95km","4.2195km","0","0","0","4219.5km","42.195km"
"2620057","1","0","ホームラン","フライ","0","0","0","バント","ファール"
"2620058","1","0","最優秀ゴルファー","バンカー","0","0","0","池ポチャ","ホールインワン"
"2620059","1","0","ダメ元技","逆転技","0","0","0","一か八か技","捨て身技"
"2620060","1","0","チャレンジマッチ","リハーサルマッチ","0","0","0","プレマッチ","テストマッチ"
"2620061","1","0","ダーツ","卓球","0","0","0","ボウリング","ビリヤード"
"2621001","1","0","しりとり","なぞなぞ","0","0","0","じゃんけん","ラップバトル"
"2621002","1","0","オーバーレイ","エレベーション","0","0","0","デストラクション","インジェクション"
"2621003","1","0","ネプテリオン","テンタパス","0","0","0","島クジラ","グレートトゥンヌス"
"2621004","1","0","ナンバーズアヴァロン","デュアリティアヴァロン","0","0","0","ブルートゥスアヴァロン","アルティマスアヴァロン"
"2621005","1","0","超全力全開☆プリンセスストライク","オーロラ・サンクチュアリ","0","0","0","アビスエンドバースト","ディバインレイン"
"2630001","1","0","ファウル","アウト","0","0","0","本塁打","二塁打"
"2630002","1","0","80センチメートル","100センチメートル","0","0","0","90センチメートル","70センチメートル"
"2630004","1","0","ムシャ","シシャ","0","0","0","バシャ","ラシャ"
"2630006","1","0","アッパー","テンプル","0","0","0","キドニー","クリンチ"
"2630007","1","0","足の動きを際立たせるため","安く作れるため","0","0","0","気合が入るため","盗まれないように"
"2630008","1","0","外魚","狙外","0","0","0","本命外","外道"
"2630009","1","0","やがけ","むがけ","0","0","0","よがけ","ゆがけ"
"2630010","1","0","エラシコ","シャペウ","0","0","0","ティキタカ","ラボーナ"
"2630011","1","0","青","黒","0","0","0","赤","黄"
"2630012","1","0","15階級","18階級","0","0","0","16階級","17階級"
"2630013","1","0","クローズフレーム","メガネフレーム","0","0","0","ロストフレーム","オープンフレーム"
"2630014","1","0","12枚","20枚","0","0","0","8枚","16枚"
"2630015","1","0","30mm","60mm","0","0","0","50mm","40mm"
"2630016","1","0","30cm","75cm","0","0","0","60cm","45cm"
"2630017","1","0","15.72メートル","38.72メートル","0","0","0","31.72メートル","23.72メートル"
"2630019","1","0","赤と青","白と黒","0","0","0","赤と黒","赤と白"
"2630021","1","0","シャウト","チャント","0","0","0","チュート","キャント"
"2630022","1","0","グリセード","リペリング","0","0","0","トレッキング","ビバーク"
"2630025","1","0","8人","7人","0","0","0","10人","9人"
"2630026","1","0","コーナーキック","ペナルティーキック","0","0","0","ゴールキック","スローイン"
"2630027","1","0","行事","控え力士","0","0","0","お客さん","横綱"
"2630028","1","0","オンショア","アウトショア","0","0","0","インショア","オフショア"
"2630029","1","0","バスラー","バスサー","0","0","0","バスカー","バスター"
"2630030","1","0","白","茶","0","0","0","黒","赤"
"2630031","1","0","跳馬","平均台","0","0","0","床","段違い平行棒"
"2630035","1","0","面取り","手取り","0","0","0","舵取り","乱取り"
"2630037","1","0","中入り","嫁入り","0","0","0","肝入り","水入り"
"2630038","1","0","30cm","70cm","0","0","0","50cm","10cm"
"2630040","1","0","5kg","3kg","0","0","0","10kg","20kg"
"2630043","1","0","サッカー","水球","0","0","0","ハンドボール","バスケットボール"
"2630044","1","0","8人","3人","0","0","0","5人","4人"
"2630045","1","0","ロストボール","スローボール","0","0","0","ポートボール","ロフトボール"
"2630046","1","0","ファースト","セカンド","0","0","0","ショ―ト","サード"
"2630048","1","0","デッキ","テール","0","0","0","ボトム","ノーズ"
"2630049","1","0","まりえ戦","はなこ戦","0","0","0","あかね戦","ともえ戦"
"2630051","1","0","ビンキング","ハッキング","0","0","0","シンキング","バンキング"
"2630052","1","0","ミスショット","マスショット","0","0","0","パスショット","キスショット"
"2630053","1","0","1点","10点","0","0","0","2点","5点"
"2630054","1","0","アンダーロー","レッグブロー","0","0","0","ダウンブロー","ローブロー"
"2630055","1","0","カラン","ミルン","0","0","0","ベルン","ケルン"
"2630056","1","0","セール","ボード","0","0","0","ジョイント","ブーム"
"2630058","1","0","サッカー","バスケットボール","0","0","0","バレーボール","ラグビー"
"2630059","1","0","リュージュ","ボブスレー","0","0","0","バイアスロン","スケルトン"
"2630060","1","0","Aカード","Dカード","0","0","0","Bカード","Cカード"
"2630061","1","0","ナゲット","バゲット","0","0","0","ソケット","ポケット"
"2631001","1","0","フロストファング","ダイヤモンドファング","0","0","0","バーストファング","ブラストファング"
"2631002","1","0","嵐撃の槍","激波の拳","0","0","0","雷撃の槍","海神の杖"
"2631003","1","0","ドラゴンズデッドボール","ドラゴンズウィング","0","0","0","ドラゴンズシザー","ドラゴンズテイル"
"2631004","1","0","ビーチボール","ビーチベースボール","0","0","0","ビーチフラッグ","ボートレース"
"2631005","1","0","七界究極晦冥喝破之装","七海覇者晦冥喝破之装","0","0","0","大海帝王晦冥喝破之装","七界覇王晦冥喝破之装"
