87f22c4f83eb306fdd9f3d5d25ebd02d2af8c41c722a128308d3fa4bec7db0e1,37fd5f57b7ba695ce4c7710c5bfa88b0c814f201dcab1051ca752d11698efbf6,77256439dd3625a29c5fad4815b65db8ab6a12b53179654f5dbc0b7ba5a68b0c,e6fb838b8840c675e3e376c70568c8098d5159e44735e11d45e2391ed0ceeab3,bcdee6ba7cc669e244f314974a3f494ce871f8f439f60ae48e0b88c6323972b1,3bb79b6a0c0bb37d76f763cb18b60134256560daa865e3184a9c650785d92533,54dc62b122da45362985f41887b07e3cecd01a5371910845449a6843495fda09,87f512f521935a7714db16449fa6d5af3ac552f4f21f84afb3bf8a210fdf9765,77973ee788f0d07008442e3576e71d435569e919fbfe78af201786a12aebe9b4,a5df53e1bfd9983594614dbf25d275aaf23b7d4f980f1543fc5080648bcca976,663099c1319e683393788b187065df4681a4d317467aae8d037ca648ef312cf9,a644dcb878c3fd002c1cdb1a62ed511fb266ad88a7f1cbe964708b166d07b7dc,0ab553debb5df258cab8b0acf7b252539aa0f835c847895ab8ddaf09414471d2
"1","22300133","14","10","2","3001","0","vo_minigame_1012_result_2069","2","2","2.28","10","けっこー解けたよね？\nやっぱ〇増えると\nバイブス上がる～"
"2","22300134","14","10","2","3001","0","vo_minigame_1012_result_2070","2","2","0","2","ベンキョーってあれだね\nわかった気すると\nまあまあたのしーかも！"
"2","22300135","14","10","2","3001","0","vo_minigame_1012_result_2071","2","2","2.1","6","10個以上解けてる！？\nけっこーいいペースだよね？\nいい調子、いい調子～"
"2","22300136","14","10","2","3001","0","vo_minigame_1012_result_2072","3","2","2.13","2","けっこー解けてる！\nムズい問題もヒデサイと\n一緒なら怖くないね♪"
"3","22300137","14","10","2","3001","0","vo_minigame_1012_result_2073","7","2","0","7","おにムズ問題でも教えるの\n超やさしーし、マジ感謝！\n一緒にがんばろーね♪"
"3","22300138","14","10","2","3001","0","vo_minigame_1012_result_2074","6","2","0","6","おにムズなのに\n〇けっこーあるし\nヒデサイすごくない？"
"3","22300139","14","10","2","3001","0","vo_minigame_1012_result_2075","5","2","4.21","6","おにムズでこのペースは\nすごいんじゃ…？\nうちもがんばってついてくね！"
"1","22300146","9","5","2","3001","0","vo_minigame_1012_result_2078","3","2","1.94","0","悪くないよね？\nでもでも\nヒデサイとうちなら\nもっとできる気する！"
"1","22300147","9","5","2","3001","0","vo_minigame_1012_result_2079","0","2","2.28","4","もっと〇ほしーね…\n地道にやるしか\nないっぽいし\nもっかい教えてくれる？"
"1","22300148","9","5","2","3001","0","vo_minigame_1012_result_2080","4","2","0","4","ベンキョーしたけど\nわかんないとこばっか…\nヒデサイセンセー、助けて～"
"2","22300149","9","5","2","3001","0","vo_minigame_1012_result_2081","3","2","2.67","4","やっぱムズかったね…\nでも次はもうちょい\nできそーな気がするよ！"
"2","22300150","9","5","2","3001","0","vo_minigame_1012_result_2082","6","2","4.68","10","問題ムズいし、この点数は\nありよりのありっしょ？\nえ、もっとできた感じ？"
"2","22300151","9","5","2","3001","0","vo_minigame_1012_result_2083","9","2","0","9","どこ間違ったんだろ？\nうちさっぱりだった…\nやっぱムズいだけあるね"
"3","22300152","9","5","2","3001","0","vo_minigame_1012_result_2084","3","2","3.55","0","激ムズだけど\nやることは一緒だよね？\nうちもヒデサイについてくから\nコツコツがんばろ！"
"3","22300153","9","5","2","3001","0","vo_minigame_1012_result_2085","6","2","2.51","4","やっぱおにムズだね…\nそだ、迷ったら\nヒント使うのも\nありよりのあり？"
"3","22300154","9","5","2","3001","0","vo_minigame_1012_result_2086","5","2","6.15","9","やっぱテストって\nなんとなくじゃ無理？\n覚えるしかないの？\nじゃあがんばるしかないね…"
"1","22300155","4","1","2","3001","6","vo_minigame_1012_result_2087","9","2","4.12","4","できたと思ったけど\nそーじゃなかった系？\nテストってマジきびしー…"
"1","22300156","4","1","2","3001","6","vo_minigame_1012_result_2088","4","2","0.01","4","うーん…さっぱり！\nでも簡単な問題なんだよね…？\nもっかいやってみる？"
"1","22300157","4","1","2","3001","0","vo_minigame_1012_result_2089","3","2","5.28","0","うちらまだまだ\nベンキョーちうだし…\nこれからだよねっ？\nね、ヒデサイ！"
"2","22300158","4","1","2","3001","0","vo_minigame_1012_result_2090","3","2","2.89","0","ちょっとずつ覚えれば\nおーけーっしょ！\nうちと一緒に\nベンキョーだね！"
"2","22300159","4","1","2","3001","0","vo_minigame_1012_result_2091","7","2","5.45","0","うちベンキョー苦手でも\nヒデサイとベンキョー\nするのは好き！　だから\nもっかい教えてくれる？"
"2","22300160","4","1","2","3001","3","vo_minigame_1012_result_2092","10","2","4.29","4","覚えても、すぐ忘れるんだけど\nどしたらいい？\nあ、そーゆうとき\nフクシューする感じ？"
"3","22300161","4","1","2","3001","6","vo_minigame_1012_result_2093","8","2","4.64","4","ムズ過ぎ！\n頭パンクするかと思った…！\nヒデサイ、うちの頭\nふぅふぅして～"
"3","22300162","4","1","2","3001","0","vo_minigame_1012_result_2094","5","2","3.14","9","おにムズ過ぎてテンサゲ～\nでもヒデサイがんばってるし\nうちもがんばる！"
"3","22300163","4","1","2","3001","0","vo_minigame_1012_result_2095","4","2","6.59","7","ヒデサイと同じ点数で\nちょっち安心したかも\n一緒にがんばろーね！\n置いてっちゃやだよ？"
"1","22300164","0","0","2","3001","0","vo_minigame_1012_result_2096","3","2","0","3","…まあ、これより下はないし\n次は大逆転\n点数爆上がりっしょ！"
"1","22300165","0","0","2","3001","5","vo_minigame_1012_result_2097","10","2","2.2","9","０点じゃん…\nそだ、次はえんぴつ転がして\n選ぶ作戦やってみる？"
"1","22300166","0","0","2","3001","6","vo_minigame_1012_result_2098","4","2","0.01","4","考えるの無理な時あるよね…\nヒデサイもそーゆう\n感じだったの？"
"2","22300167","0","0","2","3001","3","vo_minigame_1012_result_2099","2","2","2.8","6","え、ヒデサイも０点？\nじゃあうちと一緒じゃん♪\nまあ焦んないで\nベンキョーしてこーよ！"
"2","22300168","0","0","2","3001","6","vo_minigame_1012_result_2100","4","2","3.22","9","むむむ～…０点…！\n覚えてもすぐ忘れちゃうし\nベンキョーってマジ大変"
"2","22300169","0","0","2","3001","11","vo_minigame_1012_result_2101","0","2","2.1","4","０点だね…\nでも、へーきへーき\nリベンジしたら、結果オーライ！"
"3","22300170","0","0","2","3001","3","vo_minigame_1012_result_2102","2","2","2.74","0","おやつ休憩して\nリベンジしよっ！\n甘いの食べたら、イケるっしょ！"
"3","22300171","0","0","2","3001","9","vo_minigame_1012_result_2103","9","2","3","6","ヒデサイでも\nおにムズな感じ？\nじゃあ、このテスト\n誰も解けなくない？"
"3","22300172","0","0","2","3001","0","vo_minigame_1012_result_2104","2","2","4.37","10","…あれ？\n０が〇に見えてきた！\nきゃはっ、ちょっち\nやる気出てきたかも！"
"0","23100101","0","0","2","1001","10","vo_minigame_1012_gamestart_200","0","3","0.01","0","よーし、がんばるぞー"
"0","23100102","0","0","2","1001","0","vo_minigame_1012_gamestart_201","2","3","0","2","ベンキョー、\nベンキョー！"
"0","23100103","0","0","2","1001","0","vo_minigame_1012_gamestart_202","3","3","0","3","ヒデサイ、よろ～"
"0","23100201","-1","3","2","1002","4","vo_minigame_1012_gamestart_203","0","3","0.01","0","繰り返しがジューヨーだもんね♪"
"0","23100202","-1","3","2","1002","0","vo_minigame_1012_gamestart_204","7","3","0","7","ねねね、もっと教えて～"
"0","23100301","1","1","2","1003","0","vo_minigame_1012_gamestart_205","5","3","0","5","まずは、こっからだね…！"
"0","23100302","1","1","2","1003","0","vo_minigame_1012_gamestart_206","0","3","0","0","手加減よろ～"
"0","23100303","2","2","2","1003","0","vo_minigame_1012_gamestart_207","6","3","0","6","まあまあムズいらしーよ？"
"0","23100304","2","2","2","1003","0","vo_minigame_1012_gamestart_208","5","3","0","5","おっけー、がんばってみる…！"
"0","23100305","3","3","2","1003","0","vo_minigame_1012_gamestart_209","4","3","0","4","やば、おにムズじゃん…！"
"0","23100306","3","3","2","1003","0","vo_minigame_1012_gamestart_210","10","3","0","10","これ、頭パンクするやつじゃね？"
"0","23100401","0","0","2","1004","0","vo_minigame_1012_gamestart_211","3","3","0","3","おっけー、うちも諦めないよ～"
"0","23100402","0","0","2","1004","0","vo_minigame_1012_gamestart_212","2","3","0","2","もっかいベンキョーだね！"
"0","23100501","0","0","2","1005","0","vo_minigame_1012_gamestart_213","3","3","0","3","キャルっちと\nベンキョーしてたの\n見ちゃった♪"
"0","23100502","0","0","2","1005","0","vo_minigame_1012_gamestart_214","0","3","0","0","キャルっちみたいに、うちもメガネかけよっかな？"
"0","23110101","0","0","2","1101","0","vo_minigame_1012_start_200","3","3","0","3","かもーん！"
"0","23110102","0","0","2","1101","0","vo_minigame_1012_start_201","4","3","0","4","解けるかな？"
"0","23110103","0","0","2","1101","0","vo_minigame_1012_start_202","2","3","0","2","ヒデサイセンセー！"
"0","23110201","0","0","2","1102","0","vo_minigame_1012_start_203","5","3","0","5","まだまだ！"
"0","23110202","0","0","2","1102","0","vo_minigame_1012_start_204","0","3","0","0","取り返そう！"
"0","23110203","0","0","2","1102","0","vo_minigame_1012_start_205","5","3","0","5","集中、集中！"
"0","23110301","4","2","2","1103","0","vo_minigame_1012_start_206","3","3","0","3","これからだね！"
"0","23110302","4","2","2","1103","0","vo_minigame_1012_start_207","3","3","0","3","どんどんいくよー！"
"0","23110303","4","2","2","1103","0","vo_minigame_1012_start_208","2","3","0","2","盛り上がってこー"
"0","23110304","7","5","2","1103","0","vo_minigame_1012_start_209","2","3","0","2","フレッフレッ！"
"0","23110305","7","5","2","1103","0","vo_minigame_1012_start_210","5","1","0","5","あと半分…！"
"0","23110306","7","5","2","1103","0","vo_minigame_1012_start_211","5","1","0","5","後半戦…！"
"0","23110307","10","8","2","1103","0","vo_minigame_1012_start_212","0","1","0","0","そろそろフィニッシュ！"
"0","23110308","10","8","2","1103","0","vo_minigame_1012_start_213","2","1","0","2","あとちょいだよ！"
"0","23110309","10","8","2","1103","0","vo_minigame_1012_start_214","5","1","0","5","もうひと踏ん張り…！"
"0","23110401","2","2","2","1104","0","vo_minigame_1012_start_215","0","3","0","0","正解を選べばいいんだね"
"0","23110402","2","2","2","1104","0","vo_minigame_1012_start_216","6","3","0","6","どれが正解かな～？"
"0","23110403","2","2","2","1104","0","vo_minigame_1012_start_217","0","3","0","0","四択みたいだね！"
"0","23110404","1","1","2","1104","0","vo_minigame_1012_start_218","3","3","0","3","○×クイズだね！"
"0","23110405","1","1","2","1104","0","vo_minigame_1012_start_219","6","3","0","6","〇かな、×かな？"
"0","23110406","1","1","2","1104","0","vo_minigame_1012_start_220","0","3","0","0","どっちだと思う？"
"0","23110407","3","3","2","1104","0","vo_minigame_1012_start_221","2","3","0","2","正解を全部\n選ぶんだね！"
"0","23110408","3","3","2","1104","0","vo_minigame_1012_start_222","0","3","0","0","何個か正解があるみたい"
"0","23110409","3","3","2","1104","0","vo_minigame_1012_start_223","6","3","0","6","正解だけ選ぶらしーよ"
"0","23110501","0","0","2","1105","0","vo_minigame_1012_start_227","6","3","0","6","これ知ってるかも！"
"0","23110502","0","0","2","1105","0","vo_minigame_1012_start_228","5","3","0","5","えーっと、たしか…"
"0","23110503","0","0","2","1105","0","vo_minigame_1012_start_229","10","3","0","10","解いたことあるっけ？"
"0","23110601","0","0","2","1106","0","vo_minigame_1012_start_224","4","3","0","4","ムズいやつだ…！"
"0","23110602","0","0","2","1106","0","vo_minigame_1012_start_225","10","3","0","10","これなんだっけ？"
"0","23110603","0","0","2","1106","0","vo_minigame_1012_start_226","0","3","0","0","見たことあるよね？"
"0","23110701","0","0","2","1107","0","vo_minigame_1012_start_230","3","3","0","3","よし、リーチリーチ！"
"0","23110702","0","0","2","1107","4","vo_minigame_1012_start_231","2","3","0.01","2","あっとひっとつ～♪"
"0","23110801","0","0","2","1108","0","vo_minigame_1012_start_232","6","3","0","6","あれ、\nおにヤバじゃね…？"
"0","23110802","0","0","2","1108","0","vo_minigame_1012_start_233","4","3","0","4","これ、赤点かな…？"
"0","23120101","0","0","2","1201","0","vo_minigame_1012_correct_200","6","3","0","6","なるほどー"
"0","23120102","0","0","2","1201","0","vo_minigame_1012_correct_201","2","3","0","2","そーなんだ！"
"0","23120103","0","0","2","1201","11","vo_minigame_1012_correct_202","3","3","0.01","3","イェーイ！"
"0","23120104","0","0","2","1201","0","vo_minigame_1012_correct_203","3","3","0","3","あったりー！"
"0","23120105","0","0","2","1201","2","vo_minigame_1012_correct_204","1","3","0.01","1","ふむふむ…"
"0","23120106","0","0","2","1201","0","vo_minigame_1012_correct_205","6","3","0","6","知らなかった…"
"0","23120107","0","0","2","1201","0","vo_minigame_1012_correct_206","3","3","0","3","バッチリじゃん！"
"0","23120201","3000","0","2","1202","0","vo_minigame_1012_correct_210","6","3","0","6","おにはや～"
"0","23120202","3000","0","2","1202","0","vo_minigame_1012_correct_211","6","3","0","6","ちょっち待って！"
"0","23120203","6000","3001","2","1202","8","vo_minigame_1012_correct_212","6","3","0.01","6","もー次！？"
"0","23120204","6000","3001","2","1202","8","vo_minigame_1012_correct_213","6","3","0.01","6","はやくね！？"
"0","23120205","6000","3001","2","1202","0","vo_minigame_1012_correct_214","3","3","0","3","やるじゃん！"
"0","23120206","-1","13333","2","1202","0","vo_minigame_1012_correct_216","4","3","0","4","ムズかったね"
"0","23120301","0","0","2","1203","0","vo_minigame_1012_correct_220","3","3","0","3","バイブス爆上げ～"
"0","23120401","0","0","2","1204","0","vo_minigame_1012_correct_224","3","3","0","3","よゆーっしょ！"
"0","23120402","0","0","2","1204","0","vo_minigame_1012_correct_226","3","3","0","3","もーバッチリだね！"
"0","23120501","0","0","2","1205","0","vo_minigame_1012_correct_221","2","3","0","2","あたったー！"
"0","23120502","0","0","2","1205","0","vo_minigame_1012_correct_222","3","3","0","3","リベンジだね！"
"0","23120601","-1","3","2","1206","0","vo_minigame_1012_correct_227","2","3","0","2","いい感じ～"
"0","23120602","-1","3","2","1206","4","vo_minigame_1012_correct_229","3","3","0.01","3","バイブス上がる～！"
"0","23120701","-1","3","2","1207","0","vo_minigame_1012_correct_230","5","3","0","5","これからっしょ！"
"0","23130101","0","0","2","1301","6","vo_minigame_1012_incorrect_200","4","3","0.01","4","うーん…"
"0","23130102","0","0","2","1301","0","vo_minigame_1012_incorrect_201","4","3","0","4","そんな～"
"0","23130103","0","0","2","1301","0","vo_minigame_1012_incorrect_202","10","3","0","10","そーなんだ"
"0","23130104","0","0","2","1301","0","vo_minigame_1012_incorrect_203","9","3","0","9","うそだー！？"
"0","23130105","0","0","2","1301","0","vo_minigame_1012_incorrect_204","4","3","0","4","はずれ？"
"0","23130106","0","0","2","1301","6","vo_minigame_1012_incorrect_205","4","3","0.01","4","ショック～…"
"0","23130107","0","0","2","1301","0","vo_minigame_1012_incorrect_206","9","3","0","9","なんでなんでー！"
"0","23130201","3000","0","2","1302","8","vo_minigame_1012_incorrect_210","6","3","0.01","6","マジで！？"
"0","23130202","3000","0","2","1302","8","vo_minigame_1012_incorrect_211","6","3","0.01","6","ヒデサイ！？"
"0","23130203","6000","3001","2","1302","0","vo_minigame_1012_incorrect_212","4","3","0","4","あれぇ…？"
"0","23130204","6000","3001","2","1302","0","vo_minigame_1012_incorrect_213","4","3","0","4","違った！？"
"0","23130205","6000","3001","2","1302","0","vo_minigame_1012_incorrect_214","4","3","0","4","焦らずいこ？"
"0","23130206","-1","20000","2","1302","0","vo_minigame_1012_incorrect_215","4","3","0","4","時間切れ？"
"0","23130301","0","0","2","1303","0","vo_minigame_1012_incorrect_220","9","3","0","9","まじイミフだし～"
"0","23130401","0","0","2","1304","0","vo_minigame_1012_incorrect_221","10","3","0","10","忘れちゃった…"
"0","23130402","0","0","2","1304","0","vo_minigame_1012_incorrect_222","4","3","0","4","そーだったっけ？"
"0","23130501","0","0","2","1305","0","vo_minigame_1012_incorrect_224","10","3","0","10","ギリアウト？"
"0","23130502","0","0","2","1305","0","vo_minigame_1012_incorrect_225","5","3","0","5","おしい～…！"
"0","23140101","0","0","2","1401","0","vo_minigame_1012_hint_200","5","3","0","5","むむむ～…"
"0","23140102","0","0","2","1401","0","vo_minigame_1012_hint_201","5","3","0","5","どれかな～？"
"0","23140103","0","0","2","1401","0","vo_minigame_1012_hint_202","4","3","0","4","わかんないよ～"
"0","23140104","0","0","2","1401","0","vo_minigame_1012_hint_203","5","3","0","5","考えちう…"
"0","23140105","0","0","2","1401","7","vo_minigame_1012_hint_204","5","3","0.01","5","ね、寝てないし…！"
"0","23140106","0","0","2","1401","4","vo_minigame_1012_hint_205","2","3","0.01","2","ふんふふーん♪"
"0","23140107","0","0","2","1401","11","vo_minigame_1012_hint_206","3","3","0.01","3","きゃはっ、\n目合ったね♪"
"0","23140108","0","0","2","1401","0","vo_minigame_1012_hint_207","0","3","0","0","ねね、お菓子食べる？"
"0","23140109","0","0","2","1401","0","vo_minigame_1012_hint_208","4","3","0","4","頭パンクしそう…"
"0","23140110","0","0","2","1401","0","vo_minigame_1012_hint_209","10","3","0","10","なんとなく\nこれじゃね？"
"0","23140201","0","0","2","1402","0","vo_minigame_1012_hint_210","4","3","0","4","これ答えなくね…？"
"0","23140202","0","0","2","1402","0","vo_minigame_1012_hint_211","10","3","0","10","イミフでわろ～"
"0","23140203","0","0","2","1402","0","vo_minigame_1012_hint_212","9","3","0","9","おにムズ過ぎ～"
"0","23150101","20000","3001","2","1501","0","vo_minigame_1012_hint_213","0","3","0","0","ヒントちょーだい！"
"0","23150102","20000","3001","2","1501","0","vo_minigame_1012_hint_214","2","3","0","2","手伝って～"
"0","23150103","20000","3001","2","1501","0","vo_minigame_1012_hint_215","3","3","0","3","ヒントかもーん！"
"0","23150104","3000","0","2","1501","0","vo_minigame_1012_hint_216","2","3","0","2","ヒントヒント―！"
"0","23150105","3000","0","2","1501","0","vo_minigame_1012_hint_217","8","3","0","8","助けて～"
"0","23160101","4","1","2","1601","8","vo_minigame_1012_tap_200","6","3","0.01","6","うわ！\nビックリした！"
"0","23160102","4","1","2","1601","11","vo_minigame_1012_tap_201","3","3","0.01","3","ちょすちょすー"
"0","23160103","9","5","2","1601","4","vo_minigame_1012_tap_202","2","3","0.01","2","イェーイ！"
"0","23160104","9","5","2","1601","0","vo_minigame_1012_tap_203","7","3","0","7","テンアゲしちゃう？"
"0","23160105","-1","10","2","1601","0","vo_minigame_1012_tap_204","2","3","0","2","くすぐったいってばー！"
"0","23160106","-1","10","2","1601","11","vo_minigame_1012_tap_205","3","3","0.01","3","バイブス爆上げ～♪"
"0","23200101","0","0","2","2001","0","vo_minigame_1012_select_200","0","3","0","0","どのベンキョーを\n教えてくれるの？"
"0","23200102","0","0","2","2001","0","vo_minigame_1012_select_201","8","3","0","8","どれもムズそーだね"
"0","23200103","0","0","2","2001","0","vo_minigame_1012_select_202","7","3","0.99","0","ねねね、せーのっ、で選ぶ？"
"0","23400101","0","0","2","4001","0","vo_minigame_1012_archive_200","3","3","3.43","2","これまでに教えてもらった\n内容を振り返れるんだって\nヨシューフクシュー\n…ってやつでしょ！"
