90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"113401","23","107612","107613","107372","108221","107223","107373"
"113401","24","107613","108611","107373","108222","108221","108521"
"113401","25","108611","108612","108521","108223","108222","108462"
"113401","26","108612","108613","108462","108224","108223","108523"
"113401","27","108613","108614","108523","109221","108224","108524"
"113401","28","108614","109611","108524","109222","109221","109461"
"113401","29","109611","109612","109461","109223","109222","109522"
"113401","30","109612","109613","109522","109224","109223","109463"
"113401","31","109613","109614","109463","10022032","109224","109524"
"113401","32","109614","10061032","109524","10022033","10022032","10046032"
"113401","33","10061032","10061033","10046032","10022034","10022033","10046033"
"113401","34","10061033","10061034","10046033","10022035","10022034","10052034"
"113401","35","10061034","999999","10052034","999999","10022035","999999"
"113501","1","101581","101611","101521","101251","101251","101371"
"113501","2","101611","101611","102461","102252","102251","102371"
"113501","3","102581","102612","102521","103251","102252","102372"
"113501","4","102614","102613","103521","103252","103251","103521"
"113501","5","103581","103612","103461","103222","103252","103371"
"113501","6","103613","103613","103522","104251","103222","103372"
"113501","7","103461","103614","103614","104252","104251","104371"
"113501","8","103614","104611","104461","104253","104252","104372"
"113501","9","104611","104612","104522","104254","104253","104523"
"113501","10","104612","104613","104523","105251","104254","104373"
"113501","11","104613","105581","104463","105252","105251","105371"
"113501","12","105611","105582","105521","105253","105252","105522"
"113501","13","105612","105583","105522","105254","105253","105462"
"113501","14","105613","105584","105462","105255","105254","105374"
"113501","15","105614","105585","105374","105256","105255","105375"
"113501","16","105615","105586","105375","105257","105256","105376"
"113501","17","105616","105587","105376","106251","105257","105464"
"113501","18","105617","106581","105464","106252","106251","106461"
"113501","19","106611","106582","106461","106253","106252","106521"
"113501","20","106612","106583","106372","107251","106253","106462"
"113501","21","106613","107581","106462","107252","107251","107461"
"113501","22","107611","107582","107461","107253","107252","107462"
"113501","23","107612","107583","107462","108251","107253","107463"
"113501","24","107613","108581","107463","108252","108251","108371"
"113501","25","108611","108582","108371","108253","108252","108372"
"113501","26","108612","108583","108372","108254","108253","108373"
"113501","27","108613","108584","108373","109251","108254","108374"
"113501","28","108614","109581","108374","109252","109251","109371"
"113501","29","109611","109582","109371","109253","109252","109372"
"113501","30","109612","109583","109372","109254","109253","109373"
"113501","31","109613","109584","109373","10025032","109254","109374"
"113501","32","109614","10058032","109374","10025033","10025032","10037032"
"113501","33","10061032","10058033","10037032","10025034","10025033","10037033"
"113501","34","10061033","10058034","10037033","10025035","10025034","10037034"
"113501","35","10061034","999999","10037034","999999","10025035","999999"
"113601","1","101551","101551","101401","101011","101011","101011"
"113601","2","101551","101551","102493","102013","102011","102281"
"113601","3","102551","102551","102401","103011","102013","102013"
"113601","4","102552","102552","103431","103012","103011","103311"
"113601","5","103551","103551","103401","103013","103012","103282"
"113601","6","103552","103552","103401","104011","103013","103283"
"113601","7","103552","103583","103553","104012","104011","104281"
"113601","8","103553","104581","104491","104013","104012","104312"
"113601","9","104551","104582","104282","104014","104013","104402"
"113601","10","104552","104583","104283","105011","104014","104314"
"113601","11","104553","105581","104284","105012","105011","105311"
"113601","12","105551","105552","105281","105013","105012","105431"
"113601","13","105552","105553","105282","105014","105013","105313"
"113601","14","105553","105554","105283","105015","105014","105314"
"113601","15","105554","105555","105284","105016","105015","105402"
"113601","16","105555","105556","105402","105017","105016","105433"
"113601","17","105556","105557","105433","106011","105017","105403"
"113601","18","105557","106551","105403","106012","106011","106401"
"113601","19","106551","106552","106401","106013","106012","106431"
"113601","20","106552","106553","106431","107011","106013","106343"
"113601","21","106553","107551","106343","107012","107011","107341"
"113601","22","107551","107552","107341","107013","107012","107492"
"113601","23","107552","107553","107492","108011","107013","107493"
"113601","24","107553","108551","107493","108012","108011","108431"
"113601","25","108551","108552","108431","108013","108012","108312"
"113601","26","108552","108553","108312","108014","108013","108313"
"113601","27","108553","108554","108313","109011","108014","108314"
"113601","28","108554","109551","108314","109012","109011","109281"
"113601","29","109551","109552","109281","109013","109012","109312"
"113601","30","109552","109553","109312","109014","109013","109313"
"113601","31","109553","109554","109313","10001032","109014","109314"
"113601","32","109554","10055032","109314","10001033","10001032","10031032"
"113601","33","10055032","10055033","10031032","10001034","10001033","10031033"
"113601","34","10055033","10055034","10031033","10001035","10001034","10031034"
"113601","35","10055034","999999","10031034","999999","10001035","999999"
"113701","1","101611","101611","101521","101251","101251","101371"
"113701","2","101611","101611","102461","102222","102221","102371"
"113701","3","102611","102611","102521","103221","102222","102372"
"113701","4","102613","102613","103521","103252","103221","103521"
"113701","5","103611","103611","103522","103222","103252","103371"
"113701","6","103613","103371","103522","104221","103222","103372"
"113701","7","103613","103222","103614","104222","104221","104371"
"113701","8","103614","104611","104221","104223","104222","104522"
"113701","9","104611","104612","104222","104224","104223","104462"
"113701","10","104612","104613","104223","105221","104224","104463"
"113701","11","104613","105611","104224","105222","105221","105521"
"113701","12","105611","105612","105221","105223","105222","105372"
"113701","13","105612","105613","105222","105224","105223","105373"
"113701","14","105613","105614","105223","105225","105224","105523"
"113701","15","105614","105615","105224","105226","105225","105375"
"113701","16","105615","105616","105225","105227","105226","105376"
"113701","17","105616","105617","105226","106221","105227","105377"
"113701","18","105617","106611","105227","106222","106221","106371"
"113701","19","106611","106612","106221","106223","106222","106372"
"113701","20","106612","106613","106222","107221","106223","106373"
"113701","21","106613","107611","106223","107222","107221","107371"
"113701","22","107611","107612","107221","107223","107222","107372"
"113701","23","107612","107613","107222","108221","107223","107373"
"113701","24","107613","108611","107223","108222","108221","108521"
"113701","25","108611","108612","108221","108223","108222","108462"
"113701","26","108612","108613","108222","108224","108223","108523"
"113701","27","108613","108614","108223","109221","108224","108524"
"113701","28","108614","109611","108224","109222","109221","109461"
"113701","29","109611","109612","109221","109223","109222","109522"
"113701","30","109612","109613","109222","109224","109223","109463"
"113701","31","109613","109614","109223","10022032","109224","109524"
"113701","32","109614","10061032","109224","10022033","10022032","10046032"
"113701","33","10061032","10061033","10022032","10022034","10022033","10046033"
"113701","34","10061033","10061034","10022033","10022035","10022034","10052034"
"113701","35","10061034","999999","10022034","999999","10022035","999999"
"113801","1","101581","101611","101521","101251","101251","101371"
"113801","2","101611","101611","102461","102252","102251","102371"
"113801","3","102581","102612","102521","103251","102252","102372"
"113801","4","102614","102613","103521","103252","103251","103521"
"113801","5","103581","103612","103461","103222","103252","103371"
"113801","6","103613","103613","103522","104251","103222","103372"
"113801","7","103461","103614","103614","104252","104251","104371"
"113801","8","103614","104611","104461","104253","104252","104372"
"113801","9","104611","104612","104522","104254","104253","104523"
"113801","10","104612","104613","104523","105251","104254","104373"
"113801","11","104613","105581","104373","105252","105251","105371"
"113801","12","105581","105582","105371","105253","105252","105522"
"113801","13","105582","105583","105372","105254","105253","105462"
"113801","14","105583","105584","105373","105255","105254","105374"
"113801","15","105584","105585","105374","105256","105255","105463"
"113801","16","105585","105586","105463","105257","105256","105524"
"113801","17","105586","105587","105524","106251","105257","105464"
"113801","18","105587","106581","105464","106252","106251","106461"
"113801","19","106581","106582","106461","106253","106252","106521"
"113801","20","106582","106583","106372","107251","106253","106462"
"113801","21","106583","107581","106462","107252","107251","107461"
"113801","22","107581","107582","107461","107253","107252","107462"
"113801","23","107582","107583","107462","108251","107253","107463"
"113801","24","107583","108581","107463","108252","108251","108371"
"113801","25","108581","108582","108371","108253","108252","108372"
"113801","26","108582","108583","108372","108254","108253","108373"
"113801","27","108583","108584","108373","109251","108254","108374"
"113801","28","108584","109581","108374","109252","109251","109371"
"113801","29","109581","109582","109371","109253","109252","109372"
"113801","30","109582","109583","109372","109254","109253","109373"
"113801","31","109583","109584","109373","10025032","109254","109374"
"113801","32","109584","10061032","109374","10025033","10025032","10037032"
"113801","33","10058032","10061033","10037032","10025034","10025033","10037033"
"113801","34","10058033","10061034","10037033","10025035","10025034","10037034"
"113801","35","10058034","999999","10037034","999999","10025035","999999"
"113901","1","101581","101581","101431","101071","101281","101431"
"113901","2","101581","101581","102431","102101","102071","102341"
"113901","3","102581","102581","102432","103071","102432","102342"
"113901","4","102582","102582","103431","103101","103071","103341"
"113901","5","103581","103581","103162","103343","103101","103432"
"113901","6","103582","103582","103432","104071","103583","103343"
"113901","7","103432","103583","103583","104072","104431","104341"
"113901","8","103583","104581","104431","104073","104072","104342"
"113901","9","104581","104582","104342","104074","104073","104343"
"113901","10","104582","104583","104343","105071","104074","104433"
"113901","11","104583","105581","104433","105072","105071","105341"
"113901","12","105581","105582","105341","105073","105072","105342"
"113901","13","105582","105583","105342","105074","105073","105343"
"113901","14","105583","105584","105343","105075","105074","105432"
"113901","15","105584","105585","105344","105076","105075","105345"
"113901","16","105585","105586","105345","105077","105076","105346"
"113901","17","105586","105587","105346","106071","105077","105347"
"113901","18","105587","106581","105347","106072","106071","106401"
"113901","19","106581","106582","106401","106073","106072","106342"
"113901","20","106582","106583","106342","107071","106073","106491"
"113901","21","106583","107581","106491","107072","107071","107281"
"113901","22","107581","107582","107281","107073","107072","107342"
"113901","23","107582","107583","107342","108071","107073","107343"
"113901","24","107583","108581","107343","108072","108071","108311"
"113901","25","108581","108582","108311","108073","108072","108312"
"113901","26","108582","108583","108312","108074","108073","108313"
"113901","27","108583","108584","108313","109071","108074","108314"
"113901","28","108584","109581","108314","109072","109071","109311"
"113901","29","109581","109582","109311","109073","109072","109312"
"113901","30","109582","109583","109312","109074","109073","109313"
"113901","31","109583","109584","109313","10007032","109074","109314"
"113901","32","109584","10058032","109314","10007033","10007032","10031032"
"113901","33","10058032","10058033","10031032","10007034","10007033","10031033"
"113901","34","10058033","10058034","10031033","10007035","10007034","10031034"
"113901","35","10058034","999999","10031034","999999","10007035","999999"
"114001","1","101551","101011","101551","101011","101011","101281"
"114001","2","101551","101011","102551","102013","102011","102341"
"114001","3","102551","102011","102552","103011","102013","102342"
"114001","4","102552","102013","103551","103012","103011","103341"
"114001","5","103551","103011","103552","103013","103012","103342"
"114001","6","103552","103012","103552","104011","103013","103343"
"114001","7","103582","103553","103553","104012","104011","104341"
"114001","8","103553","104551","104011","104013","104012","104342"
"114001","9","104551","104552","104012","104014","104013","104343"
"114001","10","104552","104553","104013","105011","104014","104344"
"114001","11","104553","105551","104014","105012","105011","105281"
"114001","12","105551","105552","105011","105013","105012","105282"
"114001","13","105552","105553","105012","105014","105013","105343"
"114001","14","105553","105554","105013","105015","105014","105344"
"114001","15","105554","105555","105014","105016","105015","105345"
"114001","16","105555","105556","105015","105017","105016","105346"
"114001","17","105556","105557","105016","106011","105017","105347"
"114001","18","105557","106551","105017","106012","106011","106341"
"114001","19","106551","106552","106011","106013","106012","106342"
"114001","20","106552","106553","106012","107011","106013","106343"
"114001","21","106553","107551","106013","107012","107011","107341"
"114001","22","107551","107552","107011","107013","107012","107492"
"114001","23","107552","107553","107012","108011","107013","107493"
"114001","24","107553","108551","107013","108012","108011","108431"
"114001","25","108551","108552","108011","108013","108012","108342"
"114001","26","108552","108553","108012","108014","108013","108343"
"114001","27","108553","108554","108013","109011","108014","108494"
"114001","28","108554","109551","108014","109012","109011","109341"
"114001","29","109551","109552","109011","109013","109012","109432"
"114001","30","109552","109553","109012","109014","109013","109493"
"114001","31","109553","109554","109013","10001032","109014","109434"
"114001","32","109554","10055032","109014","10001033","10001032","10034032"
"114001","33","10055032","10055033","10001032","10001034","10001033","10043033"
"114001","34","10055033","10055034","10001033","10001035","10001034","10034034"
"114001","35","10055034","999999","10001034","999999","10001035","999999"
"114101","1","101551","101071","101431","101101","101071","101281"
"114101","2","101551","101551","102431","102101","102071","102341"
"114101","3","102551","102551","102432","103071","102101","102342"
"114101","4","102552","102552","103431","103101","103071","103341"
"114101","5","103551","103551","103432","103072","103101","103342"
"114101","6","103552","103552","103432","104101","103072","103343"
"114101","7","103552","103072","103553","104102","104101","104341"
"114101","8","103553","104551","104101","104103","104102","104342"
"114101","9","104551","104552","104102","104104","104103","104343"
"114101","10","104552","104554","104103","105101","104104","104344"
"114101","11","104553","105551","104104","105102","105101","105341"
"114101","12","105551","105552","105101","105103","105102","105282"
"114101","13","105552","105553","105102","105104","105103","105343"
"114101","14","105553","105554","105103","105105","105104","105344"
"114101","15","105554","105555","105104","105106","105105","105345"
"114101","16","105555","105556","105105","105107","105106","105286"
"114101","17","105556","105557","105106","106101","105107","105347"
"114101","18","105557","106551","105107","106102","106101","106341"
"114101","19","106551","106552","106101","106103","106102","106342"
"114101","20","106552","106553","106102","107101","106103","106343"
"114101","21","106553","107551","106103","107102","107101","107341"
"114101","22","107551","107552","107101","107103","107102","107342"
"114101","23","107552","107553","107102","108101","107103","107343"
"114101","24","107553","108551","107103","108102","108101","108401"
"114101","25","108551","108552","108101","108103","108102","108312"
"114101","26","108552","108553","108102","108104","108103","108403"
"114101","27","108553","108554","108103","109101","108104","108434"
"114101","28","108554","109551","108104","109102","109101","109341"
"114101","29","109551","109552","109101","109103","109102","109432"
"114101","30","109552","109553","109102","109104","109103","109343"
"114101","31","109553","109554","109103","10010032","109104","109434"
"114101","32","109554","10055032","109104","10010033","10010032","10034032"
"114101","33","10055032","10055033","10010032","10010034","10010033","10043033"
"114101","34","10055033","10055034","10010033","10010035","10010034","10034034"
"114101","35","10055034","999999","10010034","999999","10010035","999999"
"114201","1","101551","101551","101401","101011","101011","101011"
"114201","2","101551","101551","102493","102013","102011","102281"
"114201","3","102551","102551","102401","103011","102013","102013"
"114201","4","102552","102552","103431","103012","103011","103311"
"114201","5","103551","103551","103401","103013","103012","103282"
"114201","6","103552","103552","103401","104011","103013","103283"
"114201","7","103552","103583","103553","104012","104011","104431"
"114201","8","103553","104581","104491","104013","104012","104312"
"114201","9","104551","104552","104282","104014","104013","104402"
"114201","10","104552","104583","104283","105011","104014","104314"
"114201","11","104583","105581","104433","105042","105011","105311"
"114201","12","105551","105552","105281","105013","105042","105431"
"114201","13","105552","105553","105282","105014","105013","105313"
"114201","14","105553","105554","105283","105015","105014","105314"
"114201","15","105554","105555","105284","105016","105015","105402"
"114201","16","105555","105556","105402","105017","105016","105433"
"114201","17","105556","105557","105433","106011","105017","105403"
"114201","18","105557","106551","105403","106012","106011","106401"
"114201","19","106551","106552","106401","106013","106012","106431"
"114201","20","106552","106553","106431","107011","106013","106491"
"114201","21","106553","107551","106491","107012","107011","107341"
"114201","22","107551","107552","107341","107013","107012","107342"
"114201","23","107552","107553","107342","108011","107013","107343"
"114201","24","107553","108551","107343","108012","108011","108431"
"114201","25","108551","108552","108431","108013","108012","108492"
"114201","26","108552","108553","108492","108014","108013","108343"
"114201","27","108553","108554","108343","109011","108014","108494"
"114201","28","108554","109551","108494","109012","109011","109281"
"114201","29","109551","109552","109281","109013","109012","109282"
"114201","30","109552","109553","109282","109014","109013","109283"
"114201","31","109553","109554","109283","10001032","109014","109284"
"114201","32","109554","10055032","109284","10001033","10001032","10028032"
"114201","33","10055032","10055033","10028032","10001034","10001033","10028033"
"114201","34","10055033","10055034","10028033","10001035","10001034","10028034"
"114201","35","10055034","999999","10028034","999999","10001035","999999"
"114301","1","101551","101011","101401","101011","101071","101281"
"114301","2","101551","101551","102493","102041","102071","102281"
"114301","3","102551","102011","102401","103011","102041","102282"
"114301","4","102552","102552","103431","103041","103071","103281"
"114301","5","103551","103071","103401","103042","103041","103282"
"114301","6","103552","103552","103401","104041","103072","103283"
"114301","7","103552","103013","103553","104042","104071","104281"
"114301","8","103553","104551","104011","104043","104072","104282"
"114301","9","104551","104552","104012","104044","104013","104402"
"114301","10","104552","104554","104013","105041","104074","104284"
"114301","11","104553","105551","104014","105042","105071","105341"
"114301","12","105551","105552","105011","105043","105072","105282"
"114301","13","105552","105553","105012","105044","105073","105343"
"114301","14","105553","105554","105013","105045","105074","105284"
"114301","15","105554","105555","105014","105046","105075","105285"
"114301","16","105555","105556","105015","105047","105076","105286"
"114301","17","105556","105557","105016","106041","105077","105287"
"114301","18","105557","106551","105017","106042","106071","106341"
"114301","19","106551","106552","106011","106043","106072","106342"
"114301","20","106552","106553","106012","107041","106073","106343"
"114301","21","106553","107551","106013","107042","107071","107491"
"114301","22","107551","107552","107011","107043","107072","107492"
"114301","23","107552","107553","107012","108041","107073","107493"
"114301","24","107553","108551","107013","108042","108071","108401"
"114301","25","108551","108552","108011","108043","108072","108342"
"114301","26","108552","108553","108012","108044","108073","108403"
"114301","27","108553","108554","108013","109041","108074","108494"
"114301","28","108554","109551","108014","109042","109071","109341"
"114301","29","109551","109552","109011","109043","109072","109432"
"114301","30","109552","109553","109012","109044","109073","109343"
"114301","31","109553","109554","109013","10004032","109074","109434"
"114301","32","109554","10055032","109014","10004033","10007032","10034032"
"114301","33","10055032","10055033","10001032","10004034","10007033","10043033"
"114301","34","10055033","10055034","10001033","10004035","10007034","10034034"
"114301","35","10055034","999999","10001034","999999","10007035","999999"
"114401","1","101551","101011","101401","101011","101011","101281"
"114401","2","101551","101551","102071","102013","102011","102281"
"114401","3","102551","102011","102401","103011","102013","102282"
"114401","4","102552","102552","103431","103012","103011","103281"
"114401","5","103551","103071","103401","103013","103012","103282"
"114401","6","103552","103552","103401","104011","103013","103283"
"114401","7","103552","103553","103013","104012","104011","104281"
"114401","8","103553","104551","104011","104013","104012","104282"
"114401","9","104551","104552","104012","104014","104013","104402"
"114401","10","104552","104553","104013","105011","104014","104284"
"114401","11","104553","105551","104014","105012","105011","105281"
"114401","12","105551","105552","105011","105013","105012","105282"
"114401","13","105552","105553","105012","105014","105013","105283"
"114401","14","105553","105554","105013","105015","105014","105284"
"114401","15","105554","105555","105014","105016","105015","105285"
"114401","16","105555","105556","105015","105017","105016","105286"
"114401","17","105556","105557","105016","106011","105017","105287"
"114401","18","105557","106551","105017","106012","106011","106281"
"114401","19","106551","106552","106011","106013","106012","106282"
"114401","20","106552","106553","106012","107011","106013","106283"
"114401","21","106553","107551","106013","107012","107011","107491"
"114401","22","107551","107552","107011","107013","107012","107492"
"114401","23","107552","107553","107012","108011","107013","107493"
"114401","24","107553","108551","107013","108012","108011","108431"
"114401","25","108551","108552","108011","108013","108012","108342"
"114401","26","108552","108553","108012","108014","108013","108403"
"114401","27","108553","108554","108013","109011","108014","108494"
"114401","28","108554","109551","108014","109012","109011","109341"
"114401","29","109551","109552","109011","109013","109012","109432"
"114401","30","109552","109553","109012","109014","109013","109343"
"114401","31","109553","109554","109013","10001032","109014","109434"
"114401","32","109554","10055032","109014","10001033","10001032","10034032"
"114401","33","10055032","10055033","10001032","10001034","10001033","10043033"
"114401","34","10055033","10055034","10001033","10001035","10001034","10034034"
"114401","35","10055034","999999","10001034","999999","10001035","999999"
"114501","1","101581","101551","101401","101011","101071","101281"
"114501","2","101581","101431","102493","102013","102011","102311"
"114501","3","102551","102011","102401","103011","102401","102282"
"114501","4","102582","102401","103581","103012","103011","103311"
"114501","5","103551","103581","103432","103013","103401","103282"
"114501","6","103582","103401","103491","104011","103013","103283"
"114501","7","103401","103583","103583","104012","104491","104311"
"114501","8","103583","104581","104491","104013","104012","104432"
"114501","9","104581","104582","104282","104014","104013","104283"
"114501","10","104582","104583","104283","105011","104014","104433"
"114501","11","104583","105581","104433","105012","105011","105281"
"114501","12","105581","105582","105281","105013","105012","105431"
"114501","13","105582","105583","105282","105014","105013","105283"
"114501","14","105583","105584","105283","105015","105014","105284"
"114501","15","105584","105585","105284","105016","105015","105285"
"114501","16","105585","105586","105315","105017","105016","105316"
"114501","17","105586","105587","105316","106011","105017","105317"
"114501","18","105587","106581","105317","106012","106011","106311"
"114501","19","106581","106582","106311","106013","106012","106312"
"114501","20","106582","106583","106312","107011","106013","106313"
"114501","21","106583","107581","106313","107012","107011","107311"
"114501","22","107581","107582","107311","107013","107012","107312"
"114501","23","107582","107583","107312","108011","107013","107313"
"114501","24","107583","108581","107313","108012","108011","108401"
"114501","25","108581","108582","108401","108013","108012","108492"
"114501","26","108582","108583","108492","108014","108013","108403"
"114501","27","108583","108584","108403","109011","108014","108284"
"114501","28","108584","109581","108284","109012","109011","109311"
"114501","29","109581","109582","109311","109013","109012","109312"
"114501","30","109582","109583","109312","109014","109013","109313"
"114501","31","109583","109584","109313","10001032","109014","109314"
"114501","32","109584","10058032","109314","10001033","10001032","10031032"
"114501","33","10058032","10058033","10031032","10001034","10001033","10031033"
"114501","34","10058033","10058034","10031033","10001035","10001034","10031034"
"114501","35","10058034","999999","10031034","999999","10001035","999999"
"114601","1","101581","101551","101011","101011","101431","101281"
"114601","2","101581","101431","102011","102013","102431","102311"
"114601","3","102551","102011","102013","103011","102401","102282"
"114601","4","102401","102401","103011","103012","103581","103311"
"114601","5","103551","103581","103012","103013","103432","103282"
"114601","6","103282","103582","103012","104011","103583","103283"
"114601","7","103582","103583","103013","104012","104401","104311"
"114601","8","103583","104581","104491","104013","104012","104282"
"114601","9","104581","104582","104432","104014","104013","104313"
"114601","10","104582","104583","104313","105011","104014","104433"
"114601","11","104583","105581","104433","105012","105011","105401"
"114601","12","105581","105582","105401","105013","105012","105342"
"114601","13","105582","105583","105431","105014","105013","105283"
"114601","14","105583","105584","105491","105015","105014","105284"
"114601","15","105584","105585","105432","105016","105015","105345"
"114601","16","105585","105586","105345","105017","105016","105346"
"114601","17","105586","105587","105346","106011","105017","105347"
"114601","18","105587","106581","105347","106012","106011","106341"
"114601","19","106581","106582","106341","106013","106012","106342"
"114601","20","106582","106583","106342","107011","106013","106491"
"114601","21","106583","107581","106491","107012","107011","107281"
"114601","22","107581","107582","107281","107013","107012","107342"
"114601","23","107582","107583","107342","108011","107013","107343"
"114601","24","107583","108581","107343","108012","108011","108311"
"114601","25","108581","108582","108311","108013","108012","108282"
"114601","26","108582","108583","108282","108014","108013","108283"
"114601","27","108583","108584","108283","109011","108014","108284"
"114601","28","108584","109581","108284","109012","109011","109281"
"114601","29","109581","109582","109281","109013","109012","109282"
"114601","30","109582","109583","109282","109014","109013","109283"
"114601","31","109583","109584","109283","10001032","109014","109284"
"114601","32","109584","10058032","109284","10001033","10001032","10028032"
"114601","33","10058032","10058033","10028032","10001034","10001033","10028033"
"114601","34","10058033","10058034","10028033","10001035","10001034","10028034"
"114601","35","10058034","999999","10028034","999999","10001035","999999"
"114701","1","101551","101551","101431","101071","101071","101281"
"114701","2","101551","101551","102431","102041","102071","102431"
"114701","3","102551","102551","102432","103071","102041","102342"
"114701","4","102552","102552","103431","103041","103431","103341"
"114701","5","103551","103551","103432","103072","103041","103342"
"114701","6","103582","103552","103432","104071","103072","103343"
"114701","7","103552","103072","103553","104072","104071","104341"
"114701","8","103553","104551","104431","104073","104072","104342"
"114701","9","104551","104552","104102","104074","104073","104343"
"114701","10","104552","104553","104103","105071","104074","104433"
"114701","11","104554","105551","104344","105072","105071","105401"
"114701","12","105551","105552","105341","105073","105072","105282"
"114701","13","105552","105553","105072","105074","105073","105343"
"114701","14","105553","105554","105343","105075","105074","105344"
"114701","15","105554","105555","105344","105076","105075","105285"
"114701","16","105555","105556","105285","105077","105076","105286"
"114701","17","105556","105557","105286","106071","105077","105287"
"114701","18","105557","106551","105287","106072","106071","106341"
"114701","19","106551","106552","106341","106073","106072","106342"
"114701","20","106552","106553","106342","107071","106073","106343"
"114701","21","106553","107551","106343","107072","107071","107491"
"114701","22","107551","107552","107491","107073","107072","107282"
"114701","23","107552","107553","107282","108071","107073","107283"
"114701","24","107553","108551","107283","108072","108071","108401"
"114701","25","108551","108552","108401","108073","108072","108312"
"114701","26","108552","108553","108312","108074","108073","108403"
"114701","27","108553","108554","108403","109071","108074","108494"
"114701","28","108554","109551","108494","109072","109071","109341"
"114701","29","109551","109552","109341","109073","109072","109402"
"114701","30","109552","109553","109402","109074","109073","109493"
"114701","31","109553","109554","109493","10007032","109074","109494"
"114701","32","109554","10055032","109494","10007033","10007032","10040032"
"114701","33","10055032","10055033","10040032","10007034","10007033","10040033"
"114701","34","10055033","10055034","10040033","10007035","10007034","10049034"
"114701","35","10055034","999999","10049034","999999","10007035","999999"
"115001","1","101611","101611","101521","101251","101251","101371"
"115001","2","101611","101611","102461","102252","102251","102371"
"115001","3","102611","102611","102222","103251","102252","102372"
"115001","4","102613","102613","103611","103252","103521","103251"
"115001","5","103611","103611","103522","103222","103252","103371"
"115001","6","103613","103613","103252","104251","103222","103372"
"115001","7","103613","103614","103614","104252","104251","104371"
"115001","8","103614","104611","104251","104253","104252","104522"
"115001","9","104611","104612","104252","104254","104253","104462"
"115001","10","104612","104613","104253","105251","104254","104463"
"115001","11","104613","105611","104254","105252","105251","105521"
"115001","12","105611","105612","105251","105253","105252","105372"
"115001","13","105612","105613","105252","105254","105253","105373"
"115001","14","105613","105614","105253","105255","105254","105523"
"115001","15","105614","105615","105254","105256","105255","105463"
"115001","16","105615","105616","105255","105257","105256","105524"
"115001","17","105616","105617","105256","106251","105257","105377"
"115001","18","105617","106611","105257","106252","106251","106371"
"115001","19","106611","106612","106251","106253","106252","106521"
"115001","20","106612","106613","106252","107251","106253","106462"
"115001","21","106613","107611","106253","107252","107251","107461"
"115001","22","107611","107612","107251","107253","107252","107462"
"115001","23","107612","107613","107252","108251","107253","107463"
"115001","24","107613","108611","107253","108252","108251","108371"
"115001","25","108611","108612","108251","108253","108252","108372"
"115001","26","108612","108613","108252","108254","108253","108373"
"115001","27","108613","108614","108253","109251","108254","108374"
"115001","28","108614","109611","108254","109252","109251","109371"
"115001","29","109611","109612","109251","109253","109252","109372"
"115001","30","109612","109613","109252","109224","109253","109373"
"115001","31","109613","109614","109223","10022032","109224","109374"
"115001","32","109614","10061032","109224","10022033","10022032","10037032"
"115001","33","10061032","10061033","10022032","10022034","10022033","10037033"
"115001","34","10061033","10061034","10022033","10022035","10022034","10037034"
"115001","35","10061034","999999","10022034","999999","10022035","999999"
"115501","1","101551","101581","101401","101071","101071","101281"
"115501","2","101551","101581","102493","102041","102071","102281"
"115501","3","102551","102581","102401","103071","102041","102282"
"115501","4","102552","102582","103431","103041","103431","103281"
"115501","5","103551","103581","103401","103072","103041","103282"
"115501","6","103552","103582","103401","104071","103072","103283"
"115501","7","103552","103583","103553","104072","104071","104281"
"115501","8","103553","104551","104011","104073","104072","104282"
"115501","9","104551","104552","104012","104074","104073","104402"
"115501","10","104552","104554","104013","105071","104074","104284"
"115501","11","104554","105551","104014","105072","105071","105341"
"115501","12","105551","105552","105011","105073","105072","105282"
"115501","13","105552","105553","105012","105074","105073","105343"
"115501","14","105553","105554","105013","105075","105074","105284"
"115501","15","105554","105555","105014","105076","105075","105285"
"115501","16","105555","105556","105015","105077","105076","105286"
"115501","17","105556","105557","105016","106071","105077","105287"
"115501","18","105557","106551","105017","106072","106071","106341"
"115501","19","106551","106552","106011","106073","106072","106342"
"115501","20","106552","106553","106012","107071","106073","106343"
"115501","21","106553","107551","106013","107072","107071","107281"
"115501","22","107551","107552","107011","107073","107072","107282"
"115501","23","107552","107553","107012","108071","107073","107283"
"115501","24","107553","108551","107013","108072","108071","108401"
"115501","25","108551","108552","108011","108073","108072","108342"
"115501","26","108552","108553","108012","108074","108073","108403"
"115501","27","108553","108554","108013","109071","108074","108494"
"115501","28","108554","109551","108014","109072","109071","109341"
"115501","29","109551","109552","109011","109073","109072","109432"
"115501","30","109552","109553","109012","109074","109073","109493"
"115501","31","109553","109554","109013","10007032","109074","109434"
