ac2ba969a30258e1dd58d2bdbdbc48515fa349f64347c17122eaa581dd6bb9cb,17dec2271bd5d42dd359221becc79d6ce1504169865fd56ececf68eebcf74209,a19248dcb087683d3054a5d55019966ae32e46d0cd09d09f2821021a57cbb8fb,9be44b12c69d5d7e5e75f751ad3088027acbaa960503e9c07969759064eae044,6b941c400aff2513f699ee6e36c186a9d3aedfecac4fc5e29c8209af4471c22f,6a360243dc2a8bc5820d1938eb06555b3accc46313c1b4244e3e1ec59f9c16b1,f31ae74e4ac695375fc8f1dd8829ca2c6bb7472f19ea0c970928b88e7db0a9d5,6278b9c03e9478d44e0cc7dca51e991c97337f60b693b0b950bc206a1af858b2
"654","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180401"
"655","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","107001"
"656","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","106101"
"657","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","107101"
"658","292","0","3","2023/11/30 11:59:59","2023/11/27 12:00:00","0","125501"
"659","292","0","3","2023/11/30 11:59:59","2023/11/27 12:00:00","0","125601"
"660","293","0","3","2023/12/11 11:59:59","2023/11/30 12:00:00","1129","127901"
"661","294","0","3","2023/12/15 14:59:59","2023/12/11 12:00:00","0","124001"
"662","295","0","3","2023/12/22 11:59:59","2023/12/15 15:00:00","1130","128001"
"663","296","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","0","108401"
"664","296","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","0","108601"
"665","296","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","0","111501"
"666","296","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","0","114401"
"667","296","0","3","2023/12/27 11:59:59","2023/12/22 12:00:00","0","119901"
"668","297","0","3","2023/12/31 11:59:59","2023/12/27 12:00:00","0","126201"
"669","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","1131","181101"
"670","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","126501"
"671","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","126401"
"672","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","118201"
"673","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","181001"
"674","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","123001"
"675","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180901"
"676","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","118101"
"677","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180801"
"678","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","106701"
"679","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180701"
"680","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180301"
"681","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180601"
"682","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180101"
"683","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","106801"
"684","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180201"
"685","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180501"
"686","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","180401"
"687","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","107001"
"688","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","106101"
"689","298","0","3","2024/01/03 18:59:59","2023/12/31 12:00:00","0","107101"
"690","299","0","3","2024/01/12 11:59:59","2024/01/03 19:00:00","1132","128401"
"691","300","0","3","2024/01/15 14:59:59","2024/01/12 12:00:00","0","124601"
"692","300","0","3","2024/01/15 14:59:59","2024/01/12 12:00:00","0","124501"
"693","301","0","3","2024/01/22 11:59:59","2024/01/15 15:00:00","1133","128501"
"694","302","0","3","2024/01/26 11:59:59","2024/01/22 12:00:00","0","109101"
"695","302","0","3","2024/01/26 11:59:59","2024/01/22 12:00:00","0","115501"
"696","303","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","0","111801"
"697","303","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","0","115001"
"698","303","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","0","120701"
"699","303","0","3","2024/01/31 11:59:59","2024/01/26 12:00:00","0","120901"
"700","304","0","3","2024/02/12 11:59:59","2024/01/31 12:00:00","1134","128901"
"701","305","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","0","124801"
"702","305","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","0","125001"
"703","306","0","3","2024/02/14 23:59:59","2024/02/12 12:00:00","0","126601"
"704","307","40011","3","2024/02/22 11:59:59","2024/02/15 00:00:00","1135","128701"
"705","308","0","3","2024/02/29 11:59:59","2024/02/22 12:00:00","0","121001"
"706","308","0","3","2024/02/29 11:59:59","2024/02/22 12:00:00","0","121101"
"707","309","50309","3","2024/03/03 18:59:59","2024/02/29 12:00:00","1136","129001"
"708","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","181101"
"709","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","126501"
"710","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","126401"
"711","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","118201"
"712","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","181001"
"713","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","123001"
"714","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180901"
"715","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","118101"
"716","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180801"
"717","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","106701"
"718","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180701"
"719","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180301"
"720","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180601"
"721","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180101"
"722","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","106801"
"723","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180201"
"724","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180501"
"725","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","180401"
"726","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","107001"
"727","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","106101"
"728","309","0","3","2024/03/03 18:59:59","2024/02/29 12:00:00","0","107101"
"729","310","30310","3","2024/03/11 11:59:59","2024/03/03 19:00:00","1137","129301"
"730","311","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","0","108801"
"731","311","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","0","108701"
"732","311","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","0","112001"
"733","311","0","3","2024/03/18 11:59:59","2024/03/11 12:00:00","0","111901"
"734","312","0","3","2024/03/22 11:59:59","2024/03/18 12:00:00","0","126901"
"735","312","0","3","2024/03/22 11:59:59","2024/03/18 12:00:00","0","127101"
"736","313","30313","3","2024/03/28 11:59:59","2024/03/18 12:00:00","1138","129401"
"737","314","0","3","2024/03/28 11:59:59","2024/03/22 12:00:00","0","120001"
"738","315","0","3","2024/03/31 11:59:59","2024/03/28 12:00:00","0","127201"
"739","316","30316","3","2024/04/12 11:59:59","2024/03/31 12:00:00","1139","129801"
"740","317","0","3","2024/04/15 14:59:59","2024/04/12 12:00:00","0","121501"
"741","318","0","3","2024/04/15 14:59:59","2024/04/12 12:00:00","0","125301"
"742","319","30319","3","2024/04/26 11:59:59","2024/04/15 15:00:00","1140","129901"
"743","320","0","3","2024/04/30 11:59:59","2024/04/26 12:00:00","0","127501"
"744","321","50321","3","2024/05/03 18:59:59","2024/04/30 12:00:00","1141","129601"
"745","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","129001"
"746","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","181101"
"747","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","126501"
"748","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","126401"
"749","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","118201"
"750","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","181001"
"751","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","123001"
"752","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180901"
"753","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","118101"
"754","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180801"
"755","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","106701"
"756","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180701"
"757","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180301"
"758","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180601"
"759","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180101"
"760","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","106801"
"761","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180201"
"762","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180501"
"763","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","180401"
"764","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","107001"
"765","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","106101"
"766","321","0","3","2024/05/03 18:59:59","2024/04/30 12:00:00","0","107101"
"767","322","30322","3","2024/05/15 14:59:59","2024/05/03 19:00:00","1142","130701"
"768","323","0","3","2024/05/15 14:59:59","2024/05/10 12:00:00","0","125501"
"769","323","0","3","2024/05/15 14:59:59","2024/05/10 12:00:00","0","125601"
"770","324","30324","3","2024/05/27 11:59:59","2024/05/15 15:00:00","1143","130801"
"771","325","0","3","2024/05/31 11:59:59","2024/05/27 12:00:00","0","127901"
"772","326","30326","3","2024/06/10 11:59:59","2024/05/31 12:00:00","1144","131001"
"773","327","0","3","2024/06/15 14:59:59","2024/06/10 12:00:00","0","126201"
"774","328","30328","3","2024/06/26 11:59:59","2024/06/15 15:00:00","1145","130901"
"775","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","110301"
"776","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","110001"
"777","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","107501"
"778","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","107801"
"779","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","107701"
"780","329","0","3","2024/06/26 11:59:59","2024/06/21 12:00:00","0","107901"
"781","330","0","3","2024/06/30 11:59:59","2024/06/26 12:00:00","0","128401"
"782","330","0","3","2024/06/30 11:59:59","2024/06/26 12:00:00","0","128501"
"783","331","50331","3","2024/07/03 18:59:59","2024/06/30 12:00:00","1146","129701"
"784","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","1146","131101"
"785","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","129601"
"786","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","129001"
"787","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","181101"
"788","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","126501"
"789","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","126401"
"790","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","118201"
"791","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","181001"
"792","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","123001"
"793","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180901"
"794","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","118101"
"795","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180801"
"796","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","106701"
"797","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180701"
"798","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180301"
"799","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180601"
"800","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180101"
"801","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","106801"
"802","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180201"
"803","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180501"
"804","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","180401"
"805","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","107001"
"806","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","106101"
"807","331","0","3","2024/07/03 18:59:59","2024/06/30 12:00:00","0","107101"
"808","332","30332","3","2024/07/15 14:59:59","2024/07/03 19:00:00","1147","131201"
"809","333","0","3","2024/07/15 14:59:59","2024/07/11 12:00:00","0","126601"
"810","334","30334","3","2024/07/26 11:59:59","2024/07/15 15:00:00","1148","131601"
"811","335","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","0","110601"
"812","335","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","0","110401"
"813","335","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","0","113101"
"814","335","0","3","2024/07/31 11:59:59","2024/07/23 12:00:00","0","113401"
"815","337","30337","3","2024/08/12 11:59:59","2024/07/31 12:00:00","1149","131701"
"816","338","0","3","2024/08/12 11:59:59","2024/08/09 12:00:00","0","126901"
"817","338","0","3","2024/08/12 11:59:59","2024/08/09 12:00:00","0","127101"
"818","339","0","3","2024/08/15 14:59:59","2024/08/12 12:00:00","0","128901"
"819","339","0","3","2024/08/15 14:59:59","2024/08/12 12:00:00","0","128701"
"820","340","40012","3","2024/08/23 11:59:59","2024/08/15 15:00:00","1150","131801"
"821","341","50341","3","2024/08/26 18:59:59","2024/08/23 12:00:00","1151","181201"
"822","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","129701"
"823","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","129601"
"824","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","129001"
"825","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","181101"
"826","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","126501"
"827","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","126401"
"828","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","118201"
"829","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","181001"
"830","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","123001"
"831","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180901"
"832","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","118101"
"833","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180801"
"834","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","106701"
"835","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180701"
"836","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180301"
"837","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180601"
"838","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180101"
"839","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","106801"
"840","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180201"
"841","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180501"
"842","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","180401"
"843","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","107001"
"844","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","106101"
"845","341","0","3","2024/08/26 18:59:59","2024/08/23 12:00:00","0","107101"
"846","342","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","0","117201"
"847","342","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","0","117001"
"848","342","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","0","122501"
"849","342","0","3","2024/08/31 11:59:59","2024/08/26 19:00:00","0","122901"
"850","343","30343","3","2024/09/13 11:59:59","2024/08/31 12:00:00","1152","132101"
"851","344","30344","3","2024/09/25 11:59:59","2024/09/13 12:00:00","1153","132001"
"852","345","0","3","2024/09/25 11:59:59","2024/09/15 15:00:00","0","109901"
"853","345","0","3","2024/09/25 11:59:59","2024/09/15 15:00:00","0","109701"
"854","346","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","0","118001"
"855","346","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","0","123301"
"856","347","0","3","2024/09/30 11:59:59","2024/09/25 12:00:00","0","129301"
"857","348","30348","3","2024/10/10 11:59:59","2024/09/30 12:00:00","1154","132201"
"858","349","0","3","2024/10/13 11:59:59","2024/10/10 12:00:00","0","127201"
"859","350","30350","3","2024/10/18 11:59:59","2024/10/10 12:00:00","1155","127701"
"860","351","0","3","2024/10/18 11:59:59","2024/10/13 12:00:00","0","129801"
"861","352","30352","3","2024/10/28 11:59:59","2024/10/18 12:00:00","1156","127801"
"862","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","111101"
"863","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","123601"
"864","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","108301"
"865","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","108101"
"866","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","113901"
"867","353","0","3","2024/10/28 11:59:59","2024/10/24 12:00:00","0","117701"
"868","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","1157","180801"
"869","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","181201"
"870","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","129701"
"871","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","129601"
"872","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","129001"
"873","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","181101"
"874","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","126501"
"875","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","126401"
"876","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","118201"
"877","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","181001"
"878","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","123001"
"879","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180901"
"880","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","118101"
"881","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","106701"
"882","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180701"
"883","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180301"
"884","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180601"
"885","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180101"
"886","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","106801"
"887","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180201"
"888","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180501"
"889","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","180401"
"890","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","107001"
"891","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","106101"
"892","354","0","3","2024/10/31 11:59:59","2024/10/28 12:00:00","0","107101"
"893","355","30355","3","2024/11/11 11:59:59","2024/10/31 12:00:00","1158","130201"
"894","356","0","3","2024/11/18 11:59:59","2024/11/11 12:00:00","0","130701"
"895","356","0","3","2024/11/18 11:59:59","2024/11/11 12:00:00","0","127501"
"896","357","30357","3","2024/11/18 11:59:59","2024/11/11 12:00:00","1159","130001"
"897","358","30358","3","2024/11/26 11:59:59","2024/11/18 12:00:00","1160","130101"
"898","359","0","3","2024/11/30 11:59:59","2024/11/26 12:00:00","0","123801"
"899","360","30360","3","2024/12/09 11:59:59","2024/11/30 12:00:00","1161","132801"
"900","361","0","3","2024/12/15 14:59:59","2024/12/09 12:00:00","0","131001"
"901","361","0","3","2024/12/15 14:59:59","2024/12/09 12:00:00","0","127901"
"902","362","30362","3","2024/12/15 14:59:59","2024/12/09 12:00:00","1162","132901"
"903","363","30363","3","2024/12/22 11:59:59","2024/12/15 15:00:00","1163","129501"
"904","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","108601"
"905","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","108401"
"906","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","111501"
"907","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","114401"
"908","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","119901"
"909","364","0","3","2024/12/31 11:59:59","2024/12/22 12:00:00","0","124001"
"910","365","50365","3","2025/01/03 18:59:59","2024/12/31 12:00:00","1164","133001"
"911","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","181201"
"912","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","129701"
"913","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","129601"
"914","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","129001"
"915","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","181101"
"916","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","126501"
"917","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","126401"
"918","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","118201"
"919","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","181001"
"920","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","123001"
"921","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180901"
"922","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","118101"
"923","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180801"
"924","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","106701"
"925","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180701"
"926","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180301"
"927","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180601"
"928","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180101"
"929","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","106801"
"930","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180201"
"931","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180501"
"932","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","180401"
"933","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","107001"
"934","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","106101"
"935","365","0","3","2025/01/03 18:59:59","2024/12/31 12:00:00","0","107101"
"936","366","30366","3","2025/01/15 14:59:59","2025/01/03 19:00:00","1165","133501"
"937","367","0","3","2025/01/15 14:59:59","2025/01/09 12:00:00","0","131201"
"938","367","0","3","2025/01/15 14:59:59","2025/01/09 12:00:00","0","131601"
"939","367","0","3","2025/01/15 14:59:59","2025/01/09 12:00:00","0","128401"
"940","367","0","3","2025/01/15 14:59:59","2025/01/09 12:00:00","0","128501"
"941","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","108801"
"942","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","108701"
"943","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","112001"
"944","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","111901"
"945","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","111801"
"946","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","115001"
"947","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","120701"
"948","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","120901"
"949","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","124601"
"950","368","0","3","2025/01/20 11:59:59","2025/01/15 15:00:00","0","124501"
"951","369","30369","3","2025/01/31 11:59:59","2025/01/20 12:00:00","1166","133601"
"952","370","30370","3","2025/02/10 11:59:59","2025/01/31 12:00:00","1167","133701"
"953","371","0","3","2025/02/15 14:59:59","2025/02/10 12:00:00","0","131701"
"954","371","0","3","2025/02/15 14:59:59","2025/02/10 12:00:00","0","128901"
"955","371","0","3","2025/02/15 14:59:59","2025/02/10 12:00:00","0","128701"
"956","372","40013","3","2025/02/20 11:59:59","2025/02/10 12:00:00","1168","133901"
"957","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","124801"
"958","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","125001"
"959","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","121001"
"960","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","121101"
"961","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","115501"
"962","373","0","3","2025/02/24 11:59:59","2025/02/20 12:00:00","0","109101"
"963","374","30374","3","2025/02/28 11:59:59","2025/02/20 12:00:00","1169","133801"
"964","375","50375","3","2025/03/03 18:59:59","2025/02/28 12:00:00","1170","134001"
"965","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","133001"
"966","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","181201"
"967","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","129701"
"968","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","129601"
"969","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","129001"
"970","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","181101"
"971","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","126501"
"972","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","126401"
"973","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","118201"
"974","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","181001"
"975","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","123001"
"976","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180901"
"977","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","118101"
"978","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180801"
"979","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","106701"
"980","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180701"
"981","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180301"
"982","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180601"
"983","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180101"
"984","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","106801"
