03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac,0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41
"まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","1","5","501","11","0","0.5","0","501093","120931","0"
"","","","501","91","","","","501094","501093",""
"nop_idle_thinking","","1","501","3","0.2","","","501095","120931",""
"nop_talk_wish3","","1","501","3","0.2","","","501096","111931",""
"vo_drama_10082001_011","0","0","501","21","","","","501097","vo_drama_10082001",""
"イリヤさま……\nそのお気持ち、とてもよく分かります。","1","5","501","11","0","0.5","0","501098","111931","0"
"","","","501","91","","","","501099","501098",""
"nop_idle_wish3","","1","501","3","0.2","","","501100","111931",""
"0","","","501","4","","","","501101","120731",""
"nop_talk_shy","","1","501","3","0.2","","","501102","120731",""
"vo_drama_10082001_012","0","0","501","21","","","","501103","vo_drama_10082001",""
"コッコロさん……","1","5","501","11","0","0.5","0","501104","120731","0"
"","","","501","91","","","","501105","501104",""
"nop_smile2","nop_idle_joy1","0","501","3","0.2","","0.2","501106","111831",""
"nop_smile2","nop_idle_normal","0","501","3","0.2","","0","501107","112031",""
"1","","","501","93","","","","501108","1",""
"nop_idle_shy2","","1","501","3","0.2","","","501109","120731",""
"nop_talk_bitter","","1","501","3","0.2","","","501110","112031",""
"vo_drama_10082001_013","0","0","501","21","","","","501111","vo_drama_10082001",""
"ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","1","7","501","11","0","0.5","0","501112","112031","0"
"1","","","501","93","","","","501113","6",""
"nop_talk_doya","nop_talk_doya_loop","0","501","3","0.2","","0.2","501114","112031","1"
"","","","501","91","","","","501115","501112",""
"nop_idle_doya","","1","501","3","0.2","","","501116","112031",""
"1","","","501","93","","","","501117","0.5",""
"nop_talk_joy2","","1","501","3","0.2","","","501118","111831",""
"vo_drama_10082001_014","0","0","501","21","","","","501119","vo_drama_10082001",""
"はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","1","6","501","11","0","0.5","0","501120","111831","0"
"1","","","501","93","","","","501121","8",""
"nop_talk_guts2","nop_talk_guts2_loop","0","501","3","0.2","","","501122","111831","1"
"","","","501","91","","","","501123","501120",""
"nop_idle_guts2","","1","501","3","0.2","","","501124","111831",""
"1","","","501","4","","","","501125","120731",""
"nop_talk_normal","nop_talk_wish","0","501","3","0.2","","0.2","501126","120731","1"
"vo_drama_10082001_015","0","0","501","21","","","","501127","vo_drama_10082001",""
"ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","1","5","501","11","0","1","0","501128","120731","0"
"1","","","501","93","","","","501129","8.5",""
"nop_01_shephy_pose","nop_01_shephy_pose_loop","0","501","3","0.2","","0","501130","120731","1"
"0","","","501","93","","","","501131","2.5",""
"nop_handclap_long","","1","501","3","0.2","","","501132","111831",""
"nop_talk_wish3","","1","501","3","0.2","","","501133","111931",""
"nop_talk_doya","nop_talk_doya_loop","0","501","3","0.2","","0","501134","112031","1"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","501","3","0.2","","0","501135","120931","1"
"nop_01_ruka_hello_long","","1","501","3","0.2","","","501136","120831",""
"","","","501","91","","","","501137","501128",""
"0","","","501","93","","","","501138","0.5",""
"0","","","501","93","","","","501139","0.5",""
"108731","-150","105","502","1","1.95","nop_idle_joy_normal","0","502001","1","-255"
"108831","150","104","502","1","1.95","nop_idle_joy1","1","502002","1","-255"
"108931","-300","101","502","1","1.95","nop_idle_normal","0","502003","1","-225"
"0","","","502","93","","","","502004","0.5",""
"vo_drama_10082002_001","0","0","502","21","","","","502005","vo_drama_10082002",""
"騎士クン、\nあけましておめでとうございます。","1","7","502","11","0","0.5","0","502006","108831","0"
"nop_talk_joy3_blink","","1","502","3","0.2","","","502007","108831",""
"1","","","502","93","","","","502008","1",""
"nop_bow","","1","502","3","0.2","","","502009","108831",""
"1","","","502","93","","","","502010","2.25",""
"nop_idle_normal_joy","","1","502","3","0.2","","","502011","108831",""
"","","","502","91","","","","502012","502006",""
"vo_drama_10082002_002","0","0","502","21","","","","502013","vo_drama_10082002",""
"招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","1","5","502","11","0","0.5","0","502014","108731","0"
"nop_talk_joy2","","1","502","3","0.2","","","502015","108731",""
"","","","502","91","","","","502016","502014",""
"nop_idle_joy1","","1","502","3","0.2","","","502017","108731",""
"vo_drama_10082002_003","0","0","502","21","","","","502018","vo_drama_10082002",""
"ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","1","6","502","11","0","0.5","0","502019","108931","0"
"nop_talk_thinking","","1","502","3","0.2","","","502020","108931",""
"","","","502","91","","","","502021","502019",""
"nop_idle_thinking","","1","502","3","0.2","","","502022","108931",""
"vo_drama_10082002_004","0","0","502","21","","","","502023","vo_drama_10082002",""
"お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","1","7","502","11","0","0.5","0","502024","108731","0"
"nop_talk_joy3_blink2","","1","502","3","0.2","","","502025","108731",""
"1","","","502","93","","","","502026","1.5",""
"nop_talk_joy1_normal","","1","502","3","0.2","","","502027","108731",""
"","","","502","91","","","","502028","502024",""
"nop_idle_joy_normal","","1","502","3","0.2","","","502029","108731",""
"vo_drama_10082002_005","0","0","502","21","","","","502030","vo_drama_10082002",""
"うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","1","5","502","11","0","0.5","0","502031","108931","0"
"nop_talk_joy3_blink2","","1","502","3","0.2","","","502032","108931",""
"1","","","502","93","","","","502033","8",""
"nop_talk_joy3_blink","","1","502","3","0.2","","","502034","108931",""
"","","","502","91","","","","502035","502031",""
"nop_idle_thinking","","1","502","3","0.2","","","502036","108931",""
"vo_drama_10082002_006","0","0","502","21","","","","502037","vo_drama_10082002",""
"あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","1","5","502","11","0","0.5","0","502038","108831","0"
"nop_talk_memory","","1","502","3","0.2","","","502039","108831",""
"1","","","502","93","","","","502040","4.75",""
"nop_talk_anger2","","1","502","3","0.2","","","502041","108831",""
"1","","","502","93","","","","502042","3.5",""
"nop_talk_normal_dere2","","1","502","3","0.2","","","502043","108831",""
"","","","502","91","","","","502044","502038",""
"1","","","502","93","","","","502045","0.1",""
"nop_idle_normal","","1","502","3","0.2","","","502046","108831",""
"vo_drama_10082002_007","0","0","502","21","","","","502047","vo_drama_10082002",""
"あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","1","6","502","11","0","0.5","0","502048","108731","0"
"nop_talk_joy3_blink","","1","502","3","0.2","","","502049","108731",""
"1","","","502","93","","","","502050","5.5",""
"nop_look_talk_sad","","1","502","3","0.2","","","502051","108731",""
"1","","","502","93","","","","502052","1",""
"nop_talk_joy2","","1","502","3","0.2","","","502053","108731",""
"","","","502","91","","","","502054","502048",""
"nop_idle_joy1","","1","502","3","0.2","","","502055","108731",""
"vo_drama_10082002_008","0","0","502","21","","","","502056","vo_drama_10082002",""
"ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","1","5","502","11","0","0.5","0","502057","108931","0"
"nop_talk_joy1_normal","","1","502","3","0.2","","","502058","108931",""
"1","","","502","93","","","","502059","3.5",""
"nop_talk_joy3_blink","","1","502","3","0.2","","","502060","108931",""
"1","","","502","93","","","","502061","8.5",""
"nop_talk_arm_crossed","","0","502","3","0.2","","","502062","108931",""
"1","","","502","93","","","","502063","1",""
"nop_idle_arm_crossed","","1","502","3","0.2","","","502064","108931",""
"","","","502","91","","","","502065","502057",""
"vo_drama_10082002_009","0","0","502","21","","","","502066","vo_drama_10082002",""
"そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","1","7","502","11","0","0.5","0","502067","108731","0"
"nop_talk_joy3_blink","","1","502","3","0.2","","","502068","108731",""
"1","","","502","93","","","","502069","6",""
"nop_talk_joy2","","1","502","3","0.2","","","502070","108731",""
"","","","502","91","","","","502071","502067",""
"nop_idle_joy1","","1","502","3","0.2","","","502072","108731",""
"vo_drama_10082002_010","0","0","502","21","","","","502073","vo_drama_10082002",""
"うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","1","5","502","11","0","0.5","0","502074","108931","0"
"nop_talk_joy3_blink2","","1","502","3","0.2","","","502075","108931",""
"1","","","502","93","","","","502076","7.5",""
"nop_idle_sad","","1","502","3","0.2","","","502077","108831",""
"1","1","1.5","502","12","0","0","0","502078","108831","0"
"nop_talk_worry","","1","502","3","0.2","","","502079","108931",""
"nop_idle_normal_suprise1","","1","502","3","0.2","","","502080","108731",""
"","","","502","91","","","","502081","502074",""
"","","","502","91","","","","502082","502078",""
"nop_idle_worry","","1","502","3","0.2","","","502083","108931",""
"vo_drama_10082002_011","0","0","502","21","","","","502084","vo_drama_10082002",""
"うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","1","5","502","11","0","0.5","0","502085","108831","0"
"nop_talk_joy1_sad","","1","502","3","0.2","","","502086","108831",""
"1","","","502","93","","","","502087","7",""
"nop_talk_sad3","","1","502","3","0.2","","","502088","108831",""
"","","","502","91","","","","502089","502085",""
"nop_idle_sad3","","1","502","3","0.2","","","502090","108831",""
"vo_drama_10082002_012","0","0","502","21","","","","502091","vo_drama_10082002",""
"あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","1","6","502","11","0","0.5","0","502092","108731","0"
"nop_talk_joy2","","1","502","3","0.2","","","502093","108731",""
"1","","","502","93","","","","502094","6",""
"nop_talk_guts5","nop_idle_guts5","0","502","3","0.2","","0.2","502095","108731","1"
"","","","502","91","","","","502096","502092",""
"nop_idle_guts5","","1","502","3","0.2","","","502097","108731",""
"vo_drama_10082002_013","0","0","502","21","","","","502098","vo_drama_10082002",""
"それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","1","6","502","11","0","0.5","0","502099","108931","0"
"nop_talk_arm_crossed","","0","502","3","0.2","","","502100","108931",""
"1","","","502","93","","","","502101","1",""
"nop_talk_arm_crossed_loop","","0","502","3","0.2","","","502102","108931",""
"1","","","502","93","","","","502103","1",""
"nop_talk_normal","","1","502","3","0.2","","","502104","108931",""
"","","","502","91","","","","502105","502099",""
"nop_idle_normal","","1","502","3","0.2","","","502106","108931",""
"vo_drama_10082002_014","0","0","502","21","","","","502107","vo_drama_10082002",""
"えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","1","5","502","11","0","0.5","0","502108","108731","0"
"nop_talk_joy2","","1","502","3","0.2","","","502109","108731",""
"","","","502","91","","","","502110","502108",""
"nop_idle_joy_normal","","1","502","3","0.2","","","502111","108731",""
"vo_drama_10082002_015","0","0","502","21","","","","502112","vo_drama_10082002",""
"ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","1","6","502","11","0","0.5","0","502113","108831","0"
"nop_talk_joy1_normal","","1","502","3","0.2","","","502114","108831",""
"1","","","502","93","","","","502115","2",""
"nop_look_talk_wish","","1","502","3","0.2","","","502116","108831",""
"1","","","502","93","","","","502117","1",""
"nop_bow","nop_idle_joy1","0","502","3","0.2","","0.2","502118","108831","1"
"1","","","502","93","","","","502119","0.2",""
"nop_bow","nop_idle_joy2","0","502","3","0.2","","0.2","502120","108731","1"
"nop_bow","nop_idle_joy1","0","502","3","0.2","","0.2","502121","108931","1"
"1","","","502","93","","","","502122","3",""
"","","","502","91","","","","502123","502113",""
"0","","","502","93","","","","502124","0.5",""
"102011","1000","104","503","1","1.95","nop_idle_joy2","1","503001","1","-300"
"100411","1000","105","503","1","1.95","nop_idle_normal","1","503002","1","-270"
"103631","1000","101","503","1","1.95","nop_idle_normal","1","503003","1","-235"
"1","-275","106","503","5","1.95","NoItem_idle","0","503004","1","-255"
"11","-105","-215","503","31","0","","","503005","1","1"
"0","","","503","93","","","","503006","0",""
"nop_run","","1","503","3","0.2","","","503007","100411",""
"-275","5","-255","503","2","","","","503008","100411",""
"","","","503","93","","","","503009","0.5",""
"nop_run","","1","503","3","0.2","","","503010","102011",""
"-140","5","-230","503","2","","","","503011","102011",""
"","","","503","93","","","","503012","1",""
"nop_run","","1","503","3","0.2","","","503013","103631",""
"150","4.5","-235","503","2","","","","503014","103631",""
"","","","503","93","","","","503015","3.4",""
"0","","","503","4","","","","503016","100411",""
"nop_idle_normal","","1","503","3","0.2","","","503017","100411",""
"","","","503","93","","","","503018","0.1",""
"nop_03_misogi_hello_long","nop_idle_joy1","0","503","3","0.2","","0.2","503019","100411","1"
"4","","0","503","12","","","","503020","100411",""
"","","","503","93","","","","503021","0.4",""
"0","","","503","4","","","","503022","102011",""
"nop_idle_normal","","1","503","3","0.2","","","503023","102011",""
"","","","503","93","","","","503024","0.1",""
"nop_03_mimi_swing","nop_idle_joy1","0","503","3","0.2","","0.2","503025","102011","1"
"4","","0","503","12","","","","503026","102011",""
"","","","503","93","","","","503027","0.5",""
"nop_03_kyoka_talk_doya","nop_03_kyoka_idle_doya","0","503","3","0.2","","0","503028","103631","1"
"4","","0","503","12","-40","","","503029","103631",""
"0","","","503","93","","","","503030","1.5",""
"nop_talk_joy2","","1","503","3","0.2","","","503031","102011",""
"vo_drama_10082003_001","0","0","503","21","","","","503032","vo_drama_10082003",""
"あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","1","5","503","11","0","0.5","0","503033","102011","0"
"","","","503","91","","","","503034","503033",""
"nop_idle_joy1","","1","503","3","0.2","","","503035","102011",""
"vo_drama_10082003_002","0","0","503","21","","","","503036","vo_drama_10082003",""
"えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","1","6","503","11","0","1","0","503037","100411","0"
"nop_talk_joy2","","1","503","3","0.2","","","503038","100411",""
"1","","","503","93","","","","503039","4",""
"nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0","503","3","0.2","","0","503040","1","1"
"nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0","503","3","0.2","","0","503041","100411","1"
"1","","","503","93","","","","503042","2",""
"1","","","503","32","","","","503043","11",""
"nop_03_misogi_trick_out","NoItem_idle","0","503","3","0.2","","0.2","503044","1","1"
"nop_03_misogi_trick_out","nop_talk_joy2","0","503","3","0.2","","0.2","503045","100411","1"
"1","","","503","93","","","","503046","0.1",""
"1","","","503","4","","","","503047","102011",""
"nop_03_mimi_surprise","nop_03_mimi_surprise_loop","0","503","3","0.2","","0","503048","102011","1"
"nop_03_kyoka_surprise","nop_03_kyoka_surprise_loop","0","503","3","0.2","","0","503049","103631","1"
"","","","503","91","","","","503050","503037",""
"nop_idle_joy2","","1","503","3","0.2","","","503051","100411",""
"vo_drama_10082003_003","0","0","503","21","","","","503052","vo_drama_10082003",""
"もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","1","8","503","11","0","0.5","0","503053","103631","0"
"nop_talk_anger","","1","503","3","0.2","","","503054","103631",""
"1","","","503","93","","","","503055","4",""
"nop_talk_arm_crossed_anger","nop_talk_arm_crossed_loop_anger","0","503","3","0.2","","0","503056","103631","1"
"","","","503","91","","","","503057","503053",""
"nop_idle_normal","","1","503","3","0.2","","","503058","100411",""
"nop_idle_arm_crossed_anger","","1","503","3","0.2","","","503059","103631",""
"0","","","503","4","","","","503060","102011",""
"vo_drama_10082003_004","0","0","503","21","","","","503061","vo_drama_10082003",""
"ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","1","5","503","11","0","0.5","0","503062","102011","0"
"nop_talk_surprise_kira","","1","503","3","0.2","","","503063","102011",""
"1","","","503","93","","","","503064","4",""
"nop_surprise","nop_idle_surprise1","0","503","3","0.2","","0","503065","103631","1"
"","","","503","91","","","","503066","503062",""
"nop_idle_surprise_kira","","1","503","3","0.2","","","503067","102011",""
"vo_drama_10082003_005","0","0","503","21","","","","503068","vo_drama_10082003",""
"じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","1","6","503","11","0","0.5","0","503069","103631","0"
"nop_talk_jitome","","1","503","3","0.2","","","503070","103631",""
"1","","","503","93","","","","503071","1.5",""
"nop_talk_sad3","","1","503","3","0.2","","","503072","103631",""
"","","","503","91","","","","503073","503069",""
"nop_idle_sad3","","1","503","3","0.2","","","503074","103631",""
"nop_idle_joy1","","1","503","3","0.2","","","503075","102011",""
"vo_drama_10082003_006","0","0","503","21","","","","503076","vo_drama_10082003",""
"あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","1","7","503","11","0","0","0","503077","100411","0"
"nop_talk_joy2","","1","503","3","0.2","","","503078","100411",""
"","","","503","91","","","","503079","503077",""
"nop_idle_normal","","1","503","3","0.2","","","503080","100411",""
"vo_drama_10082003_007","0","0","503","21","","","","503081","vo_drama_10082003",""
"ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","1","6","503","11","0","0","0","503082","103631","0"
"nop_talk_anger2","","1","503","3","0.2","","","503083","103631",""
"","","","503","91","","","","503084","503082",""
"nop_idle_sad","","1","503","3","0.2","","","503085","103631",""
"vo_drama_10082003_008","0","0","503","21","","","","503086","vo_drama_10082003",""
"お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","1","5","503","11","0","0.5","0","503087","102011","0"
"nop_talk_surprise1","","1","503","3","0.2","","","503088","102011",""
"1","","","503","93","","","","503089","4",""
"nop_talk_normal","","1","503","3","0.2","","","503090","102011",""
"","","","503","91","","","","503091","503087",""
"nop_idle_normal","","1","503","3","0.2","","","503092","102011",""
"vo_drama_10082003_009","0","0","503","21","","","","503093","vo_drama_10082003",""
"こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","1","7","503","11","0","0.5","0","503094","100411","0"
"nop_talk_thinking","","1","503","3","0.2","","","503095","100411",""
"","","","503","91","","","","503096","503094",""
"nop_idle_thinking","","1","503","3","0.2","","","503097","100411",""
"nop_idle_thinking","","1","503","3","0.2","","","503098","103631",""
"vo_drama_10082003_010","0","0","503","21","","","","503099","vo_drama_10082003",""
"うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","1","6","503","11","0","0.5","0","503100","102011","0"
"nop_talk_wish","","1","503","3","0.2","","","503101","102011",""
"1","","","503","93","","","","503102","4",""
"nop_talk_joy2","","1","503","3","0.2","","","503103","102011",""
"","","","503","91","","","","503104","503100",""
"nop_idle_joy1","","1","503","3","0.2","","","503105","102011",""
"vo_drama_10082003_011","0","0","503","21","","","","503106","vo_drama_10082003",""
"もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","1","7","503","11","0","0.5","0","503107","103631","0"
"nop_talk_guts2","nop_talk_guts2_loop","0","503","3","0.2","","0.2","503108","103631","1"
"1","","","503","93","","","","503109","5.5",""
"nop_03_kyoka_talk_doya","nop_03_kyoka_talk_doya_loop","0","503","3","0.2","","0.2","503110","103631","1"
"","","","503","91","","","","503111","503107",""
"nop_03_kyoka_idle_doya","","1","503","3","0.2","","","503112","103631",""
"vo_drama_10082003_012","0","0","503","21","","","","503113","vo_drama_10082003",""
"ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","1","7","503","11","0","0.5","0","503114","100411","0"
"nop_talk_joy2","","1","503","3","0.2","","","503115","100411",""
"","","","503","91","","","","503116","503114",""
"nop_idle_joy2","","1","503","3","0.2","","","503117","100411",""
"vo_drama_10082003_013","0","0","503","21","","","","503118","vo_drama_10082003",""
"もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","1","8","503","11","0","0.5","0","503119","103631","0"
"nop_talk_anger","","1","503","3","0.2","","","503120","103631",""
"","","","503","91","","","","503121","503119",""
"nop_idle_anger","","1","503","3","0.2","","","503122","103631",""
"vo_drama_10082003_014","0","0","503","21","","","","503123","vo_drama_10082003",""
"おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","1","6","503","11","0","0","0","503124","102011","0"
"nop_talk_joy1","","1","503","3","0.2","","","503125","102011",""
"","","","503","91","","","","503126","503124",""
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","503","3","0.2","","0.2","503127","102011","1"
"","","","503","93","","","","503128","0.1",""
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","503","3","0.2","","0.2","503129","103631","1"
"","","","503","93","","","","503130","0.1",""
"nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0","503","3","0.2","","0.2","503131","100411","1"
"0","","","503","93","","","","503132","1.3",""
"101231","-150","101","504","1","1.95","nop_idle_normal","0","504001","1","-225"
"104011","150","104","504","1","1.95","nop_idle_normal","1","504002","1","-255"
"101511","-300","105","504","1","1.95","nop_idle_normal","0","504003","1","-255"
"0","","","504","93","","","","504004","0.5",""
"vo_drama_10082004_001","0","0","504","21","","","","504005","vo_drama_10082004",""
"あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","1","8","504","11","0","0.5","0","504006","101511","0"
"nop_bow","nop_talk_joy3","0","504","3","0.2","","0.2","504007","101511","1"
"nop_bow","nop_idle_normal","0","504","3","0.2","","0.2","504008","101231","1"
"nop_bow","nop_idle_normal","0","504","3","0.2","","0.2","504009","104011","1"
"","","","504","91","","","","504010","504006",""
"nop_idle_normal","","1","504","3","0.2","","","504011","101511",""
"vo_drama_10082004_002","0","0","504","21","","","","504012","vo_drama_10082004",""
"招待してくれてありがと～！\nシオリンも喜んでたよ！","1","8","504","11","0","0.5","0","504013","101231","0"
"nop_look_smile","nop_talk_joy1","0","504","3","0.2","","0.2","504014","101231","1"
"","","","504","91","","","","504015","504013",""
"nop_idle_normal","","1","504","3","0.2","","","504016","101231",""
"vo_drama_10082004_003","0","0","504","21","","","","504017","vo_drama_10082004",""
"ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","1","8","504","11","0","0.5","0","504018","104011","0"
"nop_shock_in","nop_shock_loop","0","504","3","0.2","","0","504019","104011","1"
"1","","","504","93","","","","504020","3",""
"nop_04_aoi_tohoho","","1","504","3","0.2","","","504021","104011",""
"","","","504","91","","","","504022","504018",""
"vo_drama_10082004_004","0","0","504","21","","","","504023","vo_drama_10082004",""
"いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","1","8","504","11","0","0.5","0","504024","101231","0"
"nop_talk_guts2","nop_talk_guts2_loop","0","504","3","0.2","","0","504025","101231","1"
"1","","","504","93","","","","504026","1.8",""
"nop_talk_joy1","","1","504","3","0.2","","","504027","101231",""
"","","","504","91","","","","504028","504024",""
"nop_idle_normal","","1","504","3","0.2","","","504029","101231",""
"vo_drama_10082004_005","0","0","504","21","","","","504030","vo_drama_10082004",""
"そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","1","8","504","11","0","0.5","0","504031","104011","0"
"nop_04_aoi_panic","","1","504","3","0.2","","","504032","104011",""
"1","","","504","93","","","","504033","4.4",""
"nop_talk_tsun_pain","","1","504","3","0.2","","","504034","104011",""
"nop_idle_bitter","","1","504","3","0.2","","","504035","101511",""
"nop_idle_bitter","","1","504","3","0.2","","","504036","101231",""
"","","","504","91","","","","504037","504031",""
"vo_drama_10082004_006","0","0","504","21","","","","504038","vo_drama_10082004",""
"でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","1","8","504","11","0","0.5","0","504039","101511","0"
"nop_talk_normal","","1","504","3","0.2","","","504040","101511",""
"1","","","504","93","","","","504041","2.4",""
"nop_talk_wish_joy","","1","504","3","0.2","","","504042","101511",""
"","","","504","91","","","","504043","504039",""
"vo_drama_10082004_007","0","0","504","21","","","","504044","vo_drama_10082004",""
"あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","1","8","504","11","0","0.5","0","504045","101231","0"
"nop_04_hatsune_swing","nop_idle_normal","0","504","3","0.2","","0.2","504046","101231","1"
"1","","","504","93","","","","504047","3",""
"nop_04_hatsune_kiran","","0","504","3","0.2","","","504048","101231",""
"","","","504","91","","","","504049","504045",""
"nop_idle_normal","","1","504","3","0.2","","","504050","101231",""
"vo_drama_10082004_008","0","0","504","21","","","","504051","vo_drama_10082004",""
"はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","1","8","504","11","0","0.5","0","504052","104011","0"
"nop_04_aoi_haua_in","nop_04_aoi_haua_loop","0","504","3","0.2","","0","504053","104011","1"
"1","","","504","93","","","","504054","3",""
"nop_talk_joy3_blink","","1","504","3","0.2","","","504055","101511",""
"nop_idle_surprise1","","1","504","3","0.2","","","504056","101231",""
"","","","504","91","","","","504057","504052",""
"0","","","504","93","","","","504058","0.5",""
"103111","-150","103","505","1","1.95","nop_05_shinobu_idle_normal","1","505001","1","-250"
"102211","150","101","505","1","1.95","nop_idle_sad","1","505002","1","-230"
"100711","-360","101","505","1","1.95","nop_05_miyako_idle_joy1","0","505003","1","-240"
"100611","275","105","505","1","1.95","nop_idle_joy1","1","505004","1","-260"
"2051","-50","102","505","5","1.95","nop_skull_idle","1","505005","1","-225"
"0","","","505","93","","","","505006","0.5",""
"vo_drama_10082005_001","0","0","505","21","","","","505007","vo_drama_10082005",""
"あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","1","6","505","11","0","0.5","0","505008","100711","0"
"nop_05_miyako_talk_joy2","","1","505","3","0.2","","","505009","100711",""
"","","","505","91","","","","505010","505008",""
"nop_05_miyako_idle_joy2","","1","505","3","0.2","","","505011","100711",""
"vo_drama_10082005_002","0","0","505","21","","","","505012","vo_drama_10082005",""
"ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","1","6","505","11","0","0.5","0","505013","103111","0"
"nop_05_shinobu_talk_worry","","1","505","3","0.2","","","505014","103111",""
"","","","505","91","","","","505015","505013",""
"nop_05_shinobu_idle_worry","","1","505","3","0.2","","","505016","103111",""
"vo_drama_10082005_003","0","0","505","21","","","","505017","vo_drama_10082005",""
"クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","1","6","505","11","0","0.5","0","505018","100711","0"
"nop_05_miyako_talk_anger","","1","505","3","0.2","","","505019","100711",""
"","","","505","91","","","","505020","505018",""
"nop_05_miyako_idle_anger","","1","505","3","0.2","","","505021","100711",""
