fbc29e026e7dfb13c9b16252898ac16be4b9977e7df62fbcaf85046b00111964,91ff437ffad09f1b9e202ed6bd7407b05e9fe1636add2102af8c92072ebdec5b,ba898e7ffd69812f391fe920e890d5cbe0e72e62b1ac037687f48e10a6cff52f,2b5b422a660165305c4ceba6defa30238238947556b827ae100d1faf58ff153a,ef5a6a5da9c2a3e56ba11404319a8b8a7ed25c5df741bf43438ef0cbc2653153,379eaf73281ab5defeb995af703aa5affa28d2e3393b591d55aaa9a4268ef965,2ae7009b7673b737b81b86350ed3b3b04aa2b05bf2ec1f2dfd587964aaa9ce4f,be696dd51cfe44001fc03a25b7473198ba081bb1f1825fcae319a045a9968e94,2221f7a80f9e6aa13ee8327b637c987eeedb603f024f2f4bbe268334ac6d4938,6bc1023746fe55265699a66a68b760088af5666fbc2f863ed962c99cad2ed972,116824c8eae6c4a45d2bd764b623b856e2f5293d5a0b6260e28125aec21abec6,2665981b9f3d29a0b2b9a95f99b94d1598b11e325cc3fb344b686374ca8966a1,045eba11c1e4f459ff64ba8f4205a13f83244cfaa5839f620b937e433405ae1f,1307639dcb018ad8e2bd83d24b4bbacdd0518bb4e82064e7cf63296e18869f96,043e01ab0ec516d483f8c1f1bd99fdd0a55547d94e53faf21541c474fdf265ff,f89143c7abfb24e443d8ab4bdcf6c82f52fb1c46d38b86e5c6f9db8b8cc8603c,9601a619675854f1bfac11fe5431b7830a829ea2d92915ef076113e360464e96,25a50e57c0ef8253f23a952c5a0c87fca35f9b2301b9119b04c32d029d385436,c889d95ca408ff7ef0aa6f79b7463dbdf9965af7f55f5213c42acc086658ac1e,26996fe009dbbb6866d4653878a086d8fddd59343fb4466159af7e7ba0f65a30,cf76eafcad6f579ac3b7ea2ce3e664c1d97b4f361d1a996607f9e1e279a5d521,a5c392e5f06999ea0cec6a933927f3f6722e3dd99462c18c8dd785a6e16abd49,fbffec4c12f6a1d7811447f7819f3d770939538594347f726c13e1baaaf04b3e,0bc629977aa5d0d56358bb840924ad57af72f9b4c9e6bad8e0eb4a84187b2214,6bedb9718db3506753b9d48d289e1c8040fbf4e909156afdd7cd94488d5c7084,9293c402edc1e87ac5657756bc36042de71ce2bb3b63befad697518399b4c0a8,ff3c6bc98607be9abadaf48f6f7c49721b52020a76c6ae7c3746336671813018,c62572d1f00e31e479ee03653dbb6fc747f962a94c36cbac11d03695e9bfa32f,00a4421761ca8424f0fe857b396606a1ddfd58feec36aa8dbff56e1ff3fb328e,5dec73694ce90441b00fe7545037cb82754e4a78ce9082a305e8e06885c64e21,d0bda0dd004f12ce3ed81184125ef1e6843c24e236e32ff5a9347fcd9c6d81d4,4ea9486e298ca0bcfb8f7337fc12ac8ba7bf41b82534ca3d9bfc8d2c3d49c667,060fd11f0a2a3871aab3edc5c16123d08346543713a3e7349217054f7afcd1ed,d565f07e92910c55496d0122d0b9e68afb23b043e9c41bb66a13e37d61664d37,40ffa9f9c4ea6cece02c01114aca258bf7b44209a1dad99b7037abedc82eac45,4ce99254ab2d578d6aace8e3a93b527f4090bd7483ff07006165f66d83bff976,d23299fa54c1aea3e1af7bf3082b073032f55cc70f7b107148b8d54139091508,e68dd4f62107302fb9e03e6dc1f0c19787dfeb7a9b42ad8270e096b4bbc228e5,94f70cfeee2f1396a47bf7b4ba52804440a71c7ba397ee04ae743a275a653d67,82bfad62e021699345336237a6516284130f62772cca82e1d7dcc28220adb222,74fd3d34f44dc9b7070df77c61b287557717302fb12216bb1c8c058b61fc7ca5,c21bb054f393016d4d5267eff19266af56c724966ef8c0cb311b7b7080ef1326,7101e9c182da20078b328c2f269fbc8e14e7d430dc0c21012da50d482e2f6f7e,7c39c769c90e46841d46563db655a06424fa4211ce164d00355f1cec75fbbf07,5c1af464fbcc1180d37eb7f2e16d4c6aacfda82b5646734b8cc0c695ee68ee94,9acbffa1ac3ae47378330e95bc2361cd2472835e535701e90285fc27ae377ef5,d92e12f675c9dd5bd509543196d2a5995d7ea303af594fb5c9c6c0a29ae72a19,997d9ce1aa55f1a56a77f46b5ec5728d0621777d7852060670cac8735519c964,ab9075e4b68e9b9b37ecfa31876475da515fa296847668c2cb191b3f25ba0786,6550cb2063fb689d4350a02578ecb45fdf90de7ee8e89afe5a84a80941790e45,5bc946f1768e0dcb92fcd76ae41d89bbf7b484acaae38f84d8669c3f711df852,d0dbe943eceac4eab7d66f835b1685947bf827b286fc2b9279f000a9eb2699a8,7eca12723cde140562fa70e0f16b7e44d9360a6f277c434a14c242aad2169c35,7a39d11844edacaa78ff860910182dbd19aeb8e45f1142b902c18c80ddc9e3ba,40fa64a25204c2cea0cb2a6e78c217e1151097a418451b83f77e3f5417d6aceb,d7661f7afa3c494390c344ff16a327b0d59daa73e46587c7801279deb8facd0a,fbef4b163495e6235215eb124f95f90d49bb7306b6a3150f99015e75c3d346c3,e1d03e76f1f3472084b3cf1d0c05925c336a44425b87e3b46af4eb15264f2f79,0ae46a159aa7164b13fac07593c785dec1e1f886a78423263c612e6323091c15,7e99fcc0a3d6bf5833e316c15b8a3cf5382db16b0fd30848f6ab57965cac5c79,8f6de47b309c3e66c9b1cd0352182274af53c0ea56966f82d70668bbb7af639b,88e37dba4356b594fc1488502460b1bfe6837daa0f2b3433c83dc375e29852ee,ed4608e6b0124de2cf5700951e691a8a043054831e517c25be2c3e7f375cd7cf,c621c933d2238d168cf893da34e7696cf6b908e4830a8fc1dfe024127e303035,116b30402aadc85135e241dc612b1d767b8a0be51db64c06c5cbf6c8539cc469
"302202","3","322","2","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","12"
"302203","3","322","3","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","101","301","301","301","301","301","301","301","301","301","301","301","301","301","301","102","303","303","303","303","303","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","131","12"
"302204","3","322","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","139","12"
"302205","3","322","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","129","12"
"302301","3","323","1","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","131","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","135","13"
"302302","3","323","2","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","13"
"302303","3","323","3","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","118","303","303","303","303","303","303","303","303","303","303","147","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","131","303","303","303","303","303","303","303","303","303","303","130","13"
"302304","3","323","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","13"
"302305","3","323","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","133","13"
"302401","3","324","1","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","303","303","303","303","303","303","303","122","0","0","0","0","0","0","0","0","0","0","0","0","6"
"302402","3","324","2","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","129","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","6"
"302403","3","324","3","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","6"
"302404","3","324","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","150","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","6"
"302405","3","324","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"302501","3","325","1","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","143","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","9"
"302502","3","325","2","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","9"
"302503","3","325","3","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","130","301","301","301","301","301","301","301","0","0","0","0","0","0","0","401","0","0","0","0","0","301","301","301","301","301","301","301","301","301","134","9"
"302504","3","325","4","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","301","301","301","301","301","301","301","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","9"
"302505","3","325","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","115","9"
"302601","3","326","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"302602","3","326","2","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","301","301","301","301","301","301","301","102","0","0","0","0","0","0","0","0","0","0","0","0","3"
"302603","3","326","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"302604","3","326","4","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","301","301","301","301","301","301","301","105","0","0","0","0","0","0","0","0","0","0","0","0","3"
"302605","3","326","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","401","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","131","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"302701","3","327","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","-3"
"302702","3","327","2","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146","-3"
"302703","3","327","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","-3"
"302704","3","327","4","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","144","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","108","-3"
"302705","3","327","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","148","-3"
"302801","3","328","1","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","102","0","0","0","0","0","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","101","-2"
"302802","3","328","2","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","116","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","141","0","0","0","0","0","0","0","0","0","0","0","127","-2"
"302803","3","328","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","0","0","0","403","0","0","0","0","0","0","0","0","123","-2"
"302804","3","328","4","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","107","303","303","303","303","303","303","303","0","0","0","0","0","0","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","106","-2"
"302805","3","328","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","111","-2"
"302901","3","329","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","13"
"302902","3","329","2","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","132","301","301","301","301","301","301","301","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","13"
"302903","3","329","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","138","13"
"302904","3","329","4","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","13"
"302905","3","329","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","117","301","301","301","301","301","301","301","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137","13"
"303001","3","330","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","130","12"
"303002","3","330","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","116","12"
"303003","3","330","3","0","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","12"
"303004","3","330","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","121","12"
"303005","3","330","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","12"
"303101","3","331","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","147","303","303","303","303","303","303","303","0","0","0","-5"
"303102","3","331","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","303","303","303","303","303","303","303","101","0","0","-5"
"303103","3","331","3","303","303","303","303","0","0","0","0","403","0","0","0","0","301","301","301","301","301","301","113","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","127","303","303","303","303","303","303","303","0","0","0","-5"
"303104","3","331","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","103","303","303","303","303","303","303","303","102","0","0","-5"
"303105","3","331","5","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","-5"
"303201","3","332","1","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","116","0","0","0","0","0","402","0","0","0","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","-3"
"303202","3","332","2","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","145","303","303","303","303","303","303","303","123","-3"
"303203","3","332","3","0","0","0","0","0","401","0","0","0","0","401","0","0","0","0","402","0","0","0","0","402","0","0","0","303","303","303","303","303","146","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","303","303","303","303","303","303","303","107","-3"
"303204","3","332","4","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","101","0","0","0","0","403","0","0","0","0","0","402","0","0","0","303","303","303","303","303","303","303","114","-3"
"303205","3","332","5","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","116","0","0","0","0","0","0","0","0","0","110","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","140","-3"
"303301","3","333","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","-2"
"303302","3","333","2","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","109","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","142","0","0","0","0","0","0","401","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","141","-2"
"303303","3","333","3","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","116","-2"
"303304","3","333","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","145","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","115","-2"
"303305","3","333","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","401","0","0","0","0","402","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","101","-2"
"303401","3","334","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","119","303","303","303","303","303","303","303","0","0","0","-1"
"303402","3","334","2","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","0","0","0","0","401","0","0","0","0","0","301","301","301","301","301","301","301","104","303","303","303","303","303","303","303","101","0","0","-1"
"303403","3","334","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","121","303","303","303","303","303","303","303","0","0","0","-1"
"303404","3","334","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","102","303","303","303","303","303","303","303","110","0","0","-1"
"303405","3","334","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","-1"
"303501","3","335","1","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","105","0","0","0"
"303502","3","335","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","108","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","301","301","301","301","301","301","301","113","301","301","301","301","301","301","301","0","0","0","0"
"303503","3","335","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","405","0","0","0","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0"
"303504","3","335","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","109","303","303","303","303","303","303","303","116","303","303","303","303","303","303","303","0","0","0","0"
"303505","3","335","5","0","0","0","0","0","0","0","0","0","402","0","0","0","0","401","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","110","0","0","0"
"303601","3","336","1","0","0","0","0","0","401","0","0","0","0","0","303","303","303","303","120","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","4"
"303602","3","336","2","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","303","303","303","303","120","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","138","4"
"303603","3","336","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","303","303","303","303","120","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","4"
"303604","3","336","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","303","303","303","303","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","4"
"303605","3","336","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","404","0","0","0","0","0","0","401","0","0","0","0","0","0","0","128","4"
"303701","3","337","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","125","8"
"303702","3","337","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","301","301","301","301","120","301","301","301","301","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","144","8"
"303703","3","337","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","301","301","301","301","120","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","111","8"
"303704","3","337","4","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","301","301","301","301","120","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","142","8"
"303705","3","337","5","0","0","0","0","0","401","0","0","0","0","0","301","301","301","301","120","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","8"
"303801","3","338","1","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","150","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","5"
"303802","3","338","2","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","0","303","303","303","303","303","303","303","102","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","115","5"
"303803","3","338","3","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","401","0","0","0","0","0","0","401","303","303","303","303","303","303","303","401","303","303","303","303","303","303","303","110","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","5"
"303804","3","338","4","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","0","303","303","303","303","303","303","303","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","303","303","303","303","303","303","303","303","139","5"
"303805","3","338","5","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","118","5"
