f875796cc0a2d757f8030dbdfb12e8a1e33023e7ac1a5b512b1de29f0a29d341,05d79d85e46191820e659fabc306c8475bfb6520f77b3dad77b57d0092ed6f1f,55c31f646eca4c079a7a40abba53b2930c2a343f8833fc70ae3418d069c26673,1496b96956eb17823a32632c56fc3530047558e42ef39b95519e058bc6813868,2208769813cf7aaadeb5b1b454450bb561a92f9956843d60845ec50d1f4e4e14,61beaab078bea117f71f66859b547b422fd7d94be21fed5267e30b08cf312c78,ef5a5e2a11969d9c5d34e2a255ed32b1f0b3c30159a0675ae3b2cb48c808c4d8,ecd1b3b276042680f2f756b1e4cf9d9953216b4c2859142256d0c13e7407df3c,572b3ebbc063ece18888a7233cc20508300fc576efb7e06b6498e48ee57e616b,09bb9f0003c88991c7c646f9819590a6f9bc620a9f50ac7590798e989582db3f,82f99ece6b7ed6bf2c7552b0db7e185149aa13dd4831390302f848de3a39a95f,a0fcab3ad3f023507b199b6593705fe5749942acef4674591fd405a55d5375f4
"0","9","106401","0","80005","0","","372","シェフィ","えっ？　ええ…\nぎゅーっ…？","2","3"
"0","11","106001","0","80005","0","","373","キャル","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…","0","4"
"0","10","106401","0","80005","0","","374","シェフィ","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…","2","4"
"0","12","106001","0","80005","0","","375","キャル","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…","0","4"
"0","11","105901","0","80005","0","","376","コッコロ","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから","1","4"
"0","13","106001","0","80005","0","","377","キャル","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし","0","4"
"0","11","105801","0","80005","0","","378","ペコリーヌ","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！","3","4"
"0","14","106001","0","80005","0","","379","キャル","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！","0","4"
"0","15","106001","0","80005","0","","380","キャル","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ","0","4"
"0","11","106401","0","80005","0","","381","シェフィ","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…","2","4"
"0","12","105801","0","80005","0","","382","ペコリーヌ","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！","3","4"
"0","12","105901","0","80005","0","","383","コッコロ","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう","1","4"
"0","16","106001","0","80005","0","","384","キャル","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！","0","4"
"0","12","106401","0","80005","0","","385","シェフィ","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！","2","4"
"0","13","105801","0","80005","0","","386","ペコリーヌ","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！","3","5"
"0","14","105801","0","80005","0","","387","ペコリーヌ","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！","3","5"
"0","15","105801","0","80005","0","","388","ペコリーヌ","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！","3","5"
"0","17","106001","0","80005","0","","389","キャル","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？","0","5"
"0","18","106001","0","80005","0","","390","キャル","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！","0","5"
"0","13","106401","0","80005","0","","391","シェフィ","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？","2","5"
"0","13","105901","0","80005","0","","392","コッコロ","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…","1","5"
"0","16","105801","0","80005","0","","393","ペコリーヌ","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？","3","5"
"0","19","106001","0","80005","0","","394","キャル","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…","0","5"
"0","17","105801","0","80005","0","","395","ペコリーヌ","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪","3","5"
"0","18","105801","0","80005","0","","396","ペコリーヌ","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪","3","5"
"0","19","105801","0","80005","0","","397","ペコリーヌ","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！","3","5"
"0","4","190801","0","80005","0","","398","カリン","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！","2","6"
"0","5","190801","0","80005","0","","399","カリン","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！","2","6"
"0","20","106001","0","80005","0","","400","キャル","…えっ！？","1","6"
"0","20","105801","0","80005","0","","401","ペコリーヌ","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆","3","6"
"0","14","106401","0","80005","0","","402","シェフィ","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！","0","6"
"0","14","105901","0","80005","0","","403","コッコロ","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま","4","6"
"0","15","106401","0","80005","0","","404","シェフィ","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…","0","6"
"0","21","106001","0","80005","0","","405","キャル","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！","1","6"
"0","21","105801","0","80005","0","","406","ペコリーヌ","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！","3","6"
"0","22","106001","0","80005","0","","407","キャル","ぶっ殺すぞ！？","1","6"
"0","6","190801","0","80005","0","","408","カリン","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪","2","6"
"0","15","105901","0","80005","0","","409","コッコロ","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま","1","7"
"0","23","106001","0","80005","0","","410","キャル","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？","0","7"
"0","16","106401","0","80005","0","","411","シェフィ","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね","2","7"
"0","22","105801","0","80005","0","","412","ペコリーヌ","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…","3","7"
"0","24","106001","0","80005","0","","413","キャル","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね","0","7"
"0","17","106401","0","80005","0","","414","シェフィ","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ","2","7"
"0","16","105901","0","80005","0","","415","コッコロ","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう","1","7"
"0","18","106401","0","80005","0","","416","シェフィ","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？","2","7"
"0","17","105901","0","80005","0","","417","コッコロ","もちろんでございます\n仲良くお勉強いたしましょう","1","7"
"0","25","106001","0","80005","0","","418","キャル","しれっと教育ママが\n生まれてる…？","0","7"
"0","23","105801","0","80005","0","","419","ペコリーヌ","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！","3","7"
"0","26","106001","0","80005","0","","420","キャル","え～～～～！？","0","7"
"0","27","106001","0","80005","0","","421","キャル","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪","0","8"
"0","19","106401","0","80005","0","","422","シェフィ","…\nねぇコッコロさん\nキャル、どうしちゃったの？","2","8"
"0","18","105901","0","80005","0","","423","コッコロ","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます","1","8"
"0","24","105801","0","80005","0","","424","ペコリーヌ","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪","3","8"
"0","20","106401","0","80005","0","","425","シェフィ","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…","2","8"
"0","28","106001","0","80005","0","","426","キャル","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪","0","8"
"0","19","105901","0","80005","0","","427","コッコロ","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね","1","8"
"0","21","106401","0","80005","0","","428","シェフィ","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…","2","8"
"0","29","106001","0","80005","0","","429","キャル","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？","0","8"
"0","30","106001","0","80005","0","","430","キャル","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？","0","8"
"0","25","105801","0","80005","0","","431","ペコリーヌ","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆","3","8"
"0","31","106001","0","80005","0","","432","キャル","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！","0","8"
"0","22","106401","0","80005","0","","433","シェフィ","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね","0","9"
"0","23","106401","0","80005","0","","434","シェフィ","…えっ？\n生放送の意気込み！？\n突然なに！？","0","9"
"0","24","106401","0","80005","0","","435","シェフィ","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…","0","9"
"0","25","106401","0","80005","0","","436","シェフィ","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！","0","9"
"0","26","106401","0","80005","0","","437","シェフィ","とにかく落ち着いて\nスタッフさんの指示を聞いて…","0","9"
"0","27","106401","0","80005","0","","438","シェフィ","それから、それから…！\nぅ、ぅぅっ…！","0","9"
"0","28","106401","0","80005","0","","439","シェフィ","―びえぇぇ～んっ！！！","0","9"
"0","20","105901","0","80005","0","","440","コッコロ","どうされましたか、シェフィさま","1","9"
"0","29","106401","0","80005","0","","441","シェフィ","ううっ…ひっく…\nママッ…！","0","9"
"0","21","105901","0","80005","0","","442","コッコロ","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ","1","9"
"0","22","105901","0","80005","0","","443","コッコロ","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？","1","9"
"0","30","106401","0","80005","0","","444","シェフィ","…ううっ\n恥ずかしすぎて\nもう生放送出られない…","0","9"
"0","23","105901","0","80005","0","","445","コッコロ","主さま\n3.5周年まであと５日\nでございます","0","10"
"0","24","105901","0","80005","0","","446","コッコロ","ですがその前に\n生放送がありますね","0","10"
"0","25","105901","0","80005","0","","447","コッコロ","…生放送に向けた\n意気込みでございますか？","0","10"
"0","26","105901","0","80005","0","","448","コッコロ","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします","0","10"
"0","27","105901","0","80005","0","","449","コッコロ","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…","0","10"
"0","28","105901","0","80005","0","","450","コッコロ","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります","0","10"
"0","29","105901","0","80005","0","","451","コッコロ","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております","0","10"
"0","30","105901","0","80005","0","","452","コッコロ","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね","0","10"
"0","31","105901","0","80005","0","","453","コッコロ","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね","0","10"
"0","26","105801","0","80005","0","","454","ペコリーヌ","3.5周年まであと４日！\nやばいですね☆","0","11"
"0","32","106001","0","80005","0","","455","キャル","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？","1","11"
"0","27","105801","0","80005","0","","456","ペコリーヌ","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！","0","11"
"0","28","105801","0","80005","0","","457","ペコリーヌ","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！","0","11"
"0","29","105801","0","80005","0","","458","ペコリーヌ","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？","0","11"
"0","33","106001","0","80005","0","","459","キャル","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！","1","11"
"0","30","105801","0","80005","0","","460","ペコリーヌ","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！","0","11"
"0","31","105801","0","80005","0","","461","ペコリーヌ","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！","0","11"
"0","32","105801","0","80005","0","","462","ペコリーヌ","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜","0","11"
"0","34","106001","0","80005","0","","463","キャル","だからあたしはやるなんて一言も…","1","11"
"0","33","105801","0","80005","0","","464","ペコリーヌ","オイッスー☆","0","11"
"0","35","106001","0","80005","0","","465","キャル","聞きなさいっての！！","1","11"
"0","31","106401","0","80005","0","","466","シェフィ","3.5周年まであと３日…\nそして生放送は、明日…","2","12"
"0","32","106401","0","80005","0","","467","シェフィ","もっと台本を\n読み込んでおかないと…\nあと発声練習も…","2","12"
"0","33","106401","0","80005","0","","468","シェフィ","おいっす！\n…こうじゃなかったわね\nええと確か…","2","12"
"0","34","106401","0","80005","0","","469","シェフィ","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…","2","12"
"0","35","106401","0","80005","0","","470","シェフィ","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…","2","12"
"0","34","105801","0","80005","0","","471","ペコリーヌ","やってますねシェフィちゃん！","3","12"
"0","36","106001","0","80005","0","","472","キャル","なによ、考えることは\nみんな同じってこと？","0","12"
"0","32","105901","0","80005","0","","473","コッコロ","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます","1","12"
"0","36","106401","0","80005","0","","474","シェフィ","みんな…もちろんよ！","2","12"
"0","35","105801","0","80005","0","","475","ペコリーヌ","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆","3","12"
"0","7","190801","0","80005","0","","476","カリン","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！","2","13"
"0","8","190801","0","80005","0","","477","カリン","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！","2","13"
"0","36","105801","0","80005","0","","478","ペコリーヌ","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆","3","13"
"0","9","190801","0","80005","0","","479","カリン","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん","2","13"
"0","33","105901","0","80005","0","","480","コッコロ","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう","4","13"
"0","10","190801","0","80005","0","","481","カリン","さすが【美食殿】のママですね！\nそしてキャルさんは…","2","13"
"0","37","106001","0","80005","0","","482","キャル","大丈夫…大丈夫…\nあたしは大丈夫…","1","13"
"0","11","190801","0","80005","0","","483","カリン","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！","2","13"
"0","37","106401","0","80005","0","","484","シェフィ","あうー？","0","13"
"1","37","105801","0","80005","0","105901,34,106001,38,190801,12","485","みんな","あ…","4","13"
"0","39","106001","0","80005","0","","486","キャル","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！","1","13"
"0","35","105901","0","80005","0","","487","コッコロ","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…","4","13"
"0","38","105801","0","80005","0","","488","ペコリーヌ","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！","3","13"
"0","13","190801","0","80005","0","","489","カリン","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！","2","13"
"0","38","106401","0","80005","0","","490","シェフィ","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？","2","14"
"0","39","105801","0","80005","0","","491","ペコリーヌ","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆","3","14"
"0","40","106001","0","80005","0","","492","キャル","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし","0","14"
"0","36","105901","0","80005","0","","493","コッコロ","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪","1","14"
"0","39","106401","0","80005","0","","494","シェフィ","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…","2","14"
"0","40","105801","0","80005","0","","495","ペコリーヌ","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！","3","14"
"0","37","105901","0","80005","0","","496","コッコロ","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと","1","14"
"0","41","106001","0","80005","0","","497","キャル","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？","0","14"
"0","40","106401","0","80005","0","","498","シェフィ","へ、へぇ…","2","14"
"0","41","105801","0","80005","0","","499","ペコリーヌ","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆","3","14"
"0","41","106401","0","80005","0","","500","シェフィ","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの","2","14"
"0","42","106401","0","80005","0","","501","シェフィ","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！","2","14"
"0","42","105801","0","80005","0","","502","ペコリーヌ","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！","3","15"
"0","42","106001","0","80005","0","","503","キャル","祝！","1","15"
"0","38","105901","0","80005","0","","504","コッコロ","3.5周年！","4","15"
"0","43","106401","0","80005","0","","505","シェフィ","おめでとうございます！","0","15"
"0","14","190801","0","80005","0","","506","カリン","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！","2","15"
"0","15","190801","0","80005","0","","507","カリン","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！","2","15"
"0","43","105801","0","80005","0","","508","ペコリーヌ","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…","3","15"
"0","44","105801","0","80005","0","","509","ペコリーヌ","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆","3","15"
"0","43","106001","0","80005","0","","510","キャル","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…","1","15"
"0","44","106001","0","80005","0","","511","キャル","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！","1","15"
"0","44","106401","0","80005","0","","512","シェフィ","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？","0","15"
"0","45","106401","0","80005","0","","513","シェフィ","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ","0","15"
"0","39","105901","0","80005","0","","514","コッコロ","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました","4","15"
"0","40","105901","0","80005","0","","515","コッコロ","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です","4","15"
"0","41","105901","0","80005","0","","516","コッコロ","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね","4","15"
"0","45","105801","0","80005","0","","517","ペコリーヌ","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆","3","15"
"1","46","105801","0","80005","0","105901,42,106001,45,106401,46,190801,16","518","みんな","これからも\nよろしくおねがいします！","4","15"
"0","1","190804","0","60003","1","","519","カリン","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1","0"
"0","0","0","1","60003","1","","520","","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","2","0"
"0","0","0","1","60003","1","","521","","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","2","0"
"0","0","0","1","60003","1","","522","","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","2","0"
"0","0","0","1","60003","1","","523","","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪","2","0"
"0","0","0","1","60003","2","","524","","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","2","0"
"0","0","0","2","60003","1","","525","","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","2","0"
"0","0","0","2","60003","1","","526","","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","2","0"
"0","0","0","2","60003","1","","527","","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪","2","0"
"0","0","0","2","60003","1","","528","","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","2","0"
"0","0","0","2","60003","2","","529","","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","2","0"
"0","0","0","3","60003","1","","530","","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","2","0"
"0","0","0","3","60003","1","","531","","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","2","0"
"0","0","0","3","60003","1","","532","","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","2","0"
"0","0","0","3","60003","1","","533","","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","2","0"
"0","0","0","3","60003","1","","534","","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","2","0"
"0","0","0","3","60003","1","","535","","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","2","0"
"0","0","0","3","60003","2","","536","","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！","2","0"
"0","0","0","4","60003","1","","537","","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","2","0"
"0","0","0","4","60003","1","","538","","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","2","0"
"0","0","0","4","60003","1","","539","","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","2","0"
"0","0","0","4","60003","1","","540","","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","2","0"
"0","0","0","4","60003","1","","541","","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","2","0"
"0","0","0","4","60003","1","","542","","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","2","0"
"0","0","0","4","60003","2","","543","","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","2","0"
"0","2","190804","0","60003","0","","544","カリン","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0"
"0","3","190804","0","60003","0","","545","カリン","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","7"
"0","1","190804","0","60004","1","","546","カリン","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1","0"
"0","0","0","1","60004","1","","547","","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","2","0"
"0","0","0","1","60004","1","","548","","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","2","0"
"0","0","0","1","60004","1","","549","","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪","2","0"
"0","0","0","1","60004","1","","550","","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","2","0"
"0","0","0","1","60004","1","","551","","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","2","0"
"0","0","0","2","60004","1","","552","","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","2","0"
"0","0","0","2","60004","2","","553","","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","2","0"
"0","0","0","2","60004","1","","554","","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪","2","0"
"0","0","0","2","60004","1","","555","","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","2","0"
"0","0","0","2","60004","1","","556","","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","2","0"
"0","0","0","3","60004","1","","557","","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","2","0"
"0","0","0","3","60004","2","","558","","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！","2","0"
