486940ba0ebc40c4e722e9d47636640e31e2fa5bc20141c61351c18d8d63943a,c08aa7b592ebe0b87b25514296355a1c889219eb0b168f397032a36ee42676bc,70f6b6756b4dc18f1c19821612e3c10b4ea20603ef1e14ac50ba75819895756c,7588f63ab31b120861619968827464cc9c4b5b26402ebb8353c77821d7567d07,dedf16c412c744c81cbcf66e04e069b2dfa86fcb5e7039955c89ccc04e55875f,41c287a74c2c58e1d188368870511d16ab6ef6f1ded5517ae92dd8878a3522ac,9e47942359d2935a2bc36eb130f770230fbd8196c9bfb2e43c1351be2cdb3773,3ad9ab430fa62f974ab6284c05a892c2154bd363a8a07e6b887c6772aae2b7ad,5cf56744cb4ce69ddbfce7fa32e8d24a76d1badd1b31f4bbf7993b5a397f3048,22d3e7f288d3a2ced75051138c9d29f6bc31d4a9cd4b9dd69334d0c88d2a3e54,3da015660715a731b50b1f51abcbc0653663d5349234d67aae73c2dcc4cbe386,7932630738b5c06125953df5b1f325a7b12c7eb58b7c0aec24c4cf179b264979,c63b8fefec5ed87e0deb2984ba8dcb7471a48f00e0c1fed642e5d6f1344a2bcd,9d7d02bae342cd104b1680f6e196708b4c3336a87a0cebe4aff4d80c65c2b9e9,bcd56720ede1418087f289ba51d594342222209f12bac0e4217fb1fcf298a8a2,0cd05c658f4ae592fe60c2945a2bd0e6527bad0b2a2b451a5ece96b568df5732
"1059108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059110","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1059111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1059115","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1059116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1060101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060105","100","150","0","2","2","2","90006","0","31018","0","0","0","8","0","91002"
"1060106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060110","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1060111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1060115","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1060116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1061101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061105","100","150","0","2","2","2","90006","0","31145","0","0","0","8","0","91002"
"1061106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061110","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1061111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1061115","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1061116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1063101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063105","100","150","0","2","2","2","90006","0","31025","0","0","0","8","0","91002"
"1063106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063110","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1063111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1063115","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1063116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1064101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064105","100","150","0","2","2","2","90006","0","31042","0","0","0","8","0","91002"
"1064106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064110","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1064111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1064115","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1064116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1065101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065105","100","150","0","2","2","2","90006","0","31022","0","0","0","8","0","91002"
"1065106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065110","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1065111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1065115","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1065116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1066101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066105","100","150","0","2","2","2","90006","0","31043","0","0","0","8","0","91002"
"1066106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066110","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1066111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1066115","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1066116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1067101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067105","100","150","0","2","2","2","90006","0","31018","0","0","0","8","0","91002"
"1067106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067110","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1067111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1067115","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1067116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1068101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068105","100","150","0","2","2","2","90006","0","31145","0","0","0","8","0","91002"
"1068106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068110","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1068111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1068115","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1068116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1069101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069105","100","150","0","2","2","2","90006","0","31025","0","0","0","8","0","91002"
"1069106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069110","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1069111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1069115","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1069116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1070101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070105","100","150","0","2","2","2","90006","0","31042","0","0","0","8","0","91002"
"1070106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070110","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1070111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1070115","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1070116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1071101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071105","100","150","0","2","2","2","90006","0","31022","0","0","0","8","0","91002"
"1071106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071110","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1071111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1071115","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1071116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1072101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072105","100","150","0","2","2","2","90006","0","31043","0","0","0","8","0","91002"
"1072106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072110","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1072111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1072115","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1072116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1073101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073105","100","150","0","2","2","2","90006","0","31018","0","0","0","8","0","91002"
"1073106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073110","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1073111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1073115","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1073116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1074101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074105","100","150","0","2","2","2","90006","0","31145","0","0","0","8","0","91002"
"1074106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074110","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1074111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1074115","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1074116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1075101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075105","100","150","0","2","2","2","90006","0","31025","0","0","0","8","0","91002"
"1075106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075110","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1075111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1075115","100","80","0","2","2","1","90006","0","31025","0","0","0","8","0","91002"
"1075116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1076101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076105","100","150","0","2","2","2","90006","0","31042","0","0","0","8","0","91002"
"1076106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076110","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1076111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1076115","100","80","0","2","2","1","90006","0","31042","0","0","0","8","0","91002"
"1076116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1077101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077105","100","150","0","2","2","2","90006","0","31022","0","0","0","8","0","91002"
"1077106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077110","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1077111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1077115","100","80","0","2","2","1","90006","0","31022","0","0","0","8","0","91002"
"1077116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1078101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078105","100","150","0","2","2","2","90006","0","31214","0","0","0","8","0","91002"
"1078106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078110","100","80","0","2","2","1","90006","0","31214","0","0","0","8","0","91002"
"1078111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1078115","100","80","0","2","2","1","90006","0","31214","0","0","0","8","0","91002"
"1078116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1079101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079105","100","150","0","2","2","2","90006","0","31043","0","0","0","8","0","91002"
"1079106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079110","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1079111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1079115","100","80","0","2","2","1","90006","0","31043","0","0","0","8","0","91002"
"1079116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1080101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080105","100","150","0","2","2","2","90006","0","31018","0","0","0","8","0","91002"
"1080106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080110","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1080111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1080115","100","80","0","2","2","1","90006","0","31018","0","0","0","8","0","91002"
"1080116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1081101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081104","50","100","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081105","100","150","0","2","2","2","90006","0","31145","0","0","0","8","0","91002"
"1081106","20","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081107","30","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081108","40","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081109","50","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081110","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1081111","30","20","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081112","40","25","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081113","50","30","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081114","60","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1081115","100","80","0","2","2","1","90006","0","31145","0","0","0","8","0","91002"
"1081116","0","25000","0","0","0","0","0","0","0","0","0","0","12","0","94002"
"1082101","20","40","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1082102","30","50","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
"1082103","40","75","0","2","2","0","90006","0","0","0","0","0","8","0","91002"
