1d0b09b56c7b1cb2aedacce7dc43e4537356ffef01d825eb02460633e2fc12fd,4768a953a86621a849fb0212eaebcd92baa2822a0aba6cfbcdb83f10ad3d479c,33ee3b26576251695822061eb844e73c0bb3fef4111ac02550b4bc9f2559b8dc,b75660c8fe2dfea8c8b0096ffa5f38be81a9a7b506d3bdb1aa270a85bda37b95,f6af4162b4d17bcbe488688fb1f28e17c1d4422c2b9599a118c460be17f50e82,b6fe2e37ed4fde62349394f652a00908378f05a194276fa45e43004e45e89875,0045d5d642ee64aa25e8c20068a2642da00c96ae2141cdca68a731c2d8ce6b8b,1590e5a6a16d0d86ec5e059ed3cfa36bc1114534272f1c3ade24e8752344ce86,8bb88f0a7746633bce1616ddb15e94d142d266830c290ab69694c796cbbb284b,f68ec208c9431d5782505dd9fd93f03776415c06d53114ac09877cf0c77cb0e7,7db1e0c02769a1978553d31cde1875e6c6d51a3e19e1d2facd66fb78e0e5cb2a,ae66835eeab16b85d984729542384b90ddbd9e48536a01c0469b38c70c4d48fc,63649dc8e8df7ea003d14bf90104bab928823eaabeb92aa006b0456dbe197461,71c5d286d2114374b9d04f104b92a10e6d8310c022e321b0e12c3c509f4ab2ef
"32030","0","103001","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","28","0","0"
"32031","0","103101","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","29","0","0"
"32032","0","103201","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","30","0","0"
"32033","0","103301","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","31","0","0"
"32034","0","103401","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","32","0","0"
"32036","0","103601","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","33","0","0"
"32037","0","103701","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","34","0","0"
"32038","0","103801","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","35","0","0"
"32040","0","104001","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","36","0","0"
"32042","0","104201","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","37","0","0"
"32043","0","104301","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","38","0","0"
"32044","0","104401","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","39","0","0"
"32045","0","104501","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","40","0","0"
"32046","0","104601","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","41","0","0"
"32047","0","104701","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","42","0","0"
"32048","0","104801","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","43","0","0"
"32049","0","104901","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","44","0","0"
"32050","0","105001","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","45","0","0"
"32051","0","105101","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","46","0","0"
"32052","0","105201","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","47","0","0"
"32053","0","105301","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","48","0","0"
"32054","0","105401","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","49","0","0"
"32055","0","105501","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","50","0","0"
"32056","0","105601","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","51","0","0"
"32057","0","105701","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","52","0","0"
"32058","0","105801","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","53","0","0"
"32059","0","105901","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","54","0","0"
"32060","0","106001","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","55","0","0"
"32061","0","106101","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","56","0","0"
"32063","0","106301","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","57","0","0"
"32064","0","106401","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","58","0","0"
"32065","0","106501","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","59","0","0"
"32066","0","106601","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","60","0","0"
"32071","0","107101","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","61","0","0"
"32075","0","107501","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","62","0","0"
"32076","0","107601","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","63","0","0"
"32078","0","107801","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","64","0","0"
"32087","0","108701","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","65","0","0"
"32088","0","108801","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","66","0","0"
"32089","0","108901","0","2","0","50","0","28028","2030/08/01 14:59:59","2024/08/15 15:00:00","67","0","0"
"31001","0","100101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","1","0","0"
"31002","0","100201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","2","0","0"
"31003","0","100301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","3","0","0"
"31004","0","100401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","4","0","0"
"31005","0","100501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","5","0","0"
"31006","0","100601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","6","0","0"
"31007","0","100701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","7","0","0"
"31008","0","100801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","8","0","0"
"31009","0","100901","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","9","0","0"
"31010","0","101001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","10","0","0"
"31011","0","101101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","11","0","0"
"31012","0","101201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","12","0","0"
"31013","0","101301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","13","0","0"
"31014","0","101401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","14","0","0"
"31015","0","101501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","15","0","0"
"31016","0","101601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","16","0","0"
"31017","0","101701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","17","0","0"
"31018","0","101801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","18","0","0"
"31020","0","102001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","19","0","0"
"31021","0","102101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","20","0","0"
"31022","0","102201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","21","0","0"
"31023","0","102301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","22","0","0"
"31025","0","102501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","23","0","0"
"31026","0","102601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","24","0","0"
"31027","0","102701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","25","0","0"
"31028","0","102801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","26","0","0"
"31029","0","102901","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","27","0","0"
"31030","0","103001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","28","0","0"
"31031","0","103101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","29","0","0"
"31032","0","103201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","30","0","0"
"31033","0","103301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","31","0","0"
"31034","0","103401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","32","0","0"
"31036","0","103601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","33","0","0"
"31037","0","103701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","34","0","0"
"31038","0","103801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","35","0","0"
"31040","0","104001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","36","0","0"
"31042","0","104201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","37","0","0"
"31043","0","104301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","38","0","0"
"31044","0","104401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","39","0","0"
"31045","0","104501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","40","0","0"
"31046","0","104601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","41","0","0"
"31047","0","104701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","42","0","0"
"31048","0","104801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","43","0","0"
"31049","0","104901","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","44","0","0"
"31050","0","105001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","45","0","0"
"31051","0","105101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","46","0","0"
"31052","0","105201","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","47","0","0"
"31053","0","105301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","48","0","0"
"31054","0","105401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","49","0","0"
"31055","0","105501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","50","0","0"
"31056","0","105601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","51","0","0"
"31057","0","105701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","52","0","0"
"31058","0","105801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","53","0","0"
"31059","0","105901","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","54","0","0"
"31060","0","106001","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","55","0","0"
"31061","0","106101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","56","0","0"
"31063","0","106301","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","57","0","0"
"31064","0","106401","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","58","0","0"
"31065","0","106501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","59","0","0"
"31066","0","106601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","60","0","0"
"31071","0","107101","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","61","0","0"
"31075","0","107501","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","62","0","0"
"31076","0","107601","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","63","0","0"
"31078","0","107801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","64","0","0"
"31087","0","108701","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","65","0","0"
"31088","0","108801","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","66","0","0"
"31089","0","108901","0","2","0","50","0","28029","2030/08/01 14:59:59","2024/12/31 12:00:00","67","0","0"
"32001","0","100101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","1","0","0"
"32002","0","100201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","2","0","0"
"32003","0","100301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","3","0","0"
"32004","0","100401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","4","0","0"
"32005","0","100501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","5","0","0"
"32006","0","100601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","6","0","0"
"32007","0","100701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","7","0","0"
"32008","0","100801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","8","0","0"
"32009","0","100901","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","9","0","0"
"32010","0","101001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","10","0","0"
"32011","0","101101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","11","0","0"
"32012","0","101201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","12","0","0"
"32013","0","101301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","13","0","0"
"32014","0","101401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","14","0","0"
"32015","0","101501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","15","0","0"
"32016","0","101601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","16","0","0"
"32017","0","101701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","17","0","0"
"32018","0","101801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","18","0","0"
"32020","0","102001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","19","0","0"
"32021","0","102101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","20","0","0"
"32022","0","102201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","21","0","0"
"32023","0","102301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","22","0","0"
"32025","0","102501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","23","0","0"
"32026","0","102601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","24","0","0"
"32027","0","102701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","25","0","0"
"32028","0","102801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","26","0","0"
"32029","0","102901","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","27","0","0"
"32030","0","103001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","28","0","0"
"32031","0","103101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","29","0","0"
"32032","0","103201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","30","0","0"
"32033","0","103301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","31","0","0"
"32034","0","103401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","32","0","0"
"32036","0","103601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","33","0","0"
"32037","0","103701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","34","0","0"
"32038","0","103801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","35","0","0"
"32040","0","104001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","36","0","0"
"32042","0","104201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","37","0","0"
"32043","0","104301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","38","0","0"
"32044","0","104401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","39","0","0"
"32045","0","104501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","40","0","0"
"32046","0","104601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","41","0","0"
"32047","0","104701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","42","0","0"
"32048","0","104801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","43","0","0"
"32049","0","104901","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","44","0","0"
"32050","0","105001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","45","0","0"
"32051","0","105101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","46","0","0"
"32052","0","105201","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","47","0","0"
"32053","0","105301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","48","0","0"
"32054","0","105401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","49","0","0"
"32055","0","105501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","50","0","0"
"32056","0","105601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","51","0","0"
"32057","0","105701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","52","0","0"
"32058","0","105801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","53","0","0"
"32059","0","105901","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","54","0","0"
"32060","0","106001","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","55","0","0"
"32061","0","106101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","56","0","0"
"32063","0","106301","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","57","0","0"
"32064","0","106401","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","58","0","0"
"32065","0","106501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","59","0","0"
"32066","0","106601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","60","0","0"
"32071","0","107101","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","61","0","0"
"32075","0","107501","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","62","0","0"
"32076","0","107601","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","63","0","0"
"32078","0","107801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","64","0","0"
"32087","0","108701","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","65","0","0"
"32088","0","108801","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","66","0","0"
"32089","0","108901","0","2","0","50","0","28030","2030/08/01 14:59:59","2024/12/31 12:00:00","67","0","0"
"31001","0","100101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","1","0","0"
"31002","0","100201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","2","0","0"
"31003","0","100301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","3","0","0"
"31004","0","100401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","4","0","0"
"31005","0","100501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","5","0","0"
"31006","0","100601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","6","0","0"
"31007","0","100701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","7","0","0"
"31008","0","100801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","8","0","0"
"31009","0","100901","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","9","0","0"
"31010","0","101001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","10","0","0"
"31011","0","101101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","11","0","0"
"31012","0","101201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","12","0","0"
"31013","0","101301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","13","0","0"
"31014","0","101401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","14","0","0"
"31015","0","101501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","15","0","0"
"31016","0","101601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","16","0","0"
"31017","0","101701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","17","0","0"
"31018","0","101801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","18","0","0"
"31020","0","102001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","19","0","0"
"31021","0","102101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","20","0","0"
"31022","0","102201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","21","0","0"
"31023","0","102301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","22","0","0"
"31025","0","102501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","23","0","0"
"31026","0","102601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","24","0","0"
"31027","0","102701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","25","0","0"
"31028","0","102801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","26","0","0"
"31029","0","102901","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","27","0","0"
"31030","0","103001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","28","0","0"
"31031","0","103101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","29","0","0"
"31032","0","103201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","30","0","0"
"31033","0","103301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","31","0","0"
"31034","0","103401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","32","0","0"
"31036","0","103601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","33","0","0"
"31037","0","103701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","34","0","0"
"31038","0","103801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","35","0","0"
"31040","0","104001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","36","0","0"
"31042","0","104201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","37","0","0"
"31043","0","104301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","38","0","0"
"31044","0","104401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","39","0","0"
"31045","0","104501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","40","0","0"
"31046","0","104601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","41","0","0"
"31047","0","104701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","42","0","0"
"31048","0","104801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","43","0","0"
"31049","0","104901","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","44","0","0"
"31050","0","105001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","45","0","0"
"31051","0","105101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","46","0","0"
"31052","0","105201","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","47","0","0"
"31053","0","105301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","48","0","0"
"31054","0","105401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","49","0","0"
"31055","0","105501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","50","0","0"
"31056","0","105601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","51","0","0"
"31057","0","105701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","52","0","0"
"31058","0","105801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","53","0","0"
"31059","0","105901","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","54","0","0"
"31060","0","106001","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","55","0","0"
"31061","0","106101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","56","0","0"
"31063","0","106301","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","57","0","0"
"31064","0","106401","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","58","0","0"
"31065","0","106501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","59","0","0"
"31066","0","106601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","60","0","0"
"31071","0","107101","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","61","0","0"
"31075","0","107501","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","62","0","0"
"31076","0","107601","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","63","0","0"
"31078","0","107801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","64","0","0"
"31087","0","108701","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","65","0","0"
"31088","0","108801","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","66","0","0"
"31089","0","108901","0","2","0","50","0","28031","2030/08/01 14:59:59","2025/02/15 15:00:00","67","0","0"
"32001","0","100101","0","2","0","50","0","28032","2030/08/01 14:59:59","2025/02/15 15:00:00","1","0","0"
"32002","0","100201","0","2","0","50","0","28032","2030/08/01 14:59:59","2025/02/15 15:00:00","2","0","0"
