01249f03b60143454504bc2d2e0ab8ad98b86fef99f95c4a77a150efc800ca1a,586055fded41bc57637d3bfad61a721cd2a49bc8373f862b860c03bc455d29c5,828fa61cf227f9321d8fc1cf380f512b0a9f4c4bd7ea51feaa5b3e0a2db3c9fa,763615f4746b2a9c62b69c9033c0d10add43327f35ba3bf7e016565eeac0307d,fdb802396d09dfce7a7f5ba6d22fa4e963d053b62c4ff8c80a05c4c6bda246b3,2ab936efaa648be3bdcf12563ba574a49ae2e00b41b4a1fb7e9f66f0bdd94a29,9d915239609bd6c9a7da01d05cb48710b7eda82bb6820fb8bc5eff29fe00ef47,6e6efd99475e6de1669e74ce53c16e985685c8095d1a35e79dac15772fd9186e,879f30083dda6e411d491ffe4da010c6ee219ceb816d7cca2bf21f3d9c0032e1,bb7c3e549ecd62f5c02705b06da0b16081487d5bca582998c5335fe31cf036ad,e233f2008d99a00f7307cfbf30c5dcf7f3594ecb46f75654be21c963a15ff4be
"","501090","0.2","","1","nop_idle_doya","","","3","120831","501"
"","501091","0.2","","1","nop_talk_thinking","","","3","120931","501"
"0","501092","","","0","vo_drama_10082001_010","","","21","vo_drama_10082001","501"
"1","501093","0","0","5","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0.5","0","11","120931","501"
"","501094","","","","","","","91","501093","501"
"","501095","0.2","","1","nop_idle_thinking","","","3","120931","501"
"","501096","0.2","","1","nop_talk_wish3","","","3","111931","501"
"0","501097","","","0","vo_drama_10082001_011","","","21","vo_drama_10082001","501"
"1","501098","0","0","5","イリヤさま……\nそのお気持ち、とてもよく分かります。","0.5","0","11","111931","501"
"","501099","","","","","","","91","501098","501"
"","501100","0.2","","1","nop_idle_wish3","","","3","111931","501"
"","501101","","","","0","","","4","120731","501"
"","501102","0.2","","1","nop_talk_shy","","","3","120731","501"
"0","501103","","","0","vo_drama_10082001_012","","","21","vo_drama_10082001","501"
"1","501104","0","0","5","コッコロさん……","0.5","0","11","120731","501"
"","501105","","","","","","","91","501104","501"
"nop_idle_joy1","501106","0.2","0.2","0","nop_smile2","","","3","111831","501"
"nop_idle_normal","501107","0.2","0","0","nop_smile2","","","3","112031","501"
"","501108","","","","1","","","93","1","501"
"","501109","0.2","","1","nop_idle_shy2","","","3","120731","501"
"","501110","0.2","","1","nop_talk_bitter","","","3","112031","501"
"0","501111","","","0","vo_drama_10082001_013","","","21","vo_drama_10082001","501"
"1","501112","0","0","7","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0.5","0","11","112031","501"
"","501113","","","","1","","","93","6","501"
"nop_talk_doya_loop","501114","0.2","0.2","0","nop_talk_doya","","1","3","112031","501"
"","501115","","","","","","","91","501112","501"
"","501116","0.2","","1","nop_idle_doya","","","3","112031","501"
"","501117","","","","1","","","93","0.5","501"
"","501118","0.2","","1","nop_talk_joy2","","","3","111831","501"
"0","501119","","","0","vo_drama_10082001_014","","","21","vo_drama_10082001","501"
"1","501120","0","0","6","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0.5","0","11","111831","501"
"","501121","","","","1","","","93","8","501"
"nop_talk_guts2_loop","501122","0.2","","0","nop_talk_guts2","","1","3","111831","501"
"","501123","","","","","","","91","501120","501"
"","501124","0.2","","1","nop_idle_guts2","","","3","111831","501"
"","501125","","","","1","","","4","120731","501"
"nop_talk_wish","501126","0.2","0.2","0","nop_talk_normal","","1","3","120731","501"
"0","501127","","","0","vo_drama_10082001_015","","","21","vo_drama_10082001","501"
"1","501128","0","0","5","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","1","0","11","120731","501"
"","501129","","","","1","","","93","8.5","501"
"nop_01_shephy_pose_loop","501130","0.2","0","0","nop_01_shephy_pose","","1","3","120731","501"
"","501131","","","","0","","","93","2.5","501"
"","501132","0.2","","1","nop_handclap_long","","","3","111831","501"
"","501133","0.2","","1","nop_talk_wish3","","","3","111931","501"
"nop_talk_doya_loop","501134","0.2","0","0","nop_talk_doya","","1","3","112031","501"
"nop_talk_arm_crossed_loop","501135","0.2","0","0","nop_talk_arm_crossed","","1","3","120931","501"
"","501136","0.2","","1","nop_01_ruka_hello_long","","","3","120831","501"
"","501137","","","","","","","91","501128","501"
"","501138","","","","0","","","93","0.5","501"
"","501139","","","","0","","","93","0.5","501"
"-150","502001","1.95","0","105","108731","nop_idle_joy_normal","-255","1","1","502"
"150","502002","1.95","1","104","108831","nop_idle_joy1","-255","1","1","502"
"-300","502003","1.95","0","101","108931","nop_idle_normal","-225","1","1","502"
"","502004","","","","0","","","93","0.5","502"
"0","502005","","","0","vo_drama_10082002_001","","","21","vo_drama_10082002","502"
"1","502006","0","0","7","騎士クン、\nあけましておめでとうございます。","0.5","0","11","108831","502"
"","502007","0.2","","1","nop_talk_joy3_blink","","","3","108831","502"
"","502008","","","","1","","","93","1","502"
"","502009","0.2","","1","nop_bow","","","3","108831","502"
"","502010","","","","1","","","93","2.25","502"
"","502011","0.2","","1","nop_idle_normal_joy","","","3","108831","502"
"","502012","","","","","","","91","502006","502"
"0","502013","","","0","vo_drama_10082002_002","","","21","vo_drama_10082002","502"
"1","502014","0","0","5","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0.5","0","11","108731","502"
"","502015","0.2","","1","nop_talk_joy2","","","3","108731","502"
"","502016","","","","","","","91","502014","502"
"","502017","0.2","","1","nop_idle_joy1","","","3","108731","502"
"0","502018","","","0","vo_drama_10082002_003","","","21","vo_drama_10082002","502"
"1","502019","0","0","6","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0.5","0","11","108931","502"
"","502020","0.2","","1","nop_talk_thinking","","","3","108931","502"
"","502021","","","","","","","91","502019","502"
"","502022","0.2","","1","nop_idle_thinking","","","3","108931","502"
"0","502023","","","0","vo_drama_10082002_004","","","21","vo_drama_10082002","502"
"1","502024","0","0","7","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0.5","0","11","108731","502"
"","502025","0.2","","1","nop_talk_joy3_blink2","","","3","108731","502"
"","502026","","","","1","","","93","1.5","502"
"","502027","0.2","","1","nop_talk_joy1_normal","","","3","108731","502"
"","502028","","","","","","","91","502024","502"
"","502029","0.2","","1","nop_idle_joy_normal","","","3","108731","502"
"0","502030","","","0","vo_drama_10082002_005","","","21","vo_drama_10082002","502"
"1","502031","0","0","5","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0.5","0","11","108931","502"
"","502032","0.2","","1","nop_talk_joy3_blink2","","","3","108931","502"
"","502033","","","","1","","","93","8","502"
"","502034","0.2","","1","nop_talk_joy3_blink","","","3","108931","502"
"","502035","","","","","","","91","502031","502"
"","502036","0.2","","1","nop_idle_thinking","","","3","108931","502"
"0","502037","","","0","vo_drama_10082002_006","","","21","vo_drama_10082002","502"
"1","502038","0","0","5","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0.5","0","11","108831","502"
"","502039","0.2","","1","nop_talk_memory","","","3","108831","502"
"","502040","","","","1","","","93","4.75","502"
"","502041","0.2","","1","nop_talk_anger2","","","3","108831","502"
"","502042","","","","1","","","93","3.5","502"
"","502043","0.2","","1","nop_talk_normal_dere2","","","3","108831","502"
"","502044","","","","","","","91","502038","502"
"","502045","","","","1","","","93","0.1","502"
"","502046","0.2","","1","nop_idle_normal","","","3","108831","502"
"0","502047","","","0","vo_drama_10082002_007","","","21","vo_drama_10082002","502"
"1","502048","0","0","6","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0.5","0","11","108731","502"
"","502049","0.2","","1","nop_talk_joy3_blink","","","3","108731","502"
"","502050","","","","1","","","93","5.5","502"
"","502051","0.2","","1","nop_look_talk_sad","","","3","108731","502"
"","502052","","","","1","","","93","1","502"
"","502053","0.2","","1","nop_talk_joy2","","","3","108731","502"
"","502054","","","","","","","91","502048","502"
"","502055","0.2","","1","nop_idle_joy1","","","3","108731","502"
"0","502056","","","0","vo_drama_10082002_008","","","21","vo_drama_10082002","502"
"1","502057","0","0","5","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0.5","0","11","108931","502"
"","502058","0.2","","1","nop_talk_joy1_normal","","","3","108931","502"
"","502059","","","","1","","","93","3.5","502"
"","502060","0.2","","1","nop_talk_joy3_blink","","","3","108931","502"
"","502061","","","","1","","","93","8.5","502"
"","502062","0.2","","0","nop_talk_arm_crossed","","","3","108931","502"
"","502063","","","","1","","","93","1","502"
"","502064","0.2","","1","nop_idle_arm_crossed","","","3","108931","502"
"","502065","","","","","","","91","502057","502"
"0","502066","","","0","vo_drama_10082002_009","","","21","vo_drama_10082002","502"
"1","502067","0","0","7","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0.5","0","11","108731","502"
"","502068","0.2","","1","nop_talk_joy3_blink","","","3","108731","502"
"","502069","","","","1","","","93","6","502"
"","502070","0.2","","1","nop_talk_joy2","","","3","108731","502"
"","502071","","","","","","","91","502067","502"
"","502072","0.2","","1","nop_idle_joy1","","","3","108731","502"
"0","502073","","","0","vo_drama_10082002_010","","","21","vo_drama_10082002","502"
"1","502074","0","0","5","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0.5","0","11","108931","502"
"","502075","0.2","","1","nop_talk_joy3_blink2","","","3","108931","502"
"","502076","","","","1","","","93","7.5","502"
"","502077","0.2","","1","nop_idle_sad","","","3","108831","502"
"1","502078","0","0","1.5","1","0","0","12","108831","502"
"","502079","0.2","","1","nop_talk_worry","","","3","108931","502"
"","502080","0.2","","1","nop_idle_normal_suprise1","","","3","108731","502"
"","502081","","","","","","","91","502074","502"
"","502082","","","","","","","91","502078","502"
"","502083","0.2","","1","nop_idle_worry","","","3","108931","502"
"0","502084","","","0","vo_drama_10082002_011","","","21","vo_drama_10082002","502"
"1","502085","0","0","5","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0.5","0","11","108831","502"
"","502086","0.2","","1","nop_talk_joy1_sad","","","3","108831","502"
"","502087","","","","1","","","93","7","502"
"","502088","0.2","","1","nop_talk_sad3","","","3","108831","502"
"","502089","","","","","","","91","502085","502"
"","502090","0.2","","1","nop_idle_sad3","","","3","108831","502"
"0","502091","","","0","vo_drama_10082002_012","","","21","vo_drama_10082002","502"
"1","502092","0","0","6","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0.5","0","11","108731","502"
"","502093","0.2","","1","nop_talk_joy2","","","3","108731","502"
"","502094","","","","1","","","93","6","502"
"nop_idle_guts5","502095","0.2","0.2","0","nop_talk_guts5","","1","3","108731","502"
"","502096","","","","","","","91","502092","502"
"","502097","0.2","","1","nop_idle_guts5","","","3","108731","502"
"0","502098","","","0","vo_drama_10082002_013","","","21","vo_drama_10082002","502"
"1","502099","0","0","6","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0.5","0","11","108931","502"
"","502100","0.2","","0","nop_talk_arm_crossed","","","3","108931","502"
"","502101","","","","1","","","93","1","502"
"","502102","0.2","","0","nop_talk_arm_crossed_loop","","","3","108931","502"
"","502103","","","","1","","","93","1","502"
"","502104","0.2","","1","nop_talk_normal","","","3","108931","502"
"","502105","","","","","","","91","502099","502"
"","502106","0.2","","1","nop_idle_normal","","","3","108931","502"
"0","502107","","","0","vo_drama_10082002_014","","","21","vo_drama_10082002","502"
"1","502108","0","0","5","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0.5","0","11","108731","502"
"","502109","0.2","","1","nop_talk_joy2","","","3","108731","502"
"","502110","","","","","","","91","502108","502"
"","502111","0.2","","1","nop_idle_joy_normal","","","3","108731","502"
"0","502112","","","0","vo_drama_10082002_015","","","21","vo_drama_10082002","502"
"1","502113","0","0","6","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0.5","0","11","108831","502"
"","502114","0.2","","1","nop_talk_joy1_normal","","","3","108831","502"
"","502115","","","","1","","","93","2","502"
"","502116","0.2","","1","nop_look_talk_wish","","","3","108831","502"
"","502117","","","","1","","","93","1","502"
"nop_idle_joy1","502118","0.2","0.2","0","nop_bow","","1","3","108831","502"
"","502119","","","","1","","","93","0.2","502"
"nop_idle_joy2","502120","0.2","0.2","0","nop_bow","","1","3","108731","502"
"nop_idle_joy1","502121","0.2","0.2","0","nop_bow","","1","3","108931","502"
"","502122","","","","1","","","93","3","502"
"","502123","","","","","","","91","502113","502"
"","502124","","","","0","","","93","0.5","502"
"1000","503001","1.95","1","104","102011","nop_idle_joy2","-300","1","1","503"
"1000","503002","1.95","1","105","100411","nop_idle_normal","-270","1","1","503"
"1000","503003","1.95","1","101","103631","nop_idle_normal","-235","1","1","503"
"-275","503004","1.95","0","106","1","NoItem_idle","-255","5","1","503"
"-105","503005","0","","-215","11","","1","31","1","503"
"","503006","","","","0","","","93","0","503"
"","503007","0.2","","1","nop_run","","","3","100411","503"
"5","503008","","","-255","-275","","","2","100411","503"
"","503009","","","","","","","93","0.5","503"
"","503010","0.2","","1","nop_run","","","3","102011","503"
"5","503011","","","-230","-140","","","2","102011","503"
"","503012","","","","","","","93","1","503"
"","503013","0.2","","1","nop_run","","","3","103631","503"
"4.5","503014","","","-235","150","","","2","103631","503"
"","503015","","","","","","","93","3.4","503"
"","503016","","","","0","","","4","100411","503"
"","503017","0.2","","1","nop_idle_normal","","","3","100411","503"
"","503018","","","","","","","93","0.1","503"
"nop_idle_joy1","503019","0.2","0.2","0","nop_03_misogi_hello_long","","1","3","100411","503"
"","503020","","","0","4","","","12","100411","503"
"","503021","","","","","","","93","0.4","503"
"","503022","","","","0","","","4","102011","503"
"","503023","0.2","","1","nop_idle_normal","","","3","102011","503"
"","503024","","","","","","","93","0.1","503"
"nop_idle_joy1","503025","0.2","0.2","0","nop_03_mimi_swing","","1","3","102011","503"
"","503026","","","0","4","","","12","102011","503"
"","503027","","","","","","","93","0.5","503"
"nop_03_kyoka_idle_doya","503028","0.2","0","0","nop_03_kyoka_talk_doya","","1","3","103631","503"
"","503029","-40","","0","4","","","12","103631","503"
"","503030","","","","0","","","93","1.5","503"
"","503031","0.2","","1","nop_talk_joy2","","","3","102011","503"
"0","503032","","","0","vo_drama_10082003_001","","","21","vo_drama_10082003","503"
"1","503033","0","0","5","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0.5","0","11","102011","503"
"","503034","","","","","","","91","503033","503"
"","503035","0.2","","1","nop_idle_joy1","","","3","102011","503"
"0","503036","","","0","vo_drama_10082003_002","","","21","vo_drama_10082003","503"
"1","503037","0","0","6","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","1","0","11","100411","503"
"","503038","0.2","","1","nop_talk_joy2","","","3","100411","503"
"","503039","","","","1","","","93","4","503"
"nop_03_misogi_trick_loop","503040","0.2","0","0","nop_03_misogi_trick_in","","1","3","1","503"
"nop_03_misogi_trick_loop","503041","0.2","0","0","nop_03_misogi_trick_in","","1","3","100411","503"
"","503042","","","","1","","","93","2","503"
"","503043","","","","1","","","32","11","503"
"NoItem_idle","503044","0.2","0.2","0","nop_03_misogi_trick_out","","1","3","1","503"
"nop_talk_joy2","503045","0.2","0.2","0","nop_03_misogi_trick_out","","1","3","100411","503"
"","503046","","","","1","","","93","0.1","503"
"","503047","","","","1","","","4","102011","503"
"nop_03_mimi_surprise_loop","503048","0.2","0","0","nop_03_mimi_surprise","","1","3","102011","503"
"nop_03_kyoka_surprise_loop","503049","0.2","0","0","nop_03_kyoka_surprise","","1","3","103631","503"
"","503050","","","","","","","91","503037","503"
"","503051","0.2","","1","nop_idle_joy2","","","3","100411","503"
"0","503052","","","0","vo_drama_10082003_003","","","21","vo_drama_10082003","503"
"1","503053","0","0","8","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0.5","0","11","103631","503"
"","503054","0.2","","1","nop_talk_anger","","","3","103631","503"
"","503055","","","","1","","","93","4","503"
"nop_talk_arm_crossed_loop_anger","503056","0.2","0","0","nop_talk_arm_crossed_anger","","1","3","103631","503"
"","503057","","","","","","","91","503053","503"
"","503058","0.2","","1","nop_idle_normal","","","3","100411","503"
"","503059","0.2","","1","nop_idle_arm_crossed_anger","","","3","103631","503"
"","503060","","","","0","","","4","102011","503"
"0","503061","","","0","vo_drama_10082003_004","","","21","vo_drama_10082003","503"
"1","503062","0","0","5","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0.5","0","11","102011","503"
"","503063","0.2","","1","nop_talk_surprise_kira","","","3","102011","503"
"","503064","","","","1","","","93","4","503"
"nop_idle_surprise1","503065","0.2","0","0","nop_surprise","","1","3","103631","503"
"","503066","","","","","","","91","503062","503"
"","503067","0.2","","1","nop_idle_surprise_kira","","","3","102011","503"
"0","503068","","","0","vo_drama_10082003_005","","","21","vo_drama_10082003","503"
"1","503069","0","0","6","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0.5","0","11","103631","503"
"","503070","0.2","","1","nop_talk_jitome","","","3","103631","503"
"","503071","","","","1","","","93","1.5","503"
"","503072","0.2","","1","nop_talk_sad3","","","3","103631","503"
"","503073","","","","","","","91","503069","503"
"","503074","0.2","","1","nop_idle_sad3","","","3","103631","503"
"","503075","0.2","","1","nop_idle_joy1","","","3","102011","503"
"0","503076","","","0","vo_drama_10082003_006","","","21","vo_drama_10082003","503"
"1","503077","0","0","7","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","0","11","100411","503"
"","503078","0.2","","1","nop_talk_joy2","","","3","100411","503"
"","503079","","","","","","","91","503077","503"
"","503080","0.2","","1","nop_idle_normal","","","3","100411","503"
"0","503081","","","0","vo_drama_10082003_007","","","21","vo_drama_10082003","503"
"1","503082","0","0","6","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","0","11","103631","503"
"","503083","0.2","","1","nop_talk_anger2","","","3","103631","503"
"","503084","","","","","","","91","503082","503"
"","503085","0.2","","1","nop_idle_sad","","","3","103631","503"
"0","503086","","","0","vo_drama_10082003_008","","","21","vo_drama_10082003","503"
"1","503087","0","0","5","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0.5","0","11","102011","503"
"","503088","0.2","","1","nop_talk_surprise1","","","3","102011","503"
"","503089","","","","1","","","93","4","503"
"","503090","0.2","","1","nop_talk_normal","","","3","102011","503"
"","503091","","","","","","","91","503087","503"
"","503092","0.2","","1","nop_idle_normal","","","3","102011","503"
"0","503093","","","0","vo_drama_10082003_009","","","21","vo_drama_10082003","503"
"1","503094","0","0","7","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0.5","0","11","100411","503"
"","503095","0.2","","1","nop_talk_thinking","","","3","100411","503"
"","503096","","","","","","","91","503094","503"
"","503097","0.2","","1","nop_idle_thinking","","","3","100411","503"
"","503098","0.2","","1","nop_idle_thinking","","","3","103631","503"
"0","503099","","","0","vo_drama_10082003_010","","","21","vo_drama_10082003","503"
"1","503100","0","0","6","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0.5","0","11","102011","503"
"","503101","0.2","","1","nop_talk_wish","","","3","102011","503"
"","503102","","","","1","","","93","4","503"
"","503103","0.2","","1","nop_talk_joy2","","","3","102011","503"
"","503104","","","","","","","91","503100","503"
"","503105","0.2","","1","nop_idle_joy1","","","3","102011","503"
"0","503106","","","0","vo_drama_10082003_011","","","21","vo_drama_10082003","503"
"1","503107","0","0","7","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0.5","0","11","103631","503"
"nop_talk_guts2_loop","503108","0.2","0.2","0","nop_talk_guts2","","1","3","103631","503"
"","503109","","","","1","","","93","5.5","503"
"nop_03_kyoka_talk_doya_loop","503110","0.2","0.2","0","nop_03_kyoka_talk_doya","","1","3","103631","503"
"","503111","","","","","","","91","503107","503"
"","503112","0.2","","1","nop_03_kyoka_idle_doya","","","3","103631","503"
"0","503113","","","0","vo_drama_10082003_012","","","21","vo_drama_10082003","503"
"1","503114","0","0","7","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0.5","0","11","100411","503"
"","503115","0.2","","1","nop_talk_joy2","","","3","100411","503"
"","503116","","","","","","","91","503114","503"
"","503117","0.2","","1","nop_idle_joy2","","","3","100411","503"
"0","503118","","","0","vo_drama_10082003_013","","","21","vo_drama_10082003","503"
"1","503119","0","0","8","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0.5","0","11","103631","503"
"","503120","0.2","","1","nop_talk_anger","","","3","103631","503"
"","503121","","","","","","","91","503119","503"
"","503122","0.2","","1","nop_idle_anger","","","3","103631","503"
"0","503123","","","0","vo_drama_10082003_014","","","21","vo_drama_10082003","503"
"1","503124","0","0","6","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","0","11","102011","503"
"","503125","0.2","","1","nop_talk_joy1","","","3","102011","503"
"","503126","","","","","","","91","503124","503"
"nop_03_cmn_eieio_loop","503127","0.2","0.2","0","nop_03_cmn_eieio","","1","3","102011","503"
"","503128","","","","","","","93","0.1","503"
"nop_03_cmn_eieio_loop","503129","0.2","0.2","0","nop_03_cmn_eieio","","1","3","103631","503"
"","503130","","","","","","","93","0.1","503"
"nop_03_cmn_eieio_loop","503131","0.2","0.2","0","nop_03_cmn_eieio","","1","3","100411","503"
"","503132","","","","0","","","93","1.3","503"
"-150","504001","1.95","0","101","101231","nop_idle_normal","-225","1","1","504"
"150","504002","1.95","1","104","104011","nop_idle_normal","-255","1","1","504"
"-300","504003","1.95","0","105","101511","nop_idle_normal","-255","1","1","504"
"","504004","","","","0","","","93","0.5","504"
"0","504005","","","0","vo_drama_10082004_001","","","21","vo_drama_10082004","504"
"1","504006","0","0","8","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0.5","0","11","101511","504"
"nop_talk_joy3","504007","0.2","0.2","0","nop_bow","","1","3","101511","504"
"nop_idle_normal","504008","0.2","0.2","0","nop_bow","","1","3","101231","504"
"nop_idle_normal","504009","0.2","0.2","0","nop_bow","","1","3","104011","504"
"","504010","","","","","","","91","504006","504"
"","504011","0.2","","1","nop_idle_normal","","","3","101511","504"
"0","504012","","","0","vo_drama_10082004_002","","","21","vo_drama_10082004","504"
"1","504013","0","0","8","招待してくれてありがと～！\nシオリンも喜んでたよ！","0.5","0","11","101231","504"
"nop_talk_joy1","504014","0.2","0.2","0","nop_look_smile","","1","3","101231","504"
"","504015","","","","","","","91","504013","504"
"","504016","0.2","","1","nop_idle_normal","","","3","101231","504"
"0","504017","","","0","vo_drama_10082004_003","","","21","vo_drama_10082004","504"
"1","504018","0","0","8","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0.5","0","11","104011","504"
"nop_shock_loop","504019","0.2","0","0","nop_shock_in","","1","3","104011","504"
"","504020","","","","1","","","93","3","504"
"","504021","0.2","","1","nop_04_aoi_tohoho","","","3","104011","504"
"","504022","","","","","","","91","504018","504"
"0","504023","","","0","vo_drama_10082004_004","","","21","vo_drama_10082004","504"
"1","504024","0","0","8","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0.5","0","11","101231","504"
"nop_talk_guts2_loop","504025","0.2","0","0","nop_talk_guts2","","1","3","101231","504"
"","504026","","","","1","","","93","1.8","504"
"","504027","0.2","","1","nop_talk_joy1","","","3","101231","504"
"","504028","","","","","","","91","504024","504"
"","504029","0.2","","1","nop_idle_normal","","","3","101231","504"
"0","504030","","","0","vo_drama_10082004_005","","","21","vo_drama_10082004","504"
"1","504031","0","0","8","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0.5","0","11","104011","504"
"","504032","0.2","","1","nop_04_aoi_panic","","","3","104011","504"
"","504033","","","","1","","","93","4.4","504"
"","504034","0.2","","1","nop_talk_tsun_pain","","","3","104011","504"
"","504035","0.2","","1","nop_idle_bitter","","","3","101511","504"
"","504036","0.2","","1","nop_idle_bitter","","","3","101231","504"
"","504037","","","","","","","91","504031","504"
"0","504038","","","0","vo_drama_10082004_006","","","21","vo_drama_10082004","504"
"1","504039","0","0","8","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0.5","0","11","101511","504"
"","504040","0.2","","1","nop_talk_normal","","","3","101511","504"
"","504041","","","","1","","","93","2.4","504"
"","504042","0.2","","1","nop_talk_wish_joy","","","3","101511","504"
"","504043","","","","","","","91","504039","504"
"0","504044","","","0","vo_drama_10082004_007","","","21","vo_drama_10082004","504"
"1","504045","0","0","8","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0.5","0","11","101231","504"
"nop_idle_normal","504046","0.2","0.2","0","nop_04_hatsune_swing","","1","3","101231","504"
"","504047","","","","1","","","93","3","504"
"","504048","0.2","","0","nop_04_hatsune_kiran","","","3","101231","504"
"","504049","","","","","","","91","504045","504"
"","504050","0.2","","1","nop_idle_normal","","","3","101231","504"
"0","504051","","","0","vo_drama_10082004_008","","","21","vo_drama_10082004","504"
"1","504052","0","0","8","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0.5","0","11","104011","504"
"nop_04_aoi_haua_loop","504053","0.2","0","0","nop_04_aoi_haua_in","","1","3","104011","504"
"","504054","","","","1","","","93","3","504"
"","504055","0.2","","1","nop_talk_joy3_blink","","","3","101511","504"
"","504056","0.2","","1","nop_idle_surprise1","","","3","101231","504"
"","504057","","","","","","","91","504052","504"
"","504058","","","","0","","","93","0.5","504"
"-150","505001","1.95","1","103","103111","nop_05_shinobu_idle_normal","-250","1","1","505"
"150","505002","1.95","1","101","102211","nop_idle_sad","-230","1","1","505"
"-360","505003","1.95","0","101","100711","nop_05_miyako_idle_joy1","-240","1","1","505"
"275","505004","1.95","1","105","100611","nop_idle_joy1","-260","1","1","505"
"-50","505005","1.95","1","102","2051","nop_skull_idle","-225","5","1","505"
"","505006","","","","0","","","93","0.5","505"
"0","505007","","","0","vo_drama_10082005_001","","","21","vo_drama_10082005","505"
"1","505008","0","0","6","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0.5","0","11","100711","505"
"","505009","0.2","","1","nop_05_miyako_talk_joy2","","","3","100711","505"
"","505010","","","","","","","91","505008","505"
"","505011","0.2","","1","nop_05_miyako_idle_joy2","","","3","100711","505"
"0","505012","","","0","vo_drama_10082005_002","","","21","vo_drama_10082005","505"
"1","505013","0","0","6","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0.5","0","11","103111","505"
"","505014","0.2","","1","nop_05_shinobu_talk_worry","","","3","103111","505"
"","505015","","","","","","","91","505013","505"
"","505016","0.2","","1","nop_05_shinobu_idle_worry","","","3","103111","505"
"0","505017","","","0","vo_drama_10082005_003","","","21","vo_drama_10082005","505"
