68904724d20575188e0c07c397a44468cf8cec365fbfcde0dff0b2a77acf103c,ecd652d653740f0e0fc24d5587fce74680e62c6fcf02b2c44c195708bea987aa,31ed9926487c542acc4d3ddc24f0b728717ac5ace74e743ce3e3c76b9b45e603,3a9ffe7a43770cf5c6294db9c417dcf6ff378c9a1e9408bcc60387374f4805ce,c22f9743f49cabc239bd2cbf859306d73c26459d3b11128a58a0b8c35e8d5381,766df9442ae5db013db2fbb4452ba8970e1095fd97df79094afbeb9ed0458b67,f8d252701063a05d5b8f440014c2932a3b2a26d6e2a6f681828d0d7e5444556a,eaf31411065e59cdc5704de5ee36169b2907beae3f667e148137387211f915ea,035227bbf1d80508f860e4bb47a147bf7a1c320ab520ae32ce53728c4d9ec590,222aba9d53f3129ad482750a3d240ca81df04cff51fd578ff22c01456a63baa1,53948167504e1a756f4eb9a0586da70194dd790d45e56fa8626ef864dda4c4f6,ffe85f35f15e3b5499b46bd8e69285afa0075357c3a5b7fa3a651fdef645ecc2,970646b320bbb930be18f241d9dda0e82bad4ff173806c7d845ff81b89e16375,ab0bf576f8f4a1ea268d498afef1ac1755fc84b0b1b2336b339ecd4247257d20,5332bc54beae4b1755c1d96af49d758bdfe7fb72d3ae48707e9df77c2ef483be,9cba6e85141ed75ff51137edfacced281e2596207f500d5448f5575c127c6241,1f61976e223d53931d419eba2ee7ad07cd51d6ee3296dad6b7c6875149a4f9d6,808152b1cf41fbf6a88034fe9aef0cc0ee1ac80ca5d6d0e2fa8bad0ec14f2a48,b86f7f440ac1cff286d905ad07011874a5414673f1f54a4d278f104723606b16,bab57529f4bebf15c15abe07798738e0b9da97c140f2788ab8fcc1fa2ea137b0,bb838070532110bd1ec771b4e0acf5e7f66ca88360732a71c450b58af9c3d9b9,d5d100fdbd6eecccc79c66a6415269569ca11e39653524a622c22b8ee01b1724,2e598c0f26f9c194258f4a4bc020af2abc5d082e4a79fd4f503ab6be0c686217,91b5b069011f0ff4d9ac998ba3f8c56376fd6bb2e1e2fa3f0450e8e540a44146,7393ab16c5ebf21659d133d01a8b2f7867465978104034947216ece5a2b18b55,f4c7c67a20cf5dc0ca9806645ed2d4de82edf81a88e7aff9150aa81f7d51f681,d6262f947bf987caf559c6d171454f11688cb7457f75f1540502ce66dfd399c4,8b9b3082e77b5efbd0f12e9e450db8a14fa21989fd5896f930f539a2585506ce,14735acc8c766e09ccb91ad49915f1329792b5cd8bb36d1bddc476f461f0e06b,6e379f3a6468c1ce7529a8db8a6f086d713abd0b0e5da769c304831022321b7d,2c8461ec33c14790a9639ecc828bdde1886426d6e6a8231a7e6438a8f7562ad5,aec658baf33662eea71742642bdd32b3bbb7202f0f0a6fa8f08eb62c93c65141,eb11ffdc8a49a7777ff81a9ff4a56786ff14e0283e504e6c7242342c84a974d1,7de582c7dd50d7dc59327c1dc83ac27a2e432e6facfe9d4cb97dab97d1c84670,2b6a29b18bcd41f3264e94e803a3a3ab8004c30424c9f3d343f42e70ee17f067,5071263529408658c97bbf6f0a1d2b9ed268a7cdfe1c14512c92c6057f1f25a9,274b465b1207ac667374bbf69269a27958f3bca29a073008f9533431c8809ced,ee4be5252801e45684402660a9089f193e5b12d88b165adc264b17ebb6f9d83b
"650043161","0","0","0","670060040","1","86","0","4","0","4","0","0","0","670300140","0","0","386","670230040","101011","101011","0","0","0","0","86","2","10011004","1","1","86","0","10011002","0","0","1","0","10011003"
"650043162","0","0","0","670090040","1","36","0","0","0","0","0","0","0","670070040","0","0","386","670300140","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650043163","101011","0","0","670130140","1","86","670020040","0","0","0","0","0","0","670050040","0","0","386","670040040","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650043171","0","0","0","670050044","1","36","0","0","0","0","0","0","0","670380044","0","0","405","670190044","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650043172","0","0","0","670090044","1","86","0","4","0","4","0","0","0","670070044","0","0","405","670300144","101011","101011","0","0","0","0","86","2","10011004","1","2","86","0","10011002","0","0","1","0","10011003"
"650043173","101011","0","0","670240044","1","86","670150044","0","0","0","0","0","0","670220044","0","0","405","670380144","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650043181","0","0","0","670030047","1","86","0","4","0","4","0","0","0","670020047","0","0","422","670290147","101011","101011","0","0","0","0","86","2","10011005","1","1","86","0","10011003","0","0","1","0","10011004"
"650043182","0","0","0","670330047","1","36","0","0","0","0","0","0","0","670130147","0","0","422","670210147","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650043183","101011","0","0","670120047","1","86","670140047","0","0","0","0","0","0","670420047","0","0","422","670380147","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650043191","0","0","0","670280049","1","36","0","0","0","0","0","0","0","670010049","0","0","433","670270049","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650043192","0","0","0","670210149","1","86","0","4","0","4","0","0","0","670280049","0","0","433","670010049","101011","101011","0","0","0","0","86","2","10011005","1","2","86","0","10011003","0","0","1","0","10011004"
"650043193","101011","0","0","670290149","1","86","670340049","0","0","0","0","0","0","670160049","0","0","433","670380149","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650043201","0","0","0","670050050","1","36","0","0","0","0","0","0","0","670380050","0","0","442","670190050","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650043202","0","0","0","670090050","1","86","0","4","0","4","0","0","0","670070050","0","0","442","670300150","101011","101011","0","0","0","0","86","2","10011005","1","2","86","0","10011003","0","0","1","0","10011004"
"650043203","101011","0","0","670240050","1","86","670150050","0","0","0","0","0","0","670220050","0","0","442","670380150","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650044011","0","0","0","670370010","1","18","0","0","0","0","0","0","0","670440010","0","0","273","670060010","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044012","0","0","0","670090010","1","66","0","4","0","0","0","0","0","670070010","0","0","273","670300110","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044013","101011","0","0","670270010","1","66","670160010","0","0","0","0","0","0","670420010","0","0","273","670380109","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044021","0","0","0","670090111","1","18","0","0","0","0","0","0","0","670110011","0","0","281","670300011","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044022","0","0","0","670210111","1","66","0","4","0","0","0","0","0","670280011","0","0","281","670010011","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044023","101011","0","0","670380010","1","66","670230011","0","0","0","0","0","0","670420011","0","0","281","670050010","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044031","0","0","0","670380011","1","18","0","0","0","0","0","0","0","670340012","0","0","288","670320012","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044032","0","0","0","670330010","1","66","0","4","0","0","0","0","0","670080012","0","0","288","670210112","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044033","101011","0","0","670290112","1","66","670340012","0","0","0","0","0","0","670160012","0","0","288","670380111","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044041","0","0","0","670060013","1","18","0","0","0","0","0","0","0","670130013","0","0","298","670090013","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044042","0","0","0","670090013","1","66","0","4","0","0","0","0","0","670070013","0","0","298","670300113","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044043","101011","0","0","670040012","1","66","670210113","0","0","0","0","0","0","670100013","0","0","298","670030013","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044051","0","0","0","670030014","1","18","0","0","0","0","0","0","0","670020014","0","0","309","670280014","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044052","0","0","0","670210114","1","66","0","4","0","0","0","0","0","670280014","0","0","309","670010014","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044053","101011","0","0","670270014","1","66","670160014","0","0","0","0","0","0","670420014","0","0","309","670380113","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044061","0","0","0","670060015","1","18","0","0","0","0","0","0","0","670130015","0","0","313","670090015","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044062","0","0","0","670120013","1","66","0","4","0","0","0","0","0","670390015","0","0","313","670300015","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044063","101011","0","0","670330013","1","66","670130115","0","0","0","0","0","0","670250015","0","0","313","670290215","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044071","0","0","0","670090116","1","18","0","0","0","0","0","0","0","670110016","0","0","321","670300016","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044072","0","0","0","670050015","1","66","0","4","0","0","0","0","0","670140016","0","0","321","670300016","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044073","101011","0","0","670380015","1","66","670230016","0","0","0","0","0","0","670420016","0","0","321","670050015","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044081","0","0","0","670060017","1","18","0","0","0","0","0","0","0","670130017","0","0","321","670090017","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044082","0","0","0","670090017","1","66","0","4","0","0","0","0","0","670070017","0","0","321","670300117","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044083","101011","0","0","670290117","1","66","670340017","0","0","0","0","0","0","670160017","0","0","321","670380116","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044091","0","0","0","670090118","1","18","0","0","0","0","0","0","0","670110018","0","0","321","670300018","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044092","0","0","0","670120016","1","66","0","4","0","0","0","0","0","670390018","0","0","321","670300018","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044093","101011","0","0","670040017","1","66","670210118","0","0","0","0","0","0","670100018","0","0","321","670030018","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044101","0","0","0","670370019","1","18","0","0","0","0","0","0","0","670440019","0","0","321","670060019","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044102","0","0","0","670210119","1","66","0","4","0","0","0","0","0","670280019","0","0","321","670010019","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044103","101011","0","0","670270019","1","66","670160019","0","0","0","0","0","0","670420019","0","0","321","670380118","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044111","0","0","0","670380019","1","18","0","0","0","0","0","0","0","670340020","0","0","321","670320020","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044112","0","0","0","670050019","1","66","0","4","0","0","0","0","0","670140020","0","0","321","670300020","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044113","101011","0","0","670330018","1","66","670130120","0","0","0","0","0","0","670250020","0","0","321","670290220","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044121","0","0","0","670030021","1","18","0","0","0","0","0","0","0","670020021","0","0","321","670280021","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044122","0","0","0","670120019","1","66","0","4","0","0","0","0","0","670390021","0","0","321","670300021","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044123","101011","0","0","670290121","1","66","670340021","0","0","0","0","0","0","670160021","0","0","321","670380120","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044131","0","0","0","670030022","1","18","0","0","0","0","0","0","0","670020022","0","0","326","670280022","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044132","0","0","0","670090022","1","66","0","4","0","0","0","0","0","670070022","0","0","326","670300122","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044133","101011","0","0","670040021","1","66","670210122","0","0","0","0","0","0","670100022","0","0","326","670030022","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044141","0","0","0","670370023","1","18","0","0","0","0","0","0","0","670440023","0","0","336","670060023","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044142","0","0","0","670050022","1","66","0","4","0","0","0","0","0","670140023","0","0","336","670300023","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044143","101011","0","0","670380022","1","66","670230023","0","0","0","0","0","0","670420023","0","0","336","670050022","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044151","0","0","0","670090125","1","18","0","0","0","0","0","0","0","670110025","0","0","341","670300025","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650044152","0","0","0","670330023","1","66","0","4","0","0","0","0","0","670080025","0","0","341","670210125","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650044153","101011","0","0","670270025","1","66","670160025","0","0","0","0","0","0","670420025","0","0","341","670380124","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650044161","0","0","0","670030040","1","86","0","4","0","4","0","0","0","670020040","0","0","386","670290134","101011","101011","0","0","0","0","86","2","10011004","1","1","86","0","10011002","0","0","1","0","10011003"
"650044162","0","0","0","670330040","1","36","0","0","0","0","0","0","0","670130140","0","0","386","670210140","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650044163","101011","0","0","670120040","1","86","670140040","0","0","0","0","0","0","670420040","0","0","386","670380140","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650044171","0","0","0","670060044","1","36","0","0","0","0","0","0","0","670300144","0","0","405","670230044","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650044172","0","0","0","670090044","1","86","0","4","0","4","0","0","0","670070044","0","0","405","670300144","101011","101011","0","0","0","0","86","2","10011004","1","2","86","0","10011002","0","0","1","0","10011003"
"650044173","101011","0","0","670130144","1","86","670020044","0","0","0","0","0","0","670050044","0","0","405","670040044","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650044181","0","0","0","670280047","1","86","0","4","0","4","0","0","0","670010043","0","0","422","670270047","101011","101011","0","0","0","0","86","2","10011005","1","1","86","0","10011003","0","0","1","0","10011004"
"650044182","0","0","0","670210147","1","36","0","0","0","0","0","0","0","670280047","0","0","422","670010047","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650044183","101011","0","0","670290147","1","86","670340047","0","0","0","0","0","0","670160047","0","0","422","670380147","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650044191","0","0","0","670280049","1","36","0","0","0","0","0","0","0","670010049","0","0","433","670270049","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650044192","0","0","0","670210149","1","86","0","4","0","4","0","0","0","670280049","0","0","433","670010049","101011","101011","0","0","0","0","86","2","10011005","1","2","86","0","10011003","0","0","1","0","10011004"
"650044193","101011","0","0","670290149","1","86","670340049","0","0","0","0","0","0","670160049","0","0","433","670380149","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650044201","0","0","0","670060050","1","36","0","0","0","0","0","0","0","670300150","0","0","442","670230050","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650044202","0","0","0","670120050","1","86","0","4","0","4","0","0","0","670390050","0","0","442","670300050","101011","101011","0","0","0","0","86","2","10011005","1","2","86","0","10011003","0","0","1","0","10011004"
"650044203","101011","0","0","670120050","1","86","670140050","0","0","0","0","0","0","670420050","0","0","442","670380150","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650045011","0","0","0","670370010","1","18","0","0","0","0","0","0","0","670440010","0","0","273","670060010","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045012","0","0","0","670090010","1","66","0","4","0","0","0","0","0","670070010","0","0","273","670300110","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045013","101011","0","0","670270010","1","66","670160010","0","0","0","0","0","0","670420010","0","0","273","670380109","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045021","0","0","0","670090111","1","18","0","0","0","0","0","0","0","670110011","0","0","281","670300011","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045022","0","0","0","670210111","1","66","0","4","0","0","0","0","0","670280011","0","0","281","670010011","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045023","101011","0","0","670380010","1","66","670230011","0","0","0","0","0","0","670420011","0","0","281","670050010","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045031","0","0","0","670380011","1","18","0","0","0","0","0","0","0","670340012","0","0","288","670320012","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045032","0","0","0","670330010","1","66","0","4","0","0","0","0","0","670080012","0","0","288","670210112","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045033","101011","0","0","670290112","1","66","670340012","0","0","0","0","0","0","670160012","0","0","288","670380111","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045041","0","0","0","670060013","1","18","0","0","0","0","0","0","0","670130013","0","0","298","670090013","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045042","0","0","0","670090013","1","66","0","4","0","0","0","0","0","670070013","0","0","298","670300113","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045043","101011","0","0","670040012","1","66","670210113","0","0","0","0","0","0","670100013","0","0","298","670030013","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045051","0","0","0","670030014","1","18","0","0","0","0","0","0","0","670020014","0","0","309","670280014","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045052","0","0","0","670210114","1","66","0","4","0","0","0","0","0","670280014","0","0","309","670010014","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045053","101011","0","0","670270014","1","66","670160014","0","0","0","0","0","0","670420014","0","0","309","670380113","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045061","0","0","0","670060015","1","18","0","0","0","0","0","0","0","670130015","0","0","313","670090015","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045062","0","0","0","670120013","1","66","0","4","0","0","0","0","0","670390015","0","0","313","670300015","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045063","101011","0","0","670330013","1","66","670130115","0","0","0","0","0","0","670250015","0","0","313","670290215","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045071","0","0","0","670090116","1","18","0","0","0","0","0","0","0","670110016","0","0","321","670300016","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045072","0","0","0","670050015","1","66","0","4","0","0","0","0","0","670140016","0","0","321","670300016","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045073","101011","0","0","670380015","1","66","670230016","0","0","0","0","0","0","670420016","0","0","321","670050015","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045081","0","0","0","670060017","1","18","0","0","0","0","0","0","0","670130017","0","0","321","670090017","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045082","0","0","0","670090017","1","66","0","4","0","0","0","0","0","670070017","0","0","321","670300117","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045083","101011","0","0","670290117","1","66","670340017","0","0","0","0","0","0","670160017","0","0","321","670380116","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045091","0","0","0","670090118","1","18","0","0","0","0","0","0","0","670110018","0","0","321","670300018","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045092","0","0","0","670120016","1","66","0","4","0","0","0","0","0","670390018","0","0","321","670300018","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045093","101011","0","0","670040017","1","66","670210118","0","0","0","0","0","0","670100018","0","0","321","670030018","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045101","0","0","0","670370019","1","18","0","0","0","0","0","0","0","670440019","0","0","321","670060019","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045102","0","0","0","670210119","1","66","0","4","0","0","0","0","0","670280019","0","0","321","670010019","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045103","101011","0","0","670270019","1","66","670160019","0","0","0","0","0","0","670420019","0","0","321","670380118","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045111","0","0","0","670380019","1","18","0","0","0","0","0","0","0","670340020","0","0","321","670320020","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045112","0","0","0","670050019","1","66","0","4","0","0","0","0","0","670140020","0","0","321","670300020","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045113","101011","0","0","670330018","1","66","670130120","0","0","0","0","0","0","670250020","0","0","321","670290220","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045121","0","0","0","670030021","1","18","0","0","0","0","0","0","0","670020021","0","0","321","670280021","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045122","0","0","0","670120019","1","66","0","4","0","0","0","0","0","670390021","0","0","321","670300021","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045123","101011","0","0","670290121","1","66","670340021","0","0","0","0","0","0","670160021","0","0","321","670380120","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045131","0","0","0","670030022","1","18","0","0","0","0","0","0","0","670020022","0","0","326","670280022","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045132","0","0","0","670090022","1","66","0","4","0","0","0","0","0","670070022","0","0","326","670300122","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045133","101011","0","0","670040021","1","66","670210122","0","0","0","0","0","0","670100022","0","0","326","670030022","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045141","0","0","0","670370023","1","18","0","0","0","0","0","0","0","670440023","0","0","336","670060023","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045142","0","0","0","670050022","1","66","0","4","0","0","0","0","0","670140023","0","0","336","670300023","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045143","101011","0","0","670380022","1","66","670230023","0","0","0","0","0","0","670420023","0","0","336","670050022","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045151","0","0","0","670090125","1","18","0","0","0","0","0","0","0","670110025","0","0","341","670300025","0","0","0","0","0","0","36","1","61001005","1","1","30","0","61001007","0","0","1","0","61001004"
"650045152","0","0","0","670330023","1","66","0","4","0","0","0","0","0","670080025","0","0","341","670210125","0","101011","0","0","0","0","66","1","10011003","1","2","66","0","10011001","0","0","1","0","10011002"
"650045153","101011","0","0","670270025","1","66","670160025","0","0","0","0","0","0","670420025","0","0","341","670380124","0","0","0","4","0","0","66","1","10011006","1","3","66","0","10011004","0","0","1","0","10011005"
"650045161","0","0","0","670060040","1","86","0","4","0","4","0","0","0","670300140","0","0","386","670230040","101011","101011","0","0","0","0","86","2","10011004","1","1","86","0","10011002","0","0","1","0","10011003"
"650045162","0","0","0","670090040","1","36","0","0","0","0","0","0","0","670070040","0","0","386","670300140","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650045163","101011","0","0","670130140","1","86","670020040","0","0","0","0","0","0","670050040","0","0","386","670040040","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650045171","0","0","0","670050044","1","36","0","0","0","0","0","0","0","670380044","0","0","405","670190044","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650045172","0","0","0","670090044","1","86","0","4","0","4","0","0","0","670070044","0","0","405","670300144","101011","101011","0","0","0","0","86","2","10011004","1","2","86","0","10011002","0","0","1","0","10011003"
"650045173","101011","0","0","670240044","1","86","670150044","0","0","0","0","0","0","670220044","0","0","405","670380144","0","0","0","4","0","0","86","2","10011007","1","3","86","0","10011005","0","0","1","0","10011006"
"650045181","0","0","0","670030047","1","86","0","4","0","4","0","0","0","670020047","0","0","422","670290147","101011","101011","0","0","0","0","86","2","10011005","1","1","86","0","10011003","0","0","1","0","10011004"
"650045182","0","0","0","670330047","1","36","0","0","0","0","0","0","0","670130147","0","0","422","670210147","0","0","0","0","0","0","36","2","62001005","1","2","60","0","62001007","0","0","1","0","61001004"
"650045183","101011","0","0","670120047","1","86","670140047","0","0","0","0","0","0","670420047","0","0","422","670380147","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
"650045191","0","0","0","670280049","1","36","0","0","0","0","0","0","0","670010049","0","0","433","670270049","0","0","0","0","0","0","36","2","62001005","1","1","60","0","62001007","0","0","1","0","61001004"
"650045192","0","0","0","670210149","1","86","0","4","0","4","0","0","0","670280049","0","0","433","670010049","101011","101011","0","0","0","0","86","2","10011005","1","2","86","0","10011003","0","0","1","0","10011004"
"650045193","101011","0","0","670290149","1","86","670340049","0","0","0","0","0","0","670160049","0","0","433","670380149","0","0","0","4","0","0","86","2","10011008","1","3","86","0","10011006","0","0","1","0","10011007"
