4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"5","625","6025","602501"
"4","2075","6025","602502"
"4","2875","6025","602503"
"11","3400","6025","602504"
"12","4750","6025","602505"
"16","4900","6025","602506"
"1013","5750","6025","602507"
"16","6500","6025","602508"
"18","7700","6025","602509"
"18","8500","6025","602510"
"5","825","6026","602601"
"18","2250","6026","602602"
"16","2600","6026","602603"
"16","3400","6026","602604"
"4","4625","6026","602605"
"1013","5150","6026","602606"
"18","6200","6026","602607"
"11","6800","6026","602608"
"12","8150","6026","602609"
"4","8575","6026","602610"
"12","1650","6027","602701"
"5","1525","6027","602702"
"4","3075","6027","602703"
"16","3450","6027","602704"
"4","4575","6027","602705"
"18","5450","6027","602706"
"11","5950","6027","602707"
"16","6650","6027","602708"
"18","7850","6027","602709"
"1013","8300","6027","602710"
"18","1300","6028","602801"
"12","2350","6028","602802"
"11","2600","6028","602803"
"11","3400","6028","602804"
"12","4750","6028","602805"
"16","4900","6028","602806"
"4","6075","6028","602807"
"19","6250","6028","602808"
"19","7050","6028","602809"
"17","8500","6028","602810"
"19","450","6029","602901"
"12","2250","6029","602902"
"12","3050","6029","602903"
"17","3600","6029","602904"
"19","3750","6029","602905"
"11","4850","6029","602906"
"16","5600","6029","602907"
"4","6775","6029","602908"
"18","7500","6029","602909"
"11","8050","6029","602910"
"17","1200","6030","603001"
"16","1500","6030","603002"
"18","2750","6030","603003"
"12","3800","6030","603004"
"4","4325","6030","603005"
"12","5450","6030","603006"
"11","5600","6030","603007"
"19","6100","6030","603008"
"19","6950","6030","603009"
"11","8000","6030","603010"
"13","800","6031","603101"
"9","1900","6031","603102"
"13","2400","6031","603103"
"12","3950","6031","603104"
"18","4500","6031","603105"
"12","5550","6031","603106"
"10","5675","6031","603107"
"1004","6400","6031","603108"
"22","7490","6031","603109"
"22","8290","6031","603110"
"12","1700","6032","603201"
"10","1875","6032","603202"
"9","2900","6032","603203"
"22","3640","6032","603204"
"13","4200","6032","603205"
"22","5190","6032","603206"
"12","6500","6032","603207"
"1004","6550","6032","603208"
"13","7300","6032","603209"
"18","8600","6032","603210"
"12","1650","6033","603301"
"12","2450","6033","603302"
"18","3050","6033","603303"
"13","3300","6033","603304"
"13","4150","6033","603305"
"10","5025","6033","603306"
"22","5990","6033","603307"
"1004","6500","6033","603308"
"22","7690","6033","603309"
"9","8450","6033","603310"
"19","650","6034","603401"
"5","1425","6034","603402"
"16","2500","6034","603403"
"11","3400","6034","603404"
"2","4200","6034","603405"
"19","4650","6034","603406"
"19","5450","6034","603407"
"11","6600","6034","603408"
"16","7300","6034","603409"
"16","8100","6034","603410"
"5","525","6035","603501"
"19","1250","6035","603502"
"16","2300","6035","603503"
"19","2850","6035","603504"
"2","4100","6035","603505"
"11","4850","6035","603506"
"16","5500","6035","603507"
"11","6400","6035","603508"
"19","6950","6035","603509"
"16","7950","6035","603510"
"19","500","6036","603601"
"11","1700","6036","603602"
"5","2075","6036","603603"
"19","2900","6036","603604"
"16","3950","6036","603605"
"16","4800","6036","603606"
"16","5600","6036","603607"
"11","6500","6036","603608"
"2","7200","6036","603609"
"19","7750","6036","603610"
"19","650","6037","603701"
"19","1450","6037","603702"
"11","2600","6037","603703"
"22","3490","6037","603704"
"16","4100","6037","603705"
"17","5300","6037","603706"
"6","5600","6037","603707"
"23","6350","6037","603708"
"7","7200","6037","603709"
"4","8475","6037","603710"
"16","1100","6038","603801"
"23","1650","6038","603802"
"11","2700","6038","603803"
"17","3900","6038","603804"
"6","4200","6038","603805"
"22","5190","6038","603806"
"19","5550","6038","603807"
"4","7075","6038","603808"
"19","7200","6038","603809"
"7","8100","6038","603810"
"4","1375","6039","603901"
"19","1600","6039","603902"
"11","2750","6039","603903"
"16","3400","6039","603904"
"17","4600","6039","603905"
"6","5000","6039","603906"
"19","5600","6039","603907"
"23","6450","6039","603908"
"22","7690","6039","603909"
"7","8150","6039","603910"
"6","800","6040","604001"
"11","1800","6040","604002"
"6","2400","6040","604003"
"10","3275","6040","604004"
"15","4150","6040","604005"
"22","5090","6040","604006"
"23","5550","6040","604007"
"1013","6550","6040","604008"
"1013","7350","6040","604009"
"1013","8150","6040","604010"
"6","650","6041","604101"
"10","1475","6041","604102"
"15","2450","6041","604103"
"23","2950","6041","604104"
"1013","4000","6041","604105"
"1013","4750","6041","604106"
"1013","5600","6041","604107"
"6","6200","6041","604108"
"22","7340","6041","604109"
"11","8050","6041","604110"
"15","750","6042","604201"
"1013","1650","6042","604202"
"10","2275","6042","604203"
"23","3050","6042","604204"
"6","3800","6042","604205"
"6","4650","6042","604206"
"1013","5650","6042","604207"
"11","6450","6042","604208"
"1013","7250","6042","604209"
"22","8190","6042","604210"
"1004","800","6043","604301"
"1013","1750","6043","604302"
"1013","2550","6043","604303"
"17","3700","6043","604304"
"18","4500","6043","604305"
"18","5300","6043","604306"
"15","5750","6043","604307"
"15","6550","6043","604308"
"12","7950","6043","604309"
"12","8750","6043","604310"
"12","1650","6044","604401"
"18","2300","6044","604402"
"1013","2650","6044","604403"
"12","4050","6044","604404"
"18","4600","6044","604405"
"15","5050","6044","604406"
"15","5900","6044","604407"
"1004","6600","6044","604408"
"1013","7450","6044","604409"
"17","8650","6044","604410"
"18","1450","6045","604501"
"12","2500","6045","604502"
"1013","2750","6045","604503"
"18","3850","6045","604504"
"12","4900","6045","604505"
"15","5100","6045","604506"
"15","5950","6045","604507"
"1013","6650","6045","604508"
"17","7850","6045","604509"
"1004","8100","6045","604510"
"9","1100","6046","604601"
"10","1675","6046","604602"
"15","2550","6046","604603"
"9","3500","6046","604604"
"18","4500","6046","604605"
"18","5300","6046","604606"
"1004","5600","6046","604607"
"3","6950","6046","604608"
"10","7275","6046","604609"
"13","8000","6046","604610"
"10","775","6047","604701"
"13","1500","6047","604702"
"1004","2250","6047","604703"
"3","3550","6047","604704"
"18","4400","6047","604705"
"9","4900","6047","604706"
"9","5700","6047","604707"
"15","6400","6047","604708"
"18","7600","6047","604709"
"10","7925","6047","604710"
"9","900","6048","604801"
"1004","1400","6048","604802"
"3","2850","6048","604803"
"10","3175","6048","604804"
"13","3800","6048","604805"
"18","5200","6048","604806"
"10","5575","6048","604807"
"9","6600","6048","604808"
"18","7550","6048","604809"
"15","8050","6048","604810"
"1003","800","6049","604901"
"23","1550","6049","604902"
"7","2400","6049","604903"
"7","3200","6049","604904"
"21","4125","6049","604905"
"1003","4800","6049","604906"
"21","5725","6049","604907"
"12","7150","6049","604908"
"12","7950","6049","604909"
"7","8000","6049","604910"
"7","900","6050","605001"
"7","1750","6050","605002"
"1003","2600","6050","605003"
"1003","3300","6050","605004"
"7","4200","6050","605005"
"23","4950","6050","605006"
"12","6550","6050","605007"
"21","6725","6050","605008"
"12","8050","6050","605009"
"21","8275","6050","605010"
"12","1700","6051","605101"
"1003","1700","6051","605102"
"21","2625","6051","605103"
"7","3350","6051","605104"
"23","4100","6051","605105"
"7","4950","6051","605106"
"21","5875","6051","605107"
"12","7300","6051","605108"
"1003","7350","6051","605109"
"7","8200","6051","605110"
"17","1300","6052","605201"
"17","2100","6052","605202"
"19","2250","6052","605203"
"5","3025","6052","605204"
"5","3825","6052","605205"
"1","5300","6052","605206"
"3","6150","6052","605207"
"1003","6400","6052","605208"
"19","7050","6052","605209"
"17","8500","6052","605210"
"19","550","6053","605301"
"5","1225","6053","605302"
"5","2125","6053","605303"
"17","3600","6053","605304"
"17","4350","6053","605305"
"1","5200","6053","605306"
"19","5300","6053","605307"
"17","6750","6053","605308"
"1003","7100","6053","605309"
"3","8350","6053","605310"
"1","1150","6054","605401"
"3","2000","6054","605402"
"1003","2250","6054","605403"
"19","2850","6054","605404"
"17","4300","6054","605405"
"17","5100","6054","605406"
"5","5325","6054","605407"
"19","6150","6054","605408"
"5","6875","6054","605409"
"17","8400","6054","605410"
"1001","800","6055","605501"
"9","1900","6055","605502"
"3","2950","6055","605503"
"1002","3200","6055","605504"
"3","4550","6055","605505"
"12","5550","6055","605506"
"1003","5600","6055","605507"
"12","7150","6055","605508"
"18","7700","6055","605509"
"3","8550","6055","605510"
"12","9550","6055","605511"
"18","10100","6055","605512"
"3","1550","6056","605601"
"9","2000","6056","605602"
"12","3350","6056","605603"
"12","4050","6056","605604"
"1002","4200","6056","605605"
"3","5450","6056","605606"
"18","6250","6056","605607"
"1001","6500","6056","605608"
"3","7900","6056","605609"
"12","8900","6056","605610"
"1003","8950","6056","605611"
"18","10200","6056","605612"
"18","1400","6057","605701"
"3","2300","6057","605702"
"3","3050","6057","605703"
"1002","3350","6057","605704"
"3","4700","6057","605705"
"1003","4950","6057","605706"
"1001","5800","6057","605707"
"12","7350","6057","605708"
"12","8050","6057","605709"
"9","8400","6057","605710"
"12","9650","6057","605711"
"18","10300","6057","605712"
"1003","800","6058","605801"
"1004","1600","6058","605802"
"1003","2400","6058","605803"
"1002","3200","6058","605804"
"1001","4000","6058","605805"
"1012","5300","6058","605806"
"1","6100","6058","605807"
"17","6900","6058","605808"
"17","7700","6058","605809"
"3","8550","6058","605810"
"18","9300","6058","605811"
"18","10100","6058","605812"
"1004","650","6059","605901"
"1002","1450","6059","605902"
"1003","2200","6059","605903"
"1001","3050","6059","605904"
"3","4400","6059","605905"
"1003","4650","6059","605906"
"18","6000","6059","605907"
"1012","6700","6059","605908"
"17","7600","6059","605909"
"17","8300","6059","605910"
"1","9100","6059","605911"
"18","10000","6059","605912"
"18","1200","6060","606001"
"1004","1400","6060","606002"
"1003","2300","6060","606003"
"1003","3100","6060","606004"
"1","4300","6060","606005"
"17","5100","6060","606006"
"3","6000","6060","606007"
"1012","6800","6060","606008"
"17","7500","6060","606009"
"1001","7900","6060","606010"
"18","9150","6060","606011"
"1002","9400","6060","606012"
"10","875","6061","606101"
"1004","1600","6061","606102"
"10","2475","6061","606103"
"9","3500","6061","606104"
"1004","4000","6061","606105"
"9","5100","6061","606106"
"13","5600","6061","606107"
"1004","6400","6061","606108"
"13","7200","6061","606109"
"18","8500","6061","606110"
"1004","8800","6061","606111"
"18","10100","6061","606112"
"9","1200","6062","606201"
"10","1875","6062","606202"
"9","2800","6062","606203"
"1004","3300","6062","606204"
"13","4100","6062","606205"
"18","5450","6062","606206"
"1004","5800","6062","606207"
"10","6625","6062","606208"
"13","7300","6062","606209"
"1004","8100","6062","606210"
"1004","9000","6062","606211"
"18","10300","6062","606212"
"9","1250","6063","606301"
"1004","1750","6063","606302"
"1004","2550","6063","606303"
"1004","3400","6063","606304"
"13","4200","6063","606305"
"18","5500","6063","606306"
"10","5825","6063","606307"
"18","7100","6063","606308"
"1004","7350","6063","606309"
"13","8200","6063","606310"
"9","9200","6063","606311"
"10","9775","6063","606312"
"1013","950","6064","606401"
"1013","1750","6064","606402"
"1013","2550","6064","606403"
"7","3200","6064","606404"
"1012","4500","6064","606405"
"1003","4800","6064","606406"
"11","5800","6064","606407"
"11","6600","6064","606408"
"11","7400","6064","606409"
"12","8750","6064","606410"
"16","8900","6064","606411"
"16","9700","6064","606412"
"12","1350","6065","606501"
"11","1600","6065","606502"
"1003","2300","6065","606503"
"16","3200","6065","606504"
"16","4000","6065","606505"
"1013","4800","6065","606506"
"1012","5900","6065","606507"
"11","6450","6065","606508"
"1013","7200","6065","606509"
"1013","8000","6065","606510"
"11","8900","6065","606511"
"7","9450","6065","606512"
"11","900","6066","606601"
"12","2250","6066","606602"
"11","2450","6066","606603"
"1003","3050","6066","606604"
"1013","3950","6066","606605"
"1012","5200","6066","606606"
"11","5700","6066","606607"
"16","6400","6066","606608"
"1013","7250","6066","606609"
"1013","8050","6066","606610"
"16","8750","6066","606611"
"7","9400","6066","606612"
"17","1300","6067","606701"
"1","2100","6067","606702"
"1004","2400","6067","606703"
"13","3200","6067","606704"
"22","4290","6067","606705"
"13","4800","6067","606706"
"18","6100","6067","606707"
"3","6950","6067","606708"
"1004","7200","6067","606709"
"7","8000","6067","606710"
"7","8800","6067","606711"
"21","9725","6067","606712"
"13","900","6068","606801"
"17","2300","6068","606802"
"7","2600","6068","606803"
"7","3400","6068","606804"
"1004","4100","6068","606805"
"1004","4950","6068","606806"
"1","6250","6068","606807"
"18","7100","6068","606808"
"22","7640","6068","606809"
"3","8650","6068","606810"
"21","9025","6068","606811"
"13","9800","6068","606812"
"13","950","6069","606901"
"3","2300","6069","606902"
"22","2790","6069","606903"
"1004","3350","6069","606904"
"18","4650","6069","606905"
"21","5125","6069","606906"
"17","6300","6069","606907"
"1004","6550","6069","606908"
"7","7300","6069","606909"
"1","8650","6069","606910"
"13","8950","6069","606911"
"7","9700","6069","606912"
"9","1100","6070","607001"
"3","2150","6070","607002"
"12","3150","6070","607003"
"12","3950","6070","607004"
"18","4500","6070","607005"
"3","5350","6070","607006"
"12","6350","6070","607007"
"12","7150","6070","607008"
"17","7700","6070","607009"
"1004","8000","6070","607010"
"1003","8800","6070","607011"
"17","10100","6070","607012"
"3","1200","6071","607101"
"17","1950","6071","607102"
"12","2950","6071","607103"
"18","3600","6071","607104"
"3","4400","6071","607105"
"12","5450","6071","607106"
"1003","5500","6071","607107"
"12","7000","6071","607108"
"9","7300","6071","607109"
"1004","7900","6071","607110"
"17","9200","6071","607111"
"12","10250","6071","607112"
"17","1200","6072","607201"
"1004","1400","6072","607202"
"12","3000","6072","607203"
"12","3750","6072","607204"
"12","4650","6072","607205"
"3","5200","6072","607206"
"9","5750","6072","607207"
"3","6750","6072","607208"
"1003","7100","6072","607209"
"18","8300","6072","607210"
"12","9350","6072","607211"
"17","9900","6072","607212"
"4","1275","6073","607301"
"21","1725","6073","607302"
"7","2400","6073","607303"
"14","2950","6073","607304"
"19","3850","6073","607305"
"5","4625","6073","607306"
"7","5600","6073","607307"
"7","6400","6073","607308"
"23","7150","6073","607309"
"2","8200","6073","607310"
"5","8625","6073","607311"
"2","9800","6073","607312"
"5","775","6074","607401"
"7","1750","6074","607402"
"4","3075","6074","607403"
"7","3350","6074","607404"
"7","4100","6074","607405"
"14","4650","6074","607406"
"19","5550","6074","607407"
"23","6550","6074","607408"
"21","7425","6074","607409"
"5","7925","6074","607410"
"2","9100","6074","607411"
"2","9900","6074","607412"
"19","850","6075","607501"
"14","1450","6075","607502"
"2","2750","6075","607503"
"5","3125","6075","607504"
"23","4100","6075","607505"
"7","5000","6075","607506"
"4","6275","6075","607507"
"2","6750","6075","607508"
"21","7525","6075","607509"
"7","8150","6075","607510"
"5","8775","6075","607511"
"7","9800","6075","607512"
"4","1275","6076","607601"
"4","2075","6076","607602"
"1013","2550","6076","607603"
"4","3675","6076","607604"
"6","4000","6076","607605"
"1013","4950","6076","607606"
"1013","5750","6076","607607"
"4","6875","6076","607608"
"4","7675","6076","607609"
"6","8000","6076","607610"
"4","9275","6076","607611"
"4","10075","6076","607612"
"4","1175","6077","607701"
"4","1975","6077","607702"
"4","2675","6077","607703"
"4","3525","6077","607704"
"6","3900","6077","607705"
"4","5125","6077","607706"
"1013","5650","6077","607707"
"1013","6400","6077","607708"
"6","7000","6077","607709"
"1013","8050","6077","607710"
"4","9175","6077","607711"
"4","9875","6077","607712"
"4","1075","6078","607801"
"4","1925","6078","607802"
"1013","2450","6078","607803"
"4","3475","6078","607804"
"4","4325","6078","607805"
"6","4600","6078","607806"
"1013","5600","6078","607807"
"6","6200","6078","607808"
"4","7525","6078","607809"
"1013","7950","6078","607810"
"4","9075","6078","607811"
"4","9975","6078","607812"
"1","1300","6079","607901"
"3","2150","6079","607902"
"22","2690","6079","607903"
"17","3700","6079","607904"
"18","4500","6079","607905"
"13","4800","6079","607906"
"1013","5750","6079","607907"
"11","6600","6079","607908"
"13","7200","6079","607909"
"1012","8500","6079","607910"
"1012","9300","6079","607911"
"22","9890","6079","607912"
"1012","1400","6080","608001"
"1","2300","6080","608002"
"13","2500","6080","608003"
"18","3900","6080","608004"
"3","4750","6080","608005"
"1013","5150","6080","608006"
"13","5700","6080","608007"
"17","7000","6080","608008"
"11","7500","6080","608009"
"1012","8600","6080","608010"
"22","9240","6080","608011"
"22","10090","6080","608012"
"1","1450","6081","608101"
"11","1950","6081","608102"
"1012","3050","6081","608103"
"13","3350","6081","608104"
"22","4440","6081","608105"
"22","5240","6081","608106"
"3","6350","6081","608107"
"17","7050","6081","608108"
"1012","7850","6081","608109"
"18","8700","6081","608110"
"13","8900","6081","608111"
"1013","9850","6081","608112"
"14","550","6082","608201"
"14","1350","6082","608202"
"19","2250","6082","608203"
"7","3200","6082","608204"
"7","4000","6082","608205"
"4","5275","6082","608206"
"19","5450","6082","608207"
"2","6600","6082","608208"
"2","7400","6082","608209"
"4","8475","6082","608210"
"14","8550","6082","608211"
"21","9725","6082","608212"
"14","350","6083","608301"
"21","1625","6083","608302"
"2","2450","6083","608303"
"14","2850","6083","608304"
"7","3800","6083","608305"
"14","4400","6083","608306"
"19","5350","6083","608307"
"4","6675","6083","608308"
"2","7200","6083","608309"
"19","7650","6083","608310"
"4","9125","6083","608311"
"7","9500","6083","608312"
"19","500","6084","608401"
"7","1400","6084","608402"
"2","2500","6084","608403"
"7","3050","6084","608404"
"2","4050","6084","608405"
"4","5075","6084","608406"
"19","5300","6084","608407"
"14","6000","6084","608408"
"14","6850","6084","608409"
"14","7600","6084","608410"
"4","9175","6084","608411"
"21","9575","6084","608412"
"17","1300","6085","608501"
"17","2100","6085","608502"
"17","2900","6085","608503"
"11","3400","6085","608504"
"11","4200","6085","608505"
"2","5000","6085","608506"
"13","5600","6085","608507"
"13","6400","6085","608508"
"22","7490","6085","608509"
"11","8200","6085","608510"
"17","9300","6085","608511"
"18","10100","6085","608512"
"17","1500","6086","608601"
"18","2300","6086","608602"
"22","2840","6086","608603"
"2","3500","6086","608604"
"17","4600","6086","608605"
"17","5500","6086","608606"
"11","5950","6086","608607"
"13","6600","6086","608608"
"13","7400","6086","608609"
"11","8400","6086","608610"
"11","9100","6086","608611"
"17","10300","6086","608612"
"17","1450","6087","608701"
"22","2040","6087","608702"
"18","3000","6087","608703"
"17","3900","6087","608704"
"2","4350","6087","608705"
"17","5450","6087","608706"
"11","5900","6087","608707"
"13","6550","6087","608708"
"17","7800","6087","608709"
"11","8350","6087","608710"
"11","9150","6087","608711"
"13","9700","6087","608712"
"15","950","6088","608801"
"11","1800","6088","608802"
"12","3150","6088","608803"
"10","3275","6088","608804"
"9","4300","6088","608805"
"22","5090","6088","608806"
"4","6075","6088","608807"
"1012","6900","6088","608808"
"7","7200","6088","608809"
"16","8100","6088","608810"
"18","9300","6088","608811"
"2","9800","6088","608812"
"4","1425","6089","608901"
"16","1850","6089","608902"
"18","3000","6089","608903"
"10","3425","6089","608904"
"12","4900","6089","608905"
"22","5240","6089","608906"
"7","5700","6089","608907"
"15","6650","6089","608908"
"11","7600","6089","608909"
"1012","8600","6089","608910"
"9","9200","6089","608911"
"2","9950","6089","608912"
"9","1200","6090","609001"
"15","1850","6090","609002"
"1012","3100","6090","609003"
"11","3500","6090","609004"
"16","4300","6090","609005"
"18","5500","6090","609006"
"7","5800","6090","609007"
"2","6750","6090","609008"
"12","8050","6090","609009"
"10","8225","6090","609010"
"22","9290","6090","609011"
"4","10175","6090","609012"
"21003","1000","7001","700101"
"21004","2000","7001","700102"
"21003","3000","7001","700103"
"21010","4000","7001","700104"
"21010","5000","7001","700105"
"21010","6000","7001","700106"
"21017","7000","7001","700107"
"21003","8000","7001","700108"
"21017","9000","7001","700109"
"21003","10000","7001","700110"
"21015","11000","7001","700111"
"21003","12000","7001","700112"
"21015","13000","7001","700113"
"21017","1100","7002","700201"
"21003","2200","7002","700202"
"21017","3100","7002","700203"
"21010","4100","7002","700204"
"21003","5200","7002","700205"
"21010","6200","7002","700206"
"21015","7150","7002","700207"
"21004","8200","7002","700208"
"21003","9150","7002","700209"
"21015","10150","7002","700210"
"21010","11100","7002","700211"
"21003","12100","7002","700212"
"21003","13100","7002","700213"
"21003","1200","7003","700301"
"21003","2100","7003","700302"
"21003","3200","7003","700303"
"21017","4150","7003","700304"
"21003","5100","7003","700305"
"21010","6150","7003","700306"
"21004","7100","7003","700307"
"21015","8100","7003","700308"
"21010","9100","7003","700309"
"21003","10200","7003","700310"
"21017","11150","7003","700311"
"21015","12150","7003","700312"
"21010","13200","7003","700313"
"21007","1000","7004","700401"
"21010","2000","7004","700402"
"21002","3000","7004","700403"
"21003","4000","7004","700404"
"21002","5000","7004","700405"
"21001","6000","7004","700406"
"21014","7000","7004","700407"
"21004","8000","7004","700408"
"21014","9000","7004","700409"
"21008","10000","7004","700410"
"21002","11000","7004","700411"
"21003","12000","7004","700412"
"21014","13000","7004","700413"
"21014","900","7005","700501"
"21002","1850","7005","700502"
"21004","2800","7005","700503"
"21002","3900","7005","700504"
"21014","4800","7005","700505"
"21014","5800","7005","700506"
"21001","6800","7005","700507"
"21002","7900","7005","700508"
"21003","8850","7005","700509"
"21010","9800","7005","700510"
"21003","10900","7005","700511"
"21008","11850","7005","700512"
"21007","12800","7005","700513"
"21003","800","7006","700601"
"21014","1800","7006","700602"
"21007","2850","7006","700603"
"21014","3850","7006","700604"
"21002","4850","7006","700605"
"21004","5900","7006","700606"
"21014","6850","7006","700607"
"21001","7850","7006","700608"
"21003","8800","7006","700609"
"21008","9850","7006","700610"
"21002","10800","7006","700611"
"21010","11800","7006","700612"
"21002","12900","7006","700613"
"21002","1000","7007","700701"
"21002","2000","7007","700702"
"21001","3000","7007","700703"
"21010","4000","7007","700704"
"21001","5000","7007","700705"
"21004","6000","7007","700706"
"21006","7000","7007","700707"
"21016","8000","7007","700708"
"21017","9000","7007","700709"
"21007","10000","7007","700710"
"21014","11000","7007","700711"
"21015","12000","7007","700712"
"21007","13000","7007","700713"
"21016","1150","7008","700801"
"21015","2100","7008","700802"
"21002","3150","7008","700803"
"21001","4200","7008","700804"
"21017","5200","7008","700805"
"21001","6150","7008","700806"
"21006","7100","7008","700807"
"21004","8150","7008","700808"
"21014","9150","7008","700809"
"21002","10200","7008","700810"
"21007","11150","7008","700811"
"21010","12150","7008","700812"
"21007","13200","7008","700813"
"21006","1100","7009","700901"
"21001","2150","7009","700902"
"21002","3200","7009","700903"
"21016","4100","7009","700904"
"21007","5150","7009","700905"
"21017","6200","7009","700906"
"21001","7200","7009","700907"
"21002","8100","7009","700908"
"21015","9100","7009","700909"
"21014","10100","7009","700910"
"21007","11100","7009","700911"
"21010","12200","7009","700912"
"21004","13100","7009","700913"
"21002","1000","7010","701001"
"21004","2000","7010","701002"
"21006","3000","7010","701003"
"21002","4000","7010","701004"
"21010","5000","7010","701005"
"21008","6000","7010","701006"
"21002","7000","7010","701007"
"21002","8000","7010","701008"
"21003","9000","7010","701009"
"21015","10000","7010","701010"
"21014","11000","7010","701011"
"21007","12000","7010","701012"
"21004","13000","7010","701013"
"21004","850","7011","701101"
"21002","1850","7011","701102"
"21003","2850","7011","701103"
"21002","3850","7011","701104"
"21014","4800","7011","701105"
"21007","5800","7011","701106"
"21004","6850","7011","701107"
"21002","7800","7011","701108"
"21002","8800","7011","701109"
"21008","9850","7011","701110"
"21006","10850","7011","701111"
"21010","11900","7011","701112"
"21015","12800","7011","701113"
"21002","900","7012","701201"
"21007","1900","7012","701202"
"21004","2900","7012","701203"
"21010","3800","7012","701204"
"21014","4850","7012","701205"
"21008","5850","7012","701206"
"21004","6800","7012","701207"
"21015","7850","7012","701208"
"21006","8850","7012","701209"
"21002","9900","7012","701210"
"21003","10800","7012","701211"
"21002","11800","7012","701212"
"21002","12850","7012","701213"
"21016","1000","7013","701301"
"21017","2000","7013","701302"
"21010","3000","7013","701303"
"21014","4000","7013","701304"
"21010","5000","7013","701305"
"21015","6000","7013","701306"
"21001","7000","7013","701307"
"21002","8000","7013","701308"
"21001","9000","7013","701309"
"21008","10000","7013","701310"
"21008","11000","7013","701311"
"21008","12000","7013","701312"
"21008","13000","7013","701313"
"21001","1200","7014","701401"
"21001","2200","7014","701402"
"21008","3150","7014","701403"
"21008","4150","7014","701404"
"21014","5200","7014","701405"
"21008","6200","7014","701406"
"21016","7150","7014","701407"
"21002","8100","7014","701408"
"21010","9100","7014","701409"
"21017","10200","7014","701410"
"21015","11150","7014","701411"
"21008","12200","7014","701412"
"21010","13100","7014","701413"
"21002","1100","7015","701501"
"21001","2150","7015","701502"
"21010","3200","7015","701503"
"21015","4200","7015","701504"
"21014","5150","7015","701505"
"21001","6100","7015","701506"
"21008","7100","7015","701507"
"21016","8150","7015","701508"
"21017","9200","7015","701509"
"21008","10150","7015","701510"
"21008","11200","7015","701511"
"21010","12150","7015","701512"
"21008","13150","7015","701513"
"21004","1000","7016","701601"
"21004","2000","7016","701602"
"21004","3000","7016","701603"
"21010","4000","7016","701604"
"21003","5000","7016","701605"
"21010","6000","7016","701606"
"21007","7000","7016","701607"
"21016","8000","7016","701608"
"21007","9000","7016","701609"
"21017","10000","7016","701610"
"21004","11000","7016","701611"
"21004","12000","7016","701612"
"21017","13000","7016","701613"
"21007","900","7017","701701"
"21016","1900","7017","701702"
"21004","2850","7017","701703"
"21017","3850","7017","701704"
"21004","4850","7017","701705"
"21010","5800","7017","701706"
"21010","6900","7017","701707"
"21003","7800","7017","701708"
"21004","8850","7017","701709"
"21004","9800","7017","701710"
"21007","10900","7017","701711"
"21004","11850","7017","701712"
"21017","12800","7017","701713"
"21007","850","7018","701801"
"21004","1800","7018","701802"
"21004","2900","7018","701803"
"21004","3800","7018","701804"
"21017","4900","7018","701805"
"21004","5850","7018","701806"
"21016","6800","7018","701807"
"21003","7900","7018","701808"
"21004","8900","7018","701809"
"21007","9850","7018","701810"
"21017","10850","7018","701811"
"21010","11900","7018","701812"
"21010","12850","7018","701813"
"21007","1000","7019","701901"
"21014","2000","7019","701902"
"21015","3000","7019","701903"
"21008","4000","7019","701904"
"21004","5000","7019","701905"
"21008","6000","7019","701906"
"21001","7000","7019","701907"
"21010","8000","7019","701908"
"21002","9000","7019","701909"
"21006","10000","7019","701910"
"21003","11000","7019","701911"
"21001","12000","7019","701912"
"21007","1100","7020","702001"
"21003","2150","7020","702002"
"21001","3150","7020","702003"
"21002","4100","7020","702004"
"21010","5150","7020","702005"
"21004","6200","7020","702006"
"21001","7100","7020","702007"
"21014","8150","7020","702008"
"21006","9150","7020","702009"
"21008","10150","7020","702010"
"21008","11200","7020","702011"
"21015","12100","7020","702012"
"21014","1150","7021","702101"
"21007","2200","7021","702102"
"21008","3100","7021","702103"
"21008","4150","7021","702104"
"21006","5100","7021","702105"
"21001","6100","7021","702106"
"21002","7200","7021","702107"
"21010","8100","7021","702108"
"21015","9100","7021","702109"
"21001","10100","7021","702110"
"21003","11150","7021","702111"
"21004","12150","7021","702112"
"21006","1000","7022","702201"
"21016","2000","7022","702202"
"21017","3000","7022","702203"
"21003","4000","7022","702204"
"21003","5000","7022","702205"
"21003","6000","7022","702206"
"21008","7000","7022","702207"
"21002","8000","7022","702208"
"21015","9000","7022","702209"
"21017","10000","7022","702210"
"21004","11000","7022","702211"
"21003","12000","7022","702212"
"21003","800","7023","702301"
"21015","1850","7023","702302"
"21006","2850","7023","702303"
"21017","3800","7023","702304"
"21008","4850","7023","702305"
"21016","5900","7023","702306"
"21002","6900","7023","702307"
"21003","7800","7023","702308"
"21017","8900","7023","702309"
"21003","9850","7023","702310"
"21004","10800","7023","702311"
"21003","11900","7023","702312"
"21016","900","7024","702401"
"21017","1800","7024","702402"
"21003","2800","7024","702403"
"21017","3900","7024","702404"
"21003","4800","7024","702405"
"21002","5850","7024","702406"
"21008","6800","7024","702407"
"21003","7900","7024","702408"
