690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"1284","1500","80","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/24 05:00:00","109","0","84"
"1285","1500","80","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/24 05:00:00","112","0","85"
"1286","1500","80","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/24 05:00:00","8004","0","351"
"1287","1500","80","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/24 05:00:00","8005","0","352"
"1288","2000","30","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/26 5:00:00","109","0","37"
"1289","2000","30","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/26 5:00:00","112","0","38"
"1290","2000","30","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/26 5:00:00","101","0","31"
"1291","2000","40","0","0","1","1","-1","0","2022/08/01 04:59:59","2022/07/26 5:00:00","101","0","41"
"1292","2000","30","0","0","1","1","-1","0","2022/08/06 04:59:59","2022/07/26 5:00:00","103","0","34"
"1293","2000","40","0","0","1","1","-1","0","2022/08/06 04:59:59","2022/07/26 5:00:00","103","0","44"
"1294","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","101","0","91"
"1295","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","102","0","92"
"1296","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","111","0","93"
"1297","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","109","0","94"
"1298","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","112","0","95"
"1299","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","8004","0","100"
"1300","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/26 5:00:00","8005","0","101"
"1301","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/31 12:00:00","6004","0","96"
"1302","1500","100","0","0","1","1","-1","0","2022/08/01 4:59:59","2022/07/31 12:00:00","6005","0","97"
"1303","1500","80","0","0","1","1","-1","0","2022/07/25 20:59:59","2022/07/18 12:00:00","7004","0","251"
"1304","1500","80","0","0","1","1","-1","0","2022/07/25 20:59:59","2022/07/18 12:00:00","7005","0","252"
"1305","2000","80","0","0","1","1","-1","0","2022/08/25 20:59:59","2022/08/18 12:00:00","7004","0","251"
"1306","2000","80","0","0","1","1","-1","0","2022/08/25 20:59:59","2022/08/18 12:00:00","7005","0","252"
"1307","2000","120","0","0","1","1","-1","0","2022/07/24 4:59:59","2022/07/19 5:00:00","122","0","541"
"1308","2000","30","0","0","1","1","-1","0","2022/08/06 04:59:59","2022/08/01 05:00:00","102","0","32"
"1309","2000","40","0","0","1","1","-1","0","2022/08/06 04:59:59","2022/08/01 05:00:00","102","0","42"
"1310","2000","30","0","0","1","1","-1","0","2022/08/11 04:59:59","2022/08/06 5:00:00","101","0","31"
"1311","2000","40","0","0","1","1","-1","0","2022/08/11 04:59:59","2022/08/06 5:00:00","101","0","41"
"1312","2000","30","0","0","1","1","-1","0","2022/08/15 4:59:59","2022/08/11 5:00:00","111","0","39"
"1313","2000","40","0","0","1","1","-1","0","2022/08/15 4:59:59","2022/08/11 5:00:00","111","0","49"
"1314","2000","30","0","0","1","1","-1","0","2022/08/15 4:59:59","2022/08/11 5:00:00","109","0","37"
"1315","2000","30","0","0","1","1","-1","0","2022/08/15 4:59:59","2022/08/11 5:00:00","112","0","38"
"1316","1500","80","0","0","1","1","-1","0","2022/09/24 20:59:59","2022/09/17 12:00:00","7004","0","251"
"1317","1500","80","0","0","1","1","-1","0","2022/09/24 20:59:59","2022/09/17 12:00:00","7005","0","252"
"1320","4000","30","0","0","1","1","-1","0","2022/08/20 04:59:59","2022/08/15 5:00:00","101","0","31"
"1321","2000","40","0","0","1","1","-1","0","2022/08/20 04:59:59","2022/08/15 5:00:00","101","0","41"
"1322","4000","30","0","0","1","1","-1","0","2022/08/20 04:59:59","2022/08/15 5:00:00","103","0","34"
"1323","4000","40","0","0","1","1","-1","0","2022/08/20 04:59:59","2022/08/15 5:00:00","103","0","44"
"1324","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","101","0","81"
"1325","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","102","0","82"
"1326","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","111","0","83"
"1327","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","109","0","84"
"1328","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","112","0","85"
"1329","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","8004","0","351"
"1330","2000","80","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/15 5:00:00","8005","0","352"
"1331","2000","40","0","0","1","1","-1","0","2022/09/01 04:59:59","2022/08/15 5:00:00","104","0","45"
"1332","4000","30","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/20 05:00:00","102","0","32"
"1333","4000","40","0","0","1","1","-1","0","2022/08/26 04:59:59","2022/08/20 05:00:00","102","0","42"
"1334","4000","30","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","109","0","37"
"1335","4000","30","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","112","0","38"
"1336","4000","30","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","111","0","39"
"1337","4000","40","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","111","0","49"
"1338","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","101","0","91"
"1339","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","102","0","92"
"1340","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","111","0","93"
"1341","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","109","0","94"
"1342","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","112","0","95"
"1343","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","8004","0","100"
"1344","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/26 5:00:00","8005","0","101"
"1345","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/31 12:00:00","6004","0","96"
"1346","2500","100","0","0","1","1","-1","0","2022/09/01 4:59:59","2022/08/31 12:00:00","6005","0","97"
"1347","1500","80","0","0","1","1","-1","0","2022/10/14 20:59:59","2022/09/30 12:00:00","6004","0","151"
"1348","1500","80","0","0","1","1","-1","0","2022/10/14 20:59:59","2022/09/30 12:00:00","6005","0","152"
"1349","3000","31","0","0","1","2","-1","3","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","31"
"1350","3000","31","0","0","1","2","-1","8","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","31"
"1351","2000","41","0","0","1","2","-1","3","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","41"
"1352","2000","41","0","0","1","2","-1","8","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","41"
"1353","50","11","0","0","1","2","-1","3","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","11"
"1354","3000","81","0","0","1","2","-1","3","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","81"
"1355","2000","81","0","0","1","2","-1","8","2022/09/06 4:59:59","2022/09/01 5:00:00","101","0","81"
"1356","3000","31","0","0","1","2","-1","1","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","32"
"1357","3000","31","0","0","1","2","-1","7","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","32"
"1358","2000","41","0","0","1","2","-1","1","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","42"
"1359","2000","41","0","0","1","2","-1","7","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","42"
"1360","50","11","0","0","1","2","-1","1","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","12"
"1361","3000","81","0","0","1","2","-1","1","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","82"
"1362","2000","81","0","0","1","2","-1","7","2022/09/11 4:59:59","2022/09/06 5:00:00","102","0","82"
"1363","2000","30","0","0","1","1","-1","0","2022/09/15 4:59:59","2022/09/11 5:00:00","111","0","39"
"1364","2000","40","0","0","1","1","-1","0","2022/09/15 4:59:59","2022/09/11 5:00:00","111","0","49"
"1365","2000","30","0","0","1","1","-1","0","2022/09/15 4:59:59","2022/09/11 5:00:00","109","0","37"
"1366","2000","30","0","0","1","1","-1","0","2022/09/15 4:59:59","2022/09/11 5:00:00","112","0","38"
"1367","3000","30","0","0","1","1","-1","0","2022/09/20 4:59:59","2022/09/15 5:00:00","101","0","31"
"1368","2000","40","0","0","1","1","-1","0","2022/09/20 4:59:59","2022/09/15 5:00:00","101","0","41"
"1369","2000","40","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/15 5:00:00","104","0","45"
"1370","2000","30","0","0","1","1","-1","0","2022/09/25 04:59:59","2022/09/20 05:00:00","102","0","32"
"1371","2000","40","0","0","1","1","-1","0","2022/09/25 04:59:59","2022/09/20 05:00:00","102","0","42"
"1372","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","101","0","81"
"1373","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","102","0","82"
"1374","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","111","0","83"
"1375","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","109","0","84"
"1376","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","112","0","85"
"1377","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","8004","0","351"
"1378","1500","80","0","0","1","1","-1","0","2022/10/01 04:59:59","2022/09/23 05:00:00","8005","0","352"
"1379","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","101","0","91"
"1380","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","102","0","92"
"1381","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","111","0","93"
"1382","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","109","0","94"
"1383","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","112","0","95"
"1384","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","8004","0","100"
"1385","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/25 5:00:00","8005","0","101"
"1386","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/30 12:00:00","6004","0","96"
"1387","1500","100","0","0","1","1","-1","0","2022/10/01 4:59:59","2022/09/30 12:00:00","6005","0","97"
"1388","2000","30","0","0","1","1","-1","0","2022/10/1 04:59:59","2022/09/25 5:00:00","101","0","31"
"1389","2000","40","0","0","1","1","-1","0","2022/10/1 04:59:59","2022/09/25 5:00:00","101","0","41"
"1390","2000","30","0","0","1","1","-1","0","2022/10/6 04:59:59","2022/09/25 5:00:00","103","0","34"
"1391","2000","40","0","0","1","1","-1","0","2022/10/6 04:59:59","2022/09/25 5:00:00","103","0","44"
"1392","2000","30","0","0","1","1","-1","0","2022/10/1 04:59:59","2022/09/25 5:00:00","109","0","37"
"1393","2000","30","0","0","1","1","-1","0","2022/10/1 04:59:59","2022/09/25 5:00:00","112","0","38"
"1394","2000","120","0","0","1","1","-1","0","2022/09/21 4:59:59","2022/09/16 5:00:00","122","0","541"
"1395","2000","30","0","0","1","1","-1","0","2022/10/06 04:59:59","2022/10/01 05:00:00","102","0","32"
"1396","2000","40","0","0","1","1","-1","0","2022/10/06 04:59:59","2022/10/01 05:00:00","102","0","42"
"1397","2000","30","0","0","1","1","-1","0","2022/10/11 04:59:59","2022/10/06 5:00:00","101","0","31"
"1398","2000","40","0","0","1","1","-1","0","2022/10/11 04:59:59","2022/10/06 5:00:00","101","0","41"
"1399","2000","30","0","0","1","1","-1","0","2022/10/15 4:59:59","2022/10/11 5:00:00","111","0","39"
"1400","2000","40","0","0","1","1","-1","0","2022/10/15 4:59:59","2022/10/11 5:00:00","111","0","49"
"1401","2000","30","0","0","1","1","-1","0","2022/10/15 4:59:59","2022/10/11 5:00:00","109","0","37"
"1402","2000","30","0","0","1","1","-1","0","2022/10/15 4:59:59","2022/10/11 5:00:00","112","0","38"
"1403","3000","30","0","0","1","1","-1","0","2022/10/20 4:59:59","2022/10/15 5:00:00","101","0","31"
"1404","2000","40","0","0","1","1","-1","0","2022/10/20 4:59:59","2022/10/15 5:00:00","101","0","41"
"1405","2000","40","0","0","1","1","-1","0","2022/11/01 04:59:59","2022/10/15 5:00:00","104","0","45"
"1406","2000","30","0","0","1","1","-1","0","2022/10/26 04:59:59","2022/10/20 05:00:00","102","0","32"
"1407","2000","40","0","0","1","1","-1","0","2022/10/26 04:59:59","2022/10/20 05:00:00","102","0","42"
"1417","2000","30","0","0","1","1","-1","0","2022/11/06 4:59:59","2022/10/26 5:00:00","103","0","34"
"1418","2000","40","0","0","1","1","-1","0","2022/11/06 4:59:59","2022/10/26 5:00:00","103","0","44"
"1419","2000","30","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","109","0","37"
"1420","2000","30","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","112","0","38"
"1421","1500","80","0","0","1","1","-1","0","2022/10/24 20:59:59","2022/10/17 12:00:00","7004","0","251"
"1422","1500","80","0","0","1","1","-1","0","2022/10/24 20:59:59","2022/10/17 12:00:00","7005","0","252"
"1423","1500","80","0","0","1","1","-1","0","2022/11/14 20:59:59","2022/10/31 12:00:00","6004","0","151"
"1424","1500","80","0","0","1","1","-1","0","2022/11/14 20:59:59","2022/10/31 12:00:00","6005","0","152"
"1425","3000","31","0","0","1","2","-1","3","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","31"
"1426","3000","31","0","0","1","2","-1","10","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","31"
"1427","3000","41","0","0","1","2","-1","3","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","41"
"1428","2000","41","0","0","1","2","-1","10","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","41"
"1429","50","11","0","0","1","2","-1","3","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","11"
"1430","3000","81","0","0","1","2","-1","3","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","81"
"1431","2000","81","0","0","1","2","-1","10","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","81"
"1432","3000","31","0","0","1","2","-1","1","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","32"
"1433","3000","31","0","0","1","2","-1","9","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","32"
"1434","3000","41","0","0","1","2","-1","1","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","42"
"1435","2000","41","0","0","1","2","-1","9","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","42"
"1436","50","11","0","0","1","2","-1","1","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","12"
"1437","3000","81","0","0","1","2","-1","1","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","82"
"1438","2000","81","0","0","1","2","-1","9","2022/11/06 4:59:59","2022/11/01 5:00:00","102","0","82"
"1439","1500","80","0","0","1","1","-1","0","2022/12/23 20:59:59","2022/12/16 12:00:00","7004","0","251"
"1440","1500","80","0","0","1","1","-1","0","2022/12/23 20:59:59","2022/12/16 12:00:00","7005","0","252"
"1441","1500","80","0","0","1","1","-1","0","2023/01/14 20:59:59","2022/12/31 12:00:00","6004","0","151"
"1442","1500","80","0","0","1","1","-1","0","2023/01/14 20:59:59","2022/12/31 12:00:00","6005","0","152"
"1443","1500","100","0","0","1","1","-1","3","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","91"
"1444","1500","100","0","0","1","1","-1","10","2022/11/01 4:59:59","2022/10/26 5:00:00","101","0","91"
"1445","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","102","0","92"
"1446","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","111","0","93"
"1447","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","109","0","94"
"1448","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","112","0","95"
"1449","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","8004","0","100"
"1450","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/26 5:00:00","8005","0","101"
"1451","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/31 12:00:00","6004","0","96"
"1452","1500","100","0","0","1","1","-1","0","2022/11/01 4:59:59","2022/10/31 12:00:00","6005","0","97"
"1453","1500","80","0","0","1","1","-1","0","2022/11/24 20:59:59","2022/11/17 12:00:00","7004","0","251"
"1454","1500","80","0","0","1","1","-1","0","2022/11/24 20:59:59","2022/11/17 12:00:00","7005","0","252"
"1455","2000","120","0","0","1","1","-1","0","2022/11/23 4:59:59","2022/11/18 5:00:00","122","0","541"
"1456","2000","30","0","0","1","1","-1","0","2022/11/11 04:59:59","2022/11/06 5:00:00","101","0","31"
"1457","2000","40","0","0","1","1","-1","0","2022/11/11 04:59:59","2022/11/06 5:00:00","101","0","41"
"1458","2000","30","0","0","1","1","-1","0","2022/11/15 4:59:59","2022/11/11 5:00:00","111","0","39"
"1459","2000","40","0","0","1","1","-1","0","2022/11/15 4:59:59","2022/11/11 5:00:00","111","0","49"
"1460","2000","30","0","0","1","1","-1","0","2022/11/15 4:59:59","2022/11/11 5:00:00","109","0","37"
"1461","2000","30","0","0","1","1","-1","0","2022/11/15 4:59:59","2022/11/11 5:00:00","112","0","38"
"1462","3000","30","0","0","1","1","-1","0","2022/11/20 4:59:59","2022/11/15 5:00:00","101","0","31"
"1463","2000","40","0","0","1","1","-1","0","2022/11/20 4:59:59","2022/11/15 5:00:00","101","0","41"
"1464","2000","40","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/15 5:00:00","104","0","45"
"1465","2000","30","0","0","1","1","-1","0","2022/11/25 04:59:59","2022/11/20 5:00:00","102","0","32"
"1466","2000","40","0","0","1","1","-1","0","2022/11/25 04:59:59","2022/11/20 5:00:00","102","0","42"
"1467","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","101","0","81"
"1468","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","102","0","82"
"1469","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","111","0","83"
"1470","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","109","0","84"
"1471","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","112","0","85"
"1472","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","8004","0","351"
"1473","1500","80","0","0","1","1","-1","0","2022/12/01 04:59:59","2022/11/23 05:00:00","8005","0","352"
"1474","2000","30","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","101","0","31"
"1475","2000","40","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","101","0","41"
"1476","2000","30","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","109","0","37"
"1477","2000","30","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","112","0","38"
"1478","2000","30","0","0","1","1","-1","0","2022/12/6 04:59:59","2022/11/25 5:00:00","103","0","34"
"1479","2000","40","0","0","1","1","-1","0","2022/12/6 04:59:59","2022/11/25 5:00:00","103","0","44"
"1480","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","101","0","91"
"1481","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","102","0","92"
"1482","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","111","0","93"
"1483","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","109","0","94"
"1484","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","112","0","95"
"1485","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","8004","0","100"
"1486","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/25 5:00:00","8005","0","101"
"1487","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/30 12:00:00","6004","0","96"
"1488","1500","100","0","0","1","1","-1","0","2022/12/1 04:59:59","2022/11/30 12:00:00","6005","0","97"
"1489","1500","80","0","0","1","1","-1","0","2022/12/14 20:59:59","2022/11/30 12:00:00","6004","0","151"
"1490","1500","80","0","0","1","1","-1","0","2022/12/14 20:59:59","2022/11/30 12:00:00","6005","0","152"
"1491","1500","80","0","0","1","1","-1","0","2023/01/23 20:59:59","2023/01/16 12:00:00","7004","0","251"
"1492","1500","80","0","0","1","1","-1","0","2023/01/23 20:59:59","2023/01/16 12:00:00","7005","0","252"
"1493","1500","80","0","0","1","1","-1","0","2023/02/15 04:59:59","2023/01/31 12:00:00","6004","0","151"
"1494","1500","80","0","0","1","1","-1","0","2023/02/15 04:59:59","2023/01/31 12:00:00","6005","0","152"
"1495","2000","30","0","0","1","1","-1","0","2022/12/6 04:59:59","2022/12/1 05:00:00","102","0","32"
"1496","2000","40","0","0","1","1","-1","0","2022/12/6 04:59:59","2022/12/1 05:00:00","102","0","42"
"1497","2000","30","0","0","1","1","-1","0","2022/12/11 04:59:59","2022/12/06 5:00:00","101","0","31"
"1498","2000","40","0","0","1","1","-1","0","2022/12/11 04:59:59","2022/12/06 5:00:00","101","0","41"
"1499","2000","30","0","0","1","1","-1","0","2022/12/16 4:59:59","2022/12/11 5:00:00","111","0","39"
"1500","2000","40","0","0","1","1","-1","0","2022/12/16 4:59:59","2022/12/11 5:00:00","111","0","49"
"1501","2000","30","0","0","1","1","-1","0","2022/12/16 4:59:59","2022/12/11 5:00:00","109","0","37"
"1502","2000","30","0","0","1","1","-1","0","2022/12/16 4:59:59","2022/12/11 5:00:00","112","0","38"
"1503","2000","40","0","0","1","1","-1","0","2023/1/04 04:59:59","2022/12/16 5:00:00","104","0","45"
"1504","3000","30","0","0","201","1","-1","0","2022/12/24 4:59:59","2022/12/16 5:00:00","101","0","31"
"1505","2000","40","0","0","201","1","-1","0","2022/12/24 4:59:59","2022/12/16 5:00:00","101","0","41"
"1506","3000","30","0","0","201","1","-1","0","2022/12/24 4:59:59","2022/12/16 5:00:00","102","0","32"
"1507","3000","40","0","0","201","1","-1","0","2022/12/24 4:59:59","2022/12/16 5:00:00","102","0","42"
"1508","3000","30","0","0","201","1","-1","0","2022/12/28 4:59:59","2022/12/24 5:00:00","111","0","39"
"1509","3000","40","0","0","201","1","-1","0","2022/12/28 4:59:59","2022/12/24 5:00:00","111","0","49"
"1510","3000","30","0","0","1","1","-1","0","2022/12/28 4:59:59","2022/12/24 5:00:00","109","0","37"
"1511","3000","30","0","0","1","1","-1","0","2022/12/28 4:59:59","2022/12/24 5:00:00","112","0","38"
"1512","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","101","0","91"
"1513","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","102","0","92"
"1514","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","111","0","93"
"1515","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","109","0","94"
"1516","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","112","0","95"
"1517","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","8004","0","100"
"1518","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","8005","0","101"
"1519","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/31 12:00:00","6004","0","96"
"1520","2500","100","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/31 12:00:00","6005","0","97"
"1521","3000","30","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","103","0","34"
"1522","3000","40","0","0","1","1","-1","0","2023/01/04 4:59:59","2022/12/24 5:00:00","103","0","44"
"1523","3000","30","0","0","201","1","-1","0","2023/01/04 4:59:59","2022/12/28 5:00:00","101","0","31"
"1524","2000","40","0","0","201","1","-1","0","2023/01/04 4:59:59","2022/12/28 5:00:00","101","0","41"
"1525","3000","30","0","0","201","1","-1","0","2023/01/04 4:59:59","2022/12/28 5:00:00","102","0","32"
"1526","3000","40","0","0","201","1","-1","0","2023/01/04 4:59:59","2022/12/28 5:00:00","102","0","42"
"1527","1500","80","0","0","1","1","-1","0","2023/03/14 20:59:59","2023/03/1 5:00:00","6004","0","151"
"1528","1500","80","0","0","1","1","-1","0","2023/03/14 20:59:59","2023/03/1 5:00:00","6005","0","152"
"1529","2000","120","0","0","1","1","-1","0","2023/01/22 4:59:59","2023/01/17 5:00:00","122","0","541"
"1530","1500","80","0","0","1","1","-1","0","2023/02/15 4:59:59","2023/02/09 12:00:00","7004","0","251"
"1531","1500","80","0","0","1","1","-1","0","2023/02/15 4:59:59","2023/02/09 12:00:00","7005","0","252"
"1532","2000","30","0","0","201","1","-1","0","2023/01/11 4:59:59","2023/01/04 5:00:00","111","0","39"
"1533","2000","40","0","0","201","1","-1","0","2023/01/11 4:59:59","2023/01/04 5:00:00","111","0","49"
"1534","2000","30","0","0","201","1","-1","0","2023/01/15 4:59:59","2023/01/11 5:00:00","102","0","32"
"1535","2000","40","0","0","201","1","-1","0","2023/01/15 4:59:59","2023/01/11 5:00:00","102","0","42"
"1536","2000","30","0","0","1","1","-1","0","2023/01/15 4:59:59","2023/01/11 5:00:00","109","0","37"
"1537","2000","30","0","0","1","1","-1","0","2023/01/15 4:59:59","2023/01/11 5:00:00","112","0","38"
