950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87
"501","90006","7000","2","0","1","1047","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"502","90006","10000","2","0","1","1047","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"503","90006","15000","2","0","1","1047","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"504","90006","20000","2","0","1","1047","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"505","90006","-1","2","0","1","1047","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"506","90006","100","2","0","1","1048","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"507","90006","300","2","0","1","1048","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"508","90006","500","2","0","1","1048","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"509","90006","1000","2","0","1","1048","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"510","90006","2000","2","0","1","1048","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"511","90006","4500","2","0","1","1048","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"512","90006","7000","2","0","1","1048","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"513","90006","10000","2","0","1","1048","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"514","90006","15000","2","0","1","1048","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"515","90006","20000","2","0","1","1048","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"516","90006","-1","2","0","1","1048","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"517","90006","100","2","0","1","1049","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"518","90006","300","2","0","1","1049","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"519","90006","500","2","0","1","1049","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"520","90006","1000","2","0","1","1049","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"521","90006","2000","2","0","1","1049","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"522","90006","4500","2","0","1","1049","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"523","90006","7000","2","0","1","1049","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"524","90006","10000","2","0","1","1049","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"525","90006","15000","2","0","1","1049","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"526","90006","20000","2","0","1","1049","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"527","90006","-1","2","0","1","1049","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"528","90006","100","2","0","1","1050","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"529","90006","300","2","0","1","1050","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"530","90006","500","2","0","1","1050","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"531","90006","1000","2","0","1","1050","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"532","90006","2000","2","0","1","1050","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"533","90006","4500","2","0","1","1050","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"534","90006","7000","2","0","1","1050","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"535","90006","10000","2","0","1","1050","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"536","90006","15000","2","0","1","1050","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"537","90006","20000","2","0","1","1050","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"538","90006","-1","2","0","1","1050","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"539","90006","100","2","0","1","1051","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"540","90006","300","2","0","1","1051","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"541","90006","500","2","0","1","1051","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"542","90006","1000","2","0","1","1051","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"543","90006","2000","2","0","1","1051","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"544","90006","4500","2","0","1","1051","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"545","90006","7000","2","0","1","1051","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"546","90006","10000","2","0","1","1051","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"547","90006","15000","2","0","1","1051","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"548","90006","20000","2","0","1","1051","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"549","90006","-1","2","0","1","1051","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"550","90006","100","2","0","1","1052","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"551","90006","300","2","0","1","1052","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"552","90006","500","2","0","1","1052","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"553","90006","1000","2","0","1","1052","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"554","90006","2000","2","0","1","1052","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"555","90006","4500","2","0","1","1052","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"556","90006","7000","2","0","1","1052","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"557","90006","10000","2","0","1","1052","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"558","90006","15000","2","0","1","1052","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"559","90006","20000","2","0","1","1052","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"560","90006","-1","2","0","1","1052","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"561","90006","100","2","0","1","1053","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"562","90006","300","2","0","1","1053","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"563","90006","500","2","0","1","1053","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"564","90006","1000","2","0","1","1053","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"565","90006","2000","2","0","1","1053","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"566","90006","4500","2","0","1","1053","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"567","90006","7000","2","0","1","1053","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"568","90006","10000","2","0","1","1053","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"569","90006","15000","2","0","1","1053","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"570","90006","20000","2","0","1","1053","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"571","90006","-1","2","0","1","1053","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"572","90006","100","2","0","1","1054","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"573","90006","300","2","0","1","1054","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"574","90006","500","2","0","1","1054","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"575","90006","1000","2","0","1","1054","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"576","90006","2000","2","0","1","1054","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"577","90006","4500","2","0","1","1054","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"578","90006","7000","2","0","1","1054","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"579","90006","10000","2","0","1","1054","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"580","90006","15000","2","0","1","1054","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"581","90006","20000","2","0","1","1054","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"582","90006","-1","2","0","1","1054","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"583","90006","100","2","0","1","1055","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"584","90006","300","2","0","1","1055","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"585","90006","500","2","0","1","1055","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"586","90006","1000","2","0","1","1055","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"587","90006","2000","2","0","1","1055","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"588","90006","4500","2","0","1","1055","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"589","90006","7000","2","0","1","1055","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"590","90006","10000","2","0","1","1055","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"591","90006","15000","2","0","1","1055","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"592","90006","20000","2","0","1","1055","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"593","90006","-1","2","0","1","1055","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"594","90006","100","2","0","1","1056","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"595","90006","300","2","0","1","1056","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"596","90006","500","2","0","1","1056","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"597","90006","1000","2","0","1","1056","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"598","90006","2000","2","0","1","1056","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"599","90006","4500","2","0","1","1056","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"600","90006","7000","2","0","1","1056","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"601","90006","10000","2","0","1","1056","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"602","90006","15000","2","0","1","1056","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"603","90006","20000","2","0","1","1056","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"604","90006","-1","2","0","1","1056","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"605","90006","100","2","0","1","1057","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"606","90006","300","2","0","1","1057","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"607","90006","500","2","0","1","1057","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"608","90006","1000","2","0","1","1057","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"609","90006","2000","2","0","1","1057","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"610","90006","4500","2","0","1","1057","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"611","90006","7000","2","0","1","1057","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"612","90006","10000","2","0","1","1057","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"613","90006","15000","2","0","1","1057","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"614","90006","20000","2","0","1","1057","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"615","90006","-1","2","0","1","1057","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"616","90006","100","2","0","1","1058","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"617","90006","300","2","0","1","1058","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"618","90006","500","2","0","1","1058","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"619","90006","1000","2","0","1","1058","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"620","90006","2000","2","0","1","1058","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"621","90006","4500","2","0","1","1058","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"622","90006","7000","2","0","1","1058","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"623","90006","10000","2","0","1","1058","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"624","90006","15000","2","0","1","1058","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"625","90006","20000","2","0","1","1058","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"626","90006","-1","2","0","1","1058","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"627","90006","100","2","0","1","1059","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"628","90006","300","2","0","1","1059","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"629","90006","500","2","0","1","1059","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"630","90006","1000","2","0","1","1059","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"631","90006","2000","2","0","1","1059","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"632","90006","4500","2","0","1","1059","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"633","90006","7000","2","0","1","1059","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"634","90006","10000","2","0","1","1059","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"635","90006","15000","2","0","1","1059","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"636","90006","20000","2","0","1","1059","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"637","90006","-1","2","0","1","1059","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"638","90006","100","2","0","1","1060","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"639","90006","300","2","0","1","1060","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"640","90006","500","2","0","1","1060","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"641","90006","1000","2","0","1","1060","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"642","90006","2000","2","0","1","1060","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"643","90006","4500","2","0","1","1060","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"644","90006","7000","2","0","1","1060","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"645","90006","10000","2","0","1","1060","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"646","90006","15000","2","0","1","1060","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"647","90006","20000","2","0","1","1060","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"648","90006","-1","2","0","1","1060","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"649","90006","100","2","0","1","1061","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"650","90006","300","2","0","1","1061","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"651","90006","500","2","0","1","1061","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"652","90006","1000","2","0","1","1061","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"653","90006","2000","2","0","1","1061","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"654","90006","4500","2","0","1","1061","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"655","90006","7000","2","0","1","1061","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"656","90006","10000","2","0","1","1061","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"657","90006","15000","2","0","1","1061","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"658","90006","20000","2","0","1","1061","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"659","90006","-1","2","0","1","1061","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"660","90006","100","2","0","1","1063","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"661","90006","300","2","0","1","1063","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"662","90006","500","2","0","1","1063","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"663","90006","1000","2","0","1","1063","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"664","90006","2000","2","0","1","1063","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"665","90006","4500","2","0","1","1063","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"666","90006","7000","2","0","1","1063","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"667","90006","10000","2","0","1","1063","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"668","90006","15000","2","0","1","1063","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"669","90006","20000","2","0","1","1063","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"670","90006","-1","2","0","1","1063","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"671","90006","100","2","0","1","1064","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"672","90006","300","2","0","1","1064","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"673","90006","500","2","0","1","1064","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"674","90006","1000","2","0","1","1064","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"675","90006","2000","2","0","1","1064","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"676","90006","4500","2","0","1","1064","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"677","90006","7000","2","0","1","1064","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"678","90006","10000","2","0","1","1064","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"679","90006","15000","2","0","1","1064","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"680","90006","20000","2","0","1","1064","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"681","90006","-1","2","0","1","1064","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"682","90006","100","2","0","1","1065","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"683","90006","300","2","0","1","1065","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"684","90006","500","2","0","1","1065","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"685","90006","1000","2","0","1","1065","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"686","90006","2000","2","0","1","1065","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"687","90006","4500","2","0","1","1065","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"688","90006","7000","2","0","1","1065","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"689","90006","10000","2","0","1","1065","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"690","90006","15000","2","0","1","1065","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"691","90006","20000","2","0","1","1065","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"692","90006","-1","2","0","1","1065","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"693","90006","100","2","0","1","1066","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"694","90006","300","2","0","1","1066","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"695","90006","500","2","0","1","1066","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"696","90006","1000","2","0","1","1066","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"697","90006","2000","2","0","1","1066","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"698","90006","4500","2","0","1","1066","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"699","90006","7000","2","0","1","1066","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"700","90006","10000","2","0","1","1066","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"701","90006","15000","2","0","1","1066","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"702","90006","20000","2","0","1","1066","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"703","90006","-1","2","0","1","1066","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"704","90006","100","2","0","1","1067","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"705","90006","300","2","0","1","1067","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"706","90006","500","2","0","1","1067","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"707","90006","1000","2","0","1","1067","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"708","90006","2000","2","0","1","1067","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"709","90006","4500","2","0","1","1067","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"710","90006","7000","2","0","1","1067","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"711","90006","10000","2","0","1","1067","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"712","90006","15000","2","0","1","1067","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"713","90006","20000","2","0","1","1067","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"714","90006","-1","2","0","1","1067","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"715","90006","100","2","0","1","1068","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"716","90006","300","2","0","1","1068","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"717","90006","500","2","0","1","1068","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"718","90006","1000","2","0","1","1068","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"719","90006","2000","2","0","1","1068","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"720","90006","4500","2","0","1","1068","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"721","90006","7000","2","0","1","1068","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"722","90006","10000","2","0","1","1068","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"723","90006","15000","2","0","1","1068","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"724","90006","20000","2","0","1","1068","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"725","90006","-1","2","0","1","1068","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"726","90006","100","2","0","1","1069","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"727","90006","300","2","0","1","1069","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"728","90006","500","2","0","1","1069","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"729","90006","1000","2","0","1","1069","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"730","90006","2000","2","0","1","1069","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"731","90006","4500","2","0","1","1069","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"732","90006","7000","2","0","1","1069","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"733","90006","10000","2","0","1","1069","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"734","90006","15000","2","0","1","1069","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"735","90006","20000","2","0","1","1069","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"736","90006","-1","2","0","1","1069","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"737","90006","100","2","0","1","1070","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"738","90006","300","2","0","1","1070","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"739","90006","500","2","0","1","1070","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"740","90006","1000","2","0","1","1070","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"741","90006","2000","2","0","1","1070","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"742","90006","4500","2","0","1","1070","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"743","90006","7000","2","0","1","1070","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"744","90006","10000","2","0","1","1070","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"745","90006","15000","2","0","1","1070","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"746","90006","20000","2","0","1","1070","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"747","90006","-1","2","0","1","1070","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"748","90006","100","2","0","1","1071","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"749","90006","300","2","0","1","1071","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"750","90006","500","2","0","1","1071","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"751","90006","1000","2","0","1","1071","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"752","90006","2000","2","0","1","1071","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"753","90006","4500","2","0","1","1071","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"754","90006","7000","2","0","1","1071","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"755","90006","10000","2","0","1","1071","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"756","90006","15000","2","0","1","1071","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
