096e752b0deee66a37cf356dacee859969f429544fd44babb832d873913b7e29,66549637c85508269294bf33b120397e4a20ffe09c2a88194f8731dd24073ab8,c6a2ec29e50c1e09f5d9bee49a898021805bc303f020e4b65a68403c886aaea1,573267fbe64a5d300f73ef74f7877680ad616f3f9a24e1c0fb37b3c793d14d2b,654cd41938441dbb2cd6ecf5c44e4628ca091546465de140b3e9e3a666144f31,ca642cb81ff941caf402ab0b2457418d010c3829d74552267d225c316f1a0812,7a9ecd259265385156c7df51226e39f3f7a00bacf39d4705a0e293e1bf93ff7d
"1500","3","5","0","10702","0","5"
"1575","3","6","0","10702","0","0"
"1590","3","6","0","10702","0","1"
"1605","3","6","0","10702","0","2"
"1620","3","6","0","10702","0","3"
"1635","3","6","0","10702","0","4"
"1650","3","6","0","10702","0","5"
"1725","3","7","0","10702","0","0"
"1740","3","7","0","10702","0","1"
"1755","3","7","0","10702","0","2"
"1770","3","7","0","10702","0","3"
"1785","3","7","0","10702","0","4"
"1800","3","7","0","10702","0","5"
"1875","3","8","0","10702","0","0"
"1890","3","8","0","10702","0","1"
"1905","3","8","0","10702","0","2"
"1920","3","8","0","10702","0","3"
"1935","3","8","0","10702","0","4"
"1950","3","8","0","10702","0","5"
"2025","3","9","0","10702","0","0"
"2040","3","9","0","10702","0","1"
"2055","3","9","0","10702","0","2"
"2070","3","9","0","10702","0","3"
"2085","3","9","0","10702","0","4"
"2100","3","9","0","10702","0","5"
"2175","3","10","0","10702","0","0"
"2190","3","10","0","10702","0","1"
"2205","3","10","0","10702","0","2"
"2220","3","10","0","10702","0","3"
"2235","3","10","0","10702","0","4"
"2250","3","10","0","10702","0","5"
"150","4","1","0","10703","0","0"
"180","4","1","0","10703","0","1"
"210","4","1","0","10703","0","2"
"240","4","1","0","10703","0","3"
"270","4","1","0","10703","0","4"
"300","4","1","0","10703","0","5"
"450","4","2","0","10703","0","0"
"480","4","2","0","10703","0","1"
"510","4","2","0","10703","0","2"
"540","4","2","0","10703","0","3"
"570","4","2","0","10703","0","4"
"600","4","2","0","10703","0","5"
"750","4","3","0","10703","0","0"
"780","4","3","0","10703","0","1"
"810","4","3","0","10703","0","2"
"840","4","3","0","10703","0","3"
"870","4","3","0","10703","0","4"
"900","4","3","0","10703","0","5"
"1050","4","4","0","10703","0","0"
"1080","4","4","0","10703","0","1"
"1110","4","4","0","10703","0","2"
"1140","4","4","0","10703","0","3"
"1170","4","4","0","10703","0","4"
"1200","4","4","0","10703","0","5"
"1350","4","5","0","10703","0","0"
"1380","4","5","0","10703","0","1"
"1410","4","5","0","10703","0","2"
"1440","4","5","0","10703","0","3"
"1470","4","5","0","10703","0","4"
"1500","4","5","0","10703","0","5"
"1575","4","6","0","10703","0","0"
"1590","4","6","0","10703","0","1"
"1605","4","6","0","10703","0","2"
"1620","4","6","0","10703","0","3"
"1635","4","6","0","10703","0","4"
"1650","4","6","0","10703","0","5"
"1725","4","7","0","10703","0","0"
"1740","4","7","0","10703","0","1"
"1755","4","7","0","10703","0","2"
"1770","4","7","0","10703","0","3"
"1785","4","7","0","10703","0","4"
"1800","4","7","0","10703","0","5"
"1875","4","8","0","10703","0","0"
"1890","4","8","0","10703","0","1"
"1905","4","8","0","10703","0","2"
"1920","4","8","0","10703","0","3"
"1935","4","8","0","10703","0","4"
"1950","4","8","0","10703","0","5"
"2025","4","9","0","10703","0","0"
"2040","4","9","0","10703","0","1"
"2055","4","9","0","10703","0","2"
"2070","4","9","0","10703","0","3"
"2085","4","9","0","10703","0","4"
"2100","4","9","0","10703","0","5"
"2175","4","10","0","10703","0","0"
"2190","4","10","0","10703","0","1"
"2205","4","10","0","10703","0","2"
"2220","4","10","0","10703","0","3"
"2235","4","10","0","10703","0","4"
"2250","4","10","0","10703","0","5"
"1000","9","1","0","10704","0","0"
"1200","9","1","0","10704","0","1"
"1400","9","1","0","10704","0","2"
"1600","9","1","0","10704","0","3"
"1800","9","1","0","10704","0","4"
"2000","9","1","0","10704","0","5"
"3000","9","2","0","10704","0","0"
"3200","9","2","0","10704","0","1"
"3400","9","2","0","10704","0","2"
"3600","9","2","0","10704","0","3"
"3800","9","2","0","10704","0","4"
"4000","9","2","0","10704","0","5"
"5000","9","3","0","10704","0","0"
"5200","9","3","0","10704","0","1"
"5400","9","3","0","10704","0","2"
"5600","9","3","0","10704","0","3"
"5800","9","3","0","10704","0","4"
"6000","9","3","0","10704","0","5"
"7000","9","4","0","10704","0","0"
"7200","9","4","0","10704","0","1"
"7400","9","4","0","10704","0","2"
"7600","9","4","0","10704","0","3"
"7800","9","4","0","10704","0","4"
"8000","9","4","0","10704","0","5"
"9000","9","5","0","10704","0","0"
"9200","9","5","0","10704","0","1"
"9400","9","5","0","10704","0","2"
"9600","9","5","0","10704","0","3"
"9800","9","5","0","10704","0","4"
"10000","9","5","0","10704","0","5"
"10500","9","6","0","10704","0","0"
"10600","9","6","0","10704","0","1"
"10700","9","6","0","10704","0","2"
"10800","9","6","0","10704","0","3"
"10900","9","6","0","10704","0","4"
"11000","9","6","0","10704","0","5"
"11500","9","7","0","10704","0","0"
"11600","9","7","0","10704","0","1"
"11700","9","7","0","10704","0","2"
"11800","9","7","0","10704","0","3"
"11900","9","7","0","10704","0","4"
"12000","9","7","0","10704","0","5"
"12500","9","8","0","10704","0","0"
"12600","9","8","0","10704","0","1"
"12700","9","8","0","10704","0","2"
"12800","9","8","0","10704","0","3"
"12900","9","8","0","10704","0","4"
"13000","9","8","0","10704","0","5"
"13500","9","9","0","10704","0","0"
"13600","9","9","0","10704","0","1"
"13700","9","9","0","10704","0","2"
"13800","9","9","0","10704","0","3"
"13900","9","9","0","10704","0","4"
"14000","9","9","0","10704","0","5"
"14500","9","10","0","10704","0","0"
"14600","9","10","0","10704","0","1"
"14700","9","10","0","10704","0","2"
"14800","9","10","0","10704","0","3"
"14900","9","10","0","10704","0","4"
"15000","9","10","0","10704","0","5"
"150","1","1","0","10801","0","0"
"180","1","1","0","10801","0","1"
"210","1","1","0","10801","0","2"
"240","1","1","0","10801","0","3"
"270","1","1","0","10801","0","4"
"300","1","1","0","10801","0","5"
"450","1","2","0","10801","0","0"
"480","1","2","0","10801","0","1"
"510","1","2","0","10801","0","2"
"540","1","2","0","10801","0","3"
"570","1","2","0","10801","0","4"
"600","1","2","0","10801","0","5"
"750","1","3","0","10801","0","0"
"780","1","3","0","10801","0","1"
"810","1","3","0","10801","0","2"
"840","1","3","0","10801","0","3"
"870","1","3","0","10801","0","4"
"900","1","3","0","10801","0","5"
"1050","1","4","0","10801","0","0"
"1080","1","4","0","10801","0","1"
"1110","1","4","0","10801","0","2"
"1140","1","4","0","10801","0","3"
"1170","1","4","0","10801","0","4"
"1200","1","4","0","10801","0","5"
"1350","1","5","0","10801","0","0"
"1380","1","5","0","10801","0","1"
"1410","1","5","0","10801","0","2"
"1440","1","5","0","10801","0","3"
"1470","1","5","0","10801","0","4"
"1500","1","5","0","10801","0","5"
"1575","1","6","0","10801","0","0"
"1590","1","6","0","10801","0","1"
"1605","1","6","0","10801","0","2"
"1620","1","6","0","10801","0","3"
"1635","1","6","0","10801","0","4"
"1650","1","6","0","10801","0","5"
"1725","1","7","0","10801","0","0"
"1740","1","7","0","10801","0","1"
"1755","1","7","0","10801","0","2"
"1770","1","7","0","10801","0","3"
"1785","1","7","0","10801","0","4"
"1800","1","7","0","10801","0","5"
"1875","1","8","0","10801","0","0"
"1890","1","8","0","10801","0","1"
"1905","1","8","0","10801","0","2"
"1920","1","8","0","10801","0","3"
"1935","1","8","0","10801","0","4"
"1950","1","8","0","10801","0","5"
"2025","1","9","0","10801","0","0"
"2040","1","9","0","10801","0","1"
"2055","1","9","0","10801","0","2"
"2070","1","9","0","10801","0","3"
"2085","1","9","0","10801","0","4"
"2100","1","9","0","10801","0","5"
"2175","1","10","0","10801","0","0"
"2190","1","10","0","10801","0","1"
"2205","1","10","0","10801","0","2"
"2220","1","10","0","10801","0","3"
"2235","1","10","0","10801","0","4"
"2250","1","10","0","10801","0","5"
"300","2","1","0","10802","0","0"
"360","2","1","0","10802","0","1"
"420","2","1","0","10802","0","2"
"480","2","1","0","10802","0","3"
"540","2","1","0","10802","0","4"
"600","2","1","0","10802","0","5"
"900","2","2","0","10802","0","0"
"960","2","2","0","10802","0","1"
"1020","2","2","0","10802","0","2"
"1080","2","2","0","10802","0","3"
"1140","2","2","0","10802","0","4"
"1200","2","2","0","10802","0","5"
"1500","2","3","0","10802","0","0"
"1560","2","3","0","10802","0","1"
"1620","2","3","0","10802","0","2"
"1680","2","3","0","10802","0","3"
"1740","2","3","0","10802","0","4"
"1800","2","3","0","10802","0","5"
"2100","2","4","0","10802","0","0"
"2160","2","4","0","10802","0","1"
"2220","2","4","0","10802","0","2"
"2280","2","4","0","10802","0","3"
"2340","2","4","0","10802","0","4"
"2400","2","4","0","10802","0","5"
"2700","2","5","0","10802","0","0"
"2760","2","5","0","10802","0","1"
"2820","2","5","0","10802","0","2"
"2880","2","5","0","10802","0","3"
"2940","2","5","0","10802","0","4"
"3000","2","5","0","10802","0","5"
"3150","2","6","0","10802","0","0"
"3180","2","6","0","10802","0","1"
"3210","2","6","0","10802","0","2"
"3240","2","6","0","10802","0","3"
"3270","2","6","0","10802","0","4"
"3300","2","6","0","10802","0","5"
"3450","2","7","0","10802","0","0"
"3480","2","7","0","10802","0","1"
"3510","2","7","0","10802","0","2"
"3540","2","7","0","10802","0","3"
"3570","2","7","0","10802","0","4"
"3600","2","7","0","10802","0","5"
"3750","2","8","0","10802","0","0"
"3780","2","8","0","10802","0","1"
"3810","2","8","0","10802","0","2"
"3840","2","8","0","10802","0","3"
"3870","2","8","0","10802","0","4"
"3900","2","8","0","10802","0","5"
"4050","2","9","0","10802","0","0"
"4080","2","9","0","10802","0","1"
"4110","2","9","0","10802","0","2"
"4140","2","9","0","10802","0","3"
"4170","2","9","0","10802","0","4"
"4200","2","9","0","10802","0","5"
"4350","2","10","0","10802","0","0"
"4380","2","10","0","10802","0","1"
"4410","2","10","0","10802","0","2"
"4440","2","10","0","10802","0","3"
"4470","2","10","0","10802","0","4"
"4500","2","10","0","10802","0","5"
"1000","8","1","0","10803","0","0"
"1200","8","1","0","10803","0","1"
"1400","8","1","0","10803","0","2"
"1600","8","1","0","10803","0","3"
"1800","8","1","0","10803","0","4"
"2000","8","1","0","10803","0","5"
"3000","8","2","0","10803","0","0"
"3200","8","2","0","10803","0","1"
"3400","8","2","0","10803","0","2"
"3600","8","2","0","10803","0","3"
"3800","8","2","0","10803","0","4"
"4000","8","2","0","10803","0","5"
"5000","8","3","0","10803","0","0"
"5200","8","3","0","10803","0","1"
"5400","8","3","0","10803","0","2"
"5600","8","3","0","10803","0","3"
"5800","8","3","0","10803","0","4"
"6000","8","3","0","10803","0","5"
"7000","8","4","0","10803","0","0"
"7200","8","4","0","10803","0","1"
"7400","8","4","0","10803","0","2"
"7600","8","4","0","10803","0","3"
"7800","8","4","0","10803","0","4"
"8000","8","4","0","10803","0","5"
"9000","8","5","0","10803","0","0"
"9200","8","5","0","10803","0","1"
"9400","8","5","0","10803","0","2"
"9600","8","5","0","10803","0","3"
"9800","8","5","0","10803","0","4"
"10000","8","5","0","10803","0","5"
"10500","8","6","0","10803","0","0"
"10600","8","6","0","10803","0","1"
"10700","8","6","0","10803","0","2"
"10800","8","6","0","10803","0","3"
"10900","8","6","0","10803","0","4"
"11000","8","6","0","10803","0","5"
"11500","8","7","0","10803","0","0"
"11600","8","7","0","10803","0","1"
"11700","8","7","0","10803","0","2"
"11800","8","7","0","10803","0","3"
"11900","8","7","0","10803","0","4"
"12000","8","7","0","10803","0","5"
"12500","8","8","0","10803","0","0"
"12600","8","8","0","10803","0","1"
"12700","8","8","0","10803","0","2"
"12800","8","8","0","10803","0","3"
"12900","8","8","0","10803","0","4"
"13000","8","8","0","10803","0","5"
"13500","8","9","0","10803","0","0"
"13600","8","9","0","10803","0","1"
"13700","8","9","0","10803","0","2"
"13800","8","9","0","10803","0","3"
"13900","8","9","0","10803","0","4"
"14000","8","9","0","10803","0","5"
"14500","8","10","0","10803","0","0"
"14600","8","10","0","10803","0","1"
"14700","8","10","0","10803","0","2"
"14800","8","10","0","10803","0","3"
"14900","8","10","0","10803","0","4"
"15000","8","10","0","10803","0","5"
"1000","9","1","0","10804","0","0"
"1200","9","1","0","10804","0","1"
"1400","9","1","0","10804","0","2"
"1600","9","1","0","10804","0","3"
"1800","9","1","0","10804","0","4"
"2000","9","1","0","10804","0","5"
"3000","9","2","0","10804","0","0"
"3200","9","2","0","10804","0","1"
"3400","9","2","0","10804","0","2"
"3600","9","2","0","10804","0","3"
"3800","9","2","0","10804","0","4"
"4000","9","2","0","10804","0","5"
"5000","9","3","0","10804","0","0"
"5200","9","3","0","10804","0","1"
"5400","9","3","0","10804","0","2"
"5600","9","3","0","10804","0","3"
"5800","9","3","0","10804","0","4"
"6000","9","3","0","10804","0","5"
"7000","9","4","0","10804","0","0"
"7200","9","4","0","10804","0","1"
"7400","9","4","0","10804","0","2"
"7600","9","4","0","10804","0","3"
"7800","9","4","0","10804","0","4"
"8000","9","4","0","10804","0","5"
"9000","9","5","0","10804","0","0"
"9200","9","5","0","10804","0","1"
"9400","9","5","0","10804","0","2"
"9600","9","5","0","10804","0","3"
"9800","9","5","0","10804","0","4"
"10000","9","5","0","10804","0","5"
"10500","9","6","0","10804","0","0"
"10600","9","6","0","10804","0","1"
"10700","9","6","0","10804","0","2"
"10800","9","6","0","10804","0","3"
"10900","9","6","0","10804","0","4"
"11000","9","6","0","10804","0","5"
"11500","9","7","0","10804","0","0"
"11600","9","7","0","10804","0","1"
"11700","9","7","0","10804","0","2"
"11800","9","7","0","10804","0","3"
"11900","9","7","0","10804","0","4"
"12000","9","7","0","10804","0","5"
"12500","9","8","0","10804","0","0"
"12600","9","8","0","10804","0","1"
"12700","9","8","0","10804","0","2"
"12800","9","8","0","10804","0","3"
"12900","9","8","0","10804","0","4"
"13000","9","8","0","10804","0","5"
"13500","9","9","0","10804","0","0"
"13600","9","9","0","10804","0","1"
"13700","9","9","0","10804","0","2"
"13800","9","9","0","10804","0","3"
"13900","9","9","0","10804","0","4"
"14000","9","9","0","10804","0","5"
"14500","9","10","0","10804","0","0"
"14600","9","10","0","10804","0","1"
"14700","9","10","0","10804","0","2"
"14800","9","10","0","10804","0","3"
"14900","9","10","0","10804","0","4"
"15000","9","10","0","10804","0","5"
