bbab7e395ac795810c4ceee635fb8612628bcfd7c4791cdf531d27e08752a074,a3e4340e2d12f813e6ecedc699c4d04a2c22726c2ecdda72ddf36f996f1d5324,152e74f43b5b68a5c326e09ca40c1bc66277e643cdbcd00e7ef10c3a41f04528,9754004eb3017f0f7dbb62462f2a76541c0d896e270665a1ecc14fbf8cdd0a3b,8d1680eeda70982d1d8abfe68f510b8b75a7cf96785373c1f0bd82853f910272,b010dd352e42b0346aa168905935242746a8156ed9bbb4c8f95ae7a3d435667a,4e61b672d45c34656e47bc242d0430121f4c3816509d737beadca871e5b5eab9,6a22313d53ef0b8900379912a886f32c92a37fac0e1bb303ba5993b9d05164a0,30a154dd423785cc1a12d5301bb602e5c2c1ebd997602285911b3590fd7b6d1b,b44c5163a82186628927f990a935a66b24d0837ed0c638e1bfd58d568d4dcb82,2a51becee3a9cad1bd2eb7c01a2ba9b0353aa26836efa8dbba21035f3107e591,9639e3bf5399327197636ecf746bfa890d80bd31d05d8466fbec97456da42291,92d9ad34ae53577a0fdf8a59250d8926e3fc1d1fa08688a539a2b6bac9ea47b4,b26e812da88e8424b8b39428ab763ca929f0ac9807b5bd430f9660aff411bd98
"32031","28028","0","0","2024/08/15 15:00:00","29","0","103101","0","0","0","2","2030/08/01 14:59:59","50"
"32032","28028","0","0","2024/08/15 15:00:00","30","0","103201","0","0","0","2","2030/08/01 14:59:59","50"
"32033","28028","0","0","2024/08/15 15:00:00","31","0","103301","0","0","0","2","2030/08/01 14:59:59","50"
"32034","28028","0","0","2024/08/15 15:00:00","32","0","103401","0","0","0","2","2030/08/01 14:59:59","50"
"32036","28028","0","0","2024/08/15 15:00:00","33","0","103601","0","0","0","2","2030/08/01 14:59:59","50"
"32037","28028","0","0","2024/08/15 15:00:00","34","0","103701","0","0","0","2","2030/08/01 14:59:59","50"
"32038","28028","0","0","2024/08/15 15:00:00","35","0","103801","0","0","0","2","2030/08/01 14:59:59","50"
"32040","28028","0","0","2024/08/15 15:00:00","36","0","104001","0","0","0","2","2030/08/01 14:59:59","50"
"32042","28028","0","0","2024/08/15 15:00:00","37","0","104201","0","0","0","2","2030/08/01 14:59:59","50"
"32043","28028","0","0","2024/08/15 15:00:00","38","0","104301","0","0","0","2","2030/08/01 14:59:59","50"
"32044","28028","0","0","2024/08/15 15:00:00","39","0","104401","0","0","0","2","2030/08/01 14:59:59","50"
"32045","28028","0","0","2024/08/15 15:00:00","40","0","104501","0","0","0","2","2030/08/01 14:59:59","50"
"32046","28028","0","0","2024/08/15 15:00:00","41","0","104601","0","0","0","2","2030/08/01 14:59:59","50"
"32047","28028","0","0","2024/08/15 15:00:00","42","0","104701","0","0","0","2","2030/08/01 14:59:59","50"
"32048","28028","0","0","2024/08/15 15:00:00","43","0","104801","0","0","0","2","2030/08/01 14:59:59","50"
"32049","28028","0","0","2024/08/15 15:00:00","44","0","104901","0","0","0","2","2030/08/01 14:59:59","50"
"32050","28028","0","0","2024/08/15 15:00:00","45","0","105001","0","0","0","2","2030/08/01 14:59:59","50"
"32051","28028","0","0","2024/08/15 15:00:00","46","0","105101","0","0","0","2","2030/08/01 14:59:59","50"
"32052","28028","0","0","2024/08/15 15:00:00","47","0","105201","0","0","0","2","2030/08/01 14:59:59","50"
"32053","28028","0","0","2024/08/15 15:00:00","48","0","105301","0","0","0","2","2030/08/01 14:59:59","50"
"32054","28028","0","0","2024/08/15 15:00:00","49","0","105401","0","0","0","2","2030/08/01 14:59:59","50"
"32055","28028","0","0","2024/08/15 15:00:00","50","0","105501","0","0","0","2","2030/08/01 14:59:59","50"
"32056","28028","0","0","2024/08/15 15:00:00","51","0","105601","0","0","0","2","2030/08/01 14:59:59","50"
"32057","28028","0","0","2024/08/15 15:00:00","52","0","105701","0","0","0","2","2030/08/01 14:59:59","50"
"32058","28028","0","0","2024/08/15 15:00:00","53","0","105801","0","0","0","2","2030/08/01 14:59:59","50"
"32059","28028","0","0","2024/08/15 15:00:00","54","0","105901","0","0","0","2","2030/08/01 14:59:59","50"
"32060","28028","0","0","2024/08/15 15:00:00","55","0","106001","0","0","0","2","2030/08/01 14:59:59","50"
"32061","28028","0","0","2024/08/15 15:00:00","56","0","106101","0","0","0","2","2030/08/01 14:59:59","50"
"32063","28028","0","0","2024/08/15 15:00:00","57","0","106301","0","0","0","2","2030/08/01 14:59:59","50"
"32064","28028","0","0","2024/08/15 15:00:00","58","0","106401","0","0","0","2","2030/08/01 14:59:59","50"
"32065","28028","0","0","2024/08/15 15:00:00","59","0","106501","0","0","0","2","2030/08/01 14:59:59","50"
"32066","28028","0","0","2024/08/15 15:00:00","60","0","106601","0","0","0","2","2030/08/01 14:59:59","50"
"32071","28028","0","0","2024/08/15 15:00:00","61","0","107101","0","0","0","2","2030/08/01 14:59:59","50"
"32075","28028","0","0","2024/08/15 15:00:00","62","0","107501","0","0","0","2","2030/08/01 14:59:59","50"
"32076","28028","0","0","2024/08/15 15:00:00","63","0","107601","0","0","0","2","2030/08/01 14:59:59","50"
"32078","28028","0","0","2024/08/15 15:00:00","64","0","107801","0","0","0","2","2030/08/01 14:59:59","50"
"32087","28028","0","0","2024/08/15 15:00:00","65","0","108701","0","0","0","2","2030/08/01 14:59:59","50"
"32088","28028","0","0","2024/08/15 15:00:00","66","0","108801","0","0","0","2","2030/08/01 14:59:59","50"
"32089","28028","0","0","2024/08/15 15:00:00","67","0","108901","0","0","0","2","2030/08/01 14:59:59","50"
