24ca5b34a60337339891645dbefdea89a439b402c93709280beb144bfea5658c,15e33f9139e83f8522ad6bc2c873b67863529c1cef2175faaff25c05ba242a32,02eef307d1035d2b75e082cec59723ca60fe341db21495e25adf02074289c1fd,b951d9013d63b64884808250cff6766d3dadc3ed772b7d2787b59484f37de1b8,a77e357b8fa7899e85d670f7c15c6610e20f945a52af194f70ec1033a6975f49,303046b9e0fc3fa0e951e827a23a61b5dbf22537e5caffc9b223270c3c9fa453,f6e767e35e0158a74a6ed72b466d5891abcfaf32e98c67db7e0cba79842d03e4,287fff0b7c9aa467a467bc99f6f7871627ca6bb864e1d94e280e1bbc8818d77f,03918c3cf1eb13ba3172d66c52d9082250fb96542ad15582f56290dd156a1c7d,7f75f2702125b954718d85a7acb6ee1e346f7671657747ab1b981ab73f178654,14841b918b0c7a67c3994e8185b7bee36b6f4b76315a3f59976de2537ff6a13f,0f48516da505a78c35195f940e1c6ba8d54922612c1a6364e26088031b7d2aa8,d8529aa07e5d3104f6a95852b3d87eca0c0d98915f692f45f83eab4826114b64,c7d6441953e65ff343f88328c16dbc0113ba20cf9d2199fb55f5a1700888e140,1cb47b44b82abde44e9c8e28de25957be2ab50a45fa70ff1c644fab59b9f1413,c143eef5724d7c9ed319b69c1e94094115d114e1a297ba39faff4482437787d0,b7bfb62a9be3ece9e01dd70638e1c87ad50cf89da7591e6b3fedf286f3bd80e4,148030c4448dd70ff82823fc02da18125522712b663905217ef283b7e96eaaca,7fa9e9de0b98b39f9a23bb0fa583e6fb11e97d1e36c26f649e264e89f2dc6e64,8b002b54a18d952acf6aac2ee3d5bd7f708d41e11583561e1e722463e5dfdc63,0d23affe3c5948d79517ffec4ebb47606079d5c36fb3bd2c726b61969598ab8f,2e36ab626bd147aa54237887af1cace4b4791a9c271266871bd36e9cf9582c01
"1","1.2","0","200","-30","-15","0.8","bgm_M64","1080","1","10800103","0.6","100","101201","3","10","0","3","101201","1","70","-5"
"1","1","10","200","-30","0","0.9","bgm_M64","1080","1","10800104","0.7","100","101201","4","0","-15","4","101201","1","-110","190"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1080","1","10800105","1","100","101202","5","10","-45","5","101202","1","-30","475"
"1","1","-25","210","-30","0","0.9","bgm_M64","1081","1","10810101","0.575","170","101291","1","10","-30","1","101291","1","-100","-480"
"1","1","-30","240","-30","0","0.8","bgm_M64","1081","1","10810102","0.7","250","101291","2","0","-30","2","101291","1","-10","-230"
"1","1.2","0","200","-30","-15","1","bgm_M64","1081","1","10810103","0.75","100","101291","3","5","-10","3","101291","1","-110","-10"
"1","1.3","-50","200","-30","-10","1","bgm_M64","1081","1","10810104","0.8","300","101291","4","-20","-50","4","101291","1","55","200"
"1","1.45","15","230","-30","-20","1","bgm_M55","1081","1","10810105","1.1","100","101292","5","30","30","5","101292","1","-15","490"
"1","1.45","20","210","-30","0","1.1","bgm_M64","1082","1","10820101","0.8","100","101301","1","10","0","1","101301","1","0","-470"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1082","1","10820102","0.75","100","101301","2","10","0","2","101301","1","-120","-270"
"1","2.3","0","200","-30","-15","2.2","bgm_M64","1082","1","10820103","1.55","100","101301","3","0","-10","3","101301","1","65","0"
"1","1","0","200","-30","0","0.7","bgm_M64","1082","1","10820104","0.7","100","101301","4","0","0","4","101301","1","-120","200"
"1","1.2","-15","270","-30","-20","1.1","bgm_M55","1082","1","10820105","1","100","101302","5","10","-30","5","101302","1","-55","470"
"1","1","-25","210","-30","0","0.9","bgm_M64","1083","1","10830101","0.575","170","101441","1","10","-30","1","101441","1","0","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1083","1","10830102","0.75","100","101441","2","0","0","2","101441","1","-90","-250"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1083","1","10830103","0.85","200","101441","3","0","-10","3","101441","1","60","-25"
"1","1.2","-30","200","-30","0","1","bgm_M64","1083","1","10830104","0.75","100","101441","4","0","0","4","101441","1","-70","220"
"1","1.2","-35","230","-30","-20","1.1","bgm_M55","1083","1","10830105","0.95","100","101442","5","10","-30","5","101442","1","-70","470"
