5baab8496a14171adc2a4d86afe82ed2c1972499464fda2eeab5d22cce970b60,2a3c5b796391d31da848c0039bd8d25c35ab1b99793d60ac89db5f24075b6eab,5c1b05485e0815fd148b27970de119505dfba16e5c23c512298c93f086fafe1d,030b1f65eed6dea8648ff04dfc18cb0227a20859d1a4d7b5bce931f96bfc283a,a62ba4b997f27dd0143d60730a1bffe597327549f8fd91db91aa7bfa99c39dc1,b556e421d75ae0964fd606197b7365e54c456972edd6901b30f7865eb8aae021,a5c5b6315d05bf025f110bd828ab660487014fdd6d29eb288f7f236fb89e18c4,2f64a4d80a2fe9e4e69bc43b80130734ce6a4dbff3eff16e8e28a286a1909529,be22df550a1a38a7fd164c33668120022a09de671c6e4f89669cf39ad2f8c2e9,519d00883834063354f68f387e17de2a91b30b6320ad6392156e01b27892ca98,f045942f9591b754a5614b0341b4192d3882146cf7f690dab7371c5618656be7
"0.2","0","kururu_kurukuru_loopF","","0","1","kururu_kurukuru_inF","5146065","97","3","65084"
"0.2","0","kururu_kurukuru_loopB","","0","1","kururu_kurukuru_inB","5146065","96","3","65085"
"","","0","","0","","vo_apg_0511","5146065","vo_apg","21","65086"
"0","0","0","1.1","10","0","くるくる～♪","5146065","131011","11","65087"
"","","","","","","","5146065","0","91","65088"
"","","0","","0","","vo_apg_0512","5146065","vo_apg","21","65089"
"0","0","0","1","10","0","くるくるくる～♪","5146065","130911","11","65090"
"","","","","","","","5146065","0","91","65091"
"0","10","0","0","2","0","6","5146065","131011","12","65092"
"0","10","0","0","2","0","7","5146065","130911","12","65093"
"0.2","","","","1","","walk_normal","5146065","106011","3","65094"
"0.2","","","","1","","walk_normal","5146065","1060","3","65095"
"","","3.4","","-305","0","-376","5146065","106011","2","65096"
"","","3.4","","-305","0","-376","5146065","1060","2","65097"
"","","","","","","0","5146065","3.4","93","65098"
"","","0.6","","-305","14","-446","5146065","106011","2","65099"
"","","0.6","","-305","14","-446","5146065","1060","2","65100"
"0","","","","0","","kyaru_damage","5146065","106011","3","65101"
"0","","","","0","","kyaru_damage","5146065","1060","3","65102"
"","","","","","","0","5146065","0.8","93","65103"
"0.2","0","cool_talk_jitome","","0","1","cool_in_jitome","5146065","106011","3","65104"
"0.2","0","cool_talk_jitome","","0","1","cool_in_jitome","5146065","1060","3","65105"
"","","0","","0","","vo_apg_0513","5146065","vo_apg","21","65106"
"0","0","1","0","10","1","なにやってんの、あんたら…","5146065","106011","11","65107"
"","","","","","","","5146065","0","91","65108"
"","","","","","","","5146065","65110","101","65109"
"","","","","","","0.2","5146065","0","22","65110"
"1.8","0","-500","aoi_walk_fear","140","-278","104011","5146066","1","1","66001"
"1.8","0","30","idle_normal","141","-262","99","5146066","1","5","66002"
"1.8","1","290","idle_normal_noface","100","-278","130911","5146066","1","1","66003"
"1.8","1","290","idle_normal_kururu","101","-278","98","5146066","1","5","66004"
"","","","","","","201","5146066","104011","13","66005"
"","","","","","","200","5146066","130911","13","66006"
"0.85","0","0","idle","15","-174","8","5146066","8","5","66007"
"1","0","-119","empty","210","-79","20","5146066","20","5","66008"
"1","0","0","empty","210","-194","22","5146066","22","5","66009"
"1","","0","","0","1","1","5146066","1","31","66010"
"0","","-57.7","","0","1","2","5146066","2","31","66011"
"0","","0","","0","1","13","5146066","13","31","66012"
"0","","-69","","11","1","19","5146066","19","31","66013"
"1","","0","","0","1","20","5146066","20","31","66014"
"","","","","","","104011","5146066","20","36","66015"
"","","","","","","99","5146066","20","36","66016"
"","","","","","","20","5146066","20","36","66017"
"","","","","","","22","5146066","20","36","66018"
"","","","","","","0","5146066","0","91","66019"
"","","","","0","","0","5146066","0","102","66020"
"","","2.7","","-278","0","-290","5146066","104011","2","66021"
"0.2","","","","1","","aoi_walk_fear","5146066","104011","3","66022"
"","","","","","","0","5146066","2.7","93","66023"
"0.2","","","","1","","see_talk","5146066","104011","3","66024"
"","","0","","0","","vo_apg_0601","5146066","vo_apg","21","66025"
"0","0","1","0","10","1","とうとう来ちゃいました…\nグランドリームパーク…\n一人『グラドリ』大丈夫ですかね？\n実はぼっちは捕まって強制退園とか…","5146066","104011","11","66026"
"","","","","","","","5146066","0","91","66027"
"0.2","","","","1","","see_idle","5146066","104011","3","66028"
"0.2","0.2","talk_normal","","0","1","smile","5146066","130911","3","66029"
"0.2","0.2","talk_normal","","0","1","smile","5146066","98","3","66030"
"","","0","","0","","vo_apg_0602","5146066","vo_apg","21","66031"
"0","0","1","0","10","1","アオイさんですよね～っ！？\nグランドリームパークへようこそっ♪\n本日はおひとりさまですますか？","5146066","130911","11","66032"
"","","","","","","","5146066","0","91","66033"
"0.2","","","","1","","idle_normal_surprise","5146066","130911","3","66034"
"0.2","","","","1","","panic","5146066","104011","3","66035"
"","","0","","0","","vo_apg_0603","5146066","vo_apg","21","66036"
"0","0","1","0","15","1","ぶひゃおおおお！？\nすすす、すみません！\nぼっちは強制退園ですよね！\n今すぐ出ていきますので～！","5146066","104011","11","66037"
"","","","","","","","5146066","0","91","66038"
"0.2","","","","1","","anger_talk_pain","5146066","130911","3","66039"
"0.2","","","","1","","anger_talk_pain","5146066","98","3","66040"
"","","0","","0","","vo_apg_0604","5146066","vo_apg","21","66041"
"0","0","1","0","10","1","待ってください待ってくださいっ！\n強制退園ってなんですます～っ！？\nそんなことしませんですですっ！","5146066","130911","11","66042"
"","","","","","","","5146066","0","91","66043"
"0.2","","","","1","","idle_normal_dere","5146066","130911","3","66044"
"0","0.1","surprise_talk_search_dere","","0","1","aoi_surprise_in","5146066","104011","3","66045"
"","","0","","0","","vo_apg_0605","5146066","vo_apg","21","66046"
"0","0","1","0","10","1","そんな、ぼっちにも優しいなんて…\nサービスが行き届いている！\nそれで、どこなんです？\nぼっち専用アトラクションは？","5146066","104011","11","66047"
"","","","","","","","5146066","0","91","66048"
"0.2","","","","1","","surprise_idle_dere","5146066","104011","3","66049"
"0.2","0.2","kururu_guid_talk","","0","1","kururu_surprise_talk_long","5146066","130911","3","66050"
"0.2","0.2","kururu_guid_talk","","0","1","kururu_surprise_talk_long","5146066","98","3","66051"
"","","0","","0","","vo_apg_0606","5146066","vo_apg","21","66052"
"0","0","1","0","10","1","えっ？\nえーっとえーっと\nこの観覧車なんかどうでしょう？\nぼっち専用ではないですけど…","5146066","130911","11","66053"
"","","","","","","","5146066","0","91","66054"
"0.2","","","","1","","idle_normal_noface","5146066","130911","3","66055"
"0.2","","","","1","","idle_normal_kururu","5146066","98","3","66056"
"0.2","0","guts2_talk_surprise2","","0","1","guts2_in_surprise2","5146066","104011","3","66057"
"","","0","","0","","vo_apg_0607","5146066","vo_apg","21","66058"
"0","0","1","0","10","1","の、乗ります！\nぼっち料金でもいいので\n乗せてくださいぃ！","5146066","104011","11","66059"
"","","","","","","","5146066","0","91","66060"
"0.2","","","","1","","guts2_idle_surprise2","5146066","104011","3","66061"
"0.2","","","","1","","joy_talk_dere","5146066","130911","3","66062"
"0.2","","","","1","","joy_talk","5146066","98","3","66063"
"","","0","","0","","vo_apg_0608","5146066","vo_apg","21","66064"
"0","0","1","0","10","1","別に料金は変わりませんので…\n気が済むまでお乗りください♪","5146066","130911","11","66065"
"","","","","","","","5146066","0","91","66066"
"","","","","","","0","5146066","0","22","66067"
"0.4","0.1","idle_normal_joy","","0","1","hello","5146066","130911","3","66068"
"0.2","","","","1","","walk_jog_dere","5146066","104011","3","66069"
"","","2","","-278","0","-50","5146066","104011","2","66070"
"","","","","","","0","5146066","1","93","66071"
"","","","","","","1","5146066","2","32","66072"
"","","","","","","0","5146066","1.5","93","66073"
"","","0","","-480","0","0","5146066","104011","2","66074"
"0","","","","1","","empty","5146066","104011","3","66075"
"","","","","","","scale15","5146066","20","37","66076"
"","","","","","","fade_out","5146066","2","37","66077"
"","","","","","","1","5146066","13","32","66078"
"","","","","","","0","5146066","2","93","66079"
"","","0","","0","","vo_apg_0609","5146066","vo_apg","21","66080"
"0","","","","0","","0609_in","5146066","22","3","66081"
"","","","","","","1","5146066","2.2","93","66082"
"0","","","","0","","0609_mid","5146066","22","3","66083"
"","","","","","","","5146066","","92","66084"
"0","","","","0","","0609_out","5146066","22","3","66085"
"","","","","","","0","5146066","0.2","93","66086"
"","","0","","-79","0","-132","5146066","20","2","66087"
"","","0","","0","","vo_apg_0610","5146066","vo_apg","21","66088"
"0","","","","0","","0610_in","5146066","22","3","66089"
"","","","","","","1","5146066","2.2","93","66090"
"0","","","","0","","0610_mid","5146066","22","3","66091"
"","","","","","","","5146066","","92","66092"
"0","","","","0","","0610_out","5146066","22","3","66093"
"","","","","","","0","5146066","0.2","93","66094"
"","","0","","0","","vo_apg_0611","5146066","vo_apg","21","66095"
"0","","","","0","","0611_in","5146066","22","3","66096"
"","","","","","","1","5146066","2.3","93","66097"
"0","","","","0","","0611_mid","5146066","22","3","66098"
"","","","","","","","5146066","","92","66099"
"0","","","","0","","0611_out","5146066","22","3","66100"
"","","","","","","0","5146066","0.2","93","66101"
"","","","","","","0","5146066","0","22","66102"
"0","","","","1","","empty","5146066","104011","3","66103"
"","","","","","","fade_in","5146066","2","37","66104"
"","","","","","","0","5146066","1","93","66105"
"","","","","","","0","5146066","13","32","66106"
"","","","","","","fade_out","5146066","2","37","66107"
"0","","","","1","","kururu_wish_talk_surprise_lookup","5146066","130911","3","66108"
"","","","","","","0","5146066","1","93","66109"
"0.2","0.2","kururu_surprise_talk_joy","","0","1","kururu_wish_talk_surprise_lookup","5146066","130911","3","66110"
"","","0","","0","","vo_apg_0612","5146066","vo_apg","21","66111"
"0","0","1","0","10","1","どうでしたか～？\nって、そのまま二周目ですか？\nふふっ、ずいぶんと気に入ってくれた\nみたいでうれしいですです♪","5146066","130911","11","66112"
"","","","","","","","5146066","0","91","66113"
"","","","","","","0","5146066","0","22","66114"
"","","","","","","fade_in","5146066","2","37","66115"
"","","","","","","0","5146066","1","93","66116"
"","","","","","","scale1","5146066","20","37","66117"
"","","","","","","blackroom_in","5146066","2","37","66118"
"10","","1.15","","1.15","9","20","5146066","0","121","66119"
"","","0","","-248","0","27","5146066","104011","2","66120"
"","","0","","-248","0","27","5146066","99","2","66121"
"0","","","","1","","aoi_satori_in","5146066","104011","3","66122"
"0","","","","1","","aoi_satori_in","5146066","99","3","66123"
"","","","","","","0","5146066","0.5","93","66124"
"","","0","","0","","vo_apg_0613","5146066","vo_apg","21","66125"
"0","0","0","1","4","1","ふふ…ふふふふふ…\nああ、これが悟り…！","5146066","104011","11","66126"
"","","","","","","","5146066","3","93","66127"
"","","","","","","1","5146066","19","32","66128"
"","","","","0","","se_10055900_satori","5146066","se_10055900","23","66129"
"","","","","","","","5146066","0.5","93","66130"
"0.2","0","aoi_satori_loop","","0","1","aoi_satori_mid","5146066","104011","3","66131"
"0.2","0","aoi_satori_loop","","0","1","aoi_satori_mid","5146066","99","3","66132"
"","","","","","","0","5146066","4","93","66133"
"","","","","","","","5146066","","92","66134"
"","","","","","","","5146066","66136","101","66135"
"","","","","","","0.2","5146066","0","22","66136"
"1.8","0","-385","idle_normal","106","-288","106611","5146067","1","1","67001"
"1.8","0","-385","idle_normal","107","-288","1066","5146067","3","5","67002"
"1.8","0","-225","idle_normal","103","-278","106511","5146067","1","1","67003"
"1.8","0","-225","idle_normal","104","-278","1065","5146067","2","5","67004"
"1.8","1","290","idle_normal","100","-278","131011","5146067","1","1","67005"
"","","","","","","206","5146067","106611","13","67006"
"","","","","","","203","5146067","106511","13","67007"
"","","","","","","200","5146067","131011","13","67008"
"0.85","0","0","idle","15","-174","9","5146067","9","5","67009"
"1","0","-292","empty","210","71","201","5146067","20","5","67010"
"1","0","-61","empty","210","71","202","5146067","20","5","67011"
"1","0","126","empty","210","-43","22","5146067","22","5","67012"
"1","0","0","empty","60","94","21","5146067","21","5","67013"
"1","","0","","0","1","1","5146067","1","31","67014"
"0","","-57.7","","0","1","2","5146067","2","31","67015"
"0","","0","","0","1","10","5146067","10","31","67016"
"1","","0","","0","1","20","5146067","20","31","67017"
"","","","","","","106611","5146067","20","36","67018"
"","","","","","","106511","5146067","20","36","67019"
"","","","","","","201","5146067","20","36","67020"
"","","","","","","202","5146067","20","36","67021"
"","","","","","","22","5146067","20","36","67022"
"","","","","","","0","5146067","0","91","67023"
"","","","","0","","0","5146067","0","102","67024"
"","","","","","","0","5146067","1","93","67025"
"0.2","","","","1","","talk_normal_noface","5146067","106511","3","67026"
"0.2","","","","1","","talk_normal_kaya","5146067","1065","3","67027"
"","","0","","0","","vo_apg_0701","5146067","vo_apg","21","67028"
"0","0","1","0","10","1","イノリー\n次はこれ乗ってみようぜ","5146067","106511","11","67029"
"","","","","","","","5146067","0","91","67030"
"0.2","","","","1","","idle_normal_look","5146067","106511","3","67031"
"0.2","","","","1","","idle_normal_look","5146067","1065","3","67032"
"0.2","0","cool_talk_sad","","0","1","cool_in_sad","5146067","106611","3","67033"
"0.2","0","cool_talk_sad","","0","1","cool_in_sad","5146067","1066","3","67034"
"","","0","","0","","vo_apg_0702","5146067","vo_apg","21","67035"
"0","0","1","0","10","1","コーヒーカップぅ～？\nなんかガキっぽすぎやしないですかね？","5146067","106611","11","67036"
"","","","","","","","5146067","0","91","67037"
"0.2","","","","1","","cool_idle","5146067","106611","3","67038"
"0.2","","","","1","","cool_idle","5146067","1066","3","67039"
"0.2","","","","1","","idle_normal","5146067","106511","3","67040"
"0.2","","","","1","","idle_normal","5146067","1065","3","67041"
"0.2","","","","1","","joy_talk_normal","5146067","131011","3","67042"
"","","0","","0","","vo_apg_0703","5146067","vo_apg","21","67043"
"0","0","1","0","10","1","このアトラクション、大人気どすえ♪\n最高回転記録を出すために\nみなはんシノギを削ってはるんや♪","5146067","131011","11","67044"
"","","","","","","","5146067","0","91","67045"
"0.2","","","","1","","idle_normal","5146067","131011","3","67046"
"0.2","0","doya_talk_normal","","0","1","doya_in_normal","5146067","106511","3","67047"
"0.2","0","doya_talk_normal","","0","1","doya_in_normal","5146067","1065","3","67048"
"","","0","","0","","vo_apg_0704","5146067","vo_apg","21","67049"
"0","0","1","0","10","1","へえ、それじゃ最高回転記録っての、\n塗り替えてやろうじゃねえか。\nマホさん、ちゃんと数えといてくれよ！","5146067","106511","11","67050"
"","","","","","","","5146067","0","91","67051"
"0.2","","","","1","","doya_idle_normal","5146067","106511","3","67052"
"0.2","","","","1","","doya_idle_normal","5146067","1065","3","67053"
"0.2","","","","1","","wish_talk_joy","5146067","131011","3","67054"
"","","0","","0","","vo_apg_0705","5146067","vo_apg","21","67055"
"0","0","1","0","10","1","は～い♪\nまかしておくれやす～","5146067","131011","11","67056"
"","","","","","","","5146067","0","91","67057"
"","","","","","","0","5146067","0","22","67058"
"0.4","0.1","idle_normal","","0","1","hello","5146067","131011","3","67059"
"0.4","","","","1","","walk_yareyare","5146067","106611","3","67060"
"0.4","","","","1","","walk_yareyare","5146067","1066","3","67061"
"0.2","","","","1","","walk_kyapi","5146067","106511","3","67062"
"0.2","","","","1","","walk_kyapi","5146067","1065","3","67063"
"","","2","","-288","0","-194","5146067","106611","2","67064"
"","","2","","-288","0","-194","5146067","1066","2","67065"
"","","2","","-278","0","-34","5146067","106511","2","67066"
"","","2","","-278","0","-34","5146067","1065","2","67067"
"","","","","","","0","5146067","1","93","67068"
"","","","","","","1","5146067","2","32","67069"
"","","","","","","0","5146067","1.5","93","67070"
"","","","","1","","se_10055900_coffee_01","5146067","se_10055900","23","67071"
"","","0","","-331","0","-126","5146067","106611","2","67072"
"","","0","","-331","0","-126","5146067","1066","2","67073"
"","","0","","-331","0","126","5146067","106511","2","67074"
"","","0","","-331","0","126","5146067","1065","2","67075"
"","","","","","","scale15","5146067","20","37","67076"
"","","0","","0","","vo_apg_0706","5146067","vo_apg","21","67077"
"0","","","","0","","0706_in","5146067","22","3","67078"
"","","","","","","1","5146067","3","93","67079"
"0","","","","0","","0706_mid","5146067","22","3","67080"
"","","","","","","","5146067","","92","67081"
"0","","","","0","","0706_out","5146067","22","3","67082"
"","","","","","","0","5146067","0.2","93","67083"
"","","0","","-43","0","-126","5146067","22","2","67084"
"","","0","","0","","vo_apg_0707","5146067","vo_apg","21","67085"
"0","","","","0","","0707_in","5146067","22","3","67086"
"","","","","","","1","5146067","3.7","93","67087"
"0","","","","0","","0707_mid","5146067","22","3","67088"
"","","","","","","","5146067","","92","67089"
"0","","","","0","","0707_out","5146067","22","3","67090"
"","","","","","","0","5146067","0.2","93","67091"
"","","","","","","0","5146067","0.1","93","67092"
"","","","","","","1","5146067","10","32","67093"
"","","","","","","horizontal","5146067","10","37","67094"
"","","","","","","0.3","5146067","se_10055900_coffee_01","24","67095"
"","","","","1","","se_10055900_coffee_02","5146067","se_10055900","23","67096"
"","","0","","-12","0","179","5146067","202","2","67097"
"","","","","","","scale1","5146067","20","37","67098"
"","","","","0.5","","30","5146067","30","122","67099"
"","","0","","0","","vo_apg_0708","5146067","vo_apg","21","67100"
"0","","","","0","","0708_in","5146067","202","3","67101"
"","","","","","","1","5146067","1.8","93","67102"
"0","","","","0","","0708_mid","5146067","202","3","67103"
"","","","","","","","5146067","","92","67104"
"0","","","","0","","0708_out","5146067","202","3","67105"
"","","","","","","0","5146067","0.2","93","67106"
"","","0","","71","0","-237","5146067","201","2","67107"
"","","","","","","scale15","5146067","20","37","67108"
"","","0","","0","","vo_apg_0709","5146067","vo_apg","21","67109"
"0","","","","0","","0709_in","5146067","22","3","67110"
"","","","","","","1","5146067","2.3","93","67111"
"0","","","","0","","0709_mid","5146067","22","3","67112"
"","","","","","","","5146067","","92","67113"
"0","","","","0","","0709_out","5146067","22","3","67114"
"","","","","","","0","5146067","0.2","93","67115"
"","","","","","","0","5146067","0.1","93","67116"
"","","","","","","scale1","5146067","20","37","67117"
"","","0","","-12","0","0","5146067","202","2","67118"
"","","","","0.5","","30","5146067","30","122","67119"
"","","0","","0","","vo_apg_0710","5146067","vo_apg","21","67120"
"0","","","","0","","0710_in","5146067","202","3","67121"
"","","","","","","1","5146067","2.2","93","67122"
"0","","","","0","","0710_mid","5146067","202","3","67123"
"","","","","","","","5146067","","92","67124"
"0","","","","0","","0710_out","5146067","202","3","67125"
"","","","","","","0","5146067","0.2","93","67126"
"","","","","","","0","5146067","0","22","67127"
"0","","","","0","","empty","5146067","202","3","67128"
"","","","","","","0","5146067","10","32","67129"
"","","","","","","0","5146067","1","93","67130"
"","","","","","","0.5","5146067","se_10055900_coffee_02","24","67131"
"0","","","","1","","see_guru","5146067","131011","3","67132"
"0.2","","","","1","","empty","5146067","106611","3","67133"
"0.2","","","","1","","empty","5146067","1066","3","67134"
"","","0","","-195","0","-104","5146067","106611","2","67135"
"","","0","","-195","0","-104","5146067","1066","2","67136"
"","","","","","","iris_out","5146067","2","37","67137"
"","","0","","-278","0","-129","5146067","106511","2","67138"
"","","0","","-278","0","-129","5146067","1065","2","67139"
"0.2","","","","1","","walk_normal_doya","5146067","106511","3","67140"
"0.2","","","","1","","walk_normal_doya","5146067","1065","3","67141"
"","","2","","-278","0","-290","5146067","106511","2","67142"
"","","2","","-278","0","-290","5146067","1065","2","67143"
"","","0","","21","0","-290","5146067","202","2","67144"
"","","","","","","1","5146067","106511","4","67145"
"","","","","","","1","5146067","1065","4","67146"
"","","","","","","0","5146067","2","93","67147"
"","","","","","","0","5146067","106511","4","67148"
"","","","","","","0","5146067","1065","4","67149"
"0.2","","","","1","","cool_idle_doya","5146067","106511","3","67150"
"0.2","","","","1","0","cool_idle_doya","5146067","1065","3","67151"
"","","","","","","0","5146067","0.2","93","67152"
"0.2","0","cool_talk_dere","","0","1","cool_in_nobi","5146067","106511","3","67153"
"0.2","0","cool_talk_dere","","0","1","cool_in_nobi","5146067","1065","3","67154"
"","","0","","0","","vo_apg_0711","5146067","vo_apg","21","67155"
"0","0","1","0","10","1","ふう…全力で回してやったぜ…\nで、何回だった？","5146067","106511","11","67156"
"","","","","","","","5146067","0","91","67157"
"0.2","","","","1","","cool_idle_doya","5146067","106511","3","67158"
"0.2","","","","1","","cool_idle_doya","5146067","1065","3","67159"
"","","0","","0","","vo_apg_0712","5146067","vo_apg","21","67160"
"0","0","1","0","10","1","くるくるくる～\n見てるこっちも目が回ってもうて\n分からへんかったわ～","5146067","131011","11","67161"
"","","","","","","","5146067","0","91","67162"
"0.5","0","idle_normal_shy","","0","1","maho_idle_normal_in","5146067","131011","3","67163"
"0.2","0.3","surprise_talk_search","","0","1","cool_talk_surprise","5146067","106511","3","67164"
"0.2","0.3","surprise_talk_search","","0","1","cool_talk_surprise","5146067","1065","3","67165"
"","","0","","0","","vo_apg_0713","5146067","vo_apg","21","67166"
"0","0","1","0","10","1","そっか…\nなーイノリ、お前数えて…あれ？\nそういやぁイノリはどこだ？","5146067","106511","11","67167"
"","","","","","","","5146067","0","91","67168"
"0.3","","","","1","","surprise_idle_talk1R","5146067","106511","3","67169"
"0.3","","","","1","","surprise_idle_talk1R","5146067","1065","3","67170"
"0.2","","","","1","","sad_talk","5146067","131011","3","67171"
"","","0","","0","","vo_apg_0714","5146067","vo_apg","21","67172"
"0","0","1","0","10","1","イノリはんなら、\n吹き飛ばされてあそこに…","5146067","131011","11","67173"
"","","","","","","","5146067","0","91","67174"
"0.2","","","","1","","sad_idle_lookup","5146067","131011","3","67175"
"0.2","","","","1","","surprise_idle_noface_lookup","5146067","106511","3","67176"
"0.2","","","","1","","surprise_idle_kaya_lookup","5146067","1065","3","67177"
"0","0","coffee_1_loop","","0","1","coffee_1_in","5146067","21","3","67178"
"","","","","0","","se_10055900_photo","5146067","se_10055900","23","67179"
"","","","","","","0","5146067","0.5","93","67180"
"","","0","","0","0","0","5146067","201","2","67181"
"","","0","","0","","vo_apg_0715","5146067","vo_apg","21","67182"
"0","0","1","0","10","1","うう…もう、ダメです…\nカヤぴぃの…脳筋、回転、バカ…\nガクッ！","5146067","106611","11","67183"
"","","","","","","","5146067","0","91","67184"
"0","","","","0","","coffee_1_out","5146067","21","3","67185"
"","","","","0","","se_10055900_down","5146067","se_10055900","23","67186"
"","","","","","","0","5146067","0.7","93","67187"
"0.2","","","","1","","sad_idle_sad2_lookup","5146067","131011","3","67188"
"0.2","0","surprise3_loop_lookup","","0","1","surprise3_in_lookup","5146067","106511","3","67189"
"0.2","0","surprise3_loop_lookup","","0","1","surprise3_in_lookup","5146067","1065","3","67190"
"","","0","","0","","vo_apg_0716","5146067","vo_apg","21","67191"
"","","","","0.5","","30","5146067","30","122","67192"
"0","","","","0","","0716_in","5146067","202","3","67193"
"","","","","","","1","5146067","1.2","93","67194"
"0","","","","0","","0716_mid","5146067","202","3","67195"
"","","","","","","","5146067","","92","67196"
"0","","","","0","","0716_out","5146067","202","3","67197"
"","","","","","","","5146067","0","91","67198"
"","","","","","","","5146067","67200","101","67199"
"","","","","","","0.2","5146067","0","22","67200"
"1.8","0","-385","idle_normal_eating_noface","106","-288","105811","5146068","1","1","68001"
"1.8","0","-385","idle_normal_eating_peko","107","-288","1058","5146068","6","5","68002"
"1.8","0","-225","idle_normal","100","-278","106011","5146068","1","1","68003"
"1.8","0","-225","idle_normal","101","-278","1060","5146068","4","5","68004"
"1.8","1","225","idle_normal_noface","103","-278","130911","5146068","1","1","68005"
"1.8","1","225","idle_normal_kururu","104","-278","97","5146068","1","5","68006"
"","","","","","","206","5146068","105811","13","68007"
"","","","","","","200","5146068","106011","13","68008"
"","","","","","","203","5146068","130911","13","68009"
"0.85","0","0","idle","15","-174","9","5146068","9","5","68010"
"1","0","-132","empty","210","71","20","5146068","20","5","68011"
"1","0","0","empty","60","153","21","5146068","21","5","68012"
"1","","0","","0","1","1","5146068","1","31","68013"
"","","","","","","0","5146068","0","91","68014"
"","","","","0","","0","5146068","0","102","68015"
"","","","","","","0","5146068","1","93","68016"
"0.2","0","kururu_guid_talk","","0","1","kururu_guid_in","5146068","130911","3","68017"
"0.2","0","kururu_guid_talk","","0","1","kururu_guid_in","5146068","97","3","68018"
"","","0","","0","","vo_apg_0801","5146068","vo_apg","21","68019"
"0","0","1","0","10","1","こちらはコーヒーカップです♪\n真ん中のハンドルを回すと\nカップがくるくると…","5146068","130911","11","68020"
"","","","","","","","5146068","0","91","68021"
"0.2","","","","1","","kururu_guid_idle","5146068","130911","3","68022"
"0.2","","","","1","","kururu_guid_idle","5146068","97","3","68023"
"0","0","coffee_3_loop","","0","1","coffee_3_in","5146068","21","3","68024"
"","","","","0","","se_10055900_photo","5146068","se_10055900","23","68025"
"0.2","0","peko_notice_idle","","0","1","peko_notice_in","5146068","105811","3","68026"
"0.2","0","peko_notice_idle","","0","1","peko_notice_in","5146068","1058","3","68027"
"0.2","","","","1","","cool_talk_surprise_lookup","5146068","106011","3","68028"
"0.2","","","","1","","cool_talk_surprise_lookup","5146068","1060","3","68029"
"","","0","","0","","vo_apg_0802","5146068","vo_apg","21","68030"
"0","0","1","0","10","1","真ん中にハンドルなんかないけど？","5146068","106011","11","68031"
"","","","","","","","5146068","0","91","68032"
"0.2","","","","1","","cool_idle_talkR","5146068","106011","3","68033"
"0.2","","","","1","","cool_idle_talkR","5146068","1060","3","68034"
"0.2","0.2","anger_talk_surprise2_lookup","","0","1","hawawa_lookup","5146068","130911","3","68035"
"0.2","","","","1","","hawawa","5146068","97","3","68036"
"","","0","","0","","vo_apg_0803","5146068","vo_apg","21","68037"
"0","0","1","0","10","1","ほえっ！？　そんなそんな…\nあ、ほんとにないですます！？\nどこいったんでしょ～っ！？","5146068","130911","11","68038"
"","","","","","","","5146068","0","91","68039"
"0","","","","0","","coffee_3_out","5146068","21","3","68040"
"0.2","","","","1","","anger_idle_sad","5146068","130911","3","68041"
"0.2","","","","1","","sad_idle_noface","5146068","105811","3","68042"
"0.2","0","sad_idle_peko_loop","","1","1","sad_idle_peko_in","5146068","1058","3","68043"
"","","0","","0","","vo_apg_0804","5146068","vo_apg","21","68044"
"0","0","1","0","10","1","…………","5146068","105811","11","68045"
"","","","","","","","5146068","0","91","68046"
"","","","","","","1","5146068","106011","4","68047"
"","","","","","","1","5146068","1060","4","68048"
"0.2","","","","1","","idle_normal_surprise","5146068","130911","3","68049"
"0.2","","","","1","","shock_loop_doteyes","5146068","106011","3","68050"
"0.2","","","","1","","shock_loop_doteyes","5146068","1060","3","68051"
"0.2","0","peko_bowbowbow_loop","","0","1","peko_bowbowbow_in","5146068","105811","3","68052"
"0.2","0","peko_bowbowbow_loop","","0","1","peko_bowbowbow_in","5146068","1058","3","68053"
"","","0","","0","","vo_apg_0805","5146068","vo_apg","21","68054"
"0","0","1","0","10","1","すみません～っ！！","5146068","105811","11","68055"
"","","","","","","","5146068","0","91","68056"
"0.2","","","","1","","anger_talk_shy","5146068","106011","3","68057"
"0.2","","","","1","","anger_talk_shy","5146068","1060","3","68058"
"","","0","","0","","vo_apg_0806","5146068","vo_apg","21","68059"
"0","0","1","0","10","1","あんた食べたの！？\n何やってんのよ～！？","5146068","106011","11","68060"
"","","","","","","","5146068","0","91","68061"
"0.2","","","","1","","anger_idle_shy","5146068","106011","3","68062"
"0.2","","","","1","","anger_idle_shy","5146068","1060","3","68063"
"0.2","0","tahaha_talk","","0","1","tahaha_in","5146068","105811","3","68064"
"0.2","0","tahaha_talk","","0","1","tahaha_in","5146068","1058","3","68065"
"","","0","","0","","vo_apg_0807","5146068","vo_apg","21","68066"
"0","0","1","0","10","1","まさかハンドルなんて思わなくって…\n軽食にドーナツを用意して\nいただいてると思って、\nおいしくいただいちゃいましたぁ…","5146068","105811","11","68067"
"","","","","","","","5146068","0","91","68068"
"0.2","","","","1","","tahaha_idle","5146068","105811","3","68069"
"0.2","","","","1","","tahaha_idle","5146068","1058","3","68070"
"0.2","0","surprise3_loop_anger2","","0","1","surprise3_in_anger2","5146068","106011","3","68071"
