a2c34b5d7e9c26dbef0a5a0cb6debfd82a8a85174f6451eab92935c76174c828,4cb2bb0932dda8fa36e83cae2b77d7eba81e0962cee512839a409472168bc24e,14780d6f93da42e75cab4253795c0d1ba012d9b5af6fb349d381f07871ba7dd6,3d3021b3e02f528119fa8a1314785c2d479c2bc9331df374c0274971c219f3cc,de244bf2fa1be8b14f2eb7fbf723838270d5fe021a29787ade68f4c335ff8bab,d047a9f87a544af2ea7a7dec2d0d0f46ed3bb43a54744dfa3dbd47e588138f7b,00544e8bf2bf0ef55f913192fa64da65aff64098497d55037b59c68ffe51bb9e,f6b29edb4ce4c2ef6691ee6efe4966f26e98e7415e30a0236f6457998a0526b8,e680c41986a064e8660e288a350c03460c40128475db51355314b3f875d633a2,2df4ed50e876711657f57d9e5906abede17e3e72186bc4578bde20bc3dd7e8d8,2f7aba1cfc18f21e6dc7a20ac7965cf8dd0c35d9c2500e8dbc4cae712d564e5c,5b658f9e5bd0ad7212d560e663d199b970d587250dc0c057a0916aa873e36823
"41116","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ノゾミ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ノゾミ（クリスマス）専用リング","22"
"41117","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","イリヤ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","イリヤ（クリスマス）専用リング","22"
"41118","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ペコリーヌ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ペコリーヌ（ニューイヤー）専用リング","22"
"41119","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","コッコロ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","コッコロ（ニューイヤー）専用リング","22"
"41120","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","キャル（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","キャル（ニューイヤー）専用リング","22"
"41121","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","スズメ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","スズメ（ニューイヤー）専用リング","22"
"41122","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カスミ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カスミ（マジカル）専用リング","22"
"41123","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","シオリ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","シオリ（マジカル）専用リング","22"
"41124","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ウヅキ（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ウヅキ（デレマス）専用リング","22"
"41125","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リン（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リン（デレマス）専用リング","22"
"41126","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミオ（デレマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミオ（デレマス）専用リング","22"
"41127","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リン（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リン（レンジャー）専用リング","22"
"41128","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マヒル（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マヒル（レンジャー）専用リング","22"
"41129","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リノ（ワンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リノ（ワンダー）専用リング","22"
"41130","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アユミ（ワンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アユミ（ワンダー）専用リング","22"
"41131","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ルカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ルカ（サマー）専用リング","22"
"41132","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アンナ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アンナ（サマー）専用リング","22"
"41133","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ナナカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ナナカ（サマー）専用リング","22"
"41134","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ハツネ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ハツネ（サマー）専用リング","22"
"41135","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミサト（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミサト（サマー）専用リング","22"
"41136","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ジュン（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ジュン（サマー）専用リング","22"
"41137","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アカリ（エンジェル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アカリ（エンジェル）専用リング","22"
"41138","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ヨリ（エンジェル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ヨリ（エンジェル）専用リング","22"
"41139","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ツムギ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ツムギ（ハロウィン）専用リング","22"
"41140","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","レイ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","レイ（ハロウィン）専用リング","22"
"41141","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マツリ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マツリ（ハロウィン）専用リング","22"
"41142","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","モニカ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","モニカ（マジカル）専用リング","22"
"41143","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","トモ（マジカル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","トモ（マジカル）専用リング","22"
"41144","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アキノ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アキノ（クリスマス）専用リング","22"
"41145","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","サレン（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","サレン（クリスマス）専用リング","22"
"41146","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユカリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユカリ（クリスマス）専用リング","22"
"41147","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ムイミ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ムイミ（ニューイヤー）専用リング","22"
"41150","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ネネカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ネネカ（ニューイヤー）専用リング","22"
"41155","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","コッコロ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","コッコロ（儀装束）専用リング","22"
"41156","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユイ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユイ（儀装束）専用リング","22"
"41157","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カスミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カスミ（サマー）専用リング","22"
"41158","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リマ（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リマ（シンデレラ）専用リング","22"
"41159","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マコト（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マコト（シンデレラ）専用リング","22"
"41160","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マホ（シンデレラ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マホ（シンデレラ）専用リング","22"
"41162","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","クロエ（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","クロエ（聖学祭）専用リング","22"
"41163","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","チエル（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","チエル（聖学祭）専用リング","22"
"41164","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユニ（聖学祭）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユニ（聖学祭）専用リング","22"
"41165","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","イノリ（タイムトラベル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","イノリ（タイムトラベル）専用リング","22"
"41166","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カヤ（タイムトラベル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カヤ（タイムトラベル）専用リング","22"
"41167","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アオイ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アオイ（作業服）専用リング","22"
"41168","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","タマキ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","タマキ（作業服）専用リング","22"
"41169","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミフユ（作業服）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミフユ（作業服）専用リング","22"
"41170","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","エリコ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","エリコ（サマー）専用リング","22"
"41171","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","シズル（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","シズル（サマー）専用リング","22"
"41172","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ノゾミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ノゾミ（サマー）専用リング","22"
"41173","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","チカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","チカ（サマー）専用リング","22"
"41174","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ツムギ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ツムギ（サマー）専用リング","22"
"41175","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミツキ（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミツキ（オーエド）専用リング","22"
"41176","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユキ（オーエド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユキ（オーエド）専用リング","22"
"41177","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カオリ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カオリ（ハロウィン）専用リング","22"
"41178","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ニノン（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ニノン（ハロウィン）専用リング","22"
"41179","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","スズナ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","スズナ（ハロウィン）専用リング","22"
"41180","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","クレジッタの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","クレジッタ専用リング","22"
"41181","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ランファの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ランファ専用リング","22"
"41182","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミソラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミソラ専用リング","22"
"41185","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カリンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カリン専用リング","22"
"41186","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ネビアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ネビア専用リング","22"
"41190","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","イオ（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","イオ（ノワール）専用リング","22"
"41191","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","クウカ（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","クウカ（ノワール）専用リング","22"
"41192","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マヒル（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マヒル（クリスマス）専用リング","22"
"41193","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リノ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リノ（クリスマス）専用リング","22"
"41199","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミヤコ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミヤコ（クリスマス）専用リング","22"
"41200","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","シズル（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","シズル（ノワール）専用リング","22"
"41207","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","シェフィ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","シェフィ（ニューイヤー）専用リング","22"
"41208","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ルカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ルカ（ニューイヤー）専用リング","22"
"41209","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","イリヤ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","イリヤ（ニューイヤー）専用リング","22"
"41210","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ペコリーヌ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ペコリーヌ（オーバーロード）専用リング","22"
"41211","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","キャル（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","キャル（オーバーロード）専用リング","22"
"41212","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ラビリスタ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ラビリスタ（オーバーロード）専用リング","22"
"41213","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","クルミ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","クルミ（ステージ）専用リング","22"
"41214","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミサキ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミサキ（ステージ）専用リング","22"
"41215","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アユミ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アユミ（怪盗）専用リング","22"
"41216","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","イノリ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","イノリ（怪盗）専用リング","22"
"41219","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アンナ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アンナ（パイレーツ）専用リング","22"
"41220","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","シノブ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","シノブ（パイレーツ）専用リング","22"
"41221","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アオイ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アオイ（キャンプ）専用リング","22"
"41222","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユカリ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユカリ（キャンプ）専用リング","22"
"41223","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ヴァンピィの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ヴァンピィ専用リング","22"
"41224","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ヒヨリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ヒヨリ（サマー）専用リング","22"
"41225","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","レイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","レイ（サマー）専用リング","22"
"41226","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ユイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ユイ（サマー）専用リング","22"
"41227","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","キョウカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","キョウカ（サマー）専用リング","22"
"41228","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミソギ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミソギ（サマー）専用リング","22"
"41229","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミミ（サマー）専用リング","22"
"41230","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アメスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アメス専用リング","22"
"41231","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マホ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マホ（エクスプローラー）専用リング","22"
"41232","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アヤネ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アヤネ（エクスプローラー）専用リング","22"
"41233","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ネアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ネア専用リング","22"
"41235","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","リン（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","リン（ハロウィン）専用リング","22"
"41236","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","トモ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","トモ（ハロウィン）専用リング","22"
"41237","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ナナカ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ナナカ（ハロウィン）専用リング","22"
"41238","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","クリスティーナ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","クリスティーナ（ワイルド）専用リング","22"
"41239","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","マツリ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","マツリ（ワイルド）専用リング","22"
"41240","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","アカリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","アカリ（クリスマス）専用リング","22"
"41241","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ヨリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ヨリ（クリスマス）専用リング","22"
"41242","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ジュン（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ジュン（クリスマス）専用リング","22"
"41245","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ホマレ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ホマレ（ニューイヤー）専用リング","22"
"41246","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミサト（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミサト（ニューイヤー）専用リング","22"
"41247","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ミツキ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ミツキ（ニューイヤー）専用リング","22"
"41248","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ノゾミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ノゾミ（リベレイター）専用リング","22"
"41249","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","カヤ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","カヤ（リベレイター）専用リング","22"
"41250","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","ムイミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","ムイミ（リベレイター）専用リング","22"
"41251","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","タマキ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","タマキ（カフェ）専用リング","22"
"41252","2030/08/01 14:59:00","9999","0","0","0","2015/12/17 15:00:00","0","モニカ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","1","モニカ（カフェ）専用リング","22"
