5b59407a6a756a241b0500304fc5fa2239c79c1e4200e63499972b8730e4794c,d56f26cbbce5efcd50f227a6258fe2de966ff7a54c47c868a07630d7c3b0bede,de856ef7fca5c3008a242ccd4907a294f83daf2b279a3cbe7fbd93df4217047a,d3eddfc4a72f537f5e327667ae0db62dc8070d7c61a81a4ebc4ddea62af6f47c,10572c35a1c6fb123553e8554e5d5a244c052163b602d9deca2219f15c36480f,5c227e515fbc83a5a82792bc8d9eab4951f2ad9fb9d5a088ae05cc92d2e47033
"30102091","3","キャノンに<0>攻撃力+91%","2","1","91"
"30102092","3","キャノンに<0>攻撃力+92%","2","1","92"
"30102093","3","キャノンに<0>攻撃力+93%","2","1","93"
"30102094","3","キャノンに<0>攻撃力+94%","2","1","94"
"30102095","3","キャノンに<0>攻撃力+95%","2","1","95"
"30102096","3","キャノンに<0>攻撃力+96%","2","1","96"
"30102097","3","キャノンに<0>攻撃力+97%","2","1","97"
"30102098","3","キャノンに<0>攻撃力+98%","2","1","98"
"30102099","3","キャノンに<0>攻撃力+99%","2","1","99"
"30102100","3","キャノンに<0>攻撃力+100%","2","1","100"
"30202010","3","スライサーに<0>攻撃力+10%","2","2","10"
"30202011","3","スライサーに<0>攻撃力+11%","2","2","11"
"30202012","3","スライサーに<0>攻撃力+12%","2","2","12"
"30202013","3","スライサーに<0>攻撃力+13%","2","2","13"
"30202014","3","スライサーに<0>攻撃力+14%","2","2","14"
"30202015","3","スライサーに<0>攻撃力+15%","2","2","15"
"30202016","3","スライサーに<0>攻撃力+16%","2","2","16"
"30202017","3","スライサーに<0>攻撃力+17%","2","2","17"
"30202018","3","スライサーに<0>攻撃力+18%","2","2","18"
"30202019","3","スライサーに<0>攻撃力+19%","2","2","19"
"30202020","3","スライサーに<0>攻撃力+20%","2","2","20"
"30202021","3","スライサーに<0>攻撃力+21%","2","2","21"
"30202022","3","スライサーに<0>攻撃力+22%","2","2","22"
"30202023","3","スライサーに<0>攻撃力+23%","2","2","23"
"30202024","3","スライサーに<0>攻撃力+24%","2","2","24"
"30202025","3","スライサーに<0>攻撃力+25%","2","2","25"
"30202026","3","スライサーに<0>攻撃力+26%","2","2","26"
"30202027","3","スライサーに<0>攻撃力+27%","2","2","27"
"30202028","3","スライサーに<0>攻撃力+28%","2","2","28"
"30202029","3","スライサーに<0>攻撃力+29%","2","2","29"
"30202030","3","スライサーに<0>攻撃力+30%","2","2","30"
"30202031","3","スライサーに<0>攻撃力+31%","2","2","31"
"30202032","3","スライサーに<0>攻撃力+32%","2","2","32"
"30202033","3","スライサーに<0>攻撃力+33%","2","2","33"
"30202034","3","スライサーに<0>攻撃力+34%","2","2","34"
"30202035","3","スライサーに<0>攻撃力+35%","2","2","35"
"30202036","3","スライサーに<0>攻撃力+36%","2","2","36"
"30202037","3","スライサーに<0>攻撃力+37%","2","2","37"
"30202038","3","スライサーに<0>攻撃力+38%","2","2","38"
"30202039","3","スライサーに<0>攻撃力+39%","2","2","39"
"30202040","3","スライサーに<0>攻撃力+40%","2","2","40"
"30202041","3","スライサーに<0>攻撃力+41%","2","2","41"
"30202042","3","スライサーに<0>攻撃力+42%","2","2","42"
"30202043","3","スライサーに<0>攻撃力+43%","2","2","43"
"30202044","3","スライサーに<0>攻撃力+44%","2","2","44"
"30202045","3","スライサーに<0>攻撃力+45%","2","2","45"
"30202046","3","スライサーに<0>攻撃力+46%","2","2","46"
"30202047","3","スライサーに<0>攻撃力+47%","2","2","47"
"30202048","3","スライサーに<0>攻撃力+48%","2","2","48"
"30202049","3","スライサーに<0>攻撃力+49%","2","2","49"
"30202050","3","スライサーに<0>攻撃力+50%","2","2","50"
"30202051","3","スライサーに<0>攻撃力+51%","2","2","51"
"30202052","3","スライサーに<0>攻撃力+52%","2","2","52"
"30202053","3","スライサーに<0>攻撃力+53%","2","2","53"
"30202054","3","スライサーに<0>攻撃力+54%","2","2","54"
"30202055","3","スライサーに<0>攻撃力+55%","2","2","55"
"30202056","3","スライサーに<0>攻撃力+56%","2","2","56"
"30202057","3","スライサーに<0>攻撃力+57%","2","2","57"
"30202058","3","スライサーに<0>攻撃力+58%","2","2","58"
"30202059","3","スライサーに<0>攻撃力+59%","2","2","59"
"30202060","3","スライサーに<0>攻撃力+60%","2","2","60"
"30202061","3","スライサーに<0>攻撃力+61%","2","2","61"
"30202062","3","スライサーに<0>攻撃力+62%","2","2","62"
"30202063","3","スライサーに<0>攻撃力+63%","2","2","63"
"30202064","3","スライサーに<0>攻撃力+64%","2","2","64"
"30202065","3","スライサーに<0>攻撃力+65%","2","2","65"
"30202066","3","スライサーに<0>攻撃力+66%","2","2","66"
"30202067","3","スライサーに<0>攻撃力+67%","2","2","67"
"30202068","3","スライサーに<0>攻撃力+68%","2","2","68"
"30202069","3","スライサーに<0>攻撃力+69%","2","2","69"
"30202070","3","スライサーに<0>攻撃力+70%","2","2","70"
"30202071","3","スライサーに<0>攻撃力+71%","2","2","71"
"30202072","3","スライサーに<0>攻撃力+72%","2","2","72"
"30202073","3","スライサーに<0>攻撃力+73%","2","2","73"
"30202074","3","スライサーに<0>攻撃力+74%","2","2","74"
"30202075","3","スライサーに<0>攻撃力+75%","2","2","75"
"30202076","3","スライサーに<0>攻撃力+76%","2","2","76"
"30202077","3","スライサーに<0>攻撃力+77%","2","2","77"
"30202078","3","スライサーに<0>攻撃力+78%","2","2","78"
"30202079","3","スライサーに<0>攻撃力+79%","2","2","79"
"30202080","3","スライサーに<0>攻撃力+80%","2","2","80"
"30202081","3","スライサーに<0>攻撃力+81%","2","2","81"
"30202082","3","スライサーに<0>攻撃力+82%","2","2","82"
"30202083","3","スライサーに<0>攻撃力+83%","2","2","83"
"30202084","3","スライサーに<0>攻撃力+84%","2","2","84"
"30202085","3","スライサーに<0>攻撃力+85%","2","2","85"
"30202086","3","スライサーに<0>攻撃力+86%","2","2","86"
"30202087","3","スライサーに<0>攻撃力+87%","2","2","87"
"30202088","3","スライサーに<0>攻撃力+88%","2","2","88"
"30202089","3","スライサーに<0>攻撃力+89%","2","2","89"
"30202090","3","スライサーに<0>攻撃力+90%","2","2","90"
"30202091","3","スライサーに<0>攻撃力+91%","2","2","91"
"30202092","3","スライサーに<0>攻撃力+92%","2","2","92"
"30202093","3","スライサーに<0>攻撃力+93%","2","2","93"
"30202094","3","スライサーに<0>攻撃力+94%","2","2","94"
"30202095","3","スライサーに<0>攻撃力+95%","2","2","95"
"30202096","3","スライサーに<0>攻撃力+96%","2","2","96"
"30202097","3","スライサーに<0>攻撃力+97%","2","2","97"
"30202098","3","スライサーに<0>攻撃力+98%","2","2","98"
"30202099","3","スライサーに<0>攻撃力+99%","2","2","99"
"30202100","3","スライサーに<0>攻撃力+100%","2","2","100"
"30302010","3","ドリルに<0>攻撃力+10%","2","3","10"
"30302011","3","ドリルに<0>攻撃力+11%","2","3","11"
"30302012","3","ドリルに<0>攻撃力+12%","2","3","12"
"30302013","3","ドリルに<0>攻撃力+13%","2","3","13"
"30302014","3","ドリルに<0>攻撃力+14%","2","3","14"
"30302015","3","ドリルに<0>攻撃力+15%","2","3","15"
"30302016","3","ドリルに<0>攻撃力+16%","2","3","16"
"30302017","3","ドリルに<0>攻撃力+17%","2","3","17"
"30302018","3","ドリルに<0>攻撃力+18%","2","3","18"
"30302019","3","ドリルに<0>攻撃力+19%","2","3","19"
"30302020","3","ドリルに<0>攻撃力+20%","2","3","20"
"30302021","3","ドリルに<0>攻撃力+21%","2","3","21"
"30302022","3","ドリルに<0>攻撃力+22%","2","3","22"
"30302023","3","ドリルに<0>攻撃力+23%","2","3","23"
"30302024","3","ドリルに<0>攻撃力+24%","2","3","24"
"30302025","3","ドリルに<0>攻撃力+25%","2","3","25"
"30302026","3","ドリルに<0>攻撃力+26%","2","3","26"
"30302027","3","ドリルに<0>攻撃力+27%","2","3","27"
"30302028","3","ドリルに<0>攻撃力+28%","2","3","28"
"30302029","3","ドリルに<0>攻撃力+29%","2","3","29"
"30302030","3","ドリルに<0>攻撃力+30%","2","3","30"
"30302031","3","ドリルに<0>攻撃力+31%","2","3","31"
"30302032","3","ドリルに<0>攻撃力+32%","2","3","32"
"30302033","3","ドリルに<0>攻撃力+33%","2","3","33"
"30302034","3","ドリルに<0>攻撃力+34%","2","3","34"
"30302035","3","ドリルに<0>攻撃力+35%","2","3","35"
"30302036","3","ドリルに<0>攻撃力+36%","2","3","36"
"30302037","3","ドリルに<0>攻撃力+37%","2","3","37"
"30302038","3","ドリルに<0>攻撃力+38%","2","3","38"
"30302039","3","ドリルに<0>攻撃力+39%","2","3","39"
"30302040","3","ドリルに<0>攻撃力+40%","2","3","40"
"30302041","3","ドリルに<0>攻撃力+41%","2","3","41"
"30302042","3","ドリルに<0>攻撃力+42%","2","3","42"
"30302043","3","ドリルに<0>攻撃力+43%","2","3","43"
"30302044","3","ドリルに<0>攻撃力+44%","2","3","44"
"30302045","3","ドリルに<0>攻撃力+45%","2","3","45"
"30302046","3","ドリルに<0>攻撃力+46%","2","3","46"
"30302047","3","ドリルに<0>攻撃力+47%","2","3","47"
"30302048","3","ドリルに<0>攻撃力+48%","2","3","48"
"30302049","3","ドリルに<0>攻撃力+49%","2","3","49"
"30302050","3","ドリルに<0>攻撃力+50%","2","3","50"
"30302051","3","ドリルに<0>攻撃力+51%","2","3","51"
"30302052","3","ドリルに<0>攻撃力+52%","2","3","52"
"30302053","3","ドリルに<0>攻撃力+53%","2","3","53"
"30302054","3","ドリルに<0>攻撃力+54%","2","3","54"
"30302055","3","ドリルに<0>攻撃力+55%","2","3","55"
"30302056","3","ドリルに<0>攻撃力+56%","2","3","56"
"30302057","3","ドリルに<0>攻撃力+57%","2","3","57"
"30302058","3","ドリルに<0>攻撃力+58%","2","3","58"
"30302059","3","ドリルに<0>攻撃力+59%","2","3","59"
"30302060","3","ドリルに<0>攻撃力+60%","2","3","60"
"30302061","3","ドリルに<0>攻撃力+61%","2","3","61"
"30302062","3","ドリルに<0>攻撃力+62%","2","3","62"
"30302063","3","ドリルに<0>攻撃力+63%","2","3","63"
"30302064","3","ドリルに<0>攻撃力+64%","2","3","64"
"30302065","3","ドリルに<0>攻撃力+65%","2","3","65"
"30302066","3","ドリルに<0>攻撃力+66%","2","3","66"
"30302067","3","ドリルに<0>攻撃力+67%","2","3","67"
"30302068","3","ドリルに<0>攻撃力+68%","2","3","68"
"30302069","3","ドリルに<0>攻撃力+69%","2","3","69"
"30302070","3","ドリルに<0>攻撃力+70%","2","3","70"
"30302071","3","ドリルに<0>攻撃力+71%","2","3","71"
"30302072","3","ドリルに<0>攻撃力+72%","2","3","72"
"30302073","3","ドリルに<0>攻撃力+73%","2","3","73"
"30302074","3","ドリルに<0>攻撃力+74%","2","3","74"
"30302075","3","ドリルに<0>攻撃力+75%","2","3","75"
"30302076","3","ドリルに<0>攻撃力+76%","2","3","76"
"30302077","3","ドリルに<0>攻撃力+77%","2","3","77"
"30302078","3","ドリルに<0>攻撃力+78%","2","3","78"
"30302079","3","ドリルに<0>攻撃力+79%","2","3","79"
"30302080","3","ドリルに<0>攻撃力+80%","2","3","80"
"30302081","3","ドリルに<0>攻撃力+81%","2","3","81"
"30302082","3","ドリルに<0>攻撃力+82%","2","3","82"
"30302083","3","ドリルに<0>攻撃力+83%","2","3","83"
"30302084","3","ドリルに<0>攻撃力+84%","2","3","84"
"30302085","3","ドリルに<0>攻撃力+85%","2","3","85"
"30302086","3","ドリルに<0>攻撃力+86%","2","3","86"
"30302087","3","ドリルに<0>攻撃力+87%","2","3","87"
"30302088","3","ドリルに<0>攻撃力+88%","2","3","88"
"30302089","3","ドリルに<0>攻撃力+89%","2","3","89"
"30302090","3","ドリルに<0>攻撃力+90%","2","3","90"
"30302091","3","ドリルに<0>攻撃力+91%","2","3","91"
"30302092","3","ドリルに<0>攻撃力+92%","2","3","92"
"30302093","3","ドリルに<0>攻撃力+93%","2","3","93"
"30302094","3","ドリルに<0>攻撃力+94%","2","3","94"
"30302095","3","ドリルに<0>攻撃力+95%","2","3","95"
"30302096","3","ドリルに<0>攻撃力+96%","2","3","96"
"30302097","3","ドリルに<0>攻撃力+97%","2","3","97"
"30302098","3","ドリルに<0>攻撃力+98%","2","3","98"
"30302099","3","ドリルに<0>攻撃力+99%","2","3","99"
"30302100","3","ドリルに<0>攻撃力+100%","2","3","100"
"30402010","3","ハンマーに<0>攻撃力+10%","2","4","10"
"30402011","3","ハンマーに<0>攻撃力+11%","2","4","11"
"30402012","3","ハンマーに<0>攻撃力+12%","2","4","12"
"30402013","3","ハンマーに<0>攻撃力+13%","2","4","13"
"30402014","3","ハンマーに<0>攻撃力+14%","2","4","14"
"30402015","3","ハンマーに<0>攻撃力+15%","2","4","15"
"30402016","3","ハンマーに<0>攻撃力+16%","2","4","16"
"30402017","3","ハンマーに<0>攻撃力+17%","2","4","17"
"30402018","3","ハンマーに<0>攻撃力+18%","2","4","18"
"30402019","3","ハンマーに<0>攻撃力+19%","2","4","19"
"30402020","3","ハンマーに<0>攻撃力+20%","2","4","20"
"30402021","3","ハンマーに<0>攻撃力+21%","2","4","21"
"30402022","3","ハンマーに<0>攻撃力+22%","2","4","22"
"30402023","3","ハンマーに<0>攻撃力+23%","2","4","23"
"30402024","3","ハンマーに<0>攻撃力+24%","2","4","24"
"30402025","3","ハンマーに<0>攻撃力+25%","2","4","25"
"30402026","3","ハンマーに<0>攻撃力+26%","2","4","26"
"30402027","3","ハンマーに<0>攻撃力+27%","2","4","27"
"30402028","3","ハンマーに<0>攻撃力+28%","2","4","28"
"30402029","3","ハンマーに<0>攻撃力+29%","2","4","29"
"30402030","3","ハンマーに<0>攻撃力+30%","2","4","30"
"30402031","3","ハンマーに<0>攻撃力+31%","2","4","31"
"30402032","3","ハンマーに<0>攻撃力+32%","2","4","32"
"30402033","3","ハンマーに<0>攻撃力+33%","2","4","33"
"30402034","3","ハンマーに<0>攻撃力+34%","2","4","34"
"30402035","3","ハンマーに<0>攻撃力+35%","2","4","35"
"30402036","3","ハンマーに<0>攻撃力+36%","2","4","36"
"30402037","3","ハンマーに<0>攻撃力+37%","2","4","37"
"30402038","3","ハンマーに<0>攻撃力+38%","2","4","38"
"30402039","3","ハンマーに<0>攻撃力+39%","2","4","39"
"30402040","3","ハンマーに<0>攻撃力+40%","2","4","40"
"30402041","3","ハンマーに<0>攻撃力+41%","2","4","41"
"30402042","3","ハンマーに<0>攻撃力+42%","2","4","42"
"30402043","3","ハンマーに<0>攻撃力+43%","2","4","43"
"30402044","3","ハンマーに<0>攻撃力+44%","2","4","44"
"30402045","3","ハンマーに<0>攻撃力+45%","2","4","45"
"30402046","3","ハンマーに<0>攻撃力+46%","2","4","46"
"30402047","3","ハンマーに<0>攻撃力+47%","2","4","47"
"30402048","3","ハンマーに<0>攻撃力+48%","2","4","48"
"30402049","3","ハンマーに<0>攻撃力+49%","2","4","49"
"30402050","3","ハンマーに<0>攻撃力+50%","2","4","50"
"30402051","3","ハンマーに<0>攻撃力+51%","2","4","51"
"30402052","3","ハンマーに<0>攻撃力+52%","2","4","52"
"30402053","3","ハンマーに<0>攻撃力+53%","2","4","53"
"30402054","3","ハンマーに<0>攻撃力+54%","2","4","54"
"30402055","3","ハンマーに<0>攻撃力+55%","2","4","55"
"30402056","3","ハンマーに<0>攻撃力+56%","2","4","56"
"30402057","3","ハンマーに<0>攻撃力+57%","2","4","57"
"30402058","3","ハンマーに<0>攻撃力+58%","2","4","58"
"30402059","3","ハンマーに<0>攻撃力+59%","2","4","59"
"30402060","3","ハンマーに<0>攻撃力+60%","2","4","60"
"30402061","3","ハンマーに<0>攻撃力+61%","2","4","61"
"30402062","3","ハンマーに<0>攻撃力+62%","2","4","62"
"30402063","3","ハンマーに<0>攻撃力+63%","2","4","63"
"30402064","3","ハンマーに<0>攻撃力+64%","2","4","64"
"30402065","3","ハンマーに<0>攻撃力+65%","2","4","65"
"30402066","3","ハンマーに<0>攻撃力+66%","2","4","66"
"30402067","3","ハンマーに<0>攻撃力+67%","2","4","67"
"30402068","3","ハンマーに<0>攻撃力+68%","2","4","68"
"30402069","3","ハンマーに<0>攻撃力+69%","2","4","69"
"30402070","3","ハンマーに<0>攻撃力+70%","2","4","70"
"30402071","3","ハンマーに<0>攻撃力+71%","2","4","71"
"30402072","3","ハンマーに<0>攻撃力+72%","2","4","72"
"30402073","3","ハンマーに<0>攻撃力+73%","2","4","73"
"30402074","3","ハンマーに<0>攻撃力+74%","2","4","74"
"30402075","3","ハンマーに<0>攻撃力+75%","2","4","75"
"30402076","3","ハンマーに<0>攻撃力+76%","2","4","76"
"30402077","3","ハンマーに<0>攻撃力+77%","2","4","77"
"30402078","3","ハンマーに<0>攻撃力+78%","2","4","78"
"30402079","3","ハンマーに<0>攻撃力+79%","2","4","79"
"30402080","3","ハンマーに<0>攻撃力+80%","2","4","80"
"30402081","3","ハンマーに<0>攻撃力+81%","2","4","81"
"30402082","3","ハンマーに<0>攻撃力+82%","2","4","82"
"30402083","3","ハンマーに<0>攻撃力+83%","2","4","83"
"30402084","3","ハンマーに<0>攻撃力+84%","2","4","84"
"30402085","3","ハンマーに<0>攻撃力+85%","2","4","85"
"30402086","3","ハンマーに<0>攻撃力+86%","2","4","86"
"30402087","3","ハンマーに<0>攻撃力+87%","2","4","87"
"30402088","3","ハンマーに<0>攻撃力+88%","2","4","88"
"30402089","3","ハンマーに<0>攻撃力+89%","2","4","89"
"30402090","3","ハンマーに<0>攻撃力+90%","2","4","90"
"30402091","3","ハンマーに<0>攻撃力+91%","2","4","91"
"30402092","3","ハンマーに<0>攻撃力+92%","2","4","92"
"30402093","3","ハンマーに<0>攻撃力+93%","2","4","93"
"30402094","3","ハンマーに<0>攻撃力+94%","2","4","94"
"30402095","3","ハンマーに<0>攻撃力+95%","2","4","95"
"30402096","3","ハンマーに<0>攻撃力+96%","2","4","96"
"30402097","3","ハンマーに<0>攻撃力+97%","2","4","97"
"30402098","3","ハンマーに<0>攻撃力+98%","2","4","98"
"30402099","3","ハンマーに<0>攻撃力+99%","2","4","99"
"30402100","3","ハンマーに<0>攻撃力+100%","2","4","100"
"30502010","3","ショットガンに<0>攻撃力+10%","2","5","10"
"30502011","3","ショットガンに<0>攻撃力+11%","2","5","11"
"30502012","3","ショットガンに<0>攻撃力+12%","2","5","12"
"30502013","3","ショットガンに<0>攻撃力+13%","2","5","13"
"30502014","3","ショットガンに<0>攻撃力+14%","2","5","14"
"30502015","3","ショットガンに<0>攻撃力+15%","2","5","15"
"30502016","3","ショットガンに<0>攻撃力+16%","2","5","16"
"30502017","3","ショットガンに<0>攻撃力+17%","2","5","17"
"30502018","3","ショットガンに<0>攻撃力+18%","2","5","18"
"30502019","3","ショットガンに<0>攻撃力+19%","2","5","19"
"30502020","3","ショットガンに<0>攻撃力+20%","2","5","20"
"30502021","3","ショットガンに<0>攻撃力+21%","2","5","21"
"30502022","3","ショットガンに<0>攻撃力+22%","2","5","22"
"30502023","3","ショットガンに<0>攻撃力+23%","2","5","23"
"30502024","3","ショットガンに<0>攻撃力+24%","2","5","24"
"30502025","3","ショットガンに<0>攻撃力+25%","2","5","25"
"30502026","3","ショットガンに<0>攻撃力+26%","2","5","26"
"30502027","3","ショットガンに<0>攻撃力+27%","2","5","27"
"30502028","3","ショットガンに<0>攻撃力+28%","2","5","28"
"30502029","3","ショットガンに<0>攻撃力+29%","2","5","29"
"30502030","3","ショットガンに<0>攻撃力+30%","2","5","30"
"30502031","3","ショットガンに<0>攻撃力+31%","2","5","31"
"30502032","3","ショットガンに<0>攻撃力+32%","2","5","32"
"30502033","3","ショットガンに<0>攻撃力+33%","2","5","33"
"30502034","3","ショットガンに<0>攻撃力+34%","2","5","34"
"30502035","3","ショットガンに<0>攻撃力+35%","2","5","35"
"30502036","3","ショットガンに<0>攻撃力+36%","2","5","36"
"30502037","3","ショットガンに<0>攻撃力+37%","2","5","37"
"30502038","3","ショットガンに<0>攻撃力+38%","2","5","38"
"30502039","3","ショットガンに<0>攻撃力+39%","2","5","39"
"30502040","3","ショットガンに<0>攻撃力+40%","2","5","40"
"30502041","3","ショットガンに<0>攻撃力+41%","2","5","41"
"30502042","3","ショットガンに<0>攻撃力+42%","2","5","42"
"30502043","3","ショットガンに<0>攻撃力+43%","2","5","43"
"30502044","3","ショットガンに<0>攻撃力+44%","2","5","44"
"30502045","3","ショットガンに<0>攻撃力+45%","2","5","45"
"30502046","3","ショットガンに<0>攻撃力+46%","2","5","46"
"30502047","3","ショットガンに<0>攻撃力+47%","2","5","47"
"30502048","3","ショットガンに<0>攻撃力+48%","2","5","48"
"30502049","3","ショットガンに<0>攻撃力+49%","2","5","49"
"30502050","3","ショットガンに<0>攻撃力+50%","2","5","50"
"30502051","3","ショットガンに<0>攻撃力+51%","2","5","51"
"30502052","3","ショットガンに<0>攻撃力+52%","2","5","52"
"30502053","3","ショットガンに<0>攻撃力+53%","2","5","53"
"30502054","3","ショットガンに<0>攻撃力+54%","2","5","54"
"30502055","3","ショットガンに<0>攻撃力+55%","2","5","55"
"30502056","3","ショットガンに<0>攻撃力+56%","2","5","56"
"30502057","3","ショットガンに<0>攻撃力+57%","2","5","57"
"30502058","3","ショットガンに<0>攻撃力+58%","2","5","58"
"30502059","3","ショットガンに<0>攻撃力+59%","2","5","59"
"30502060","3","ショットガンに<0>攻撃力+60%","2","5","60"
"30502061","3","ショットガンに<0>攻撃力+61%","2","5","61"
"30502062","3","ショットガンに<0>攻撃力+62%","2","5","62"
"30502063","3","ショットガンに<0>攻撃力+63%","2","5","63"
"30502064","3","ショットガンに<0>攻撃力+64%","2","5","64"
"30502065","3","ショットガンに<0>攻撃力+65%","2","5","65"
"30502066","3","ショットガンに<0>攻撃力+66%","2","5","66"
"30502067","3","ショットガンに<0>攻撃力+67%","2","5","67"
"30502068","3","ショットガンに<0>攻撃力+68%","2","5","68"
"30502069","3","ショットガンに<0>攻撃力+69%","2","5","69"
"30502070","3","ショットガンに<0>攻撃力+70%","2","5","70"
"30502071","3","ショットガンに<0>攻撃力+71%","2","5","71"
"30502072","3","ショットガンに<0>攻撃力+72%","2","5","72"
"30502073","3","ショットガンに<0>攻撃力+73%","2","5","73"
"30502074","3","ショットガンに<0>攻撃力+74%","2","5","74"
"30502075","3","ショットガンに<0>攻撃力+75%","2","5","75"
"30502076","3","ショットガンに<0>攻撃力+76%","2","5","76"
"30502077","3","ショットガンに<0>攻撃力+77%","2","5","77"
"30502078","3","ショットガンに<0>攻撃力+78%","2","5","78"
"30502079","3","ショットガンに<0>攻撃力+79%","2","5","79"
"30502080","3","ショットガンに<0>攻撃力+80%","2","5","80"
"30502081","3","ショットガンに<0>攻撃力+81%","2","5","81"
"30502082","3","ショットガンに<0>攻撃力+82%","2","5","82"
"30502083","3","ショットガンに<0>攻撃力+83%","2","5","83"
"30502084","3","ショットガンに<0>攻撃力+84%","2","5","84"
"30502085","3","ショットガンに<0>攻撃力+85%","2","5","85"
"30502086","3","ショットガンに<0>攻撃力+86%","2","5","86"
"30502087","3","ショットガンに<0>攻撃力+87%","2","5","87"
"30502088","3","ショットガンに<0>攻撃力+88%","2","5","88"
"30502089","3","ショットガンに<0>攻撃力+89%","2","5","89"
"30502090","3","ショットガンに<0>攻撃力+90%","2","5","90"
"30502091","3","ショットガンに<0>攻撃力+91%","2","5","91"
"30502092","3","ショットガンに<0>攻撃力+92%","2","5","92"
"30502093","3","ショットガンに<0>攻撃力+93%","2","5","93"
"30502094","3","ショットガンに<0>攻撃力+94%","2","5","94"
"30502095","3","ショットガンに<0>攻撃力+95%","2","5","95"
"30502096","3","ショットガンに<0>攻撃力+96%","2","5","96"
"30502097","3","ショットガンに<0>攻撃力+97%","2","5","97"
"30502098","3","ショットガンに<0>攻撃力+98%","2","5","98"
"30502099","3","ショットガンに<0>攻撃力+99%","2","5","99"
"30502100","3","ショットガンに<0>攻撃力+100%","2","5","100"
"40101010","4","リフトに<1>HP+10%","1","1","10"
"40101011","4","リフトに<1>HP+11%","1","1","11"
"40101012","4","リフトに<1>HP+12%","1","1","12"
"40101013","4","リフトに<1>HP+13%","1","1","13"
"40101014","4","リフトに<1>HP+14%","1","1","14"
"40101015","4","リフトに<1>HP+15%","1","1","15"
"40101016","4","リフトに<1>HP+16%","1","1","16"
"40101017","4","リフトに<1>HP+17%","1","1","17"
"40101018","4","リフトに<1>HP+18%","1","1","18"
"40101019","4","リフトに<1>HP+19%","1","1","19"
"40101020","4","リフトに<1>HP+20%","1","1","20"
"40101021","4","リフトに<1>HP+21%","1","1","21"
"40101022","4","リフトに<1>HP+22%","1","1","22"
"40101023","4","リフトに<1>HP+23%","1","1","23"
"40101024","4","リフトに<1>HP+24%","1","1","24"
"40101025","4","リフトに<1>HP+25%","1","1","25"
"40101026","4","リフトに<1>HP+26%","1","1","26"
"40101027","4","リフトに<1>HP+27%","1","1","27"
"40101028","4","リフトに<1>HP+28%","1","1","28"
"40101029","4","リフトに<1>HP+29%","1","1","29"
"40101030","4","リフトに<1>HP+30%","1","1","30"
"40101031","4","リフトに<1>HP+31%","1","1","31"
"40101032","4","リフトに<1>HP+32%","1","1","32"
"40101033","4","リフトに<1>HP+33%","1","1","33"
"40101034","4","リフトに<1>HP+34%","1","1","34"
"40101035","4","リフトに<1>HP+35%","1","1","35"
"40101036","4","リフトに<1>HP+36%","1","1","36"
"40101037","4","リフトに<1>HP+37%","1","1","37"
"40101038","4","リフトに<1>HP+38%","1","1","38"
"40101039","4","リフトに<1>HP+39%","1","1","39"
"40101040","4","リフトに<1>HP+40%","1","1","40"
"40101041","4","リフトに<1>HP+41%","1","1","41"
"40101042","4","リフトに<1>HP+42%","1","1","42"
"40101043","4","リフトに<1>HP+43%","1","1","43"
"40101044","4","リフトに<1>HP+44%","1","1","44"
"40101045","4","リフトに<1>HP+45%","1","1","45"
"40101046","4","リフトに<1>HP+46%","1","1","46"
"40101047","4","リフトに<1>HP+47%","1","1","47"
"40101048","4","リフトに<1>HP+48%","1","1","48"
"40101049","4","リフトに<1>HP+49%","1","1","49"
"40101050","4","リフトに<1>HP+50%","1","1","50"
"40101051","4","リフトに<1>HP+51%","1","1","51"
"40101052","4","リフトに<1>HP+52%","1","1","52"
"40101053","4","リフトに<1>HP+53%","1","1","53"
"40101054","4","リフトに<1>HP+54%","1","1","54"
"40101055","4","リフトに<1>HP+55%","1","1","55"
"40101056","4","リフトに<1>HP+56%","1","1","56"
"40101057","4","リフトに<1>HP+57%","1","1","57"
"40101058","4","リフトに<1>HP+58%","1","1","58"
"40101059","4","リフトに<1>HP+59%","1","1","59"
"40101060","4","リフトに<1>HP+60%","1","1","60"
"40101061","4","リフトに<1>HP+61%","1","1","61"
"40101062","4","リフトに<1>HP+62%","1","1","62"
"40101063","4","リフトに<1>HP+63%","1","1","63"
"40101064","4","リフトに<1>HP+64%","1","1","64"
"40101065","4","リフトに<1>HP+65%","1","1","65"
"40101066","4","リフトに<1>HP+66%","1","1","66"
"40101067","4","リフトに<1>HP+67%","1","1","67"
"40101068","4","リフトに<1>HP+68%","1","1","68"
"40101069","4","リフトに<1>HP+69%","1","1","69"
"40101070","4","リフトに<1>HP+70%","1","1","70"
"40101071","4","リフトに<1>HP+71%","1","1","71"
"40101072","4","リフトに<1>HP+72%","1","1","72"
"40101073","4","リフトに<1>HP+73%","1","1","73"
"40101074","4","リフトに<1>HP+74%","1","1","74"
"40101075","4","リフトに<1>HP+75%","1","1","75"
"40101076","4","リフトに<1>HP+76%","1","1","76"
"40101077","4","リフトに<1>HP+77%","1","1","77"
"40101078","4","リフトに<1>HP+78%","1","1","78"
"40101079","4","リフトに<1>HP+79%","1","1","79"
"40101080","4","リフトに<1>HP+80%","1","1","80"
"40101081","4","リフトに<1>HP+81%","1","1","81"
