f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","99","1","2160","0.4","12","0","2","0","1","0","3","3","0","味方全体の物理防御力を{0}アップ","1","129900305","20","10","物理防御力アップ+{0}","0.4"
"1","99","1","2160","0.4","12","0","2","0","1","0","3","3","0","味方全体の魔法防御力を{0}アップ","1","129900306","40","10","魔法防御力アップ+{0}","0.4"
"1","1","0","2160","0","0","0","2","0","0","0","2","7","0","自分のＴＰを{0}回復","300","129900307","1","16","","0"
"1","99","0","2160","0","0","0","2","0","0","0","2","34","0","自分以外の味方全員のＴＰを{0}回復","80","129900308","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","129950101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","129951101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","0.5","18","0","1","0","1","0","3","3","0","敵全体の物理防御力を{0}ダウン","1","130000101","21","10","物理防御力ダウン+{0}","0.5"
"1","99","0","2160","0","18","0","1","0","1","0","3","3","0","敵全体の被クリダメを{0}％アップ","1","130000102","141","10","","5"
"1","99","0","500","3.6","0","0","1","1","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","45","130000103","1","1","物理ダメージ+{0}","45"
"1","1","0","0","6","0.6","0","2","0","0","0","1","7","0","自分のＨＰを{0}回復","1","130000104","1","4","ＨＰ回復量+{0}","6"
"1","99","0","500","1.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","22.5","130000201","1","1","物理ダメージ+{0}","22.5"
"1","99","0","500","1.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","22.5","130000202","1","1","物理ダメージ+{0}","22.5"
"1","99","0","500","0.25","12","0","1","0","1","0","1","3","0","範囲内の敵の物理防御力を{0}ダウン","1","130000203","21","10","物理防御力ダウン+{0}","0.25"
"1","1","0","0","4","0.4","0","2","0","0","0","1","7","0","自分のＨＰを{0}回復","1","130000204","1","4","ＨＰ回復量+{0}","4"
"1","1","130000304","0","8","0","0","2","0","130000306","0","1","7","0","","1","130000301","6194","23","","2"
"1","1","0","2160","5","0","0","2","0","2","0","3","7","0","","2194","130000302","130000304","26","","5"
"1","1","0","2160","0","0","0","2","0","2","0","3","7","0","","2194","130000303","130000305","26","","1"
"1","1","0","2160","20","12","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","130000304","10","10","物理攻撃力アップ+{0}","20"
"1","1","0","2160","0","12","0","2","0","1","0","3","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","130000305","110","10","","1"
"1","1","0","2160","110","18","0","2","0","1","0","3","7","1","","1","130000306","10","10","","110"
"1","1","0","2160","0","18","0","2","0","1","0","3","7","1","","1","130000307","110","10","","16"
"1","1","0","2160","18","-8","0","2","0","0","0","3","7","0","バンディダイスを全て消費する","8","130000308","1","35","","194"
"1","1","0","2160","0","0","0","2","0","130010102","0","3","7","0","クリティカルでダメージを与えるたびにバンディダイスを付与する状態になる","1","130010101","2","111","","2"
"1","1","0","2160","18","1","0","2","0","0","0","3","7","0","","8","130010102","1","35","","194"
"1","1","0","2160","18","3","0","2","0","0","0","3","7","0","自分にバンディダイスを３つ付与する","8","130010103","1","35","","194"
"1","1","0","2160","1.2","180","0","2","0","1","0","3","7","1","自分の物理防御力を{0}アップ","1","130010104","20","10","物理防御力アップ+{0}","1.2"
"1","1","0","2160","1.2","180","0","2","0","1","0","3","7","1","自分の魔法防御力を{0}アップ","1","130010105","40","10","魔法防御力アップ+{0}","1.2"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の物理クリティカルを{0}アップ","1","130050101","6","90","物理クリティカルアップ+{0}","20"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の物理クリティカルを{0}アップ","1","130051101","6","90","物理クリティカルアップ+{0}","320"
"1","99","0","2160","48","18","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","130100101","10","10","物理攻撃力アップ+{0}","48"
"1","1","0","2160","4.4","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","55","130100102","1","1","物理ダメージ+{0}","55"
"1","1","0","2160","0.4","18","0","1","0","1","0","1","3","0","敵単体の物理防御力を{0}ダウン","1","130100103","21","10","物理防御力ダウン+{0}","0.4"
"1","99","130100106","2160","430101","0","0","2","0","130100105","0","3","3","0","","1","130100104","720","28","","2"
"1","1","0","2160","22.5","1.125","0","2","0","0","0","3","23","0","スパイクブラザーズのＨＰを{0}回復","1","130100105","1","4","ＨＰ回復量+{0}","22.5"
"1","1","1","2160","1","0","0","2","1","430101","0","2","7","420","スパイクブラザーズを呼び出す","0","130100106","1","15","呼び出すスパイクブラザーズのＬｖ+{0}","1"
"1","1","130100108","2160","1","0","0","2","0","0","0","3","7","0","","1","130100107","6195","28","","2"
"1","1","0","2160","180","1","0","2","0","0","0","3","7","0","","1","130100108","0","35","","195"
"1","99","0","2160","32","12","0","2","0","1","0","3","34","1","自分以外の味方全体の物理攻撃力を{0}アップ","1","130100201","10","10","物理攻撃力アップ+{0}","32"
"1","99","0","2160","0","12","0","2","0","1","0","3","34","0","自分以外の味方全体の物理クリティカルを{0}アップ","1","130100202","60","10","","180"
"1","99","0","2160","1","0.3","0","2","0","0","0","3","34","0","自分以外の味方全体のＨＰを{0}回復","1","130100203","1","4","ＨＰ回復量+{0}","1"
"1","99","0","2160","0","0","0","2","0","0","0","3","34","0","自分以外の味方全体のＴＰを{0}回復","150","130100204","1","16","ＴＰ回復量+{0}","0"
"1","1","0","2160","16","12","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","130100205","10","10","物理攻撃力アップ+{0}","16"
"1","1","0","2160","0","12","0","2","0","1","0","3","7","0","自分の物理クリティカルを{0}アップ","1","130100206","60","10","","90"
"1","1","0","2160","0.5","0.15","0","2","0","0","0","2","7","0","自分のＨＰを{0}回復","1","130100207","1","4","ＨＰ回復量+{0}","0.5"
"1","1","0","2160","0","0","0","2","0","0","0","2","7","0","自分のＴＰを{0}回復","75","130100208","1","16","ＴＰ回復量+{0}","0"
"1","1","0","2160","2.2","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","27.5","130100301","1","1","物理ダメージ+{0}","27.5"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","32","130100302","5","6","無効ダメージ量+{0}","32"
"1","99","130110102","2160","430101","0","0","2","0","0","0","3","3","0","","1","130110101","720","28","","2"
"1","1","1","2160","0","0","0","2","1","430101","0","2","7","420","スパイクブラザーズを呼び出す","0","130110102","1","15","呼び出すスパイクブラザーズのＬｖ+{0}","1"
"1","1","130110104","2160","1","0","0","2","0","0","0","3","7","0","","1","130110103","6195","28","","2"
"1","1","0","2160","180","1","0","2","0","0","0","3","7","0","","1","130110104","0","35","","195"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の物理クリティカルを{0}アップ","1","130150101","6","90","物理クリティカルアップ+{0}","20"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の物理クリティカルを{0}アップ","1","130151101","6","90","物理クリティカルアップ+{0}","320"
"1","1","0","2160","40","18","0","2","0","1","0","2","7","1","自分の物理攻撃力を{0}アップ","1","130200101","10","10","物理攻撃力アップ+{0}","40"
"1","1","0","2160","0","0","0","2","0","130200103","0","2","7","0","","1","130200102","900","28","","2"
"1","1","0","2160","0","0","0","2","0","3","0","2","7","0","","4","130200103","130200105","26","","2"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130200104","1","7","","0"
"1","99","0","1000","2","0","0","1","0","0","0","2","3","0","範囲内の敵に{0}の物理ダメージ","25","130200105","1","1","物理ダメージ+{0}","25"
"1","99","0","1000","0.7","18","0","1","0","1","0","2","3","0","範囲内の敵の物理防御力を{0}ダウン","1","130200106","21","10","物理防御力ダウン+{0}","0.7"
"1","99","0","1000","2.5","0","0","1","0","0","0","2","3","0","範囲内の敵を一定時間行動不能にする","0","130200107","7","8","スタンの確定成功Ｌｖ+1","0"
"1","1","0","2160","0","0","0","2","0","130200109","0","2","7","0","","1","130200108","900","28","","2"
"1","1","0","2160","4","0","0","1","0","0","0","2","45","0","ＨＰが最大の場合、敵単体に{0}の物理ダメージ","50","130200109","1","1","物理ダメージ+{0}","50"
"1","1","0","2160","0","0","0","2","0","0","0","2","7","0","","-150","130200110","1","2","","0"
"1","1","0","2160","8","0","99","2","3","0","0.5","1","34","0","味方単体に【味方バリアー♡】を付与","0","130200201","193","124","","0"
"1","1","0","2160","30","12","0","2","0","1","0","2","7","1","自分の物理攻撃力を{0}アップ","1","130200202","10","10","物理攻撃力アップ+{0}","30"
"1","1","0","2160","0","12","0","2","0","1","0","2","7","0","自分の物理クリティカルを{0}アップ","1","130200203","60","10","","150"
"1","1","0","2160","0","12","0","2","0","1","0","2","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","130200204","110","10","","7"
"1","1","0","2160","10","0.5","0","2","0","0","0","2","7","0","自分のＨＰを{0}回復","1","130200205","1","4","ＨＰ回復量+{0}","10"
"1","1","0","2160","0","0","0","2","0","0","0","3","7","0","自分のＴＰを{0}回復","80","130200206","1","16","","0"
"1","1","130200303","2160","0","0","0","2","0","130200304","0","2","7","0","","1","130200301","900","28","","2"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130200302","1","7","","0"
"1","99","0","1000","1.4","0","0","1","0","0","0","2","3","0","範囲内の敵に{0}の物理ダメージ","17.5","130200303","1","1","物理ダメージ+{0}","17.5"
"1","99","0","1000","2.8","0","0","1","0","0","0","2","3","0","","35","130200304","1","1","","35"
"1","99","0","1000","0.3","12","0","1","0","1","0","2","3","0","範囲内の敵の物理防御力を{0}ダウン","1","130200305","21","10","物理防御力ダウン+{0}","0.3"
"1","99","0","1000","0.3","12","0","1","0","1","0","2","3","0","","1","130200306","21","10","","0.3"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","130250101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","130251101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","2160","14.4","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","180","130700101","2","1","魔法ダメージ+{0}","180"
"1","1","0","0","0","0","0","2","0","130700103","0","1","7","0","","1","130700102","1001","28","","0"
"1","1","0","2160","6","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","75","130700103","2","1","魔法ダメージ+{0}","75"
"1","1","0","2160","6","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","75","130700201","2","1","魔法ダメージ+{0}","75"
"1","1","0","0","0","0","0","2","0","130700203","0","1","7","0","","1","130700202","1001","28","","0"
"1","1","0","0","80","12","0","2","0","1","0","2","7","1","自分の魔法攻撃力を{0}アップ","1","130700203","30","10","魔法攻撃力アップ+{0}","80"
"1","1","0","0","0","12","0","2","0","1","0","2","7","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","1","130700204","120","10","","10"
"1","1","0","2160","0","180","0","2","0","1","0","3","7","1","自分の魔法クリティカルを{0}アップ","1","130700301","70","10","","250"
"1","1","0","2160","0","180","0","2","0","1","0","3","7","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","1","130700302","120","10","","5"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","3","130700303","1","45","","0"
"1","1","0","2160","0","0","0","2","0","2","0","3","7","0","","21","130700304","130700301","26","","-65"
"1","1","0","2160","0","0","0","2","0","2","0","3","7","0","","21","130700305","130700302","26","","5"
"1","1","0","0","2.5","0.125","0","2","0","0","0","2","7","0","自分のＨＰを{0}回復","1","130700306","2","4","ＨＰ回復量+{0}","2.5"
"1","1","0","0","0","180","0","2","0","1","0","2","7","0","自分のＴＰ上昇を{0}アップ","1","130700307","80","10","","5"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の魔法クリティカルを{0}アップ","1","130750101","7","90","魔法クリティカルアップ+{0}","20"
"1","0","0","0","1","1","0","0","0","0","0","0","0","0","自分の魔法クリティカルを{0}アップ","1","130751101","7","90","魔法クリティカルアップ+{0}","320"
"1","1","0","2160","7","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","87.5","130800101","2","1","魔法ダメージ+{0}","87.5"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130800102","1","7","","0"
"1","99","0","400","3.6","0","0","1","0","0","1","2","3","0","範囲内の敵に{0}の魔法ダメージ","45","130800103","2","1","魔法ダメージ+{0}","45"
"1","99","0","400","0.7","18","0","1","0","1","0","2","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","130800104","41","10","魔法防御力ダウン+{0}","0.7"
"1","99","0","400","0","18","0","1","0","1","0","2","3","1","範囲内の敵のクリティカルを受けた際のダメージを{0}％アップ","1","130800105","141","10","","5"
"1","99","0","400","2.4","0","0","1","0","0","1","2","3","0","範囲内の敵に{0}の魔法ダメージ","30","130800201","2","1","魔法ダメージ+{0}","30"
"1","99","0","400","0.4","12","0","1","0","1","0","2","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","130800202","41","10","魔法防御力ダウン+{0}","0.4"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130800203","1","7","","0"
"1","99","0","400","10","18","0","1","0","1","0","2","3","1","範囲内の敵の物理攻撃力を{0}ダウン","1","130800301","11","10","物理攻撃力ダウン+{0}","10"
"1","99","0","400","0","18","0","1","0","1","0","2","3","1","範囲内の敵の物理クリティカルを{0}ダウン","1","130800302","61","10","","500"
"1","99","0","400","0","18","0","1","0","1","0","2","3","1","範囲内の敵の物理攻撃クリティカル時のダメージを{0}％ダウン","1","130800303","111","10","","10"
"1","99","0","400","0.4","18","0","1","0","1","0","2","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","130800304","41","10","魔法防御力ダウン+{0}","0.4"
"1","99","0","400","0","0","0","1","0","0","0","2","3","0","範囲内の敵のＴＰを{0}失わせる","120","130800305","2","16","","0"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130800306","1","7","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","130850101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","130851101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","0","0","0","0","2","0","3","0","1","7","0","","2159","130900101","130900104","26","","0.03"
"1","1","0","0","0","0","0","2","0","3","0","1","7","0","","2159","130900102","130900105","26","","0.03"
"1","1","130900104","2160","20","0","0","2","0","130900105","0","3","7","0","","0","130900103","6159","28","","0"
"1","99","0","2160","2.4","0","0","1","0","0","1.5","1","3","0","範囲内の敵に{0}の魔法ダメージ","30","130900104","2","1","魔法ダメージ+{0}","30"
"1","99","0","2160","2.4","0","0","1","-1","0","1.5","1","3","0","","30","130900105","2","1","","30"
"1","1","0","2160","6","0.5","0","2","0","0","0","3","7","0","自分のＨＰを{0}回復","1","130900106","2","4","ＨＰ回復量+{0}","6"
"1","1","0","2160","0","0","0","2","0","0","0","3","7","0","一定時間無敵状態になる","4","130900107","1","21","","0"
"1","1","0","2160","20","0","0","2","0","130900109","0","3","7","0","","2","130900108","6159","28","","1"
"1","1","0","2160","40","0","0","2","0","130900110","0","3","7","0","","3","130900109","6159","28","","2"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","0","かばばん君が40の場合、味方全体の魔法攻撃クリティカル時のダメージを{0}％アップ","1","130900110","120","10","","15"
"1","1","0","0","0","0","0","2","0","3","0","1","7","0","","2159","130900201","130900203","26","","0.01875"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","130900202","1","7","","0"
"1","99","0","300","1.5","0","0","1","0","0","1","2","3","0","範囲内の敵に{0}の魔法ダメージ","18.75","130900203","2","1","魔法ダメージ+{0}","18.75"
"1","1","0","0","12","0","0","2","0","0","0","1","7","0","{0}ダメージ分の物理魔法吸収バリアを展開する","20","130900204","6","6","吸収ダメージ量+{0}","20"
"1","1","0","200","4","0.3","0","2","0","0","0","3","7","0","自分のＨＰを{0}回復","1","130900205","2","4","ＨＰ回復量+{0}","4"
"1","1","0","2160","1","180","0","2","0","1","0","3","7","0","自分の物理防御力を{0}アップ","1","130900301","20","10","物理防御力アップ+{0}","1"
"1","1","0","2160","1","180","0","2","0","1","0","3","7","0","自分の魔法防御力を{0}アップ","1","130900302","40","10","魔法防御力アップ+{0}","1"
"1","1","0","0","40","0","0","2","0","130900304","0","1","7","0","","1","130900303","1","111","","2"
"1","1","0","0","180","1","0","2","0","1","0","1","7","0","ステータスアップ効果を受けるたびに自分にかばばん君を追加する状態になる","40","130900304","1","35","","159"
"1","1","0","0","40","0","0","2","0","130900306","0","1","7","0","","0","130900305","1","111","","2"
"1","99","0","2160","3.5","180","0","2","0","1","0","3","34","0","ステータスアップ効果を受けるたびに自分以外の味方の魔法攻撃力を{0}アップ","1","130900306","30","10","魔法攻撃力アップ+{0}","3.5"
"1","0","0","0","75","1","0","0","0","0","0","0","0","0","自分の最大ＨＰを{0}アップ","1","130950101","1","90","最大ＨＰアップ+{0}","75"
"1","0","0","0","75","1","0","0","0","0","0","0","0","0","自分の最大ＨＰを{0}アップ","1","130951101","1","90","最大ＨＰアップ+{0}","1275"
"1","99","0","1400","0.5","18","0","1","0","1","0","1","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","131000101","41","10","魔法防御力ダウン+{0}","0.5"
"1","99","0","2160","30","18","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","131000102","30","10","魔法攻撃力アップ+{0}","30"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","1","味方全体の魔法クリティカルを{0}アップ","1","131000103","70","10","","150"
"1","1","1","2160","0","18","0","2","0","1","0","2","7","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","1","131000104","120","10","","15"
"1","1","0","0","18","1","0","2","0","0","0","1","7","0","自分にカーテンコールを付与する","1","131000105","0","35","","183"
"1","99","0","1400","1.6","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","20","131000201","2","1","魔法ダメージ+{0}","20"
"1","99","0","1400","0.3","12","0","1","0","1","0","1","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","131000202","41","10","魔法防御力ダウン+{0}","0.3"
"1","1","0","2160","1","0","0","2","0","131000204","0","3","7","0","","1","131000203","6183","28","","0"
"1","99","0","1400","2.4","0","0","1","0","0","0","1","3","0","カーテンコール付与中、範囲内の敵に{0}の追加魔法ダメージ","30","131000204","2","1","魔法ダメージ+{0}","30"
"1","99","0","2160","20","12","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","131000205","30","10","魔法攻撃力アップ+{0}","20"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","1","味方全体の魔法クリティカルを{0}アップ","1","131000206","70","10","","100"
"1","99","1","2160","0.4","12","0","2","0","1","0","3","3","0","味方全体の物理防御力を{0}アップ","1","131000207","20","10","物理防御力アップ+{0}","0.4"
"1","99","1","2160","0.4","12","0","2","0","1","0","3","3","0","味方全体の魔法防御力を{0}アップ","1","131000208","40","10","魔法防御力アップ+{0}","0.4"
"1","99","0","1400","1.6","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","20","131000301","2","1","魔法ダメージ+{0}","20"
"1","99","0","1400","15","12","0","1","0","1","0","1","3","0","範囲内の敵の物理攻撃力を{0}ダウン","1","131000302","11","10","物理攻撃力ダウン+{0}","15"
"1","99","0","1400","15","12","0","1","0","1","0","1","3","0","範囲内の敵の魔法攻撃力を{0}ダウン","1","131000303","31","10","魔法攻撃力ダウン+{0}","15"
"1","1","0","2160","1","0","0","2","0","131000305","0","3","7","0","","1","131000304","6183","28","","0"
"1","99","0","1400","2.4","0","0","1","0","0","0","1","3","0","カーテンコール付与中、範囲内の敵に{0}の追加魔法ダメージ","30","131000305","2","1","魔法ダメージ+{0}","30"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","0","味方全体のＴＰ上昇を{0}アップ","1","131000306","80","10","","5"
"1","99","0","2160","0","0","0","2","0","0","0","2","3","0","味方全体のＴＰを{0}回復","80","131000307","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131050101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131051101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","750","4","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","50","131100101","1","1","物理ダメージ+{0}","50"
"1","1","0","750","180","2","0","1","0","0","0","1","3","0","敵単体にネバネバを２つ付与する","6","131100102","1","35","","160"
"1","1","0","750","0.7","18","0","1","0","1","0","1","3","0","敵単体の物理防御力を{0}ダウン","1","131100103","21","10","物理防御力ダウン+{0}","0.7"
"1","1","0","750","4","180","0","1","0","160","0","1","3","0","敵単体の物理・魔法攻撃力を{0}ダウン","1","131100104","11","115","物理攻撃力ダウン+{0}","4"
"1","1","0","750","4","180","0","1","0","160","0","1","3","0","","1","131100105","31","115","魔法攻撃力ダウン+{0}","4"
"1","1","0","2160","5","0.5","0","2","0","0","0","2","7","0","自分のＨＰを{0}回復","1","131100106","1","4","ＨＰ回復量+{0}","5"
"1","1","0","750","4","0","0","1","0","131100108","0","1","3","0","","0","131100107","6160","28","","1"
"1","1","0","2160","18","0","0","2","0","0","0","3","7","0","ネバネバが４以上の場合、{0}ダメージ分の物理魔法無効バリアを展開する","45","131100108","5","6","無効ダメージ量+{0}","45"
"1","1","0","-1","1.8","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","22.5","131100201","1","1","物理ダメージ+{0}","22.5"
"1","1","0","-1","0.2","12","0","1","0","1","0","1","3","0","敵単体の物理防御力を{0}ダウン","1","131100202","21","10","物理防御力ダウン+{0}","0.2"
"1","99","0","2160","20","12","0","2","0","1","0","3","3","0","味方全体の物理攻撃力を{0}アップ","1","131100203","10","10","物理攻撃力アップ+{0}","20"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","0","味方全体の物理クリティカルを{0}アップ","1","131100204","60","10","","80"
"1","1","0","-1","4","0","0","1","0","131100206","0","1","3","0","","0","131100205","6160","28","","1"
"1","99","0","2160","1","0","0","2","0","0","0","3","3","0","ネバネバが４以上の場合、味方全体のＴＰを{0}回復","30","131100206","1","16","","0"
"1","99","0","750","180","1","0","1","0","1","0","1","3","0","自分を攻撃した敵にネバネバを１つ付与する","5","131100301","1","35","","160"
"1","1","0","-1","4","180","0","1","0","0","0","1","3","0","敵単体の物理・魔法攻撃力を{0}ダウン","1","131100302","11","10","物理攻撃力ダウン+{0}","4"
"1","1","0","-1","4","180","0","1","0","0","0","1","3","0","","1","131100303","31","10","魔法攻撃力ダウン+{0}","4"
"1","1","0","-1","4","180","0","1","0","0","0","1","3","0","自分を攻撃した敵のネバネバが６の場合、以下の効果が発動する","1","131100304","31","10","","4"
"1","1","0","750","180","-2","0","1","0","0","0","1","3","0","その敵のネバネバを２つ消費する","6","131100305","1","35","","160"
"1","1","0","-1","1.5","0","0","1","0","0","0","1","3","0","その敵に{0}の物理ダメージ","18.75","131100306","1","1","物理ダメージ+{0}","18.75"
"1","1","0","-1","2.5","0","0","1","0","0","0","1","3","0","その敵を一定時間行動不能にする","31.25","131100307","1","1","束縛の確定成功Ｌｖ+1","31.25"
"1","99","0","2160","5","0.5","0","2","0","0","0","2","3","0","自分のＨＰを{0}回復","1","131100308","1","4","ＨＰ回復量+{0}","5"
"1","1","0","0","0","0","0","0","0","0","0","0","7","0","","0","131100309","1","1","","0"
"1","1","0","0","0","0","0","0","0","0","0","0","7","0","","100","131110101","14","17","","0"
"1","1","0","750","180","1","0","1","0","1","0","1","3","0","","6","131110102","1","35","","160"
"1","1","0","750","4","180","0","1","0","160","0","1","3","0","","1","131110103","11","115","","4"
"1","1","0","750","4","180","0","1","0","160","0","1","3","0","","1","131110104","31","115","","4"
"1","1","131110102","750","6","0","0","1","0","131110106","0","1","3","0","","0","131110105","6160","23","","1"
"1","1","0","750","180","-2","0","1","0","0","0","1","3","0","","6","131110106","1","35","","160"
"1","1","0","-1","1.5","0","0","1","0","0","0","1","3","0","","18.75","131110107","1","1","","18.75"
"1","1","0","-1","2.5","0","0","1","0","0","0","1","3","0","","0","131110108","5","8","","0"
"1","1","0","2160","6","0","0","1","0","131110110","0","2","3","0","","2","131110109","6160","28","","3"
"1","1","0","2160","5","0.5","0","2","0","0","0","3","7","0","","1","131110110","1","4","","5"
"1","0","0","0","75","1","0","0","0","0","0","0","0","0","自分の最大ＨＰを{0}アップ","1","131150101","1","90","最大ＨＰアップ+{0}","75"
"1","0","0","0","75","1","0","0","0","0","0","0","0","0","自分の最大ＨＰを{0}アップ","1","131151101","1","90","最大ＨＰアップ+{0}","1275"
"1","1","0","2160","8","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","100","131200101","2","1","魔法ダメージ+{0}","100"
"1","1","0","2160","0.3","18","0","1","0","1","0","1","3","1","敵単体の魔法防御力を{0}ダウン","1","131200102","41","10","魔法防御力ダウン+{0}","0.3"
"1","1","0","2160","15","18","0","2","0","1","0","2","7","1","自分の魔法攻撃力を{0}アップ","1","131200103","30","10","魔法攻撃力アップ+{0}","15"
"1","1","0","2160","180","4","0","2","0","4","0","2","7","0","PSI★ストームを４つチャージする","4","131200104","1","35","","171"
"1","1","0","2160","0","0","0","2","0","13120102","0","3","7","0","","-1","131200105","1","22","","0"
"1","1","0","2160","2","0","0","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","25","131200201","2","1","魔法ダメージ+{0}","25"
