47358187513e5baed9763a6aaf5e2993fa44a7c030ab13d51b982a1af88e1c56,e7c7885703eb73f8f6d941624eb242874281e5227428c675826c5ac92c51d51b,ea5192b8e39c02319d3eb69cd3aa129da58b5bca720f5f5f9f731e466b95980e,b222aab2ab7a86afd1f1ea7d3a0958e9fb60d39fbb2741fc5fb02d303cf2203d,894873d551ba9f95fc9ec0c4bf4a135ad82cdecdaa4d8b7f9281be427c1bc19a,b15a75ba1d9ed99aa5eb97b94bac319b6c040131a48a2ec640f7389f9106c0c8,c639f43391d43a8dda9a38258af9d4862f9fe962fa774a706c87bd2a845dfdad,728831f48ae39d33ccca99fb1fa9e254c53d37f7e96aa0d4895d82d37b9e3cca,0e1168d20ba7bb4ab168b183a6d8dfbae52a10c626b7a3049caba4537a87d49d,4029844b93d6a485f29e931d318c2e9724e54dbbe651a8d47f11249778f2e7f5,2df4a2a6f8d04791a0e8ea1c45153cfed10bfa792f5e8c835a125632293463ad,8c66f755e08c52b4b6de2951744e92a7908916c4fdffa488c44d1a07406dc363,3f60165158102622700821587e7b646ff2ee9198207b9cf6de20839ad0f15c05,483dde02c5d04e08b4316a41cdfeb9affb64dbc73fa0e316783d0c56d672347a,31f220079a037116c60bdccda04dc19f074b1c64b94b580ec6d4c8f11a6510d9,aefaabb4ba11aa4885eee64e2355dea32dbd6175c7f0824e6e07255f6c91f093,58942e1ddccfe1f0217fe4da0ea0af0b3739643875d0b247e0b866b174fbdfaf,cf2a2e42c306611f9615bf923e620f7aa42752c9d67d429f6931605631b14c2d,7881f9d3e756069104fa5511289a5eef49bea83ca14a821886ac872ffc8fb4f7,2b5e69e6518988c1bdf122eaff6c291eb6c481f2529ba1d1f3cc526e0dac80a6,8cf1bd583c8bea47bf31daecbc6b912641762707a84d058ec62cb1d012247d88,33542090e9b6ef3dda8e45c288ed4123d09ec8ae857625c0eaf2cf8b7ce98822,d7019216dfe002b5cf6f2fc970d370a870b8879799eb928e19805c45a266ec36,956f02891f98c25354103dde566d8a578e6d0ded0005e6d7607fdd0874f5aed7,f4babdfe0cd71ec80e140b6307918936ab328af053fe847ec6b6a83f84bf4c2e,285965e388fd26d7b4393753d4df289cebee4b52b30f7d16593743aba4099a5c,9a08132b76e5750117c38311eb0b1a10578d88c471e1c4c7ef8300f96eb98169,66c92020b896e7ace0795a1df9fcd293c52b24115e62c37b386e35e8985c8b2a,cc1f28d4df2aef14d2491df0d29cfb6648fa4598633f7de4ef917bacc3f49718,06c21ec0a53b4950d6dd4f3e93ff8d7b03ef0c63d4977584b57ed2b1bdfe7f6c,db517508c47b256bdfee2da7ac8d0de6bc2d354012ba62df451bf126eb539b66,fc877eaf4cdcc27d3d6e16004cbeabede19cd4e541022dd33def5f4e120166d8,679084b2fa455c8fd7e9241c4a1d15aa6833c2e7543cbf28e8145a965d5e1e95,9421f919f5c0f8fd540c14d9602dcf0b3414c8dcd80aff98d62c090dd2b72df3
"480","0.8","90","1","-86","-70","0","0","20067","bgm_MC114","-50","81013602","81013602","1","0","650067031","100","ボスバトル（VERY HARD）","3","660067003","0.8","0","1","bgm_MC114","1.5","0.8","2006703","480","0","5136308","0","20067201","510333","0"
"837","0","90","1","-52","-85","0","0","20068","bgm_MC115","0","81013701","81013701","1","0","650068011","65","ボスバトル（NORMAL）","1","660068001","0","0","1.2","bgm_MC115","0.85","0.5","2006801","800","0","5137301","0","20068101","510331","0"
"-77","0","90","1","30","110","0","0","20068","bgm_MC115","0","81013702","81013702","1","0","650068021","65","ボスバトル（HARD）","2","660068002","0","0","1.2","bgm_MC115","0.85","0.5","2006802","720","0","5137302","0","20068201","510332","0"
"421","0","90","1","-90","-40","0","0","20068","bgm_MC115","0","81013702","81013702","1","0","650068031","65","ボスバトル（VERY HARD）","3","660068003","0","0","1.2","bgm_MC115","0.85","0.5","2006803","490","0","5137308","0","20068201","510333","0"
"912","0.7","90","1","-64","-85","0","0","20069","bgm_MC066","-25","81012607","81012607","1","-10","650069011","145","ボスバトル（NORMAL）","1","660069001","0.55","0","1","bgm_MC066","1.5","0.8","2006901","800","0","5126301","0","20069101","510331","10"
"-260","0.7","90","1","48","-10","0","0","20069","bgm_MC066","-25","81012608","81012608","1","-10","650069021","145","ボスバトル（HARD）","2","660069002","0.55","0","1","bgm_MC066","1.5","0.8","2006902","145","0","5126302","0","20069201","510332","10"
"475","0.7","90","1","-60","-70","0","0","20069","bgm_MC066","-25","81012608","81012608","1","-10","650069031","145","ボスバトル（VERY HARD）","3","660069003","0.6","0","1","bgm_MC066","1.5","0.8","2006903","480","0","5126308","0","20069201","510333","10"
"912","0.8","90","1","-64","-85","0","0","20070","bgm_MC077","-25","101113","101111","1","-10","650070011","200","ボスバトル（NORMAL）","1","660070001","0.65","0","1","bgm_MC077","1.85","0.95","2007001","800","0","5128301","0","20070101","510331","10"
"-267","0.8","90","1","28","-10","0","0","20070","bgm_MC077","-25","81012801","101131","1","-10","650070021","200","ボスバトル（HARD）","2","660070002","0.65","0","1","bgm_MC077","1.85","0.95","2007002","145","0","5128302","0","20070201","510332","10"
"478","0.8","90","1","-81","-70","0","0","20070","bgm_MC077","-25","81012801","101131","1","-10","650070031","200","ボスバトル（VERY HARD）","3","660070003","0.65","0","1","bgm_MC077","1.85","0.95","2007003","480","0","5128308","0","20070201","510333","10"
