8cae3639dbd8fdcf64f9cffa573b1cb2cef00b16c9ebd01f16b610b4eed936de,039d1c5ab3b2d35ab4a64c31d8afbf568e4bc6085a961bd1ba484e72ae32aaee,13979f66ede9018d619ee73d70289ffa163ba86707ae144214ff01df29e82da7,377376328ce9e7a9520bef53b0263f6761dc656de86c053d2f0c3f810d516742,b40c6db933224f33e0f4696db422a493e33599b072e070e139c45adc56ea408c,9059cebca9c06e8d7b3cc216f1ce88cc1b2b8045f3d7fab041bdcc66eb8cf105,e37804e07b3853dc913cea62a5c24a7aa9fbdbea71df831c61b872b367734051,71e67dfe0ed35440fd077b624e8afa6381a1d1930f04272288d8a3c06488b8d9,a5c8eb8b5bb3357a85e88c6fac6cf1473abce85aca20e18ff9e809c21e492825,431d6c54c396801df0c0328c021956e291e5f7d9c082aaee7ac2f939437413a9,81b99884a1cd7ee6719bbc9a3f2826ba4fcfbf3073656c884e54965ee4795670
"5","0","0.5","501093","0","1","11","501","120931","0","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。"
"","","","501094","","","91","501","501093","",""
"1","","","501095","0.2","","3","501","120931","","nop_idle_thinking"
"1","","","501096","0.2","","3","501","111931","","nop_talk_wish3"
"0","","","501097","","0","21","501","vo_drama_10082001","","vo_drama_10082001_011"
"5","0","0.5","501098","0","1","11","501","111931","0","イリヤさま……\nそのお気持ち、とてもよく分かります。"
"","","","501099","","","91","501","501098","",""
"1","","","501100","0.2","","3","501","111931","","nop_idle_wish3"
"","","","501101","","","4","501","120731","","0"
"1","","","501102","0.2","","3","501","120731","","nop_talk_shy"
"0","","","501103","","0","21","501","vo_drama_10082001","","vo_drama_10082001_012"
"5","0","0.5","501104","0","1","11","501","120731","0","コッコロさん……"
"","","","501105","","","91","501","501104","",""
"0","0.2","","501106","0.2","nop_idle_joy1","3","501","111831","","nop_smile2"
"0","0","","501107","0.2","nop_idle_normal","3","501","112031","","nop_smile2"
"","","","501108","","","93","501","1","","1"
"1","","","501109","0.2","","3","501","120731","","nop_idle_shy2"
"1","","","501110","0.2","","3","501","112031","","nop_talk_bitter"
"0","","","501111","","0","21","501","vo_drama_10082001","","vo_drama_10082001_013"
"7","0","0.5","501112","0","1","11","501","112031","0","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。"
"","","","501113","","","93","501","6","","1"
"0","0.2","","501114","0.2","nop_talk_doya_loop","3","501","112031","1","nop_talk_doya"
"","","","501115","","","91","501","501112","",""
"1","","","501116","0.2","","3","501","112031","","nop_idle_doya"
"","","","501117","","","93","501","0.5","","1"
"1","","","501118","0.2","","3","501","111831","","nop_talk_joy2"
"0","","","501119","","0","21","501","vo_drama_10082001","","vo_drama_10082001_014"
"6","0","0.5","501120","0","1","11","501","111831","0","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！"
"","","","501121","","","93","501","8","","1"
"0","","","501122","0.2","nop_talk_guts2_loop","3","501","111831","1","nop_talk_guts2"
"","","","501123","","","91","501","501120","",""
"1","","","501124","0.2","","3","501","111831","","nop_idle_guts2"
"","","","501125","","","4","501","120731","","1"
"0","0.2","","501126","0.2","nop_talk_wish","3","501","120731","1","nop_talk_normal"
"0","","","501127","","0","21","501","vo_drama_10082001","","vo_drama_10082001_015"
"5","0","1","501128","0","1","11","501","120731","0","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。"
"","","","501129","","","93","501","8.5","","1"
"0","0","","501130","0.2","nop_01_shephy_pose_loop","3","501","120731","1","nop_01_shephy_pose"
"","","","501131","","","93","501","2.5","","0"
"1","","","501132","0.2","","3","501","111831","","nop_handclap_long"
"1","","","501133","0.2","","3","501","111931","","nop_talk_wish3"
"0","0","","501134","0.2","nop_talk_doya_loop","3","501","112031","1","nop_talk_doya"
"0","0","","501135","0.2","nop_talk_arm_crossed_loop","3","501","120931","1","nop_talk_arm_crossed"
"1","","","501136","0.2","","3","501","120831","","nop_01_ruka_hello_long"
"","","","501137","","","91","501","501128","",""
"","","","501138","","","93","501","0.5","","0"
"","","","501139","","","93","501","0.5","","0"
"105","0","nop_idle_joy_normal","502001","1.95","-150","1","502","1","-255","108731"
"104","1","nop_idle_joy1","502002","1.95","150","1","502","1","-255","108831"
"101","0","nop_idle_normal","502003","1.95","-300","1","502","1","-225","108931"
"","","","502004","","","93","502","0.5","","0"
"0","","","502005","","0","21","502","vo_drama_10082002","","vo_drama_10082002_001"
"7","0","0.5","502006","0","1","11","502","108831","0","騎士クン、\nあけましておめでとうございます。"
"1","","","502007","0.2","","3","502","108831","","nop_talk_joy3_blink"
"","","","502008","","","93","502","1","","1"
"1","","","502009","0.2","","3","502","108831","","nop_bow"
"","","","502010","","","93","502","2.25","","1"
"1","","","502011","0.2","","3","502","108831","","nop_idle_normal_joy"
"","","","502012","","","91","502","502006","",""
"0","","","502013","","0","21","502","vo_drama_10082002","","vo_drama_10082002_002"
"5","0","0.5","502014","0","1","11","502","108731","0","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！"
"1","","","502015","0.2","","3","502","108731","","nop_talk_joy2"
"","","","502016","","","91","502","502014","",""
"1","","","502017","0.2","","3","502","108731","","nop_idle_joy1"
"0","","","502018","","0","21","502","vo_drama_10082002","","vo_drama_10082002_003"
"6","0","0.5","502019","0","1","11","502","108931","0","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。"
"1","","","502020","0.2","","3","502","108931","","nop_talk_thinking"
"","","","502021","","","91","502","502019","",""
"1","","","502022","0.2","","3","502","108931","","nop_idle_thinking"
"0","","","502023","","0","21","502","vo_drama_10082002","","vo_drama_10082002_004"
"7","0","0.5","502024","0","1","11","502","108731","0","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。"
"1","","","502025","0.2","","3","502","108731","","nop_talk_joy3_blink2"
"","","","502026","","","93","502","1.5","","1"
"1","","","502027","0.2","","3","502","108731","","nop_talk_joy1_normal"
"","","","502028","","","91","502","502024","",""
"1","","","502029","0.2","","3","502","108731","","nop_idle_joy_normal"
"0","","","502030","","0","21","502","vo_drama_10082002","","vo_drama_10082002_005"
"5","0","0.5","502031","0","1","11","502","108931","0","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。"
"1","","","502032","0.2","","3","502","108931","","nop_talk_joy3_blink2"
"","","","502033","","","93","502","8","","1"
"1","","","502034","0.2","","3","502","108931","","nop_talk_joy3_blink"
"","","","502035","","","91","502","502031","",""
"1","","","502036","0.2","","3","502","108931","","nop_idle_thinking"
"0","","","502037","","0","21","502","vo_drama_10082002","","vo_drama_10082002_006"
"5","0","0.5","502038","0","1","11","502","108831","0","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？"
"1","","","502039","0.2","","3","502","108831","","nop_talk_memory"
"","","","502040","","","93","502","4.75","","1"
"1","","","502041","0.2","","3","502","108831","","nop_talk_anger2"
"","","","502042","","","93","502","3.5","","1"
"1","","","502043","0.2","","3","502","108831","","nop_talk_normal_dere2"
"","","","502044","","","91","502","502038","",""
"","","","502045","","","93","502","0.1","","1"
"1","","","502046","0.2","","3","502","108831","","nop_idle_normal"
"0","","","502047","","0","21","502","vo_drama_10082002","","vo_drama_10082002_007"
"6","0","0.5","502048","0","1","11","502","108731","0","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！"
"1","","","502049","0.2","","3","502","108731","","nop_talk_joy3_blink"
"","","","502050","","","93","502","5.5","","1"
"1","","","502051","0.2","","3","502","108731","","nop_look_talk_sad"
"","","","502052","","","93","502","1","","1"
"1","","","502053","0.2","","3","502","108731","","nop_talk_joy2"
"","","","502054","","","91","502","502048","",""
"1","","","502055","0.2","","3","502","108731","","nop_idle_joy1"
"0","","","502056","","0","21","502","vo_drama_10082002","","vo_drama_10082002_008"
"5","0","0.5","502057","0","1","11","502","108931","0","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。"
"1","","","502058","0.2","","3","502","108931","","nop_talk_joy1_normal"
"","","","502059","","","93","502","3.5","","1"
"1","","","502060","0.2","","3","502","108931","","nop_talk_joy3_blink"
"","","","502061","","","93","502","8.5","","1"
"0","","","502062","0.2","","3","502","108931","","nop_talk_arm_crossed"
"","","","502063","","","93","502","1","","1"
"1","","","502064","0.2","","3","502","108931","","nop_idle_arm_crossed"
"","","","502065","","","91","502","502057","",""
"0","","","502066","","0","21","502","vo_drama_10082002","","vo_drama_10082002_009"
"7","0","0.5","502067","0","1","11","502","108731","0","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！"
"1","","","502068","0.2","","3","502","108731","","nop_talk_joy3_blink"
"","","","502069","","","93","502","6","","1"
"1","","","502070","0.2","","3","502","108731","","nop_talk_joy2"
"","","","502071","","","91","502","502067","",""
"1","","","502072","0.2","","3","502","108731","","nop_idle_joy1"
"0","","","502073","","0","21","502","vo_drama_10082002","","vo_drama_10082002_010"
"5","0","0.5","502074","0","1","11","502","108931","0","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。"
"1","","","502075","0.2","","3","502","108931","","nop_talk_joy3_blink2"
"","","","502076","","","93","502","7.5","","1"
"1","","","502077","0.2","","3","502","108831","","nop_idle_sad"
"1.5","0","0","502078","0","1","12","502","108831","0","1"
"1","","","502079","0.2","","3","502","108931","","nop_talk_worry"
"1","","","502080","0.2","","3","502","108731","","nop_idle_normal_suprise1"
"","","","502081","","","91","502","502074","",""
"","","","502082","","","91","502","502078","",""
"1","","","502083","0.2","","3","502","108931","","nop_idle_worry"
"0","","","502084","","0","21","502","vo_drama_10082002","","vo_drama_10082002_011"
"5","0","0.5","502085","0","1","11","502","108831","0","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。"
"1","","","502086","0.2","","3","502","108831","","nop_talk_joy1_sad"
"","","","502087","","","93","502","7","","1"
"1","","","502088","0.2","","3","502","108831","","nop_talk_sad3"
"","","","502089","","","91","502","502085","",""
"1","","","502090","0.2","","3","502","108831","","nop_idle_sad3"
"0","","","502091","","0","21","502","vo_drama_10082002","","vo_drama_10082002_012"
"6","0","0.5","502092","0","1","11","502","108731","0","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪"
"1","","","502093","0.2","","3","502","108731","","nop_talk_joy2"
"","","","502094","","","93","502","6","","1"
"0","0.2","","502095","0.2","nop_idle_guts5","3","502","108731","1","nop_talk_guts5"
"","","","502096","","","91","502","502092","",""
"1","","","502097","0.2","","3","502","108731","","nop_idle_guts5"
"0","","","502098","","0","21","502","vo_drama_10082002","","vo_drama_10082002_013"
"6","0","0.5","502099","0","1","11","502","108931","0","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。"
"0","","","502100","0.2","","3","502","108931","","nop_talk_arm_crossed"
"","","","502101","","","93","502","1","","1"
"0","","","502102","0.2","","3","502","108931","","nop_talk_arm_crossed_loop"
"","","","502103","","","93","502","1","","1"
"1","","","502104","0.2","","3","502","108931","","nop_talk_normal"
"","","","502105","","","91","502","502099","",""
"1","","","502106","0.2","","3","502","108931","","nop_idle_normal"
"0","","","502107","","0","21","502","vo_drama_10082002","","vo_drama_10082002_014"
"5","0","0.5","502108","0","1","11","502","108731","0","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！"
"1","","","502109","0.2","","3","502","108731","","nop_talk_joy2"
"","","","502110","","","91","502","502108","",""
"1","","","502111","0.2","","3","502","108731","","nop_idle_joy_normal"
"0","","","502112","","0","21","502","vo_drama_10082002","","vo_drama_10082002_015"
"6","0","0.5","502113","0","1","11","502","108831","0","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪"
"1","","","502114","0.2","","3","502","108831","","nop_talk_joy1_normal"
"","","","502115","","","93","502","2","","1"
"1","","","502116","0.2","","3","502","108831","","nop_look_talk_wish"
"","","","502117","","","93","502","1","","1"
"0","0.2","","502118","0.2","nop_idle_joy1","3","502","108831","1","nop_bow"
"","","","502119","","","93","502","0.2","","1"
"0","0.2","","502120","0.2","nop_idle_joy2","3","502","108731","1","nop_bow"
"0","0.2","","502121","0.2","nop_idle_joy1","3","502","108931","1","nop_bow"
"","","","502122","","","93","502","3","","1"
"","","","502123","","","91","502","502113","",""
"","","","502124","","","93","502","0.5","","0"
"104","1","nop_idle_joy2","503001","1.95","1000","1","503","1","-300","102011"
"105","1","nop_idle_normal","503002","1.95","1000","1","503","1","-270","100411"
"101","1","nop_idle_normal","503003","1.95","1000","1","503","1","-235","103631"
"106","0","NoItem_idle","503004","1.95","-275","5","503","1","-255","1"
"-215","","","503005","0","-105","31","503","1","1","11"
"","","","503006","","","93","503","0","","0"
"1","","","503007","0.2","","3","503","100411","","nop_run"
"-255","","","503008","","5","2","503","100411","","-275"
"","","","503009","","","93","503","0.5","",""
"1","","","503010","0.2","","3","503","102011","","nop_run"
"-230","","","503011","","5","2","503","102011","","-140"
"","","","503012","","","93","503","1","",""
"1","","","503013","0.2","","3","503","103631","","nop_run"
"-235","","","503014","","4.5","2","503","103631","","150"
"","","","503015","","","93","503","3.4","",""
"","","","503016","","","4","503","100411","","0"
"1","","","503017","0.2","","3","503","100411","","nop_idle_normal"
"","","","503018","","","93","503","0.1","",""
"0","0.2","","503019","0.2","nop_idle_joy1","3","503","100411","1","nop_03_misogi_hello_long"
"0","","","503020","","","12","503","100411","","4"
"","","","503021","","","93","503","0.4","",""
"","","","503022","","","4","503","102011","","0"
"1","","","503023","0.2","","3","503","102011","","nop_idle_normal"
"","","","503024","","","93","503","0.1","",""
"0","0.2","","503025","0.2","nop_idle_joy1","3","503","102011","1","nop_03_mimi_swing"
"0","","","503026","","","12","503","102011","","4"
"","","","503027","","","93","503","0.5","",""
"0","0","","503028","0.2","nop_03_kyoka_idle_doya","3","503","103631","1","nop_03_kyoka_talk_doya"
"0","","","503029","-40","","12","503","103631","","4"
"","","","503030","","","93","503","1.5","","0"
"1","","","503031","0.2","","3","503","102011","","nop_talk_joy2"
"0","","","503032","","0","21","503","vo_drama_10082003","","vo_drama_10082003_001"
"5","0","0.5","503033","0","1","11","503","102011","0","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～"
"","","","503034","","","91","503","503033","",""
"1","","","503035","0.2","","3","503","102011","","nop_idle_joy1"
"0","","","503036","","0","21","503","vo_drama_10082003","","vo_drama_10082003_002"
"6","0","1","503037","0","1","11","503","100411","0","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？"
"1","","","503038","0.2","","3","503","100411","","nop_talk_joy2"
"","","","503039","","","93","503","4","","1"
"0","0","","503040","0.2","nop_03_misogi_trick_loop","3","503","1","1","nop_03_misogi_trick_in"
"0","0","","503041","0.2","nop_03_misogi_trick_loop","3","503","100411","1","nop_03_misogi_trick_in"
"","","","503042","","","93","503","2","","1"
"","","","503043","","","32","503","11","","1"
"0","0.2","","503044","0.2","NoItem_idle","3","503","1","1","nop_03_misogi_trick_out"
"0","0.2","","503045","0.2","nop_talk_joy2","3","503","100411","1","nop_03_misogi_trick_out"
"","","","503046","","","93","503","0.1","","1"
"","","","503047","","","4","503","102011","","1"
"0","0","","503048","0.2","nop_03_mimi_surprise_loop","3","503","102011","1","nop_03_mimi_surprise"
"0","0","","503049","0.2","nop_03_kyoka_surprise_loop","3","503","103631","1","nop_03_kyoka_surprise"
"","","","503050","","","91","503","503037","",""
"1","","","503051","0.2","","3","503","100411","","nop_idle_joy2"
"0","","","503052","","0","21","503","vo_drama_10082003","","vo_drama_10082003_003"
"8","0","0.5","503053","0","1","11","503","103631","0","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。"
"1","","","503054","0.2","","3","503","103631","","nop_talk_anger"
"","","","503055","","","93","503","4","","1"
"0","0","","503056","0.2","nop_talk_arm_crossed_loop_anger","3","503","103631","1","nop_talk_arm_crossed_anger"
"","","","503057","","","91","503","503053","",""
"1","","","503058","0.2","","3","503","100411","","nop_idle_normal"
"1","","","503059","0.2","","3","503","103631","","nop_idle_arm_crossed_anger"
"","","","503060","","","4","503","102011","","0"
"0","","","503061","","0","21","503","vo_drama_10082003","","vo_drama_10082003_004"
"5","0","0.5","503062","0","1","11","503","102011","0","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！"
"1","","","503063","0.2","","3","503","102011","","nop_talk_surprise_kira"
"","","","503064","","","93","503","4","","1"
"0","0","","503065","0.2","nop_idle_surprise1","3","503","103631","1","nop_surprise"
"","","","503066","","","91","503","503062","",""
"1","","","503067","0.2","","3","503","102011","","nop_idle_surprise_kira"
"0","","","503068","","0","21","503","vo_drama_10082003","","vo_drama_10082003_005"
"6","0","0.5","503069","0","1","11","503","103631","0","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……"
"1","","","503070","0.2","","3","503","103631","","nop_talk_jitome"
"","","","503071","","","93","503","1.5","","1"
"1","","","503072","0.2","","3","503","103631","","nop_talk_sad3"
"","","","503073","","","91","503","503069","",""
"1","","","503074","0.2","","3","503","103631","","nop_idle_sad3"
"1","","","503075","0.2","","3","503","102011","","nop_idle_joy1"
"0","","","503076","","0","21","503","vo_drama_10082003","","vo_drama_10082003_006"
"7","0","0","503077","0","1","11","503","100411","0","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？"
"1","","","503078","0.2","","3","503","100411","","nop_talk_joy2"
"","","","503079","","","91","503","503077","",""
"1","","","503080","0.2","","3","503","100411","","nop_idle_normal"
"0","","","503081","","0","21","503","vo_drama_10082003","","vo_drama_10082003_007"
"6","0","0","503082","0","1","11","503","103631","0","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！"
"1","","","503083","0.2","","3","503","103631","","nop_talk_anger2"
"","","","503084","","","91","503","503082","",""
"1","","","503085","0.2","","3","503","103631","","nop_idle_sad"
"0","","","503086","","0","21","503","vo_drama_10082003","","vo_drama_10082003_008"
"5","0","0.5","503087","0","1","11","503","102011","0","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。"
"1","","","503088","0.2","","3","503","102011","","nop_talk_surprise1"
"","","","503089","","","93","503","4","","1"
"1","","","503090","0.2","","3","503","102011","","nop_talk_normal"
"","","","503091","","","91","503","503087","",""
"1","","","503092","0.2","","3","503","102011","","nop_idle_normal"
"0","","","503093","","0","21","503","vo_drama_10082003","","vo_drama_10082003_009"
"7","0","0.5","503094","0","1","11","503","100411","0","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！"
"1","","","503095","0.2","","3","503","100411","","nop_talk_thinking"
"","","","503096","","","91","503","503094","",""
"1","","","503097","0.2","","3","503","100411","","nop_idle_thinking"
"1","","","503098","0.2","","3","503","103631","","nop_idle_thinking"
"0","","","503099","","0","21","503","vo_drama_10082003","","vo_drama_10082003_010"
"6","0","0.5","503100","0","1","11","503","102011","0","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪"
"1","","","503101","0.2","","3","503","102011","","nop_talk_wish"
"","","","503102","","","93","503","4","","1"
"1","","","503103","0.2","","3","503","102011","","nop_talk_joy2"
"","","","503104","","","91","503","503100","",""
"1","","","503105","0.2","","3","503","102011","","nop_idle_joy1"
"0","","","503106","","0","21","503","vo_drama_10082003","","vo_drama_10082003_011"
"7","0","0.5","503107","0","1","11","503","103631","0","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！"
"0","0.2","","503108","0.2","nop_talk_guts2_loop","3","503","103631","1","nop_talk_guts2"
"","","","503109","","","93","503","5.5","","1"
"0","0.2","","503110","0.2","nop_03_kyoka_talk_doya_loop","3","503","103631","1","nop_03_kyoka_talk_doya"
"","","","503111","","","91","503","503107","",""
"1","","","503112","0.2","","3","503","103631","","nop_03_kyoka_idle_doya"
"0","","","503113","","0","21","503","vo_drama_10082003","","vo_drama_10082003_012"
"7","0","0.5","503114","0","1","11","503","100411","0","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！"
"1","","","503115","0.2","","3","503","100411","","nop_talk_joy2"
"","","","503116","","","91","503","503114","",""
"1","","","503117","0.2","","3","503","100411","","nop_idle_joy2"
"0","","","503118","","0","21","503","vo_drama_10082003","","vo_drama_10082003_013"
"8","0","0.5","503119","0","1","11","503","103631","0","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！"
"1","","","503120","0.2","","3","503","103631","","nop_talk_anger"
"","","","503121","","","91","503","503119","",""
"1","","","503122","0.2","","3","503","103631","","nop_idle_anger"
"0","","","503123","","0","21","503","vo_drama_10082003","","vo_drama_10082003_014"
"6","0","0","503124","0","1","11","503","102011","0","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！"
"1","","","503125","0.2","","3","503","102011","","nop_talk_joy1"
"","","","503126","","","91","503","503124","",""
"0","0.2","","503127","0.2","nop_03_cmn_eieio_loop","3","503","102011","1","nop_03_cmn_eieio"
"","","","503128","","","93","503","0.1","",""
"0","0.2","","503129","0.2","nop_03_cmn_eieio_loop","3","503","103631","1","nop_03_cmn_eieio"
"","","","503130","","","93","503","0.1","",""
"0","0.2","","503131","0.2","nop_03_cmn_eieio_loop","3","503","100411","1","nop_03_cmn_eieio"
"","","","503132","","","93","503","1.3","","0"
"101","0","nop_idle_normal","504001","1.95","-150","1","504","1","-225","101231"
"104","1","nop_idle_normal","504002","1.95","150","1","504","1","-255","104011"
"105","0","nop_idle_normal","504003","1.95","-300","1","504","1","-255","101511"
"","","","504004","","","93","504","0.5","","0"
"0","","","504005","","0","21","504","vo_drama_10082004","","vo_drama_10082004_001"
"8","0","0.5","504006","0","1","11","504","101511","0","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。"
"0","0.2","","504007","0.2","nop_talk_joy3","3","504","101511","1","nop_bow"
"0","0.2","","504008","0.2","nop_idle_normal","3","504","101231","1","nop_bow"
"0","0.2","","504009","0.2","nop_idle_normal","3","504","104011","1","nop_bow"
"","","","504010","","","91","504","504006","",""
"1","","","504011","0.2","","3","504","101511","","nop_idle_normal"
"0","","","504012","","0","21","504","vo_drama_10082004","","vo_drama_10082004_002"
"8","0","0.5","504013","0","1","11","504","101231","0","招待してくれてありがと～！\nシオリンも喜んでたよ！"
"0","0.2","","504014","0.2","nop_talk_joy1","3","504","101231","1","nop_look_smile"
"","","","504015","","","91","504","504013","",""
"1","","","504016","0.2","","3","504","101231","","nop_idle_normal"
"0","","","504017","","0","21","504","vo_drama_10082004","","vo_drama_10082004_003"
"8","0","0.5","504018","0","1","11","504","104011","0","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？"
"0","0","","504019","0.2","nop_shock_loop","3","504","104011","1","nop_shock_in"
"","","","504020","","","93","504","3","","1"
"1","","","504021","0.2","","3","504","104011","","nop_04_aoi_tohoho"
"","","","504022","","","91","504","504018","",""
"0","","","504023","","0","21","504","vo_drama_10082004","","vo_drama_10082004_004"
"8","0","0.5","504024","0","1","11","504","101231","0","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？"
"0","0","","504025","0.2","nop_talk_guts2_loop","3","504","101231","1","nop_talk_guts2"
"","","","504026","","","93","504","1.8","","1"
"1","","","504027","0.2","","3","504","101231","","nop_talk_joy1"
"","","","504028","","","91","504","504024","",""
"1","","","504029","0.2","","3","504","101231","","nop_idle_normal"
"0","","","504030","","0","21","504","vo_drama_10082004","","vo_drama_10082004_005"
"8","0","0.5","504031","0","1","11","504","104011","0","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！"
"1","","","504032","0.2","","3","504","104011","","nop_04_aoi_panic"
"","","","504033","","","93","504","4.4","","1"
"1","","","504034","0.2","","3","504","104011","","nop_talk_tsun_pain"
"1","","","504035","0.2","","3","504","101511","","nop_idle_bitter"
"1","","","504036","0.2","","3","504","101231","","nop_idle_bitter"
"","","","504037","","","91","504","504031","",""
"0","","","504038","","0","21","504","vo_drama_10082004","","vo_drama_10082004_006"
"8","0","0.5","504039","0","1","11","504","101511","0","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？"
"1","","","504040","0.2","","3","504","101511","","nop_talk_normal"
"","","","504041","","","93","504","2.4","","1"
"1","","","504042","0.2","","3","504","101511","","nop_talk_wish_joy"
"","","","504043","","","91","504","504039","",""
"0","","","504044","","0","21","504","vo_drama_10082004","","vo_drama_10082004_007"
"8","0","0.5","504045","0","1","11","504","101231","0","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆"
"0","0.2","","504046","0.2","nop_idle_normal","3","504","101231","1","nop_04_hatsune_swing"
"","","","504047","","","93","504","3","","1"
"0","","","504048","0.2","","3","504","101231","","nop_04_hatsune_kiran"
"","","","504049","","","91","504","504045","",""
"1","","","504050","0.2","","3","504","101231","","nop_idle_normal"
"0","","","504051","","0","21","504","vo_drama_10082004","","vo_drama_10082004_008"
"8","0","0.5","504052","0","1","11","504","104011","0","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！"
"0","0","","504053","0.2","nop_04_aoi_haua_loop","3","504","104011","1","nop_04_aoi_haua_in"
"","","","504054","","","93","504","3","","1"
"1","","","504055","0.2","","3","504","101511","","nop_talk_joy3_blink"
"1","","","504056","0.2","","3","504","101231","","nop_idle_surprise1"
"","","","504057","","","91","504","504052","",""
"","","","504058","","","93","504","0.5","","0"
"103","1","nop_05_shinobu_idle_normal","505001","1.95","-150","1","505","1","-250","103111"
"101","1","nop_idle_sad","505002","1.95","150","1","505","1","-230","102211"
"101","0","nop_05_miyako_idle_joy1","505003","1.95","-360","1","505","1","-240","100711"
"105","1","nop_idle_joy1","505004","1.95","275","1","505","1","-260","100611"
"102","1","nop_skull_idle","505005","1.95","-50","5","505","1","-225","2051"
"","","","505006","","","93","505","0.5","","0"
"0","","","505007","","0","21","505","vo_drama_10082005","","vo_drama_10082005_001"
"6","0","0.5","505008","0","1","11","505","100711","0","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！"
"1","","","505009","0.2","","3","505","100711","","nop_05_miyako_talk_joy2"
"","","","505010","","","91","505","505008","",""
"1","","","505011","0.2","","3","505","100711","","nop_05_miyako_idle_joy2"
"0","","","505012","","0","21","505","vo_drama_10082005","","vo_drama_10082005_002"
"6","0","0.5","505013","0","1","11","505","103111","0","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……"
"1","","","505014","0.2","","3","505","103111","","nop_05_shinobu_talk_worry"
"","","","505015","","","91","505","505013","",""
"1","","","505016","0.2","","3","505","103111","","nop_05_shinobu_idle_worry"
"0","","","505017","","0","21","505","vo_drama_10082005","","vo_drama_10082005_003"
"6","0","0.5","505018","0","1","11","505","100711","0","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！"
"1","","","505019","0.2","","3","505","100711","","nop_05_miyako_talk_anger"
"","","","505020","","","91","505","505018","",""
"1","","","505021","0.2","","3","505","100711","","nop_05_miyako_idle_anger"
