3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203
"1809","1","0","0","0","1809001","102811","0","0","0","0","103211","0","1","0","0","0","0","0","180900101"
"1809","1","0","0","0","1809004","102831","0","0","0","0","103232","0","1","0","0","0","0","0","180900401"
"1810","1","0","0","0","1810002","109211","0","0","0","0","109411","0","1","0","0","0","0","0","181000201"
"1810","1","0","0","0","1810003","109211","0","0","0","0","109411","0","1","0","0","0","0","0","181000301"
"1811","1","0","0","0","1811003","128111","0","0","0","0","128211","0","1","0","0","0","0","0","181100301"
"1811","1","0","0","0","1811004","101131","0","0","0","0","104931","0","1","0","0","0","0","0","181100401"
"1812","1","0","0","0","1812001","0","0","0","0","0","0","0","1","0","0","0","0","0","181200101"
"1812","1","0","0","0","1812001","0","0","0","0","0","0","0","1","0","0","0","0","0","181200102"
"1812","1","0","0","0","1812001","0","0","0","0","0","0","0","1","0","0","0","0","0","181200103"
"1812","1","0","0","0","1812001","0","0","0","0","0","0","0","1","0","0","0","0","0","181200104"
"1812","1","0","0","0","1812002","105811","0","0","0","106011","105911","0","1","0","0","106412","0","0","181200201"
"1812","1","0","0","0","1812003","106412","0","0","0","0","126112","1812003","1","0","0","0","0","0","181200301"
"1812","1","0","0","0","1812003","106412","0","0","0","0","126112","1812003","1","0","0","0","0","0","181200302"
"1812","1","0","0","0","1812004","0","0","0","0","0","0","1812004","1","0","0","0","0","0","181200401"
"1812","1","0","0","0","1812004","105932","0","0","0","0","106432","1812004","1","0","0","0","0","0","181200402"
"2000","0","0","0","0","2000080","0","0","0","0","0","0","0","1","0","0","0","0","0","200000080"
"2000","1","0","0","0","2000002","105913","0","0","0","0","0","0","1","0","0","0","0","0","200000201"
"2000","1","0","0","0","2000002","0","0","0","0","0","0","0","1","0","0","0","0","0","200000202"
"2000","1","0","0","0","2000999","0","0","0","0","0","0","0","0","0","0","0","0","0","200099901"
"2001","1","0","0","0","2001001","102511","0","0","0","0","0","0","1","0","0","0","0","0","200100101"
"2001","1","0","0","0","2001001","102511","0","0","0","0","0","0","1","0","0","0","0","0","200100102"
"2001","1","0","0","0","2001002","102511","0","0","0","106112","105911","0","1","0","0","0","0","0","200100201"
"2001","1","0","0","0","2001003","104311","0","0","0","0","106211","0","1","0","0","0","0","0","200100301"
"2001","1","0","0","0","2001003","0","0","0","0","0","0","0","1","0","0","0","0","0","200100302"
"2001","1","0","0","0","2001004","101112","0","0","0","0","104911","0","1","0","0","0","0","0","200100401"
"2001","1","0","0","0","2001004","104311","0","0","0","0","0","0","1","0","0","0","0","0","200100402"
"2001","1","0","0","0","2001005","104311","0","0","0","0","0","0","1","0","0","0","0","0","200100501"
"2001","1","0","0","0","2001005","0","0","0","0","0","0","0","1","0","0","0","0","0","200100502"
"2002","1","0","0","0","2002001","101011","0","0","0","0","0","0","1","0","0","0","0","0","200200101"
"2002","1","0","0","0","2002001","101011","0","0","0","0","101711","0","1","0","0","0","0","0","200200102"
"2002","1","0","0","0","2002002","107111","0","0","0","0","0","0","1","0","0","0","0","0","200200201"
"2002","1","0","0","0","2002003","107111","0","0","0","0","0","0","1","0","0","0","0","0","200200301"
"2002","1","0","0","0","2002004","101711","0","0","0","105911","104311","0","1","0","0","107111","0","0","200200401"
"2002","1","0","0","0","2002005","107111","0","0","0","0","0","0","1","0","0","0","0","0","200200501"
"2003","1","0","0","0","2003001","102511","0","0","0","0","0","0","1","0","0","0","0","0","200300101"
"2003","1","0","0","0","2003002","102111","0","0","0","0","0","0","1","0","0","0","0","0","200300201"
"2003","1","0","0","0","2003002","102511","0","0","0","105911","102811","0","1","0","0","0","0","0","200300202"
"2003","1","0","0","0","2003003","0","0","0","0","0","0","0","1","0","0","0","0","0","200300301"
"2003","1","0","0","0","2003004","102111","0","0","0","0","102311","0","1","0","0","0","0","0","200300401"
"2003","1","0","0","0","2003004","0","0","0","0","0","0","0","1","0","0","0","0","0","200300402"
"2003","1","0","0","0","2003004","0","0","0","0","0","0","0","1","0","0","0","0","0","200300403"
"2003","1","0","0","0","2003005","100011","0","0","0","105911","102511","0","1","0","0","0","0","0","200300501"
"2004","1","0","0","0","2004001","101011","0","0","0","0","102811","0","1","0","0","0","0","0","200400101"
"2004","1","0","0","0","2004002","100011","0","0","0","105811","102611","0","1","0","0","0","0","0","200400201"
"2004","1","0","0","0","2004003","0","0","0","0","0","0","0","1","0","0","0","0","0","200400301"
"2004","1","0","0","0","2004003","102611","0","0","0","0","0","0","1","0","0","0","0","0","200400302"
"2004","1","0","0","0","2004003","0","0","0","0","0","0","0","1","0","0","0","0","0","200400303"
"2004","1","0","0","0","2004004","103311","0","0","0","0","0","0","1","0","0","0","0","0","200400401"
"2004","1","0","0","0","2004005","106011","0","0","0","0","0","0","1","0","0","0","0","0","200400501"
"2005","1","0","0","0","2005003","106112","0","0","0","0","107311","0","1","0","0","0","0","0","200500301"
"2005","1","0","0","0","2005004","106911","0","0","0","0","106012","0","1","0","0","0","0","0","200500401"
"2005","1","0","0","0","2005004","106911","0","0","0","0","0","0","1","0","0","0","0","0","200500402"
"2005","1","0","0","0","2005004","100011","0","0","0","106911","106011","0","1","0","0","0","0","0","200500403"
"2005","1","0","0","0","2005006","105811","0","0","0","0","0","0","1","0","0","0","0","0","200500601"
"2006","1","0","0","0","2006002","103211","0","0","0","0","0","0","1","0","0","0","0","0","200600201"
"2006","1","0","0","0","2006002","102511","0","0","0","0","0","0","1","0","0","0","0","0","200600202"
"2006","1","0","0","0","2006004","105812","0","0","0","0","0","0","1","0","0","0","0","0","200600401"
"2006","1","0","0","0","2006004","100011","0","0","0","102511","102311","0","1","0","105913","105812","0","0","200600402"
"2006","1","0","0","0","2006006","105811","0","0","0","0","0","0","1","0","0","0","0","0","200600601"
"2006","1","0","0","0","2006009","102811","0","0","0","0","104811","0","1","0","0","0","0","0","200600901"
"2006","1","0","0","0","2006012","0","0","0","0","0","0","0","1","0","0","0","0","0","200601201"
"2006","1","0","0","0","2006012","0","0","0","0","0","0","0","1","0","0","0","0","0","200601202"
"2006","1","0","0","0","2006012","0","0","0","0","0","0","2006012","1","0","0","0","0","0","200601203"
"2006","1","0","0","0","2006012","0","0","0","0","0","0","2006012","1","0","0","0","0","0","200601204"
"2006","1","0","0","0","2006013","106112","0","0","0","0","190711","0","1","0","0","0","0","0","200601301"
"2007","1","0","0","0","2007001","101211","0","0","0","0","0","0","1","0","0","0","0","0","200700101"
"2007","1","0","0","0","2007004","100611","0","0","0","0","102211","0","1","0","0","0","0","0","200700401"
"2007","1","0","0","0","2007006","100711","0","0","0","0","104412","0","1","0","0","0","0","0","200700601"
"2007","1","0","0","0","2007008","0","0","0","0","0","0","0","1","0","0","0","0","0","200700801"
"2007","1","0","0","0","2007010","104411","0","0","0","0","0","0","1","0","0","0","0","0","200701001"
"2007","1","0","0","0","2007010","100711","0","0","0","104412","103111","0","1","0","0","105911","0","0","200701002"
"2007","1","0","0","0","2007011","100011","0","0","0","102211","100611","0","1","0","105911","105811","0","0","200701101"
"2008","1","0","0","0","2008002","100011","0","0","0","104911","101112","0","1","0","0","0","0","0","200800201"
"2008","1","0","0","0","2008003","107111","0","0","0","0","190711","0","1","0","0","0","0","0","200800301"
"2008","1","0","0","0","2008004","0","0","0","0","0","0","0","1","0","0","0","0","0","200800401"
"2008","1","0","0","0","2008009","106112","0","0","0","0","0","0","1","0","0","0","0","0","200800901"
"2008","1","0","0","0","2008013","106013","0","0","0","0","0","0","1","0","0","0","0","0","200801301"
"2008","1","0","0","0","2008015","100011","0","0","0","102011","100411","0","1","0","0","103611","0","0","200801501"
"2009","1","0","0","0","2009001","105912","0","0","0","0","0","0","1","0","0","0","0","0","200900101"
"2009","1","0","0","0","2009002","100511","0","0","0","0","103711","0","1","0","0","0","0","0","200900201"
"2009","1","0","0","0","2009004","106211","0","0","0","0","0","0","1","0","0","0","0","0","200900401"
"2009","1","0","0","0","2009005","107011","0","0","0","0","0","0","1","0","0","0","0","0","200900501"
"2009","1","0","0","0","2009006","0","0","0","0","0","0","0","1","0","0","0","0","0","200900601"
"2009","1","0","0","0","2009008","100011","0","0","0","103711","100511","0","1","0","0","105913","0","0","200900801"
"2009","1","0","0","0","2009009","102912","0","0","0","105412","104212","0","1","0","0","0","0","0","200900901"
"2009","1","0","0","0","2009010","0","0","0","0","0","0","0","1","0","0","0","0","0","200901001"
"2009","1","0","0","0","2009011","0","0","0","0","0","0","0","1","0","0","0","0","0","200901101"
"2009","1","0","0","0","2009012","0","0","0","0","0","0","0","1","0","0","0","0","0","200901201"
"2009","1","0","0","0","2009013","107111","0","0","0","0","0","0","1","0","0","0","0","0","200901301"
"2009","1","0","0","0","2009099","106832","0","0","0","0","0","0","1","0","0","0","0","0","200909901"
"2010","1","0","0","0","2010001","105913","0","0","0","0","106831","0","1","0","0","0","0","0","201000101"
"2010","1","0","0","0","2010001","105913","0","0","0","0","0","0","1","0","0","0","0","0","201000102"
"2010","1","0","0","0","2010002","0","0","0","0","0","0","0","1","0","0","0","0","0","201000201"
"2010","1","0","0","0","2010003","0","0","0","0","0","0","0","1","0","0","0","0","0","201000301"
"2010","1","0","0","0","2010004","105912","0","0","0","0","0","0","1","0","0","0","0","0","201000401"
"2010","1","0","0","0","2010004","105912","0","0","0","0","190011","0","1","0","0","0","0","0","201000402"
"2010","1","0","0","0","2010005","104912","0","0","0","0","105913","0","1","0","0","0","0","0","201000501"
"2010","1","0","0","0","2010006","104912","0","0","0","0","105913","0","1","0","0","0","0","0","201000601"
"2010","1","0","0","0","2010006","100011","0","0","0","105913","104912","0","1","0","0","107311","0","0","201000602"
"2010","1","0","0","0","2010007","100111","0","0","0","100311","100211","2010007","1","0","0","0","0","0","201000701"
"2010","0","0","0","0","2010007","100111","0","0","0","100311","100211","2010007","1","0","0","0","1","0","201000702"
"2010","1","0","0","0","2010008","100111","0","0","0","0","100311","0","1","0","0","0","0","0","201000801"
"2011","1","0","0","0","2011002","100011","0","0","0","0","105911","0","1","0","0","0","0","0","201100201"
"2011","1","0","0","0","2011004","105813","0","0","0","0","105911","0","1","0","0","0","0","0","201100401"
"2011","1","0","0","0","2011005","105813","0","0","0","0","105911","0","1","0","0","0","0","0","201100501"
"2011","1","0","0","0","2011006","105813","0","0","0","0","0","2011006","1","0","0","0","0","0","201100601"
"2011","1","0","0","0","2011006","105813","0","0","0","0","0","2011006","1","0","0","0","0","0","201100602"
"2011","1","0","0","0","2011006","105813","0","0","0","0","0","2011006","1","0","0","0","0","0","201100603"
"2011","1","0","0","0","2011006","105813","0","0","0","0","0","2011006","1","0","0","0","0","0","201100604"
"2012","1","0","0","0","2012004","101711","0","0","0","104611","103311","2012004","1","0","0","0","0","0","201200401"
"2012","1","0","0","0","2012004","101711","0","0","0","104611","103311","2012004","1","0","0","0","0","0","201200402"
"2012","1","0","0","0","2012005","100511","0","0","0","102011","101711","0","1","0","0","104611","0","0","201200501"
"2012","1","0","0","0","2012006","106511","0","0","0","0","106611","0","1","0","0","0","0","0","201200601"
"2012","1","0","0","0","2012011","0","0","0","0","0","0","0","1","0","0","0","0","0","201201101"
"2012","1","0","0","0","2012014","105831","0","0","0","0","106031","0","1","0","0","0","0","0","201201401"
"2013","1","0","0","0","2013001","102811","0","0","0","103411","103211","0","1","0","104811","103711","0","0","201300101"
"2013","1","0","0","0","2013005","0","0","0","0","0","0","0","1","0","0","0","0","0","201300501"
"2013","1","0","0","0","2013006","101211","0","0","0","105211","102611","0","1","0","0","0","0","0","201300601"
"2013","1","0","0","0","2013008","103111","0","0","0","0","0","2013008","1","0","0","0","0","0","201300801"
"2013","1","0","0","0","2013008","103111","0","0","0","0","0","2013008","1","0","0","0","0","0","201300802"
"2013","1","0","0","0","2013009","100611","0","0","0","102211","100711","2013009","1","0","104411","103111","0","0","201300901"
"2013","1","0","0","0","2013009","100611","0","0","0","102211","100711","2013009","1","0","104411","103111","0","0","201300902"
"2013","1","0","0","0","2013011","105811","0","0","0","0","106914","0","1","0","0","0","0","0","201301101"
"2013","1","0","0","0","2013016","100211","0","0","0","0","106113","2013016","1","0","0","0","0","0","201301601"
"2013","1","0","0","0","2013016","100211","0","0","0","0","106113","2013016","1","0","0","0","0","0","201301602"
"2014","1","0","0","0","2014002","105811","0","0","0","0","0","0","1","0","0","0","0","0","201400201"
"2014","1","0","0","0","2014003","0","0","0","0","0","0","0","1","0","0","0","0","0","201400301"
"2014","1","0","0","0","2014003","0","0","0","0","0","0","0","1","0","0","0","0","0","201400401"
"2014","1","0","0","0","2014004","101211","0","0","0","0","0","0","1","0","0","0","0","0","201400402"
"2014","1","0","0","0","2014005","105811","0","0","0","0","106011","0","1","0","0","0","0","0","201400501"
"2014","1","0","-840","106011","2014009","100011","105911","2","1","100211","100111","0","1","105811","101711","100311","0","104311","201400901"
"2015","1","0","0","0","2015004","100211","0","0","0","105911","105811","0","0","0","106011","104911","0","0","201500401"
"2015","1","0","0","0","2015004","105911","0","0","0","0","0","2015004","0","0","0","0","0","0","201500402"
"2015","1","0","0","0","2015004","105911","0","0","0","0","0","2015004","0","0","0","0","0","0","201500403"
"2015","1","0","0","0","2015004","105911","0","0","0","0","0","2015004","0","0","0","0","0","0","201500404"
"2015","1","0","0","0","2015004","105911","0","0","0","0","0","2015004","0","0","0","0","0","0","201500405"
"2015","1","0","0","0","2015004","105911","0","0","0","0","0","2015004","0","0","0","0","0","0","201500406"
"2015","1","0","0","0","2015005","105913","0","0","0","0","0","2015005","0","0","0","0","0","0","201500501"
"2015","1","0","0","0","2015005","105913","0","0","0","0","0","2015005","0","0","0","0","0","0","201500502"
"2015","1","0","0","0","2015005","105913","0","0","0","0","0","2015005","0","0","0","0","0","0","201500503"
"2015","1","0","0","0","2015008","106011","0","0","0","0","106915","0","0","0","0","0","0","0","201500801"
"2015","1","0","0","0","2015008","106915","0","0","0","0","0","2015008","0","0","0","0","0","0","201500802"
"2015","1","0","0","0","2015008","106915","0","0","0","0","0","2015008","0","0","0","0","0","0","201500803"
"2101","1","0","0","0","2101001","0","0","0","0","0","0","0","0","0","0","0","0","0","210100101"
"2101","1","0","0","0","2101001","0","0","0","0","0","0","0","0","0","0","0","0","0","210100102"
"2101","1","0","0","0","2101003","0","0","0","0","0","0","0","0","0","0","0","0","0","210100301"
"2101","1","0","0","0","2101005","100111","0","0","0","105913","100211","0","0","0","0","106012","0","0","210100501"
"2101","1","0","0","0","2101006","105913","0","0","0","0","106414","0","0","0","0","0","0","0","210100601"
"2101","1","0","0","0","2101006","105812","0","0","0","106012","105913","0","0","0","0","0","0","0","210100602"
"2101","1","0","0","0","2101007","100312","0","0","0","0","0","0","0","0","0","0","0","0","210100701"
"2101","1","0","0","0","2101008","191611","0","0","0","0","0","0","0","0","0","0","0","0","210100801"
"2101","1","0","0","0","2101013","105811","0","0","0","0","0","0","0","0","0","0","0","0","210101301"
"2101","1","0","0","0","2101014","191611","0","0","0","0","0","0","0","0","0","0","0","0","210101401"
"2101","1","0","0","0","2101014","180211","0","0","0","0","180411","2101014","0","0","0","0","0","0","210101402"
"2101","1","0","0","0","2101014","180211","0","0","0","0","180411","2101014","0","0","0","0","0","0","210101403"
"2102","1","0","0","0","2102003","106812","0","0","0","0","0","0","0","0","0","0","0","0","210200301"
"2102","1","0","0","0","2102004","118111","0","0","0","0","0","0","0","0","0","0","0","0","210200401"
"2102","1","0","0","0","2102007","0","0","0","0","0","0","0","0","0","0","0","0","0","210200701"
"2102","1","0","0","0","2102010","100011","0","0","0","100211","100111","0","0","0","105811","100311","0","106011","210201001"
"2102","1","0","0","0","2102011","118111","0","0","0","0","0","2102011","0","0","0","0","0","0","210201101"
"2102","1","0","0","0","2102011","118111","0","0","0","0","0","2102011","0","0","0","0","0","0","210201102"
"2102","1","0","0","0","2102099","100911","0","0","0","102711","101311","0","0","0","105611","105111","0","0","210209901"
"2103","1","0","0","0","2103002","102811","0","0","0","0","105812","0","0","0","0","0","0","0","210300201"
"2103","1","0","0","0","2103006","100411","0","0","0","103611","102011","0","0","0","0","106414","0","0","210300601"
"2103","1","0","0","0","2103006","100411","0","0","0","103611","102011","2103006","0","0","106414","105911","0","191611","210300602"
"2103","1","0","0","0","2103006","100411","0","0","0","103611","102011","2103006","0","0","106414","105911","0","191611","210300603"
"2103","1","0","0","0","2103009","0","0","0","0","0","0","2103009","0","0","0","0","0","0","210300901"
"2103","1","0","0","0","2103009","0","0","0","0","0","0","2103009","0","0","0","0","0","0","210300902"
"2103","1","0","0","0","2103009","0","0","0","0","0","0","2103009","0","0","0","0","0","0","210300903"
"2103","1","0","0","0","2103011","102111","0","0","0","0","102311","0","0","0","0","0","0","0","210301101"
"2103","1","0","0","0","2103013","191611","0","0","0","0","0","0","0","0","0","0","0","0","210301301"
"2103","1","0","0","0","2103013","100011","0","0","0","100311","100111","0","0","0","106414","105911","0","191611","210301302"
"2103","1","0","0","0","2103014","105811","0","0","0","0","191711","0","0","0","0","0","0","0","210301401"
"2103","1","0","0","0","2103016","102111","0","0","0","191611","102311","0","0","0","0","0","0","0","210301601"
"2103","1","0","0","0","2103018","100211","0","0","0","102311","102111","0","0","0","106012","105912","0","106412","210301801"
"2103","1","0","0","0","2103099","105812","0","0","0","0","180411","0","0","0","0","0","0","0","210309901"
"2104","1","0","0","0","2104001","106412","0","0","0","0","0","0","0","0","0","0","0","0","210400101"
"2104","1","0","0","0","2104003","415","192011","0","0","101811","101611","0","0","106412","105812","105011","0","106012","210400301"
"2104","1","0","0","0","2104004","106414","0","0","0","110211","107811","0","0","0","0","192011","0","0","210400401"
"2104","1","0","0","0","2104009","106011","0","0","0","192012","180411","2104009","1","0","0","0","0","0","210400901"
"2104","1","0","0","0","2104009","180411","0","0","0","0","192012","2104009","1","0","0","0","0","0","210400902"
"2104","1","0","0","0","2104099","100011","0","0","0","0","100211","2104099","1","0","0","0","0","0","210409901"
"2104","1","0","0","0","2104099","100011","0","0","0","0","100211","2104099","1","0","0","0","0","0","210409902"
"2104","1","0","0","0","2104099","0","0","0","0","0","0","0","1","0","0","0","0","0","210409903"
"2105","1","0","0","0","2105004","106012","0","0","0","106711","106412","0","1","0","0","0","0","0","210500401"
"2105","1","0","0","0","2105005","105812","0","0","0","0","118011","2105005","1","0","0","0","0","0","210500501"
"2105","1","0","0","0","2105005","105812","0","0","0","0","118011","2105005","1","0","0","0","0","0","210500502"
"2105","1","0","0","0","2105007","105913","0","0","0","118011","106412","2105007","1","0","0","191911","0","0","210500701"
"2105","1","0","0","0","2105007","1411","0","0","0","104611","103211","2105007","1","191911","106412","105913","0","118011","210500702"
"2105","1","0","0","0","2105009","106012","0","0","0","0","0","2105009","1","0","0","0","0","0","210500901"
"2105","1","0","0","0","2105009","106012","0","0","0","0","0","2105009","1","0","0","0","0","0","210500902"
"2106","1","0","0","0","2106005","100211","0","0","0","105913","105111","2106005","1","0","109511","106412","0","109611","210600501"
"2106","1","0","0","0","2106005","100211","0","0","0","105913","105111","2106005","1","0","109511","106412","0","109611","210600502"
"2106","1","0","0","0","2106007","191611","0","0","0","192011","118111","2106007","1","0","0","0","0","0","210600701"
"2106","1","0","0","0","2106007","105911","0","0","0","118111","191611","2106007","1","0","0","192011","0","0","210600702"
"2106","1","0","0","0","2106099","100211","0","0","0","0","0","2106099","1","0","0","0","0","0","210609901"
"2106","1","0","0","0","2106099","100211","0","0","0","0","0","2106099","1","0","0","0","0","0","210609902"
"2106","1","0","0","0","2106099","100211","0","0","0","0","0","2106099","1","0","0","0","0","0","210609903"
"2107","1","0","0","0","2107003","100511","0","0","0","191411","103711","0","1","0","0","0","0","0","210700301"
"2107","1","0","0","0","2107004","100111","0","0","0","0","106113","2107004","1","0","0","0","0","0","210700401"
"2107","1","0","0","0","2107004","100111","0","0","0","0","106113","2107004","1","0","0","0","0","0","210700402"
"2107","1","0","0","0","2107099","107111","0","0","0","0","192011","0","1","0","0","0","0","0","210709901"
"2107","1","0","0","0","2107099","191011","0","0","0","0","0","0","1","0","0","0","0","0","210709902"
"2108","1","0","0","0","2108002","103211","0","0","0","118011","105812","0","1","0","0","0","0","0","210800201"
"2108","0","0","0","0","2108004","0","0","0","0","0","0","0","1","0","0","0","1","0","210800401"
"2108","1","0","0","0","2108005","100111","0","0","0","100311","100211","0","1","191711","105911","105811","0","106011","210800501"
"2108","1","0","0","0","2108007","106411","0","0","0","180411","180311","0","1","0","191712","180611","0","0","210800701"
"2108","1","0","0","191711","2108010","100011","106411","0","0","100211","100111","0","1","106011","105811","100311","0","105911","210801001"
"2109","1","0","0","0","2109001","2111","0","0","0","102012","100411","0","1","0","102311","102111","0","103611","210900101"
"2109","1","0","0","0","2109003","100511","0","0","0","104711","103711","2109003","1","0","0","191911","0","0","210900301"
"2109","1","0","0","0","2109003","100511","0","0","0","104711","103711","2109003","1","0","0","191911","0","0","210900302"
"2109","1","0","0","0","2109005","102912","0","0","0","105412","104212","2109005","1","0","118111","190711","0","0","210900501"
"2109","1","0","0","0","2109005","102912","0","0","0","105412","104212","2109005","1","0","118111","190711","0","0","210900502"
"2109","0","0","0","0","2109008","0","0","0","0","0","0","0","1","0","0","0","1","0","210900801"
"2109","1","0","0","0","2109009","0","0","0","0","0","0","0","1","0","0","0","0","0","210900901"
"2109","1","0","0","0","2109010","100111","0","0","0","100311","100211","0","1","0","0","129013","0","0","210901001"
"2109","1","0","0","0","2109010","0","0","0","0","0","0","0","1","0","0","0","0","0","210901002"
"2109","1","0","0","0","2109011","106411","0","0","0","191712","106415","0","1","0","0","0","0","0","210901101"
"2110","1","0","0","0","2110002","191611","0","0","0","0","118111","0","1","0","0","0","0","0","211000201"
"2110","1","0","0","0","2110003","106211","0","0","0","192611","118011","2110003","1","0","0","0","0","0","211000301"
"2110","1","0","0","0","2110003","106211","0","0","0","192611","118011","2110003","1","0","0","0","0","0","211000302"
"2110","1","0","0","0","2110007","100213","0","0","0","0","192011","0","1","0","0","0","0","0","211000701"
"2110","1","0","0","0","2110008","104711","0","0","0","106011","105812","0","1","0","0","106412","0","0","211000801"
"2111","1","0","0","0","2111002","100111","0","0","0","100311","100213","0","1","192014","102211","100611","0","104411","211100201"
"2111","1","0","0","0","2111003","100611","0","0","0","102211","100711","0","1","0","105913","104411","0","192011","211100301"
"2111","1","0","0","0","2111005","105812","0","0","0","106412","106012","0","1","0","123311","191616","0","0","211100501"
"2111","1","0","0","0","2111006","105311","0","0","0","107012","105511","0","1","0","0","192011","0","0","211100601"
"2111","1","0","0","0","2111007","0","0","0","0","0","0","0","1","0","0","0","0","0","211100701"
"2111","1","0","0","0","2111007","0","0","0","0","0","0","0","1","0","0","0","0","0","211100702"
"2111","1","0","0","0","2111008","118111","0","0","0","0","0","0","1","0","0","0","0","0","211100801"
"2112","1","0","0","0","2112001","101112","0","0","0","104914","103311","0","1","0","105913","105213","0","0","211200101"
"2112","0","0","0","0","2112004","0","0","0","0","0","0","0","1","0","0","0","1","0","211200401"
"2112","1","0","0","0","2112006","106811","0","0","0","107112","107012","0","1","0","0","190011","0","0","211200601"
"2112","0","0","0","0","2112099","0","0","0","0","0","0","0","1","0","0","0","1","0","211209901"
"2113","1","0","0","0","2113003","3311","0","0","0","101211","6511","0","1","0","104011","101511","0","0","211300301"
"2113","1","0","0","0","2113004","0","0","0","0","0","0","0","1","0","0","0","0","0","211300401"
"2113","0","0","0","0","2113007","0","0","0","0","0","0","0","1","0","0","0","1","0","211300701"
"2113","1","0","0","0","2113010","106711","0","0","0","0","107211","0","1","0","0","0","0","0","211301001"
"2113","1","0","0","0","2113099","101211","0","0","0","104011","101512","0","1","0","105913","105812","0","106012","211309901"
"2114","1","0","0","0","2114001","106412","0","0","0","0","106711","2114001","1","0","0","0","0","0","211400101"
"2114","1","0","0","0","2114001","106412","0","0","0","0","106711","2114001","1","0","0","0","0","0","211400102"
"2114","1","0","0","0","2114003","129013","0","0","0","0","192011","0","1","0","0","0","0","0","211400301"
"2114","1","0","0","0","2114006","0","0","0","0","0","0","0","1","0","0","0","0","0","211400601"
"2114","0","0","0","0","2114006","0","0","0","0","0","0","0","1","0","0","0","1","0","211400602"
"2114","0","0","0","0","2114007","0","0","0","0","0","0","0","1","0","0","0","1","0","211400701"
"2114","0","0","0","0","2114008","0","0","0","0","0","0","0","1","0","0","0","1","0","211400801"
"2114","1","0","0","0","2114008","100011","123311","0","0","100312","100111","0","1","191611","118111","105911","0","190011","211400802"
"2114","1","0","0","0","2114099","100011","0","0","0","0","192011","0","1","0","0","0","0","0","211409901"
"2115","1","0","0","0","2115001","100213","0","0","0","0","106815","0","1","0","0","0","0","0","211500101"
"2115","1","0","0","0","2115003","100011","0","0","0","129013","100211","2115003","1","0","0","0","0","0","211500301"
"2115","1","0","0","0","2115003","100211","0","0","0","0","129013","2115003","1","0","0","0","0","0","211500302"
"2115","0","0","0","0","2115004","0","0","0","0","0","0","0","1","0","0","0","1","0","211500401"
"2115","1","0","0","0","2115007","192711","0","0","0","0","0","0","1","0","0","0","0","0","211500701"
"2115","1","0","0","0","2115010","0","0","0","0","0","0","0","1","0","0","0","0","0","211501001"
"2116","1","0","0","0","2116004","192613","0","0","0","0","0","0","1","0","0","0","0","0","211600401"
"2116","1","0","0","0","2116004","105812","0","0","0","106012","105913","0","1","0","190911","106412","0","0","211600402"
"2116","0","0","0","0","2116005","0","0","0","0","0","0","0","1","0","0","0","1","0","211600501"
"2116","1","0","0","0","2116005","129013","0","0","0","0","0","0","1","0","0","0","0","0","211600502"
"2116","0","0","0","0","2116005","0","0","0","0","0","0","0","1","0","0","0","1","0","211600503"
"2116","1","0","0","0","2116006","105811","0","0","0","106011","105911","2116006","1","0","0","106411","0","0","211600601"
"2116","1","0","0","0","2116006","105811","0","0","0","106011","105911","2116006","1","0","0","106411","0","0","211600602"
"2116","1","0","0","0","2116007","129013","0","0","0","0","0","0","1","0","0","0","0","0","211600701"
"2116","1","0","0","0","2116009","100211","0","0","0","0","0","0","1","0","0","0","0","0","211600901"
"2116","1","0","0","0","2116011","105811","0","0","0","106211","106113","2116011","1","0","190011","106411","0","191112","211601101"
"2116","1","0","0","0","2116011","105811","0","0","0","106211","106113","2116011","1","0","190011","106411","0","191112","211601102"
