622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e
"200000001","84","0","53","53","53","0","53","1733","1","53","0","53","0","10","53","1","202200","53","53","53","30","0","53","53","0","53","53","620220053","1","53","10","0","53","53","0","0","0","59","32328"
"200000001","90","0","54","54","54","0","54","1821","1","54","0","54","0","10","54","1","202200","54","54","54","30","0","54","54","0","54","54","620220054","1","54","10","0","54","54","0","0","0","62","34780"
"200000001","95","0","55","55","55","0","55","1910","1","55","0","55","0","10","55","1","202200","55","55","55","30","0","55","55","0","55","55","620220055","1","55","10","0","55","55","0","0","0","66","37233"
"200000001","100","0","56","56","56","0","56","1998","1","56","0","56","0","10","56","1","202200","56","56","56","30","0","56","56","0","56","56","620220056","1","56","10","0","56","56","0","0","0","70","39684"
"200000001","107","0","57","57","57","0","57","2086","1","57","0","57","0","10","57","1","202200","57","57","57","30","0","57","57","0","57","57","620220057","1","57","10","0","57","57","0","0","0","72","42137"
"200000001","112","0","58","58","58","0","58","2175","1","58","0","58","0","10","58","1","202200","58","58","58","30","0","58","58","0","58","58","620220058","1","58","10","0","58","58","0","0","0","76","44589"
"200000001","117","0","59","59","59","0","59","2263","1","59","0","59","0","10","59","1","202200","59","59","59","30","0","59","59","0","59","59","620220059","1","59","10","0","59","59","0","0","0","80","47042"
"200000001","124","0","60","60","60","0","60","2351","1","60","0","60","0","10","60","1","202200","60","60","60","30","0","60","60","0","60","60","620220060","1","60","10","0","60","60","0","0","0","83","49494"
"200000001","129","0","61","61","61","0","61","2440","1","61","0","61","0","10","61","1","202200","61","61","61","30","0","61","61","0","61","61","620220061","1","61","10","0","61","61","0","0","0","87","51945"
"200000001","130","0","62","62","62","0","62","2468","1","62","0","62","0","10","62","1","202200","62","62","62","30","0","62","62","0","62","62","620220062","1","62","10","0","62","62","0","0","0","88","52136"
"200000001","131","0","63","63","63","0","63","2496","1","63","0","63","0","10","63","1","202200","63","63","63","30","0","63","63","0","63","63","620220063","1","63","10","0","63","63","0","0","0","88","52327"
"200000001","132","0","64","64","64","0","64","2524","1","64","0","64","0","10","64","1","202200","64","64","64","30","0","64","64","0","64","64","620220064","1","64","10","0","64","64","0","0","0","89","52518"
"200000001","133","0","65","65","65","0","65","2552","1","65","0","65","0","10","65","1","202200","65","65","65","30","0","65","65","0","65","65","620220065","1","65","10","0","65","65","0","0","0","90","52709"
"200000001","134","0","66","66","66","0","66","2580","1","66","0","66","0","10","66","1","202200","66","66","66","30","0","66","66","0","66","66","620220066","1","66","10","0","66","66","0","0","0","91","52900"
"200000001","135","0","67","67","67","0","67","2608","1","67","0","67","0","10","67","1","202200","67","67","67","30","0","67","67","0","67","67","620220067","1","67","10","0","67","67","0","0","0","91","53091"
"200000001","136","0","68","68","68","0","68","2635","1","68","0","68","0","10","68","1","202200","68","68","68","30","0","68","68","0","68","68","620220068","1","68","10","0","68","68","0","0","0","92","53282"
"200000001","137","0","69","69","69","0","69","2663","1","69","0","69","0","10","69","1","202200","69","69","69","30","0","69","69","0","69","69","620220069","1","69","10","0","69","69","0","0","0","93","53473"
"200000001","138","0","70","70","70","0","70","2691","1","70","0","70","0","10","70","1","202200","70","70","70","30","0","70","70","0","70","70","620220070","1","70","10","0","70","70","0","0","0","94","53664"
"200000001","139","0","71","71","71","0","71","2719","1","71","0","71","0","10","71","1","202200","71","71","71","30","0","71","71","0","71","71","620220071","1","71","10","0","71","71","0","0","0","94","53855"
"200000006","6","0","1","1","1","0","1","55","1","1","0","1","0","10","1","1","202300","1","1","1","30","0","1","1","0","1","1","620230001","1","1","10","0","1","1","0","0","0","5","210"
"200000006","6","0","2","2","2","0","2","61","1","2","0","2","0","10","2","1","202300","2","2","2","30","0","2","2","0","2","2","620230002","1","2","10","0","2","2","0","0","0","5","233"
"200000006","6","0","3","3","3","0","3","64","1","3","0","3","0","10","3","1","202300","3","3","3","30","0","3","3","0","3","3","620230003","1","3","10","0","3","3","0","0","0","6","243"
"200000006","7","0","4","4","4","0","4","71","1","4","0","4","0","10","4","1","202300","4","4","4","30","0","4","4","0","4","4","620230004","1","4","10","0","4","4","0","0","0","6","271"
"200000006","8","0","5","5","5","0","5","74","1","5","0","5","0","10","5","1","202300","5","5","5","30","0","5","5","0","5","5","620230005","1","5","10","0","5","5","0","0","0","7","283"
"200000006","8","0","6","6","6","0","6","77","1","6","0","6","0","10","6","1","202300","6","6","6","30","0","6","6","0","6","6","620230006","1","6","10","0","6","6","0","0","0","7","296"
"200000006","9","0","7","7","7","0","7","110","1","7","0","7","0","10","7","1","202300","7","7","7","30","0","7","7","0","7","7","620230007","1","7","10","0","7","7","0","0","0","7","395"
"200000006","9","0","8","8","8","0","8","127","1","8","0","8","0","10","8","1","202300","8","8","8","30","0","8","8","0","8","8","620230008","1","8","10","0","8","8","0","0","0","8","492"
"200000006","10","0","9","9","9","0","9","139","1","9","0","9","0","10","9","1","202300","9","9","9","30","0","9","9","0","9","9","620230009","1","9","10","0","9","9","0","0","0","8","590"
"200000006","11","0","10","10","10","0","10","144","1","10","0","10","0","10","10","1","202300","10","10","10","30","0","10","10","0","10","10","620230010","1","10","10","0","10","10","0","0","0","9","688"
"200000006","11","0","11","11","11","0","11","148","1","11","0","11","0","10","11","1","202300","11","11","11","30","0","11","11","0","11","11","620230011","1","11","10","0","11","11","0","0","0","9","786"
"200000006","11","0","12","12","12","0","12","153","1","12","0","12","0","10","12","1","202300","12","12","12","30","0","12","12","0","12","12","620230012","1","12","10","0","12","12","0","0","0","9","884"
"200000006","16","0","13","13","13","0","13","171","1","13","0","13","0","10","13","1","202300","13","13","13","30","0","13","13","0","13","13","620230013","1","13","10","0","13","13","0","0","0","13","981"
"200000006","16","0","14","14","14","0","14","171","1","14","0","14","0","10","14","1","202300","14","14","14","30","0","14","14","0","14","14","620230014","1","14","10","0","14","14","0","0","0","13","1081"
"200000006","17","0","15","15","15","0","15","176","1","15","0","15","0","10","15","1","202300","15","15","15","30","0","15","15","0","15","15","620230015","1","15","10","0","15","15","0","0","0","13","1178"
"200000006","17","0","16","16","16","0","16","181","1","16","0","16","0","10","16","1","202300","16","16","16","30","0","16","16","0","16","16","620230016","1","16","10","0","16","16","0","0","0","13","1276"
"200000006","17","0","17","17","17","0","17","248","1","17","0","17","0","10","17","1","202300","17","17","17","30","0","17","17","0","17","17","620230017","1","17","10","0","17","17","0","0","0","13","1374"
"200000006","17","0","18","18","18","0","18","252","1","18","0","18","0","10","18","1","202300","18","18","18","30","0","18","18","0","18","18","620230018","1","18","10","0","18","18","0","0","0","13","1681"
"200000006","18","0","19","19","19","0","19","256","1","19","0","19","0","10","19","1","202300","19","19","19","30","0","19","19","0","19","19","620230019","1","19","10","0","19","19","0","0","0","14","1987"
"200000006","18","0","20","20","20","0","20","259","1","20","0","20","0","10","20","1","202300","20","20","20","30","0","20","20","0","20","20","620230020","1","20","10","0","20","20","0","0","0","14","2294"
"200000006","18","0","21","21","21","0","21","300","1","21","0","21","0","10","21","1","202300","21","21","21","30","0","21","21","0","21","21","620230021","1","21","10","0","21","21","0","0","0","14","2328"
"200000006","18","0","22","22","22","0","22","338","1","22","0","22","0","10","22","1","202300","22","22","22","30","0","22","22","0","22","22","620230022","1","22","10","0","22","22","0","0","0","14","2467"
"200000006","18","0","23","23","23","0","23","377","1","23","0","23","0","10","23","1","202300","23","23","23","30","0","23","23","0","23","23","620230023","1","23","10","0","23","23","0","0","0","14","2671"
"200000006","29","0","24","24","24","0","24","416","1","24","0","24","0","10","24","1","202300","24","24","24","30","0","24","24","0","24","24","620230024","1","24","10","0","24","24","0","0","0","21","2709"
"200000006","29","0","25","25","25","0","25","436","1","25","0","25","0","10","25","1","202300","25","25","25","30","0","25","25","0","25","25","620230025","1","25","10","0","25","25","0","0","0","21","3026"
"200000006","29","0","26","26","26","0","26","456","1","26","0","26","0","10","26","1","202300","26","26","26","30","0","26","26","0","26","26","620230026","1","26","10","0","26","26","0","0","0","21","3344"
"200000006","29","0","27","27","27","0","27","476","1","27","0","27","0","10","27","1","202300","27","27","27","30","0","27","27","0","27","27","620230027","1","27","10","0","27","27","0","0","0","22","3661"
"200000006","30","0","28","28","28","0","28","497","1","28","0","28","0","10","28","1","202300","28","28","28","30","0","28","28","0","28","28","620230028","1","28","10","0","28","28","0","0","0","22","3978"
"200000006","30","0","29","29","29","0","29","517","1","29","0","29","0","10","29","1","202300","29","29","29","30","0","29","29","0","29","29","620230029","1","29","10","0","29","29","0","0","0","22","4295"
"200000006","30","0","30","30","30","0","30","537","1","30","0","30","0","10","30","1","202300","30","30","30","30","0","30","30","0","30","30","620230030","1","30","10","0","30","30","0","0","0","22","4612"
"200000006","30","0","31","31","31","0","31","557","1","31","0","31","0","10","31","1","202300","31","31","31","30","0","31","31","0","31","31","620230031","1","31","10","0","31","31","0","0","0","23","4930"
"200000006","31","0","32","32","32","0","32","577","1","32","0","32","0","10","32","1","202300","32","32","32","30","0","32","32","0","32","32","620230032","1","32","10","0","32","32","0","0","0","23","5247"
"200000006","31","0","33","33","33","0","33","598","1","33","0","33","0","10","33","1","202300","33","33","33","30","0","33","33","0","33","33","620230033","1","33","10","0","33","33","0","0","0","23","5564"
"200000006","31","0","34","34","34","0","34","618","1","34","0","34","0","10","34","1","202300","34","34","34","30","0","34","34","0","34","34","620230034","1","34","10","0","34","34","0","0","0","23","5881"
"200000006","31","0","35","35","35","0","35","638","1","35","0","35","0","10","35","1","202300","35","35","35","30","0","35","35","0","35","35","620230035","1","35","10","0","35","35","0","0","0","24","6198"
"200000006","32","0","36","36","36","0","36","653","1","36","0","36","0","10","36","1","202300","36","36","36","30","0","36","36","0","36","36","620230036","1","36","10","0","36","36","0","0","0","24","6253"
"200000006","32","0","37","37","37","0","37","667","1","37","0","37","0","10","37","1","202300","37","37","37","30","0","37","37","0","37","37","620230037","1","37","10","0","37","37","0","0","0","24","6307"
"200000006","32","0","38","38","38","0","38","681","1","38","0","38","0","10","38","1","202300","38","38","38","30","0","38","38","0","38","38","620230038","1","38","10","0","38","38","0","0","0","24","6362"
"200000006","32","0","39","39","39","0","39","696","1","39","0","39","0","10","39","1","202300","39","39","39","30","0","39","39","0","39","39","620230039","1","39","10","0","39","39","0","0","0","25","6416"
"200000006","36","0","40","40","40","0","40","710","1","40","0","40","0","10","40","1","202300","40","40","40","30","0","40","40","0","40","40","620230040","1","40","10","0","40","40","0","0","0","30","8431"
"200000006","40","0","41","41","41","0","41","724","1","41","0","41","0","10","41","1","202300","41","41","41","30","0","41","41","0","41","41","620230041","1","41","10","0","41","41","0","0","0","35","10446"
"200000006","41","0","42","42","42","0","42","738","1","42","0","42","0","10","42","1","202300","42","42","42","30","0","42","42","0","42","42","620230042","1","42","10","0","42","42","0","0","0","36","10590"
"200000006","43","0","43","43","43","0","43","751","1","43","0","43","0","10","43","1","202300","43","43","43","30","0","43","43","0","43","43","620230043","1","43","10","0","43","43","0","0","0","36","10733"
"200000006","45","0","44","44","44","0","44","765","1","44","0","44","0","10","44","1","202300","44","44","44","30","0","44","44","0","44","44","620230044","1","44","10","0","44","44","0","0","0","37","10877"
"200000006","47","0","45","45","45","0","45","778","1","45","0","45","0","10","45","1","202300","45","45","45","30","0","45","45","0","45","45","620230045","1","45","10","0","45","45","0","0","0","37","11021"
"200000006","49","0","46","46","46","0","46","792","1","46","0","46","0","10","46","1","202300","46","46","46","30","0","46","46","0","46","46","620230046","1","46","10","0","46","46","0","0","0","38","11165"
"200000006","58","0","47","47","47","0","47","1069","1","47","0","47","0","10","47","1","202300","47","47","47","30","0","47","47","0","47","47","620230047","1","47","10","0","47","47","0","0","0","42","13835"
"200000006","62","0","48","48","48","0","48","1087","1","48","0","48","0","10","48","1","202300","48","48","48","30","0","48","48","0","48","48","620230048","1","48","10","0","48","48","0","0","0","44","13835"
"200000006","65","0","49","49","49","0","49","1106","1","49","0","49","0","10","49","1","202300","49","49","49","30","0","49","49","0","49","49","620230049","1","49","10","0","49","49","0","0","0","46","13835"
"200000006","69","0","50","50","50","0","50","1125","1","50","0","50","0","10","50","1","202300","50","50","50","30","0","50","50","0","50","50","620230050","1","50","10","0","50","50","0","0","0","48","13835"
"200000006","69","0","51","51","51","0","51","1008","1","51","0","51","0","10","51","1","202300","51","51","51","30","0","51","51","0","51","51","620230051","1","51","10","0","51","51","0","0","0","48","13835"
"200000006","70","0","52","52","52","0","52","1231","1","52","0","52","0","10","52","1","202300","52","52","52","30","0","52","52","0","52","52","620230052","1","52","10","0","52","52","0","0","0","48","14379"
"200000006","70","0","53","53","53","0","53","1331","1","53","0","53","0","10","53","1","202300","53","53","53","30","0","53","53","0","53","53","620230053","1","53","10","0","53","53","0","0","0","48","14379"
"200000006","70","0","54","54","54","0","54","1331","1","54","0","54","0","10","54","1","202300","54","54","54","30","0","54","54","0","54","54","620230054","1","54","10","0","54","54","0","0","0","49","16379"
"200000006","70","0","55","55","55","0","55","1398","1","55","0","55","0","10","55","1","202300","55","55","55","30","0","55","55","0","55","55","620230055","1","55","10","0","55","55","0","0","0","49","17046"
"200000006","70","0","56","56","56","0","56","1464","1","56","0","56","0","10","56","1","202300","56","56","56","30","0","56","56","0","56","56","620230056","1","56","10","0","56","56","0","0","0","49","17712"
"200000006","70","0","57","57","57","0","57","1531","1","57","0","57","0","10","57","1","202300","57","57","57","30","0","57","57","0","57","57","620230057","1","57","10","0","57","57","0","0","0","49","18379"
"200000006","74","0","58","58","58","0","58","1531","1","58","0","58","0","10","58","1","202300","58","58","58","30","0","58","58","0","58","58","620230058","1","58","10","0","58","58","0","0","0","50","18379"
"200000006","74","0","59","59","59","0","59","1612","1","59","0","59","0","10","59","1","202300","59","59","59","30","0","59","59","0","59","59","620230059","1","59","10","0","59","59","0","0","0","50","20762"
"200000006","77","0","60","60","60","0","60","1742","1","60","0","60","0","10","60","1","202300","60","60","60","30","0","60","60","0","60","60","620230060","1","60","10","0","60","60","0","0","0","52","20762"
"200000006","77","0","61","61","61","0","61","1835","1","61","0","61","0","10","61","1","202300","61","61","61","30","0","61","61","0","61","61","620230061","1","61","10","0","61","61","0","0","0","52","23455"
"200000006","78","0","62","62","62","0","62","1890","1","62","0","62","0","10","62","1","202300","62","62","62","30","0","62","62","0","62","62","620230062","1","62","10","0","62","62","0","0","0","54","23967"
"200000006","80","0","63","63","63","0","63","1945","1","63","0","63","0","10","63","1","202300","63","63","63","30","0","63","63","0","63","63","620230063","1","63","10","0","63","63","0","0","0","56","24480"
"200000006","81","0","64","64","64","0","64","2001","1","64","0","64","0","10","64","1","202300","64","64","64","30","0","64","64","0","64","64","620230064","1","64","10","0","64","64","0","0","0","58","24992"
"200000006","83","0","65","65","65","0","65","2056","1","65","0","65","0","10","65","1","202300","65","65","65","30","0","65","65","0","65","65","620230065","1","65","10","0","65","65","0","0","0","60","25504"
"200000006","84","0","66","66","66","0","66","2111","1","66","0","66","0","10","66","1","202300","66","66","66","30","0","66","66","0","66","66","620230066","1","66","10","0","66","66","0","0","0","62","26017"
"200000006","86","0","67","67","67","0","67","2166","1","67","0","67","0","10","67","1","202300","67","67","67","30","0","67","67","0","67","67","620230067","1","67","10","0","67","67","0","0","0","64","26529"
"200000006","87","0","68","68","68","0","68","2222","1","68","0","68","0","10","68","1","202300","68","68","68","30","0","68","68","0","68","68","620230068","1","68","10","0","68","68","0","0","0","66","27042"
"200000006","89","0","69","69","69","0","69","2277","1","69","0","69","0","10","69","1","202300","69","69","69","30","0","69","69","0","69","69","620230069","1","69","10","0","69","69","0","0","0","68","27554"
"200000006","90","0","70","70","70","0","70","2332","1","70","0","70","0","10","70","1","202300","70","70","70","30","0","70","70","0","70","70","620230070","1","70","10","0","70","70","0","0","0","70","28066"
"200000006","92","0","71","71","71","0","71","2387","1","71","0","71","0","10","71","1","202300","71","71","71","30","0","71","71","0","71","71","620230071","1","71","10","0","71","71","0","0","0","72","28579"
"200000001","3","0","1","1","1","0","1","0","1","1","0","1","0","10","1","1","202400","1","1","1","30","0","1","1","0","1","1","620240001","1","1","10","0","1","1","0","0","60","7","534"
"200000001","3","0","2","2","2","0","2","0","1","2","0","2","0","10","2","1","202400","2","2","2","30","0","2","2","0","2","2","620240002","1","2","10","0","2","2","0","0","70","15","549"
"200000001","4","0","3","3","3","0","3","0","1","3","0","3","0","10","3","1","202400","3","3","3","30","0","3","3","0","3","3","620240003","1","3","10","0","3","3","0","0","81","8","563"
"200000001","4","0","4","4","4","0","4","0","1","4","0","4","0","10","4","1","202400","4","4","4","30","0","4","4","0","4","4","620240004","1","4","10","0","4","4","0","0","81","8","563"
"200000001","4","0","5","5","5","0","5","0","1","5","0","5","0","10","5","1","202400","5","5","5","30","0","5","5","0","5","5","620240005","1","5","10","0","5","5","0","0","88","8","567"
"200000001","6","0","6","6","6","0","6","0","1","6","0","6","0","10","6","1","202400","6","6","6","30","0","6","6","0","6","6","620240006","1","6","10","0","6","6","0","0","120","12","596"
"200000001","7","0","7","7","7","0","7","0","1","7","0","7","0","10","7","1","202400","7","7","7","30","0","7","7","0","7","7","620240007","1","7","10","0","7","7","0","0","137","14","670"
"200000001","7","0","8","8","8","0","8","0","1","8","0","8","0","10","8","1","202400","8","8","8","30","0","8","8","0","8","8","620240008","1","8","10","0","8","8","0","0","154","14","746"
"200000001","8","0","9","9","9","0","9","0","1","9","0","9","0","10","9","1","202400","9","9","9","30","0","9","9","0","9","9","620240009","1","9","10","0","9","9","0","0","171","15","820"
"200000001","10","0","10","10","10","0","10","0","1","10","0","10","0","10","10","1","202400","10","10","10","30","0","10","10","0","10","10","620240010","1","10","10","0","10","10","0","0","188","17","894"
"200000001","10","0","11","11","11","0","11","0","1","11","0","11","0","10","11","1","202400","11","11","11","30","0","11","11","0","11","11","620240011","1","11","10","0","11","11","0","0","205","18","970"
"200000001","11","0","12","12","12","0","12","0","1","12","0","12","0","10","12","1","202400","12","12","12","30","0","12","12","0","12","12","620240012","1","12","10","0","12","12","0","0","224","21","1046"
"200000001","12","0","13","13","13","0","13","0","1","13","0","13","0","10","13","1","202400","13","13","13","30","0","13","13","0","13","13","620240013","1","13","10","0","13","13","0","0","239","21","1120"
"200000001","12","0","14","14","14","0","14","0","1","14","0","14","0","10","14","1","202400","14","14","14","30","0","14","14","0","14","14","620240014","1","14","10","0","14","14","0","0","256","22","1194"
"200000001","13","0","15","15","15","0","15","0","1","15","0","15","0","10","15","1","202400","15","15","15","30","0","15","15","0","15","15","620240015","1","15","10","0","15","15","0","0","273","23","1269"
"200000001","13","0","16","16","16","0","16","0","1","16","0","16","0","10","16","1","202400","16","16","16","30","0","16","16","0","16","16","620240016","1","16","10","0","16","16","0","0","306","25","1380"
"200000001","13","0","17","17","17","0","17","0","1","17","0","17","0","10","17","1","202400","17","17","17","30","0","17","17","0","17","17","620240017","1","17","10","0","17","17","0","0","340","25","1492"
"200000001","14","0","18","18","18","0","18","0","1","18","0","18","0","10","18","1","202400","18","18","18","30","0","18","18","0","18","18","620240018","1","18","10","0","18","18","0","0","412","25","2104"
"200000001","14","0","19","19","19","0","19","0","1","19","0","19","0","10","19","1","202400","19","19","19","30","0","19","19","0","19","19","620240019","1","19","10","0","19","19","0","0","444","25","2405"
"200000001","14","0","20","20","20","0","20","0","1","20","0","20","0","10","20","1","202400","20","20","20","30","0","20","20","0","20","20","620240020","1","20","10","0","20","20","0","0","466","28","2537"
"200000001","16","0","21","21","21","0","21","0","1","21","0","21","0","10","21","1","202400","21","21","21","30","0","21","21","0","21","21","620240021","1","21","10","0","21","21","0","0","517","30","2895"
"200000001","18","0","22","22","22","0","22","0","1","22","0","22","0","10","22","1","202400","22","22","22","30","0","22","22","0","22","22","620240022","1","22","10","0","22","22","0","0","564","33","3253"
"200000001","18","0","23","23","23","0","23","0","1","23","0","23","0","10","23","1","202400","23","23","23","30","0","23","23","0","23","23","620240023","1","23","10","0","23","23","0","0","578","33","3490"
"200000001","18","0","24","24","24","0","24","0","1","24","0","24","0","10","24","1","202400","24","24","24","30","0","24","24","0","24","24","620240024","1","24","10","0","24","24","0","0","591","33","3727"
"200000001","19","0","25","25","25","0","25","0","1","25","0","25","0","10","25","1","202400","25","25","25","30","0","25","25","0","25","25","620240025","1","25","10","0","25","25","0","0","605","34","3965"
"200000001","19","0","26","26","26","0","26","0","1","26","0","26","0","10","26","1","202400","26","26","26","30","0","26","26","0","26","26","620240026","1","26","10","0","26","26","0","0","619","34","4201"
"200000001","19","0","27","27","27","0","27","0","1","27","0","27","0","10","27","1","202400","27","27","27","30","0","27","27","0","27","27","620240027","1","27","10","0","27","27","0","0","632","34","4439"
"200000001","19","0","28","28","28","0","28","0","1","28","0","28","0","10","28","1","202400","28","28","28","30","0","28","28","0","28","28","620240028","1","28","10","0","28","28","0","0","646","34","4676"
"200000001","19","0","29","29","29","0","29","0","1","29","0","29","0","10","29","1","202400","29","29","29","30","0","29","29","0","29","29","620240029","1","29","10","0","29","29","0","0","658","35","5041"
"200000001","19","0","30","30","30","0","30","0","1","30","0","30","0","10","30","1","202400","30","30","30","30","0","30","30","0","30","30","620240030","1","30","10","0","30","30","0","0","671","35","5405"
"200000001","20","0","31","31","31","0","31","0","1","31","0","31","0","10","31","1","202400","31","31","31","30","0","31","31","0","31","31","620240031","1","31","10","0","31","31","0","0","683","36","5770"
"200000001","20","0","32","32","32","0","32","0","1","32","0","32","0","10","32","1","202400","32","32","32","30","0","32","32","0","32","32","620240032","1","32","10","0","32","32","0","0","695","37","6135"
"200000001","20","0","33","33","33","0","33","0","1","33","0","33","0","10","33","1","202400","33","33","33","30","0","33","33","0","33","33","620240033","1","33","10","0","33","33","0","0","708","37","6499"
"200000001","20","0","34","34","34","0","34","0","1","34","0","34","0","10","34","1","202400","34","34","34","30","0","34","34","0","34","34","620240034","1","34","10","0","34","34","0","0","720","38","6864"
"200000001","22","0","35","35","35","0","35","0","1","35","0","35","0","10","35","1","202400","35","35","35","30","0","35","35","0","35","35","620240035","1","35","10","0","35","35","0","0","810","41","7772"
"200000001","23","0","36","36","36","0","36","0","1","36","0","36","0","10","36","1","202400","36","36","36","30","0","36","36","0","36","36","620240036","1","36","10","0","36","36","0","0","900","44","8681"
"200000001","25","0","37","37","37","0","37","0","1","37","0","37","0","10","37","1","202400","37","37","37","30","0","37","37","0","37","37","620240037","1","37","10","0","37","37","0","0","990","47","9589"
"200000001","26","0","38","38","38","0","38","0","1","38","0","38","0","10","38","1","202400","38","38","38","30","0","38","38","0","38","38","620240038","1","38","10","0","38","38","0","0","1081","49","10497"
"200000001","28","0","39","39","39","0","39","0","1","39","0","39","0","10","39","1","202400","39","39","39","30","0","39","39","0","39","39","620240039","1","39","10","0","39","39","0","0","1170","52","11405"
"200000001","29","0","40","40","40","0","40","0","1","40","0","40","0","10","40","1","202400","40","40","40","30","0","40","40","0","40","40","620240040","1","40","10","0","40","40","0","0","1261","55","12314"
"200000001","31","0","41","41","41","0","41","0","1","41","0","41","0","10","41","1","202400","41","41","41","30","0","41","41","0","41","41","620240041","1","41","10","0","41","41","0","0","1351","58","13222"
"200000001","32","0","42","42","42","0","42","0","1","42","0","42","0","10","42","1","202400","42","42","42","30","0","42","42","0","42","42","620240042","1","42","10","0","42","42","0","0","1422","59","13956"
"200000001","32","0","43","43","43","0","43","0","1","43","0","43","0","10","43","1","202400","43","43","43","30","0","43","43","0","43","43","620240043","1","43","10","0","43","43","0","0","1493","59","14691"
"200000001","33","0","44","44","44","0","44","0","1","44","0","44","0","10","44","1","202400","44","44","44","30","0","44","44","0","44","44","620240044","1","44","10","0","44","44","0","0","1564","60","15425"
"200000001","33","0","45","45","45","0","45","0","1","45","0","45","0","10","45","1","202400","45","45","45","30","0","45","45","0","45","45","620240045","1","45","10","0","45","45","0","0","1635","60","16159"
"200000001","35","0","46","46","46","0","46","0","1","46","0","46","0","10","46","1","202400","46","46","46","30","0","46","46","0","46","46","620240046","1","46","10","0","46","46","0","0","1642","61","16415"
"200000001","36","0","47","47","47","0","47","0","1","47","0","47","0","10","47","1","202400","47","47","47","30","0","47","47","0","47","47","620240047","1","47","10","0","47","47","0","0","1530","66","16815"
"200000001","37","0","48","48","48","0","48","0","1","48","0","48","0","10","48","1","202400","48","48","48","30","0","48","48","0","48","48","620240048","1","48","10","0","48","48","0","0","1604","69","20509"
"200000001","36","0","49","49","49","0","49","0","1","49","0","49","0","10","49","1","202400","49","49","49","30","0","49","49","0","49","49","620240049","1","49","10","0","49","49","0","0","1603","67","20700"
