f76b706117a253bc41c22017b637e49f8659ed4386e20f516b88bc5170eae37e,b0d7e120fa041602d7135985f5a7e143c8045c67d36dc72e5cb38be29512b2fa,2700e8a5d9b1c8fa4f7614784f04df86dda510da40d97484ec14251b4d4308e0,8292db861c588237caa82f6c455ca1cf39d92982c46a9969bd935e680f78f3b4,181e0e805a21ac13443d6190d1a845ab2f3430d245ae13999948d1871df68ece,b7883b4788d6ff052398e610c21fd9456e6a503a5be1796864462f5d427f6615,c989225c1b5de3292fd07ae48348c3d262b7202894f2e09bf8522ae0eb1f393e,9dcf379c6f387c6abace8b973ee287f865ab8060b5f273e63c2fc46584acfd63,5a7942e8202b6d6c655b8ab8c716c42de2e83ee3c02a8483c91e4b9f2a4a4a7e,30bf7d4e359e339ca2a180e4646e9a56e107f242bdf38d702265ab63519505eb,96cd2ad31fe8cc947f2aa9fe355da4282619b3a6e698ee72dea0e4746f2dbba1,0b364a0719a7cd0124dba48504a85ee85b69ceb57824f1150672e922d8214c97,fefe0cd0860bd2712c11cd0becc45c10b7bf10e1f44d3a38a8a7f68d4184fd4d
"14","2","vo_minigame_1012_result_2068","0","2","2","22300132","10","2","0","1","3001","10個以上〇だね♪\nヒデサイのおかげで\nうちも、ちょっち\n頭よくなったかな？"
"14","2","vo_minigame_1012_result_2069","0","2","10","22300133","10","2","2.28","1","3001","けっこー解けたよね？\nやっぱ〇増えると\nバイブス上がる～"
"14","2","vo_minigame_1012_result_2070","0","2","2","22300134","10","2","0","2","3001","ベンキョーってあれだね\nわかった気すると\nまあまあたのしーかも！"
"14","2","vo_minigame_1012_result_2071","0","2","6","22300135","10","2","2.1","2","3001","10個以上解けてる！？\nけっこーいいペースだよね？\nいい調子、いい調子～"
"14","2","vo_minigame_1012_result_2072","0","3","2","22300136","10","2","2.13","2","3001","けっこー解けてる！\nムズい問題もヒデサイと\n一緒なら怖くないね♪"
"14","2","vo_minigame_1012_result_2073","0","7","7","22300137","10","2","0","3","3001","おにムズ問題でも教えるの\n超やさしーし、マジ感謝！\n一緒にがんばろーね♪"
"14","2","vo_minigame_1012_result_2074","0","6","6","22300138","10","2","0","3","3001","おにムズなのに\n〇けっこーあるし\nヒデサイすごくない？"
"14","2","vo_minigame_1012_result_2075","0","5","6","22300139","10","2","4.21","3","3001","おにムズでこのペースは\nすごいんじゃ…？\nうちもがんばってついてくね！"
"9","2","vo_minigame_1012_result_2078","0","3","0","22300146","5","2","1.94","1","3001","悪くないよね？\nでもでも\nヒデサイとうちなら\nもっとできる気する！"
"9","2","vo_minigame_1012_result_2079","0","0","4","22300147","5","2","2.28","1","3001","もっと〇ほしーね…\n地道にやるしか\nないっぽいし\nもっかい教えてくれる？"
"9","2","vo_minigame_1012_result_2080","0","4","4","22300148","5","2","0","1","3001","ベンキョーしたけど\nわかんないとこばっか…\nヒデサイセンセー、助けて～"
"9","2","vo_minigame_1012_result_2081","0","3","4","22300149","5","2","2.67","2","3001","やっぱムズかったね…\nでも次はもうちょい\nできそーな気がするよ！"
"9","2","vo_minigame_1012_result_2082","0","6","10","22300150","5","2","4.68","2","3001","問題ムズいし、この点数は\nありよりのありっしょ？\nえ、もっとできた感じ？"
"9","2","vo_minigame_1012_result_2083","0","9","9","22300151","5","2","0","2","3001","どこ間違ったんだろ？\nうちさっぱりだった…\nやっぱムズいだけあるね"
"9","2","vo_minigame_1012_result_2084","0","3","0","22300152","5","2","3.55","3","3001","激ムズだけど\nやることは一緒だよね？\nうちもヒデサイについてくから\nコツコツがんばろ！"
"9","2","vo_minigame_1012_result_2085","0","6","4","22300153","5","2","2.51","3","3001","やっぱおにムズだね…\nそだ、迷ったら\nヒント使うのも\nありよりのあり？"
"9","2","vo_minigame_1012_result_2086","0","5","9","22300154","5","2","6.15","3","3001","やっぱテストって\nなんとなくじゃ無理？\n覚えるしかないの？\nじゃあがんばるしかないね…"
"4","2","vo_minigame_1012_result_2087","6","9","4","22300155","1","2","4.12","1","3001","できたと思ったけど\nそーじゃなかった系？\nテストってマジきびしー…"
"4","2","vo_minigame_1012_result_2088","6","4","4","22300156","1","2","0.01","1","3001","うーん…さっぱり！\nでも簡単な問題なんだよね…？\nもっかいやってみる？"
"4","2","vo_minigame_1012_result_2089","0","3","0","22300157","1","2","5.28","1","3001","うちらまだまだ\nベンキョーちうだし…\nこれからだよねっ？\nね、ヒデサイ！"
"4","2","vo_minigame_1012_result_2090","0","3","0","22300158","1","2","2.89","2","3001","ちょっとずつ覚えれば\nおーけーっしょ！\nうちと一緒に\nベンキョーだね！"
"4","2","vo_minigame_1012_result_2091","0","7","0","22300159","1","2","5.45","2","3001","うちベンキョー苦手でも\nヒデサイとベンキョー\nするのは好き！　だから\nもっかい教えてくれる？"
"4","2","vo_minigame_1012_result_2092","3","10","4","22300160","1","2","4.29","2","3001","覚えても、すぐ忘れるんだけど\nどしたらいい？\nあ、そーゆうとき\nフクシューする感じ？"
"4","2","vo_minigame_1012_result_2093","6","8","4","22300161","1","2","4.64","3","3001","ムズ過ぎ！\n頭パンクするかと思った…！\nヒデサイ、うちの頭\nふぅふぅして～"
"4","2","vo_minigame_1012_result_2094","0","5","9","22300162","1","2","3.14","3","3001","おにムズ過ぎてテンサゲ～\nでもヒデサイがんばってるし\nうちもがんばる！"
"4","2","vo_minigame_1012_result_2095","0","4","7","22300163","1","2","6.59","3","3001","ヒデサイと同じ点数で\nちょっち安心したかも\n一緒にがんばろーね！\n置いてっちゃやだよ？"
"0","2","vo_minigame_1012_result_2096","0","3","3","22300164","0","2","0","1","3001","…まあ、これより下はないし\n次は大逆転\n点数爆上がりっしょ！"
"0","2","vo_minigame_1012_result_2097","5","10","9","22300165","0","2","2.2","1","3001","０点じゃん…\nそだ、次はえんぴつ転がして\n選ぶ作戦やってみる？"
"0","2","vo_minigame_1012_result_2098","6","4","4","22300166","0","2","0.01","1","3001","考えるの無理な時あるよね…\nヒデサイもそーゆう\n感じだったの？"
"0","2","vo_minigame_1012_result_2099","3","2","6","22300167","0","2","2.8","2","3001","え、ヒデサイも０点？\nじゃあうちと一緒じゃん♪\nまあ焦んないで\nベンキョーしてこーよ！"
"0","2","vo_minigame_1012_result_2100","6","4","9","22300168","0","2","3.22","2","3001","むむむ～…０点…！\n覚えてもすぐ忘れちゃうし\nベンキョーってマジ大変"
"0","2","vo_minigame_1012_result_2101","11","0","4","22300169","0","2","2.1","2","3001","０点だね…\nでも、へーきへーき\nリベンジしたら、結果オーライ！"
"0","2","vo_minigame_1012_result_2102","3","2","0","22300170","0","2","2.74","3","3001","おやつ休憩して\nリベンジしよっ！\n甘いの食べたら、イケるっしょ！"
"0","2","vo_minigame_1012_result_2103","9","9","6","22300171","0","2","3","3","3001","ヒデサイでも\nおにムズな感じ？\nじゃあ、このテスト\n誰も解けなくない？"
"0","2","vo_minigame_1012_result_2104","0","2","10","22300172","0","2","4.37","3","3001","…あれ？\n０が〇に見えてきた！\nきゃはっ、ちょっち\nやる気出てきたかも！"
"0","3","vo_minigame_1012_gamestart_200","10","0","0","23100101","0","2","0.01","0","1001","よーし、がんばるぞー"
"0","3","vo_minigame_1012_gamestart_201","0","2","2","23100102","0","2","0","0","1001","ベンキョー、\nベンキョー！"
"0","3","vo_minigame_1012_gamestart_202","0","3","3","23100103","0","2","0","0","1001","ヒデサイ、よろ～"
"-1","3","vo_minigame_1012_gamestart_203","4","0","0","23100201","3","2","0.01","0","1002","繰り返しがジューヨーだもんね♪"
"-1","3","vo_minigame_1012_gamestart_204","0","7","7","23100202","3","2","0","0","1002","ねねね、もっと教えて～"
"1","3","vo_minigame_1012_gamestart_205","0","5","5","23100301","1","2","0","0","1003","まずは、こっからだね…！"
"1","3","vo_minigame_1012_gamestart_206","0","0","0","23100302","1","2","0","0","1003","手加減よろ～"
"2","3","vo_minigame_1012_gamestart_207","0","6","6","23100303","2","2","0","0","1003","まあまあムズいらしーよ？"
"2","3","vo_minigame_1012_gamestart_208","0","5","5","23100304","2","2","0","0","1003","おっけー、がんばってみる…！"
"3","3","vo_minigame_1012_gamestart_209","0","4","4","23100305","3","2","0","0","1003","やば、おにムズじゃん…！"
"3","3","vo_minigame_1012_gamestart_210","0","10","10","23100306","3","2","0","0","1003","これ、頭パンクするやつじゃね？"
"0","3","vo_minigame_1012_gamestart_211","0","3","3","23100401","0","2","0","0","1004","おっけー、うちも諦めないよ～"
"0","3","vo_minigame_1012_gamestart_212","0","2","2","23100402","0","2","0","0","1004","もっかいベンキョーだね！"
"0","3","vo_minigame_1012_gamestart_213","0","3","3","23100501","0","2","0","0","1005","キャルっちと\nベンキョーしてたの\n見ちゃった♪"
"0","3","vo_minigame_1012_gamestart_214","0","0","0","23100502","0","2","0","0","1005","キャルっちみたいに、うちもメガネかけよっかな？"
"0","3","vo_minigame_1012_start_200","0","3","3","23110101","0","2","0","0","1101","かもーん！"
"0","3","vo_minigame_1012_start_201","0","4","4","23110102","0","2","0","0","1101","解けるかな？"
"0","3","vo_minigame_1012_start_202","0","2","2","23110103","0","2","0","0","1101","ヒデサイセンセー！"
"0","3","vo_minigame_1012_start_203","0","5","5","23110201","0","2","0","0","1102","まだまだ！"
"0","3","vo_minigame_1012_start_204","0","0","0","23110202","0","2","0","0","1102","取り返そう！"
"0","3","vo_minigame_1012_start_205","0","5","5","23110203","0","2","0","0","1102","集中、集中！"
"4","3","vo_minigame_1012_start_206","0","3","3","23110301","2","2","0","0","1103","これからだね！"
"4","3","vo_minigame_1012_start_207","0","3","3","23110302","2","2","0","0","1103","どんどんいくよー！"
"4","3","vo_minigame_1012_start_208","0","2","2","23110303","2","2","0","0","1103","盛り上がってこー"
"7","3","vo_minigame_1012_start_209","0","2","2","23110304","5","2","0","0","1103","フレッフレッ！"
"7","1","vo_minigame_1012_start_210","0","5","5","23110305","5","2","0","0","1103","あと半分…！"
"7","1","vo_minigame_1012_start_211","0","5","5","23110306","5","2","0","0","1103","後半戦…！"
"10","1","vo_minigame_1012_start_212","0","0","0","23110307","8","2","0","0","1103","そろそろフィニッシュ！"
"10","1","vo_minigame_1012_start_213","0","2","2","23110308","8","2","0","0","1103","あとちょいだよ！"
"10","1","vo_minigame_1012_start_214","0","5","5","23110309","8","2","0","0","1103","もうひと踏ん張り…！"
"2","3","vo_minigame_1012_start_215","0","0","0","23110401","2","2","0","0","1104","正解を選べばいいんだね"
"2","3","vo_minigame_1012_start_216","0","6","6","23110402","2","2","0","0","1104","どれが正解かな～？"
"2","3","vo_minigame_1012_start_217","0","0","0","23110403","2","2","0","0","1104","四択みたいだね！"
"1","3","vo_minigame_1012_start_218","0","3","3","23110404","1","2","0","0","1104","○×クイズだね！"
"1","3","vo_minigame_1012_start_219","0","6","6","23110405","1","2","0","0","1104","〇かな、×かな？"
"1","3","vo_minigame_1012_start_220","0","0","0","23110406","1","2","0","0","1104","どっちだと思う？"
"3","3","vo_minigame_1012_start_221","0","2","2","23110407","3","2","0","0","1104","正解を全部\n選ぶんだね！"
"3","3","vo_minigame_1012_start_222","0","0","0","23110408","3","2","0","0","1104","何個か正解があるみたい"
"3","3","vo_minigame_1012_start_223","0","6","6","23110409","3","2","0","0","1104","正解だけ選ぶらしーよ"
"0","3","vo_minigame_1012_start_227","0","6","6","23110501","0","2","0","0","1105","これ知ってるかも！"
"0","3","vo_minigame_1012_start_228","0","5","5","23110502","0","2","0","0","1105","えーっと、たしか…"
"0","3","vo_minigame_1012_start_229","0","10","10","23110503","0","2","0","0","1105","解いたことあるっけ？"
"0","3","vo_minigame_1012_start_224","0","4","4","23110601","0","2","0","0","1106","ムズいやつだ…！"
"0","3","vo_minigame_1012_start_225","0","10","10","23110602","0","2","0","0","1106","これなんだっけ？"
"0","3","vo_minigame_1012_start_226","0","0","0","23110603","0","2","0","0","1106","見たことあるよね？"
"0","3","vo_minigame_1012_start_230","0","3","3","23110701","0","2","0","0","1107","よし、リーチリーチ！"
"0","3","vo_minigame_1012_start_231","4","2","2","23110702","0","2","0.01","0","1107","あっとひっとつ～♪"
"0","3","vo_minigame_1012_start_232","0","6","6","23110801","0","2","0","0","1108","あれ、\nおにヤバじゃね…？"
"0","3","vo_minigame_1012_start_233","0","4","4","23110802","0","2","0","0","1108","これ、赤点かな…？"
"0","3","vo_minigame_1012_correct_200","0","6","6","23120101","0","2","0","0","1201","なるほどー"
"0","3","vo_minigame_1012_correct_201","0","2","2","23120102","0","2","0","0","1201","そーなんだ！"
"0","3","vo_minigame_1012_correct_202","11","3","3","23120103","0","2","0.01","0","1201","イェーイ！"
"0","3","vo_minigame_1012_correct_203","0","3","3","23120104","0","2","0","0","1201","あったりー！"
"0","3","vo_minigame_1012_correct_204","2","1","1","23120105","0","2","0.01","0","1201","ふむふむ…"
"0","3","vo_minigame_1012_correct_205","0","6","6","23120106","0","2","0","0","1201","知らなかった…"
"0","3","vo_minigame_1012_correct_206","0","3","3","23120107","0","2","0","0","1201","バッチリじゃん！"
"3000","3","vo_minigame_1012_correct_210","0","6","6","23120201","0","2","0","0","1202","おにはや～"
"3000","3","vo_minigame_1012_correct_211","0","6","6","23120202","0","2","0","0","1202","ちょっち待って！"
"6000","3","vo_minigame_1012_correct_212","8","6","6","23120203","3001","2","0.01","0","1202","もー次！？"
"6000","3","vo_minigame_1012_correct_213","8","6","6","23120204","3001","2","0.01","0","1202","はやくね！？"
"6000","3","vo_minigame_1012_correct_214","0","3","3","23120205","3001","2","0","0","1202","やるじゃん！"
"-1","3","vo_minigame_1012_correct_216","0","4","4","23120206","13333","2","0","0","1202","ムズかったね"
"0","3","vo_minigame_1012_correct_220","0","3","3","23120301","0","2","0","0","1203","バイブス爆上げ～"
"0","3","vo_minigame_1012_correct_224","0","3","3","23120401","0","2","0","0","1204","よゆーっしょ！"
"0","3","vo_minigame_1012_correct_226","0","3","3","23120402","0","2","0","0","1204","もーバッチリだね！"
"0","3","vo_minigame_1012_correct_221","0","2","2","23120501","0","2","0","0","1205","あたったー！"
"0","3","vo_minigame_1012_correct_222","0","3","3","23120502","0","2","0","0","1205","リベンジだね！"
"-1","3","vo_minigame_1012_correct_227","0","2","2","23120601","3","2","0","0","1206","いい感じ～"
"-1","3","vo_minigame_1012_correct_229","4","3","3","23120602","3","2","0.01","0","1206","バイブス上がる～！"
"-1","3","vo_minigame_1012_correct_230","0","5","5","23120701","3","2","0","0","1207","これからっしょ！"
"0","3","vo_minigame_1012_incorrect_200","6","4","4","23130101","0","2","0.01","0","1301","うーん…"
"0","3","vo_minigame_1012_incorrect_201","0","4","4","23130102","0","2","0","0","1301","そんな～"
"0","3","vo_minigame_1012_incorrect_202","0","10","10","23130103","0","2","0","0","1301","そーなんだ"
"0","3","vo_minigame_1012_incorrect_203","0","9","9","23130104","0","2","0","0","1301","うそだー！？"
"0","3","vo_minigame_1012_incorrect_204","0","4","4","23130105","0","2","0","0","1301","はずれ？"
"0","3","vo_minigame_1012_incorrect_205","6","4","4","23130106","0","2","0.01","0","1301","ショック～…"
"0","3","vo_minigame_1012_incorrect_206","0","9","9","23130107","0","2","0","0","1301","なんでなんでー！"
"3000","3","vo_minigame_1012_incorrect_210","8","6","6","23130201","0","2","0.01","0","1302","マジで！？"
"3000","3","vo_minigame_1012_incorrect_211","8","6","6","23130202","0","2","0.01","0","1302","ヒデサイ！？"
"6000","3","vo_minigame_1012_incorrect_212","0","4","4","23130203","3001","2","0","0","1302","あれぇ…？"
"6000","3","vo_minigame_1012_incorrect_213","0","4","4","23130204","3001","2","0","0","1302","違った！？"
"6000","3","vo_minigame_1012_incorrect_214","0","4","4","23130205","3001","2","0","0","1302","焦らずいこ？"
"-1","3","vo_minigame_1012_incorrect_215","0","4","4","23130206","20000","2","0","0","1302","時間切れ？"
"0","3","vo_minigame_1012_incorrect_220","0","9","9","23130301","0","2","0","0","1303","まじイミフだし～"
"0","3","vo_minigame_1012_incorrect_221","0","10","10","23130401","0","2","0","0","1304","忘れちゃった…"
"0","3","vo_minigame_1012_incorrect_222","0","4","4","23130402","0","2","0","0","1304","そーだったっけ？"
"0","3","vo_minigame_1012_incorrect_224","0","10","10","23130501","0","2","0","0","1305","ギリアウト？"
"0","3","vo_minigame_1012_incorrect_225","0","5","5","23130502","0","2","0","0","1305","おしい～…！"
"0","3","vo_minigame_1012_hint_200","0","5","5","23140101","0","2","0","0","1401","むむむ～…"
"0","3","vo_minigame_1012_hint_201","0","5","5","23140102","0","2","0","0","1401","どれかな～？"
"0","3","vo_minigame_1012_hint_202","0","4","4","23140103","0","2","0","0","1401","わかんないよ～"
"0","3","vo_minigame_1012_hint_203","0","5","5","23140104","0","2","0","0","1401","考えちう…"
"0","3","vo_minigame_1012_hint_204","7","5","5","23140105","0","2","0.01","0","1401","ね、寝てないし…！"
"0","3","vo_minigame_1012_hint_205","4","2","2","23140106","0","2","0.01","0","1401","ふんふふーん♪"
"0","3","vo_minigame_1012_hint_206","11","3","3","23140107","0","2","0.01","0","1401","きゃはっ、\n目合ったね♪"
"0","3","vo_minigame_1012_hint_207","0","0","0","23140108","0","2","0","0","1401","ねね、お菓子食べる？"
"0","3","vo_minigame_1012_hint_208","0","4","4","23140109","0","2","0","0","1401","頭パンクしそう…"
"0","3","vo_minigame_1012_hint_209","0","10","10","23140110","0","2","0","0","1401","なんとなく\nこれじゃね？"
"0","3","vo_minigame_1012_hint_210","0","4","4","23140201","0","2","0","0","1402","これ答えなくね…？"
"0","3","vo_minigame_1012_hint_211","0","10","10","23140202","0","2","0","0","1402","イミフでわろ～"
"0","3","vo_minigame_1012_hint_212","0","9","9","23140203","0","2","0","0","1402","おにムズ過ぎ～"
"20000","3","vo_minigame_1012_hint_213","0","0","0","23150101","3001","2","0","0","1501","ヒントちょーだい！"
"20000","3","vo_minigame_1012_hint_214","0","2","2","23150102","3001","2","0","0","1501","手伝って～"
"20000","3","vo_minigame_1012_hint_215","0","3","3","23150103","3001","2","0","0","1501","ヒントかもーん！"
"3000","3","vo_minigame_1012_hint_216","0","2","2","23150104","0","2","0","0","1501","ヒントヒント―！"
"3000","3","vo_minigame_1012_hint_217","0","8","8","23150105","0","2","0","0","1501","助けて～"
"4","3","vo_minigame_1012_tap_200","8","6","6","23160101","1","2","0.01","0","1601","うわ！\nビックリした！"
"4","3","vo_minigame_1012_tap_201","11","3","3","23160102","1","2","0.01","0","1601","ちょすちょすー"
"9","3","vo_minigame_1012_tap_202","4","2","2","23160103","5","2","0.01","0","1601","イェーイ！"
"9","3","vo_minigame_1012_tap_203","0","7","7","23160104","5","2","0","0","1601","テンアゲしちゃう？"
"-1","3","vo_minigame_1012_tap_204","0","2","2","23160105","10","2","0","0","1601","くすぐったいってばー！"
"-1","3","vo_minigame_1012_tap_205","11","3","3","23160106","10","2","0.01","0","1601","バイブス爆上げ～♪"
"0","3","vo_minigame_1012_select_200","0","0","0","23200101","0","2","0","0","2001","どのベンキョーを\n教えてくれるの？"
"0","3","vo_minigame_1012_select_201","0","8","8","23200102","0","2","0","0","2001","どれもムズそーだね"
"0","3","vo_minigame_1012_select_202","0","7","0","23200103","0","2","0.99","0","2001","ねねね、せーのっ、で選ぶ？"
"0","3","vo_minigame_1012_archive_200","0","3","2","23400101","0","2","3.43","0","4001","これまでに教えてもらった\n内容を振り返れるんだって\nヨシューフクシュー\n…ってやつでしょ！"
