59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd
"15005","0","0","0","2","2160","99","1","16","0","消費したＴＰに応じて、対象の味方のＴＰを回復","0","133810105","2","0","0","0","1","1","0",""
"3","0","0","0","1","2160","1","1","7","0","","0","133810201","1","0","0","0","1","0","0",""
"3","27.5","0","0","2","600","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","133810202","1","2.2","0","0","1","27.5","0","魔法ダメージ+{0}"
"3","0","0","0","2","600","99","2","16","0","範囲内の敵のＴＰを{0}失わせる","0","133810203","1","0","0","0","1","100","0",""
"7","2.5","0","0","2","2160","1","2","4","0","グレゴールのＨＰを{0}回復","0.3","133810204","2","2.5","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0","0","0","2","2160","1","1","16","0","グレゴールのＴＰを{0}回復","0","133810205","2","0","0","0","1","100","0",""
"34","15","0","1","2","2160","99","30","10","0","対象の味方の魔法攻撃力を{0}アップ","12","133810206","2","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"34","80","0","1","2","2160","99","70","10","0","対象の味方の魔法クリティカルを{0}アップ","12","133810207","2","0","0","0","1","1","0",""
"15005","15","0","1","2","2160","99","30","10","0","","12","133810208","2","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"15005","80","0","1","2","2160","99","70","10","0","","12","133810209","2","0","0","0","1","1","0",""
"0","20","0","0","0","0","0","7","90","0","自分の魔法クリティカルを{0}アップ","1","133850101","0","1","0","0","1","1","0","魔法クリティカルアップ+{0}"
"0","320","0","0","0","0","0","7","90","0","自分の魔法クリティカルを{0}アップ","1","133851101","0","1","0","0","1","1","0","魔法クリティカルアップ+{0}"
"7","30","0","0","3","2160","1","10","10","0","自分の物理攻撃力を{0}アップ","18","133900101","2","30","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","30","0","0","3","2160","99","1","1","0","敵全体に{0}の物理ダメージ","0","133900102","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"3","0.4","0","0","3","2160","99","21","10","0","敵全体の物理防御力を{0}ダウン","18","133900103","1","0.4","0","0","1","1","0","物理防御力ダウン+{0}"
"7","0","0","133900105","3","2160","1","6201","28","0","","0","133900104","2","1","0","133900102","1","0","0",""
"3","30","-1","0","3","2160","99","3","1","0","","0","133900105","1","2.4","0","0","1","30","0",""
"3","0.4","0","0","3","2160","99","21","10","0","","18","133900106","1","0.4","0","0","1","1","0",""
"7","0","0","133900108","3","2160","1","6201","28","0","","0","133900107","2","1","0","0","1","0","0",""
"45","90","-1","0","3","2160","1","3","1","0","虚数付与中、敵単体に{0}の物理ダメージ","0","133900108","1","7.2","0","0","1","90","0","物理ダメージ+{0}"
"3","22.5","0","0","1","2160","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","133900201","1","1.8","0","0","1","22.5","0","物理ダメージ+{0}"
"7","0","0","133900203","3","2160","1","6201","28","0","","0","133900202","2","1","0","133900201","1","0","0",""
"3","22.5","-1","0","1","2160","99","3","1","0","","0","133900203","1","1.8","0","0","1","22.5","0",""
"7","0","0","133900205","3","2160","1","6201","28","0","","0","133900204","2","1","0","0","1","0","0",""
"45","45","-1","0","1","2160","1","3","1","0","虚数付与中、敵単体に{0}の物理ダメージ","0","133900205","1","3.6","0","0","1","45","0","物理ダメージ+{0}"
"7","0","0","133900207","3","2160","1","6201","28","0","","0","133900206","2","1","0","0","1","0","0",""
"7","0","0","0","3","2160","1","1","16","0","虚数付与中、自分のＴＰを{0}回復","0","133900207","2","0","0","0","1","150","0",""
"7","201","0","0","3","2160","1","0","35","0","自分に虚数を付与する","1","133900301","2","180","0","0","1","1","0",""
"7","60","0","0","3","2160","1","10","10","0","自分の物理攻撃力を{0}アップ","180","133900302","2","60","0","0","1","1","0","物理攻撃力アップ+{0}"
"7","10","0","0","3","2160","1","110","10","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","180","133900303","2","0","0","0","1","1","0",""
"7","15","0","0","3","2160","1","80","10","0","自分のＴＰ上昇を{0}アップ","180","133900304","2","0","0","0","1","1","0",""
"7","0","0","0","3","2160","1","2","21","0","全ての物理攻撃を回避する","0","133900305","2","0","0","0","1","180","0",""
"14005","36","180","2","3","2160","99","133900302","26","0","","180","133900306","2","36","0","0","1","4","0",""
"14005","6","0","2","3","2160","99","133900303","26","0","","30","133900307","2","0","0","0","1","4","0",""
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","133950101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","133951101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","1.2","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","134000101","2","1.2","0","0","1","1","1","物理防御力アップ+{0}"
"3","1.2","0","1","3","2160","99","40","10","0","味方全体の魔法防御力を{0}アップ","18","134000102","2","1.2","0","0","1","1","1","魔法防御力アップ+{0}"
"3","1.6","10.5","1","3","2160","99","2","48","0","毎秒ＨＰを{0}回復する","0","134000103","2","0.08","0","0","1","1.6","0","回復量+{0}"
"3","45","0","0","3","2160","99","5","6","0","{0}ダメージ分の物理魔法無効バリアを展開する","0","134000104","2","180","0","0","1","45","0","無効ダメージ量+{0}"
"3","0","0","134000202","3","2160","99","1900","23","0","","0","134000201","2","0","0","0","1","1","0",""
"3","0","0","0","3","2160","99","0","94","0","","0","134000202","2","0","0","0","1","0","0",""
"3","0","0","0","3","2160","99","1","72","0","バリアが展開されている味方が受ける物理ダメージを{0}％カット","0","134000203","2","12","0","0","1","15","0",""
"3","0","0","0","3","2160","99","2","72","0","バリアが展開されている味方が受ける魔法ダメージを{0}％カット","0","134000204","2","12","0","0","1","15","0",""
"14003","2.5","0","0","3","2160","99","2","4","0","風属性の味方のＨＰを{0}回復","0.5","134000205","2","2.5","0","0","1","1","0","ＨＰ回復量+{0}"
"14003","0","0","0","3","2160","99","2","8","0","風属性の味方の行動速度100％アップ","0","134000206","2","12","0","0","1","2","0",""
"3","0","0","134000302","3","2160","99","1900","23","0","","0","134000301","2","0","0","134000306","1","1","0",""
"3","32","0","1","3","2160","99","10","10","0","バリアが展開されている味方の物理攻撃力と魔法攻撃力を{0}アップ","12","134000302","2","32","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","32","0","1","3","2160","99","30","10","0","","12","134000303","2","32","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","16","0","1","3","2160","99","110","10","0","バリアが展開されている味方の物理クリダメと魔法クリダメを{0}％アップ","12","134000304","2","0","0","0","1","1","0",""
"3","16","0","1","3","2160","99","120","10","0","","12","134000305","2","0","0","0","1","1","0",""
"3","16","0","1","3","2160","99","10","10","0","バリアが展開されていない味方の物理攻撃力と魔法攻撃力を{0}アップ","12","134000306","2","16","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","16","0","1","3","2160","99","30","10","0","","12","134000307","2","16","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","8","0","1","3","2160","99","110","10","0","バリアが展開されていない味方の物理クリダメと魔法クリダメを{0}％アップ","12","134000308","2","0","0","0","1","1","0",""
"3","8","0","1","3","2160","99","120","10","0","","12","134000309","2","0","0","0","1","1","0",""
"14003","0","0","0","3","2160","99","1","16","0","風属性の味方のＴＰを{0}回復","0","134000310","2","0","0","0","1","200","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134050101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134051101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"46","0","0","0","2","2160","1","1","7","0","","0","134300101","1","0","0","0","1","0","0",""
"3","75","0","0","2","400","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","134300102","1","6","0","0","1","75","0","魔法ダメージ+{0}"
"3","1","0","3","2","400","99","134300102","74","0","","0","134300103","1","0","0","0","1","4","0",""
"4","0.7","0","1","2","400","99","41","10","0","範囲内の敵の魔法防御力を{0}ダウン","18","134300104","1","0.7","0","0","1","1","0","魔法防御力ダウン+{0}"
"3","75","0","0","2","400","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","134300105","1","6","0","0","1","75","0","魔法ダメージ+{0}"
"3","1","0","3","2","400","99","134300105","74","0","","0","134300106","1","0","0","0","1","4","0",""
"46","0","0","0","2","2160","1","1","7","0","","0","134300201","1","0","0","0","1","0","0",""
"3","30","0","0","2","400","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","134300202","1","2.4","0","0","1","30","0","魔法ダメージ+{0}"
"3","10","0","1","2","400","99","31","10","0","範囲内の敵の魔法攻撃力を{0}ダウン","12","134300203","1","10","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"3","0.3","0","1","2","400","99","41","10","0","範囲内の敵の魔法防御力を{0}ダウン","12","134300204","1","0.3","0","0","1","1","0","魔法防御力ダウン+{0}"
"3","6","0","1","2","400","99","141","10","0","範囲内の敵の被クリダメを{0}％アップ","12","134300205","1","0","0","0","1","1","0",""
"3","30","0","0","2","400","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","134300206","1","2.4","0","0","1","30","0","魔法ダメージ+{0}"
"3","1","0","3","2","400","99","134300202","74","0","","0","134300207","1","0","0","0","1","4","0",""
"3","1","0","3","2","400","99","134300206","74","0","","0","134300208","1","0","0","0","1","4","0",""
"3","1","0","1","2","2160","99","40","10","0","味方全体の魔法防御力を{0}アップ","12","134300301","2","1","0","0","1","1","0","魔法防御力アップ+{0}"
"3","30","0","1","2","400","99","30","10","0","範囲内の味方の魔法攻撃力を{0}アップ","12","134300302","2","30","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","24","0","0","2","400","99","2","6","0","{0}ダメージ分の魔法無効バリアを展開する","0","134300303","2","12","0","0","1","24","0","無効ダメージ量+{0}"
"34","0.00015","30","2","2","2160","1","134300302","26","0","","30","134300304","2","0.00015","0","0","1","8","0",""
"34","0.00012","24","1","2","2160","1","134300303","26","0","","24","134300305","2","0.00012","0","0","1","8","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134350101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134351101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","20","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","134400101","2","20","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","80","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","18","134400102","2","0","0","0","1","1","0",""
"3","1","0","0","3","2160","99","2","4","0","味方全体のＨＰを{0}回復","0.2","134400103","2","1","0","0","1","1","0","ＨＰ回復量+{0}"
"3","40","0","1","2","2160","2","30","10","0","自分と対象の味方の魔法攻撃力を{0}アップ、魔法クリティカルを160アップ、魔法クリダメを12％アップ","18","134400104","2","40","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","160","0","1","2","2160","2","70","10","0","","18","134400105","2","0","0","0","1","1","0",""
"3","12","0","1","2","2160","2","120","10","0","","18","134400106","2","0","0","0","1","1","0",""
"3","40","0","0","3","2160","99","2","1","0","敵全体に{0}の魔法ダメージ","0","134400107","1","3.2","0","0","1","40","0","魔法ダメージ+{0}"
"3","20","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","12","134400201","2","20","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","32","0","0","3","2160","99","1","6","0","{0}ダメージ分の物理無効バリアを展開する","0","134400202","2","12","0","0","1","32","0","無効ダメージ量+{0}"
"3","40","0","1","2","2160","2","30","10","0","自分と対象の味方の魔法攻撃力を{0}アップ","12","134400203","2","40","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","0","0","0","2","2160","2","1","16","0","自分と対象の味方のＴＰを{0}回復","0","134400204","2","0","0","0","1","120","0",""
"3","1","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","134400301","2","1","0","0","1","1","0","物理防御力アップ+{0}"
"3","40","0","1","2","2160","2","30","10","0","自分と対象の味方の魔法攻撃力を{0}アップ","18","134400302","2","40","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","160","0","1","2","2160","2","70","10","0","自分と対象の味方の魔法クリティカルを{0}アップ","18","134400303","2","0","0","0","1","1","0",""
"3","12","0","1","2","2160","2","120","10","0","自分と対象の味方の魔法クリダメを{0}％アップ","18","134400304","2","0","0","0","1","1","0",""
"3","8","0","1","2","2160","2","80","10","0","自分と対象の味方のＴＰ上昇を{0}アップ","18","134400305","2","0","0","0","1","1","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134450101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134451101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","24","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","134500101","2","24","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","160","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","18","134500102","2","0","0","0","1","1","0",""
"3","65","1","0","1","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","134500103","1","5.2","1.5","0","1","65","0","魔法ダメージ+{0}"
"3","0.5","0","1","1","2160","1","41","10","0","敵単体の魔法防御力を{0}ダウン","18","134500104","1","0.5","0","0","1","1","0","魔法防御力ダウン+{0}"
"3","12","0","1","3","2160","99","11","10","0","敵全体の物理・魔法攻撃力を{0}ダウン","12","134500201","1","12","0","0","1","1","0","物理攻撃力ダウン+{0}"
"3","12","0","1","3","2160","99","31","10","0","","12","134500202","1","12","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"3","0.3","0","1","3","2160","99","41","10","0","敵全体の魔法防御力を{0}ダウン","12","134500203","1","0.3","0","0","1","1","0","魔法防御力ダウン+{0}"
"3","5","0","1","3","2160","99","141","10","0","敵全体の被クリダメを{0}％アップ","12","134500204","1","0","0","0","1","1","0",""
"3","0","0","0","3","2160","99","1","8","0","敵全体の行動速度50％ダウン","0","134500205","1","12","0","0","1","0.5","0","行動速度低下の確定成功Ｌｖ+1"
"7","0","0","0","2","2160","1","1","16","0","自分のＴＰを{0}回復","0","134500206","2","0","0","0","1","100","0",""
"7","2","0","134500208","2","2160","1","1900","28","0","","0","134500207","2","0","0","0","1","1","0",""
"7","0","0","0","2","2160","1","10","49","0","","0","134500208","2","1","0","0","1","100","0",""
"7","1","0","0","2","2160","1","2","4","0","バリアが展開されている時、自分のバリアを解除して、自分のＨＰを{0}回復、ＴＰを100回復","0.2","134500209","2","1","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0","0","0","2","2160","1","1","16","0","","0","134500210","2","0","0","0","1","100","0",""
"3","30","0","0","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","12","134500301","2","30","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","1","0","0","3","2160","99","20","10","0","味方全体の物理・魔法防御力を{0}アップ","12","134500302","2","1","0","0","1","1","0","物理防御力アップ+{0}"
"3","1","0","0","3","2160","99","40","10","0","","12","134500303","2","1","0","0","1","1","0","魔法防御力アップ+{0}"
"3","8","0","0","3","2160","99","120","10","0","味方全体の魔法クリダメを{0}％アップ","12","134500304","2","0","0","0","1","1","0",""
"3","0","0","0","3","2160","99","2","8","0","味方全体の行動速度100％アップ","0","134500305","2","12","0","0","1","2","0",""
"7","0","0","0","2","2160","1","1","16","0","自分のＴＰを{0}回復","0","134500306","2","0","0","0","1","100","0",""
"7","2","0","134500308","2","2160","1","1900","28","0","","0","134500307","2","0","0","0","1","1","0",""
"7","0","0","0","2","2160","1","10","49","0","","0","134500308","2","1","0","0","1","100","0",""
"7","1","0","0","2","2160","1","2","4","0","バリアが展開されている時、自分のバリアを解除して、自分のＨＰを{0}回復、ＴＰを100回復","0.2","134500309","2","1","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0","0","0","2","2160","1","1","16","0","","0","134500310","2","0","0","0","1","100","0",""
"7","0","1","13450102","1","0","1","1","14","0","自分を飛行状態にする","1","134510101","2","0","1","1","1","180","0",""
"7","0","0","13450103","1","0","1","3","14","0","","1","134510102","2","0","0","0","1","0","0",""
"7","0","0","1","1","0","1","1","13","0","","0","134510103","2","100","0","0","1","1.6","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134550101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","134551101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"7","32","0","1","2","2160","1","10","10","0","自分の物理攻撃力を{0}アップ","18","134600101","2","32","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","50","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","134600102","1","4","0","0","1","50","0","物理ダメージ+{0}"
"3","18","510","1","1","-1","1","11","38","0","フィールド内の敵の物理攻撃力{0}ダウン","0","134600103","1","18","0","3","1","18","0","物理攻撃力ダウン+{0}"
"3","1.5","510","1","1","-1","1","21","38","0","フィールド内の敵の物理防御力{0}ダウン","0","134600104","1","18","0","3","1","1.5","0","物理防御力ダウン+{0}"
"3","5","18.5","0","1","-1","1","3","36","0","毎秒{0}の物理ダメージを与えるフィールドを展開する","0","134600105","1","0.4","0","0","1","5","510","１秒当たりのダメージ量+{0}"
"3","30","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","134600201","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"3","0","0","0","1","-1","1","1","7","0","","0","134600202","1","0","0","0","1","0","0",""
"3","15","0","0","2","400","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","134600203","1","1.2","0","0","1","15","0","物理ダメージ+{0}"
"3","10","0","1","2","400","99","11","10","0","範囲内の敵の物理攻撃力を{0}ダウン","12","134600204","1","10","0","0","1","1","0","物理攻撃力ダウン+{0}"
"3","0.4","0","1","2","400","99","21","10","0","範囲内の敵の物理防御力を{0}ダウン","12","134600205","1","0.4","0","0","1","1","0","物理防御力ダウン+{0}"
"7","1","0","134600207","2","2160","1","134600105","53","0","","0","134600206","2","0","0","0","1","0","0",""
"7","1.2","0","3","2","2160","1","134600201","26","0","","0","134600207","2","0","0","0","1","4","0",""
"7","0.6","0","3","2","2160","1","134600203","26","0","","0","134600208","2","0","0","0","1","4","0",""
"7","1","0","134600210","2","2160","1","134600105","53","0","","0","134600209","2","0","0","0","1","0","0",""
"3","8","0","1","2","400","99","141","10","0","フィールド展開中、範囲内の敵の被クリダメを{0}％アップ","12","134600210","1","0","0","0","1","1","0",""
"7","32","0","0","2","2160","1","1","6","0","{0}ダメージ分の物理無効バリアを展開する","0","134600301","2","12","0","0","1","32","0","無効ダメージ量+{0}"
"7","40","0","1","2","2160","1","10","10","0","自分の物理攻撃力を{0}アップ","12","134600302","2","40","0","0","1","1","0","物理攻撃力アップ+{0}"
"7","5","0","1","2","2160","1","80","10","0","自分のＴＰ上昇を{0}アップ","12","134600303","2","0","0","0","1","1","0",""
"7","0","0","0","2","2160","1","1","16","0","自分のＴＰを{0}回復","0","134600304","2","0","0","0","1","200","0",""
"7","1","0","134600306","2","2160","1","134600105","53","0","フィールド展開中、以下の効果が発動する","0","134600305","2","0","0","0","1","0","0",""
"3","32","0","0","2","2160","99","6","6","0","{0}ダメージ分の物理魔法吸収バリアを展開する","0","134600306","2","12","0","0","1","32","0","吸収ダメージ量+{0}"
"3","20","0","1","3","2160","99","10","10","0","味方全体の物理攻撃力を{0}アップ","12","134600307","2","20","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","0","0","0","3","2160","99","1","16","0","味方全体のＴＰを{0}回復","0","134600308","2","0","0","0","1","100","0",""
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","134650101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","134651101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"20","0.6","0","1","2","2160","99","20","10","0","対象の味方の物理・魔法防御力を{0}アップ","18","134700101","2","0.6","0","0","1","1","0","物理防御力アップ+{0}"
"20","0.6","0","1","2","2160","99","40","10","0","","18","134700102","2","0.6","0","0","1","1","0","魔法防御力アップ+{0}"
"20","32","0","0","2","2160","99","6","6","0","{0}ダメージ分の物魔吸収バリアを展開する","0","134700103","2","18","0","0","1","32","0","吸収ダメージ量+{0}"
"20","0","0","0","2","2160","99","1","72","0","対象の味方が受ける物理・魔法ダメージを{0}％カット","0","134700104","2","18","0","0","1","15","0",""
"20","0","0","0","2","2160","99","2","72","0","","0","134700105","2","18","0","0","1","15","0",""
"20","12","0","1","2","2160","99","10","10","0","対象の味方の物理攻撃力を{0}アップ","18","134700106","2","12","0","0","1","1","0","物理攻撃力アップ+{0}"
"20","9","0","1","2","2160","99","110","10","0","対象の味方の物理クリダメを{0}％アップ","18","134700107","2","0","0","0","1","1","0",""
"3","22.5","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","134700108","1","1.8","0","0","1","22.5","0","物理ダメージ+{0}"
"34","0.00015","48","2","2","2160","99","134700106","26","0","","48","134700109","2","0.00015","0","0","1","15","0",""
"34","0.0000225","0","3","2","2160","99","134700108","26","0","","7.2","134700110","2","0","0","0","1","15","0",""
"20","6","0","1","2","2160","99","10","10","0","対象の味方の物理攻撃力を{0}アップ","12","134700201","2","6","0","0","1","1","0","物理攻撃力アップ+{0}"
"20","1","0","1","2","2160","99","90","10","0","対象の味方のＨＰ吸収を{0}アップ","12","134700202","2","0","0","0","1","1","0",""
"7","0.5","10.5","0","2","2160","1","3","37","0","毎秒ＨＰを{0}回復するフィールドを展開する","0","134700203","2","0.05","0","1","1","0.5","450","１秒当たりのＨＰ回復量+{0}"
"14001","2","0","0","2","2160","99","1","4","0","火属性の味方のＨＰを{0}回復","0.2","134700204","2","2","0","0","1","1","0","ＨＰ回復量+{0}"
"14001","0.5","10.5","1","2","2160","99","1","48","0","毎秒ＨＰを{0}回復する","0","134700205","2","0.05","0","0","1","0.5","0","回復量+{0}"
"34","0.000075","24","2","2","2160","99","134700201","26","0","","24","134700206","2","0.000075","0","0","1","15","0",""
"15001","0","0","0","2","2160","99","0","94","0","","0","134700207","2","0","0","0","1","0","0",""
"20","6","0","1","2","2160","99","10","10","0","対象の味方の物理攻撃力を{0}アップ","12","134700301","2","6","0","0","1","1","0","物理攻撃力アップ+{0}"
"20","8","0","1","2","2160","99","80","10","0","対象の味方のＴＰ上昇を{0}アップ","12","134700302","2","0","0","0","1","1","0",""
"7","0","450","0","2","2160","1","1","96","0","毎秒ＴＰを{0}回復するフィールドを展開する","0","134700303","2","10.5","0","1","1","10","0",""
"14001","0","0","0","2","2160","99","1","16","0","火属性の味方のＴＰを{0}回復","0","134700304","2","1","0","0","1","50","0",""
"14001","0","10.5","2","2","2160","99","1","48","0","毎秒ＴＰを10回復する","0","134700305","2","0","0","0","1","10","0",""
"34","0.000075","24","2","2","2160","99","134700301","26","0","","24","134700306","2","0.000075","0","0","1","15","0",""
"0","75","0","0","0","0","0","1","90","0","自分の最大ＨＰを{0}アップ","1","134750101","0","75","0","0","1","1","0","最大ＨＰアップ+{0}"
"0","1275","0","0","0","0","0","1","90","0","自分の最大ＨＰを{0}アップ","1","134751101","0","75","0","0","1","1","0","最大ＨＰアップ+{0}"
"3","100","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","134800101","1","8","0","0","1","100","0","物理ダメージ+{0}"
"3","18","0","1","1","2160","1","31","10","0","敵単体の魔法攻撃力を{0}ダウン","18","134800102","1","18","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"3","0.5","0","1","1","2160","1","21","10","0","敵単体の物理防御力を{0}ダウン","18","134800103","1","0.5","0","0","1","1","0","物理防御力ダウン+{0}"
"3","32","0","1","3","2160","99","10","10","0","味方全体の物理攻撃力を{0}アップ","18","134800104","2","32","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","160","0","1","3","2160","99","60","10","0","味方全体の物理クリティカルを{0}アップ","18","134800105","2","0","0","0","1","1","0",""
"3","3.5","0","0","3","2160","99","1","4","0","味方全体のＨＰを{0}回復","0.35","134800106","2","3.5","0","0","1","1","0","ＨＰ回復量+{0}"
"43","0","0","0","2","2160","1","2","83","0","対象の味方の行動速度50％加算","0","134800201","2","18","0","0","1","0.5","1",""
"43","48","0","1","2","2160","1","10","10","0","対象の味方の物理攻撃力を{0}アップ","18","134800202","2","48","0","0","1","1","0","物理攻撃力アップ+{0}"
"43","0","0","0","2","2160","1","1","16","0","対象の味方のＴＰを{0}回復","0","134800203","2","0","0","0","1","100","0",""
"3","16","0","1","3","2160","99","10","10","0","味方全体の物理攻撃力を{0}アップ","18","134800204","2","16","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","100","0","1","3","2160","99","60","10","0","味方全体の物理クリティカルを{0}アップ","18","134800205","2","0","0","0","1","1","0",""
"43","152","0","0","2","2160","1","0","35","0","","1","134800206","2","18","0","0","1","1","0",""
"43","48","0","1","2","2160","1","10","10","0","対象の味方の物理攻撃力を{0}アップ","12","134800301","2","48","0","0","1","1","0","物理攻撃力アップ+{0}"
"43","0","0","0","2","2160","1","1","16","0","対象の味方のＴＰを{0}回復","0","134800302","2","0","0","0","1","50","0",""
"3","16","0","1","3","2160","99","10","10","0","味方全体の物理攻撃力を{0}アップ","12","134800303","2","16","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","0.8","0","1","3","2160","99","40","10","0","味方全体の魔法防御力を{0}アップ","12","134800304","2","0.8","0","0","1","1","0","魔法防御力アップ+{0}"
