3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"3000","0","26","0","0","20","0","0","3","215800404","1","0","6","0","99","2","215800405","","3","4",""
"3000","0","10","0","0","0","0","0","3","215800405","1","0","6","10","99","1","40","","3","1",""
"3000","0","26","0","0","5","0","0","3","215800406","1","0","6","0","99","2","215800407","","3","4",""
"3000","0","10","0","0","0","0","0","3","215800407","1","0","6","10","99","1","10","","3","2",""
"3000","0","26","0","0","5","0","0","3","215800408","1","0","6","0","99","2","215800409","","3","4",""
"3000","0","10","0","0","0","0","0","3","215800409","1","0","6","10","99","1","30","","3","2",""
"3000","0","93","0","0","0","0","0","3","215800501","1","0","6","0","99","1","215800502","","3","0",""
"3000","215800503","23","0","0","2","0","0","3","215800502","1","0","6","0","99","0","101","","3","1",""
"3000","0","93","0","0","0","0","0","3","215800503","1","0","6","0","99","1","215800504","","3","0",""
"3000","0","8","0","0","0","0","0","3","215800504","1","3","6","0","99","0","4","","3","0",""
"3000","50","1","1","0","10","0","0","3","215900101","1","10","3","0","1","0","1","","1","0",""
"3000","50","1","1","0","10","0","0","3","215900102","1","10","3","0","1","0","2","","1","0",""
"3000","50","1","2","0","10","0","0","3","215900201","1","10","3","0","1","0","1","","1","0",""
"3000","50","1","2","0","10","0","0","3","215900202","1","10","3","0","1","0","2","","1","0",""
"3000","50","1","3","0","10","0","0","3","215900301","1","10","3","0","1","0","1","","1","0",""
"3000","50","1","3","0","10","0","0","3","215900302","1","10","3","0","1","0","2","","1","0",""
"0","0","52","0","0","0","0","0","7","215900401","1","0","1","0","1","0","0","","2","1650",""
"0","0","82","0","0","0","0","0","7","215900402","1","0","1","0","1","200000011","1","","2","90",""
"0","0","52","0","0","0","0","0","7","215900501","1","0","1","0","1","0","0","","2","2000",""
"0","0","82","0","0","0","0","0","7","215900502","1","0","1","0","1","200000011","1","","2","90",""
"0","0","52","0","0","0","0","0","7","215900601","1","0","1","0","1","0","0","","2","2400",""
"0","0","82","0","0","0","0","0","7","215900602","1","0","1","0","1","200000011","1","","2","90",""
"3000","80","1","1","0","1.81","0","0","3","215903101","1","1","3","0.0001","1","0","1","","1","1.81",""
"3000","80","1","1","0","1.81","0","0","3","215903102","1","1","3","0.0001","1","0","2","","1","1.81",""
"3000","80","1","2","0","1.81","0","0","3","215903201","1","1","3","0.0001","1","0","1","","1","1.81",""
"3000","80","1","2","0","1.81","0","0","3","215903202","1","1","3","0.0001","1","0","2","","1","1.81",""
"3000","80","1","3","0","1.81","0","0","3","215903301","1","1","3","0.0001","1","0","1","","1","1.81",""
"3000","80","1","3","0","1.81","0","0","3","215903302","1","1","3","0.0001","1","0","2","","1","1.81",""
"0","0","52","0","0","0","0","0","7","215903401","1","0","1","0","1","0","0","","2","1650",""
"0","0","82","0","0","0","0","0","7","215903402","1","0","1","0","1","200000011","1","","2","90",""
"0","0","52","0","0","0","0","0","7","215903501","1","0","1","0","1","0","0","","2","2000",""
"0","0","82","0","0","0","0","0","7","215903502","1","0","1","0","1","200000011","1","","2","90",""
"0","0","52","0","0","0","0","0","7","215903601","1","0","1","0","1","0","0","","2","2400",""
"0","0","82","0","0","0","0","0","7","215903602","1","0","1","0","1","200000011","1","","2","90",""
"0","0","17","0","0","0","0","0","7","216000101","1","0","3","0","1","0","4","","2","100",""
"0","0","24","0","0","1","0","0","7","216000102","1","0","3","0","1","0","1","","2","0",""
"0","0","2","0","0","0","0","0","7","216000103","1","0","3","0","1","0","3","","2","0",""
"3000","0","3","0","0","0","0","0","3","216000104","1","1000","1","0","99","0","3","","1","300",""
"0","0","54","0","0","0","0","0","7","216100101","1","0","1","0","1","0","0","","2","90",""
"3000","0","92","0","0","0","0","0","3","216100201","1","0","3","0","99","0","0","","1","0",""
"3000","0","1","0","99999","0","0","0","3","216100202","1","0","3","0","99","2","2","","1","0",""
"3000","0","26","0","0","0.25","0","0","24","216100203","1","0","3","0","1","1","216100202","","2","8",""
"3000","0","1","0","99999","0","0","0","3","216100204","1","0","3","0","99","2","2","","1","2024",""
"3000","0","46","0","0","0","0","0","24","216100205","1","0","3","0","1","1","1","","2","2",""
"3000","0","46","0","0","0","0","0","24","216100206","1","0","3","0","1","2","1","","2","2",""
"3000","0","93","0","0","0","0","0","38","216200101","1","0","3","0","1","0","0","","1","0",""
"0","216200103","28","0","0","0","0","0","7","216200102","1","1","3","0","1","0","6151","","2","1",""
"3000","0","93","0","0","0","0","0","38","216200103","1","0","3","0","1","0","0","","1","0",""
"3000","0","26","0","0","0","0","0","38","216200104","1","0.001","3","0","1","2","216200106","","1","7",""
"3000","0","26","0","0","0","0","0","38","216200105","1","0.001","3","0","1","2","216200107","","1","8",""
"3000","1","10","0","0","0","0","0","7","216200106","1","0","3","120","1","1","30","","2","1",""
"3000","1","10","0","0","0","0","0","7","216200107","1","0","3","120","1","1","30","","2","1",""
"3000","0","10","0","0","100","0","0","38","216200108","1","0","3","30","1","1","11","","1","3",""
"3000","0","10","0","0","100","0","0","38","216200109","1","0","3","30","1","1","31","","1","3",""
"3000","0","92","0","0","0","0","0","3","216200201","1","0","3","0","1","0","0","","1","0.5",""
"3000","0","1","0","0","0.6","0","0","3","216200202","1","3.5","3","0.0012","1","0","2","","1","60",""
"0","0","17","0","0","0","0","0","7","216200301","1","1","1","0","1","0","3","","2","100",""
"0","0","54","0","0","0","0","0","7","216200302","1","0","1","0","1","0","0","","2","90",""
"0","0","17","0","0","0","0","0","7","216200401","1","0","3","0","1","0","8","","2","100",""
"3000","0","93","0","0","0","0","0","39","216200402","1","0","3","0","1","0","0","","1","0",""
"3000","0","49","0","0","0","0","0","39","216200403","1","1","3","0","1","0","2","","1","100",""
"0","0","30","0","0","0","0","0","7","216200404","1","0","2","0","1","0","1","","2","0",""
"3000","1","10","0","0","999999","0","0","24","216200405","1","0","3","120","1","1","21","","2","1",""
"3000","1","10","0","0","999999","0","0","24","216200406","1","0","3","120","1","1","41","","2","1",""
"3000","0","10","0","1","0","0","0","24","216300101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216300201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","72","0","0","1","0","0","34","216300301","1","90","3","0","99","0","1","","2","0",""
"3000","0","72","0","0","1","0","0","24","216300401","1","90","3","0","1","0","2","","2","0",""
"3000","0","108","0","0","0","0","0","3","216300501","1","0","3","0","99","0","6101361","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216300502","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300503","1","0","3","0","99","0","6101368","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216300504","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300601","1","0","3","0","99","0","6101362","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216300602","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300701","1","0","3","0","99","6101365","6101363","","1","0",""
"3000","1","10","0","2","100","0","0","3","216300702","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300801","1","0","3","0","99","0","6101364","","1","0",""
"3000","0","35","0","0","151","0","0","3","216300802","1","120","3","1","1","1","0","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300901","1","0","3","0","99","0","6101366","","1","0",""
"3000","1","10","0","1","3000","0","0","3","216300902","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216300903","1","0","3","0","99","0","6101367","","1","0",""
"3000","1","10","0","1","3000","0","0","3","216300904","1","0","3","120","1","1","20","","1","1",""
"3000","0","10","0","1","0","0","0","24","216301101","1","1","3","120","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216301201","1","1","3","120","1","0","1040","","2","1",""
"3000","0","98","0","0","120","0","0","24","216301301","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","108","0","0","0","0","0","3","216301401","1","0","3","0","99","0","6101421","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216301402","1","0","6","120","1","1","10","","1","1",""
"3000","1","10","0","2","3000","0","0","3","216301403","1","0","6","120","1","1","20","","1","1",""
"3000","1","10","0","2","3000","0","0","3","216301404","1","0","6","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216301501","1","0","3","0","99","0","6101422","","1","0",""
"3000","1","10","0","2","50","0","0","3","216301502","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216301601","1","0","3","0","99","0","6101423","","1","0",""
"3000","0","35","0","0","139","0","0","3","216301602","1","120","3","1","1","1","0","","1","1",""
"3000","0","108","0","0","0","0","0","3","216301701","1","0","3","0","99","0","6101424","","1","0",""
"3000","0","10","0","0","300","0","0","3","216301702","1","0","3","120","1","1","110","","1","2",""
"3000","0","10","0","1","0","0","0","24","216302101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216302201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","98","0","1","90","0","0","24","216302301","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","108","0","0","0","0","0","3","216302401","1","0","3","0","99","6101442","6101441","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216302402","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302403","1","0","3","0","99","0","6101443","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216302404","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302405","1","0","3","0","99","0","6101444","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216302406","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302501","1","0","3","0","99","6101442","6101441","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216302502","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302503","1","0","3","0","99","6101444","6101443","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216302504","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302505","1","0","3","0","99","0","6101444","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216302506","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302601","1","0","3","0","99","6101442","6101441","","1","0",""
"3000","1","10","0","2","50","0","0","3","216302602","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216302603","1","0","3","0","99","0","6101443","","1","0",""
"3000","0","48","0","0","0","120","0","3","216302604","1","0","3","0","1","2","2","","1","50",""
"3000","0","10","0","1","0","0","0","24","216303101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216303201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","108","0","0","0","0","0","3","216303301","1","0","3","0","99","0","6101461","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216303302","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303303","1","0","3","0","99","0","6101465","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216303304","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303305","1","0","3","0","99","6101467","6101466","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216303306","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303401","1","0","3","0","99","6101465","6101461","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216303402","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303403","1","0","3","0","99","6101468","6101466","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216303404","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303405","1","0","3","0","99","6101469","6101463","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216303406","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303501","1","0","3","0","99","6101464","6101462","","1","0",""
"3000","0","35","0","0","151","0","0","3","216303502","1","120","3","1","1","1","0","","1","1",""
"3000","0","108","0","0","0","0","0","3","216303503","1","0","3","0","99","6101464","6101463","","1","0",""
"3000","1","10","0","2","100","0","0","3","216303504","1","0","3","120","1","1","80","","1","1",""
"3000","0","98","0","1","90","0","0","3","216303601","1","0","3","0","99","0","0","","2","0",""
"3000","0","10","0","1","0","0","0","24","216304101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216304201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","108","0","0","0","0","0","3","216304301","1","0","3","0","99","0","6101481","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216304302","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216304303","1","0","3","0","99","0","6101482","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216304304","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216304401","1","0","3","0","99","6101482","6101481","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216304402","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216304403","1","0","3","0","99","0","6101485","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216304404","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216304501","1","0","3","0","99","0","6101483","","1","0",""
"3000","0","48","0","0","0","120","0","3","216304502","1","0","3","0","1","2","2","","1","70",""
"3000","0","108","0","0","0","0","0","3","216304503","1","0","3","0","99","6101484","6101483","","1","0",""
"3000","0","35","0","0","151","0","0","3","216304504","1","120","3","1","1","0","0","","1","1",""
"3000","0","98","0","1","90","0","0","24","216304601","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","98","0","1","90","0","0","24","216304701","1","0","3","0","1","0","0","","2","0",""
"3000","0","10","0","1","0","0","0","24","216305101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216305201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","10","0","1","100","0","0","3","216305301","1","0","6","90","99","0","91","","1","2",""
"3000","0","108","0","0","0","0","0","3","216305401","1","0","3","0","99","0","6101502","","1","0",""
"3000","1","10","0","2","500000","0","0","3","216305402","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216305403","1","0","3","0","99","0","6101503","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216305404","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216305501","1","0","3","0","99","0","6101504","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216305502","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216305601","1","0","3","0","99","0","6101501","","1","0",""
"3000","1","10","0","2","100","0","0","3","216305602","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216305603","1","0","3","0","99","0","6101505","","1","0",""
"3000","0","35","0","0","151","0","0","3","216305604","1","120","3","1","1","0","0","","1","1",""
"3000","0","21","0","0","0","0","0","24","216305701","1","0","1","0","1","0","6","","2","180",""
"3000","0","10","0","1","0","0","0","24","216306101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216306201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","10","0","1","100","0","0","3","216306301","1","0","6","90","99","0","91","","1","2",""
"3000","0","108","0","0","0","0","0","3","216306401","1","0","3","0","99","6101529","6101525","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216306402","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306403","1","0","3","0","99","0","6101527","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216306404","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306405","1","0","3","0","99","0","6101526","","1","0",""
"3000","1","10","0","2","800000","0","0","3","216306406","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306407","1","0","3","0","99","0","6101528","","1","0",""
"3000","1","10","0","2","1000000","0","0","3","216306408","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306409","1","0","3","0","99","0","6101520","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216306410","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306501","1","0","3","0","99","6101522","6101521","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216306502","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306503","1","0","3","0","99","0","6101524","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216306504","1","0","3","120","1","1","40","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306601","1","0","3","0","99","0","6101523","","1","0",""
"3000","1","10","0","2","50","0","0","3","216306602","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216306603","1","0","3","0","99","6101522","6101521","","1","0",""
"3000","0","35","0","0","151","0","0","3","216306604","1","120","3","1","1","0","0","","1","1",""
"3000","0","10","0","1","0","0","0","24","216307101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216307201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","98","0","1","90","0","0","24","216307301","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","108","0","0","0","0","0","3","216307401","1","0","3","0","99","0","6101540","","1","0",""
"3000","1","10","0","2","1000000","0","0","3","216307402","1","0","3","120","1","1","10","","1","1",""
"3000","0","108","0","0","0","0","0","3","216307403","1","0","3","0","99","0","6101541","","1","0",""
"3000","1","10","0","2","1000000","0","0","3","216307404","1","0","3","120","1","1","30","","1","1",""
"3000","0","108","0","0","0","0","0","3","216307501","1","0","3","0","99","6101541","6101540","","1","0",""
"3000","1","10","0","2","3000","0","0","3","216307502","1","0","3","120","1","1","20","","1","1",""
"3000","0","108","0","0","0","0","0","3","216307601","1","0","3","0","99","0","6101542","","1","0",""
"3000","1","10","0","2","100","0","0","3","216307602","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216307603","1","0","3","0","99","6101541","6101540","","1","0",""
"3000","0","35","0","0","151","0","0","3","216307604","1","120","3","1","1","0","0","","1","1",""
"3000","0","21","0","0","0","0","0","24","216307701","1","0","1","0","1","0","6","","2","180",""
"3000","0","28","0","0","0","0","0","3","216307801","1","102901","3","0","99","216307802","720","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216307802","1","0","3","120","99","1","10","","1","1",""
"3000","1","10","0","2","300000","0","0","3","216307803","1","0","3","120","99","1","30","","1","1",""
"3000","0","28","0","0","0","0","0","3","216307901","1","104201","3","0","99","216307902","720","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216307902","1","0","3","120","99","1","10","","1","1",""
"3000","1","10","0","2","300000","0","0","3","216307903","1","0","3","120","99","1","30","","1","1",""
"3000","0","28","0","0","0","0","0","3","216308001","1","105401","3","0","99","216308002","720","","1","0",""
"3000","1","10","0","2","300000","0","0","3","216308002","1","0","3","120","99","1","10","","1","1",""
"3000","1","10","0","2","300000","0","0","3","216308003","1","0","3","120","99","1","30","","1","1",""
"3000","0","10","0","1","0","0","0","24","216308101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216308201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","98","0","1","90","0","0","24","216308301","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","108","0","0","0","0","0","20","216308401","1","0","3","0","99","0","6101550","","1","0",""
"3000","0","10","0","2","350000","0","0","3","216308402","1","0","3","120","1","1","10","","1","1",""
"3000","0","10","0","2","100","0","0","3","216308403","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","21","216308404","1","0","3","0","99","0","6101550","","1","0",""
"3000","0","10","0","2","350000","0","0","3","216308405","1","0","3","120","1","1","30","","1","1",""
"3000","0","10","0","2","100","0","0","3","216308406","1","0","3","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216308501","1","126001","3","0","99","216308502","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216308502","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216308503","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216308504","1","129701","3","0","99","216308505","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216308505","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216308506","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216308507","1","126501","3","0","99","216308508","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216308508","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216308509","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216308601","1","105801","3","0","99","216308602","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216308602","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216308603","1","0","3","120","99","1","40","","1","1",""
"3000","0","28","0","0","0","0","0","3","216308604","1","130001","3","0","99","216308605","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216308605","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216308606","1","0","3","120","99","1","40","","1","1",""
"3000","0","10","0","1","0","0","0","24","216309101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216309201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","78","0","0","6.5","0","0","24","216309301","1","90","3","0","1","1","1","","2","1.3",""
"3000","0","108","0","0","0","0","0","21","216309401","1","0","3","0","99","0","6101580","","1","0",""
"3000","0","10","0","2","350000","0","0","3","216309402","1","0","3","120","1","1","30","","1","1",""
"3000","0","10","0","2","100","0","0","3","216309403","1","0","3","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216309404","1","101801","3","0","99","216309405","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216309405","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216309406","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216309407","1","132901","3","0","99","216309408","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216309408","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216309409","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216309501","1","110101","3","0","99","216309502","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216309502","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216309503","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216309504","1","119001","3","0","99","216309505","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216309505","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216309506","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216309507","1","100801","3","0","99","216309508","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216309508","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216309509","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216309601","1","121401","3","0","99","216309602","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216309602","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216309603","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216309604","1","117601","3","0","99","216309605","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216309605","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216309606","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216309607","1","126301","3","0","99","216309608","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216309608","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216309609","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216309701","1","127901","3","0","99","216309702","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216309702","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216309703","1","0","3","120","99","1","40","","1","1",""
"2160","0","26","0","0","0.0005","0","0","43","216610101","1","0","3","0","99","1","216610102","","2","15",""
"2160","0","1","0","0","22.5","0","0","3","216610102","1","1.8","1","0","1","0","1","","1","22.5",""
"2160","0","4","0","0","9.6","0","0","7","216610103","1","9.6","3","0.8","1","0","1","","2","1",""
"2160","0","26","0","0","0.0003","0","0","43","216610201","1","0","3","0","99","1","216610202","","2","15",""
"2160","0","1","0","0","22.5","0","0","3","216610202","1","1.8","1","0","1","0","1","","1","22.5",""
"2160","0","10","0","0","0.8","0","0","3","216610203","1","0.8","1","12","1","1","21","","1","1",""
"2160","0","26","0","0","0.0003","0","0","34","216611201","1","0","3","1000000","99","1","216611202","","2","15",""
"2160","0","1","0","0","30","0","0","3","216611202","1","2.4","1","0","1","0","1","物理ダメージ+{0}","1","30","敵単体に{0}の物理ダメージ"
"2160","0","10","0","0","0.8","0","0","3","216611203","1","0.8","1","12","1","1","21","物理防御力ダウン+{0}","1","1","敵単体の物理防御力を{0}ダウン"
"2160","0","10","0","0","30","0","0","7","216611204","1","30","3","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"3000","0","23","0","0","2","0","0","34","216700101","1","0","3","0","99","216700102","999","","2","1",""
"3000","0","21","0","0","0","0","0","34","216700102","1","0","3","0","99","0","1","","2","7",""
"3000","0","72","0","0","0.03","0","0","3","216700103","1","7","3","0","99","0","3","","2","15",""
"3000","0","23","0","0","2","0","0","34","216700104","1","0","3","0","99","216700105","999","","2","1",""
"3000","0","10","0","0","0","0","0","34","216700105","1","1","3","7","99","1","10","","2","2",""
