ce10d10b803014910d34c5be842c345cd3c9b0b4a9e5e2de4b020ec996a67486,95e519807a5ecdd387ce3002ff61db4f21925aabcab05ed94db7856b41daba2e,84f0446325042ea6be5ec41497f521dd383ed0e93e5f782bc2e4449b0a3856fa,9e63217845f0d95a62133ef841632c18b17927bf7f48a6432e76b0860db54a83,36f5d727b0fa38717180f2eaf5b9ee0df46584af7fbcfc42d28ea15b7cc068e4,294fd991d9169e888116094f6d326ca6e93899cce20c9a9092353b6fb4647dba,1f380923cffc1b051fc5e166a96a074e1fb75ad217955da32bdbf451724d77d1,7b60e70e41f0505d2082593b86375ca34cf2020274b6d1de9b9d7d4015f6c998,b687fa1b5498c6563604554846827d4690a63f9c1ed3ff216e56a95a16ff1770,8e00e392d62d127cacaf6f4b386fbf84318f28f533282b73dcef465e4df39173,81de74ed1001c995e99754c84b25781ff3ececd4b4851540a71d470881d6e9bf,2885e86f3b29450cce040460cfca968a07e32db8087d27e2b7e7457243894ea4
"123201","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","10","1","0","5100423","10100","5100001","10100005"
"123201","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","10","1","0","5100443","10100","5100003","10100006"
"101001","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","20","0","0","5100404","10100","0","10100007"
"123101","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","20","1","0","5100424","10100","5100001","10100008"
"123101","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","20","1","0","5100444","10100","5100003","10100009"
"102301","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","30","0","0","5100405","10100","0","10100010"
"123201","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","30","1","0","5100425","10100","5100001","10100011"
"123201","1001","2022/08/31 12:00:00","2022/09/14 20:59:59","0","30","1","0","5100445","10100","5100003","10100012"
"101001","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","2","0","0","5100406","10100","0","10100013"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","2","1","0","5100426","10100","5100001","10100014"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","2","1","0","5100446","10100","5100003","10100015"
"102301","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","4","0","0","5100407","10100","0","10100016"
"123201","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","4","1","0","5100427","10100","5100001","10100017"
"123201","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","4","1","0","5100447","10100","5100003","10100018"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","7","1","0","5100428","10100","5100002","10100019"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","7","1","0","5100448","10100","5100003","10100020"
"123201","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","10","1","0","5100449","10100","5100003","10100021"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","13","1","0","5100450","10100","5100003","10100022"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","15","1","0","5100431","10100","5100001","10100023"
"123101","1003","2022/08/31 12:00:00","2022/09/14 20:59:59","0","15","1","0","5100451","10100","5100003","10100024"
"105101","1002","2022/09/17 12:00:00","2022/09/24 20:59:59","1","1010103","0","0","5074402","10101","0","10101001"
"105101","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","10","0","0","5074403","10101","0","10101002"
"100801","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","20","0","0","5074404","10101","0","10101003"
"105101","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","30","0","0","5074405","10101","0","10101004"
"105101","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","2","0","0","5074406","10101","0","10101005"
"105101","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","4","0","0","5074408","10101","0","10101007"
"105101","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","6","0","0","5074410","10101","0","10101009"
"105101","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","8","0","0","5074411","10101","0","10101010"
"117501","1002","2022/09/17 12:00:00","2022/09/24 20:59:59","1","1010103","1","0","5074422","10101","5074001","10101011"
"117501","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","10","1","0","5074423","10101","5074001","10101012"
"100801","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","20","1","0","5074424","10101","5074001","10101013"
"117501","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","30","1","0","5074425","10101","5074001","10101014"
"117501","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","2","1","0","5074426","10101","5074001","10101015"
"100801","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","3","1","0","5074427","10101","5074002","10101016"
"117501","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","4","1","0","5074428","10101","5074001","10101017"
"100801","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","5","1","0","5074429","10101","5074002","10101018"
"117501","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","6","1","0","5074430","10101","5074001","10101019"
"117501","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","8","1","0","5074431","10101","5074001","10101020"
"117501","1002","2022/09/17 12:00:00","2022/09/24 20:59:59","1","1010103","1","0","5074442","10101","5074003","10101021"
"117601","1001","2022/09/17 12:00:00","2022/09/24 20:59:59","0","20","1","0","5074444","10101","5074003","10101022"
"117601","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","3","1","0","5074447","10101","5074003","10101023"
"117601","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","5","1","0","5074449","10101","5074003","10101024"
"117501","1003","2022/09/17 12:00:00","2022/09/24 20:59:59","0","8","1","0","5074451","10101","5074003","10101025"
"102601","1004","2022/09/30 12:00:00","2022/10/14 20:59:59","0","123501","0","0","5102401","10102","0","10102001"
"123501","1004","2022/09/30 12:00:00","2022/10/14 20:59:59","0","123501","1","0","5102421","10102","5102002","10102002"
"103701","1002","2022/09/30 12:00:00","2022/10/14 20:59:59","1","1010203","0","0","5102402","10102","0","10102003"
"123601","1002","2022/09/30 12:00:00","2022/10/14 20:59:59","1","1010203","1","0","5102422","10102","5102002","10102004"
"102601","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","10","0","0","5102403","10102","0","10102005"
"123501","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","10","1","0","5102423","10102","5102002","10102006"
"101301","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","20","0","0","5102404","10102","0","10102007"
"123701","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","20","1","0","5102424","10102","5102002","10102008"
"103701","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","30","0","0","5102405","10102","0","10102009"
"123601","1001","2022/09/30 12:00:00","2022/10/14 20:59:59","0","30","1","0","5102425","10102","5102002","10102010"
"103701","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","2","0","0","5102406","10102","0","10102011"
"123601","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","2","1","0","5102426","10102","5102002","10102012"
"123601","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","4","1","0","5102407","10102","5102002","10102013"
"123501","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","7","1","0","5102408","10102","5102002","10102014"
"123701","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","10","1","0","5102409","10102","5102002","10102015"
"123501","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","13","1","0","5102410","10102","5102002","10102016"
"123601","1003","2022/09/30 12:00:00","2022/10/14 20:59:59","0","15","1","0","5102411","10102","5102002","10102017"
"117801","1004","2022/10/17 12:00:00","2022/10/24 20:59:59","0","117801","0","0","5076401","10103","0","10103001"
"101701","1002","2022/10/17 12:00:00","2022/10/24 20:59:59","1","1010303","0","0","5076402","10103","0","10103002"
"103001","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","10","0","0","5076403","10103","0","10103003"
"101601","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","20","0","0","5076404","10103","0","10103004"
"101701","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","30","0","0","5076405","10103","0","10103005"
"101701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","2","0","0","5076406","10103","0","10103006"
"103001","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","3","0","0","5076407","10103","0","10103007"
"101701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","4","0","0","5076408","10103","0","10103008"
"101701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","6","0","0","5076410","10103","0","10103010"
"101701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","8","0","0","5076411","10103","0","10103011"
"117701","1002","2022/10/17 12:00:00","2022/10/24 20:59:59","1","1010303","1","0","5076422","10103","5076002","10103012"
"117801","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","10","1","0","5076423","10103","5076002","10103013"
"117901","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","20","1","0","5076424","10103","5076002","10103014"
"117701","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","30","1","0","5076425","10103","5076002","10103015"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","2","1","0","5076426","10103","5076002","10103016"
"117801","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","3","1","0","5076427","10103","5076002","10103017"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","4","1","0","5076428","10103","5076002","10103018"
"117901","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","5","1","0","5076429","10103","5076002","10103019"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","6","1","0","5076430","10103","5076002","10103020"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","8","1","0","5076431","10103","5076002","10103021"
"117701","1002","2022/10/17 12:00:00","2022/10/24 20:59:59","1","1010303","1","0","5076442","10103","5076005","10103022"
"117801","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","10","1","0","5076443","10103","5076005","10103023"
"117901","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","20","1","0","5076444","10103","5076005","10103024"
"117701","1001","2022/10/17 12:00:00","2022/10/24 20:59:59","0","30","1","0","5076445","10103","5076005","10103025"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","2","1","0","5076446","10103","5076005","10103026"
"117801","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","3","1","0","5076447","10103","5076005","10103027"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","4","1","0","5076448","10103","5076005","10103028"
"117901","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","5","1","0","5076449","10103","5076005","10103029"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","6","1","0","5076450","10103","5076005","10103030"
"117701","1003","2022/10/17 12:00:00","2022/10/24 20:59:59","0","8","1","0","5076451","10103","5076005","10103031"
"107101","1002","2022/10/31 12:00:00","2022/11/14 20:59:59","1","1010403","0","0","5104402","10104","0","10104001"
"107101","1002","2022/10/31 12:00:00","2022/11/14 20:59:59","1","1010403","1","0","5104422","10104","5104003","10104002"
"123801","1002","2022/10/31 12:00:00","2022/11/14 20:59:59","1","1010403","1","0","5104442","10104","5104006","10104003"
"100501","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","2","0","0","5104406","10104","0","10104004"
"100501","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","2","1","0","5104426","10104","5104003","10104005"
"123901","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","2","1","0","5104446","10104","5104006","10104006"
"107101","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","4","1","0","5104407","10104","5104003","10104007"
"123801","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","4","1","0","5104427","10104","5104006","10104008"
"100501","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","7","1","0","5104408","10104","5104003","10104009"
"123901","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","7","1","0","5104428","10104","5104006","10104010"
"123801","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","10","1","0","5104409","10104","5104006","10104011"
"123901","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","13","1","0","5104410","10104","5104006","10104012"
"123901","1003","2022/10/31 12:00:00","2022/11/14 20:59:59","0","15","1","0","5104411","10104","5104006","10104013"
"120101","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","10","0","0","5078403","10105","0","10105001"
"120201","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","20","0","0","5078404","10105","0","10105002"
"120101","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","2","0","0","5078406","10105","0","10105004"
"120201","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","3","0","0","5078407","10105","5078002","10105005"
"120101","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","10","1","0","5078423","10105","5078004","10105006"
"120201","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","20","1","0","5078424","10105","5078004","10105007"
"120301","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","30","0","0","5078425","10105","0","10105008"
"120101","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","2","1","0","5078426","10105","5078004","10105009"
"120201","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","3","1","0","5078427","10105","5078004","10105010"
"120301","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","4","1","0","5078428","10105","5078004","10105011"
"119001","1002","2022/11/17 12:00:00","2022/11/24 20:59:59","1","1010503","0","0","5078442","10105","0","10105012"
"119001","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","10","1","0","5078443","10105","5078006","10105013"
"119101","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","20","1","0","5078444","10105","5078006","10105014"
"120001","1001","2022/11/17 12:00:00","2022/11/24 20:59:59","0","30","1","0","5078445","10105","5078006","10105015"
"119001","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","2","1","0","5078446","10105","5078006","10105016"
"119101","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","3","1","0","5078447","10105","5078006","10105017"
"120001","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","4","1","0","5078448","10105","5078006","10105018"
"119001","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","5","1","0","5078449","10105","5078006","10105019"
"119101","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","6","1","0","5078450","10105","5078006","10105020"
"119001","1003","2022/11/17 12:00:00","2022/11/24 20:59:59","0","8","1","0","5078451","10105","5078006","10105021"
"124101","1004","2022/10/17 12:00:00","2022/10/24 20:59:59","0","124101","0","0","5106401","10106","0","10106001"
"104701","1002","2022/11/17 15:00:00","2022/12/14 20:59:59","1","1010603","0","0","5106402","10106","0","10106002"
"124201","1002","2022/11/30 12:00:00","2022/12/14 20:59:59","1","1010603","1","0","5106422","10106","5106003","10106003"
"102201","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","2","0","0","5106406","10106","0","10106004"
"124101","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","2","1","0","5106426","10106","5106003","10106005"
"124001","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","4","1","0","5106407","10106","5106003","10106006"
"124201","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","7","1","0","5106408","10106","5106003","10106007"
"124201","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","10","1","0","5106409","10106","5106003","10106008"
"124101","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","13","1","0","5106410","10106","5106003","10106009"
"124201","1003","2022/11/30 12:00:00","2022/12/14 20:59:59","0","15","1","0","5106411","10106","5106003","10106010"
"119201","1004","2022/12/16 12:00:00","2022/12/23 20:59:59","0","119201","0","0","5080401","10107","0","10107001"
"103301","1002","2022/12/16 12:00:00","2022/12/23 20:59:59","1","1010703","0","0","5080402","10107","0","10107002"
"103301","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","10","0","0","5080403","10107","0","10107003"
"101101","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","20","0","0","5080404","10107","0","10107004"
"100701","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","30","0","0","5080405","10107","0","10107005"
"100701","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","2","0","0","5080406","10107","0","10107006"
"103301","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","4","0","0","5080408","10107","0","10107007"
"100701","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","6","0","0","5080410","10107","0","10107008"
"100701","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","8","0","0","5080411","10107","0","10107009"
"101101","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","3","1","0","5080407","10107","5080001","10107010"
"101101","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","5","1","0","5080409","10107","5080001","10107011"
"119201","1002","2022/12/16 12:00:00","2022/12/23 20:59:59","1","1010703","1","0","5080422","10107","5080002","10107012"
"119201","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","10","1","0","5080423","10107","5080002","10107013"
"119301","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","20","1","0","5080424","10107","5080002","10107014"
"119901","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","30","1","0","5080425","10107","5080002","10107015"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","2","1","0","5080426","10107","5080002","10107016"
"119301","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","3","1","0","5080427","10107","5080002","10107017"
"119201","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","4","1","0","5080428","10107","5080002","10107018"
"119301","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","5","1","0","5080429","10107","5080002","10107019"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","6","1","0","5080430","10107","5080002","10107020"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","8","1","0","5080431","10107","5080002","10107021"
"119201","1004","2022/12/16 12:00:00","2022/12/23 20:59:59","0","119201","1","0","5080421","10107","5080005","10107022"
"119201","1002","2022/12/16 12:00:00","2022/12/23 20:59:59","1","1010703","1","0","5080442","10107","5080005","10107023"
"119201","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","10","1","0","5080443","10107","5080005","10107024"
"119301","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","20","1","0","5080444","10107","5080005","10107025"
"119901","1001","2022/12/16 12:00:00","2022/12/23 20:59:59","0","30","1","0","5080445","10107","5080005","10107026"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","2","1","0","5080446","10107","5080005","10107027"
"119301","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","3","1","0","5080447","10107","5080005","10107028"
"119201","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","4","1","0","5080448","10107","5080005","10107029"
"119301","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","5","1","0","5080449","10107","5080005","10107030"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","6","1","0","5080450","10107","5080005","10107031"
"119901","1003","2022/12/16 12:00:00","2022/12/23 20:59:59","0","8","1","0","5080451","10107","5080005","10107032"
"124701","1004","2022/12/31 12:00:00","2023/01/14 20:59:59","0","124701","0","0","5108401","10108","0","10108001"
"124701","1004","2022/12/31 12:00:00","2023/01/14 20:59:59","0","124701","1","0","5108421","10108","5108002","10108002"
"124501","1002","2022/12/31 12:00:00","2023/01/14 20:59:59","1","1010803","0","0","5108402","10108","0","10108003"
"124501","1002","2022/12/31 12:00:00","2023/01/14 20:59:59","1","1010803","1","0","5108422","10108","5108002","10108004"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","2","0","0","5108406","10108","0","10108005"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","2","1","0","5108426","10108","5108002","10108006"
"124601","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","4","0","0","5108407","10108","0","10108007"
"124601","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","4","1","0","5108427","10108","5108002","10108008"
"124701","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","7","0","0","5108408","10108","0","10108009"
"124701","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","7","1","0","5108428","10108","5108002","10108010"
"124601","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","10","1","0","5108429","10108","5108002","10108011"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","13","0","0","5108410","10108","0","10108012"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","13","1","0","5108430","10108","5108002","10108013"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","15","0","0","5108411","10108","0","10108014"
"124501","1003","2022/12/31 12:00:00","2023/01/14 20:59:59","0","15","1","0","5108431","10108","5108002","10108015"
"120801","1004","2023/01/16 12:00:00","2023/01/23 20:59:59","0","120801","0","0","5082401","10109","0","10109001"
"120701","1002","2023/01/16 12:00:00","2023/01/23 20:59:59","1","1010903","0","0","5082402","10109","0","10109002"
"120701","1002","2023/01/16 12:00:00","2023/01/23 20:59:59","1","1010903","1","0","5082422","10109","5082002","10109003"
"120701","1002","2023/01/16 12:00:00","2023/01/23 20:59:59","1","1010903","1","0","5082442","10109","5082004","10109004"
"120701","1002","2023/01/16 12:00:00","2023/01/23 20:59:59","1","1010903","1","0","5082402","10109","5082005","10109005"
"120801","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","10","0","0","5082403","10109","0","10109006"
"120801","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","10","1","0","5082423","10109","5082002","10109007"
"120801","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","10","1","0","5082443","10109","5082004","10109008"
"120801","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","10","1","0","5082403","10109","5082005","10109009"
"120902","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","20","0","0","5082404","10109","0","10109010"
"120902","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","20","1","0","5082424","10109","5082002","10109011"
"120902","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","20","1","0","5082444","10109","5082004","10109012"
"120902","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","20","1","0","5082404","10109","5082005","10109013"
"120701","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","30","0","0","5082405","10109","0","10109014"
"120701","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","30","1","0","5082425","10109","5082002","10109015"
"120701","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","30","1","0","5082445","10109","5082004","10109016"
"120701","1001","2023/01/16 12:00:00","2023/01/23 20:59:59","0","30","1","0","5082405","10109","5082005","10109017"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","2","0","0","5082406","10109","0","10109018"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","2","1","0","5082426","10109","5082002","10109019"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","2","1","0","5082446","10109","5082004","10109020"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","2","1","0","5082406","10109","5082005","10109021"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","3","0","0","5082407","10109","0","10109022"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","3","1","0","5082427","10109","5082002","10109023"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","3","1","0","5082447","10109","5082004","10109024"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","3","1","0","5082407","10109","5082005","10109025"
"120902","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","4","0","0","5082408","10109","0","10109026"
"120902","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","4","1","0","5082428","10109","5082002","10109027"
"120902","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","4","1","0","5082448","10109","5082004","10109028"
"120902","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","4","1","0","5082408","10109","5082005","10109029"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","5","0","0","5082409","10109","0","10109030"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","5","1","0","5082429","10109","5082002","10109031"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","5","1","0","5082449","10109","5082004","10109032"
"120701","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","5","1","0","5082409","10109","5082005","10109033"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","6","0","0","5082410","10109","0","10109034"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","6","1","0","5082430","10109","5082002","10109035"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","6","1","0","5082450","10109","5082004","10109036"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","6","1","0","5082410","10109","5082005","10109037"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","8","0","0","5082411","10109","0","10109038"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","8","1","0","5082431","10109","5082002","10109039"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","8","1","0","5082451","10109","5082004","10109040"
"120801","1003","2023/01/16 12:00:00","2023/01/23 20:59:59","0","8","1","0","5082411","10109","5082005","10109041"
"102901","1002","2023/01/31 12:00:00","2023/02/22 20:59:59","1","1011003","0","0","5110442","10110","0","10110001"
"106101","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","2","0","0","5110446","10110","0","10110002"
"124901","1004","2023/01/31 12:00:00","2023/02/22 20:59:59","0","124901","0","0","5110401","10110","0","10110003"
"102901","1002","2023/01/31 12:00:00","2023/02/22 20:59:59","1","1011003","1","0","5110402","10110","5110001","10110004"
"106102","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","2","1","0","5110406","10110","5110001","10110005"
"102901","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","4","0","0","5110407","10110","0","10110006"
"106501","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","7","0","0","5110408","10110","0","10110007"
"124901","1004","2023/01/31 12:00:00","2023/02/22 20:59:59","0","124901","1","0","5110421","10110","5110005","10110009"
"124801","1002","2023/01/31 12:00:00","2023/02/22 20:59:59","1","1011003","1","0","5110422","10110","5110005","10110010"
"125002","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","2","1","0","5110426","10110","5110005","10110011"
"124801","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","4","1","0","5110427","10110","5110005","10110012"
"124901","1003","2023/01/31 12:00:00","2023/02/22 20:59:59","0","7","1","0","5110428","10110","5110005","10110013"
"125002","1002","2023/02/07 12:00:00","2023/02/22 20:59:59","1","1011103","0","0","5111402","10111","0","10111001"
"125002","1003","2023/02/07 12:00:00","2023/02/22 20:59:59","0","10","0","0","5111406","10111","0","10111002"
"124801","1003","2023/02/07 12:00:00","2023/02/22 20:59:59","0","12","0","0","5111407","10111","0","10111003"
"124901","1003","2023/02/07 12:00:00","2023/02/22 20:59:59","0","17","0","0","5111408","10111","0","10111004"
"125001","1003","2023/02/07 12:00:00","2023/02/22 20:59:59","0","23","1","0","5111411","10111","5111005","10111005"
