618d0dc0cec8d205cb195bd6e5aacb7b7a3642f1d9fe8b54931daadd5be5951a,b37f35d23e0949266b5eeedd362ef977d323d7742dbe45a33a94aede4ccebfc4,c0ad0670e5388b4ff5395e5ae01fc451939baa671f49382f3d400a861b42c9ea,a13f12e21a8800201a19981b152e364121d14a0e3a40b17adc389304a10ec5ac,e26e170ba5506666478c36d0f3f6d2ac23bcf91174dae2ab95a72014cf09929d,0ead26e3740cd3b318c1c3b8edff01e82c22d962551a411eae009b8caaf363c3,a28fcf92003a3017e2f97ddb407e6ef541a43b923ba83e1df0ec22cdfbcbbf9d,6df7dfc48853e144e5221a8f6c47af9b762f9374e48df2c3062028c19b04efaa
"3","184","0","0","0","0","2","32841"
"3","230","0","0","0","0","2","32851"
"5","1","0","0","0","0","101","32911"
"1","46","0","0","0","0","4","33011"
"1","92","0","0","0","0","4","33021"
"1","138","0","0","0","0","4","33031"
"1","184","0","0","0","0","4","33041"
"1","230","0","0","0","0","4","33051"
"4","46","0","0","0","0","2","33111"
"4","92","0","0","0","0","2","33121"
"4","138","0","0","0","0","2","33131"
"4","184","0","0","0","0","2","33141"
"4","230","0","0","0","0","2","33151"
"2","1","0","0","0","0","101","33211"
"3","7","0","0","0","0","6","33311"
"3","14","0","0","0","0","6","33321"
"3","21","0","0","0","0","6","33331"
"3","28","0","0","0","0","6","33341"
"3","35","0","0","0","0","6","33351"
"4","7","0","0","0","0","6","33411"
"4","14","0","0","0","0","6","33421"
"4","21","0","0","0","0","6","33431"
"4","28","0","0","0","0","6","33441"
"4","35","0","0","0","0","6","33451"
"5","7","0","0","0","0","7","33511"
"5","14","0","0","0","0","7","33521"
"5","21","0","0","0","0","7","33531"
"5","28","0","0","0","0","7","33541"
"5","35","0","0","0","0","7","33551"
"4","46","0","0","0","0","4","33611"
"4","92","0","0","0","0","4","33621"
"4","138","0","0","0","0","4","33631"
"4","184","0","0","0","0","4","33641"
"4","230","0","0","0","0","4","33651"
"1","46","0","0","0","0","2","33711"
"1","92","0","0","0","0","2","33721"
"1","138","0","0","0","0","2","33731"
"1","184","0","0","0","0","2","33741"
"1","230","0","0","0","0","2","33751"
"3","1","0","0","0","0","100","33811"
"1","26","2","5","4","3","1","33911"
"1","52","2","5","4","3","1","33921"
"1","78","2","5","4","3","1","33931"
"1","104","2","5","4","3","1","33941"
"1","130","2","5","4","3","1","33951"
"3","46","0","0","0","0","2","34011"
"3","92","0","0","0","0","2","34021"
"3","138","0","0","0","0","2","34031"
"3","184","0","0","0","0","2","34041"
"3","230","0","0","0","0","2","34051"
"2","46","0","0","0","0","4","34111"
"2","92","0","0","0","0","4","34121"
"2","138","0","0","0","0","4","34131"
"2","184","0","0","0","0","4","34141"
"2","230","0","0","0","0","4","34151"
"5","46","0","0","0","0","4","34211"
"5","92","0","0","0","0","4","34221"
"5","138","0","0","0","0","4","34231"
"5","184","0","0","0","0","4","34241"
"5","230","0","0","0","0","4","34251"
"4","1","0","0","0","0","101","34311"
"1","7","0","0","0","0","7","34411"
"1","14","0","0","0","0","7","34421"
"1","21","0","0","0","0","7","34431"
"1","28","0","0","0","0","7","34441"
"1","35","0","0","0","0","7","34451"
"5","1","0","0","0","0","100","34511"
"2","46","0","0","0","0","4","34611"
"2","92","0","0","0","0","4","34621"
"2","138","0","0","0","0","4","34631"
"2","184","0","0","0","0","4","34641"
"2","230","0","0","0","0","4","34651"
"3","1","0","0","0","0","101","34711"
"4","7","0","0","0","0","7","34811"
"4","14","0","0","0","0","7","34821"
"4","21","0","0","0","0","7","34831"
"4","28","0","0","0","0","7","34841"
"4","35","0","0","0","0","7","34851"
"2","46","0","0","0","0","2","34911"
"2","92","0","0","0","0","2","34921"
"2","138","0","0","0","0","2","34931"
"2","184","0","0","0","0","2","34941"
"2","230","0","0","0","0","2","34951"
"4","46","0","0","0","0","2","35011"
"4","92","0","0","0","0","2","35021"
"4","138","0","0","0","0","2","35031"
"4","184","0","0","0","0","2","35041"
"4","230","0","0","0","0","2","35051"
"1","7","0","0","0","0","6","35111"
"1","14","0","0","0","0","6","35121"
"1","21","0","0","0","0","6","35131"
"1","28","0","0","0","0","6","35141"
"1","35","0","0","0","0","6","35151"
"1","24","2","5","4","3","5","35211"
"1","48","2","5","4","3","5","35221"
"1","72","2","5","4","3","5","35231"
"1","96","2","5","4","3","5","35241"
"1","120","2","5","4","3","5","35251"
"5","46","0","0","0","0","2","35311"
"5","92","0","0","0","0","2","35321"
"5","138","0","0","0","0","2","35331"
"5","184","0","0","0","0","2","35341"
"5","230","0","0","0","0","2","35351"
"1","1","0","0","0","0","101","35411"
"4","7","0","0","0","0","6","35511"
"4","14","0","0","0","0","6","35521"
"4","21","0","0","0","0","6","35531"
"4","28","0","0","0","0","6","35541"
"4","35","0","0","0","0","6","35551"
"2","46","0","0","0","0","4","35611"
"2","92","0","0","0","0","4","35621"
"2","138","0","0","0","0","4","35631"
"2","184","0","0","0","0","4","35641"
"2","230","0","0","0","0","4","35651"
"1","46","0","0","0","0","4","35711"
"1","92","0","0","0","0","4","35721"
"1","138","0","0","0","0","4","35731"
"1","184","0","0","0","0","4","35741"
"1","230","0","0","0","0","4","35751"
"5","46","0","0","0","0","4","35811"
"5","92","0","0","0","0","4","35821"
"5","138","0","0","0","0","4","35831"
"5","184","0","0","0","0","4","35841"
"5","230","0","0","0","0","4","35851"
"3","46","0","0","0","0","4","35911"
"3","92","0","0","0","0","4","35921"
"3","138","0","0","0","0","4","35931"
"3","184","0","0","0","0","4","35941"
"3","230","0","0","0","0","4","35951"
"3","7","0","0","0","0","7","36011"
"3","14","0","0","0","0","7","36021"
"3","21","0","0","0","0","7","36031"
"3","28","0","0","0","0","7","36041"
"3","35","0","0","0","0","7","36051"
"5","7","0","0","0","0","6","36111"
"5","14","0","0","0","0","6","36121"
"5","21","0","0","0","0","6","36131"
"5","28","0","0","0","0","6","36141"
"5","35","0","0","0","0","6","36151"
"4","1","0","0","0","0","101","36211"
"2","46","0","0","0","0","2","36311"
"2","92","0","0","0","0","2","36321"
"2","138","0","0","0","0","2","36331"
"2","184","0","0","0","0","2","36341"
"2","230","0","0","0","0","2","36351"
"2","7","0","0","0","0","7","36411"
"2","14","0","0","0","0","7","36421"
"2","21","0","0","0","0","7","36431"
"2","28","0","0","0","0","7","36441"
"2","35","0","0","0","0","7","36451"
"1","26","2","5","4","3","1","36511"
"1","52","2","5","4","3","1","36521"
"1","78","2","5","4","3","1","36531"
"1","104","2","5","4","3","1","36541"
"1","130","2","5","4","3","1","36551"
"1","7","0","0","0","0","7","36611"
"1","14","0","0","0","0","7","36621"
"1","21","0","0","0","0","7","36631"
"1","28","0","0","0","0","7","36641"
"1","35","0","0","0","0","7","36651"
"3","1","0","0","0","0","101","36711"
"5","46","0","0","0","0","2","36811"
"5","92","0","0","0","0","2","36821"
"5","138","0","0","0","0","2","36831"
"5","184","0","0","0","0","2","36841"
"5","230","0","0","0","0","2","36851"
"4","1","0","0","0","0","100","36911"
"2","1","0","0","0","0","101","37011"
"4","46","0","0","0","0","4","37111"
"4","92","0","0","0","0","4","37121"
"4","138","0","0","0","0","4","37131"
"4","184","0","0","0","0","4","37141"
"4","230","0","0","0","0","4","37151"
"5","1","0","0","0","0","101","37211"
"1","7","0","0","0","0","6","37311"
"1","14","0","0","0","0","6","37321"
"1","21","0","0","0","0","6","37331"
"1","28","0","0","0","0","6","37341"
"1","35","0","0","0","0","6","37351"
"1","46","0","0","0","0","4","37411"
"1","92","0","0","0","0","4","37421"
"1","138","0","0","0","0","4","37431"
"1","184","0","0","0","0","4","37441"
"1","230","0","0","0","0","4","37451"
"2","7","0","0","0","0","6","37511"
"2","14","0","0","0","0","6","37521"
"2","21","0","0","0","0","6","37531"
"2","28","0","0","0","0","6","37541"
"2","35","0","0","0","0","6","37551"
"2","1","0","0","0","0","100","37611"
"4","46","0","0","0","0","2","37711"
"4","92","0","0","0","0","2","37721"
"4","138","0","0","0","0","2","37731"
"4","184","0","0","0","0","2","37741"
"4","230","0","0","0","0","2","37751"
"1","24","2","5","4","3","5","37811"
"1","48","2","5","4","3","5","37821"
"1","72","2","5","4","3","5","37831"
"1","96","2","5","4","3","5","37841"
"1","120","2","5","4","3","5","37851"
"2","7","0","0","0","0","7","37911"
"2","14","0","0","0","0","7","37921"
"2","21","0","0","0","0","7","37931"
"2","28","0","0","0","0","7","37941"
"2","35","0","0","0","0","7","37951"
"1","1","0","0","0","0","100","38011"
"5","1","0","0","0","0","100","38111"
"3","1","0","0","0","0","100","38211"
"2","7","0","0","0","0","6","38311"
"2","14","0","0","0","0","6","38321"
"2","21","0","0","0","0","6","38331"
"2","28","0","0","0","0","6","38341"
"2","35","0","0","0","0","6","38351"
"3","46","0","0","0","0","4","38411"
"3","92","0","0","0","0","4","38421"
"3","138","0","0","0","0","4","38431"
"3","184","0","0","0","0","4","38441"
"3","230","0","0","0","0","4","38451"
"4","1","0","0","0","0","100","38511"
"1","46","0","0","0","0","2","38611"
"1","92","0","0","0","0","2","38621"
"1","138","0","0","0","0","2","38631"
"1","184","0","0","0","0","2","38641"
"1","230","0","0","0","0","2","38651"
"2","46","0","0","0","0","2","38711"
"2","92","0","0","0","0","2","38721"
"2","138","0","0","0","0","2","38731"
"2","184","0","0","0","0","2","38741"
"2","230","0","0","0","0","2","38751"
"5","7","0","0","0","0","6","38811"
"5","14","0","0","0","0","6","38821"
"5","21","0","0","0","0","6","38831"
"5","28","0","0","0","0","6","38841"
"5","35","0","0","0","0","6","38851"
"4","7","0","0","0","0","7","38911"
"4","14","0","0","0","0","7","38921"
"4","21","0","0","0","0","7","38931"
"4","28","0","0","0","0","7","38941"
"4","35","0","0","0","0","7","38951"
"3","7","0","0","0","0","6","39011"
"3","14","0","0","0","0","6","39021"
"3","21","0","0","0","0","6","39031"
"3","28","0","0","0","0","6","39041"
"3","35","0","0","0","0","6","39051"
"1","24","2","5","4","3","3","39111"
"1","48","2","5","4","3","3","39121"
"1","72","2","5","4","3","3","39131"
"1","96","2","5","4","3","3","39141"
"1","120","2","5","4","3","3","39151"
"1","1","0","0","0","0","101","39211"
"5","7","0","0","0","0","7","39311"
"5","14","0","0","0","0","7","39321"
"5","21","0","0","0","0","7","39331"
"5","28","0","0","0","0","7","39341"
"5","35","0","0","0","0","7","39351"
"4","46","0","0","0","0","4","39411"
"4","92","0","0","0","0","4","39421"
"4","138","0","0","0","0","4","39431"
"4","184","0","0","0","0","4","39441"
"4","230","0","0","0","0","4","39451"
"3","7","0","0","0","0","7","39511"
"3","14","0","0","0","0","7","39521"
"3","21","0","0","0","0","7","39531"
"3","28","0","0","0","0","7","39541"
"3","35","0","0","0","0","7","39551"
"2","46","0","0","0","0","4","39611"
"2","92","0","0","0","0","4","39621"
"2","138","0","0","0","0","4","39631"
"2","184","0","0","0","0","4","39641"
"2","230","0","0","0","0","4","39651"
"2","7","0","0","0","0","6","39711"
"2","14","0","0","0","0","6","39721"
"2","21","0","0","0","0","6","39731"
"2","28","0","0","0","0","6","39741"
"2","35","0","0","0","0","6","39751"
"5","1","0","0","0","0","100","39811"
"1","1","0","0","0","0","101","39911"
"3","7","0","0","0","0","6","40011"
"3","14","0","0","0","0","6","40021"
"3","21","0","0","0","0","6","40031"
"3","28","0","0","0","0","6","40041"
"3","35","0","0","0","0","6","40051"
"1","1","0","0","0","0","100","40111"
"4","1","0","0","0","0","100","40211"
"3","1","0","0","0","0","100","40311"
"1","26","2","5","4","3","1","40411"
"1","52","2","5","4","3","1","40421"
"1","78","2","5","4","3","1","40431"
"1","104","2","5","4","3","1","40441"
"1","130","2","5","4","3","1","40451"
"1","46","0","0","0","0","4","40511"
"1","92","0","0","0","0","4","40521"
"1","138","0","0","0","0","4","40531"
"1","184","0","0","0","0","4","40541"
"1","230","0","0","0","0","4","40551"
"5","46","0","0","0","0","2","40611"
"5","92","0","0","0","0","2","40621"
"5","138","0","0","0","0","2","40631"
"5","184","0","0","0","0","2","40641"
"5","230","0","0","0","0","2","40651"
"4","7","0","0","0","0","6","40711"
"4","14","0","0","0","0","6","40721"
"4","21","0","0","0","0","6","40731"
"4","28","0","0","0","0","6","40741"
"4","35","0","0","0","0","6","40751"
"3","46","0","0","0","0","2","40811"
"3","92","0","0","0","0","2","40821"
"3","138","0","0","0","0","2","40831"
"3","184","0","0","0","0","2","40841"
"3","230","0","0","0","0","2","40851"
"1","46","0","0","0","0","2","40911"
"1","92","0","0","0","0","2","40921"
"1","138","0","0","0","0","2","40931"
"1","184","0","0","0","0","2","40941"
"1","230","0","0","0","0","2","40951"
"5","7","0","0","0","0","6","41011"
"5","14","0","0","0","0","6","41021"
"5","21","0","0","0","0","6","41031"
"5","28","0","0","0","0","6","41041"
"5","35","0","0","0","0","6","41051"
"2","46","0","0","0","0","2","41111"
"2","92","0","0","0","0","2","41121"
"2","138","0","0","0","0","2","41131"
"2","184","0","0","0","0","2","41141"
"2","230","0","0","0","0","2","41151"
"4","46","0","0","0","0","2","41211"
"4","92","0","0","0","0","2","41221"
"4","138","0","0","0","0","2","41231"
"4","184","0","0","0","0","2","41241"
"4","230","0","0","0","0","2","41251"
"3","1","0","0","0","0","101","41311"
"2","1","0","0","0","0","101","41411"
"5","7","0","0","0","0","7","41511"
"5","14","0","0","0","0","7","41521"
"5","21","0","0","0","0","7","41531"
"5","28","0","0","0","0","7","41541"
"5","35","0","0","0","0","7","41551"
"4","46","0","0","0","0","4","41611"
"4","92","0","0","0","0","4","41621"
"4","138","0","0","0","0","4","41631"
"4","184","0","0","0","0","4","41641"
"4","230","0","0","0","0","4","41651"
"1","24","2","5","4","3","3","41711"
"1","48","2","5","4","3","3","41721"
"1","72","2","5","4","3","3","41731"
"1","96","2","5","4","3","3","41741"
"1","120","2","5","4","3","3","41751"
"4","1","0","0","0","0","101","41811"
"3","7","0","0","0","0","7","41911"
"3","14","0","0","0","0","7","41921"
"3","21","0","0","0","0","7","41931"
"3","28","0","0","0","0","7","41941"
"3","35","0","0","0","0","7","41951"
"5","46","0","0","0","0","2","42011"
"5","92","0","0","0","0","2","42021"
"5","138","0","0","0","0","2","42031"
"5","184","0","0","0","0","2","42041"
"5","230","0","0","0","0","2","42051"
"1","7","0","0","0","0","7","42111"
"1","14","0","0","0","0","7","42121"
"1","21","0","0","0","0","7","42131"
"1","28","0","0","0","0","7","42141"
"1","35","0","0","0","0","7","42151"
"5","1","0","0","0","0","101","42211"
"1","1","0","0","0","0","100","42311"
"3","46","0","0","0","0","4","42411"
"3","92","0","0","0","0","4","42421"
"3","138","0","0","0","0","4","42431"
"3","184","0","0","0","0","4","42441"
"3","230","0","0","0","0","4","42451"
"4","7","0","0","0","0","7","42511"
"4","14","0","0","0","0","7","42521"
"4","21","0","0","0","0","7","42531"
"4","28","0","0","0","0","7","42541"
"4","35","0","0","0","0","7","42551"
"1","7","0","0","0","0","6","42611"
"1","14","0","0","0","0","6","42621"
"1","21","0","0","0","0","6","42631"
"1","28","0","0","0","0","6","42641"
"1","35","0","0","0","0","6","42651"
"2","1","0","0","0","0","100","42711"
"2","7","0","0","0","0","7","42811"
"2","14","0","0","0","0","7","42821"
"2","21","0","0","0","0","7","42831"
"2","28","0","0","0","0","7","42841"
"2","35","0","0","0","0","7","42851"
"5","46","0","0","0","0","4","42911"
"5","92","0","0","0","0","4","42921"
"5","138","0","0","0","0","4","42931"
"5","184","0","0","0","0","4","42941"
"5","230","0","0","0","0","4","42951"
"1","26","2","5","4","3","1","43011"
"1","52","2","5","4","3","1","43021"
"1","78","2","5","4","3","1","43031"
"1","104","2","5","4","3","1","43041"
"1","130","2","5","4","3","1","43051"
"1","7","0","0","0","0","6","43111"
"1","14","0","0","0","0","6","43121"
"1","21","0","0","0","0","6","43131"
"1","28","0","0","0","0","6","43141"
"1","35","0","0","0","0","6","43151"
"5","1","0","0","0","0","100","43211"
"3","46","0","0","0","0","4","43311"
"3","92","0","0","0","0","4","43321"
"3","138","0","0","0","0","4","43331"
"3","184","0","0","0","0","4","43341"
"3","230","0","0","0","0","4","43351"
"2","7","0","0","0","0","7","43411"
"2","14","0","0","0","0","7","43421"
"2","21","0","0","0","0","7","43431"
"2","28","0","0","0","0","7","43441"
"2","35","0","0","0","0","7","43451"
"4","7","0","0","0","0","7","43511"
"4","14","0","0","0","0","7","43521"
"4","21","0","0","0","0","7","43531"
"4","28","0","0","0","0","7","43541"
"4","35","0","0","0","0","7","43551"
"1","46","0","0","0","0","2","43611"
"1","92","0","0","0","0","2","43621"
"1","138","0","0","0","0","2","43631"
"1","184","0","0","0","0","2","43641"
"1","230","0","0","0","0","2","43651"
"5","46","0","0","0","0","2","43711"
"5","92","0","0","0","0","2","43721"
"5","138","0","0","0","0","2","43731"
"5","184","0","0","0","0","2","43741"
"5","230","0","0","0","0","2","43751"
"2","46","0","0","0","0","4","43811"
"2","92","0","0","0","0","4","43821"
"2","138","0","0","0","0","4","43831"
"2","184","0","0","0","0","4","43841"
"2","230","0","0","0","0","4","43851"
"1","1","0","0","0","0","101","43911"
"3","1","0","0","0","0","101","44011"
"5","46","0","0","0","0","4","44111"
"5","92","0","0","0","0","4","44121"
"5","138","0","0","0","0","4","44131"
"5","184","0","0","0","0","4","44141"
"5","230","0","0","0","0","4","44151"
"4","46","0","0","0","0","2","44211"
"4","92","0","0","0","0","2","44221"
"4","138","0","0","0","0","2","44231"
"4","184","0","0","0","0","2","44241"
"4","230","0","0","0","0","2","44251"
"1","24","2","5","4","3","3","44311"
"1","48","2","5","4","3","3","44321"
"1","72","2","5","4","3","3","44331"
"1","96","2","5","4","3","3","44341"
"1","120","2","5","4","3","3","44351"
"2","46","0","0","0","0","2","44411"
"2","92","0","0","0","0","2","44421"
"2","138","0","0","0","0","2","44431"
"2","184","0","0","0","0","2","44441"
"2","230","0","0","0","0","2","44451"
"1","46","0","0","0","0","4","44511"
"1","92","0","0","0","0","4","44521"
"1","138","0","0","0","0","4","44531"
"1","184","0","0","0","0","4","44541"
"1","230","0","0","0","0","4","44551"
"3","46","0","0","0","0","2","44611"
"3","92","0","0","0","0","2","44621"
"3","138","0","0","0","0","2","44631"
"3","184","0","0","0","0","2","44641"
"3","230","0","0","0","0","2","44651"
"4","1","0","0","0","0","100","44711"
"5","7","0","0","0","0","6","44811"
"5","14","0","0","0","0","6","44821"
"5","21","0","0","0","0","6","44831"
"5","28","0","0","0","0","6","44841"
"5","35","0","0","0","0","6","44851"
"4","1","0","0","0","0","101","44911"
"1","46","0","0","0","0","2","45011"
"1","92","0","0","0","0","2","45021"
"1","138","0","0","0","0","2","45031"
"1","184","0","0","0","0","2","45041"
"1","230","0","0","0","0","2","45051"
"2","7","0","0","0","0","6","45111"
"2","14","0","0","0","0","6","45121"
"2","21","0","0","0","0","6","45131"
"2","28","0","0","0","0","6","45141"
"2","35","0","0","0","0","6","45151"
"3","1","0","0","0","0","100","45211"
"4","46","0","0","0","0","4","45311"
"4","92","0","0","0","0","4","45321"
"4","138","0","0","0","0","4","45331"
"4","184","0","0","0","0","4","45341"
"4","230","0","0","0","0","4","45351"
"3","7","0","0","0","0","6","45411"
"3","14","0","0","0","0","6","45421"
"3","21","0","0","0","0","6","45431"
"3","28","0","0","0","0","6","45441"
"3","35","0","0","0","0","6","45451"
"5","1","0","0","0","0","100","45511"
"1","24","2","5","4","3","5","45611"
"1","48","2","5","4","3","5","45621"
"1","72","2","5","4","3","5","45631"
"1","96","2","5","4","3","5","45641"
"1","120","2","5","4","3","5","45651"
"4","7","0","0","0","0","6","45711"
"4","14","0","0","0","0","6","45721"
"4","21","0","0","0","0","6","45731"
"4","28","0","0","0","0","6","45741"
"4","35","0","0","0","0","6","45751"
"2","46","0","0","0","0","2","45811"
"2","92","0","0","0","0","2","45821"
"2","138","0","0","0","0","2","45831"
"2","184","0","0","0","0","2","45841"
"2","230","0","0","0","0","2","45851"
"5","1","0","0","0","0","101","45911"
"5","7","0","0","0","0","7","46011"
"5","14","0","0","0","0","7","46021"
"5","21","0","0","0","0","7","46031"
"5","28","0","0","0","0","7","46041"
"5","35","0","0","0","0","7","46051"
"1","7","0","0","0","0","7","46111"
"1","14","0","0","0","0","7","46121"
"1","21","0","0","0","0","7","46131"
"1","28","0","0","0","0","7","46141"
"1","35","0","0","0","0","7","46151"
"2","1","0","0","0","0","100","46211"
"3","46","0","0","0","0","4","46311"
"3","92","0","0","0","0","4","46321"
"3","138","0","0","0","0","4","46331"
"3","184","0","0","0","0","4","46341"
"3","230","0","0","0","0","4","46351"
"5","1","0","0","0","0","101","46411"
"1","1","0","0","0","0","100","46511"
"4","1","0","0","0","0","101","46611"
"2","46","0","0","0","0","2","46711"
"2","92","0","0","0","0","2","46721"
"2","138","0","0","0","0","2","46731"
"2","184","0","0","0","0","2","46741"
"2","230","0","0","0","0","2","46751"
"3","1","0","0","0","0","101","46811"
"1","26","2","5","4","3","1","46911"
"1","52","2","5","4","3","1","46921"
"1","78","2","5","4","3","1","46931"
"1","104","2","5","4","3","1","46941"
"1","130","2","5","4","3","1","46951"
"1","46","0","0","0","0","4","47011"
"1","92","0","0","0","0","4","47021"
"1","138","0","0","0","0","4","47031"
"1","184","0","0","0","0","4","47041"
"1","230","0","0","0","0","4","47051"
"2","7","0","0","0","0","7","47111"
"2","14","0","0","0","0","7","47121"
"2","21","0","0","0","0","7","47131"
"2","28","0","0","0","0","7","47141"
"2","35","0","0","0","0","7","47151"
"5","46","0","0","0","0","2","47211"
"5","92","0","0","0","0","2","47221"
"5","138","0","0","0","0","2","47231"
"5","184","0","0","0","0","2","47241"
"5","230","0","0","0","0","2","47251"
"4","46","0","0","0","0","2","47311"
"4","92","0","0","0","0","2","47321"
"4","138","0","0","0","0","2","47331"
"4","184","0","0","0","0","2","47341"
"4","230","0","0","0","0","2","47351"
"3","7","0","0","0","0","7","47411"
"3","14","0","0","0","0","7","47421"
"3","21","0","0","0","0","7","47431"
"3","28","0","0","0","0","7","47441"
"3","35","0","0","0","0","7","47451"
"2","7","0","0","0","0","6","47511"
"2","14","0","0","0","0","6","47521"
"2","21","0","0","0","0","6","47531"
"2","28","0","0","0","0","6","47541"
"2","35","0","0","0","0","6","47551"
"3","7","0","0","0","0","6","47611"
"3","14","0","0","0","0","6","47621"
"3","21","0","0","0","0","6","47631"
"3","28","0","0","0","0","6","47641"
"3","35","0","0","0","0","6","47651"
"4","46","0","0","0","0","4","47711"
"4","92","0","0","0","0","4","47721"
"4","138","0","0","0","0","4","47731"
"4","184","0","0","0","0","4","47741"
"4","230","0","0","0","0","4","47751"
"1","7","0","0","0","0","6","47811"
"1","14","0","0","0","0","6","47821"
"1","21","0","0","0","0","6","47831"
"1","28","0","0","0","0","6","47841"
"1","35","0","0","0","0","6","47851"
"3","1","0","0","0","0","100","47911"
"5","7","0","0","0","0","6","48011"
"5","14","0","0","0","0","6","48021"
"5","21","0","0","0","0","6","48031"
"5","28","0","0","0","0","6","48041"
"5","35","0","0","0","0","6","48051"
"2","46","0","0","0","0","4","48111"
"2","92","0","0","0","0","4","48121"
"2","138","0","0","0","0","4","48131"
"2","184","0","0","0","0","4","48141"
"2","230","0","0","0","0","4","48151"
"1","26","2","5","4","3","1","48211"
"1","52","2","5","4","3","1","48221"
"1","78","2","5","4","3","1","48231"
"1","104","2","5","4","3","1","48241"
"1","130","2","5","4","3","1","48251"
"3","7","0","0","0","0","6","48311"
"3","14","0","0","0","0","6","48321"
"3","21","0","0","0","0","6","48331"
"3","28","0","0","0","0","6","48341"
"3","35","0","0","0","0","6","48351"
"2","1","0","0","0","0","100","48411"
"5","46","0","0","0","0","4","48511"
"5","92","0","0","0","0","4","48521"
"5","138","0","0","0","0","4","48531"
"5","184","0","0","0","0","4","48541"
"5","230","0","0","0","0","4","48551"
"1","1","0","0","0","0","101","48611"
"4","7","0","0","0","0","7","48711"
"4","14","0","0","0","0","7","48721"
"4","21","0","0","0","0","7","48731"
"4","28","0","0","0","0","7","48741"
"4","35","0","0","0","0","7","48751"
"5","7","0","0","0","0","7","48811"
"5","14","0","0","0","0","7","48821"
"5","21","0","0","0","0","7","48831"
"5","28","0","0","0","0","7","48841"
"5","35","0","0","0","0","7","48851"
"4","46","0","0","0","0","4","48911"
"4","92","0","0","0","0","4","48921"
"4","138","0","0","0","0","4","48931"
"4","184","0","0","0","0","4","48941"
"4","230","0","0","0","0","4","48951"
"3","46","0","0","0","0","2","49011"
"3","92","0","0","0","0","2","49021"
"3","138","0","0","0","0","2","49031"
"3","184","0","0","0","0","2","49041"
"3","230","0","0","0","0","2","49051"
"4","7","0","0","0","0","6","49111"
"4","14","0","0","0","0","6","49121"
"4","21","0","0","0","0","6","49131"
"4","28","0","0","0","0","6","49141"
"4","35","0","0","0","0","6","49151"
"1","46","0","0","0","0","2","49211"
"1","92","0","0","0","0","2","49221"
"1","138","0","0","0","0","2","49231"
"1","184","0","0","0","0","2","49241"
"1","230","0","0","0","0","2","49251"
"2","46","0","0","0","0","2","49311"
"2","92","0","0","0","0","2","49321"
"2","138","0","0","0","0","2","49331"
"2","184","0","0","0","0","2","49341"
"2","230","0","0","0","0","2","49351"
"2","1","0","0","0","0","101","49411"
"1","24","2","5","4","3","5","49511"
"1","48","2","5","4","3","5","49521"
"1","72","2","5","4","3","5","49531"
"1","96","2","5","4","3","5","49541"
"1","120","2","5","4","3","5","49551"
"5","46","0","0","0","0","2","49611"
"5","92","0","0","0","0","2","49621"
"5","138","0","0","0","0","2","49631"
"5","184","0","0","0","0","2","49641"
"5","230","0","0","0","0","2","49651"
"1","1","0","0","0","0","100","49711"
"3","1","0","0","0","0","100","49811"
"4","46","0","0","0","0","2","49911"
"4","92","0","0","0","0","2","49921"
"4","138","0","0","0","0","2","49931"
"4","184","0","0","0","0","2","49941"
"4","230","0","0","0","0","2","49951"
"3","46","0","0","0","0","2","50011"
"3","92","0","0","0","0","2","50021"
"3","138","0","0","0","0","2","50031"
"3","184","0","0","0","0","2","50041"
"3","230","0","0","0","0","2","50051"
"2","7","0","0","0","0","7","50111"
"2","14","0","0","0","0","7","50121"
"2","21","0","0","0","0","7","50131"
"2","28","0","0","0","0","7","50141"
"2","35","0","0","0","0","7","50151"
"4","1","0","0","0","0","101","50211"
"5","7","0","0","0","0","6","50311"
"5","14","0","0","0","0","6","50321"
"5","21","0","0","0","0","6","50331"
"5","28","0","0","0","0","6","50341"
"5","35","0","0","0","0","6","50351"
"2","46","0","0","0","0","4","50411"
"2","92","0","0","0","0","4","50421"
"2","138","0","0","0","0","4","50431"
"2","184","0","0","0","0","4","50441"
"2","230","0","0","0","0","4","50451"
"3","46","0","0","0","0","4","50511"
"3","92","0","0","0","0","4","50521"
"3","138","0","0","0","0","4","50531"
"3","184","0","0","0","0","4","50541"
"3","230","0","0","0","0","4","50551"
"4","1","0","0","0","0","100","50611"
"1","7","0","0","0","0","7","50711"
"1","14","0","0","0","0","7","50721"
"1","21","0","0","0","0","7","50731"
"1","28","0","0","0","0","7","50741"
"1","35","0","0","0","0","7","50751"
"1","26","2","5","4","3","1","50811"
"1","52","2","5","4","3","1","50821"
"1","78","2","5","4","3","1","50831"
"1","104","2","5","4","3","1","50841"
"1","130","2","5","4","3","1","50851"
"4","1","0","0","0","0","101","50911"
"2","7","0","0","0","0","6","51011"
"2","14","0","0","0","0","6","51021"
"2","21","0","0","0","0","6","51031"
"2","28","0","0","0","0","6","51041"
"2","35","0","0","0","0","6","51051"
"1","46","0","0","0","0","4","51111"
"1","92","0","0","0","0","4","51121"
"1","138","0","0","0","0","4","51131"
"1","184","0","0","0","0","4","51141"
"1","230","0","0","0","0","4","51151"
"3","1","0","0","0","0","101","51211"
"4","7","0","0","0","0","7","51311"
"4","14","0","0","0","0","7","51321"
"4","21","0","0","0","0","7","51331"
"4","28","0","0","0","0","7","51341"
