fbc83c3aa195bc84eb8fda267d523e3cacc6634eceb0b4c5a26fd2556e95a5dc,adbab921a24a6d277d927c62daf168fde0e49fff2aad1adbfa7377361fd6d2bb,24131b9643988ec0c5be93eff8a34d397d0247756431a6305dd33d64e72e932c,6d831d052028063aa670c9327476ddfecd462830c5ff628126d48b073bbba42a,6f3187530c0b05ec98de4fae7341446a792a5a4e8235d9b10bd842ac0377a102,0eadd7c6d5e10666cc2f6a7e6c2899b39746a41de7b18b0e42ebac7647186483,2b29e58532bfde3f01fae17d8443273b85b935bc2dbedddc3b5fbf360cb7fc49,1bc4e82ad5717d7c5695b4cf42b3c33aa785c8733c1170f04e5b882c547dfd9b,90a2c203dab3daa8349c51ec135fe7a9bc34b4935d785aa8e6f76afc11e01e5c,a67b164d246aea5038103f3aabee88a052502d16ab10ee6682fee25acad849a7,295a4ae1aeb2f26b193ac8eb0f47b13349b44deb4e55a904573a7592ae71941b,e31755e3d051cb14e036e2591ca20dbbd1c751f5cce26b55614d88af7c1f1507,7f41f9b8e4f451cae286e8eff81b9a0458614356e806949bf6e01c6860676818,43b4bfdac57c333e6f369745d4104057286ef581e10620fc8cb5c7fb05d2c567,bdaa974b79b5b86ed9adec8ffba212761431d0626cc2bd6573df066b89fe9058,5e7d6a9256256cf54aab3971833013c3fccfed9a806f537fe1262b9fb31c26ef,12472dd9c9c47038319e3897a34badedd0257963aed21e3d1de6bf74273b4e01,ec77bffcb0e3f376336ca11de5a67c0a33de73be4f230d6e08c156ded66c59d4,12133bb8fc5daac5734b714af8e3dac91084549d0782871a4cbac01f7786dc89,a8e28eaa6f5120058bc677cfdd07779c45a3b43c4d9dad7d6beeee78a453e9d6,cfc1885a5aad64b762c9aaee99280d505a069d26f4c2ddabc5390527da15ba02
"3","0","514","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1091"
"4","0","515","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1091"
"-1","0","516","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1091"
"1","0","517","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1092"
"2","0","518","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1092"
"3","0","519","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1092"
"4","0","520","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1092"
"-1","0","521","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1092"
"1","0","522","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1093"
"2","0","523","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1093"
"3","0","524","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1093"
"4","0","525","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1093"
"-1","0","526","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1093"
"1","0","527","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1094"
"2","0","528","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1094"
"3","0","529","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1094"
"4","0","530","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1094"
"-1","0","531","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1094"
"1","0","532","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1095"
"2","0","533","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1095"
"3","0","534","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1095"
"4","0","535","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1095"
"-1","0","536","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1095"
