ad5ed13a530b559a704cda21529521feec76c48baf44199916659fb7986be6c3,c35d3fb474da3cfc613e4b5dabd57894b50dd27f7861a573b092b36f741623a2,ce784eeda9f192e8a367224370c8b64d5d43174a25b05971f8a55d57b2d32630,a9e235ddc40f2c44168f54ea719f3a0e2beb813d03579af3085fb41747ae9c3b,6c3af18fc3453a5be37aa58d331b8674c59dda02525e66460e7b4bfdb2ae4686,845d91b7e31925c1ca141af704270dce5974b28e47abee5dae76325db0d5d74f,1e8a303aa346944bf0ef5cad149ee6df800a9aa053311d17437babd1416540e6,e7d842e406884980095f041fbf439129b04d066eaad9c188132ac5e1dc864441,4c3fcc5f88398b7ce841eba5011a2cb1f52234f1fc5b388fd0909c4afe8d98bf,e0646b9cdece4eb727a1f6233d7cc1c45420a78027d30e6fc57718d37af0cafc,5081fcbd241e6bf015b7783393eb0aed5e55e61373cd57327fa3f257256f19c2,65a9b9ce4f95df11e131cc8892b3ce40ec7c3b0d2f1ba01bcca04e1c0c1fabb4,9eea0c3b4baa924c814442174b6ba487eeb5e3879860bdabb50076c7a19dd90a,3795e1470a093d9a8a5ceed3bd684a51e0c6c1bdb4c54b30d37623bc9a2828f6,7322ac5c63ea05fd42d705fa493110415c5c999f31fdec226732dfa2b3c61db5,c7499562e90d71844086284c4365b11d80a84f22629010cb682cdf9633d40fb3
"66505","0","66502","2","2","0","66503","7","0","11","665","10021","664","66504","0","66501"
"66605","0","66602","2","5","0","66603","7","0","11","666","10025","664","66604","0","66601"
"66705","0","66702","4","8","0","66703","7","0","11","667","10042","664","66704","0","66701"
"66805","0","66802","4","2","0","66803","7","0","12","668","10043","665","66804","0","66801"
"66905","0","66902","4","5","0","66903","7","0","12","669","10045","666","66904","0","66901"
"67005","0","67002","6","8","0","67003","7","0","12","670","10061","667","67004","0","67001"
"0","0","0","100","2","0","0","7","0","13","671","11005","668","0","0","67101"
"67205","0","67202","4","5","0","67203","7","0","13","672","10043","669","67204","0","67201"
"67305","0","67302","7","8","0","67303","7","0","13","673","10072","670","67304","0","67301"
"67405","0","67402","7","2","0","67403","7","0","14","674","10074","671","67404","0","67401"
"67505","0","67502","7","5","0","67503","7","0","14","675","10071","672","67504","0","67501"
"67605","0","67602","2","8","0","67603","7","0","14","676","10024","673","67604","0","67601"
"67705","0","67702","1","5","675","67703","7","676","15","677","10016","674","67704","0","67701"
"67805","0","67802","7","2","0","67803","7","0","16","678","10074","677","67804","0","67801"
"67905","0","67902","2","5","0","67903","7","0","16","679","10021","677","67904","0","67901"
"68005","0","68002","2","8","0","68003","7","0","16","680","10023","677","68004","0","68001"
"68105","0","68102","4","2","0","68103","7","0","17","681","10045","678","68104","0","68101"
"0","0","0","101","5","0","0","7","0","17","682","11011","679","0","0","68201"
"68305","0","68302","2","8","0","68303","7","0","17","683","10022","680","68304","0","68301"
"68405","0","68402","4","2","0","68403","7","0","18","684","10044","681","68404","0","68401"
"68505","0","68502","2","5","0","68503","7","0","18","685","10023","682","68504","0","68501"
"68605","0","68602","6","8","0","68603","7","0","18","686","10064","683","68604","0","68601"
"68705","0","68702","6","2","0","68703","7","0","19","687","10063","684","68704","0","68701"
"68805","0","68802","7","5","0","68803","7","0","19","688","10075","685","68804","0","68801"
"0","0","0","101","8","0","0","7","0","19","689","11012","686","0","0","68901"
"69005","0","69002","1","5","688","69003","7","689","20","690","10016","687","69004","0","69001"
"69105","0","69102","2","2","0","69103","7","0","21","691","10022","690","69104","0","69101"
"69205","0","69202","4","5","0","69203","7","0","21","692","10045","690","69204","0","69201"
"69305","0","69302","7","8","0","69303","7","0","21","693","10075","690","69304","0","69301"
"69405","0","69402","7","2","0","69403","7","0","22","694","10071","691","69404","0","69401"
"0","0","0","100","5","0","0","7","0","22","695","11002","692","0","0","69501"
"69605","0","69602","4","8","0","69603","7","0","22","696","10043","693","69604","0","69601"
"69705","0","69702","6","2","0","69703","7","0","23","697","10064","694","69704","0","69701"
"0","0","0","101","5","0","0","7","0","23","698","11015","695","0","0","69801"
"69905","0","69902","2","8","0","69903","7","0","23","699","10021","696","69904","0","69901"
"0","0","0","101","2","0","0","7","0","24","700","11014","697","0","0","70001"
"70105","0","70102","2","5","0","70103","7","0","24","701","10022","698","70104","0","70101"
"0","0","0","101","8","0","0","7","0","24","702","11013","699","0","0","70201"
"70305","0","70302","5","5","701","70303","7","702","25","703","10056","700","70304","0","70301"
"70405","0","70402","4","2","0","70403","7","0","26","704","10044","703","70404","0","70401"
"0","0","0","101","5","0","0","7","0","26","705","11011","703","0","0","70501"
"70605","0","70602","6","8","0","70603","7","0","26","706","10062","703","70604","0","70601"
"70705","0","70702","2","2","0","70703","7","0","27","707","10024","704","70704","0","70701"
"0","0","0","101","5","0","0","7","0","27","708","11015","705","0","0","70801"
"70905","0","70902","7","8","0","70903","7","0","27","709","10073","706","70904","0","70901"
"71005","0","71002","4","2","0","71003","7","0","28","710","10041","707","71004","0","71001"
"71105","0","71102","6","5","0","71103","7","0","28","711","10063","708","71104","0","71101"
"71205","0","71202","7","8","0","71203","7","0","28","712","10072","709","71204","0","71201"
"71305","0","71302","6","2","0","71303","7","0","29","713","10065","710","71304","0","71301"
"0","0","0","100","5","0","0","7","0","29","714","11001","711","0","0","71401"
"0","0","0","101","8","0","0","7","0","29","715","11012","712","0","0","71501"
"71605","0","71602","1","5","714","71603","7","715","30","716","10016","713","71604","0","71601"
"0","0","0","101","2","0","0","7","0","31","717","11013","716","0","0","71701"
"71805","0","71802","7","5","0","71803","7","0","31","718","10074","716","71804","0","71801"
"71905","0","71902","6","8","0","71903","7","0","31","719","10061","716","71904","0","71901"
"72005","0","72002","2","2","0","72003","7","0","32","720","10025","717","72004","0","72001"
"0","0","0","101","5","0","0","7","0","32","721","11012","718","0","0","72101"
"0","0","0","101","8","0","0","7","0","32","722","11011","719","0","0","72201"
"72305","0","72302","4","2","0","72303","7","0","33","723","10045","720","72304","0","72301"
"72405","0","72402","2","5","0","72403","7","0","33","724","10024","721","72404","0","72401"
"72505","0","72502","6","8","0","72503","7","0","33","725","10063","722","72504","0","72501"
"0","0","0","101","2","0","0","7","0","34","726","11014","723","0","0","72601"
"72705","0","72702","6","5","0","72703","7","0","34","727","10062","724","72704","0","72701"
"72805","0","72802","4","8","0","72803","7","0","34","728","10041","725","72804","0","72801"
"72905","0","72902","3","5","727","72903","7","728","35","729","10036","726","72904","0","72901"
"73005","0","73002","4","2","0","73003","7","0","36","730","10043","729","73004","0","73001"
"0","0","0","100","5","0","0","7","0","36","731","11004","729","0","0","73101"
"73205","0","73202","7","8","0","73203","7","0","36","732","10071","729","73204","0","73201"
"73305","0","73302","2","2","0","73303","7","0","37","733","10025","730","73304","0","73301"
"0","0","0","100","5","0","0","7","0","37","734","11001","731","0","0","73401"
"0","0","0","100","8","0","0","7","0","37","735","11003","732","0","0","73501"
"73605","0","73602","2","2","0","73603","7","0","38","736","10024","733","73604","0","73601"
"73705","0","73702","2","5","0","73703","7","0","38","737","10023","734","73704","0","73701"
"73805","0","73802","7","8","0","73803","7","0","38","738","10072","735","73804","0","73801"
"73905","0","73902","4","2","0","73903","7","0","39","739","10044","736","73904","0","73901"
"74005","0","74002","6","5","0","74003","7","0","39","740","10065","737","74004","0","74001"
"74105","0","74102","4","8","0","74103","7","0","39","741","10042","738","74104","0","74101"
"74205","0","74202","5","5","740","74203","7","741","40","742","10056","739","74204","0","74201"
"74305","0","74302","4","2","0","74303","8","0","1","743","10041","0","74304","0","74301"
"74405","0","74402","4","5","0","74403","8","0","1","744","10043","0","74404","0","74401"
"74505","0","74502","6","8","0","74503","8","0","1","745","10064","0","74504","0","74501"
"0","0","0","100","2","0","0","8","0","2","746","11002","743","0","0","74601"
"0","0","0","100","5","0","0","8","0","2","747","11004","744","0","0","74701"
"74805","0","74802","7","8","0","74803","8","0","2","748","10071","745","74804","0","74801"
"74905","0","74902","2","2","0","74903","8","0","3","749","10023","746","74904","0","74901"
"75005","0","75002","2","5","0","75003","8","0","3","750","10021","747","75004","0","75001"
"75105","0","75102","7","8","0","75103","8","0","3","751","10075","748","75104","0","75101"
"75205","0","75202","7","2","0","75203","8","0","4","752","10073","749","75204","0","75201"
"75305","0","75302","4","5","0","75303","8","0","4","753","10042","750","75304","0","75301"
"75405","0","75402","4","8","0","75403","8","0","4","754","10045","751","75404","0","75401"
"75505","0","75502","1","5","753","75503","8","754","5","755","10016","752","75504","0","75501"
"75605","0","75602","7","2","0","75603","8","0","6","756","10075","755","75604","0","75601"
"75705","0","75702","2","5","0","75703","8","0","6","757","10022","755","75704","0","75701"
"0","0","0","100","8","0","0","8","0","6","758","11004","755","0","0","75801"
"75905","0","75902","2","2","0","75903","8","0","7","759","10023","756","75904","0","75901"
"0","0","0","101","5","0","0","8","0","7","760","11013","757","0","0","76001"
"76105","0","76102","4","8","0","76103","8","0","7","761","10041","758","76104","0","76101"
"76205","0","76202","2","2","0","76203","8","0","8","762","10025","759","76204","0","76201"
"76305","0","76302","7","5","0","76303","8","0","8","763","10072","760","76304","0","76301"
"76405","0","76402","6","8","0","76403","8","0","8","764","10061","761","76404","0","76401"
"76505","0","76502","6","2","0","76503","8","0","9","765","10064","762","76504","0","76501"
"0","0","0","101","5","0","0","8","0","9","766","11015","763","0","0","76601"
"76705","0","76702","7","8","0","76703","8","0","9","767","10073","764","76704","0","76701"
"76805","0","76802","3","5","766","76803","8","767","10","768","10036","765","76804","0","76801"
"0","0","0","100","2","0","0","8","0","11","769","11005","768","0","0","76901"
"77005","0","77002","4","5","0","77003","8","0","11","770","10042","768","77004","0","77001"
"0","0","0","100","8","0","0","8","0","11","771","11001","768","0","0","77101"
"77205","0","77202","6","2","0","77203","8","0","12","772","10061","769","77204","0","77201"
"77305","0","77302","2","5","0","77303","8","0","12","773","10024","770","77304","0","77301"
"0","0","0","101","8","0","0","8","0","12","774","11013","771","0","0","77401"
"0","0","0","101","2","0","0","8","0","13","775","11014","772","0","0","77501"
"77605","0","77602","4","5","0","77603","8","0","13","776","10042","773","77604","0","77601"
"0","0","0","101","8","0","0","8","0","13","777","11015","774","0","0","77701"
"77805","0","77802","6","2","0","77803","8","0","14","778","10063","775","77804","0","77801"
"0","0","0","101","5","0","0","8","0","14","779","11011","776","0","0","77901"
"78005","0","78002","2","8","0","78003","8","0","14","780","10025","777","78004","0","78001"
"78105","0","78102","1","5","779","78103","8","780","15","781","10016","778","78104","0","78101"
"78205","0","78202","4","2","0","78203","8","0","16","782","10041","781","78204","0","78201"
"78305","0","78302","2","5","0","78303","8","0","16","783","10023","781","78304","0","78301"
"78405","0","78402","7","8","0","78403","8","0","16","784","10072","781","78404","0","78401"
"78505","0","78502","6","2","0","78503","8","0","17","785","10065","782","78504","0","78501"
"78605","0","78602","4","5","0","78603","8","0","17","786","10041","783","78604","0","78601"
"78705","0","78702","7","8","0","78703","8","0","17","787","10074","784","78704","0","78701"
"78805","0","78802","4","2","0","78803","8","0","18","788","10045","785","78804","0","78801"
"78905","0","78902","2","5","0","78903","8","0","18","789","10022","786","78904","0","78901"
"79005","0","79002","4","8","0","79003","8","0","18","790","10044","787","79004","0","79001"
"79105","0","79102","6","2","0","79103","8","0","19","791","10061","788","79104","0","79101"
"0","0","0","100","5","0","0","8","0","19","792","11002","789","0","0","79201"
"79305","0","79302","2","8","0","79303","8","0","19","793","10023","790","79304","0","79301"
"79405","0","79402","3","5","792","79403","8","793","20","794","10036","791","79404","0","79401"
"79505","0","79502","4","2","0","79503","8","0","21","795","10044","794","79504","0","79501"
"79605","0","79602","2","5","0","79603","8","0","21","796","10021","794","79604","0","79601"
"79705","0","79702","7","8","0","79703","8","0","21","797","10075","794","79704","0","79701"
"79805","0","79802","4","2","0","79803","8","0","22","798","10042","795","79804","0","79801"
"79905","0","79902","4","5","0","79903","8","0","22","799","10043","796","79904","0","79901"
"80005","0","80002","2","8","0","80003","8","0","22","800","10025","797","80004","0","80001"
"80105","0","80102","6","2","0","80103","8","0","23","801","10064","798","80104","0","80101"
"0","0","0","101","5","0","0","8","0","23","802","11012","799","0","0","80201"
"80305","0","80302","6","8","0","80303","8","0","23","803","10065","800","80304","0","80301"
"80405","0","80402","7","2","0","80403","8","0","24","804","10071","801","80404","0","80401"
"80505","0","80502","7","5","0","80503","8","0","24","805","10073","802","80504","0","80501"
"80605","0","80602","6","8","0","80603","8","0","24","806","10064","803","80604","0","80601"
"80705","0","80702","1","5","805","80703","8","806","25","807","10016","804","80704","0","80701"
"0","0","0","100","2","0","0","8","0","26","808","11001","807","0","0","80801"
"80905","0","80902","7","5","0","80903","8","0","26","809","10075","807","80904","0","80901"
"0","0","0","100","8","0","0","8","0","26","810","11003","807","0","0","81001"
"81105","0","81102","7","2","0","81103","8","0","27","811","10074","808","81104","0","81101"
"81205","0","81202","6","5","0","81203","8","0","27","812","10062","809","81204","0","81201"
"81305","0","81302","4","8","0","81303","8","0","27","813","10043","810","81304","0","81301"
"81405","0","81402","6","2","0","81403","8","0","28","814","10064","811","81404","0","81401"
"81505","0","81502","2","5","0","81503","8","0","28","815","10022","812","81504","0","81501"
"81605","0","81602","2","8","0","81603","8","0","28","816","10024","813","81604","0","81601"
"81705","0","81702","2","2","0","81703","8","0","29","817","10025","814","81704","0","81701"
"81805","0","81802","2","5","0","81803","8","0","29","818","10023","815","81804","0","81801"
"81905","0","81902","6","8","0","81903","8","0","29","819","10061","816","81904","0","81901"
"82005","0","82002","5","5","818","82003","8","819","30","820","10056","817","82004","0","82001"
"82105","0","82102","4","2","0","82103","8","0","31","821","10045","820","82104","0","82101"
"82205","0","82202","7","5","0","82203","8","0","31","822","10071","820","82204","0","82201"
"0","0","0","100","8","0","0","8","0","31","823","11002","820","0","0","82301"
"82405","0","82402","2","2","0","82403","8","0","32","824","10024","821","82404","0","82401"
"82505","0","82502","6","5","0","82503","8","0","32","825","10062","822","82504","0","82501"
"0","0","0","100","8","0","0","8","0","32","826","11005","823","0","0","82601"
"82705","0","82702","4","2","0","82703","8","0","33","827","10042","824","82704","0","82701"
"0","0","0","101","5","0","0","8","0","33","828","11014","825","0","0","82801"
"82905","0","82902","2","8","0","82903","8","0","33","829","10021","826","82904","0","82901"
"83005","0","83002","7","2","0","83003","8","0","34","830","10073","827","83004","0","83001"
"83105","0","83102","4","5","0","83103","8","0","34","831","10045","828","83104","0","83101"
"83205","0","83202","4","8","0","83203","8","0","34","832","10043","829","83204","0","83201"
"83305","0","83302","3","5","831","83303","8","832","35","833","10036","830","83304","0","83301"
"83405","0","83402","6","2","0","83403","8","0","36","834","10062","833","83404","0","83401"
"83505","0","83502","7","5","0","83503","8","0","36","835","10073","833","83504","0","83501"
"83605","0","83602","6","8","0","83603","8","0","36","836","10065","833","83604","0","83601"
"83705","0","83702","4","2","0","83703","8","0","37","837","10044","834","83704","0","83701"
"83805","0","83802","2","5","0","83803","8","0","37","838","10022","835","83804","0","83801"
"83905","0","83902","4","8","0","83903","8","0","37","839","10045","836","83904","0","83901"
"84005","0","84002","7","2","0","84003","8","0","38","840","10072","837","84004","0","84001"
"84105","0","84102","7","5","0","84103","8","0","38","841","10071","838","84104","0","84101"
"84205","0","84202","7","8","0","84203","8","0","38","842","10075","839","84204","0","84201"
"0","0","0","100","2","0","0","8","0","39","843","11003","840","0","0","84301"
"84405","0","84402","2","5","0","84403","8","0","39","844","10021","841","84404","0","84401"
"84505","0","84502","7","8","0","84503","8","0","39","845","10074","842","84504","0","84501"
"84605","0","84602","5","5","844","84603","8","845","40","846","10056","843","84604","0","84601"
