414426f3d8ccab2919d14e2b81abe391a18aded333ee88c162513d02f08a7b90,573a1d83bff3fd3b65c2c3b056f0e621bc816b65833d7ff1f8f58b65c63a676a,6b6876653eaeee07595bd7a7fefaf14a82e0879573f81ec5354d95698c3334ce,53b57269e139c6649233b9d2b7902bc0e0f7b41c75997135a435d28d034903c4,01ec8e07b2414c80610f2976b6197763c1360bd5137a9116d743b8e973019e7c,39645def0c26fd118fd912c1e55f13b43cf0d61a0ed4b41dc1097431a7f8e640,1fd8e337fd23c156e1c04c7daade4e3ebbb1d5b63505f216ecf10da480a28919,c5c7004ed5f3ee9aa4c377b827187c888bfbdb2e5a17bab020fba4b6bf1dd2e2,a4c45d8a4e5047f0ffd32920850274fe702162dafd0c3a257e040c37a98008a4,580ba63097dce32fd670bc9fc40d0128c6cee2f935835a54598b92a1e13e94d1,364e4fe0b1450d59535e44fc2e1c877be8aed21bf3232c2d9f737cc8fc9fc407,c69d39cef54186d9a5ccdbf211264cbef0742387610f9e977d4e4d7af8b28c8b,69b1a529c754d7167f931f0ecca54ffd6ab0e238168b003a93ca349235c42f67,c99e3c4a66ccda858d1bed3a73ce3010057352c21d3a02153723bc0cdd63d60b,d039327170cac9c8cc974bda6dbd78ceca90d948dd05a2649040221861a2d32d,975290e38b4896f5fded84b0bfab772c35c4fc371e8f0f119a7e70e1db9b5750
"1059109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1059110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1059111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1059112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1059113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1059114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1059115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1059116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1060101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1060102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1060103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1060104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1060105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1060106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1060107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1060108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1060109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1060110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1060111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1060112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1060113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1060114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1060115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1060116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1061101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1061102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1061103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1061104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1061105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1061106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1061107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1061108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1061109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1061110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1061111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1061112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1061113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1061114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1061115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1061116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1063101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1063102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1063103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1063104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1063105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1063106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1063107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1063108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1063109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1063110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1063111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1063112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1063113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1063114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1063115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1063116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1064101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1064102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1064103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1064104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1064105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1064106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1064107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1064108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1064109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1064110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1064111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1064112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1064113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1064114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1064115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1064116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1065101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1065102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1065103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1065104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1065105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1065106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1065107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1065108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1065109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1065110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1065111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1065112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1065113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1065114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1065115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1065116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1066101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1066102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1066103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1066104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1066105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1066106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1066107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1066108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1066109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1066110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1066111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1066112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1066113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1066114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1066115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1066116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1067101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1067102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1067103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1067104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1067105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1067106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1067107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1067108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1067109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1067110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1067111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1067112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1067113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1067114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1067115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1067116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1068101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1068102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1068103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1068104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1068105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1068106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1068107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1068108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1068109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1068110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1068111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1068112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1068113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1068114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1068115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1068116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1069101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1069102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1069103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1069104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1069105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1069106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1069107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1069108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1069109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1069110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1069111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1069112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1069113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1069114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1069115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1069116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1070101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1070102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1070103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1070104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1070105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1070106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1070107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1070108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1070109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1070110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1070111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1070112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1070113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1070114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1070115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1070116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1071101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1071102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1071103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1071104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1071105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1071106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1071107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1071108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1071109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1071110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1071111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1071112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1071113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1071114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1071115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1071116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1072101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1072102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1072103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1072104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1072105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1072106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1072107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1072108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1072109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1072110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1072111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1072112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1072113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1072114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1072115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1072116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1073101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1073102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1073103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1073104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1073105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1073106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1073107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1073108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1073109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1073110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1073111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1073112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1073113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1073114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1073115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1073116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1074101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1074102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1074103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1074104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1074105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1074106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1074107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1074108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1074109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1074110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1074111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1074112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1074113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1074114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1074115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1074116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1075101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1075102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1075103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1075104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1075105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1075106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1075107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1075108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1075109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1075110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1075111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1075112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1075113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1075114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1075115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1075116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1076101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1076102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1076103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1076104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1076105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1076106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1076107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1076108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1076109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1076110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1076111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1076112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1076113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1076114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1076115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1076116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1077101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1077102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1077103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1077104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1077105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1077106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1077107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1077108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1077109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1077110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1077111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1077112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1077113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1077114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1077115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1077116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1078101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1078102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1078103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1078104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1078105","91002","100","2","0","2","8","31214","0","0","150","0","90006","0","0","2"
"1078106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1078107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1078108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1078109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1078110","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1078111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1078112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1078113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1078114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1078115","91002","100","2","0","2","8","31214","0","0","80","0","90006","0","0","1"
"1078116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1079101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1079102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1079103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1079104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1079105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1079106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1079107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1079108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1079109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1079110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1079111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1079112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1079113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1079114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1079115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1079116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1080101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1080102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1080103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1080104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1080105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1080106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1080107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1080108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1080109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1080110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1080111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1080112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1080113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1080114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1080115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1080116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1081101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1081102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1081103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1081104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1081105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1081106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1081107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1081108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1081109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1081110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1081111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1081112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1081113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1081114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1081115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1081116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1082101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1082102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1082103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1082104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
