69425296f34c7a414d9a8cf6f2e59d4af25d91eee669c59764a3df091c18fcfb,94ba12d94c4eb591f7ec88a40ab22493d01b5cfa8ccad82aaaa060bac2adbfb9,82b6b24bf298acacb537f2855fff620330467f7dddc4e28e97421d7a33297495,d27cb7539bf2483f62eb0c5e76c308535c19f4f0fa81cc52dfa0ccce29b5098f,5031cf82c9f54e24948726f87d9988cf1f60e9017e9f7d9ea4df9f27f117b039,67c086e421e414b7e366d9ddca480a10ea14135f7a9ff95f57067f371ea63b1c,3c33bf27b9a088f093cdcd6cbe4e4f7d1415e6aac2eec4d791e143aa7ce060c4,927b600f1dd67cbf306548f251f935f3aaf4b14b73f0b5fa896896eefa158390,1d3e4679561e462bf67777568670adab9fdb4b82fe8cfbbd48f3c3be42ecb0a1,643180a51ceb0d2827c0b68f018df0ef965b0f17e814af455784d859125a79cd,e2ba33ebc3cf311ad5ff9ffe7207d6853342c70d3b429f10e06ee5e646ee6712,3b51ff99b860578897904a7701e625a02eeda1250fff61b85585a985b2e0b277,257e6f8c8c940cb6b914fccd9becd942dba9dd6c9c2b52b85d184b929f682315,b340ff8ab1b3b35e3717ace97034db42a8a980a135015cd8d1a3aa50bdb509be,52baca56f46ee3a663810f8abb6cc051b23f05bfaa13e0cfa955220bec61bfac,63672c1366b512339709e550ed829f251944cc6a4b98713dcf113c06e317dba4,82c0e7bd4686f76f22679c4f669d0690ba430a54c26028534770d3e692a88422,54f32ea71dadba034a2bd7673bd92186f16fc55683ef888daa799e6e524a0a0a,7dd827acbfcbf07e8c83f239d7c981eda1f347405354d6b2ad34e2e2237ee473
"242718","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92427","0","0","0"
"242719","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92427","0","0","0"
"242720","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92427","0","0","0"
"242801","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92428","25202","1250","10"
"242802","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92428","25021","1250","500"
"242803","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92428","25202","1250","20"
"242804","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92428","25021","1250","500"
"242805","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92428","25206","1250","5"
"242806","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92428","25021","1250","1000"
"242807","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92428","25204","3000","10"
"242808","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92428","25021","3000","1000"
"242809","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92428","25202","3000","30"
"242810","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92428","25204","3000","20"
"242811","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92428","25206","3000","5"
"242812","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92428","25021","3000","1000"
"242813","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92428","25021","3000","1000"
"242814","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92428","25021","3000","1000"
"242815","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92428","0","0","0"
"242816","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92428","0","0","0"
"242817","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92428","0","0","0"
"242818","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92428","0","0","0"
"242819","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92428","0","0","0"
"242820","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92428","0","0","0"
"242901","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92429","25202","1250","10"
"242902","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92429","25021","1250","500"
"242903","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92429","25202","1250","20"
"242904","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92429","25021","1250","500"
"242905","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92429","25206","1250","5"
"242906","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92429","25021","1250","1000"
"242907","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92429","25204","3000","10"
"242908","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92429","25021","3000","1000"
"242909","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92429","25202","3000","30"
"242910","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92429","25204","3000","20"
"242911","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92429","25206","3000","5"
"242912","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92429","25021","3000","1000"
"242913","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92429","25021","3000","1000"
"242914","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92429","25021","3000","1000"
"242915","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92429","0","0","0"
"242916","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92429","0","0","0"
"242917","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92429","0","0","0"
"242918","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92429","0","0","0"
"242919","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92429","0","0","0"
"242920","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92429","0","0","0"
"243001","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92430","25202","1250","10"
"243002","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92430","25021","1250","500"
"243003","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92430","25202","1250","20"
"243004","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92430","25021","1250","500"
"243005","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92430","25206","1250","5"
"243006","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92430","25021","1250","1000"
"243007","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92430","25204","3000","10"
"243008","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92430","25021","3000","1000"
"243009","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92430","25202","3000","30"
"243010","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92430","25204","3000","20"
"243011","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92430","25206","3000","5"
"243012","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92430","25021","3000","1000"
"243013","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92430","25021","3000","1000"
"243014","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92430","25021","3000","1000"
"243015","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92430","0","0","0"
"243016","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92430","0","0","0"
"243017","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92430","0","0","0"
"243018","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92430","0","0","0"
"243019","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92430","0","0","0"
"243020","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92430","0","0","0"
"243101","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92431","25202","1250","10"
"243102","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92431","25021","1250","500"
"243103","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92431","25202","1250","20"
"243104","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92431","25021","1250","500"
"243105","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92431","25206","1250","5"
"243106","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92431","25021","1250","1000"
"243107","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92431","25204","3000","10"
"243108","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92431","25021","3000","1000"
"243109","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92431","25202","3000","30"
"243110","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92431","25204","3000","20"
"243111","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92431","25206","3000","5"
"243112","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92431","25021","3000","1000"
"243113","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92431","25021","3000","1000"
"243114","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92431","25021","3000","1000"
"243115","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92431","0","0","0"
"243116","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92431","0","0","0"
"243117","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92431","0","0","0"
"243118","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92431","0","0","0"
"243119","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92431","0","0","0"
"243120","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92431","0","0","0"
"243201","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92432","25202","1250","10"
"243202","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92432","25021","1250","500"
"243203","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92432","25202","1250","20"
"243204","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92432","25021","1250","500"
"243205","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92432","25206","1250","5"
"243206","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92432","25021","1250","1000"
"243207","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92432","25204","3000","10"
"243208","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92432","25021","3000","1000"
"243209","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92432","25202","3000","30"
"243210","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92432","25204","3000","20"
"243211","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92432","25206","3000","5"
"243212","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92432","25021","3000","1000"
"243213","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92432","25021","3000","1000"
"243214","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92432","25021","3000","1000"
"243215","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92432","0","0","0"
"243216","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92432","0","0","0"
"243217","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92432","0","0","0"
"243218","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92432","0","0","0"
"243219","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92432","0","0","0"
"243220","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92432","0","0","0"
"250101","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1000","25014","2","92413","25021","1000","200"
"250102","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","300","2","1000","25012","2","92413","25011","1000","1000"
"250103","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1000","25014","2","92413","25021","1000","500"
"250104","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1000","25012","2","92413","25011","1000","1000"
"250105","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1000","25014","2","92413","25021","1000","1000"
"250106","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1000","25012","2","92413","25011","1000","1000"
"250107","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92413","25021","3000","1000"
"250108","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92413","25011","3000","3000"
"250109","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92413","25021","3000","1000"
"250110","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92413","25021","3000","1000"
"250111","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92413","25021","3000","1000"
"250112","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92413","25011","3000","3000"
"250113","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92413","25013","3000","3000"
"250114","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92413","25011","3000","3000"
"250115","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92413","0","0","0"
"250116","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92413","0","0","0"
"250117","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92413","0","0","0"
"250118","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92413","0","0","0"
"250119","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92413","0","0","0"
"250120","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92413","0","0","0"
