84b6a8f7ecf003976dcac1dde6683d948b631d6ca37e3b5cccda1e29c5abfb79,8eed6299e5e34203f9763338d277567d9dfc46bb1e6626b2e010bfbefec95388,340e1f8883e9f8d2e5abba97d8ab61eae3ed5f122cf8cf980cb1f429b44d15dc,39493245b0ee1f45010a9fe9eb54c8e2eaab4a52cc68f91baf565d24a5a7e5cc,6f7be219d80c309d47a2b74e391593b9262c5a3c87d7cdacffce47287b160d48,81a97097e422e0494acf3133f7b9db8c1623b24e22788743ef5d6bc699466258,73e84e7f9f2f48222616c0d443c9b95396bd9ab0cd2068be9a62ab0ec333672e,91b3e9e69079c37be4f920b645b8d6b8cdb12317811a8448c668a183c4a278b0,9cbdb049639d47411060ed237cfc37ed96e12c57b0dfce9435df3e80cb0cb6c6,a0bc75f6a495e045ff020edfa5ba85e72b0f6f58988c828399a8797f436e5384,b420e18dd8f6c22499c3f6a8ecc3de9bf25e0fbc9108154fbda4cf159518f638,d68b12ac1aacd0418da66c1df6f2f7266ff129df1fd6684ca7ec8455c3012ad2,95e82877f710bf12190517dff7ec9f87957536ed49981c2431b57f8e294352a0,e20418b7ba2a919b8bc0d31804b0c42165bee69d44439dc7637cc90c89c1dc3c,e5c794dc431e6cc63a3e9f358c51e7173654ab127a35fdbaeeb6c892461465db,7a855b65e3fff9468e049577da7745f60546b6ced2b61ee05727c41c35ba747b,6fe671cf6de9bcad2427d046f6c39866bff374764bb1a278c3d33b04f648563c,28843ca7b1e72b9d897dd3b71e148105e4da70d9b964b402ebf4465fb6e6cf8d,3afbe2aaa03ef2367ae6fa95dd0d43ba05aa8fbd5d70e5b3d97e84e10d29e74e,1c1f100da238baa6b1af281a19d5c370596e0f1aed3463978a880e86932e7abd,91c4bb1416e2bc1faa278d0491fea2a25f6b252cc2526dc547355aaca8d4e969,7f0839d1a5d3b659f20dbb740418e5819618d2312e1b60e237375a2d80de6faa,f04b8eeec9ba03a695e22feaedd73dda29efb67def2cad8c97ef15b96530895b,b364da4925edb9968b580d7d137e3165761115a24af204240c14df971b11be97,7b8b2bf95b894fed8e0776dba66924d8d7a1b491c6ad064986abdd1cfed04645,d2ec6f34c8f906e705f2d651c2faf1600450be47d490ef926af155e8852d665b,131d4cc86009e606e4622350f5eeaf9d72de1d8a855f565129a7679989de9c63,42dd062c0953f60849c90fee9519380b9ba0a91871d702c75320519f3a47ecc7,fb756e79deaf89fecbdfd51cfc7b51d8e856e2b6679a719c2cff884da7a4c196,4bc416a6d3e919d257210e630aeb5d9208af19207d553d4d68e24437136464f4,d8d9b6da73ac1d31e01af22ff756e77a6143c8f56df1dc7c7ed90f2217cb5521,11dc2da882f4a59a5bf6af93fedf07af30342f4c338589f5c977dbfea8f07478,747eb7867c58be5c90dc4e284ed760a9bbc65d91e52b60c103055f578a0cd394,35eb8c60624c4a2069cc748ad6e41b63d87b11abc7b037b968c08ec28001f3cd,dcc6f78314465a2faefc986ecc21e3d395c9fd6396e6303131a233950f579a3c,d7f8e0723efb157c5e96ee60563cc6ff2ac5f2797a04c000859c4d4cb20c742b,50fe0e0a40775799d8e5c4bcf21818c62eaa4c95bd2ebae072b48188b1da62a2,ce3957588316073f109d916aac0faabcfaa36097f85d0ee1e84b5eafb5c1c32b,0e3459a30439a6ec137a6dff20977217d9e6de10a07cb40e9d28bbd67ce6d0b5,1f228f45c8d902a9aa100003f51fe98882fc38a8c718a6a994f220d99c000801,188e3b119a77feea7f20201b3c5c8278605585fe2fd0121725e336a660331669,45f80a0fd09d3e9f4363eca6782dec4d81b0518fee0cb727f1feb29b134efdd4,279d3637d718a4793bd55992f559d111a46ff505bb3cbd377780766e3dec3853,cae3affd45693d9f924ed901494e780e109bff0dc186489b1cf5718293ea8883
"710111","0.03","401052741","1","1047101","0","1","401052721","1.5","0","1047103","1","168","0","0","0","1","0","1047104","1.4","10470103","10470104","401052711","0","0","1","1000000","401052731","1.2","1.2","10470105","0","0","0","1.3","10470101","0","1047105","1047102","401052751","10470102","1047","0","1"
"710111","0.06","401052791","3","1047106","0","2","401052771","1.5","0","1047108","2","169","0","0","0","2","0","1047109","1.4","10470103","10470104","401052761","0","0","2","1000000","401052781","1.2","1.2","10470105","0","0","0","1.3","10470101","0","1047110","1047107","401052801","10470102","1047","0","1"
"710111","0.06","401052841","4","1047111","0","3","401052821","2","0","1047113","4","170","0","0","0","4","0","1047114","1.9","10470103","10470104","401052811","0","0","2","1000000","401052831","1.6","1.6","10470105","0","0","0","1.8","10470101","0","1047115","1047112","401052851","10470102","1047","0","1"
"710111","0.06","401052841","-1","1047116","0","3","401052821","2.6","0","1047116","4","171","0","0","0","5","0","1047116","2.4","10470103","10470104","401052811","0","0","2","1000000","401052831","2","2","10470105","0","0","0","2.4","10470101","0","1047116","1047116","401052851","10470102","1047","0","1"
"710121","0.03","401053141","1","1048101","0","1","401053121","1.5","0","1048103","1","172","0","0","0","1","0","1048104","1.4","10480103","10480104","401053111","0","0","1","1000000","401053131","1.2","1.2","10480105","0","0","0","1.3","10480101","0","1048105","1048102","401053151","10480102","1048","0","1"
"710121","0.06","401053191","3","1048106","0","2","401053171","1.5","0","1048108","2","173","0","0","0","2","0","1048109","1.4","10480103","10480104","401053161","0","0","2","1000000","401053181","1.2","1.2","10480105","0","0","0","1.3","10480101","0","1048110","1048107","401053201","10480102","1048","0","1"
"710121","0.06","401053241","4","1048111","0","3","401053221","2","0","1048113","4","174","0","0","0","4","0","1048114","1.9","10480103","10480104","401053211","0","0","2","1000000","401053231","1.6","1.6","10480105","0","0","0","1.8","10480101","0","1048115","1048112","401053251","10480102","1048","0","1"
"710121","0.06","401053241","-1","1048116","0","3","401053221","2.6","0","1048116","4","175","0","0","0","5","0","1048116","2.4","10480103","10480104","401053211","0","0","2","1000000","401053231","2","2","10480105","0","0","0","2.4","10480101","0","1048116","1048116","401053251","10480102","1048","0","1"
"710011","0.03","401053541","1","1049101","0","1","401053521","1.5","0","1049103","1","176","0","0","0","1","0","1049104","1.4","10490103","10490104","401053511","0","0","1","1000000","401053531","1.2","1.2","10490105","0","0","0","1.3","10490101","0","1049105","1049102","401053551","10490102","1049","0","1"
"710011","0.06","401053591","3","1049106","0","2","401053571","1.5","0","1049108","2","177","0","0","0","2","0","1049109","1.4","10490103","10490104","401053561","0","0","2","1000000","401053581","1.2","1.2","10490105","0","0","0","1.3","10490101","0","1049110","1049107","401053601","10490102","1049","0","1"
"710011","0.06","401053641","4","1049111","0","3","401053621","2","0","1049113","4","178","0","0","0","4","0","1049114","1.9","10490103","10490104","401053611","0","0","2","1000000","401053631","1.6","1.6","10490105","0","0","0","1.8","10490101","0","1049115","1049112","401053651","10490102","1049","0","1"
"710011","0.06","401053641","-1","1049116","0","3","401053621","2.6","0","1049116","4","179","0","0","0","5","0","1049116","2.4","10490103","10490104","401053611","0","0","2","1000000","401053631","2","2","10490105","0","0","0","2.4","10490101","0","1049116","1049116","401053651","10490102","1049","0","1"
"710021","0.03","401053941","1","1050101","0","1","401053921","1.5","0","1050103","1","180","0","0","0","1","0","1050104","1.4","10500103","10500104","401053911","0","0","1","1000000","401053931","1.2","1.2","10500105","0","0","0","1.3","10500101","0","1050105","1050102","401053951","10500102","1050","0","1"
"710021","0.06","401053991","3","1050106","0","2","401053971","1.5","0","1050108","2","181","0","0","0","2","0","1050109","1.4","10500103","10500104","401053961","0","0","2","1000000","401053981","1.2","1.2","10500105","0","0","0","1.3","10500101","0","1050110","1050107","401054001","10500102","1050","0","1"
"710021","0.06","401054041","4","1050111","0","3","401054021","2","0","1050113","4","182","0","0","0","4","0","1050114","1.9","10500103","10500104","401054011","0","0","2","1000000","401054031","1.6","1.6","10500105","0","0","0","1.8","10500101","0","1050115","1050112","401054051","10500102","1050","0","1"
"710021","0.06","401054041","-1","1050116","0","3","401054021","2.6","0","1050116","4","183","0","0","0","5","0","1050116","2.4","10500103","10500104","401054011","0","0","2","1000000","401054031","2","2","10500105","0","0","0","2.4","10500101","0","1050116","1050116","401054051","10500102","1050","0","1"
"710031","0.03","401054341","1","1051101","0","1","401054321","1.5","0","1051103","1","184","0","0","0","1","0","1051104","1.4","10510103","10510104","401054311","0","0","1","1000000","401054331","1.2","1.2","10510105","0","0","0","1.3","10510101","0","1051105","1051102","401054351","10510102","1051","0","1"
"710031","0.06","401054391","3","1051106","0","2","401054371","1.5","0","1051108","2","185","0","0","0","2","0","1051109","1.4","10510103","10510104","401054361","0","0","2","1000000","401054381","1.2","1.2","10510105","0","0","0","1.3","10510101","0","1051110","1051107","401054401","10510102","1051","0","1"
"710031","0.06","401054441","4","1051111","0","3","401054421","2","0","1051113","4","186","0","0","0","4","0","1051114","1.9","10510103","10510104","401054411","0","0","2","1000000","401054431","1.6","1.6","10510105","0","0","0","1.8","10510101","0","1051115","1051112","401054451","10510102","1051","0","1"
"710031","0.06","401054441","-1","1051116","0","3","401054421","2.6","0","1051116","4","187","0","0","0","5","0","1051116","2.4","10510103","10510104","401054411","0","0","2","1000000","401054431","2","2","10510105","0","0","0","2.4","10510101","0","1051116","1051116","401054451","10510102","1051","0","1"
"710041","0.03","401054741","1","1052101","0","1","401054721","1.5","0","1052103","1","188","0","0","0","1","0","1052104","1.4","10520103","10520104","401054711","0","0","1","1000000","401054731","1.2","1.2","10520105","0","0","0","1.3","10520101","0","1052105","1052102","401054751","10520102","1052","0","1"
"710041","0.06","401054791","3","1052106","0","2","401054771","1.5","0","1052108","2","189","0","0","0","2","0","1052109","1.4","10520103","10520104","401054761","0","0","2","1000000","401054781","1.2","1.2","10520105","0","0","0","1.3","10520101","0","1052110","1052107","401054801","10520102","1052","0","1"
"710041","0.06","401054841","4","1052111","0","3","401054821","2","0","1052113","4","190","0","0","0","4","0","1052114","1.9","10520103","10520104","401054811","0","0","2","1000000","401054831","1.6","1.6","10520105","0","0","0","1.8","10520101","0","1052115","1052112","401054851","10520102","1052","0","1"
"710041","0.06","401054841","-1","1052116","0","3","401054821","2.6","0","1052116","4","191","0","0","0","5","0","1052116","2.4","10520103","10520104","401054811","0","0","2","1000000","401054831","2","2","10520105","0","0","0","2.4","10520101","0","1052116","1052116","401054851","10520102","1052","0","1"
"710051","0.03","401055141","1","1053101","0","1","401055121","1.5","0","1053103","1","192","0","0","0","1","0","1053104","1.4","10530103","10530104","401055111","0","0","1","1000000","401055131","1.2","1.2","10530105","0","0","0","1.3","10530101","0","1053105","1053102","401055151","10530102","1053","0","1"
"710051","0.06","401055191","3","1053106","0","2","401055171","1.5","0","1053108","2","193","0","0","0","2","0","1053109","1.4","10530103","10530104","401055161","0","0","2","1000000","401055181","1.2","1.2","10530105","0","0","0","1.3","10530101","0","1053110","1053107","401055201","10530102","1053","0","1"
"710051","0.06","401055241","4","1053111","0","3","401055221","2","0","1053113","4","194","0","0","0","4","0","1053114","1.9","10530103","10530104","401055211","0","0","2","1000000","401055231","1.6","1.6","10530105","0","0","0","1.8","10530101","0","1053115","1053112","401055251","10530102","1053","0","1"
"710051","0.06","401055241","-1","1053116","0","3","401055221","2.6","0","1053116","4","195","0","0","0","5","0","1053116","2.4","10530103","10530104","401055211","0","0","2","1000000","401055231","2","2","10530105","0","0","0","2.4","10530101","0","1053116","1053116","401055251","10530102","1053","0","1"
"710061","0.03","401055541","1","1054101","0","1","401055521","1.5","0","1054103","1","196","0","0","0","1","0","1054104","1.4","10540103","10540104","401055511","0","0","1","1000000","401055531","1.2","1.2","10540105","0","0","0","1.3","10540101","0","1054105","1054102","401055551","10540102","1054","0","1"
"710061","0.06","401055591","3","1054106","0","2","401055571","1.5","0","1054108","2","197","0","0","0","2","0","1054109","1.4","10540103","10540104","401055561","0","0","2","1000000","401055581","1.2","1.2","10540105","0","0","0","1.3","10540101","0","1054110","1054107","401055601","10540102","1054","0","1"
"710061","0.06","401055641","4","1054111","0","3","401055621","2","0","1054113","4","198","0","0","0","4","0","1054114","1.9","10540103","10540104","401055611","0","0","2","1000000","401055631","1.6","1.6","10540105","0","0","0","1.8","10540101","0","1054115","1054112","401055651","10540102","1054","0","1"
"710061","0.06","401055641","-1","1054116","0","3","401055621","2.6","0","1054116","4","199","0","0","0","5","0","1054116","2.4","10540103","10540104","401055611","0","0","2","1000000","401055631","2","2","10540105","0","0","0","2.4","10540101","0","1054116","1054116","401055651","10540102","1054","0","1"
"710071","0.03","401055941","1","1055101","0","1","401055921","1.5","0","1055103","1","200","0","0","0","1","0","1055104","1.4","10550103","10550104","401055911","0","0","1","1000000","401055931","1.2","1.2","10550105","0","0","0","1.3","10550101","0","1055105","1055102","401055951","10550102","1055","0","1"
"710071","0.06","401055991","3","1055106","0","2","401055971","1.5","0","1055108","2","201","0","0","0","2","0","1055109","1.4","10550103","10550104","401055961","0","0","2","1000000","401055981","1.2","1.2","10550105","0","0","0","1.3","10550101","0","1055110","1055107","401056001","10550102","1055","0","1"
"710071","0.06","401056041","4","1055111","0","3","401056021","2","0","1055113","4","202","0","0","0","4","0","1055114","1.9","10550103","10550104","401056011","0","0","2","1000000","401056031","1.6","1.6","10550105","0","0","0","1.8","10550101","0","1055115","1055112","401056051","10550102","1055","0","1"
"710071","0.06","401056041","-1","1055116","0","3","401056021","2.6","0","1055116","4","203","0","0","0","5","0","1055116","2.4","10550103","10550104","401056011","0","0","2","1000000","401056031","2","2","10550105","0","0","0","2.4","10550101","0","1055116","1055116","401056051","10550102","1055","0","1"
"710081","0.03","401056341","1","1056101","0","1","401056321","1.5","0","1056103","1","204","0","0","0","1","0","1056104","1.4","10560103","10560104","401056311","0","0","1","1000000","401056331","1.2","1.2","10560105","0","0","0","1.3","10560101","0","1056105","1056102","401056351","10560102","1056","0","1"
"710081","0.06","401056391","3","1056106","0","2","401056371","1.5","0","1056108","2","205","0","0","0","2","0","1056109","1.4","10560103","10560104","401056361","0","0","2","1000000","401056381","1.2","1.2","10560105","0","0","0","1.3","10560101","0","1056110","1056107","401056401","10560102","1056","0","1"
"710081","0.06","401056441","4","1056111","0","3","401056421","2","0","1056113","4","206","0","0","0","4","0","1056114","1.9","10560103","10560104","401056411","0","0","2","1000000","401056431","1.6","1.6","10560105","0","0","0","1.8","10560101","0","1056115","1056112","401056451","10560102","1056","0","1"
"710081","0.06","401056441","-1","1056116","0","3","401056421","2.6","0","1056116","4","207","0","0","0","5","0","1056116","2.4","10560103","10560104","401056411","0","0","2","1000000","401056431","2","2","10560105","0","0","0","2.4","10560101","0","1056116","1056116","401056451","10560102","1056","0","1"
"710091","0.03","401056741","1","1057101","0","1","401056721","1.5","0","1057103","1","208","0","0","0","1","0","1057104","1.4","10570103","10570104","401056711","0","0","1","1000000","401056731","1.2","1.2","10570105","0","0","0","1.3","10570101","0","1057105","1057102","401056751","10570102","1057","0","1"
"710091","0.06","401056791","3","1057106","0","2","401056771","1.5","0","1057108","2","209","0","0","0","2","0","1057109","1.4","10570103","10570104","401056761","0","0","2","1000000","401056781","1.2","1.2","10570105","0","0","0","1.3","10570101","0","1057110","1057107","401056801","10570102","1057","0","1"
"710091","0.06","401056841","4","1057111","0","3","401056821","2","0","1057113","4","210","0","0","0","4","0","1057114","1.9","10570103","10570104","401056811","0","0","2","1000000","401056831","1.6","1.6","10570105","0","0","0","1.8","10570101","0","1057115","1057112","401056851","10570102","1057","0","1"
"710091","0.06","401056841","-1","1057116","0","3","401056821","2.6","0","1057116","4","211","0","0","0","5","0","1057116","2.4","10570103","10570104","401056811","0","0","2","1000000","401056831","2","2","10570105","0","0","0","2.4","10570101","0","1057116","1057116","401056851","10570102","1057","0","1"
"710101","0.03","401057141","1","1058101","0","1","401057121","1.5","0","1058103","1","212","0","0","0","1","0","1058104","1.4","10580103","10580104","401057111","0","0","1","1000000","401057131","1.2","1.2","10580105","0","0","0","1.3","10580101","0","1058105","1058102","401057151","10580102","1058","0","1"
"710101","0.06","401057191","3","1058106","0","2","401057171","1.5","0","1058108","2","213","0","0","0","2","0","1058109","1.4","10580103","10580104","401057161","0","0","2","1000000","401057181","1.2","1.2","10580105","0","0","0","1.3","10580101","0","1058110","1058107","401057201","10580102","1058","0","1"
"710101","0.06","401057241","4","1058111","0","3","401057221","2","0","1058113","4","214","0","0","0","4","0","1058114","1.9","10580103","10580104","401057211","0","0","2","1000000","401057231","1.6","1.6","10580105","0","0","0","1.8","10580101","0","1058115","1058112","401057251","10580102","1058","0","1"
"710101","0.06","401057241","-1","1058116","0","3","401057221","2.6","0","1058116","4","215","0","0","0","5","0","1058116","2.4","10580103","10580104","401057211","0","0","2","1000000","401057231","2","2","10580105","0","0","0","2.4","10580101","0","1058116","1058116","401057251","10580102","1058","0","1"
"710111","0.03","401057541","1","1059101","0","1","401057521","1.5","0","1059103","1","216","0","0","0","1","0","1059104","1.4","10590103","10590104","401057511","0","0","1","1000000","401057531","1.2","1.2","10590105","0","0","0","1.3","10590101","0","1059105","1059102","401057551","10590102","1059","0","1"
"710111","0.06","401057591","3","1059106","0","2","401057571","1.5","0","1059108","2","217","0","0","0","2","0","1059109","1.4","10590103","10590104","401057561","0","0","2","1000000","401057581","1.2","1.2","10590105","0","0","0","1.3","10590101","0","1059110","1059107","401057601","10590102","1059","0","1"
"710111","0.06","401057641","4","1059111","0","3","401057621","2","0","1059113","4","218","0","0","0","4","0","1059114","1.9","10590103","10590104","401057611","0","0","2","1000000","401057631","1.6","1.6","10590105","0","0","0","1.8","10590101","0","1059115","1059112","401057651","10590102","1059","0","1"
"710111","0.06","401057641","-1","1059116","0","3","401057621","2.6","0","1059116","4","219","0","0","0","5","0","1059116","2.4","10590103","10590104","401057611","0","0","2","1000000","401057631","2","2","10590105","0","0","0","2.4","10590101","0","1059116","1059116","401057651","10590102","1059","0","1"
"710121","0.03","401057941","1","1060101","0","1","401057921","1.5","0","1060103","1","220","0","0","0","1","0","1060104","1.4","10600103","10600104","401057911","0","0","1","1000000","401057931","1.2","1.2","10600105","0","0","0","1.3","10600101","0","1060105","1060102","401057951","10600102","1060","0","1"
"710121","0.06","401057991","3","1060106","0","2","401057971","1.5","0","1060108","2","221","0","0","0","2","0","1060109","1.4","10600103","10600104","401057961","0","0","2","1000000","401057981","1.2","1.2","10600105","0","0","0","1.3","10600101","0","1060110","1060107","401058001","10600102","1060","0","1"
"710121","0.06","401058041","4","1060111","0","3","401058021","2","0","1060113","4","222","0","0","0","4","0","1060114","1.9","10600103","10600104","401058011","0","0","2","1000000","401058031","1.6","1.6","10600105","0","0","0","1.8","10600101","0","1060115","1060112","401058051","10600102","1060","0","1"
"710121","0.06","401058041","-1","1060116","0","3","401058021","2.6","0","1060116","4","223","0","0","0","5","0","1060116","2.4","10600103","10600104","401058011","0","0","2","1000000","401058031","2","2","10600105","0","0","0","2.4","10600101","0","1060116","1060116","401058051","10600102","1060","0","1"
"710011","0.03","401058341","1","1061101","0","1","401058321","1.5","0","1061103","1","224","0","0","0","1","0","1061104","1.4","10610103","10610104","401058311","0","0","1","1000000","401058331","1.2","1.2","10610105","0","0","0","1.3","10610101","0","1061105","1061102","401058351","10610102","1061","0","1"
"710011","0.06","401058391","3","1061106","0","2","401058371","1.5","0","1061108","2","225","0","0","0","2","0","1061109","1.4","10610103","10610104","401058361","0","0","2","1000000","401058381","1.2","1.2","10610105","0","0","0","1.3","10610101","0","1061110","1061107","401058401","10610102","1061","0","1"
"710011","0.06","401058441","4","1061111","0","3","401058421","2","0","1061113","4","226","0","0","0","4","0","1061114","1.9","10610103","10610104","401058411","0","0","2","1000000","401058431","1.6","1.6","10610105","0","0","0","1.8","10610101","0","1061115","1061112","401058451","10610102","1061","0","1"
"710011","0.06","401058441","-1","1061116","0","3","401058421","2.6","0","1061116","4","227","0","0","0","5","0","1061116","2.4","10610103","10610104","401058411","0","0","2","1000000","401058431","2","2","10610105","0","0","0","2.4","10610101","0","1061116","1061116","401058451","10610102","1061","0","1"
"710021","0.03","401058691","1","1063101","0","1","401058671","1.5","0","1063103","1","228","0","0","0","1","0","1063104","1.4","10630103","10630104","401058661","0","0","1","1000000","401058681","1.2","1.2","10630105","0","0","0","1.3","10630101","0","1063105","1063102","401058701","10630102","1063","0","1"
"710021","0.06","401058741","3","1063106","0","2","401058721","1.5","0","1063108","2","229","0","0","0","2","0","1063109","1.4","10630103","10630104","401058711","0","0","2","1000000","401058731","1.2","1.2","10630105","0","0","0","1.3","10630101","0","1063110","1063107","401058751","10630102","1063","0","1"
"710021","0.06","401058791","4","1063111","0","3","401058771","2","0","1063113","4","230","0","0","0","4","0","1063114","1.9","10630103","10630104","401058761","0","0","2","1000000","401058781","1.6","1.6","10630105","0","0","0","1.8","10630101","0","1063115","1063112","401058801","10630102","1063","0","1"
"710021","0.06","401058791","-1","1063116","0","3","401058771","2.6","0","1063116","4","231","0","0","0","5","0","1063116","2.4","10630103","10630104","401058761","0","0","2","1000000","401058781","2","2","10630105","0","0","0","2.4","10630101","0","1063116","1063116","401058801","10630102","1063","0","1"
"710031","0.03","401059041","1","1064101","0","1","401059021","1.5","0","1064103","1","232","0","0","0","1","0","1064104","1.4","10640103","10640104","401059011","0","0","1","1000000","401059031","1.2","1.2","10640105","0","0","0","1.3","10640101","0","1064105","1064102","401059051","10640102","1064","0","1"
"710031","0.06","401059091","3","1064106","0","2","401059071","1.5","0","1064108","2","233","0","0","0","2","0","1064109","1.4","10640103","10640104","401059061","0","0","2","1000000","401059081","1.2","1.2","10640105","0","0","0","1.3","10640101","0","1064110","1064107","401059101","10640102","1064","0","1"
"710031","0.06","401059141","4","1064111","0","3","401059121","2","0","1064113","4","234","0","0","0","4","0","1064114","1.9","10640103","10640104","401059111","0","0","2","1000000","401059131","1.6","1.6","10640105","0","0","0","1.8","10640101","0","1064115","1064112","401059151","10640102","1064","0","1"
"710031","0.06","401059141","-1","1064116","0","3","401059121","2.6","0","1064116","4","235","0","0","0","5","0","1064116","2.4","10640103","10640104","401059111","0","0","2","1000000","401059131","2","2","10640105","0","0","0","2.4","10640101","0","1064116","1064116","401059151","10640102","1064","0","1"
"710041","0.03","401059391","1","1065101","0","1","401059371","1.5","0","1065103","1","236","0","0","0","1","0","1065104","1.4","10650103","10650104","401059361","0","0","1","1000000","401059381","1.2","1.2","10650105","0","0","0","1.3","10650101","0","1065105","1065102","401059401","10650102","1065","0","1"
"710041","0.06","401059441","3","1065106","0","2","401059421","1.5","0","1065108","2","237","0","0","0","2","0","1065109","1.4","10650103","10650104","401059411","0","0","2","1000000","401059431","1.2","1.2","10650105","0","0","0","1.3","10650101","0","1065110","1065107","401059451","10650102","1065","0","1"
"710041","0.06","401059491","4","1065111","0","3","401059471","2","0","1065113","4","238","0","0","0","4","0","1065114","1.9","10650103","10650104","401059461","0","0","2","1000000","401059481","1.6","1.6","10650105","0","0","0","1.8","10650101","0","1065115","1065112","401059501","10650102","1065","0","1"
"710041","0.06","401059491","-1","1065116","0","3","401059471","2.6","0","1065116","4","239","0","0","0","5","0","1065116","2.4","10650103","10650104","401059461","0","0","2","1000000","401059481","2","2","10650105","0","0","0","2.4","10650101","0","1065116","1065116","401059501","10650102","1065","0","1"
"710051","0.03","401059741","1","1066101","0","1","401059721","1.5","0","1066103","1","240","0","0","0","1","0","1066104","1.4","10660103","10660104","401059711","0","0","1","1000000","401059731","1.2","1.2","10660105","0","0","0","1.3","10660101","0","1066105","1066102","401059751","10660102","1066","0","1"
"710051","0.06","401059791","3","1066106","0","2","401059771","1.5","0","1066108","2","241","0","0","0","2","0","1066109","1.4","10660103","10660104","401059761","0","0","2","1000000","401059781","1.2","1.2","10660105","0","0","0","1.3","10660101","0","1066110","1066107","401059801","10660102","1066","0","1"
"710051","0.06","401059841","4","1066111","0","3","401059821","2","0","1066113","4","242","0","0","0","4","0","1066114","1.9","10660103","10660104","401059811","0","0","2","1000000","401059831","1.6","1.6","10660105","0","0","0","1.8","10660101","0","1066115","1066112","401059851","10660102","1066","0","1"
"710051","0.06","401059841","-1","1066116","0","3","401059821","2.6","0","1066116","4","243","0","0","0","5","0","1066116","2.4","10660103","10660104","401059811","0","0","2","1000000","401059831","2","2","10660105","0","0","0","2.4","10660101","0","1066116","1066116","401059851","10660102","1066","0","1"
"710061","0.03","401060091","1","1067101","0","1","401060071","1.5","0","1067103","1","244","0","0","0","1","0","1067104","1.4","10670103","10670104","401060061","0","0","1","1000000","401060081","1.2","1.2","10670105","0","0","0","1.3","10670101","0","1067105","1067102","401060101","10670102","1067","0","1"
"710061","0.06","401060141","3","1067106","0","2","401060121","1.5","0","1067108","2","245","0","0","0","2","0","1067109","1.4","10670103","10670104","401060111","0","0","2","1000000","401060131","1.2","1.2","10670105","0","0","0","1.3","10670101","0","1067110","1067107","401060151","10670102","1067","0","1"
"710061","0.06","401060191","4","1067111","0","3","401060171","2","0","1067113","4","246","0","0","0","4","0","1067114","1.9","10670103","10670104","401060161","0","0","2","1000000","401060181","1.6","1.6","10670105","0","0","0","1.8","10670101","0","1067115","1067112","401060201","10670102","1067","0","1"
"710061","0.06","401060191","-1","1067116","0","3","401060171","2.6","0","1067116","4","247","0","0","0","5","0","1067116","2.4","10670103","10670104","401060161","0","0","2","1000000","401060181","2","2","10670105","0","0","0","2.4","10670101","0","1067116","1067116","401060201","10670102","1067","0","1"
"710071","0.03","401060441","1","1068101","0","1","401060421","1.5","0","1068103","1","248","0","0","0","1","0","1068104","1.4","10680103","10680104","401060411","0","0","1","1000000","401060431","1.2","1.2","10680105","0","0","0","1.3","10680101","0","1068105","1068102","401060451","10680102","1068","0","1"
"710071","0.06","401060491","3","1068106","0","2","401060471","1.5","0","1068108","2","249","0","0","0","2","0","1068109","1.4","10680103","10680104","401060461","0","0","2","1000000","401060481","1.2","1.2","10680105","0","0","0","1.3","10680101","0","1068110","1068107","401060501","10680102","1068","0","1"
"710071","0.06","401060541","4","1068111","0","3","401060521","2","0","1068113","4","250","0","0","0","4","0","1068114","1.9","10680103","10680104","401060511","0","0","2","1000000","401060531","1.6","1.6","10680105","0","0","0","1.8","10680101","0","1068115","1068112","401060551","10680102","1068","0","1"
"710071","0.06","401060541","-1","1068116","0","3","401060521","2.6","0","1068116","4","251","0","0","0","5","0","1068116","2.4","10680103","10680104","401060511","0","0","2","1000000","401060531","2","2","10680105","0","0","0","2.4","10680101","0","1068116","1068116","401060551","10680102","1068","0","1"
"710081","0.03","401060791","1","1069101","0","1","401060771","1.5","0","1069103","1","252","0","0","0","1","0","1069104","1.4","10690103","10690104","401060761","0","0","1","1000000","401060781","1.2","1.2","10690105","0","0","0","1.3","10690101","0","1069105","1069102","401060801","10690102","1069","0","1"
"710081","0.06","401060841","3","1069106","0","2","401060821","1.5","0","1069108","2","253","0","0","0","2","0","1069109","1.4","10690103","10690104","401060811","0","0","2","1000000","401060831","1.2","1.2","10690105","0","0","0","1.3","10690101","0","1069110","1069107","401060851","10690102","1069","0","1"
"710081","0.06","401060891","4","1069111","0","3","401060871","2","0","1069113","4","254","0","0","0","4","0","1069114","1.9","10690103","10690104","401060861","0","0","2","1000000","401060881","1.6","1.6","10690105","0","0","0","1.8","10690101","0","1069115","1069112","401060901","10690102","1069","0","1"
"710081","0.06","401060891","-1","1069116","0","3","401060871","2.6","0","1069116","4","255","0","0","0","5","0","1069116","2.4","10690103","10690104","401060861","0","0","2","1000000","401060881","2","2","10690105","0","0","0","2.4","10690101","0","1069116","1069116","401060901","10690102","1069","0","1"
"710091","0.03","401061141","1","1070101","0","1","401061121","1.5","0","1070103","1","256","0","0","0","1","0","1070104","1.4","10700103","10700104","401061111","0","0","1","1000000","401061131","1.2","1.2","10700105","0","0","0","1.3","10700101","0","1070105","1070102","401061151","10700102","1070","0","1"
