e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"10097012","117001","20","10097","1","2022/07/18 12:00:00","0","5070005","1001","0","2022/07/25 20:59:59","5070424"
"10097013","104901","30","10097","0","2022/07/18 12:00:00","0","0","1001","0","2022/07/25 20:59:59","5070405"
"10097014","117101","30","10097","1","2022/07/18 12:00:00","0","5070001","1001","0","2022/07/25 20:59:59","5070425"
"10097015","117101","30","10097","1","2022/07/18 12:00:00","0","5070004","1001","0","2022/07/25 20:59:59","5070445"
"10097016","117101","30","10097","1","2022/07/18 12:00:00","0","5070005","1001","0","2022/07/25 20:59:59","5070425"
"10097017","104901","2","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070406"
"10097018","117101","2","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070426"
"10097019","117101","2","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070446"
"10097020","117101","2","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070426"
"10097021","102701","3","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070407"
"10097022","117001","3","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070427"
"10097023","117001","3","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070447"
"10097024","117001","3","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070427"
"10097025","104901","4","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070408"
"10097026","117101","4","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070428"
"10097027","117101","4","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070448"
"10097028","117101","4","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070428"
"10097029","102701","5","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070409"
"10097030","117001","5","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070429"
"10097031","117001","5","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070449"
"10097032","117001","5","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070429"
"10097033","102701","6","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070410"
"10097034","117001","6","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070430"
"10097035","117001","6","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070450"
"10097036","117001","6","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070430"
"10097037","102701","8","10097","0","2022/07/18 12:00:00","0","0","1003","0","2022/07/25 20:59:59","5070411"
"10097038","117001","8","10097","1","2022/07/18 12:00:00","0","5070001","1003","0","2022/07/25 20:59:59","5070431"
"10097039","117001","8","10097","1","2022/07/18 12:00:00","0","5070004","1003","0","2022/07/25 20:59:59","5070451"
"10097040","117001","8","10097","1","2022/07/18 12:00:00","0","5070005","1003","0","2022/07/25 20:59:59","5070431"
"10098001","122801","122801","10098","0","2022/07/31 12:00:00","0","0","1004","0","2022/08/14 20:59:59","5098401"
"10098002","122701","1009803","10098","0","2022/07/31 12:00:00","1","0","1002","0","2022/08/14 20:59:59","5098402"
"10098003","122801","10","10098","0","2022/07/31 12:00:00","0","0","1001","0","2022/08/14 20:59:59","5098403"
"10098004","122901","20","10098","0","2022/07/31 12:00:00","0","0","1001","0","2022/08/14 20:59:59","5098404"
"10098005","122701","30","10098","0","2022/07/31 12:00:00","0","0","1001","0","2022/08/14 20:59:59","5098405"
"10098006","122801","2","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098406"
"10098007","122901","4","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098407"
"10098008","122701","7","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098408"
"10098009","122801","10","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098409"
"10098010","122701","13","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098410"
"10098011","122701","15","10098","0","2022/07/31 12:00:00","0","0","1003","0","2022/08/14 20:59:59","5098411"
"10099001","117401","117401","10099","0","2022/08/18 12:00:00","0","0","1004","0","2022/08/25 20:59:59","5072401"
"10099002","117201","1009903","10099","0","2022/08/18 12:00:00","1","0","1002","0","2022/08/25 20:59:59","5072402"
"10099003","117201","10","10099","0","2022/08/18 12:00:00","0","0","1001","0","2022/08/25 20:59:59","5072403"
"10099004","117401","20","10099","0","2022/08/18 12:00:00","0","0","1001","0","2022/08/25 20:59:59","5072404"
"10099005","117301","30","10099","0","2022/08/18 12:00:00","0","0","1001","0","2022/08/25 20:59:59","5072405"
"10099006","117201","2","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072406"
"10099007","117301","3","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072407"
"10099008","117401","4","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072408"
"10099009","117301","5","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072409"
"10099010","117201","6","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072410"
"10099011","117201","8","10099","0","2022/08/18 12:00:00","0","0","1003","0","2022/08/25 20:59:59","5072411"
"10099013","117201","1009903","10099","1","2022/08/18 12:00:00","1","5072004","1002","0","2022/08/25 20:59:59","5072422"
"10099014","117201","10","10099","1","2022/08/18 12:00:00","0","5072004","1001","0","2022/08/25 20:59:59","5072423"
"10099015","117401","20","10099","1","2022/08/18 12:00:00","0","5072004","1001","0","2022/08/25 20:59:59","5072424"
"10099016","117301","30","10099","1","2022/08/18 12:00:00","0","5072004","1001","0","2022/08/25 20:59:59","5072425"
"10099017","117201","2","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072426"
"10099018","117301","3","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072427"
"10099019","117401","4","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072428"
"10099020","117301","5","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072429"
"10099021","117201","6","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072430"
"10099022","117201","8","10099","1","2022/08/18 12:00:00","0","5072004","1003","0","2022/08/25 20:59:59","5072431"
"10099023","117201","1009903","10099","1","2022/08/18 12:00:00","1","5072006","1002","0","2022/08/25 20:59:59","5072442"
"10099024","117201","10","10099","1","2022/08/18 12:00:00","0","5072006","1001","0","2022/08/25 20:59:59","5072443"
"10099025","117401","20","10099","1","2022/08/18 12:00:00","0","5072006","1001","0","2022/08/25 20:59:59","5072444"
"10099026","117301","30","10099","1","2022/08/18 12:00:00","0","5072006","1001","0","2022/08/25 20:59:59","5072445"
"10099027","117201","2","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072446"
"10099028","117301","3","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072447"
"10099029","117401","4","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072448"
"10099030","117301","5","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072449"
"10099031","117201","6","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072450"
"10099032","117201","8","10099","1","2022/08/18 12:00:00","0","5072006","1003","0","2022/08/25 20:59:59","5072451"
"10100001","101001","1010003","10100","0","2022/08/31 12:00:00","1","0","1002","0","2022/09/14 20:59:59","5100402"
"10100002","123101","1010003","10100","1","2022/08/31 12:00:00","1","5100001","1002","0","2022/09/14 20:59:59","5100422"
"10100003","123101","1010003","10100","1","2022/08/31 12:00:00","1","5100003","1002","0","2022/09/14 20:59:59","5100442"
"10100004","102301","10","10100","0","2022/08/31 12:00:00","0","0","1001","0","2022/09/14 20:59:59","5100403"
"10100005","123201","10","10100","1","2022/08/31 12:00:00","0","5100001","1001","0","2022/09/14 20:59:59","5100423"
"10100006","123201","10","10100","1","2022/08/31 12:00:00","0","5100003","1001","0","2022/09/14 20:59:59","5100443"
"10100007","101001","20","10100","0","2022/08/31 12:00:00","0","0","1001","0","2022/09/14 20:59:59","5100404"
"10100008","123101","20","10100","1","2022/08/31 12:00:00","0","5100001","1001","0","2022/09/14 20:59:59","5100424"
"10100009","123101","20","10100","1","2022/08/31 12:00:00","0","5100003","1001","0","2022/09/14 20:59:59","5100444"
"10100010","102301","30","10100","0","2022/08/31 12:00:00","0","0","1001","0","2022/09/14 20:59:59","5100405"
"10100011","123201","30","10100","1","2022/08/31 12:00:00","0","5100001","1001","0","2022/09/14 20:59:59","5100425"
"10100012","123201","30","10100","1","2022/08/31 12:00:00","0","5100003","1001","0","2022/09/14 20:59:59","5100445"
"10100013","101001","2","10100","0","2022/08/31 12:00:00","0","0","1003","0","2022/09/14 20:59:59","5100406"
"10100014","123101","2","10100","1","2022/08/31 12:00:00","0","5100001","1003","0","2022/09/14 20:59:59","5100426"
"10100015","123101","2","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100446"
"10100016","102301","4","10100","0","2022/08/31 12:00:00","0","0","1003","0","2022/09/14 20:59:59","5100407"
"10100017","123201","4","10100","1","2022/08/31 12:00:00","0","5100001","1003","0","2022/09/14 20:59:59","5100427"
"10100018","123201","4","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100447"
"10100019","123101","7","10100","1","2022/08/31 12:00:00","0","5100002","1003","0","2022/09/14 20:59:59","5100428"
"10100020","123101","7","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100448"
"10100021","123201","10","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100449"
"10100022","123101","13","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100450"
"10100023","123101","15","10100","1","2022/08/31 12:00:00","0","5100001","1003","0","2022/09/14 20:59:59","5100431"
"10100024","123101","15","10100","1","2022/08/31 12:00:00","0","5100003","1003","0","2022/09/14 20:59:59","5100451"
"10101001","105101","1010103","10101","0","2022/09/17 12:00:00","1","0","1002","0","2022/09/24 20:59:59","5074402"
"10101002","105101","10","10101","0","2022/09/17 12:00:00","0","0","1001","0","2022/09/24 20:59:59","5074403"
"10101003","100801","20","10101","0","2022/09/17 12:00:00","0","0","1001","0","2022/09/24 20:59:59","5074404"
"10101004","105101","30","10101","0","2022/09/17 12:00:00","0","0","1001","0","2022/09/24 20:59:59","5074405"
"10101005","105101","2","10101","0","2022/09/17 12:00:00","0","0","1003","0","2022/09/24 20:59:59","5074406"
"10101007","105101","4","10101","0","2022/09/17 12:00:00","0","0","1003","0","2022/09/24 20:59:59","5074408"
"10101009","105101","6","10101","0","2022/09/17 12:00:00","0","0","1003","0","2022/09/24 20:59:59","5074410"
"10101010","105101","8","10101","0","2022/09/17 12:00:00","0","0","1003","0","2022/09/24 20:59:59","5074411"
"10101011","117501","1010103","10101","1","2022/09/17 12:00:00","1","5074001","1002","0","2022/09/24 20:59:59","5074422"
"10101012","117501","10","10101","1","2022/09/17 12:00:00","0","5074001","1001","0","2022/09/24 20:59:59","5074423"
"10101013","100801","20","10101","1","2022/09/17 12:00:00","0","5074001","1001","0","2022/09/24 20:59:59","5074424"
"10101014","117501","30","10101","1","2022/09/17 12:00:00","0","5074001","1001","0","2022/09/24 20:59:59","5074425"
"10101015","117501","2","10101","1","2022/09/17 12:00:00","0","5074001","1003","0","2022/09/24 20:59:59","5074426"
"10101016","100801","3","10101","1","2022/09/17 12:00:00","0","5074002","1003","0","2022/09/24 20:59:59","5074427"
"10101017","117501","4","10101","1","2022/09/17 12:00:00","0","5074001","1003","0","2022/09/24 20:59:59","5074428"
"10101018","100801","5","10101","1","2022/09/17 12:00:00","0","5074002","1003","0","2022/09/24 20:59:59","5074429"
"10101019","117501","6","10101","1","2022/09/17 12:00:00","0","5074001","1003","0","2022/09/24 20:59:59","5074430"
"10101020","117501","8","10101","1","2022/09/17 12:00:00","0","5074001","1003","0","2022/09/24 20:59:59","5074431"
"10101021","117501","1010103","10101","1","2022/09/17 12:00:00","1","5074003","1002","0","2022/09/24 20:59:59","5074442"
"10101022","117601","20","10101","1","2022/09/17 12:00:00","0","5074003","1001","0","2022/09/24 20:59:59","5074444"
"10101023","117601","3","10101","1","2022/09/17 12:00:00","0","5074003","1003","0","2022/09/24 20:59:59","5074447"
"10101024","117601","5","10101","1","2022/09/17 12:00:00","0","5074003","1003","0","2022/09/24 20:59:59","5074449"
"10101025","117501","8","10101","1","2022/09/17 12:00:00","0","5074003","1003","0","2022/09/24 20:59:59","5074451"
"10102001","102601","123501","10102","0","2022/09/30 12:00:00","0","0","1004","0","2022/10/14 20:59:59","5102401"
"10102002","123501","123501","10102","1","2022/09/30 12:00:00","0","5102002","1004","0","2022/10/14 20:59:59","5102421"
"10102003","103701","1010203","10102","0","2022/09/30 12:00:00","1","0","1002","0","2022/10/14 20:59:59","5102402"
"10102004","123601","1010203","10102","1","2022/09/30 12:00:00","1","5102002","1002","0","2022/10/14 20:59:59","5102422"
"10102005","102601","10","10102","0","2022/09/30 12:00:00","0","0","1001","0","2022/10/14 20:59:59","5102403"
"10102006","123501","10","10102","1","2022/09/30 12:00:00","0","5102002","1001","0","2022/10/14 20:59:59","5102423"
"10102007","101301","20","10102","0","2022/09/30 12:00:00","0","0","1001","0","2022/10/14 20:59:59","5102404"
"10102008","123701","20","10102","1","2022/09/30 12:00:00","0","5102002","1001","0","2022/10/14 20:59:59","5102424"
"10102009","103701","30","10102","0","2022/09/30 12:00:00","0","0","1001","0","2022/10/14 20:59:59","5102405"
"10102010","123601","30","10102","1","2022/09/30 12:00:00","0","5102002","1001","0","2022/10/14 20:59:59","5102425"
"10102011","103701","2","10102","0","2022/09/30 12:00:00","0","0","1003","0","2022/10/14 20:59:59","5102406"
"10102012","123601","2","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102426"
"10102013","123601","4","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102407"
"10102014","123501","7","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102408"
"10102015","123701","10","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102409"
"10102016","123501","13","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102410"
"10102017","123601","15","10102","1","2022/09/30 12:00:00","0","5102002","1003","0","2022/10/14 20:59:59","5102411"
"10103001","117801","117801","10103","0","2022/10/17 12:00:00","0","0","1004","0","2022/10/24 20:59:59","5076401"
"10103002","101701","1010303","10103","0","2022/10/17 12:00:00","1","0","1002","0","2022/10/24 20:59:59","5076402"
"10103003","103001","10","10103","0","2022/10/17 12:00:00","0","0","1001","0","2022/10/24 20:59:59","5076403"
"10103004","101601","20","10103","0","2022/10/17 12:00:00","0","0","1001","0","2022/10/24 20:59:59","5076404"
"10103005","101701","30","10103","0","2022/10/17 12:00:00","0","0","1001","0","2022/10/24 20:59:59","5076405"
"10103006","101701","2","10103","0","2022/10/17 12:00:00","0","0","1003","0","2022/10/24 20:59:59","5076406"
"10103007","103001","3","10103","0","2022/10/17 12:00:00","0","0","1003","0","2022/10/24 20:59:59","5076407"
"10103008","101701","4","10103","0","2022/10/17 12:00:00","0","0","1003","0","2022/10/24 20:59:59","5076408"
"10103010","101701","6","10103","0","2022/10/17 12:00:00","0","0","1003","0","2022/10/24 20:59:59","5076410"
"10103011","101701","8","10103","0","2022/10/17 12:00:00","0","0","1003","0","2022/10/24 20:59:59","5076411"
"10103012","117701","1010303","10103","1","2022/10/17 12:00:00","1","5076002","1002","0","2022/10/24 20:59:59","5076422"
"10103013","117801","10","10103","1","2022/10/17 12:00:00","0","5076002","1001","0","2022/10/24 20:59:59","5076423"
"10103014","117901","20","10103","1","2022/10/17 12:00:00","0","5076002","1001","0","2022/10/24 20:59:59","5076424"
"10103015","117701","30","10103","1","2022/10/17 12:00:00","0","5076002","1001","0","2022/10/24 20:59:59","5076425"
"10103016","117701","2","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076426"
"10103017","117801","3","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076427"
"10103018","117701","4","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076428"
"10103019","117901","5","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076429"
"10103020","117701","6","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076430"
"10103021","117701","8","10103","1","2022/10/17 12:00:00","0","5076002","1003","0","2022/10/24 20:59:59","5076431"
"10103022","117701","1010303","10103","1","2022/10/17 12:00:00","1","5076005","1002","0","2022/10/24 20:59:59","5076442"
"10103023","117801","10","10103","1","2022/10/17 12:00:00","0","5076005","1001","0","2022/10/24 20:59:59","5076443"
"10103024","117901","20","10103","1","2022/10/17 12:00:00","0","5076005","1001","0","2022/10/24 20:59:59","5076444"
"10103025","117701","30","10103","1","2022/10/17 12:00:00","0","5076005","1001","0","2022/10/24 20:59:59","5076445"
"10103026","117701","2","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076446"
"10103027","117801","3","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076447"
"10103028","117701","4","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076448"
"10103029","117901","5","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076449"
"10103030","117701","6","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076450"
"10103031","117701","8","10103","1","2022/10/17 12:00:00","0","5076005","1003","0","2022/10/24 20:59:59","5076451"
"10104001","107101","1010403","10104","0","2022/10/31 12:00:00","1","0","1002","0","2022/11/14 20:59:59","5104402"
"10104002","107101","1010403","10104","1","2022/10/31 12:00:00","1","5104003","1002","0","2022/11/14 20:59:59","5104422"
"10104003","123801","1010403","10104","1","2022/10/31 12:00:00","1","5104006","1002","0","2022/11/14 20:59:59","5104442"
"10104004","100501","2","10104","0","2022/10/31 12:00:00","0","0","1003","0","2022/11/14 20:59:59","5104406"
"10104005","100501","2","10104","1","2022/10/31 12:00:00","0","5104003","1003","0","2022/11/14 20:59:59","5104426"
"10104006","123901","2","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104446"
"10104007","107101","4","10104","1","2022/10/31 12:00:00","0","5104003","1003","0","2022/11/14 20:59:59","5104407"
"10104008","123801","4","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104427"
"10104009","100501","7","10104","1","2022/10/31 12:00:00","0","5104003","1003","0","2022/11/14 20:59:59","5104408"
"10104010","123901","7","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104428"
"10104011","123801","10","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104409"
"10104012","123901","13","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104410"
"10104013","123901","15","10104","1","2022/10/31 12:00:00","0","5104006","1003","0","2022/11/14 20:59:59","5104411"
"10105001","120101","10","10105","0","2022/11/17 12:00:00","0","0","1001","0","2022/11/24 20:59:59","5078403"
"10105002","120201","20","10105","0","2022/11/17 12:00:00","0","0","1001","0","2022/11/24 20:59:59","5078404"
"10105004","120101","2","10105","0","2022/11/17 12:00:00","0","0","1003","0","2022/11/24 20:59:59","5078406"
"10105005","120201","3","10105","0","2022/11/17 12:00:00","0","5078002","1003","0","2022/11/24 20:59:59","5078407"
"10105006","120101","10","10105","1","2022/11/17 12:00:00","0","5078004","1001","0","2022/11/24 20:59:59","5078423"
"10105007","120201","20","10105","1","2022/11/17 12:00:00","0","5078004","1001","0","2022/11/24 20:59:59","5078424"
"10105008","120301","30","10105","0","2022/11/17 12:00:00","0","0","1001","0","2022/11/24 20:59:59","5078425"
"10105009","120101","2","10105","1","2022/11/17 12:00:00","0","5078004","1003","0","2022/11/24 20:59:59","5078426"
"10105010","120201","3","10105","1","2022/11/17 12:00:00","0","5078004","1003","0","2022/11/24 20:59:59","5078427"
"10105011","120301","4","10105","1","2022/11/17 12:00:00","0","5078004","1003","0","2022/11/24 20:59:59","5078428"
"10105012","119001","1010503","10105","0","2022/11/17 12:00:00","1","0","1002","0","2022/11/24 20:59:59","5078442"
"10105013","119001","10","10105","1","2022/11/17 12:00:00","0","5078006","1001","0","2022/11/24 20:59:59","5078443"
"10105014","119101","20","10105","1","2022/11/17 12:00:00","0","5078006","1001","0","2022/11/24 20:59:59","5078444"
"10105015","120001","30","10105","1","2022/11/17 12:00:00","0","5078006","1001","0","2022/11/24 20:59:59","5078445"
"10105016","119001","2","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078446"
"10105017","119101","3","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078447"
"10105018","120001","4","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078448"
"10105019","119001","5","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078449"
"10105020","119101","6","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078450"
"10105021","119001","8","10105","1","2022/11/17 12:00:00","0","5078006","1003","0","2022/11/24 20:59:59","5078451"
"10106001","124101","124101","10106","0","2022/10/17 12:00:00","0","0","1004","0","2022/10/24 20:59:59","5106401"
"10106002","104701","1010603","10106","0","2022/11/17 15:00:00","1","0","1002","0","2022/12/14 20:59:59","5106402"
"10106003","124201","1010603","10106","1","2022/11/30 12:00:00","1","5106003","1002","0","2022/12/14 20:59:59","5106422"
"10106004","102201","2","10106","0","2022/11/30 12:00:00","0","0","1003","0","2022/12/14 20:59:59","5106406"
"10106005","124101","2","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106426"
"10106006","124001","4","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106407"
"10106007","124201","7","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106408"
"10106008","124201","10","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106409"
"10106009","124101","13","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106410"
"10106010","124201","15","10106","1","2022/11/30 12:00:00","0","5106003","1003","0","2022/12/14 20:59:59","5106411"
"10107001","119201","119201","10107","0","2022/12/16 12:00:00","0","0","1004","0","2022/12/23 20:59:59","5080401"
"10107002","103301","1010703","10107","0","2022/12/16 12:00:00","1","0","1002","0","2022/12/23 20:59:59","5080402"
"10107003","103301","10","10107","0","2022/12/16 12:00:00","0","0","1001","0","2022/12/23 20:59:59","5080403"
"10107004","101101","20","10107","0","2022/12/16 12:00:00","0","0","1001","0","2022/12/23 20:59:59","5080404"
"10107005","100701","30","10107","0","2022/12/16 12:00:00","0","0","1001","0","2022/12/23 20:59:59","5080405"
"10107006","100701","2","10107","0","2022/12/16 12:00:00","0","0","1003","0","2022/12/23 20:59:59","5080406"
"10107007","103301","4","10107","0","2022/12/16 12:00:00","0","0","1003","0","2022/12/23 20:59:59","5080408"
"10107008","100701","6","10107","0","2022/12/16 12:00:00","0","0","1003","0","2022/12/23 20:59:59","5080410"
"10107009","100701","8","10107","0","2022/12/16 12:00:00","0","0","1003","0","2022/12/23 20:59:59","5080411"
"10107010","101101","3","10107","1","2022/12/16 12:00:00","0","5080001","1003","0","2022/12/23 20:59:59","5080407"
"10107011","101101","5","10107","1","2022/12/16 12:00:00","0","5080001","1003","0","2022/12/23 20:59:59","5080409"
"10107012","119201","1010703","10107","1","2022/12/16 12:00:00","1","5080002","1002","0","2022/12/23 20:59:59","5080422"
"10107013","119201","10","10107","1","2022/12/16 12:00:00","0","5080002","1001","0","2022/12/23 20:59:59","5080423"
"10107014","119301","20","10107","1","2022/12/16 12:00:00","0","5080002","1001","0","2022/12/23 20:59:59","5080424"
"10107015","119901","30","10107","1","2022/12/16 12:00:00","0","5080002","1001","0","2022/12/23 20:59:59","5080425"
"10107016","119901","2","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080426"
"10107017","119301","3","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080427"
"10107018","119201","4","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080428"
"10107019","119301","5","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080429"
"10107020","119901","6","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080430"
"10107021","119901","8","10107","1","2022/12/16 12:00:00","0","5080002","1003","0","2022/12/23 20:59:59","5080431"
"10107022","119201","119201","10107","1","2022/12/16 12:00:00","0","5080005","1004","0","2022/12/23 20:59:59","5080421"
"10107023","119201","1010703","10107","1","2022/12/16 12:00:00","1","5080005","1002","0","2022/12/23 20:59:59","5080442"
"10107024","119201","10","10107","1","2022/12/16 12:00:00","0","5080005","1001","0","2022/12/23 20:59:59","5080443"
"10107025","119301","20","10107","1","2022/12/16 12:00:00","0","5080005","1001","0","2022/12/23 20:59:59","5080444"
"10107026","119901","30","10107","1","2022/12/16 12:00:00","0","5080005","1001","0","2022/12/23 20:59:59","5080445"
"10107027","119901","2","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080446"
"10107028","119301","3","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080447"
"10107029","119201","4","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080448"
"10107030","119301","5","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080449"
