9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","51","51","10","0","0","51","51","51","51","202200","51","51","10","0","620220051","0","1","73","30","51","0","1","51","51","51","0","1","27423","51","0","0","200000001","51","1556","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","202200","52","52","10","0","620220052","0","1","78","30","55","0","1","52","52","52","0","1","29876","52","0","0","200000001","52","1644","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","202200","53","53","10","0","620220053","0","1","84","30","59","0","1","53","53","53","0","1","32328","53","0","0","200000001","53","1733","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","202200","54","54","10","0","620220054","0","1","90","30","62","0","1","54","54","54","0","1","34780","54","0","0","200000001","54","1821","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","202200","55","55","10","0","620220055","0","1","95","30","66","0","1","55","55","55","0","1","37233","55","0","0","200000001","55","1910","55","55","55","55"
"0","0","56","56","10","0","0","56","56","56","56","202200","56","56","10","0","620220056","0","1","100","30","70","0","1","56","56","56","0","1","39684","56","0","0","200000001","56","1998","56","56","56","56"
"0","0","57","57","10","0","0","57","57","57","57","202200","57","57","10","0","620220057","0","1","107","30","72","0","1","57","57","57","0","1","42137","57","0","0","200000001","57","2086","57","57","57","57"
"0","0","58","58","10","0","0","58","58","58","58","202200","58","58","10","0","620220058","0","1","112","30","76","0","1","58","58","58","0","1","44589","58","0","0","200000001","58","2175","58","58","58","58"
"0","0","59","59","10","0","0","59","59","59","59","202200","59","59","10","0","620220059","0","1","117","30","80","0","1","59","59","59","0","1","47042","59","0","0","200000001","59","2263","59","59","59","59"
"0","0","60","60","10","0","0","60","60","60","60","202200","60","60","10","0","620220060","0","1","124","30","83","0","1","60","60","60","0","1","49494","60","0","0","200000001","60","2351","60","60","60","60"
"0","0","61","61","10","0","0","61","61","61","61","202200","61","61","10","0","620220061","0","1","129","30","87","0","1","61","61","61","0","1","51945","61","0","0","200000001","61","2440","61","61","61","61"
"0","0","62","62","10","0","0","62","62","62","62","202200","62","62","10","0","620220062","0","1","130","30","88","0","1","62","62","62","0","1","52136","62","0","0","200000001","62","2468","62","62","62","62"
"0","0","63","63","10","0","0","63","63","63","63","202200","63","63","10","0","620220063","0","1","131","30","88","0","1","63","63","63","0","1","52327","63","0","0","200000001","63","2496","63","63","63","63"
"0","0","64","64","10","0","0","64","64","64","64","202200","64","64","10","0","620220064","0","1","132","30","89","0","1","64","64","64","0","1","52518","64","0","0","200000001","64","2524","64","64","64","64"
"0","0","65","65","10","0","0","65","65","65","65","202200","65","65","10","0","620220065","0","1","133","30","90","0","1","65","65","65","0","1","52709","65","0","0","200000001","65","2552","65","65","65","65"
"0","0","66","66","10","0","0","66","66","66","66","202200","66","66","10","0","620220066","0","1","134","30","91","0","1","66","66","66","0","1","52900","66","0","0","200000001","66","2580","66","66","66","66"
"0","0","67","67","10","0","0","67","67","67","67","202200","67","67","10","0","620220067","0","1","135","30","91","0","1","67","67","67","0","1","53091","67","0","0","200000001","67","2608","67","67","67","67"
"0","0","68","68","10","0","0","68","68","68","68","202200","68","68","10","0","620220068","0","1","136","30","92","0","1","68","68","68","0","1","53282","68","0","0","200000001","68","2635","68","68","68","68"
"0","0","69","69","10","0","0","69","69","69","69","202200","69","69","10","0","620220069","0","1","137","30","93","0","1","69","69","69","0","1","53473","69","0","0","200000001","69","2663","69","69","69","69"
"0","0","70","70","10","0","0","70","70","70","70","202200","70","70","10","0","620220070","0","1","138","30","94","0","1","70","70","70","0","1","53664","70","0","0","200000001","70","2691","70","70","70","70"
"0","0","71","71","10","0","0","71","71","71","71","202200","71","71","10","0","620220071","0","1","139","30","94","0","1","71","71","71","0","1","53855","71","0","0","200000001","71","2719","71","71","71","71"
"0","0","1","1","10","0","0","1","1","1","1","202300","1","1","10","0","620230001","0","1","6","30","5","0","1","1","1","1","0","1","210","1","0","0","200000006","1","55","1","1","1","1"
"0","0","2","2","10","0","0","2","2","2","2","202300","2","2","10","0","620230002","0","1","6","30","5","0","1","2","2","2","0","1","233","2","0","0","200000006","2","61","2","2","2","2"
"0","0","3","3","10","0","0","3","3","3","3","202300","3","3","10","0","620230003","0","1","6","30","6","0","1","3","3","3","0","1","243","3","0","0","200000006","3","64","3","3","3","3"
"0","0","4","4","10","0","0","4","4","4","4","202300","4","4","10","0","620230004","0","1","7","30","6","0","1","4","4","4","0","1","271","4","0","0","200000006","4","71","4","4","4","4"
"0","0","5","5","10","0","0","5","5","5","5","202300","5","5","10","0","620230005","0","1","8","30","7","0","1","5","5","5","0","1","283","5","0","0","200000006","5","74","5","5","5","5"
"0","0","6","6","10","0","0","6","6","6","6","202300","6","6","10","0","620230006","0","1","8","30","7","0","1","6","6","6","0","1","296","6","0","0","200000006","6","77","6","6","6","6"
"0","0","7","7","10","0","0","7","7","7","7","202300","7","7","10","0","620230007","0","1","9","30","7","0","1","7","7","7","0","1","395","7","0","0","200000006","7","110","7","7","7","7"
"0","0","8","8","10","0","0","8","8","8","8","202300","8","8","10","0","620230008","0","1","9","30","8","0","1","8","8","8","0","1","492","8","0","0","200000006","8","127","8","8","8","8"
"0","0","9","9","10","0","0","9","9","9","9","202300","9","9","10","0","620230009","0","1","10","30","8","0","1","9","9","9","0","1","590","9","0","0","200000006","9","139","9","9","9","9"
"0","0","10","10","10","0","0","10","10","10","10","202300","10","10","10","0","620230010","0","1","11","30","9","0","1","10","10","10","0","1","688","10","0","0","200000006","10","144","10","10","10","10"
"0","0","11","11","10","0","0","11","11","11","11","202300","11","11","10","0","620230011","0","1","11","30","9","0","1","11","11","11","0","1","786","11","0","0","200000006","11","148","11","11","11","11"
"0","0","12","12","10","0","0","12","12","12","12","202300","12","12","10","0","620230012","0","1","11","30","9","0","1","12","12","12","0","1","884","12","0","0","200000006","12","153","12","12","12","12"
"0","0","13","13","10","0","0","13","13","13","13","202300","13","13","10","0","620230013","0","1","16","30","13","0","1","13","13","13","0","1","981","13","0","0","200000006","13","171","13","13","13","13"
"0","0","14","14","10","0","0","14","14","14","14","202300","14","14","10","0","620230014","0","1","16","30","13","0","1","14","14","14","0","1","1081","14","0","0","200000006","14","171","14","14","14","14"
"0","0","15","15","10","0","0","15","15","15","15","202300","15","15","10","0","620230015","0","1","17","30","13","0","1","15","15","15","0","1","1178","15","0","0","200000006","15","176","15","15","15","15"
"0","0","16","16","10","0","0","16","16","16","16","202300","16","16","10","0","620230016","0","1","17","30","13","0","1","16","16","16","0","1","1276","16","0","0","200000006","16","181","16","16","16","16"
"0","0","17","17","10","0","0","17","17","17","17","202300","17","17","10","0","620230017","0","1","17","30","13","0","1","17","17","17","0","1","1374","17","0","0","200000006","17","248","17","17","17","17"
"0","0","18","18","10","0","0","18","18","18","18","202300","18","18","10","0","620230018","0","1","17","30","13","0","1","18","18","18","0","1","1681","18","0","0","200000006","18","252","18","18","18","18"
"0","0","19","19","10","0","0","19","19","19","19","202300","19","19","10","0","620230019","0","1","18","30","14","0","1","19","19","19","0","1","1987","19","0","0","200000006","19","256","19","19","19","19"
"0","0","20","20","10","0","0","20","20","20","20","202300","20","20","10","0","620230020","0","1","18","30","14","0","1","20","20","20","0","1","2294","20","0","0","200000006","20","259","20","20","20","20"
"0","0","21","21","10","0","0","21","21","21","21","202300","21","21","10","0","620230021","0","1","18","30","14","0","1","21","21","21","0","1","2328","21","0","0","200000006","21","300","21","21","21","21"
"0","0","22","22","10","0","0","22","22","22","22","202300","22","22","10","0","620230022","0","1","18","30","14","0","1","22","22","22","0","1","2467","22","0","0","200000006","22","338","22","22","22","22"
"0","0","23","23","10","0","0","23","23","23","23","202300","23","23","10","0","620230023","0","1","18","30","14","0","1","23","23","23","0","1","2671","23","0","0","200000006","23","377","23","23","23","23"
"0","0","24","24","10","0","0","24","24","24","24","202300","24","24","10","0","620230024","0","1","29","30","21","0","1","24","24","24","0","1","2709","24","0","0","200000006","24","416","24","24","24","24"
"0","0","25","25","10","0","0","25","25","25","25","202300","25","25","10","0","620230025","0","1","29","30","21","0","1","25","25","25","0","1","3026","25","0","0","200000006","25","436","25","25","25","25"
"0","0","26","26","10","0","0","26","26","26","26","202300","26","26","10","0","620230026","0","1","29","30","21","0","1","26","26","26","0","1","3344","26","0","0","200000006","26","456","26","26","26","26"
"0","0","27","27","10","0","0","27","27","27","27","202300","27","27","10","0","620230027","0","1","29","30","22","0","1","27","27","27","0","1","3661","27","0","0","200000006","27","476","27","27","27","27"
"0","0","28","28","10","0","0","28","28","28","28","202300","28","28","10","0","620230028","0","1","30","30","22","0","1","28","28","28","0","1","3978","28","0","0","200000006","28","497","28","28","28","28"
"0","0","29","29","10","0","0","29","29","29","29","202300","29","29","10","0","620230029","0","1","30","30","22","0","1","29","29","29","0","1","4295","29","0","0","200000006","29","517","29","29","29","29"
"0","0","30","30","10","0","0","30","30","30","30","202300","30","30","10","0","620230030","0","1","30","30","22","0","1","30","30","30","0","1","4612","30","0","0","200000006","30","537","30","30","30","30"
"0","0","31","31","10","0","0","31","31","31","31","202300","31","31","10","0","620230031","0","1","30","30","23","0","1","31","31","31","0","1","4930","31","0","0","200000006","31","557","31","31","31","31"
"0","0","32","32","10","0","0","32","32","32","32","202300","32","32","10","0","620230032","0","1","31","30","23","0","1","32","32","32","0","1","5247","32","0","0","200000006","32","577","32","32","32","32"
"0","0","33","33","10","0","0","33","33","33","33","202300","33","33","10","0","620230033","0","1","31","30","23","0","1","33","33","33","0","1","5564","33","0","0","200000006","33","598","33","33","33","33"
"0","0","34","34","10","0","0","34","34","34","34","202300","34","34","10","0","620230034","0","1","31","30","23","0","1","34","34","34","0","1","5881","34","0","0","200000006","34","618","34","34","34","34"
"0","0","35","35","10","0","0","35","35","35","35","202300","35","35","10","0","620230035","0","1","31","30","24","0","1","35","35","35","0","1","6198","35","0","0","200000006","35","638","35","35","35","35"
"0","0","36","36","10","0","0","36","36","36","36","202300","36","36","10","0","620230036","0","1","32","30","24","0","1","36","36","36","0","1","6253","36","0","0","200000006","36","653","36","36","36","36"
"0","0","37","37","10","0","0","37","37","37","37","202300","37","37","10","0","620230037","0","1","32","30","24","0","1","37","37","37","0","1","6307","37","0","0","200000006","37","667","37","37","37","37"
"0","0","38","38","10","0","0","38","38","38","38","202300","38","38","10","0","620230038","0","1","32","30","24","0","1","38","38","38","0","1","6362","38","0","0","200000006","38","681","38","38","38","38"
"0","0","39","39","10","0","0","39","39","39","39","202300","39","39","10","0","620230039","0","1","32","30","25","0","1","39","39","39","0","1","6416","39","0","0","200000006","39","696","39","39","39","39"
"0","0","40","40","10","0","0","40","40","40","40","202300","40","40","10","0","620230040","0","1","36","30","30","0","1","40","40","40","0","1","8431","40","0","0","200000006","40","710","40","40","40","40"
"0","0","41","41","10","0","0","41","41","41","41","202300","41","41","10","0","620230041","0","1","40","30","35","0","1","41","41","41","0","1","10446","41","0","0","200000006","41","724","41","41","41","41"
"0","0","42","42","10","0","0","42","42","42","42","202300","42","42","10","0","620230042","0","1","41","30","36","0","1","42","42","42","0","1","10590","42","0","0","200000006","42","738","42","42","42","42"
"0","0","43","43","10","0","0","43","43","43","43","202300","43","43","10","0","620230043","0","1","43","30","36","0","1","43","43","43","0","1","10733","43","0","0","200000006","43","751","43","43","43","43"
"0","0","44","44","10","0","0","44","44","44","44","202300","44","44","10","0","620230044","0","1","45","30","37","0","1","44","44","44","0","1","10877","44","0","0","200000006","44","765","44","44","44","44"
"0","0","45","45","10","0","0","45","45","45","45","202300","45","45","10","0","620230045","0","1","47","30","37","0","1","45","45","45","0","1","11021","45","0","0","200000006","45","778","45","45","45","45"
"0","0","46","46","10","0","0","46","46","46","46","202300","46","46","10","0","620230046","0","1","49","30","38","0","1","46","46","46","0","1","11165","46","0","0","200000006","46","792","46","46","46","46"
"0","0","47","47","10","0","0","47","47","47","47","202300","47","47","10","0","620230047","0","1","58","30","42","0","1","47","47","47","0","1","13835","47","0","0","200000006","47","1069","47","47","47","47"
"0","0","48","48","10","0","0","48","48","48","48","202300","48","48","10","0","620230048","0","1","62","30","44","0","1","48","48","48","0","1","13835","48","0","0","200000006","48","1087","48","48","48","48"
"0","0","49","49","10","0","0","49","49","49","49","202300","49","49","10","0","620230049","0","1","65","30","46","0","1","49","49","49","0","1","13835","49","0","0","200000006","49","1106","49","49","49","49"
"0","0","50","50","10","0","0","50","50","50","50","202300","50","50","10","0","620230050","0","1","69","30","48","0","1","50","50","50","0","1","13835","50","0","0","200000006","50","1125","50","50","50","50"
"0","0","51","51","10","0","0","51","51","51","51","202300","51","51","10","0","620230051","0","1","69","30","48","0","1","51","51","51","0","1","13835","51","0","0","200000006","51","1008","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","202300","52","52","10","0","620230052","0","1","70","30","48","0","1","52","52","52","0","1","14379","52","0","0","200000006","52","1231","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","202300","53","53","10","0","620230053","0","1","70","30","48","0","1","53","53","53","0","1","14379","53","0","0","200000006","53","1331","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","202300","54","54","10","0","620230054","0","1","70","30","49","0","1","54","54","54","0","1","16379","54","0","0","200000006","54","1331","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","202300","55","55","10","0","620230055","0","1","70","30","49","0","1","55","55","55","0","1","17046","55","0","0","200000006","55","1398","55","55","55","55"
"0","0","56","56","10","0","0","56","56","56","56","202300","56","56","10","0","620230056","0","1","70","30","49","0","1","56","56","56","0","1","17712","56","0","0","200000006","56","1464","56","56","56","56"
"0","0","57","57","10","0","0","57","57","57","57","202300","57","57","10","0","620230057","0","1","70","30","49","0","1","57","57","57","0","1","18379","57","0","0","200000006","57","1531","57","57","57","57"
"0","0","58","58","10","0","0","58","58","58","58","202300","58","58","10","0","620230058","0","1","74","30","50","0","1","58","58","58","0","1","18379","58","0","0","200000006","58","1531","58","58","58","58"
"0","0","59","59","10","0","0","59","59","59","59","202300","59","59","10","0","620230059","0","1","74","30","50","0","1","59","59","59","0","1","20762","59","0","0","200000006","59","1612","59","59","59","59"
"0","0","60","60","10","0","0","60","60","60","60","202300","60","60","10","0","620230060","0","1","77","30","52","0","1","60","60","60","0","1","20762","60","0","0","200000006","60","1742","60","60","60","60"
"0","0","61","61","10","0","0","61","61","61","61","202300","61","61","10","0","620230061","0","1","77","30","52","0","1","61","61","61","0","1","23455","61","0","0","200000006","61","1835","61","61","61","61"
"0","0","62","62","10","0","0","62","62","62","62","202300","62","62","10","0","620230062","0","1","78","30","54","0","1","62","62","62","0","1","23967","62","0","0","200000006","62","1890","62","62","62","62"
"0","0","63","63","10","0","0","63","63","63","63","202300","63","63","10","0","620230063","0","1","80","30","56","0","1","63","63","63","0","1","24480","63","0","0","200000006","63","1945","63","63","63","63"
"0","0","64","64","10","0","0","64","64","64","64","202300","64","64","10","0","620230064","0","1","81","30","58","0","1","64","64","64","0","1","24992","64","0","0","200000006","64","2001","64","64","64","64"
"0","0","65","65","10","0","0","65","65","65","65","202300","65","65","10","0","620230065","0","1","83","30","60","0","1","65","65","65","0","1","25504","65","0","0","200000006","65","2056","65","65","65","65"
"0","0","66","66","10","0","0","66","66","66","66","202300","66","66","10","0","620230066","0","1","84","30","62","0","1","66","66","66","0","1","26017","66","0","0","200000006","66","2111","66","66","66","66"
"0","0","67","67","10","0","0","67","67","67","67","202300","67","67","10","0","620230067","0","1","86","30","64","0","1","67","67","67","0","1","26529","67","0","0","200000006","67","2166","67","67","67","67"
"0","0","68","68","10","0","0","68","68","68","68","202300","68","68","10","0","620230068","0","1","87","30","66","0","1","68","68","68","0","1","27042","68","0","0","200000006","68","2222","68","68","68","68"
"0","0","69","69","10","0","0","69","69","69","69","202300","69","69","10","0","620230069","0","1","89","30","68","0","1","69","69","69","0","1","27554","69","0","0","200000006","69","2277","69","69","69","69"
"0","0","70","70","10","0","0","70","70","70","70","202300","70","70","10","0","620230070","0","1","90","30","70","0","1","70","70","70","0","1","28066","70","0","0","200000006","70","2332","70","70","70","70"
"0","0","71","71","10","0","0","71","71","71","71","202300","71","71","10","0","620230071","0","1","92","30","72","0","1","71","71","71","0","1","28579","71","0","0","200000006","71","2387","71","71","71","71"
"0","0","1","1","10","0","60","1","1","1","1","202400","1","1","10","0","620240001","0","1","3","30","7","0","1","1","1","1","0","1","534","1","0","0","200000001","1","0","1","1","1","1"
"0","0","2","2","10","0","70","2","2","2","2","202400","2","2","10","0","620240002","0","1","3","30","15","0","1","2","2","2","0","1","549","2","0","0","200000001","2","0","2","2","2","2"
"0","0","3","3","10","0","81","3","3","3","3","202400","3","3","10","0","620240003","0","1","4","30","8","0","1","3","3","3","0","1","563","3","0","0","200000001","3","0","3","3","3","3"
"0","0","4","4","10","0","81","4","4","4","4","202400","4","4","10","0","620240004","0","1","4","30","8","0","1","4","4","4","0","1","563","4","0","0","200000001","4","0","4","4","4","4"
"0","0","5","5","10","0","88","5","5","5","5","202400","5","5","10","0","620240005","0","1","4","30","8","0","1","5","5","5","0","1","567","5","0","0","200000001","5","0","5","5","5","5"
"0","0","6","6","10","0","120","6","6","6","6","202400","6","6","10","0","620240006","0","1","6","30","12","0","1","6","6","6","0","1","596","6","0","0","200000001","6","0","6","6","6","6"
"0","0","7","7","10","0","137","7","7","7","7","202400","7","7","10","0","620240007","0","1","7","30","14","0","1","7","7","7","0","1","670","7","0","0","200000001","7","0","7","7","7","7"
"0","0","8","8","10","0","154","8","8","8","8","202400","8","8","10","0","620240008","0","1","7","30","14","0","1","8","8","8","0","1","746","8","0","0","200000001","8","0","8","8","8","8"
"0","0","9","9","10","0","171","9","9","9","9","202400","9","9","10","0","620240009","0","1","8","30","15","0","1","9","9","9","0","1","820","9","0","0","200000001","9","0","9","9","9","9"
"0","0","10","10","10","0","188","10","10","10","10","202400","10","10","10","0","620240010","0","1","10","30","17","0","1","10","10","10","0","1","894","10","0","0","200000001","10","0","10","10","10","10"
"0","0","11","11","10","0","205","11","11","11","11","202400","11","11","10","0","620240011","0","1","10","30","18","0","1","11","11","11","0","1","970","11","0","0","200000001","11","0","11","11","11","11"
"0","0","12","12","10","0","224","12","12","12","12","202400","12","12","10","0","620240012","0","1","11","30","21","0","1","12","12","12","0","1","1046","12","0","0","200000001","12","0","12","12","12","12"
"0","0","13","13","10","0","239","13","13","13","13","202400","13","13","10","0","620240013","0","1","12","30","21","0","1","13","13","13","0","1","1120","13","0","0","200000001","13","0","13","13","13","13"
"0","0","14","14","10","0","256","14","14","14","14","202400","14","14","10","0","620240014","0","1","12","30","22","0","1","14","14","14","0","1","1194","14","0","0","200000001","14","0","14","14","14","14"
"0","0","15","15","10","0","273","15","15","15","15","202400","15","15","10","0","620240015","0","1","13","30","23","0","1","15","15","15","0","1","1269","15","0","0","200000001","15","0","15","15","15","15"
"0","0","16","16","10","0","306","16","16","16","16","202400","16","16","10","0","620240016","0","1","13","30","25","0","1","16","16","16","0","1","1380","16","0","0","200000001","16","0","16","16","16","16"
"0","0","17","17","10","0","340","17","17","17","17","202400","17","17","10","0","620240017","0","1","13","30","25","0","1","17","17","17","0","1","1492","17","0","0","200000001","17","0","17","17","17","17"
"0","0","18","18","10","0","412","18","18","18","18","202400","18","18","10","0","620240018","0","1","14","30","25","0","1","18","18","18","0","1","2104","18","0","0","200000001","18","0","18","18","18","18"
"0","0","19","19","10","0","444","19","19","19","19","202400","19","19","10","0","620240019","0","1","14","30","25","0","1","19","19","19","0","1","2405","19","0","0","200000001","19","0","19","19","19","19"
"0","0","20","20","10","0","466","20","20","20","20","202400","20","20","10","0","620240020","0","1","14","30","28","0","1","20","20","20","0","1","2537","20","0","0","200000001","20","0","20","20","20","20"
"0","0","21","21","10","0","517","21","21","21","21","202400","21","21","10","0","620240021","0","1","16","30","30","0","1","21","21","21","0","1","2895","21","0","0","200000001","21","0","21","21","21","21"
"0","0","22","22","10","0","564","22","22","22","22","202400","22","22","10","0","620240022","0","1","18","30","33","0","1","22","22","22","0","1","3253","22","0","0","200000001","22","0","22","22","22","22"
"0","0","23","23","10","0","578","23","23","23","23","202400","23","23","10","0","620240023","0","1","18","30","33","0","1","23","23","23","0","1","3490","23","0","0","200000001","23","0","23","23","23","23"
"0","0","24","24","10","0","591","24","24","24","24","202400","24","24","10","0","620240024","0","1","18","30","33","0","1","24","24","24","0","1","3727","24","0","0","200000001","24","0","24","24","24","24"
"0","0","25","25","10","0","605","25","25","25","25","202400","25","25","10","0","620240025","0","1","19","30","34","0","1","25","25","25","0","1","3965","25","0","0","200000001","25","0","25","25","25","25"
"0","0","26","26","10","0","619","26","26","26","26","202400","26","26","10","0","620240026","0","1","19","30","34","0","1","26","26","26","0","1","4201","26","0","0","200000001","26","0","26","26","26","26"
"0","0","27","27","10","0","632","27","27","27","27","202400","27","27","10","0","620240027","0","1","19","30","34","0","1","27","27","27","0","1","4439","27","0","0","200000001","27","0","27","27","27","27"
"0","0","28","28","10","0","646","28","28","28","28","202400","28","28","10","0","620240028","0","1","19","30","34","0","1","28","28","28","0","1","4676","28","0","0","200000001","28","0","28","28","28","28"
"0","0","29","29","10","0","658","29","29","29","29","202400","29","29","10","0","620240029","0","1","19","30","35","0","1","29","29","29","0","1","5041","29","0","0","200000001","29","0","29","29","29","29"
"0","0","30","30","10","0","671","30","30","30","30","202400","30","30","10","0","620240030","0","1","19","30","35","0","1","30","30","30","0","1","5405","30","0","0","200000001","30","0","30","30","30","30"
"0","0","31","31","10","0","683","31","31","31","31","202400","31","31","10","0","620240031","0","1","20","30","36","0","1","31","31","31","0","1","5770","31","0","0","200000001","31","0","31","31","31","31"
"0","0","32","32","10","0","695","32","32","32","32","202400","32","32","10","0","620240032","0","1","20","30","37","0","1","32","32","32","0","1","6135","32","0","0","200000001","32","0","32","32","32","32"
"0","0","33","33","10","0","708","33","33","33","33","202400","33","33","10","0","620240033","0","1","20","30","37","0","1","33","33","33","0","1","6499","33","0","0","200000001","33","0","33","33","33","33"
"0","0","34","34","10","0","720","34","34","34","34","202400","34","34","10","0","620240034","0","1","20","30","38","0","1","34","34","34","0","1","6864","34","0","0","200000001","34","0","34","34","34","34"
"0","0","35","35","10","0","810","35","35","35","35","202400","35","35","10","0","620240035","0","1","22","30","41","0","1","35","35","35","0","1","7772","35","0","0","200000001","35","0","35","35","35","35"
"0","0","36","36","10","0","900","36","36","36","36","202400","36","36","10","0","620240036","0","1","23","30","44","0","1","36","36","36","0","1","8681","36","0","0","200000001","36","0","36","36","36","36"
"0","0","37","37","10","0","990","37","37","37","37","202400","37","37","10","0","620240037","0","1","25","30","47","0","1","37","37","37","0","1","9589","37","0","0","200000001","37","0","37","37","37","37"
"0","0","38","38","10","0","1081","38","38","38","38","202400","38","38","10","0","620240038","0","1","26","30","49","0","1","38","38","38","0","1","10497","38","0","0","200000001","38","0","38","38","38","38"
"0","0","39","39","10","0","1170","39","39","39","39","202400","39","39","10","0","620240039","0","1","28","30","52","0","1","39","39","39","0","1","11405","39","0","0","200000001","39","0","39","39","39","39"
"0","0","40","40","10","0","1261","40","40","40","40","202400","40","40","10","0","620240040","0","1","29","30","55","0","1","40","40","40","0","1","12314","40","0","0","200000001","40","0","40","40","40","40"
"0","0","41","41","10","0","1351","41","41","41","41","202400","41","41","10","0","620240041","0","1","31","30","58","0","1","41","41","41","0","1","13222","41","0","0","200000001","41","0","41","41","41","41"
"0","0","42","42","10","0","1422","42","42","42","42","202400","42","42","10","0","620240042","0","1","32","30","59","0","1","42","42","42","0","1","13956","42","0","0","200000001","42","0","42","42","42","42"
"0","0","43","43","10","0","1493","43","43","43","43","202400","43","43","10","0","620240043","0","1","32","30","59","0","1","43","43","43","0","1","14691","43","0","0","200000001","43","0","43","43","43","43"
"0","0","44","44","10","0","1564","44","44","44","44","202400","44","44","10","0","620240044","0","1","33","30","60","0","1","44","44","44","0","1","15425","44","0","0","200000001","44","0","44","44","44","44"
"0","0","45","45","10","0","1635","45","45","45","45","202400","45","45","10","0","620240045","0","1","33","30","60","0","1","45","45","45","0","1","16159","45","0","0","200000001","45","0","45","45","45","45"
"0","0","46","46","10","0","1642","46","46","46","46","202400","46","46","10","0","620240046","0","1","35","30","61","0","1","46","46","46","0","1","16415","46","0","0","200000001","46","0","46","46","46","46"
"0","0","47","47","10","0","1530","47","47","47","47","202400","47","47","10","0","620240047","0","1","36","30","66","0","1","47","47","47","0","1","16815","47","0","0","200000001","47","0","47","47","47","47"
