4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"85","0","1545","0","14","92","8","0","10","6590","12","6","18","0","127","114201","2264","66","79"
"118","0","1545","0","14","137","8","0","10","6960","13","16","21","0","141","114201","2714","72","89"
"151","1","1545","0","14","178","8","0","10","7390","14","16","21","0","159","114201","3194","72","103"
"151","1","1545","0","14","244","8","0","10","7760","15","16","21","0","178","114201","3721","72","118"
"163","1","1545","0","14","325","8","0","10","7980","16","19","21","0","193","114201","4269","72","138"
"163","1","1545","0","14","413","8","0","10","8350","17","22","21","0","208","114201","4792","72","170"
"163","1","1545","0","14","517","8","0","10","8835","18","22","21","0","223","114201","5365","72","205"
"163","1","1545","0","14","636","8","0","10","9280","19","22","21","0","244","114201","6043","72","234"
"163","1","1545","0","14","755","8","0","10","9605","20","22","21","0","267","114201","6816","72","264"
"163","1","1545","0","14","876","8","0","10","9890","21","22","21","0","289","114201","7661","72","301"
"163","1","1545","0","14","984","8","0","10","10105","22","22","21","0","309","114201","8765","72","327"
"163","1","1545","0","14","1055","8","0","10","10450","23","22","21","0","333","114201","10055","72","346"
"163","1","1545","0","14","1116","8","0","10","11130","24","22","21","0","356","114201","11416","72","368"
"163","1","1545","0","14","1179","8","0","10","11650","25","22","21","0","370","114201","13014","72","387"
"163","1","1545","0","14","1218","8","0","10","12475","26","22","21","0","376","114201","14825","72","396"
"163","1","1545","0","14","1242","8","0","10","13720","27","22","21","0","381","114201","16721","72","403"
"163","1","1545","0","14","1266","8","0","10","14965","28","22","21","0","386","114201","18745","72","410"
"163","1","1545","0","14","1300","8","0","10","15890","29","22","21","0","396","114201","20925","72","420"
"163","1","1545","0","14","1344","8","0","10","16290","30","22","21","0","416","114201","23204","72","440"
"163","1","1545","0","14","1388","8","0","10","16690","31","22","21","0","436","114201","25591","72","460"
"163","1","1545","0","14","1432","8","0","10","17190","32","22","21","0","456","114201","28077","72","480"
"163","1","1545","0","14","1474","8","0","10","17790","33","22","21","0","477","114201","30688","72","501"
"163","1","1545","0","14","1514","8","0","10","18390","34","22","21","0","499","114201","33453","72","523"
"163","1","1545","0","14","1554","8","0","10","18990","35","22","21","0","521","114201","36346","72","545"
"163","1","1545","0","14","1594","8","0","10","19590","36","22","21","0","544","114201","39339","72","568"
"163","1","1545","0","14","1634","8","0","10","20190","37","22","21","0","568","114201","42432","72","592"
"0","0","50","0","0","0","0","0","0","95","2","0","0","0","2","114301","25","0","0"
"5","0","100","0","0","0","0","0","0","310","3","0","0","0","5","114301","79","0","1"
"10","0","130","0","0","0","0","0","0","750","4","0","0","0","9","114301","187","0","2"
"45","0","130","0","3","0","0","0","0","1150","5","0","0","0","14","114301","341","10","4"
"60","0","220","0","3","0","0","0","0","1905","6","0","0","0","25","114301","563","10","6"
"60","0","690","0","3","0","5","0","0","2655","7","0","0","0","37","114301","810","10","8"
"85","0","925","0","3","0","5","0","0","3310","8","0","8","0","45","114301","1166","10","10"
"110","0","1225","0","3","25","5","0","0","3845","9","0","13","0","54","114301","1564","10","12"
"125","0","1325","0","3","65","8","0","0","3915","10","0","22","0","60","114301","2035","20","18"
"125","0","1475","0","5","115","8","0","0","4175","11","18","26","0","64","114301","2500","30","23"
"125","0","1625","0","5","169","10","0","0","4805","12","38","26","0","68","114301","2987","36","25"
"150","0","1625","0","5","236","12","0","0","5115","13","51","28","0","74","114301","3522","36","31"
"175","0","1745","0","5","315","12","0","0","5375","14","54","28","0","79","114301","4142","36","35"
"201","0","1745","0","5","397","12","0","0","5725","15","54","28","0","89","114301","4760","36","41"
"201","0","1745","0","5","512","12","0","0","5885","16","59","28","0","97","114301","5460","36","43"
"201","0","1745","0","5","614","12","0","0","5995","17","62","28","0","103","114301","6222","36","47"
"201","0","1745","0","5","771","12","0","0","6125","18","66","28","0","106","114301","7041","36","52"
"201","0","1745","0","5","954","12","0","0","6280","19","66","28","0","110","114301","7969","36","56"
"201","0","1745","0","5","1110","12","0","0","6880","20","71","28","0","116","114301","8944","36","62"
"201","0","1745","0","10","1279","12","0","0","7145","21","71","28","0","123","114301","10029","36","68"
"201","0","1745","0","10","1442","12","0","0","7355","22","71","28","0","134","114301","11320","36","74"
"201","0","1745","0","10","1573","12","0","0","7485","23","71","28","0","139","114301","12792","36","82"
"201","0","1745","0","10","1676","12","0","0","8225","24","71","28","0","139","114301","14389","36","82"
"201","0","1745","0","10","1769","12","0","0","8695","25","71","28","0","152","114301","16049","36","95"
"201","0","1745","0","10","1835","12","0","0","9165","26","71","28","0","158","114301","17928","36","104"
"201","0","1745","0","10","1874","12","0","0","9575","27","71","28","0","171","114301","19884","36","117"
"201","0","1745","0","10","1905","12","0","0","10350","28","71","28","0","171","114301","22062","36","117"
"201","0","1745","0","10","1937","12","0","0","10920","29","71","28","0","176","114301","24377","36","122"
"201","0","1745","0","10","1970","12","0","0","11170","30","71","28","0","181","114301","26877","36","127"
"201","0","1745","0","10","2003","12","0","0","11740","31","71","28","0","186","114301","29452","36","132"
"201","0","1745","0","10","2036","12","0","0","12000","32","71","28","0","192","114301","32162","36","138"
"201","0","1745","0","10","2068","12","0","0","12630","33","71","28","0","198","114301","34977","36","144"
"201","0","1745","0","10","2099","12","0","0","12990","34","71","28","0","204","114301","37973","36","150"
"201","0","1745","0","10","2130","12","0","0","13720","35","71","28","0","210","114301","41075","36","156"
"201","0","1745","0","10","2161","12","0","0","14080","36","71","28","0","217","114301","44320","36","163"
"201","0","1745","0","10","2192","12","0","0","14860","37","71","28","0","224","114301","47629","36","170"
"0","0","25","0","0","0","0","0","0","110","2","0","0","0","2","114401","25","0","0"
"5","0","75","0","0","0","0","0","0","290","3","0","0","0","4","114401","89","0","0"
"10","0","105","0","0","0","0","0","0","755","4","0","0","0","8","114401","194","0","1"
"30","0","105","0","3","0","0","0","0","1295","5","0","0","0","13","114401","343","10","3"
"45","0","195","0","3","0","0","0","0","2160","6","0","0","0","24","114401","553","10","5"
"45","0","665","0","3","0","0","0","0","3130","7","0","0","0","36","114401","800","10","7"
"60","0","900","0","3","0","0","0","0","4020","8","0","0","0","44","114401","1132","10","9"
"100","0","900","0","3","20","0","0","0","4575","9","0","9","0","53","114401","1525","10","11"
"115","0","900","0","3","50","5","0","0","4785","10","0","18","0","59","114401","1981","20","17"
"115","0","900","0","3","102","7","0","0","5405","11","3","22","0","63","114401","2464","30","22"
"115","0","900","0","3","134","9","0","0","6155","12","19","25","0","69","114401","2949","30","26"
"148","0","900","0","3","167","9","0","0","6685","13","35","25","0","75","114401","3479","30","32"
"181","0","900","0","3","208","9","0","0","7185","14","38","25","0","82","114401","4076","30","37"
"201","0","900","0","3","274","9","0","0","7545","15","38","25","0","88","114401","4727","30","43"
"201","0","900","0","3","368","9","0","0","7845","16","41","25","0","96","114401","5429","30","45"
"201","0","900","0","3","466","9","0","0","8095","17","44","25","0","102","114401","6178","30","49"
"201","0","900","0","3","604","9","0","0","8440","18","44","25","0","105","114401","6996","30","54"
"201","0","900","0","3","739","9","0","0","8825","19","44","25","0","114","114401","7882","30","61"
"201","0","900","0","3","879","9","0","0","9305","20","44","25","0","127","114401","8864","30","66"
"201","0","900","0","3","1030","9","0","0","9665","21","44","25","0","133","114401","9990","30","71"
"201","0","900","0","3","1156","9","0","0","9935","22","44","25","0","139","114401","11318","30","77"
"201","0","900","0","3","1245","9","0","0","10320","23","44","25","0","144","114401","12782","30","85"
"201","0","900","0","3","1322","9","0","0","11290","24","44","25","0","144","114401","14366","30","85"
"201","0","900","0","3","1399","9","0","0","11660","25","44","25","0","150","114401","16101","30","94"
"201","0","900","0","3","1456","9","0","0","12380","26","44","25","0","156","114401","17957","30","103"
"201","0","900","0","3","1492","9","0","0","13140","27","44","25","0","169","114401","19875","30","116"
"201","0","900","0","3","1519","9","0","0","14265","28","44","25","0","169","114401","22015","30","116"
"201","0","900","0","3","1547","9","0","0","15185","29","44","25","0","174","114401","24293","30","121"
"201","0","900","0","3","1576","9","0","0","15785","30","44","25","0","179","114401","26756","30","126"
"201","0","900","0","3","1605","9","0","0","16705","31","44","25","0","184","114401","29293","30","131"
"201","0","900","0","3","1634","9","0","0","17405","32","44","25","0","190","114401","31956","30","137"
"201","0","900","0","3","1662","9","0","0","18575","33","44","25","0","196","114401","34713","30","143"
"201","0","900","0","3","1689","9","0","0","19475","34","44","25","0","202","114401","37650","30","149"
"201","0","900","0","3","1716","9","0","0","20745","35","44","25","0","208","114401","40693","30","155"
"201","0","900","0","3","1743","9","0","0","21645","36","44","25","0","215","114401","43879","30","162"
"201","0","900","0","3","1770","9","0","0","22965","37","44","25","0","222","114401","47129","30","169"
"0","0","100","0","0","0","0","0","0","80","2","0","0","0","3","114501","19","0","0"
"0","0","150","0","1","0","0","0","0","370","3","0","0","0","6","114501","59","0","1"
"5","0","180","0","1","0","0","0","0","910","4","0","0","0","13","114501","144","0","2"
"5","0","180","0","1","0","0","0","0","1795","5","0","0","0","24","114501","244","0","9"
"5","0","270","0","5","0","0","0","0","2840","6","0","0","0","38","114501","387","0","14"
"5","0","270","0","5","0","0","0","0","4045","7","0","0","0","56","114501","572","0","24"
"20","0","270","0","5","0","0","0","0","5885","8","0","0","0","81","114501","678","0","38"
"35","0","270","0","10","10","0","0","10","7065","9","0","9","0","98","114501","871","15","52"
"60","0","270","0","10","30","2","0","20","8035","10","0","18","0","120","114501","1121","15","69"
"60","0","270","0","15","50","4","0","20","8945","11","3","18","0","140","114501","1394","35","87"
"60","0","370","0","20","60","4","0","20","9685","12","9","21","0","162","114501","1684","55","106"
"68","0","470","0","20","70","4","0","20","10365","13","12","24","0","198","114501","1981","57","130"
"76","2","470","0","20","74","4","0","20","10885","14","12","24","0","233","114501","2319","59","159"
"88","4","570","0","20","88","4","0","20","11185","15","12","24","0","266","114501","2688","59","192"
"100","4","670","0","20","121","4","0","20","11375","16","12","24","0","304","114501","3104","59","221"
"100","4","720","0","23","151","4","0","20","11800","17","12","24","0","352","114501","3424","59","263"
"100","4","720","0","26","188","4","0","20","12360","18","12","24","0","405","114501","3782","59","305"
"115","4","815","0","26","229","4","0","20","12985","19","12","24","0","462","114501","4189","59","353"
"150","4","910","0","26","267","4","0","20","13495","20","12","24","0","523","114501","4640","59","407"
"190","4","910","0","26","303","4","0","20","14110","21","12","24","0","588","114501","5143","59","464"
"230","4","910","0","26","337","4","0","20","15215","22","12","24","0","660","114501","5692","59","530"
"250","4","910","0","26","367","4","0","20","16555","23","12","24","0","745","114501","6259","59","611"
"250","4","910","0","26","399","4","0","20","17655","24","12","24","0","843","114501","6875","59","700"
"250","4","910","0","26","429","4","0","20","18810","25","12","24","0","934","114501","7707","59","784"
"250","4","910","0","26","444","4","0","20","20645","26","12","24","0","999","114501","8840","59","849"
"250","4","910","0","26","450","4","0","20","22830","27","12","24","0","1065","114501","10038","59","915"
"250","4","910","0","26","465","4","0","20","24655","28","12","24","0","1142","114501","11291","59","992"
"250","4","910","0","26","480","4","0","20","28540","29","12","24","0","1225","114501","12416","59","1075"
"250","4","910","0","26","486","4","0","20","34815","30","12","24","0","1319","114501","13312","59","1169"
"250","4","910","0","26","492","4","0","20","41380","31","12","24","0","1417","114501","14245","59","1267"
"250","4","910","0","26","498","4","0","20","48415","32","12","24","0","1518","114501","15205","59","1368"
"250","4","910","0","26","504","4","0","20","56165","33","12","24","0","1621","114501","16210","59","1471"
"250","4","910","0","26","510","4","0","20","64695","34","12","24","0","1726","114501","17271","59","1576"
"250","4","910","0","26","516","4","0","20","73935","35","12","24","0","1832","114501","18370","59","1682"
"250","4","910","0","26","522","4","0","20","83735","36","12","24","0","1939","114501","19506","59","1789"
"250","4","910","0","26","528","4","0","20","94000","37","12","24","0","2048","114501","20679","59","1898"
"0","0","75","0","1","0","0","0","0","95","2","0","0","0","2","114601","17","0","0"
"0","0","125","0","3","0","0","0","0","325","3","0","0","0","5","114601","59","0","0"
"5","0","155","0","3","0","0","0","0","790","4","0","0","0","9","114601","164","0","1"
"5","0","155","0","3","0","0","0","0","1690","5","0","0","0","21","114601","271","0","6"
"5","0","245","0","7","0","0","0","0","2560","6","0","0","0","29","114601","459","0","11"
"5","0","245","0","7","0","0","0","0","3815","7","0","0","0","43","114601","643","0","24"
"20","0","245","0","7","0","4","0","0","4905","8","0","0","0","62","114601","828","0","41"
"60","0","245","0","7","10","4","0","10","6115","9","0","9","0","79","114601","1046","0","54"
"60","0","245","0","12","20","6","0","20","7205","10","0","18","0","100","114601","1236","15","78"
"60","0","245","0","17","30","8","0","20","8265","11","3","18","0","119","114601","1474","35","102"
"60","0","345","0","24","40","8","0","20","8905","12","9","18","0","140","114601","1786","55","120"
"68","0","445","0","28","40","8","0","20","9585","13","12","18","0","173","114601","2075","57","147"
"76","2","445","0","28","54","8","0","20","10085","14","12","18","0","210","114601","2401","59","176"
"88","4","545","0","28","68","8","0","20","10305","15","15","18","0","241","114601","2786","59","208"
"88","4","645","0","30","92","8","0","20","10495","16","20","18","0","275","114601","3222","59","234"
"88","4","795","0","33","122","8","0","20","10745","17","25","18","0","311","114601","3672","59","261"
"88","4","945","0","38","171","8","0","20","11020","18","25","18","0","346","114601","4160","59","295"
"88","4","1040","0","40","234","8","0","20","11250","19","25","18","0","384","114601","4748","59","332"
"88","4","1135","0","40","282","8","0","20","11415","20","25","18","0","426","114601","5421","59","373"
"88","4","1135","0","40","318","8","0","20","11655","21","25","18","0","477","114601","6064","59","431"
"88","4","1135","0","40","370","8","0","20","12205","22","25","18","0","535","114601","6784","59","494"
"88","4","1135","0","40","418","8","0","20","12775","23","25","18","0","604","114601","7615","59","557"
"88","4","1135","0","40","450","8","0","20","13365","24","25","18","0","677","114601","8504","59","628"
"88","4","1135","0","40","480","8","0","20","14795","25","25","18","0","764","114601","9335","59","710"
"88","4","1135","0","40","504","8","0","20","16460","26","25","18","0","851","114601","10268","59","796"
"88","4","1135","0","40","528","8","0","20","17860","27","25","18","0","919","114601","11490","59","871"
"88","4","1135","0","40","552","8","0","20","19425","28","25","18","0","990","114601","12817","59","944"
"88","4","1135","0","40","576","8","0","20","21220","29","25","18","0","1067","114601","14233","59","1021"
"88","4","1135","0","40","600","8","0","20","23250","30","25","18","0","1148","114601","15728","59","1102"
"88","4","1135","0","40","624","8","0","20","25440","31","25","18","0","1231","114601","17294","59","1185"
"88","4","1135","0","40","648","8","0","20","27885","32","25","18","0","1316","114601","18921","59","1270"
"88","4","1135","0","40","671","8","0","20","30675","33","25","18","0","1403","114601","20635","59","1357"
"88","4","1135","0","40","693","8","0","20","33875","34","25","18","0","1492","114601","22447","59","1446"
"88","4","1135","0","40","715","8","0","20","37485","35","25","18","0","1582","114601","24331","59","1536"
"88","4","1135","0","40","737","8","0","20","41435","36","25","18","0","1673","114601","26277","59","1627"
"88","4","1135","0","40","759","8","0","20","45630","37","25","18","0","1766","114601","28285","59","1720"
"0","0","100","0","1","0","0","0","0","65","2","0","0","0","2","114701","20","0","0"
"5","0","150","0","3","0","0","0","0","160","3","0","0","0","6","114701","73","0","0"
"30","0","320","0","5","0","0","0","0","375","4","0","0","0","9","114701","175","0","2"
"50","0","480","0","11","0","0","0","0","800","5","0","0","0","16","114701","293","10","5"
"50","0","870","0","15","0","3","0","0","1215","6","0","0","0","24","114701","517","10","6"
"75","0","1475","0","19","0","6","0","0","1535","7","0","0","0","33","114701","762","10","12"
"100","0","2335","0","19","0","9","0","0","2015","8","0","0","0","41","114701","1079","10","14"
"100","0","2785","0","26","10","9","0","0","2480","9","0","5","0","56","114701","1398","10","24"
"100","0","3085","0","26","50","9","0","0","2780","10","5","19","0","61","114701","1854","20","33"
"100","5","3385","0","31","102","9","0","0","3200","11","10","19","0","61","114701","2310","40","38"
"100","5","3785","0","35","160","9","0","0","3630","12","30","21","0","73","114701","2727","40","41"
"125","5","3905","0","35","219","9","0","0","3980","13","50","23","0","83","114701","3186","40","49"
"156","5","4025","0","35","322","9","0","0","4190","14","50","25","0","88","114701","3796","40","53"
"162","5","4025","0","35","436","9","0","0","4300","15","50","25","0","98","114701","4403","40","61"
"162","5","4025","0","35","548","9","0","0","4300","16","53","25","0","111","114701","5048","40","67"
"162","5","4025","0","35","659","9","0","0","4350","17","60","25","0","125","114701","5716","40","73"
"162","5","4025","0","35","818","9","0","0","4400","18","64","25","0","134","114701","6455","40","82"
"162","5","4025","0","35","983","9","0","0","4745","19","64","25","0","141","114701","7291","40","91"
"162","5","4025","0","40","1101","9","0","0","5190","20","64","25","0","151","114701","8185","40","101"
"162","5","4025","0","45","1248","9","0","0","5445","21","64","25","0","164","114701","9157","40","113"
"162","5","4025","0","45","1413","9","0","0","5600","22","64","25","0","177","114701","10343","40","125"
"162","5","4025","0","45","1552","9","0","0","5690","23","64","25","0","194","114701","11683","40","140"
"162","5","4025","0","45","1690","9","0","0","5780","24","64","25","0","215","114701","13082","40","162"
"162","5","4025","0","45","1795","9","0","0","6040","25","64","25","0","238","114701","14608","40","188"
"162","5","4025","0","45","1844","9","0","0","7645","26","64","25","0","266","114701","16096","40","221"
"162","5","4025","0","45","1872","9","0","0","9250","27","64","25","0","294","114701","17705","40","254"
"162","5","4025","0","45","1900","9","0","0","10035","28","64","25","0","307","114701","19710","40","267"
"162","5","4025","0","45","1929","9","0","0","10880","29","64","25","0","312","114701","21951","40","272"
"162","5","4025","0","45","1959","9","0","0","11460","30","64","25","0","332","114701","24216","40","292"
"162","5","4025","0","45","1989","9","0","0","12245","31","64","25","0","347","114701","26617","40","307"
"162","5","4025","0","45","2019","9","0","0","13295","32","64","25","0","347","114701","29248","40","307"
"162","5","4025","0","45","2048","9","0","0","14345","33","64","25","0","347","114701","31974","40","307"
"162","5","4025","0","45","2076","9","0","0","15230","34","64","25","0","362","114701","34733","40","322"
"162","5","4025","0","45","2104","9","0","0","16115","35","64","25","0","377","114701","37671","40","337"
"162","5","4025","0","45","2132","9","0","0","17000","36","64","25","0","393","114701","40708","40","353"
"162","5","4025","0","45","2160","9","0","0","17720","37","64","25","0","425","114701","43714","40","385"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","115001","0","0","3"
"0","0","100","0","0","0","0","0","84","150","3","0","0","0","0","115001","0","0","9"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","1","115001","0","0","16"
"25","0","100","0","0","0","0","0","405","360","5","0","0","0","1","115001","0","0","29"
"75","0","100","0","0","0","0","0","634","710","6","0","0","0","3","115001","0","0","42"
"145","0","100","0","0","0","0","0","929","955","7","0","0","0","5","115001","0","5","53"
"180","0","100","0","0","0","0","0","1247","1120","8","0","4","0","7","115001","0","50","71"
"215","5","100","0","0","0","0","11","1601","1260","9","0","9","0","7","115001","0","80","90"
"230","10","520","0","0","0","0","25","1962","1530","10","0","14","0","8","115001","0","100","114"
"246","17","860","0","0","0","0","50","2420","1690","11","0","14","0","8","115001","0","111","131"
"272","22","1080","0","0","0","0","76","2899","1790","12","0","14","0","13","115001","0","122","147"
"282","27","1320","0","0","0","0","102","3391","1930","13","0","14","0","23","115001","0","128","165"
"292","29","1560","0","0","0","0","136","3917","2130","14","0","14","0","35","115001","0","128","183"
"292","29","1800","0","0","0","0","166","4467","2220","15","0","16","0","51","115001","0","133","202"
"292","29","1800","0","0","0","0","202","5081","2380","16","0","16","0","64","115001","0","139","221"
"317","29","1800","0","0","0","0","237","5736","2380","17","0","16","0","78","115001","0","145","240"
"327","29","1800","0","0","0","0","285","6437","2725","18","0","16","0","92","115001","0","146","260"
"327","29","1800","0","0","0","0","344","7192","3245","19","0","16","0","110","115001","0","146","283"
"327","29","1800","0","0","0","0","415","8017","4015","20","0","16","0","130","115001","0","146","306"
"327","29","1900","0","0","0","0","486","8834","4665","21","0","16","0","158","115001","0","146","344"
"327","29","2000","0","0","0","0","552","9785","5630","22","0","16","0","189","115001","0","146","383"
"327","29","2000","0","0","0","0","582","10867","6795","23","0","16","0","218","115001","0","146","429"
"327","29","2000","0","0","0","0","597","12060","8265","24","0","16","0","246","115001","0","146","473"
"327","29","2000","0","0","0","0","634","13574","9225","25","0","16","0","265","115001","0","146","500"
"327","29","2000","0","0","0","0","658","15317","10035","26","0","16","0","281","115001","0","146","520"
"327","29","2000","0","0","0","0","677","17207","10875","27","0","16","0","294","115001","0","146","536"
"327","29","2000","0","0","0","0","696","19244","11745","28","0","16","0","306","115001","0","146","549"
"327","29","2000","0","0","0","0","716","21428","12645","29","0","16","0","320","115001","0","146","563"
"327","29","2000","0","0","0","0","737","23761","13545","30","0","16","0","334","115001","0","146","577"
"327","29","2000","0","0","0","0","764","26252","14145","31","0","16","0","346","115001","0","146","589"
"327","29","2000","0","0","0","0","803","28949","14145","32","0","16","0","354","115001","0","146","597"
"327","29","2000","0","0","0","0","841","31783","14145","33","0","16","0","363","115001","0","146","606"
"327","29","2000","0","0","0","0","878","34766","14145","34","0","16","0","372","115001","0","146","615"
"327","29","2000","0","0","0","0","915","37899","14145","35","0","16","0","381","115001","0","146","624"
"327","29","2000","0","0","0","0","952","41133","14145","36","0","16","0","391","115001","0","146","634"
"327","29","2000","0","0","0","0","989","44478","14145","37","0","16","0","401","115001","0","146","644"
"0","0","125","0","0","0","0","0","0","65","2","0","0","0","3","115501","19","0","0"
"5","0","200","0","0","0","0","0","0","280","3","0","0","0","6","115501","70","0","1"
"25","0","255","0","0","0","0","0","0","655","4","0","0","0","11","115501","165","0","3"
"35","0","255","0","6","0","0","0","0","1265","5","0","0","0","19","115501","264","5","8"
"35","0","345","0","6","0","3","0","0","2125","6","0","0","0","33","115501","439","5","13"
"60","0","580","0","6","0","6","0","0","2795","7","0","0","0","48","115501","668","5","19"
"85","0","1115","0","6","0","6","0","0","3635","8","0","0","0","61","115501","934","5","26"
"110","0","1565","0","6","10","6","0","0","4170","9","0","5","0","70","115501","1307","5","33"
"125","0","1865","0","6","30","9","0","0","4340","10","5","10","0","76","115501","1737","15","44"
"125","0","2165","0","8","88","9","0","0","4720","11","20","14","0","80","115501","2184","25","49"
"125","0","2315","0","10","146","11","0","0","5190","12","50","16","0","84","115501","2646","25","51"
"150","0","2435","0","10","215","11","0","0","5560","13","63","18","0","90","115501","3176","25","57"
"181","0","2555","0","10","298","11","0","0","5850","14","66","18","0","95","115501","3786","25","61"
"207","0","2555","0","10","390","11","0","0","6100","15","66","18","0","101","115501","4430","25","67"
"207","0","2555","0","10","494","11","0","0","6260","16","69","18","0","109","115501","5141","25","69"
"207","0","2555","0","10","606","11","0","0","6370","17","76","18","0","115","115501","5884","25","73"
"207","0","2555","0","10","779","11","0","0","6500","18","80","18","0","118","115501","6695","25","78"
"207","0","2555","0","10","940","11","0","0","6905","19","80","18","0","122","115501","7606","25","82"
"207","0","2555","0","15","1069","11","0","0","7505","20","80","18","0","128","115501","8578","25","88"
"207","0","2555","0","20","1236","11","0","0","7835","21","80","18","0","135","115501","9657","25","94"
"207","0","2555","0","20","1427","11","0","0","8045","22","80","18","0","146","115501","10924","25","102"
"207","0","2555","0","20","1584","11","0","0","8175","23","80","18","0","157","115501","12348","25","111"
"207","0","2555","0","20","1716","11","0","0","8350","24","80","18","0","167","115501","13880","25","124"
"207","0","2555","0","20","1813","11","0","0","8780","25","80","18","0","180","115501","15543","25","137"
"207","0","2555","0","20","1880","11","0","0","9200","26","80","18","0","186","115501","17427","25","146"
"207","0","2555","0","20","1920","11","0","0","9560","27","80","18","0","199","115501","19388","25","159"
"207","0","2555","0","20","1951","11","0","0","10285","28","80","18","0","199","115501","21572","25","159"
"207","0","2555","0","20","1983","11","0","0","10805","29","80","18","0","204","115501","23893","25","164"
"207","0","2555","0","20","2016","11","0","0","11005","30","80","18","0","209","115501","26399","25","169"
"207","0","2555","0","20","2049","11","0","0","11730","31","80","18","0","209","115501","29006","25","169"
"207","0","2555","0","20","2082","11","0","0","11930","32","80","18","0","215","115501","31722","25","175"
"207","0","2555","0","20","2114","11","0","0","12500","33","80","18","0","221","115501","34544","25","181"
"207","0","2555","0","20","2145","11","0","0","12800","34","80","18","0","227","115501","37547","25","187"
"207","0","2555","0","20","2176","11","0","0","13470","35","80","18","0","233","115501","40656","25","193"
"207","0","2555","0","20","2207","11","0","0","13770","36","80","18","0","240","115501","43908","25","200"
"207","0","2555","0","20","2238","11","0","0","14490","37","80","18","0","247","115501","47224","25","207"
"0","0","75","0","0","0","0","0","23","55","2","0","0","0","1","115601","0","0","2"
"0","0","150","0","0","0","0","0","78","150","3","0","0","0","2","115601","0","0","7"
"5","0","200","0","0","0","0","0","169","325","4","0","0","0","5","115601","0","10","16"
"15","0","200","0","0","0","0","0","322","625","5","0","0","0","7","115601","0","10","32"
"15","0","200","0","0","0","0","0","495","1155","6","0","0","0","15","115601","0","25","51"
"50","0","200","0","0","0","0","0","724","1515","7","0","0","0","22","115601","26","30","69"
"85","0","200","0","0","0","0","0","960","2115","8","0","4","0","29","115601","26","60","93"
"85","5","200","0","0","0","0","0","1224","2650","9","0","9","0","40","115601","26","95","120"
"85","10","420","0","0","0","0","13","1549","3240","10","0","14","0","50","115601","26","105","143"
"101","10","640","0","0","0","0","28","1880","3840","11","0","14","0","66","115601","26","119","167"
"111","17","760","0","0","0","0","43","2215","4200","12","0","17","0","79","115601","26","135","192"
"121","19","980","0","0","0","0","69","2582","4640","13","0","17","0","102","115601","26","135","217"
"133","19","1220","0","0","0","0","93","2954","4760","14","0","17","0","130","115601","26","137","250"
"133","21","1220","0","0","0","0","109","3356","4990","15","0","17","0","157","115601","26","146","282"
"133","21","1320","0","0","0","0","129","3805","5140","16","0","17","0","183","115601","26","152","316"
"158","21","1320","0","0","0","0","144","4258","5260","17","0","17","0","216","115601","26","153","353"
"173","21","1320","0","3","0","0","169","4708","5665","18","0","17","0","248","115601","26","153","397"
"173","21","1320","0","3","0","0","193","5206","6310","19","0","17","0","287","115601","26","153","447"
"173","21","1415","0","3","0","0","240","5797","6860","20","0","17","0","327","115601","26","153","493"
"173","21","1515","0","3","0","0","276","6379","7370","21","0","17","0","376","115601","26","153","554"
"173","21","1515","0","3","0","0","306","7098","8370","22","0","17","0","426","115601","26","153","614"
"173","21","1515","0","3","0","0","306","7864","10145","23","0","17","0","480","115601","26","153","683"
"173","21","1515","0","3","0","0","321","8745","11670","24","0","17","0","539","115601","26","153","749"
