cb677d0132a904bb06275007ada2268c04674ce57babe66559dbcb9a84c4b079,8d0f3d717c2a262cc85c9e12113f1c2975427d24af0e75a6254edc1fcb5eefca,97f8b8ac3d116233f0a3e11bf629faea3b043819a190d2099ec49e0a4e9eb0aa,2b4f7e8378d9015361270ee336b753b0565c1ee1ca58e44967085a9233d2a6f4,cbeb03c8c7c8f266eed4be67577552ddac7d1929b844dad5b79cec4df5d6f181,98c637765899c6eab3b2a6b786e7161db3ba38f9c47e3977bc3f3f1a4545ffb1,898344a42b895d2ec579aeecb534580bc3621821fa5ef3c4614704acab923103,d81df949a3d6123f23911205ab6325317cecd5acd6b205cbb3b96b78b9e7a6d6,a62c310e07e46670eac128beb403c2a57c7dd1c383c3a1a34047dc6cf1c88b11,d6024366a0f58d9068effe8331107df236255d3ac330502d3cd108b8e26863b2,90f9dfc9d340624331fe720b2256b7a88aba21b84f1369fd41c28257f6336767
"120931","0.5","0","0","1","5","11","0","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","501","501093"
"501093","","","","","","91","","","501","501094"
"120931","","","","","1","3","0.2","nop_idle_thinking","501","501095"
"111931","","","","","1","3","0.2","nop_talk_wish3","501","501096"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_011","501","501097"
"111931","0.5","0","0","1","5","11","0","イリヤさま……\nそのお気持ち、とてもよく分かります。","501","501098"
"501098","","","","","","91","","","501","501099"
"111931","","","","","1","3","0.2","nop_idle_wish3","501","501100"
"120731","","","","","","4","","0","501","501101"
"120731","","","","","1","3","0.2","nop_talk_shy","501","501102"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_012","501","501103"
"120731","0.5","0","0","1","5","11","0","コッコロさん……","501","501104"
"501104","","","","","","91","","","501","501105"
"111831","","","0.2","nop_idle_joy1","0","3","0.2","nop_smile2","501","501106"
"112031","","","0","nop_idle_normal","0","3","0.2","nop_smile2","501","501107"
"1","","","","","","93","","1","501","501108"
"120731","","","","","1","3","0.2","nop_idle_shy2","501","501109"
"112031","","","","","1","3","0.2","nop_talk_bitter","501","501110"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_013","501","501111"
"112031","0.5","0","0","1","7","11","0","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","501","501112"
"6","","","","","","93","","1","501","501113"
"112031","","1","0.2","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","501","501114"
"501112","","","","","","91","","","501","501115"
"112031","","","","","1","3","0.2","nop_idle_doya","501","501116"
"0.5","","","","","","93","","1","501","501117"
"111831","","","","","1","3","0.2","nop_talk_joy2","501","501118"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_014","501","501119"
"111831","0.5","0","0","1","6","11","0","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","501","501120"
"8","","","","","","93","","1","501","501121"
"111831","","1","","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","501","501122"
"501120","","","","","","91","","","501","501123"
"111831","","","","","1","3","0.2","nop_idle_guts2","501","501124"
"120731","","","","","","4","","1","501","501125"
"120731","","1","0.2","nop_talk_wish","0","3","0.2","nop_talk_normal","501","501126"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_015","501","501127"
"120731","1","0","0","1","5","11","0","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","501","501128"
"8.5","","","","","","93","","1","501","501129"
"120731","","1","0","nop_01_shephy_pose_loop","0","3","0.2","nop_01_shephy_pose","501","501130"
"2.5","","","","","","93","","0","501","501131"
"111831","","","","","1","3","0.2","nop_handclap_long","501","501132"
"111931","","","","","1","3","0.2","nop_talk_wish3","501","501133"
"112031","","1","0","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","501","501134"
"120931","","1","0","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","501","501135"
"120831","","","","","1","3","0.2","nop_01_ruka_hello_long","501","501136"
"501128","","","","","","91","","","501","501137"
"0.5","","","","","","93","","0","501","501138"
"0.5","","","","","","93","","0","501","501139"
"1","nop_idle_joy_normal","-255","0","-150","105","1","1.95","108731","502","502001"
"1","nop_idle_joy1","-255","1","150","104","1","1.95","108831","502","502002"
"1","nop_idle_normal","-225","0","-300","101","1","1.95","108931","502","502003"
"0.5","","","","","","93","","0","502","502004"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_001","502","502005"
"108831","0.5","0","0","1","7","11","0","騎士クン、\nあけましておめでとうございます。","502","502006"
"108831","","","","","1","3","0.2","nop_talk_joy3_blink","502","502007"
"1","","","","","","93","","1","502","502008"
"108831","","","","","1","3","0.2","nop_bow","502","502009"
"2.25","","","","","","93","","1","502","502010"
"108831","","","","","1","3","0.2","nop_idle_normal_joy","502","502011"
"502006","","","","","","91","","","502","502012"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_002","502","502013"
"108731","0.5","0","0","1","5","11","0","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","502","502014"
"108731","","","","","1","3","0.2","nop_talk_joy2","502","502015"
"502014","","","","","","91","","","502","502016"
"108731","","","","","1","3","0.2","nop_idle_joy1","502","502017"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_003","502","502018"
"108931","0.5","0","0","1","6","11","0","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","502","502019"
"108931","","","","","1","3","0.2","nop_talk_thinking","502","502020"
"502019","","","","","","91","","","502","502021"
"108931","","","","","1","3","0.2","nop_idle_thinking","502","502022"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_004","502","502023"
"108731","0.5","0","0","1","7","11","0","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","502","502024"
"108731","","","","","1","3","0.2","nop_talk_joy3_blink2","502","502025"
"1.5","","","","","","93","","1","502","502026"
"108731","","","","","1","3","0.2","nop_talk_joy1_normal","502","502027"
"502024","","","","","","91","","","502","502028"
"108731","","","","","1","3","0.2","nop_idle_joy_normal","502","502029"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_005","502","502030"
"108931","0.5","0","0","1","5","11","0","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","502","502031"
"108931","","","","","1","3","0.2","nop_talk_joy3_blink2","502","502032"
"8","","","","","","93","","1","502","502033"
"108931","","","","","1","3","0.2","nop_talk_joy3_blink","502","502034"
"502031","","","","","","91","","","502","502035"
"108931","","","","","1","3","0.2","nop_idle_thinking","502","502036"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_006","502","502037"
"108831","0.5","0","0","1","5","11","0","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","502","502038"
"108831","","","","","1","3","0.2","nop_talk_memory","502","502039"
"4.75","","","","","","93","","1","502","502040"
"108831","","","","","1","3","0.2","nop_talk_anger2","502","502041"
"3.5","","","","","","93","","1","502","502042"
"108831","","","","","1","3","0.2","nop_talk_normal_dere2","502","502043"
"502038","","","","","","91","","","502","502044"
"0.1","","","","","","93","","1","502","502045"
"108831","","","","","1","3","0.2","nop_idle_normal","502","502046"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_007","502","502047"
"108731","0.5","0","0","1","6","11","0","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","502","502048"
"108731","","","","","1","3","0.2","nop_talk_joy3_blink","502","502049"
"5.5","","","","","","93","","1","502","502050"
"108731","","","","","1","3","0.2","nop_look_talk_sad","502","502051"
"1","","","","","","93","","1","502","502052"
"108731","","","","","1","3","0.2","nop_talk_joy2","502","502053"
"502048","","","","","","91","","","502","502054"
"108731","","","","","1","3","0.2","nop_idle_joy1","502","502055"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_008","502","502056"
"108931","0.5","0","0","1","5","11","0","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","502","502057"
"108931","","","","","1","3","0.2","nop_talk_joy1_normal","502","502058"
"3.5","","","","","","93","","1","502","502059"
"108931","","","","","1","3","0.2","nop_talk_joy3_blink","502","502060"
"8.5","","","","","","93","","1","502","502061"
"108931","","","","","0","3","0.2","nop_talk_arm_crossed","502","502062"
"1","","","","","","93","","1","502","502063"
"108931","","","","","1","3","0.2","nop_idle_arm_crossed","502","502064"
"502057","","","","","","91","","","502","502065"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_009","502","502066"
"108731","0.5","0","0","1","7","11","0","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","502","502067"
"108731","","","","","1","3","0.2","nop_talk_joy3_blink","502","502068"
"6","","","","","","93","","1","502","502069"
"108731","","","","","1","3","0.2","nop_talk_joy2","502","502070"
"502067","","","","","","91","","","502","502071"
"108731","","","","","1","3","0.2","nop_idle_joy1","502","502072"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_010","502","502073"
"108931","0.5","0","0","1","5","11","0","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","502","502074"
"108931","","","","","1","3","0.2","nop_talk_joy3_blink2","502","502075"
"7.5","","","","","","93","","1","502","502076"
"108831","","","","","1","3","0.2","nop_idle_sad","502","502077"
"108831","0","0","0","1","1.5","12","0","1","502","502078"
"108931","","","","","1","3","0.2","nop_talk_worry","502","502079"
"108731","","","","","1","3","0.2","nop_idle_normal_suprise1","502","502080"
"502074","","","","","","91","","","502","502081"
"502078","","","","","","91","","","502","502082"
"108931","","","","","1","3","0.2","nop_idle_worry","502","502083"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_011","502","502084"
"108831","0.5","0","0","1","5","11","0","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","502","502085"
"108831","","","","","1","3","0.2","nop_talk_joy1_sad","502","502086"
"7","","","","","","93","","1","502","502087"
"108831","","","","","1","3","0.2","nop_talk_sad3","502","502088"
"502085","","","","","","91","","","502","502089"
"108831","","","","","1","3","0.2","nop_idle_sad3","502","502090"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_012","502","502091"
"108731","0.5","0","0","1","6","11","0","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","502","502092"
"108731","","","","","1","3","0.2","nop_talk_joy2","502","502093"
"6","","","","","","93","","1","502","502094"
"108731","","1","0.2","nop_idle_guts5","0","3","0.2","nop_talk_guts5","502","502095"
"502092","","","","","","91","","","502","502096"
"108731","","","","","1","3","0.2","nop_idle_guts5","502","502097"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_013","502","502098"
"108931","0.5","0","0","1","6","11","0","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","502","502099"
"108931","","","","","0","3","0.2","nop_talk_arm_crossed","502","502100"
"1","","","","","","93","","1","502","502101"
"108931","","","","","0","3","0.2","nop_talk_arm_crossed_loop","502","502102"
"1","","","","","","93","","1","502","502103"
"108931","","","","","1","3","0.2","nop_talk_normal","502","502104"
"502099","","","","","","91","","","502","502105"
"108931","","","","","1","3","0.2","nop_idle_normal","502","502106"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_014","502","502107"
"108731","0.5","0","0","1","5","11","0","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","502","502108"
"108731","","","","","1","3","0.2","nop_talk_joy2","502","502109"
"502108","","","","","","91","","","502","502110"
"108731","","","","","1","3","0.2","nop_idle_joy_normal","502","502111"
"vo_drama_10082002","","","","0","0","21","","vo_drama_10082002_015","502","502112"
"108831","0.5","0","0","1","6","11","0","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","502","502113"
"108831","","","","","1","3","0.2","nop_talk_joy1_normal","502","502114"
"2","","","","","","93","","1","502","502115"
"108831","","","","","1","3","0.2","nop_look_talk_wish","502","502116"
"1","","","","","","93","","1","502","502117"
"108831","","1","0.2","nop_idle_joy1","0","3","0.2","nop_bow","502","502118"
"0.2","","","","","","93","","1","502","502119"
"108731","","1","0.2","nop_idle_joy2","0","3","0.2","nop_bow","502","502120"
"108931","","1","0.2","nop_idle_joy1","0","3","0.2","nop_bow","502","502121"
"3","","","","","","93","","1","502","502122"
"502113","","","","","","91","","","502","502123"
"0.5","","","","","","93","","0","502","502124"
"1","nop_idle_joy2","-300","1","1000","104","1","1.95","102011","503","503001"
"1","nop_idle_normal","-270","1","1000","105","1","1.95","100411","503","503002"
"1","nop_idle_normal","-235","1","1000","101","1","1.95","103631","503","503003"
"1","NoItem_idle","-255","0","-275","106","5","1.95","1","503","503004"
"1","","1","","-105","-215","31","0","11","503","503005"
"0","","","","","","93","","0","503","503006"
"100411","","","","","1","3","0.2","nop_run","503","503007"
"100411","","","","5","-255","2","","-275","503","503008"
"0.5","","","","","","93","","","503","503009"
"102011","","","","","1","3","0.2","nop_run","503","503010"
"102011","","","","5","-230","2","","-140","503","503011"
"1","","","","","","93","","","503","503012"
"103631","","","","","1","3","0.2","nop_run","503","503013"
"103631","","","","4.5","-235","2","","150","503","503014"
"3.4","","","","","","93","","","503","503015"
"100411","","","","","","4","","0","503","503016"
"100411","","","","","1","3","0.2","nop_idle_normal","503","503017"
"0.1","","","","","","93","","","503","503018"
"100411","","1","0.2","nop_idle_joy1","0","3","0.2","nop_03_misogi_hello_long","503","503019"
"100411","","","","","0","12","","4","503","503020"
"0.4","","","","","","93","","","503","503021"
"102011","","","","","","4","","0","503","503022"
"102011","","","","","1","3","0.2","nop_idle_normal","503","503023"
"0.1","","","","","","93","","","503","503024"
"102011","","1","0.2","nop_idle_joy1","0","3","0.2","nop_03_mimi_swing","503","503025"
"102011","","","","","0","12","","4","503","503026"
"0.5","","","","","","93","","","503","503027"
"103631","","1","0","nop_03_kyoka_idle_doya","0","3","0.2","nop_03_kyoka_talk_doya","503","503028"
"103631","","","","","0","12","-40","4","503","503029"
"1.5","","","","","","93","","0","503","503030"
"102011","","","","","1","3","0.2","nop_talk_joy2","503","503031"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_001","503","503032"
"102011","0.5","0","0","1","5","11","0","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","503","503033"
"503033","","","","","","91","","","503","503034"
"102011","","","","","1","3","0.2","nop_idle_joy1","503","503035"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_002","503","503036"
"100411","1","0","0","1","6","11","0","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","503","503037"
"100411","","","","","1","3","0.2","nop_talk_joy2","503","503038"
"4","","","","","","93","","1","503","503039"
"1","","1","0","nop_03_misogi_trick_loop","0","3","0.2","nop_03_misogi_trick_in","503","503040"
"100411","","1","0","nop_03_misogi_trick_loop","0","3","0.2","nop_03_misogi_trick_in","503","503041"
"2","","","","","","93","","1","503","503042"
"11","","","","","","32","","1","503","503043"
"1","","1","0.2","NoItem_idle","0","3","0.2","nop_03_misogi_trick_out","503","503044"
"100411","","1","0.2","nop_talk_joy2","0","3","0.2","nop_03_misogi_trick_out","503","503045"
"0.1","","","","","","93","","1","503","503046"
"102011","","","","","","4","","1","503","503047"
"102011","","1","0","nop_03_mimi_surprise_loop","0","3","0.2","nop_03_mimi_surprise","503","503048"
"103631","","1","0","nop_03_kyoka_surprise_loop","0","3","0.2","nop_03_kyoka_surprise","503","503049"
"503037","","","","","","91","","","503","503050"
"100411","","","","","1","3","0.2","nop_idle_joy2","503","503051"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_003","503","503052"
"103631","0.5","0","0","1","8","11","0","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","503","503053"
"103631","","","","","1","3","0.2","nop_talk_anger","503","503054"
"4","","","","","","93","","1","503","503055"
"103631","","1","0","nop_talk_arm_crossed_loop_anger","0","3","0.2","nop_talk_arm_crossed_anger","503","503056"
"503053","","","","","","91","","","503","503057"
"100411","","","","","1","3","0.2","nop_idle_normal","503","503058"
"103631","","","","","1","3","0.2","nop_idle_arm_crossed_anger","503","503059"
"102011","","","","","","4","","0","503","503060"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_004","503","503061"
"102011","0.5","0","0","1","5","11","0","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","503","503062"
"102011","","","","","1","3","0.2","nop_talk_surprise_kira","503","503063"
"4","","","","","","93","","1","503","503064"
"103631","","1","0","nop_idle_surprise1","0","3","0.2","nop_surprise","503","503065"
"503062","","","","","","91","","","503","503066"
"102011","","","","","1","3","0.2","nop_idle_surprise_kira","503","503067"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_005","503","503068"
"103631","0.5","0","0","1","6","11","0","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","503","503069"
"103631","","","","","1","3","0.2","nop_talk_jitome","503","503070"
"1.5","","","","","","93","","1","503","503071"
"103631","","","","","1","3","0.2","nop_talk_sad3","503","503072"
"503069","","","","","","91","","","503","503073"
"103631","","","","","1","3","0.2","nop_idle_sad3","503","503074"
"102011","","","","","1","3","0.2","nop_idle_joy1","503","503075"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_006","503","503076"
"100411","0","0","0","1","7","11","0","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","503","503077"
"100411","","","","","1","3","0.2","nop_talk_joy2","503","503078"
"503077","","","","","","91","","","503","503079"
"100411","","","","","1","3","0.2","nop_idle_normal","503","503080"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_007","503","503081"
"103631","0","0","0","1","6","11","0","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","503","503082"
"103631","","","","","1","3","0.2","nop_talk_anger2","503","503083"
"503082","","","","","","91","","","503","503084"
"103631","","","","","1","3","0.2","nop_idle_sad","503","503085"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_008","503","503086"
"102011","0.5","0","0","1","5","11","0","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","503","503087"
"102011","","","","","1","3","0.2","nop_talk_surprise1","503","503088"
"4","","","","","","93","","1","503","503089"
"102011","","","","","1","3","0.2","nop_talk_normal","503","503090"
"503087","","","","","","91","","","503","503091"
"102011","","","","","1","3","0.2","nop_idle_normal","503","503092"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_009","503","503093"
"100411","0.5","0","0","1","7","11","0","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","503","503094"
"100411","","","","","1","3","0.2","nop_talk_thinking","503","503095"
"503094","","","","","","91","","","503","503096"
"100411","","","","","1","3","0.2","nop_idle_thinking","503","503097"
"103631","","","","","1","3","0.2","nop_idle_thinking","503","503098"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_010","503","503099"
"102011","0.5","0","0","1","6","11","0","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","503","503100"
"102011","","","","","1","3","0.2","nop_talk_wish","503","503101"
"4","","","","","","93","","1","503","503102"
"102011","","","","","1","3","0.2","nop_talk_joy2","503","503103"
"503100","","","","","","91","","","503","503104"
"102011","","","","","1","3","0.2","nop_idle_joy1","503","503105"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_011","503","503106"
"103631","0.5","0","0","1","7","11","0","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","503","503107"
"103631","","1","0.2","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","503","503108"
"5.5","","","","","","93","","1","503","503109"
"103631","","1","0.2","nop_03_kyoka_talk_doya_loop","0","3","0.2","nop_03_kyoka_talk_doya","503","503110"
"503107","","","","","","91","","","503","503111"
"103631","","","","","1","3","0.2","nop_03_kyoka_idle_doya","503","503112"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_012","503","503113"
"100411","0.5","0","0","1","7","11","0","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","503","503114"
"100411","","","","","1","3","0.2","nop_talk_joy2","503","503115"
"503114","","","","","","91","","","503","503116"
"100411","","","","","1","3","0.2","nop_idle_joy2","503","503117"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_013","503","503118"
"103631","0.5","0","0","1","8","11","0","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","503","503119"
"103631","","","","","1","3","0.2","nop_talk_anger","503","503120"
"503119","","","","","","91","","","503","503121"
"103631","","","","","1","3","0.2","nop_idle_anger","503","503122"
"vo_drama_10082003","","","","0","0","21","","vo_drama_10082003_014","503","503123"
"102011","0","0","0","1","6","11","0","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","503","503124"
"102011","","","","","1","3","0.2","nop_talk_joy1","503","503125"
"503124","","","","","","91","","","503","503126"
"102011","","1","0.2","nop_03_cmn_eieio_loop","0","3","0.2","nop_03_cmn_eieio","503","503127"
"0.1","","","","","","93","","","503","503128"
"103631","","1","0.2","nop_03_cmn_eieio_loop","0","3","0.2","nop_03_cmn_eieio","503","503129"
"0.1","","","","","","93","","","503","503130"
"100411","","1","0.2","nop_03_cmn_eieio_loop","0","3","0.2","nop_03_cmn_eieio","503","503131"
"1.3","","","","","","93","","0","503","503132"
"1","nop_idle_normal","-225","0","-150","101","1","1.95","101231","504","504001"
"1","nop_idle_normal","-255","1","150","104","1","1.95","104011","504","504002"
"1","nop_idle_normal","-255","0","-300","105","1","1.95","101511","504","504003"
"0.5","","","","","","93","","0","504","504004"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_001","504","504005"
"101511","0.5","0","0","1","8","11","0","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","504","504006"
"101511","","1","0.2","nop_talk_joy3","0","3","0.2","nop_bow","504","504007"
"101231","","1","0.2","nop_idle_normal","0","3","0.2","nop_bow","504","504008"
"104011","","1","0.2","nop_idle_normal","0","3","0.2","nop_bow","504","504009"
"504006","","","","","","91","","","504","504010"
"101511","","","","","1","3","0.2","nop_idle_normal","504","504011"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_002","504","504012"
"101231","0.5","0","0","1","8","11","0","招待してくれてありがと～！\nシオリンも喜んでたよ！","504","504013"
"101231","","1","0.2","nop_talk_joy1","0","3","0.2","nop_look_smile","504","504014"
"504013","","","","","","91","","","504","504015"
"101231","","","","","1","3","0.2","nop_idle_normal","504","504016"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_003","504","504017"
"104011","0.5","0","0","1","8","11","0","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","504","504018"
"104011","","1","0","nop_shock_loop","0","3","0.2","nop_shock_in","504","504019"
"3","","","","","","93","","1","504","504020"
"104011","","","","","1","3","0.2","nop_04_aoi_tohoho","504","504021"
"504018","","","","","","91","","","504","504022"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_004","504","504023"
"101231","0.5","0","0","1","8","11","0","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","504","504024"
"101231","","1","0","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","504","504025"
"1.8","","","","","","93","","1","504","504026"
"101231","","","","","1","3","0.2","nop_talk_joy1","504","504027"
"504024","","","","","","91","","","504","504028"
"101231","","","","","1","3","0.2","nop_idle_normal","504","504029"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_005","504","504030"
"104011","0.5","0","0","1","8","11","0","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","504","504031"
"104011","","","","","1","3","0.2","nop_04_aoi_panic","504","504032"
"4.4","","","","","","93","","1","504","504033"
"104011","","","","","1","3","0.2","nop_talk_tsun_pain","504","504034"
"101511","","","","","1","3","0.2","nop_idle_bitter","504","504035"
"101231","","","","","1","3","0.2","nop_idle_bitter","504","504036"
"504031","","","","","","91","","","504","504037"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_006","504","504038"
"101511","0.5","0","0","1","8","11","0","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","504","504039"
"101511","","","","","1","3","0.2","nop_talk_normal","504","504040"
"2.4","","","","","","93","","1","504","504041"
"101511","","","","","1","3","0.2","nop_talk_wish_joy","504","504042"
"504039","","","","","","91","","","504","504043"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_007","504","504044"
"101231","0.5","0","0","1","8","11","0","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","504","504045"
"101231","","1","0.2","nop_idle_normal","0","3","0.2","nop_04_hatsune_swing","504","504046"
"3","","","","","","93","","1","504","504047"
"101231","","","","","0","3","0.2","nop_04_hatsune_kiran","504","504048"
"504045","","","","","","91","","","504","504049"
"101231","","","","","1","3","0.2","nop_idle_normal","504","504050"
"vo_drama_10082004","","","","0","0","21","","vo_drama_10082004_008","504","504051"
"104011","0.5","0","0","1","8","11","0","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","504","504052"
"104011","","1","0","nop_04_aoi_haua_loop","0","3","0.2","nop_04_aoi_haua_in","504","504053"
"3","","","","","","93","","1","504","504054"
"101511","","","","","1","3","0.2","nop_talk_joy3_blink","504","504055"
"101231","","","","","1","3","0.2","nop_idle_surprise1","504","504056"
"504052","","","","","","91","","","504","504057"
"0.5","","","","","","93","","0","504","504058"
"1","nop_05_shinobu_idle_normal","-250","1","-150","103","1","1.95","103111","505","505001"
"1","nop_idle_sad","-230","1","150","101","1","1.95","102211","505","505002"
"1","nop_05_miyako_idle_joy1","-240","0","-360","101","1","1.95","100711","505","505003"
"1","nop_idle_joy1","-260","1","275","105","1","1.95","100611","505","505004"
"1","nop_skull_idle","-225","1","-50","102","5","1.95","2051","505","505005"
"0.5","","","","","","93","","0","505","505006"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_001","505","505007"
"100711","0.5","0","0","1","6","11","0","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","505","505008"
"100711","","","","","1","3","0.2","nop_05_miyako_talk_joy2","505","505009"
"505008","","","","","","91","","","505","505010"
"100711","","","","","1","3","0.2","nop_05_miyako_idle_joy2","505","505011"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_002","505","505012"
"103111","0.5","0","0","1","6","11","0","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","505","505013"
"103111","","","","","1","3","0.2","nop_05_shinobu_talk_worry","505","505014"
"505013","","","","","","91","","","505","505015"
"103111","","","","","1","3","0.2","nop_05_shinobu_idle_worry","505","505016"
"vo_drama_10082005","","","","0","0","21","","vo_drama_10082005_003","505","505017"
"100711","0.5","0","0","1","6","11","0","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","505","505018"
"100711","","","","","1","3","0.2","nop_05_miyako_talk_anger","505","505019"
"505018","","","","","","91","","","505","505020"
"100711","","","","","1","3","0.2","nop_05_miyako_idle_anger","505","505021"
