7fceea33906eb45f749530e840b259942141b366d9753a81ff78582527864a59,03b25fdd9f5e96eba378efe190cbe3228b9d9972c5c5333c2d7c072c92e4794d,074d7fcf360ea6fa1bd37e07ceae8a32781c39c3f1155a42333cf4b13e6a50f2,d6865758757238fd6a27257f69b2044c3b9a877fb756d4775de0e71e29a93911,b22277e131e973abed06dcd4557e48280221048a0b17e1ca5bf12c7c2e916b53,e45bcd991595b75af00dc305fe1ce91bbea2a3cdd988275fa611c8fc815c2bb6,bef2f581fd5faab575cab1d047cad60718db0503513991a55c6c8dc3aa4c6a86,1262c0689124e0e0bbd3f889f821401960d1db9d291346d6f0bd6c84412d1efd,ea024a99b54bf258bfcebb812a91b7fa573b93b87b48f0b6690ecabf60145dd6,b21fb3599d447c1d081e7e8c50caf20e15af2f5dc360d55d88d61fab96b22b74,1fb4af8a05afee90d083a30e21c4863bda8613acdbe44fe7358aa90e196531f2,4ee9a0d1c4e69ec19c245679073f08d6a578e0a7ba1ba59e6babdea5d48cc4c0,d75e22adf7a58941a3c4f063516f943a8c42b04de104b70ac951650df3bc4e49,e053eebf1dd93a03d756ae7a622f2f02dd550e44c7d1ecf8480c64cf6e4cf62b,afbcb7c6bcf05289d49a7840ed9d115ddbce78e3d7ce1d67d906830185a1d169,c585535623f30363cfb607b1c9344bdfa1d6374bb1598703eb8a849347f56874,545c9c0ac827649b97810ca4eec777d3bd0df5fb51350a2d5732d769c686e180,d07ecde2b6ade02aa319e8e265233e5b0e717ad47854d3a4863804c5f68e4903,3efd04844f066c71fae31299dfa77b63dbd06657ab4690073d5d5733fe6545fa,3f1c6e5259c129bfb113266f51e7a3b4ae1091251e396137cb79d7c724c52ff2,62afacf84d5ad584fcc0623e55a9c87d2b474b95748318b5ce784db0abce0514
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1091","0","0","12","22002","500000","22003","514"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1091","0","0","12","22002","750000","22003","515"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1091","0","0","12","22002","1000000","22003","516"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1092","0","0","12","0","10000","0","517"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1092","0","0","12","22002","250000","22003","518"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1092","0","0","12","22002","500000","22003","519"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1092","0","0","12","22002","750000","22003","520"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1092","0","0","12","22002","1000000","22003","521"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1093","0","0","12","0","10000","0","522"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1093","0","0","12","22002","250000","22003","523"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1093","0","0","12","22002","500000","22003","524"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1093","0","0","12","22002","750000","22003","525"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1093","0","0","12","22002","1000000","22003","526"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1094","0","0","12","0","10000","0","527"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1094","0","0","12","22002","250000","22003","528"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1094","0","0","12","22002","500000","22003","529"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1094","0","0","12","22002","750000","22003","530"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1094","0","0","12","22002","1000000","22003","531"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1095","0","0","12","0","10000","0","532"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1095","0","0","12","22002","250000","22003","533"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1095","0","0","12","22002","500000","22003","534"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1095","0","0","12","22002","750000","22003","535"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1095","0","0","12","22002","1000000","22003","536"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1096","0","0","12","0","10000","0","537"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1096","0","0","12","22002","250000","22003","538"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1096","0","0","12","22002","500000","22003","539"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1096","0","0","12","22002","750000","22003","540"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1096","0","0","12","22002","1000000","22003","541"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1097","0","0","12","0","10000","0","542"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1097","0","0","12","22002","250000","22003","543"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1097","0","0","12","22002","500000","22003","544"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1097","0","0","12","22002","750000","22003","545"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1097","0","0","12","22002","1000000","22003","546"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1098","0","0","12","0","10000","0","547"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1098","0","0","12","22002","250000","22003","548"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1098","0","0","12","22002","500000","22003","549"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1098","0","0","12","22002","750000","22003","550"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1098","0","0","12","22002","1000000","22003","551"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1099","0","0","12","0","10000","0","552"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1099","0","0","12","22002","250000","22003","553"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1099","0","0","12","22002","500000","22003","554"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1099","0","0","12","22002","750000","22003","555"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1099","0","0","12","22002","1000000","22003","556"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1100","0","0","12","0","10000","0","557"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1100","0","0","12","22002","250000","22003","558"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1100","0","0","12","22002","500000","22003","559"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1100","0","0","12","22002","750000","22003","560"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1100","0","0","12","22002","1000000","22003","561"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1101","0","0","12","0","10000","0","562"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1101","0","0","12","22002","250000","22003","563"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1101","0","0","12","22002","500000","22003","564"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1101","0","0","12","22002","750000","22003","565"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1101","0","0","12","22002","1000000","22003","566"
"1","0","0","1","0","0","1","0","0","0","94002","0","0","1102","0","0","12","0","10000","0","567"
"2","0","0","1","0","0","2","2","0","4","94002","2","20","1102","0","0","12","22002","250000","22003","568"
"3","0","0","1","0","0","3","2","0","8","94002","2","40","1102","0","0","12","22002","500000","22003","569"
"4","0","0","1","0","0","4","2","0","12","94002","2","60","1102","0","0","12","22002","750000","22003","570"
"5","0","0","1","0","0","-1","2","0","16","94002","2","80","1102","0","0","12","22002","1000000","22003","571"
