50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"42631","2","42603","0","610000","0","0","25021","0","710"
"42641","2","42604","0","610000","0","0","25021","0","710"
"42651","2","42605","0","610000","0","0","25021","0","710"
"42711","2","42701","0","610000","0","0","25021","0","3550"
"42811","2","42801","0","610000","0","0","25021","0","710"
"42821","2","42802","0","610000","0","0","25021","0","710"
"42831","2","42803","0","610000","0","0","25021","0","710"
"42841","2","42804","0","610000","0","0","25021","0","710"
"42851","2","42805","0","610000","0","0","25021","0","710"
"42911","2","42901","0","610000","0","0","25021","0","710"
"42921","2","42902","0","610000","0","0","25021","0","710"
"42931","2","42903","0","610000","0","0","25021","0","710"
"42941","2","42904","0","610000","0","0","25021","0","710"
"42951","2","42905","0","610000","0","0","25021","0","710"
"43011","2","43001","0","610000","0","0","25021","0","710"
"43021","2","43002","0","610000","0","0","25021","0","710"
"43031","2","43003","0","610000","0","0","25021","0","710"
"43041","2","43004","0","610000","0","0","25021","0","710"
"43051","2","43005","0","610000","0","0","25021","0","710"
"43111","2","43101","0","620000","0","0","25021","0","680"
"43121","2","43102","0","620000","0","0","25021","0","680"
"43131","2","43103","0","620000","0","0","25021","0","680"
"43141","2","43104","0","620000","0","0","25021","0","680"
"43151","2","43105","0","620000","0","0","25021","0","680"
"43211","2","43201","0","620000","0","0","25021","0","3400"
"43311","2","43301","0","620000","0","0","25021","0","680"
"43321","2","43302","0","620000","0","0","25021","0","680"
"43331","2","43303","0","620000","0","0","25021","0","680"
"43341","2","43304","0","620000","0","0","25021","0","680"
"43351","2","43305","0","620000","0","0","25021","0","680"
"43411","2","43401","0","620000","0","0","25021","0","680"
"43421","2","43402","0","620000","0","0","25021","0","680"
"43431","2","43403","0","620000","0","0","25021","0","680"
"43441","2","43404","0","620000","0","0","25021","0","680"
"43451","2","43405","0","620000","0","0","25021","0","680"
"43511","2","43501","0","620000","0","0","25021","0","680"
"43521","2","43502","0","620000","0","0","25021","0","680"
"43531","2","43503","0","620000","0","0","25021","0","680"
"43541","2","43504","0","620000","0","0","25021","0","680"
"43551","2","43505","0","620000","0","0","25021","0","680"
"43611","2","43601","0","620000","0","0","25021","0","680"
"43621","2","43602","0","620000","0","0","25021","0","680"
"43631","2","43603","0","620000","0","0","25021","0","680"
"43641","2","43604","0","620000","0","0","25021","0","680"
"43651","2","43605","0","620000","0","0","25021","0","680"
"43711","2","43701","0","620000","0","0","25021","0","680"
"43721","2","43702","0","620000","0","0","25021","0","680"
"43731","2","43703","0","620000","0","0","25021","0","680"
"43741","2","43704","0","620000","0","0","25021","0","680"
"43751","2","43705","0","620000","0","0","25021","0","680"
"43811","2","43801","0","620000","0","0","25021","0","680"
"43821","2","43802","0","620000","0","0","25021","0","680"
"43831","2","43803","0","620000","0","0","25021","0","680"
"43841","2","43804","0","620000","0","0","25021","0","680"
"43851","2","43805","0","620000","0","0","25021","0","680"
"43911","2","43901","0","620000","0","0","25021","0","3400"
"44011","2","44001","0","620000","0","0","25021","0","3400"
"44111","2","44101","0","620000","0","0","25021","0","680"
"44121","2","44102","0","620000","0","0","25021","0","680"
"44131","2","44103","0","620000","0","0","25021","0","680"
"44141","2","44104","0","620000","0","0","25021","0","680"
"44151","2","44105","0","620000","0","0","25021","0","680"
"44211","2","44201","0","620000","0","0","25021","0","680"
"44221","2","44202","0","620000","0","0","25021","0","680"
"44231","2","44203","0","620000","0","0","25021","0","680"
"44241","2","44204","0","620000","0","0","25021","0","680"
"44251","2","44205","0","620000","0","0","25021","0","680"
"44311","2","44301","0","620000","0","0","25021","0","680"
"44321","2","44302","0","620000","0","0","25021","0","680"
"44331","2","44303","0","620000","0","0","25021","0","680"
"44341","2","44304","0","620000","0","0","25021","0","680"
"44351","2","44305","0","620000","0","0","25021","0","680"
"44411","2","44401","0","620000","0","0","25021","0","680"
"44421","2","44402","0","620000","0","0","25021","0","680"
"44431","2","44403","0","620000","0","0","25021","0","680"
"44441","2","44404","0","620000","0","0","25021","0","680"
"44451","2","44405","0","620000","0","0","25021","0","680"
"44511","2","44501","0","620000","0","0","25021","0","680"
"44521","2","44502","0","620000","0","0","25021","0","680"
"44531","2","44503","0","620000","0","0","25021","0","680"
"44541","2","44504","0","620000","0","0","25021","0","680"
"44551","2","44505","0","620000","0","0","25021","0","680"
"44611","2","44601","0","620000","0","0","25021","0","680"
"44621","2","44602","0","620000","0","0","25021","0","680"
"44631","2","44603","0","620000","0","0","25021","0","680"
"44641","2","44604","0","620000","0","0","25021","0","680"
"44651","2","44605","0","620000","0","0","25021","0","680"
"44711","2","44701","0","620000","0","0","25021","0","3400"
"44811","2","44801","0","620000","0","0","25021","0","680"
"44821","2","44802","0","620000","0","0","25021","0","680"
"44831","2","44803","0","620000","0","0","25021","0","680"
"44841","2","44804","0","620000","0","0","25021","0","680"
"44851","2","44805","0","620000","0","0","25021","0","680"
"44911","2","44901","0","620000","0","0","25021","0","3400"
"45011","2","45001","0","620000","0","0","25021","0","680"
"45021","2","45002","0","620000","0","0","25021","0","680"
"45031","2","45003","0","620000","0","0","25021","0","680"
"45041","2","45004","0","620000","0","0","25021","0","680"
"45051","2","45005","0","620000","0","0","25021","0","680"
"45111","2","45101","0","620000","0","0","25021","0","680"
"45121","2","45102","0","620000","0","0","25021","0","680"
"45131","2","45103","0","620000","0","0","25021","0","680"
"45141","2","45104","0","620000","0","0","25021","0","680"
"45151","2","45105","0","620000","0","0","25021","0","680"
"45211","2","45201","0","620000","0","0","25021","0","3400"
"45311","2","45301","0","620000","0","0","25021","0","680"
"45321","2","45302","0","620000","0","0","25021","0","680"
"45331","2","45303","0","620000","0","0","25021","0","680"
"45341","2","45304","0","620000","0","0","25021","0","680"
"45351","2","45305","0","620000","0","0","25021","0","680"
"45411","2","45401","0","620000","0","0","25021","0","680"
"45421","2","45402","0","620000","0","0","25021","0","680"
"45431","2","45403","0","620000","0","0","25021","0","680"
"45441","2","45404","0","620000","0","0","25021","0","680"
"45451","2","45405","0","620000","0","0","25021","0","680"
"45511","2","45501","0","620000","0","0","25021","0","3400"
"45611","2","45601","0","620000","0","0","25021","0","680"
"45621","2","45602","0","620000","0","0","25021","0","680"
"45631","2","45603","0","620000","0","0","25021","0","680"
"45641","2","45604","0","620000","0","0","25021","0","680"
"45651","2","45605","0","620000","0","0","25021","0","680"
"45711","2","45701","0","620000","0","0","25021","0","680"
"45721","2","45702","0","620000","0","0","25021","0","680"
"45731","2","45703","0","620000","0","0","25021","0","680"
"45741","2","45704","0","620000","0","0","25021","0","680"
"45751","2","45705","0","620000","0","0","25021","0","680"
"45811","2","45801","0","620000","0","0","25021","0","680"
"45821","2","45802","0","620000","0","0","25021","0","680"
"45831","2","45803","0","620000","0","0","25021","0","680"
"45841","2","45804","0","620000","0","0","25021","0","680"
"45851","2","45805","0","620000","0","0","25021","0","680"
"45911","2","45901","0","620000","0","0","25021","0","3400"
"46011","2","46001","0","620000","0","0","25021","0","680"
"46021","2","46002","0","620000","0","0","25021","0","680"
"46031","2","46003","0","620000","0","0","25021","0","680"
"46041","2","46004","0","620000","0","0","25021","0","680"
"46051","2","46005","0","620000","0","0","25021","0","680"
"46111","2","46101","0","620000","0","0","25021","0","680"
"46121","2","46102","0","620000","0","0","25021","0","680"
"46131","2","46103","0","620000","0","0","25021","0","680"
"46141","2","46104","0","620000","0","0","25021","0","680"
"46151","2","46105","0","620000","0","0","25021","0","680"
"46211","2","46201","0","620000","0","0","25021","0","3400"
"46311","2","46301","0","620000","0","0","25021","0","680"
"46321","2","46302","0","620000","0","0","25021","0","680"
"46331","2","46303","0","620000","0","0","25021","0","680"
"46341","2","46304","0","620000","0","0","25021","0","680"
"46351","2","46305","0","620000","0","0","25021","0","680"
"46411","2","46401","0","620000","0","0","25021","0","3400"
"46511","2","46501","0","620000","0","0","25021","0","3400"
"46611","2","46601","0","620000","0","0","25021","0","3400"
"46711","2","46701","0","620000","0","0","25021","0","680"
"46721","2","46702","0","620000","0","0","25021","0","680"
"46731","2","46703","0","620000","0","0","25021","0","680"
"46741","2","46704","0","620000","0","0","25021","0","680"
"46751","2","46705","0","620000","0","0","25021","0","680"
"46811","2","46801","0","620000","0","0","25021","0","3400"
"46911","2","46901","0","620000","0","0","25021","0","680"
"46921","2","46902","0","620000","0","0","25021","0","680"
"46931","2","46903","0","620000","0","0","25021","0","680"
"46941","2","46904","0","620000","0","0","25021","0","680"
"46951","2","46905","0","620000","0","0","25021","0","680"
"47011","2","47001","0","620000","0","0","25021","0","680"
"47021","2","47002","0","620000","0","0","25021","0","680"
"47031","2","47003","0","620000","0","0","25021","0","680"
"47041","2","47004","0","620000","0","0","25021","0","680"
"47051","2","47005","0","620000","0","0","25021","0","680"
"47111","2","47101","0","620000","0","0","25021","0","680"
"47121","2","47102","0","620000","0","0","25021","0","680"
"47131","2","47103","0","620000","0","0","25021","0","680"
"47141","2","47104","0","620000","0","0","25021","0","680"
"47151","2","47105","0","620000","0","0","25021","0","680"
"47211","2","47201","0","620000","0","0","25021","0","680"
"47221","2","47202","0","620000","0","0","25021","0","680"
"47231","2","47203","0","620000","0","0","25021","0","680"
"47241","2","47204","0","620000","0","0","25021","0","680"
"47251","2","47205","0","620000","0","0","25021","0","680"
"47311","2","47301","0","620000","0","0","25021","0","680"
"47321","2","47302","0","620000","0","0","25021","0","680"
"47331","2","47303","0","620000","0","0","25021","0","680"
"47341","2","47304","0","620000","0","0","25021","0","680"
"47351","2","47305","0","620000","0","0","25021","0","680"
"47411","2","47401","0","620000","0","0","25021","0","680"
"47421","2","47402","0","620000","0","0","25021","0","680"
"47431","2","47403","0","620000","0","0","25021","0","680"
"47441","2","47404","0","620000","0","0","25021","0","680"
"47451","2","47405","0","620000","0","0","25021","0","680"
"47511","2","47501","0","620000","0","0","25021","0","680"
"47521","2","47502","0","620000","0","0","25021","0","680"
"47531","2","47503","0","620000","0","0","25021","0","680"
"47541","2","47504","0","620000","0","0","25021","0","680"
"47551","2","47505","0","620000","0","0","25021","0","680"
"47611","2","47601","0","620000","0","0","25021","0","680"
"47621","2","47602","0","620000","0","0","25021","0","680"
"47631","2","47603","0","620000","0","0","25021","0","680"
"47641","2","47604","0","620000","0","0","25021","0","680"
"47651","2","47605","0","620000","0","0","25021","0","680"
"47711","2","47701","0","620000","0","0","25021","0","680"
"47721","2","47702","0","620000","0","0","25021","0","680"
"47731","2","47703","0","620000","0","0","25021","0","680"
"47741","2","47704","0","620000","0","0","25021","0","680"
"47751","2","47705","0","620000","0","0","25021","0","680"
"47811","2","47801","0","620000","0","0","25021","0","680"
"47821","2","47802","0","620000","0","0","25021","0","680"
"47831","2","47803","0","620000","0","0","25021","0","680"
"47841","2","47804","0","620000","0","0","25021","0","680"
"47851","2","47805","0","620000","0","0","25021","0","680"
"47911","2","47901","0","620000","0","0","25021","0","3400"
"48011","2","48001","0","620000","0","0","25021","0","680"
"48021","2","48002","0","620000","0","0","25021","0","680"
"48031","2","48003","0","620000","0","0","25021","0","680"
"48041","2","48004","0","620000","0","0","25021","0","680"
"48051","2","48005","0","620000","0","0","25021","0","680"
"48111","2","48101","0","620000","0","0","25021","0","680"
"48121","2","48102","0","620000","0","0","25021","0","680"
"48131","2","48103","0","620000","0","0","25021","0","680"
"48141","2","48104","0","620000","0","0","25021","0","680"
"48151","2","48105","0","620000","0","0","25021","0","680"
"48211","2","48201","0","620000","0","0","25021","0","680"
"48221","2","48202","0","620000","0","0","25021","0","680"
"48231","2","48203","0","620000","0","0","25021","0","680"
"48241","2","48204","0","620000","0","0","25021","0","680"
"48251","2","48205","0","620000","0","0","25021","0","680"
"48311","2","48301","0","630000","0","0","25021","0","690"
"48321","2","48302","0","630000","0","0","25021","0","690"
"48331","2","48303","0","630000","0","0","25021","0","690"
"48341","2","48304","0","630000","0","0","25021","0","690"
"48351","2","48305","0","630000","0","0","25021","0","690"
"48411","2","48401","0","630000","0","0","25021","0","3450"
"48511","2","48501","0","630000","0","0","25021","0","690"
"48521","2","48502","0","630000","0","0","25021","0","690"
"48531","2","48503","0","630000","0","0","25021","0","690"
"48541","2","48504","0","630000","0","0","25021","0","690"
"48551","2","48505","0","630000","0","0","25021","0","690"
"48611","2","48601","0","630000","0","0","25021","0","3450"
"48711","2","48701","0","630000","0","0","25021","0","690"
"48721","2","48702","0","630000","0","0","25021","0","690"
"48731","2","48703","0","630000","0","0","25021","0","690"
"48741","2","48704","0","630000","0","0","25021","0","690"
"48751","2","48705","0","630000","0","0","25021","0","690"
"48811","2","48801","0","630000","0","0","25021","0","690"
"48821","2","48802","0","630000","0","0","25021","0","690"
"48831","2","48803","0","630000","0","0","25021","0","690"
"48841","2","48804","0","630000","0","0","25021","0","690"
"48851","2","48805","0","630000","0","0","25021","0","690"
"48911","2","48901","0","630000","0","0","25021","0","690"
"48921","2","48902","0","630000","0","0","25021","0","690"
"48931","2","48903","0","630000","0","0","25021","0","690"
"48941","2","48904","0","630000","0","0","25021","0","690"
"48951","2","48905","0","630000","0","0","25021","0","690"
"49011","2","49001","0","630000","0","0","25021","0","690"
"49021","2","49002","0","630000","0","0","25021","0","690"
"49031","2","49003","0","630000","0","0","25021","0","690"
"49041","2","49004","0","630000","0","0","25021","0","690"
"49051","2","49005","0","630000","0","0","25021","0","690"
"49111","2","49101","0","630000","0","0","25021","0","690"
"49121","2","49102","0","630000","0","0","25021","0","690"
"49131","2","49103","0","630000","0","0","25021","0","690"
"49141","2","49104","0","630000","0","0","25021","0","690"
"49151","2","49105","0","630000","0","0","25021","0","690"
"49211","2","49201","0","630000","0","0","25021","0","690"
"49221","2","49202","0","630000","0","0","25021","0","690"
"49231","2","49203","0","630000","0","0","25021","0","690"
"49241","2","49204","0","630000","0","0","25021","0","690"
"49251","2","49205","0","630000","0","0","25021","0","690"
"49311","2","49301","0","630000","0","0","25021","0","690"
"49321","2","49302","0","630000","0","0","25021","0","690"
"49331","2","49303","0","630000","0","0","25021","0","690"
"49341","2","49304","0","630000","0","0","25021","0","690"
"49351","2","49305","0","630000","0","0","25021","0","690"
"49411","2","49401","0","630000","0","0","25021","0","3450"
"49511","2","49501","0","630000","0","0","25021","0","690"
"49521","2","49502","0","630000","0","0","25021","0","690"
"49531","2","49503","0","630000","0","0","25021","0","690"
"49541","2","49504","0","630000","0","0","25021","0","690"
"49551","2","49505","0","630000","0","0","25021","0","690"
"49611","2","49601","0","630000","0","0","25021","0","690"
"49621","2","49602","0","630000","0","0","25021","0","690"
"49631","2","49603","0","630000","0","0","25021","0","690"
"49641","2","49604","0","630000","0","0","25021","0","690"
"49651","2","49605","0","630000","0","0","25021","0","690"
"49711","2","49701","0","630000","0","0","25021","0","3450"
"49811","2","49801","0","630000","0","0","25021","0","3450"
"49911","2","49901","0","630000","0","0","25021","0","690"
"49921","2","49902","0","630000","0","0","25021","0","690"
"49931","2","49903","0","630000","0","0","25021","0","690"
"49941","2","49904","0","630000","0","0","25021","0","690"
"49951","2","49905","0","630000","0","0","25021","0","690"
"50011","2","50001","0","630000","0","0","25021","0","690"
"50021","2","50002","0","630000","0","0","25021","0","690"
"50031","2","50003","0","630000","0","0","25021","0","690"
"50041","2","50004","0","630000","0","0","25021","0","690"
"50051","2","50005","0","630000","0","0","25021","0","690"
"50111","2","50101","0","630000","0","0","25021","0","690"
"50121","2","50102","0","630000","0","0","25021","0","690"
"50131","2","50103","0","630000","0","0","25021","0","690"
"50141","2","50104","0","630000","0","0","25021","0","690"
"50151","2","50105","0","630000","0","0","25021","0","690"
"50211","2","50201","0","630000","0","0","25021","0","3450"
"50311","2","50301","0","630000","0","0","25021","0","690"
"50321","2","50302","0","630000","0","0","25021","0","690"
"50331","2","50303","0","630000","0","0","25021","0","690"
"50341","2","50304","0","630000","0","0","25021","0","690"
"50351","2","50305","0","630000","0","0","25021","0","690"
"50411","2","50401","0","630000","0","0","25021","0","690"
"50421","2","50402","0","630000","0","0","25021","0","690"
"50431","2","50403","0","630000","0","0","25021","0","690"
"50441","2","50404","0","630000","0","0","25021","0","690"
"50451","2","50405","0","630000","0","0","25021","0","690"
"50511","2","50501","0","630000","0","0","25021","0","690"
"50521","2","50502","0","630000","0","0","25021","0","690"
"50531","2","50503","0","630000","0","0","25021","0","690"
"50541","2","50504","0","630000","0","0","25021","0","690"
"50551","2","50505","0","630000","0","0","25021","0","690"
"50611","2","50601","0","630000","0","0","25021","0","3450"
"50711","2","50701","0","630000","0","0","25021","0","690"
"50721","2","50702","0","630000","0","0","25021","0","690"
"50731","2","50703","0","630000","0","0","25021","0","690"
"50741","2","50704","0","630000","0","0","25021","0","690"
"50751","2","50705","0","630000","0","0","25021","0","690"
"50811","2","50801","0","630000","0","0","25021","0","690"
"50821","2","50802","0","630000","0","0","25021","0","690"
"50831","2","50803","0","630000","0","0","25021","0","690"
"50841","2","50804","0","630000","0","0","25021","0","690"
"50851","2","50805","0","630000","0","0","25021","0","690"
"50911","2","50901","0","630000","0","0","25021","0","3450"
"51011","2","51001","0","630000","0","0","25021","0","690"
"51021","2","51002","0","630000","0","0","25021","0","690"
"51031","2","51003","0","630000","0","0","25021","0","690"
"51041","2","51004","0","630000","0","0","25021","0","690"
"51051","2","51005","0","630000","0","0","25021","0","690"
"51111","2","51101","0","630000","0","0","25021","0","690"
"51121","2","51102","0","630000","0","0","25021","0","690"
"51131","2","51103","0","630000","0","0","25021","0","690"
"51141","2","51104","0","630000","0","0","25021","0","690"
"51151","2","51105","0","630000","0","0","25021","0","690"
"51211","2","51201","0","630000","0","0","25021","0","3450"
"51311","2","51301","0","630000","0","0","25021","0","690"
"51321","2","51302","0","630000","0","0","25021","0","690"
"51331","2","51303","0","630000","0","0","25021","0","690"
"51341","2","51304","0","630000","0","0","25021","0","690"
"51351","2","51305","0","630000","0","0","25021","0","690"
"51411","2","51401","0","630000","0","0","25021","0","690"
"51421","2","51402","0","630000","0","0","25021","0","690"
"51431","2","51403","0","630000","0","0","25021","0","690"
"51441","2","51404","0","630000","0","0","25021","0","690"
"51451","2","51405","0","630000","0","0","25021","0","690"
"51511","2","51501","0","630000","0","0","25021","0","690"
"51521","2","51502","0","630000","0","0","25021","0","690"
"51531","2","51503","0","630000","0","0","25021","0","690"
"51541","2","51504","0","630000","0","0","25021","0","690"
"51551","2","51505","0","630000","0","0","25021","0","690"
"51611","2","51601","0","630000","0","0","25021","0","690"
"51621","2","51602","0","630000","0","0","25021","0","690"
"51631","2","51603","0","630000","0","0","25021","0","690"
"51641","2","51604","0","630000","0","0","25021","0","690"
"51651","2","51605","0","630000","0","0","25021","0","690"
"51711","2","51701","0","630000","0","0","25021","0","690"
"51721","2","51702","0","630000","0","0","25021","0","690"
"51731","2","51703","0","630000","0","0","25021","0","690"
"51741","2","51704","0","630000","0","0","25021","0","690"
"51751","2","51705","0","630000","0","0","25021","0","690"
"51811","2","51801","0","630000","0","0","25021","0","3450"
"51911","2","51901","0","630000","0","0","25021","0","3450"
"52011","2","52001","0","630000","0","0","25021","0","3450"
"52111","2","52101","0","630000","0","0","25021","0","690"
"52121","2","52102","0","630000","0","0","25021","0","690"
"52131","2","52103","0","630000","0","0","25021","0","690"
"52141","2","52104","0","630000","0","0","25021","0","690"
"52151","2","52105","0","630000","0","0","25021","0","690"
"52211","2","52201","0","630000","0","0","25021","0","3450"
"52311","2","52301","0","630000","0","0","25021","0","690"
"52321","2","52302","0","630000","0","0","25021","0","690"
"52331","2","52303","0","630000","0","0","25021","0","690"
"52341","2","52304","0","630000","0","0","25021","0","690"
"52351","2","52305","0","630000","0","0","25021","0","690"
"52411","2","52401","0","630000","0","0","25021","0","3450"
"52511","2","52501","0","630000","0","0","25021","0","690"
"52521","2","52502","0","630000","0","0","25021","0","690"
"52531","2","52503","0","630000","0","0","25021","0","690"
"52541","2","52504","0","630000","0","0","25021","0","690"
"52551","2","52505","0","630000","0","0","25021","0","690"
"52611","2","52601","0","630000","0","0","25021","0","690"
"52621","2","52602","0","630000","0","0","25021","0","690"
"52631","2","52603","0","630000","0","0","25021","0","690"
"52641","2","52604","0","630000","0","0","25021","0","690"
"52651","2","52605","0","630000","0","0","25021","0","690"
"52711","2","52701","0","630000","0","0","25021","0","690"
"52721","2","52702","0","630000","0","0","25021","0","690"
"52731","2","52703","0","630000","0","0","25021","0","690"
"52741","2","52704","0","630000","0","0","25021","0","690"
"52751","2","52705","0","630000","0","0","25021","0","690"
"52811","2","52801","0","630000","0","0","25021","0","3450"
"52911","2","52901","0","630000","0","0","25021","0","690"
"52921","2","52902","0","630000","0","0","25021","0","690"
"52931","2","52903","0","630000","0","0","25021","0","690"
"52941","2","52904","0","630000","0","0","25021","0","690"
"52951","2","52905","0","630000","0","0","25021","0","690"
"53011","2","53001","0","630000","0","0","25021","0","690"
"53021","2","53002","0","630000","0","0","25021","0","690"
"53031","2","53003","0","630000","0","0","25021","0","690"
"53041","2","53004","0","630000","0","0","25021","0","690"
"53051","2","53005","0","630000","0","0","25021","0","690"
"53111","2","53101","0","630000","0","0","25021","0","690"
"53121","2","53102","0","630000","0","0","25021","0","690"
"53131","2","53103","0","630000","0","0","25021","0","690"
"53141","2","53104","0","630000","0","0","25021","0","690"
"53151","2","53105","0","630000","0","0","25021","0","690"
"53211","2","53201","0","630000","0","0","25021","0","3450"
"53311","2","53301","0","630000","0","0","25021","0","690"
"53321","2","53302","0","630000","0","0","25021","0","690"
"53331","2","53303","0","630000","0","0","25021","0","690"
"53341","2","53304","0","630000","0","0","25021","0","690"
"53351","2","53305","0","630000","0","0","25021","0","690"
"53411","2","53401","0","630000","0","0","25021","0","690"
"53421","2","53402","0","630000","0","0","25021","0","690"
"53431","2","53403","0","630000","0","0","25021","0","690"
"53441","2","53404","0","630000","0","0","25021","0","690"
"53451","2","53405","0","630000","0","0","25021","0","690"
"53511","2","53501","0","640000","0","0","25021","0","3500"
"53611","2","53601","0","640000","0","0","25021","0","3500"
"53711","2","53701","0","640000","0","0","25021","0","3500"
"53811","2","53801","0","640000","0","0","25021","0","3500"
"53911","2","53901","0","640000","0","0","25021","0","3500"
"54011","2","54001","0","640000","0","0","25021","0","3500"
"54111","2","54101","0","640000","0","0","25021","0","700"
"54121","2","54102","0","640000","0","0","25021","0","700"
"54131","2","54103","0","640000","0","0","25021","0","700"
"54141","2","54104","0","640000","0","0","25021","0","700"
"54151","2","54105","0","640000","0","0","25021","0","700"
"54211","2","54201","0","640000","0","0","25021","0","700"
"54221","2","54202","0","640000","0","0","25021","0","700"
"54231","2","54203","0","640000","0","0","25021","0","700"
"54241","2","54204","0","640000","0","0","25021","0","700"
"54251","2","54205","0","640000","0","0","25021","0","700"
"54311","2","54301","0","640000","0","0","25021","0","700"
"54321","2","54302","0","640000","0","0","25021","0","700"
"54331","2","54303","0","640000","0","0","25021","0","700"
"54341","2","54304","0","640000","0","0","25021","0","700"
"54351","2","54305","0","640000","0","0","25021","0","700"
"54411","2","54401","0","640000","0","0","25021","0","700"
"54421","2","54402","0","640000","0","0","25021","0","700"
"54431","2","54403","0","640000","0","0","25021","0","700"
"54441","2","54404","0","640000","0","0","25021","0","700"
"54451","2","54405","0","640000","0","0","25021","0","700"
"54511","2","54501","0","640000","0","0","25021","0","3500"
"54611","2","54601","0","640000","0","0","25021","0","3500"
"54711","2","54701","0","640000","0","0","25021","0","700"
"54721","2","54702","0","640000","0","0","25021","0","700"
"54731","2","54703","0","640000","0","0","25021","0","700"
"54741","2","54704","0","640000","0","0","25021","0","700"
"54751","2","54705","0","640000","0","0","25021","0","700"
"54811","2","54801","0","640000","0","0","25021","0","3500"
"54911","2","54901","0","640000","0","0","25021","0","700"
"54921","2","54902","0","640000","0","0","25021","0","700"
"54931","2","54903","0","640000","0","0","25021","0","700"
"54941","2","54904","0","640000","0","0","25021","0","700"
"54951","2","54905","0","640000","0","0","25021","0","700"
"55011","2","55001","0","640000","0","0","25021","0","700"
"55021","2","55002","0","640000","0","0","25021","0","700"
"55031","2","55003","0","640000","0","0","25021","0","700"
"55041","2","55004","0","640000","0","0","25021","0","700"
"55051","2","55005","0","640000","0","0","25021","0","700"
"55111","2","55101","0","640000","0","0","25021","0","700"
"55121","2","55102","0","640000","0","0","25021","0","700"
"55131","2","55103","0","640000","0","0","25021","0","700"
"55141","2","55104","0","640000","0","0","25021","0","700"
"55151","2","55105","0","640000","0","0","25021","0","700"
"55211","2","55201","0","640000","0","0","25021","0","700"
"55221","2","55202","0","640000","0","0","25021","0","700"
"55231","2","55203","0","640000","0","0","25021","0","700"
"55241","2","55204","0","640000","0","0","25021","0","700"
"55251","2","55205","0","640000","0","0","25021","0","700"
"55311","2","55301","0","640000","0","0","25021","0","700"
"55321","2","55302","0","640000","0","0","25021","0","700"
"55331","2","55303","0","640000","0","0","25021","0","700"
"55341","2","55304","0","640000","0","0","25021","0","700"
"55351","2","55305","0","640000","0","0","25021","0","700"
"55411","2","55401","0","640000","0","0","25021","0","700"
"55421","2","55402","0","640000","0","0","25021","0","700"
"55431","2","55403","0","640000","0","0","25021","0","700"
"55441","2","55404","0","640000","0","0","25021","0","700"
"55451","2","55405","0","640000","0","0","25021","0","700"
"55511","2","55501","0","640000","0","0","25021","0","700"
"55521","2","55502","0","640000","0","0","25021","0","700"
"55531","2","55503","0","640000","0","0","25021","0","700"
"55541","2","55504","0","640000","0","0","25021","0","700"
"55551","2","55505","0","640000","0","0","25021","0","700"
"55611","2","55601","0","640000","0","0","25021","0","700"
"55621","2","55602","0","640000","0","0","25021","0","700"
"55631","2","55603","0","640000","0","0","25021","0","700"
"55641","2","55604","0","640000","0","0","25021","0","700"
"55651","2","55605","0","640000","0","0","25021","0","700"
"55711","2","55701","0","640000","0","0","25021","0","700"
"55721","2","55702","0","640000","0","0","25021","0","700"
"55731","2","55703","0","640000","0","0","25021","0","700"
"55741","2","55704","0","640000","0","0","25021","0","700"
"55751","2","55705","0","640000","0","0","25021","0","700"
"55811","2","55801","0","640000","0","0","25021","0","3500"
"55911","2","55901","0","640000","0","0","25021","0","3500"
"56011","2","56001","0","640000","0","0","25021","0","700"
"56021","2","56002","0","640000","0","0","25021","0","700"
"56031","2","56003","0","640000","0","0","25021","0","700"
"56041","2","56004","0","640000","0","0","25021","0","700"
"56051","2","56005","0","640000","0","0","25021","0","700"
"56111","2","56101","0","640000","0","0","25021","0","3500"
"56211","2","56201","0","640000","0","0","25021","0","3500"
"56311","2","56301","0","640000","0","0","25021","0","700"
"56321","2","56302","0","640000","0","0","25021","0","700"
"56331","2","56303","0","640000","0","0","25021","0","700"
"56341","2","56304","0","640000","0","0","25021","0","700"
"56351","2","56305","0","640000","0","0","25021","0","700"
"56411","2","56401","0","640000","0","0","25021","0","700"
"56421","2","56402","0","640000","0","0","25021","0","700"
"56431","2","56403","0","640000","0","0","25021","0","700"
"56441","2","56404","0","640000","0","0","25021","0","700"
"56451","2","56405","0","640000","0","0","25021","0","700"
"56511","2","56501","0","640000","0","0","25021","0","700"
"56521","2","56502","0","640000","0","0","25021","0","700"
