781e4cf860991bf6c21f5c9d89f420abf53edc3648ddcbea41d0e8abfb7ebe01,3b775f03ad1a44aab70218c1a4ab9c8e714ce9605061e7a69446cea6d255362b,4e4212c728ba293619610ced81615cd75619f356eefebeb50dc8ed4325ac7a7f,6758576743b1c1242c6d050e36c97c2ee7098c85689378af7fabdd66746a72a8,d5fd808d7a13b341a796fb18d224a9dacb8a6e0e2dc39e7a378bd15f65fcd3dc,92c750b441241fbecb1bec4e516883715f85847397e5ce32af9ab08d91d2d466,3ac38d56c1720f362d18f1c99565e1bdae334db5bf9fa72bbd1263d03d44d3d0,4468b76e1fc24e8cea36e282960bf568f4efb99dfd7925f17058d0ab9d7227fd,116429701f6bb14c5e15567509648a3d832525f469b04339fbec32c60daf0855,fbb3760e2c95e87eb06be921d7c7b6b2211e1ec6c42baad0bf1751b18aa7187a,6b1e28fdd081e58e3880e50287a85e247bc668d7c6b99615f802dfddfe99314c,e01bf821cd26dc91df4bf80186a4d04a36f36980f5f3489b63142e6d3607e787,42f8437a55e651e3a5032004cf2a67217a5bc85ec8836d31fc0d91bfc4dba245,871ba65ffb9d394e44c891cc0eac061d80510cec056022c234c0b17b60f8ec14,3af5afe478fa3e811695e91ed4786b4fe1f209a086904706a08a19c3056fa351,8d7f0ad53c9709d48a869c045811154dcf808181a298a191f0d03eadafbc5639,8219f97ebdf96cd0abbbb8ca7ce0bf99960e9b7c6bb833215e2a6ffdd8b56bf7,22ceae46804cc494ad41c819d5e39a030b23800d9fd2e6bead9580446726b4df,b1d8e1ac4329050d67634565cd3b07cf7e31f7063b7cad523654de100fc4d845,448ec165e7e588eb691ef258a2bac636b9cce990039570e99144deb00bbe21b1,4f7a82139a14888f987413522db6f62267fe770e758b4e08d63ccd18cbe8733e
"502","1500","0","0","2","90006","2","0","0","1047","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"503","1000","0","0","2","90006","2","0","0","1047","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"504","750","0","0","2","90006","2","0","0","1047","1","31043","750","0","20000","8","0","91002","0","15001","7"
"505","500","0","0","2","90006","2","0","0","1047","1","31043","500","0","-1","8","0","91002","0","20001","5"
"506","5000","0","0","2","90006","2","0","0","1048","1","31018","5000","0","100","8","0","91002","0","1","30"
"507","4500","0","0","2","90006","2","0","0","1048","1","31018","4500","0","300","8","0","91002","0","101","25"
"508","4000","0","0","2","90006","2","0","0","1048","1","31018","4000","0","500","8","0","91002","0","301","20"
"509","3500","0","0","2","90006","2","0","0","1048","1","31018","3500","0","1000","8","0","91002","0","501","18"
"510","3000","0","0","2","90006","2","0","0","1048","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"511","2500","0","0","2","90006","2","0","0","1048","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"512","2000","0","0","2","90006","2","0","0","1048","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"513","1500","0","0","2","90006","2","0","0","1048","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"514","1000","0","0","2","90006","2","0","0","1048","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"515","750","0","0","2","90006","2","0","0","1048","1","31018","750","0","20000","8","0","91002","0","15001","7"
"516","500","0","0","2","90006","2","0","0","1048","1","31018","500","0","-1","8","0","91002","0","20001","5"
"517","5000","0","0","2","90006","2","0","0","1049","1","31145","5000","0","100","8","0","91002","0","1","30"
"518","4500","0","0","2","90006","2","0","0","1049","1","31145","4500","0","300","8","0","91002","0","101","25"
"519","4000","0","0","2","90006","2","0","0","1049","1","31145","4000","0","500","8","0","91002","0","301","20"
"520","3500","0","0","2","90006","2","0","0","1049","1","31145","3500","0","1000","8","0","91002","0","501","18"
"521","3000","0","0","2","90006","2","0","0","1049","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"522","2500","0","0","2","90006","2","0","0","1049","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"523","2000","0","0","2","90006","2","0","0","1049","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"524","1500","0","0","2","90006","2","0","0","1049","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"525","1000","0","0","2","90006","2","0","0","1049","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"526","750","0","0","2","90006","2","0","0","1049","1","31145","750","0","20000","8","0","91002","0","15001","7"
"527","500","0","0","2","90006","2","0","0","1049","1","31145","500","0","-1","8","0","91002","0","20001","5"
"528","5000","0","0","2","90006","2","0","0","1050","1","31025","5000","0","100","8","0","91002","0","1","30"
"529","4500","0","0","2","90006","2","0","0","1050","1","31025","4500","0","300","8","0","91002","0","101","25"
"530","4000","0","0","2","90006","2","0","0","1050","1","31025","4000","0","500","8","0","91002","0","301","20"
"531","3500","0","0","2","90006","2","0","0","1050","1","31025","3500","0","1000","8","0","91002","0","501","18"
"532","3000","0","0","2","90006","2","0","0","1050","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"533","2500","0","0","2","90006","2","0","0","1050","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"534","2000","0","0","2","90006","2","0","0","1050","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"535","1500","0","0","2","90006","2","0","0","1050","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"536","1000","0","0","2","90006","2","0","0","1050","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"537","750","0","0","2","90006","2","0","0","1050","1","31025","750","0","20000","8","0","91002","0","15001","7"
"538","500","0","0","2","90006","2","0","0","1050","1","31025","500","0","-1","8","0","91002","0","20001","5"
"539","5000","0","0","2","90006","2","0","0","1051","1","31042","5000","0","100","8","0","91002","0","1","30"
"540","4500","0","0","2","90006","2","0","0","1051","1","31042","4500","0","300","8","0","91002","0","101","25"
"541","4000","0","0","2","90006","2","0","0","1051","1","31042","4000","0","500","8","0","91002","0","301","20"
"542","3500","0","0","2","90006","2","0","0","1051","1","31042","3500","0","1000","8","0","91002","0","501","18"
"543","3000","0","0","2","90006","2","0","0","1051","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"544","2500","0","0","2","90006","2","0","0","1051","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"545","2000","0","0","2","90006","2","0","0","1051","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"546","1500","0","0","2","90006","2","0","0","1051","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"547","1000","0","0","2","90006","2","0","0","1051","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"548","750","0","0","2","90006","2","0","0","1051","1","31042","750","0","20000","8","0","91002","0","15001","7"
"549","500","0","0","2","90006","2","0","0","1051","1","31042","500","0","-1","8","0","91002","0","20001","5"
"550","5000","0","0","2","90006","2","0","0","1052","1","31022","5000","0","100","8","0","91002","0","1","30"
"551","4500","0","0","2","90006","2","0","0","1052","1","31022","4500","0","300","8","0","91002","0","101","25"
"552","4000","0","0","2","90006","2","0","0","1052","1","31022","4000","0","500","8","0","91002","0","301","20"
"553","3500","0","0","2","90006","2","0","0","1052","1","31022","3500","0","1000","8","0","91002","0","501","18"
"554","3000","0","0","2","90006","2","0","0","1052","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"555","2500","0","0","2","90006","2","0","0","1052","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"556","2000","0","0","2","90006","2","0","0","1052","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"557","1500","0","0","2","90006","2","0","0","1052","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"558","1000","0","0","2","90006","2","0","0","1052","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"559","750","0","0","2","90006","2","0","0","1052","1","31022","750","0","20000","8","0","91002","0","15001","7"
"560","500","0","0","2","90006","2","0","0","1052","1","31022","500","0","-1","8","0","91002","0","20001","5"
"561","5000","0","0","2","90006","2","0","0","1053","1","31043","5000","0","100","8","0","91002","0","1","30"
"562","4500","0","0","2","90006","2","0","0","1053","1","31043","4500","0","300","8","0","91002","0","101","25"
"563","4000","0","0","2","90006","2","0","0","1053","1","31043","4000","0","500","8","0","91002","0","301","20"
"564","3500","0","0","2","90006","2","0","0","1053","1","31043","3500","0","1000","8","0","91002","0","501","18"
"565","3000","0","0","2","90006","2","0","0","1053","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"566","2500","0","0","2","90006","2","0","0","1053","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"567","2000","0","0","2","90006","2","0","0","1053","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"568","1500","0","0","2","90006","2","0","0","1053","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"569","1000","0","0","2","90006","2","0","0","1053","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"570","750","0","0","2","90006","2","0","0","1053","1","31043","750","0","20000","8","0","91002","0","15001","7"
"571","500","0","0","2","90006","2","0","0","1053","1","31043","500","0","-1","8","0","91002","0","20001","5"
"572","5000","0","0","2","90006","2","0","0","1054","1","31018","5000","0","100","8","0","91002","0","1","30"
"573","4500","0","0","2","90006","2","0","0","1054","1","31018","4500","0","300","8","0","91002","0","101","25"
"574","4000","0","0","2","90006","2","0","0","1054","1","31018","4000","0","500","8","0","91002","0","301","20"
"575","3500","0","0","2","90006","2","0","0","1054","1","31018","3500","0","1000","8","0","91002","0","501","18"
"576","3000","0","0","2","90006","2","0","0","1054","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"577","2500","0","0","2","90006","2","0","0","1054","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"578","2000","0","0","2","90006","2","0","0","1054","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"579","1500","0","0","2","90006","2","0","0","1054","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"580","1000","0","0","2","90006","2","0","0","1054","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"581","750","0","0","2","90006","2","0","0","1054","1","31018","750","0","20000","8","0","91002","0","15001","7"
"582","500","0","0","2","90006","2","0","0","1054","1","31018","500","0","-1","8","0","91002","0","20001","5"
"583","5000","0","0","2","90006","2","0","0","1055","1","31145","5000","0","100","8","0","91002","0","1","30"
"584","4500","0","0","2","90006","2","0","0","1055","1","31145","4500","0","300","8","0","91002","0","101","25"
"585","4000","0","0","2","90006","2","0","0","1055","1","31145","4000","0","500","8","0","91002","0","301","20"
"586","3500","0","0","2","90006","2","0","0","1055","1","31145","3500","0","1000","8","0","91002","0","501","18"
"587","3000","0","0","2","90006","2","0","0","1055","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"588","2500","0","0","2","90006","2","0","0","1055","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"589","2000","0","0","2","90006","2","0","0","1055","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"590","1500","0","0","2","90006","2","0","0","1055","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"591","1000","0","0","2","90006","2","0","0","1055","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"592","750","0","0","2","90006","2","0","0","1055","1","31145","750","0","20000","8","0","91002","0","15001","7"
"593","500","0","0","2","90006","2","0","0","1055","1","31145","500","0","-1","8","0","91002","0","20001","5"
"594","5000","0","0","2","90006","2","0","0","1056","1","31025","5000","0","100","8","0","91002","0","1","30"
"595","4500","0","0","2","90006","2","0","0","1056","1","31025","4500","0","300","8","0","91002","0","101","25"
"596","4000","0","0","2","90006","2","0","0","1056","1","31025","4000","0","500","8","0","91002","0","301","20"
"597","3500","0","0","2","90006","2","0","0","1056","1","31025","3500","0","1000","8","0","91002","0","501","18"
"598","3000","0","0","2","90006","2","0","0","1056","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"599","2500","0","0","2","90006","2","0","0","1056","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"600","2000","0","0","2","90006","2","0","0","1056","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"601","1500","0","0","2","90006","2","0","0","1056","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"602","1000","0","0","2","90006","2","0","0","1056","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"603","750","0","0","2","90006","2","0","0","1056","1","31025","750","0","20000","8","0","91002","0","15001","7"
"604","500","0","0","2","90006","2","0","0","1056","1","31025","500","0","-1","8","0","91002","0","20001","5"
"605","5000","0","0","2","90006","2","0","0","1057","1","31042","5000","0","100","8","0","91002","0","1","30"
"606","4500","0","0","2","90006","2","0","0","1057","1","31042","4500","0","300","8","0","91002","0","101","25"
"607","4000","0","0","2","90006","2","0","0","1057","1","31042","4000","0","500","8","0","91002","0","301","20"
"608","3500","0","0","2","90006","2","0","0","1057","1","31042","3500","0","1000","8","0","91002","0","501","18"
"609","3000","0","0","2","90006","2","0","0","1057","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"610","2500","0","0","2","90006","2","0","0","1057","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"611","2000","0","0","2","90006","2","0","0","1057","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"612","1500","0","0","2","90006","2","0","0","1057","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"613","1000","0","0","2","90006","2","0","0","1057","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"614","750","0","0","2","90006","2","0","0","1057","1","31042","750","0","20000","8","0","91002","0","15001","7"
"615","500","0","0","2","90006","2","0","0","1057","1","31042","500","0","-1","8","0","91002","0","20001","5"
"616","5000","0","0","2","90006","2","0","0","1058","1","31022","5000","0","100","8","0","91002","0","1","30"
"617","4500","0","0","2","90006","2","0","0","1058","1","31022","4500","0","300","8","0","91002","0","101","25"
"618","4000","0","0","2","90006","2","0","0","1058","1","31022","4000","0","500","8","0","91002","0","301","20"
"619","3500","0","0","2","90006","2","0","0","1058","1","31022","3500","0","1000","8","0","91002","0","501","18"
"620","3000","0","0","2","90006","2","0","0","1058","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"621","2500","0","0","2","90006","2","0","0","1058","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"622","2000","0","0","2","90006","2","0","0","1058","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"623","1500","0","0","2","90006","2","0","0","1058","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"624","1000","0","0","2","90006","2","0","0","1058","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"625","750","0","0","2","90006","2","0","0","1058","1","31022","750","0","20000","8","0","91002","0","15001","7"
"626","500","0","0","2","90006","2","0","0","1058","1","31022","500","0","-1","8","0","91002","0","20001","5"
"627","5000","0","0","2","90006","2","0","0","1059","1","31043","5000","0","100","8","0","91002","0","1","30"
"628","4500","0","0","2","90006","2","0","0","1059","1","31043","4500","0","300","8","0","91002","0","101","25"
"629","4000","0","0","2","90006","2","0","0","1059","1","31043","4000","0","500","8","0","91002","0","301","20"
"630","3500","0","0","2","90006","2","0","0","1059","1","31043","3500","0","1000","8","0","91002","0","501","18"
"631","3000","0","0","2","90006","2","0","0","1059","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"632","2500","0","0","2","90006","2","0","0","1059","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"633","2000","0","0","2","90006","2","0","0","1059","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"634","1500","0","0","2","90006","2","0","0","1059","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"635","1000","0","0","2","90006","2","0","0","1059","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"636","750","0","0","2","90006","2","0","0","1059","1","31043","750","0","20000","8","0","91002","0","15001","7"
"637","500","0","0","2","90006","2","0","0","1059","1","31043","500","0","-1","8","0","91002","0","20001","5"
"638","5000","0","0","2","90006","2","0","0","1060","1","31018","5000","0","100","8","0","91002","0","1","30"
"639","4500","0","0","2","90006","2","0","0","1060","1","31018","4500","0","300","8","0","91002","0","101","25"
"640","4000","0","0","2","90006","2","0","0","1060","1","31018","4000","0","500","8","0","91002","0","301","20"
"641","3500","0","0","2","90006","2","0","0","1060","1","31018","3500","0","1000","8","0","91002","0","501","18"
"642","3000","0","0","2","90006","2","0","0","1060","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"643","2500","0","0","2","90006","2","0","0","1060","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"644","2000","0","0","2","90006","2","0","0","1060","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"645","1500","0","0","2","90006","2","0","0","1060","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"646","1000","0","0","2","90006","2","0","0","1060","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"647","750","0","0","2","90006","2","0","0","1060","1","31018","750","0","20000","8","0","91002","0","15001","7"
"648","500","0","0","2","90006","2","0","0","1060","1","31018","500","0","-1","8","0","91002","0","20001","5"
"649","5000","0","0","2","90006","2","0","0","1061","1","31145","5000","0","100","8","0","91002","0","1","30"
"650","4500","0","0","2","90006","2","0","0","1061","1","31145","4500","0","300","8","0","91002","0","101","25"
"651","4000","0","0","2","90006","2","0","0","1061","1","31145","4000","0","500","8","0","91002","0","301","20"
"652","3500","0","0","2","90006","2","0","0","1061","1","31145","3500","0","1000","8","0","91002","0","501","18"
"653","3000","0","0","2","90006","2","0","0","1061","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"654","2500","0","0","2","90006","2","0","0","1061","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"655","2000","0","0","2","90006","2","0","0","1061","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"656","1500","0","0","2","90006","2","0","0","1061","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"657","1000","0","0","2","90006","2","0","0","1061","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"658","750","0","0","2","90006","2","0","0","1061","1","31145","750","0","20000","8","0","91002","0","15001","7"
"659","500","0","0","2","90006","2","0","0","1061","1","31145","500","0","-1","8","0","91002","0","20001","5"
"660","5000","0","0","2","90006","2","0","0","1063","1","31025","5000","0","100","8","0","91002","0","1","30"
"661","4500","0","0","2","90006","2","0","0","1063","1","31025","4500","0","300","8","0","91002","0","101","25"
"662","4000","0","0","2","90006","2","0","0","1063","1","31025","4000","0","500","8","0","91002","0","301","20"
"663","3500","0","0","2","90006","2","0","0","1063","1","31025","3500","0","1000","8","0","91002","0","501","18"
"664","3000","0","0","2","90006","2","0","0","1063","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"665","2500","0","0","2","90006","2","0","0","1063","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"666","2000","0","0","2","90006","2","0","0","1063","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"667","1500","0","0","2","90006","2","0","0","1063","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"668","1000","0","0","2","90006","2","0","0","1063","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"669","750","0","0","2","90006","2","0","0","1063","1","31025","750","0","20000","8","0","91002","0","15001","7"
"670","500","0","0","2","90006","2","0","0","1063","1","31025","500","0","-1","8","0","91002","0","20001","5"
"671","5000","0","0","2","90006","2","0","0","1064","1","31042","5000","0","100","8","0","91002","0","1","30"
"672","4500","0","0","2","90006","2","0","0","1064","1","31042","4500","0","300","8","0","91002","0","101","25"
"673","4000","0","0","2","90006","2","0","0","1064","1","31042","4000","0","500","8","0","91002","0","301","20"
"674","3500","0","0","2","90006","2","0","0","1064","1","31042","3500","0","1000","8","0","91002","0","501","18"
"675","3000","0","0","2","90006","2","0","0","1064","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"676","2500","0","0","2","90006","2","0","0","1064","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"677","2000","0","0","2","90006","2","0","0","1064","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"678","1500","0","0","2","90006","2","0","0","1064","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"679","1000","0","0","2","90006","2","0","0","1064","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"680","750","0","0","2","90006","2","0","0","1064","1","31042","750","0","20000","8","0","91002","0","15001","7"
"681","500","0","0","2","90006","2","0","0","1064","1","31042","500","0","-1","8","0","91002","0","20001","5"
"682","5000","0","0","2","90006","2","0","0","1065","1","31022","5000","0","100","8","0","91002","0","1","30"
"683","4500","0","0","2","90006","2","0","0","1065","1","31022","4500","0","300","8","0","91002","0","101","25"
"684","4000","0","0","2","90006","2","0","0","1065","1","31022","4000","0","500","8","0","91002","0","301","20"
"685","3500","0","0","2","90006","2","0","0","1065","1","31022","3500","0","1000","8","0","91002","0","501","18"
"686","3000","0","0","2","90006","2","0","0","1065","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"687","2500","0","0","2","90006","2","0","0","1065","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"688","2000","0","0","2","90006","2","0","0","1065","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"689","1500","0","0","2","90006","2","0","0","1065","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"690","1000","0","0","2","90006","2","0","0","1065","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"691","750","0","0","2","90006","2","0","0","1065","1","31022","750","0","20000","8","0","91002","0","15001","7"
"692","500","0","0","2","90006","2","0","0","1065","1","31022","500","0","-1","8","0","91002","0","20001","5"
"693","5000","0","0","2","90006","2","0","0","1066","1","31043","5000","0","100","8","0","91002","0","1","30"
"694","4500","0","0","2","90006","2","0","0","1066","1","31043","4500","0","300","8","0","91002","0","101","25"
"695","4000","0","0","2","90006","2","0","0","1066","1","31043","4000","0","500","8","0","91002","0","301","20"
"696","3500","0","0","2","90006","2","0","0","1066","1","31043","3500","0","1000","8","0","91002","0","501","18"
"697","3000","0","0","2","90006","2","0","0","1066","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"698","2500","0","0","2","90006","2","0","0","1066","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"699","2000","0","0","2","90006","2","0","0","1066","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"700","1500","0","0","2","90006","2","0","0","1066","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"701","1000","0","0","2","90006","2","0","0","1066","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"702","750","0","0","2","90006","2","0","0","1066","1","31043","750","0","20000","8","0","91002","0","15001","7"
"703","500","0","0","2","90006","2","0","0","1066","1","31043","500","0","-1","8","0","91002","0","20001","5"
"704","5000","0","0","2","90006","2","0","0","1067","1","31018","5000","0","100","8","0","91002","0","1","30"
"705","4500","0","0","2","90006","2","0","0","1067","1","31018","4500","0","300","8","0","91002","0","101","25"
"706","4000","0","0","2","90006","2","0","0","1067","1","31018","4000","0","500","8","0","91002","0","301","20"
"707","3500","0","0","2","90006","2","0","0","1067","1","31018","3500","0","1000","8","0","91002","0","501","18"
"708","3000","0","0","2","90006","2","0","0","1067","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"709","2500","0","0","2","90006","2","0","0","1067","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"710","2000","0","0","2","90006","2","0","0","1067","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"711","1500","0","0","2","90006","2","0","0","1067","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"712","1000","0","0","2","90006","2","0","0","1067","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"713","750","0","0","2","90006","2","0","0","1067","1","31018","750","0","20000","8","0","91002","0","15001","7"
"714","500","0","0","2","90006","2","0","0","1067","1","31018","500","0","-1","8","0","91002","0","20001","5"
"715","5000","0","0","2","90006","2","0","0","1068","1","31145","5000","0","100","8","0","91002","0","1","30"
"716","4500","0","0","2","90006","2","0","0","1068","1","31145","4500","0","300","8","0","91002","0","101","25"
"717","4000","0","0","2","90006","2","0","0","1068","1","31145","4000","0","500","8","0","91002","0","301","20"
"718","3500","0","0","2","90006","2","0","0","1068","1","31145","3500","0","1000","8","0","91002","0","501","18"
"719","3000","0","0","2","90006","2","0","0","1068","1","31145","3000","0","2000","8","0","91002","0","1001","16"
"720","2500","0","0","2","90006","2","0","0","1068","1","31145","2500","0","4500","8","0","91002","0","2001","14"
"721","2000","0","0","2","90006","2","0","0","1068","1","31145","2000","0","7000","8","0","91002","0","4501","12"
"722","1500","0","0","2","90006","2","0","0","1068","1","31145","1500","0","10000","8","0","91002","0","7001","10"
"723","1000","0","0","2","90006","2","0","0","1068","1","31145","1000","0","15000","8","0","91002","0","10001","8"
"724","750","0","0","2","90006","2","0","0","1068","1","31145","750","0","20000","8","0","91002","0","15001","7"
"725","500","0","0","2","90006","2","0","0","1068","1","31145","500","0","-1","8","0","91002","0","20001","5"
"726","5000","0","0","2","90006","2","0","0","1069","1","31025","5000","0","100","8","0","91002","0","1","30"
"727","4500","0","0","2","90006","2","0","0","1069","1","31025","4500","0","300","8","0","91002","0","101","25"
"728","4000","0","0","2","90006","2","0","0","1069","1","31025","4000","0","500","8","0","91002","0","301","20"
"729","3500","0","0","2","90006","2","0","0","1069","1","31025","3500","0","1000","8","0","91002","0","501","18"
"730","3000","0","0","2","90006","2","0","0","1069","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"731","2500","0","0","2","90006","2","0","0","1069","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"732","2000","0","0","2","90006","2","0","0","1069","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"733","1500","0","0","2","90006","2","0","0","1069","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"734","1000","0","0","2","90006","2","0","0","1069","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"735","750","0","0","2","90006","2","0","0","1069","1","31025","750","0","20000","8","0","91002","0","15001","7"
"736","500","0","0","2","90006","2","0","0","1069","1","31025","500","0","-1","8","0","91002","0","20001","5"
"737","5000","0","0","2","90006","2","0","0","1070","1","31042","5000","0","100","8","0","91002","0","1","30"
"738","4500","0","0","2","90006","2","0","0","1070","1","31042","4500","0","300","8","0","91002","0","101","25"
"739","4000","0","0","2","90006","2","0","0","1070","1","31042","4000","0","500","8","0","91002","0","301","20"
"740","3500","0","0","2","90006","2","0","0","1070","1","31042","3500","0","1000","8","0","91002","0","501","18"
"741","3000","0","0","2","90006","2","0","0","1070","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"742","2500","0","0","2","90006","2","0","0","1070","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"743","2000","0","0","2","90006","2","0","0","1070","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"744","1500","0","0","2","90006","2","0","0","1070","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"745","1000","0","0","2","90006","2","0","0","1070","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"746","750","0","0","2","90006","2","0","0","1070","1","31042","750","0","20000","8","0","91002","0","15001","7"
"747","500","0","0","2","90006","2","0","0","1070","1","31042","500","0","-1","8","0","91002","0","20001","5"
"748","5000","0","0","2","90006","2","0","0","1071","1","31022","5000","0","100","8","0","91002","0","1","30"
"749","4500","0","0","2","90006","2","0","0","1071","1","31022","4500","0","300","8","0","91002","0","101","25"
"750","4000","0","0","2","90006","2","0","0","1071","1","31022","4000","0","500","8","0","91002","0","301","20"
"751","3500","0","0","2","90006","2","0","0","1071","1","31022","3500","0","1000","8","0","91002","0","501","18"
"752","3000","0","0","2","90006","2","0","0","1071","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"753","2500","0","0","2","90006","2","0","0","1071","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"754","2000","0","0","2","90006","2","0","0","1071","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"755","1500","0","0","2","90006","2","0","0","1071","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"756","1000","0","0","2","90006","2","0","0","1071","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"757","750","0","0","2","90006","2","0","0","1071","1","31022","750","0","20000","8","0","91002","0","15001","7"
"758","500","0","0","2","90006","2","0","0","1071","1","31022","500","0","-1","8","0","91002","0","20001","5"
