88c64bcaf9e7dea237feb43247eb5c9e5a5ca63395a2ffbb9152011435f66caf,f3d90b5cbc983491055e03e36201ba65880a1f3684aca0e03e636fb66f1f2462,e85e926126d9f4dba1d57ab9d95c96b3b53caf89069b2dbca952f926878fcf15,b8d3788c2c4d4bab1d667055ad3b079af6f3894bd8259cf86c7a2e3b4b8d8e0f,cde746771d77810e0c636f68decd3bca8ae15d72b77d2de1918b118392c72ca0,728b1c79c3c7d0530d786d701d8100d27ef6e6fb7ef500cfd5ade2b71309ac3b,619a4768eec9cbfaf3c2fa357b8129aca03b60f8505cecab31b2dd633dde6197,a082f9e15c64170a3c585ec227b9533aa6040a24b34fac27656ef819bfe86327,1f874a07dd86fa21f67677ded70eb55b73fb9d77f86e27bd50adb9b1e4911e5f,94246a223867e2a3b373262b9078ea1133274192896f70ed61c093da90dafdac,4c30886be32f065f2f01c603b798d7db2c539b890fcfea2e2fad5749bf82ebb7,81ffba03075f1409302d8db74bc43288ac579457467a0561bfc32aef1b9c4e94,7f89ae25dadc87dc9294c1039a213d3a65e2bb0dd56519c0b576051da111d914,7b53b8a08ae55ff2ac9fda94351d7c191802971ef4f3d5997421a9750a0bb9d4,60cd0cb5374d872875b49f231a53beb8ace8cf2b445a36bfd06a84b0200d0a0e,3d76b552fbbde7eba13066998c06ec410cefcb9c9f6d92f90b9dd3ef93fc10cf,58c088aafece35387abe1a26379e7894aa54fef8177ad72fd63ac909061a00aa,e3cbfe544eaad026ace5be4681c727bb269badb5229c7db0afa4a7790ee74ca0,342b50694447efd250888b5c35ed0ec07a9b3258050d2cc2c8bdd0ab6e4036fc,a2fad9ef4a80a097b357bd12b4ed52be97e207377669ebb9ca45621185f21224,aae5408e0fde3e0f33d95226ea7864bf974e56b9fc3789a9f7989ae7eff287f0,38aaa6316a0c0fe488b6519064f0703baf8c3487723cdd113441b796d33351cb,9b6e5eb4f877f75e08f0a3ca15e0c777356fcb5199e227c77de732cca4f3babf,c5450473a41deed46f988af2a4a36e72c4d1549502b0d4027815fdf488d9b027,6f836e6f19c4dc3245e20d185d4de4c3958a6e2a9b0a72d87ceeb7f2e0e65ace,230689cf4e6c85a94fa09bb41f3763d662b0fa795cce450153898234014a223d,d7df635029b1e26c78b39622f49ac2d51d2fe52a49c5b614f9d8b182bdbec9bb,71b3424b5c9c53367852828ab1536e4cfeb1c318cfad043ce6b0e2469b621a21,6e6edc389912c4f60d9384a7006485c9327ab91e953133998f35ff15f8bfd1fb,13ec1bb8707c1f0574388b6b68ddb90750f7380cd7abd30fe22b002854efc3a2,386283ad1b690dc31a00ac788b299fe3a9e290e667a4970a189d89590f76be4e,49925d0231b4e3ef3f172626be4d81d7e71ed6f95aebfe1e67a666531bd047b3,806c96730a1bf0c21e96a1e2d3528d01ed071baad21aa67979270994c16c8d54,1f3bfde444b8547c63b86dce7b00552d0ff427db6fd3221f49b1dac745a43103,f4abb86bf3b34fbfa93c458561db13d59972c6cfa05e30d036482f70b1614498,9b71c233597fbdb3ff2d7179fe29e8c49b6bd37d8b2c0144309d42a06cedad50,b5c913ab772748271c167c5aff6de02f45a0441d60a335ea7f83b893d09eeeda,10403ffb42e8d6f6bb135a644761a94d1325c1015cc3284ee6e79e678f6dd442,90728fbd512babc073ee1b4cd3e87ddf6b94bf4c0b7683024513e73671f8a50d,6a2e18080994690b75d372dcf76ef552ef0a56a99c52b4b347432ae1b9450a34,1b33d5d108e477aaf59cc7a7d677aa41b58e9227c1dac00ecf4deb886f8a3bed,81ef459744ee76f0de83690b6c7057e39ac65a173f676d64e75532bf1c773def,7b59005279a23be7b5cba93a354a463eabbbe35dbf018764f31eab19d4e7af48,250213271e7ff6429ef002915931bbcb7de8e62bce797f26f07bc2572e283250
"323104","300000031","0","0","0","0","0","99999","恋する錬僕・ホムンホムン","0","99999","0","80000","0","0","0","0","450","0","0","0","0","0","1","0","0","0","50000","0","0","0","0","0","0","1","0","750000000","0","0","50","0","0","0","610204301"
"323105","300000022","0","0","0","0","0","600","恋する錬僕・ホムンホムン","0","600","0","80000","0","0","0","0","450","0","0","0","50000","0","1","0","0","0","50000","0","0","0","0","0","0","1","0","750000000","0","50000","50","0","0","0","610204302"
"323106","300000022","0","0","0","0","0","600","恋する錬僕・ホムンホムン","0","600","0","80000","0","0","0","0","450","0","50000","0","0","0","1","0","0","0","50000","0","0","0","0","0","0","1","0","750000000","0","50000","50","0","0","0","610204303"
"216905","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610204304"
"216905","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610204305"
"216905","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610204306"
"250700","200000011","0","0","2550","0","0","2048","ゴーレム","0","768","0","8394","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","39606942","0","2550","40","0","0","0","610204401"
"250800","200000011","0","0","2550","0","0","512","ブルーゴーレム","0","3072","0","8504","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","46113653","0","2550","40","0","0","0","610204402"
"252600","200000011","0","0","2550","0","0","768","ゼラチナ","0","1152","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","24293","28184137","0","2550","40","0","0","0","610204403"
"259000","200000011","0","0","2550","0","0","256","エルダークラウド","0","384","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","16371","21487317","0","2550","40","0","0","0","610204404"
"250700","200000011","0","0","3400","0","0","2728","ゴーレム","0","1023","0","31874","0","0","0","0","340","0","3400","0","3400","0","1","0","0","0","3400","0","0","0","0","0","3400","0","0","129333929","0","3400","40","0","0","0","610204501"
"250800","200000011","0","0","3400","0","0","682","ブルーゴーレム","0","4092","0","32343","0","0","0","0","340","0","3400","0","3400","0","1","0","0","0","3400","0","0","0","0","0","3400","0","0","150171444","0","3400","40","0","0","0","610204502"
"252600","200000011","0","0","3400","0","0","1023","ゼラチナ","0","1535","0","0","0","0","0","0","340","0","3400","0","3400","0","1","0","0","0","3400","0","0","0","0","0","3400","0","106869","92889031","0","3400","40","0","0","0","610204503"
"259000","200000011","0","0","3400","0","0","341","エルダークラウド","0","512","0","0","0","0","0","0","340","0","3400","0","3400","0","1","0","0","0","3400","0","0","0","0","0","3400","0","75330","71825783","0","3400","40","0","0","0","610204504"
"323300","300000022","0","0","0","0","0","300","灼麗の剣奴 ゴブリンレディ","0","300","0","10000","0","0","0","0","200","0","10000","0","10000","0","1","0","0","0","10000","0","0","0","0","0","10000","1","10000","67000000","0","10000","50","0","0","0","610205101"
"216906","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610205102"
"323301","300000031","0","0","0","0","0","99999","灼麗の剣奴 ゴブリンレディ","0","99999","0","50000","0","0","0","0","300","0","0","0","0","0","1","0","0","0","25000","0","0","0","0","0","0","1","50000","380000000","0","0","50","0","0","0","610205201"
"323302","300000018","0","0","0","0","0","0","灼麗の剣奴 ゴブリンレディ","0","0","0","400","0","0","0","0","300","0","15000","0","1000","0","1","0","0","0","25000","0","0","0","0","0","25000","1","400","380000000","0","25000","50","0","0","0","610205202"
"323303","300000022","0","0","0","0","0","300","灼麗の剣奴 ゴブリンレディ","0","300","0","40000","0","0","0","0","300","0","15000","0","10000","0","1","0","0","0","25000","70","0","0","0","0","25000","1","40000","380000000","0","25000","50","0","0","0","610205203"
"216906","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610205204"
"216906","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610205205"
"216906","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","100","0","100","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610205206"
"323304","300000031","0","0","0","0","0","99999","灼麗の剣奴 ゴブリンレディ","0","99999","0","80000","0","0","0","0","450","0","0","0","0","0","1","0","0","0","50000","0","0","0","0","0","0","1","80000","900000000","0","0","50","0","0","0","610205301"
"323305","300000018","0","0","0","0","0","600","灼麗の剣奴 ゴブリンレディ","0","600","0","12000","0","0","0","0","450","0","50000","0","1000","0","1","0","0","0","50000","0","0","0","0","0","50000","1","12000","900000000","0","50000","50","0","0","0","610205302"
"323306","300000022","0","0","0","0","0","600","灼麗の剣奴 ゴブリンレディ","0","600","0","80000","0","0","0","0","450","0","50000","0","25000","0","1","0","0","0","50000","70","0","0","0","0","50000","1","80000","900000000","0","50000","50","0","0","0","610205303"
"216906","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610205304"
"216906","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610205305"
"216906","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","100","0","100","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610205306"
"252700","200000011","0","0","2550","0","0","768","フレアゼラチナ","0","1152","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","24388","56068388","0","2550","40","0","0","0","610205401"
"252500","200000011","0","0","2550","0","0","768","サラマンダー","0","1152","0","29939","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","54444241","0","2550","40","0","0","0","610205402"
"255300","200000011","0","0","2550","0","0","640","マグマフィッシュ","0","960","0","35390","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","35363037","0","2550","40","0","0","0","610205403"
"259200","200000011","0","0","2550","0","0","256","マグマウパルパ","0","384","0","28390","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","32092808","0","2550","40","0","0","0","610205404"
"252700","200000011","0","0","3430","0","0","1023","フレアゼラチナ","0","1535","0","0","0","0","0","0","343","0","3430","0","3430","0","1","0","0","0","3430","0","0","0","0","0","3430","0","107305","101780648","0","3430","40","0","0","0","610205501"
"252500","200000011","0","0","3430","0","0","1023","サラマンダー","0","1535","0","123105","0","0","0","0","343","0","3430","0","3430","0","1","0","0","0","3430","0","0","0","0","0","3430","0","0","99073736","0","3430","40","0","0","0","610205502"
"255300","200000011","0","0","3430","0","0","853","マグマフィッシュ","0","1279","0","146187","0","0","0","0","343","0","3430","0","3430","0","1","0","0","0","3430","0","0","0","0","0","3430","0","0","90605062","0","3430","40","0","0","0","610205503"
"259200","200000011","0","0","3430","0","0","341","マグマウパルパ","0","512","0","123937","0","0","0","0","343","0","3430","0","3430","0","1","0","0","0","3430","0","0","0","0","0","3430","0","0","75154681","0","3430","40","0","0","0","610205504"
"323400","300000022","0","0","0","0","0","300","エリスのシャドウ","0","300","0","10000","0","0","0","0","200","0","4000","0","20000","0","1","0","0","0","20000","130","0","0","0","0","0","1","10000","67000000","0","76000","50","0","0","0","610206101"
"216907","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610206102"
"323401","300000031","0","0","0","0","0","99999","エリスのシャドウ","0","99999","0","50000","0","0","0","0","300","0","25000","0","25000","0","1","0","0","0","0","0","0","0","0","0","0","1","50000","300000000","0","0","50","0","0","0","610206201"
"323402","300000031","0","0","0","0","0","99999","エリスのシャドウ","0","99999","0","50000","0","0","0","0","300","0","15000","0","0","0","1","0","0","0","25000","0","0","0","0","0","750","1","50000","300000000","0","0","50","0","0","0","610206202"
"323403","300000022","0","0","0","0","0","300","エリスのシャドウ","0","300","0","50000","0","0","0","0","300","0","20000","0","25000","0","1","0","0","0","25000","90","0","0","0","0","0","1","50000","300000000","0","76000","50","0","0","0","610206203"
"216907","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610206204"
"216907","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610206205"
"216907","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","100","0","100","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610206206"
"323404","300000031","0","0","0","0","0","99999","エリスのシャドウ","0","99999","0","80000","0","0","0","0","450","0","100000","0","50000","0","1","0","0","0","0","0","0","0","0","0","0","1","80000","900000000","0","0","50","0","0","0","610206301"
"323405","300000031","0","0","0","0","0","99999","エリスのシャドウ","0","99999","0","80000","0","0","0","0","450","0","100000","0","0","0","1","0","0","0","100000","0","0","0","0","0","3000","1","80000","900000000","0","0","50","0","0","0","610206302"
"323406","300000022","0","0","0","0","0","600","エリスのシャドウ","0","600","0","80000","0","0","0","0","450","0","100000","0","50000","0","1","0","0","0","100000","90","0","0","0","0","0","1","80000","900000000","0","76000","50","0","0","0","610206303"
"216907","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610206304"
"216907","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610206305"
"216907","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610206306"
"250700","200000011","0","0","2550","0","0","2048","ゴーレム","0","768","0","3148","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","23619550","0","2550","40","0","0","0","610206401"
"251300","200000011","0","0","2550","0","0","768","ジャングルガード","0","1070","0","3927","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","16263599","0","2550","40","0","0","0","610206402"
"255900","200000011","0","0","2550","0","0","384","コボルトアサシン","0","576","0","9047","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","17950869","0","2550","40","0","0","0","610206403"
"259300","200000011","0","0","2550","0","0","256","ファイヤーメイジ","0","384","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","7294","10805964","0","2550","40","0","0","0","610206404"
"606401","200000011","0","0","255","0","1","479","シェフィのシャドウ","0","389","0","20550","0","0","0","0","255","0","255","0","255","0","1","0","0","0","255","0","0","0","0","0","255","6","0","15000000","0","255","40","0","0","0","610206405"
"218001","200000011","0","0","255","0","1","616","クリア（フォールン）のシャドウ","0","725","0","15578","0","0","0","0","255","0","255","0","255","0","1","0","0","0","255","0","0","0","0","0","255","1","0","15000000","0","255","40","0","0","0","610206406"
"625801","200000011","0","0","255","0","1","373","リリ（フォールン）のシャドウ","0","335","0","18982","0","0","0","0","255","0","255","0","255","0","1","0","0","0","255","0","0","0","0","0","255","1","0","15000000","0","255","40","0","0","0","610206407"
"626101","200000011","0","0","255","0","1","440","プレシア（フォールン）のシャドウ","0","563","0","0","0","0","0","0","255","0","255","0","255","0","7","0","0","0","255","0","0","0","0","0","255","1","17382","15000000","0","255","40","0","0","0","610206408"
"250700","200000011","0","0","3460","0","0","2776","ゴーレム","0","1041","0","12995","0","0","0","0","346","0","3460","0","3460","0","1","0","0","0","3460","39","0","0","0","0","3460","0","0","77115543","0","3460","40","0","0","0","610206501"
"251300","200000011","0","0","3460","0","0","1041","ジャングルガード","0","2603","0","15724","0","0","0","0","346","0","3460","0","3460","0","1","0","0","0","3460","31","0","0","0","0","3460","0","0","75971276","0","3460","40","0","0","0","610206502"
"255900","200000011","0","0","3460","0","0","521","コボルトアサシン","0","781","0","32677","0","0","0","0","346","0","3460","0","3460","0","1","0","0","0","3460","32","0","0","0","0","3460","0","0","59133392","0","3460","40","0","0","0","610206503"
"259300","200000011","0","0","3460","0","0","347","ファイヤーメイジ","0","521","0","0","0","0","0","0","346","0","3460","0","3460","0","1","0","0","0","3460","32","0","0","0","0","3460","0","29797","36019176","0","3460","40","0","0","0","610206504"
"606401","200000011","0","0","346","0","1","626","シェフィのシャドウ","0","524","0","121509","0","0","0","0","346","0","346","0","346","0","1","0","0","0","346","0","0","0","0","0","346","6","0","60000000","0","346","40","0","0","0","610206505"
"218001","200000011","0","0","346","0","1","817","クリア（フォールン）のシャドウ","0","948","0","99414","0","0","0","0","346","0","346","0","346","0","1","0","0","0","346","0","0","0","0","0","346","1","0","60000000","0","346","40","0","0","0","610206506"
"625801","200000011","0","0","346","0","1","509","リリ（フォールン）のシャドウ","0","468","0","115157","0","0","0","0","346","0","346","0","346","0","7","0","0","0","346","0","0","0","0","0","346","1","0","60000000","0","346","40","0","0","0","610206507"
"626101","200000011","0","0","346","0","1","602","プレシア（フォールン）のシャドウ","0","727","0","0","0","0","0","0","346","0","346","0","346","0","1","0","0","0","346","0","0","0","0","0","346","1","108905","60000000","0","346","40","0","0","0","610206508"
"323500","300000022","0","0","0","0","0","300","ペンギャッチョ","0","300","0","20000","0","0","0","0","200","0","10000","0","10000","0","1","0","0","0","10000","0","0","0","0","0","0","1","20000","67000000","0","10000","50","0","0","0","610207101"
"216908","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610207102"
"323501","300000031","0","0","0","0","0","99999","ペンギャッチョ","0","99999","0","20000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","0","0","0","0","0","0","0","1","20000","380000000","0","0","50","0","0","0","610207201"
"323502","300000020","0","0","0","0","0","750","ペンギャッチョ","0","750","0","40000","0","0","0","0","300","0","0","0","1000","0","1","0","0","0","0","0","0","0","0","0","25000","1","40000","380000000","0","25000","50","0","0","0","610207202"
"323503","300000022","0","0","0","0","0","300","ペンギャッチョ","0","300","0","20000","0","0","0","0","300","0","15000","0","10000","0","1","0","0","0","25000","70","0","0","0","0","0","1","20000","380000000","0","25000","50","0","0","0","610207203"
"216908","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610207204"
"216908","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610207205"
"216908","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610207206"
"323504","300000031","0","0","0","0","0","99999","ペンギャッチョ","0","99999","0","30000","0","0","0","0","450","0","0","0","50000","0","1","0","0","0","0","0","0","0","0","0","0","1","30000","900000000","0","0","50","0","0","0","610207301"
"323505","300000020","0","0","0","0","0","2000","ペンギャッチョ","0","2000","0","45000","0","0","0","0","450","0","0","0","50000","0","1","0","0","0","0","180","0","0","0","0","50000","1","45000","900000000","0","50000","50","0","0","0","610207302"
"323506","300000022","0","0","0","0","0","600","ペンギャッチョ","0","600","0","30000","0","0","0","0","450","0","50000","0","50000","0","1","0","0","0","50000","130","0","0","0","0","0","1","30000","900000000","0","50000","50","0","0","0","610207303"
"216908","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610207304"
"216908","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610207305"
"216908","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","450","0","400","0","400","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610207306"
"251700","200000011","0","0","2550","0","0","1920","スノウゴート","0","2560","0","11714","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","40931577","0","2550","40","0","0","0","610207401"
"250400","200000011","0","0","2550","0","0","1536","トドドン","0","2048","0","11990","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","34964077","0","2550","40","0","0","0","610207402"
"257100","200000011","0","0","2550","0","0","576","アイスモール","0","768","0","15164","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","31593934","0","2550","40","0","0","0","610207403"
"258800","200000011","0","0","2550","0","0","384","ムックル","0","512","0","19139","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","24926727","0","2550","40","0","0","0","610207404"
"251700","200000011","0","0","3490","0","0","2625","スノウゴート","0","3500","0","98992","0","0","0","0","349","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","131222751","0","3490","41","0","0","0","610207501"
"250400","200000011","0","0","3490","0","0","2100","トドドン","0","2800","0","101592","0","0","0","0","349","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","112411448","0","3490","41","0","0","0","610207502"
"257100","200000011","0","0","3490","0","0","788","アイスモール","0","1050","0","201121","0","0","0","0","349","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","102444532","0","3490","41","0","0","0","610207503"
"258800","200000011","0","0","3490","0","0","525","ムックル","0","700","0","176315","0","0","0","0","349","0","3490","0","3490","0","1","0","0","0","3490","0","0","0","0","0","3490","0","0","81634362","0","3490","41","0","0","0","610207504"
"323800","300000022","0","0","0","0","0","0","覇瞳皇帝'","0","0","0","20000","0","0","0","0","200","0","10000","0","10000","0","1","0","0","0","0","130","0","0","0","0","0","1","20000","67000000","0","10000","50","0","0","0","610208101"
"216909","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","400","0","400","0","1","0","0","0","100","0","0","0","0","0","200","1","0","99999999","0","0","300","0","0","0","610208102"
"217900","300000001","0","0","0","0","0","9999","環境効果_マナ","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610208103"
"323801","300000031","0","0","0","0","0","99999","覇瞳皇帝'","0","99999","0","60000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","0","0","0","0","0","0","0","1","60000","400000000","0","0","50","0","0","0","610208201"
"323802","300000022","0","0","0","0","0","800","覇瞳皇帝'","0","800","0","20000","0","0","0","0","300","0","25000","0","25000","0","1","0","0","0","0","130","0","0","0","0","0","1","20000","400000000","0","25000","50","0","0","0","610208202"
"323803","300000022","0","0","0","0","0","0","覇瞳皇帝'","0","0","0","20000","0","0","0","0","300","0","25000","0","25000","0","1","0","0","0","0","130","0","0","0","0","0","1","20000","400000000","0","25000","50","0","0","0","610208203"
"216909","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610208204"
"216909","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","100","0","100","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610208205"
"216909","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","600","0","600","0","1","0","0","0","100","0","0","0","0","0","200","1","0","99999999","0","0","300","0","0","0","610208206"
"323804","300000031","0","0","0","0","0","99999","覇瞳皇帝'","0","99999","0","60000","0","0","0","0","460","0","0","0","50000","0","1","0","0","0","0","0","0","0","0","0","0","1","60000","900000000","0","0","50","0","0","0","610208301"
"323805","300000022","0","0","0","0","0","2000","覇瞳皇帝'","0","2000","0","60000","0","0","0","0","460","0","50000","0","50000","0","1","0","0","0","0","130","0","0","0","0","0","1","60000","900000000","0","50000","50","0","0","0","610208302"
"323806","300000022","0","0","0","0","0","0","覇瞳皇帝'","0","0","0","60000","0","0","0","0","460","0","50000","0","50000","0","1","0","0","0","0","130","0","0","0","0","0","1","60000","900000000","0","50000","50","0","0","0","610208303"
"216909","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","400","610208304"
"216909","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","400","610208305"
"216909","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","460","0","800","0","800","0","1","0","0","0","100","0","0","0","0","0","200","1","0","99999999","0","0","300","0","0","400","610208306"
"600101","200000011","0","0","2550","0","1","1168","ヒヨリのシャドウ","0","1152","0","24388","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","6","0","106068388","0","2550","40","0","0","0","610208401"
"600301","200000011","0","0","2550","0","2","1168","レイのシャドウ","0","1152","0","29939","0","0","0","0","255","0","638","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","6","0","104444241","0","2550","40","0","0","0","610208402"
"600101","200000011","0","0","3520","0","1","3046","ヒヨリのシャドウ","0","3070","0","107305","0","0","0","0","352","0","3520","0","3520","0","1","0","0","0","3520","0","0","0","0","0","3520","6","0","202670972","0","3520","40","0","0","0","610208501"
"600301","200000011","0","0","3520","0","2","3046","レイのシャドウ","0","3070","0","123105","0","0","0","0","352","0","880","0","3520","0","1","0","0","0","3520","0","0","0","0","0","3520","6","0","198610604","0","3520","40","0","0","0","610208502"
"323900","300000022","0","0","0","0","0","500","氷獄入道","0","500","0","20000","0","0","0","0","200","0","10000","0","0","0","1","0","0","0","10000","130","0","0","0","0","10000","1","20000","67000000","0","10000","50","0","0","0","610209101"
"217002","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610209102"
