7d8b3117ce7013d3635b494de13356f7d16e42b9154e87edfcc0383af54c211b,426e607e46329d38e63a0e2a4da628baf69470a90a760683ca813dea3e66e3f3,5da58df4bebc4dfc6066272bde04832690d1e1b1dae43a2cb119843ad698e426,006f505f5fda8185e79a266c63338e01e174e092bb4e33657ce96d3e95d86edd,a18a6576227480e2a065026a140110b6de1308f59a29d5da01933ef3e8ad6065
"100","165","50092","176","50"
"100","402","50093","176","50"
"100","658","50094","178","50"
"100","355","50095","180","50"
"101","36","50096","180","50"
"100","383","50097","183","50"
"100","154","50098","185","50"
"100","51","50099","186","50"
"100","289","50100","186","50"
"100","736","50101","187","50"
"100","1046","50102","188","50"
"100","643","50103","190","50"
"100","699","50104","190","50"
"100","1065","50105","192","50"
"100","880","50106","195","50"
"200","802","50107","195","50"
"100","567","50108","196","50"
"100","518","50109","197","50"
"100","813","50110","198","50"
"100","583","50111","200","50"
"100","170","50112","202","50"
"100","318","50113","202","50"
"100","217","50114","204","50"
"100","325","50115","204","50"
"100","44","50116","205","50"
"100","223","50117","206","50"
"101","492","50118","207","50"
"100","254","50119","208","50"
"100","134","50120","208","50"
"100","475","50121","209","50"
"100","603","50122","209","50"
"100","789","50123","211","50"
"100","447","50124","211","50"
"100","411","50125","214","50"
"100","567","50126","215","50"
"100","866","50127","218","50"
"100","578","50128","221","50"
"100","147","50129","224","50"
"101","366","50130","225","50"
"100","243","50131","227","50"
"100","441","50132","227","50"
"100","576","50133","228","50"
"100","471","50134","228","50"
"100","23","50135","231","50"
"100","349","50136","232","50"
"100","464","50137","234","50"
"100","40","50138","234","50"
"100","286","50139","235","50"
"100","188","50140","237","50"
"100","290","50141","239","50"
"100","37","50142","239","50"
"100","181","50143","240","50"
"101","626","50144","243","50"
"100","537","50145","244","50"
"100","348","50146","244","50"
"100","837","50147","246","50"
"100","1127","50148","249","50"
"100","1054","50149","251","50"
"100","887","50150","254","50"
"100","1164","50151","255","50"
"100","882","50152","258","50"
"100","778","50153","258","50"
"100","491","50154","259","50"
"100","226","50155","262","50"
"100","707","50156","263","50"
"100","911","50157","265","50"
"101","416","50158","266","50"
"100","503","50159","269","50"
"100","156","50160","271","50"
"100","101","50161","273","50"
"100","300","50162","276","50"
"100","144","50163","276","50"
"100","506","50164","276","50"
"100","709","50165","276","50"
"100","1031","50166","279","50"
"100","1142","50167","281","50"
"100","767","50168","283","50"
"100","314","50169","286","50"
"100","647","50170","289","50"
"100","506","50171","291","50"
"100","998","50172","294","50"
"100","1132","50173","296","50"
"101","1178","50174","298","50"
"100","970","50175","300","50"
"100","1195","50176","301","50"
"100","945","50177","303","50"
"100","637","50178","305","50"
"100","544","50179","307","50"
"100","754","50180","307","50"
"100","1033","50181","307","50"
"100","734","50182","310","50"
"100","1188","50183","310","50"
"100","900","50184","313","50"
"100","533","50185","314","50"
"100","912","50186","315","50"
"100","1084","50187","316","50"
"200","688","50188","316","50"
"100","290","50189","317","50"
"100","393","50190","319","50"
"100","847","50191","322","50"
"100","520","50192","325","50"
"100","850","50193","325","50"
"300","813","50194","325","50"
"100","1104","50195","325","50"
"100","821","50196","326","50"
"100","1027","50197","326","50"
"100","660","50198","328","50"
"100","498","50199","329","50"
"100","702","50200","330","50"
"100","1083","50201","331","50"
"100","717","50202","332","50"
"100","330","50203","335","50"
"100","454","50204","335","50"
"100","44","50205","336","50"
"100","171","50206","339","50"
"100","503","50207","339","50"
"100","123","50208","341","50"
"100","535","50209","341","50"
"100","87","50210","343","50"
"100","265","50211","343","50"
"100","87","50212","346","50"
"100","376","50213","349","50"
"100","306","50214","350","50"
"100","623","50215","352","50"
"101","302","50216","354","50"
"100","208","50217","357","50"
"100","694","50218","360","50"
"100","503","50219","363","50"
"100","776","50220","363","50"
"100","326","50221","364","50"
"100","267","50222","366","50"
"100","472","50223","366","50"
"100","690","50224","367","50"
"100","436","50225","367","50"
"100","296","50226","370","50"
"100","145","50227","373","50"
"100","308","50228","373","50"
"100","621","50229","373","50"
"100","1034","50230","373","50"
"101","730","50231","374","50"
"100","279","50232","375","50"
"100","579","50233","378","50"
"100","962","50234","381","50"
"100","1091","50235","382","50"
"100","950","50236","382","50"
"100","1125","50237","382","50"
"100","892","50238","384","50"
"100","703","50239","387","50"
"100","375","50240","388","50"
"100","275","50241","390","50"
"100","322","50242","392","50"
"100","111","50243","393","50"
"100","480","50244","396","50"
"100","68","50245","399","50"
"100","302","50246","402","50"
"100","70","50247","405","50"
"100","194","50248","405","50"
"100","466","50249","407","50"
"100","152","50250","410","50"
"100","44","50251","411","50"
"100","255","50252","413","50"
"100","375","50253","415","50"
"100","669","50254","417","50"
"100","629","50255","420","50"
"100","552","50256","423","50"
"100","751","50257","423","50"
"100","894","50258","423","50"
"100","700","50259","426","50"
"101","574","50260","429","50"
"100","896","50261","432","50"
"100","740","50262","432","50"
"100","300","50263","434","50"
"100","584","50264","437","50"
"100","889","50265","440","50"
"100","463","50266","440","50"
"100","660","50267","440","50"
"100","794","50268","441","50"
"100","867","50269","443","50"
"100","966","50270","443","50"
"100","1074","50271","446","50"
"100","1128","50272","446","50"
"100","903","50273","447","50"
"100","1148","50274","448","50"
"100","985","50275","450","50"
"100","1024","50276","452","50"
"100","1177","50277","453","50"
"100","1085","50278","454","50"
"101","958","50279","454","50"
"100","864","50280","457","50"
"100","938","50281","459","50"
"100","1091","50282","460","50"
"100","1169","50283","460","50"
"100","1096","50284","461","50"
"100","1015","50285","463","50"
"100","1073","50286","463","50"
"100","897","50287","465","50"
"100","1040","50288","465","50"
"100","1102","50289","468","50"
"100","909","50290","470","50"
"300","751","50291","473","50"
"100","626","50292","476","50"
"100","572","50293","476","50"
"100","713","50294","478","50"
"100","441","50295","479","50"
"100","253","50296","482","50"
"100","449","50297","485","50"
"100","326","50298","487","50"
"100","98","50299","488","50"
"100","343","50300","489","50"
"100","533","50301","490","50"
"100","361","50302","491","50"
"100","311","50303","494","50"
"100","376","50304","494","50"
"100","256","50305","497","50"
"100","636","50306","498","50"
"100","996","50307","501","50"
"100","759","50308","501","50"
"100","477","50309","503","50"
"100","602","50310","504","50"
"100","421","50311","504","50"
"100","513","50312","504","50"
"100","444","50313","505","50"
"100","718","50314","505","50"
"100","389","50315","508","50"
"100","242","50316","508","50"
"100","594","50317","509","50"
"100","459","50318","512","50"
"100","30","50319","514","50"
"100","176","50320","514","50"
"100","436","50321","514","50"
"100","496","50322","514","50"
"100","172","50323","516","50"
"101","276","50324","516","50"
"100","27","50325","516","50"
"100","319","50326","517","50"
"100","273","50327","518","50"
"100","518","50328","518","50"
"100","416","50329","519","50"
"100","15","50330","520","50"
"100","119","50331","520","50"
"100","88","50332","522","50"
"100","521","50333","525","50"
"100","891","50334","526","50"
"100","998","50335","528","50"
"100","808","50336","528","50"
"100","412","50337","528","50"
"100","524","50338","531","50"
"100","688","50339","533","50"
"100","1101","50340","533","50"
"100","842","50341","535","50"
"100","678","50342","537","50"
"100","842","50343","538","50"
"100","761","50344","538","50"
"100","831","50345","538","50"
"100","707","50346","541","50"
"100","1069","50347","542","50"
"100","1182","50348","544","50"
"101","1060","50349","544","50"
"100","802","50350","544","50"
"100","1170","50351","547","50"
"100","767","50352","547","50"
"100","1115","50353","547","50"
"100","860","50354","549","50"
"100","719","50355","550","50"
"100","1121","50356","553","50"
"101","982","50357","554","50"
"100","879","50358","557","50"
"100","434","50359","559","50"
"100","191","50360","561","50"
"100","95","50361","561","50"
"100","153","50362","563","50"
"100","416","50363","563","50"
"100","376","50364","565","50"
"101","90","50365","566","50"
"100","218","50366","568","50"
"100","356","50367","571","50"
"100","534","50368","571","50"
"100","896","50369","571","50"
"100","1056","50370","573","50"
"100","913","50371","573","50"
"100","1103","50372","573","50"
"100","995","50373","576","50"
"100","643","50374","579","50"
"100","704","50375","579","50"
"100","822","50376","582","50"
"100","727","50377","585","50"
"100","954","50378","586","50"
"100","680","50379","586","50"
"100","255","50380","589","50"
"200","98","50381","591","50"
"100","281","50382","591","50"
"100","394","50383","594","50"
"100","605","50384","596","50"
"100","435","50385","597","50"
"100","105","50386","600","50"
"100","10","50387","601","50"
"100","200","50388","602","50"
"100","146","50389","603","50"
"100","517","50390","603","50"
"100","170","50391","606","50"
"100","201","50392","606","50"
"100","427","50393","609","50"
"100","585","50394","612","50"
"100","657","50395","613","50"
"100","823","50396","615","50"
"100","749","50397","615","50"
"100","370","50398","618","50"
"100","559","50399","620","50"
"100","119","50400","621","50"
"100","553","50401","623","50"
"100","862","50402","624","50"
"100","781","50403","626","50"
"300","382","50404","628","50"
"100","314","50405","628","50"
"100","629","50406","628","50"
"100","668","50407","630","50"
"100","302","50408","630","50"
"100","348","50409","631","50"
"100","382","50410","633","50"
"100","589","50411","634","50"
"100","502","50412","634","50"
"100","228","50413","634","50"
"100","87","50414","635","50"
"100","442","50415","636","50"
"100","292","50416","636","50"
"100","739","50417","637","50"
"100","959","50418","637","50"
"101","806","50419","640","50"
"100","1160","50420","643","50"
"100","992","50421","646","50"
"100","1090","50422","649","50"
"100","311","50423","650","50"
"100","488","50424","650","50"
"100","371","50425","653","50"
"100","136","50426","654","50"
"100","78","50427","657","50"
"100","282","50428","660","50"
"100","51","50429","661","50"
"100","238","50430","662","50"
"100","13","50431","665","50"
"100","233","50432","665","50"
"100","98","50433","665","50"
"200","233","50434","665","50"
"100","366","50435","667","50"
"100","415","50436","668","50"
"100","291","50437","670","50"
"100","172","50438","673","50"
"100","90","50439","675","50"
"100","188","50440","678","50"
"100","261","50441","680","50"
"100","163","50442","680","50"
"100","236","50443","682","50"
"100","92","50444","684","50"
"100","204","50445","687","50"
"100","165","50446","687","50"
"101","295","50447","689","50"
"100","357","50448","692","50"
"100","318","50449","692","50"
"100","366","50450","693","50"
"100","422","50451","693","50"
"100","533","50452","696","50"
"100","496","50453","696","50"
"100","349","50454","696","50"
"100","447","50455","698","50"
"100","406","50456","700","50"
"100","521","50457","700","50"
"100","462","50458","700","50"
"100","376","50459","700","50"
"100","416","50460","702","50"
"100","315","50461","703","50"
"100","230","50462","703","50"
"100","87","50463","703","50"
"100","211","50464","703","50"
"100","287","50465","705","50"
"100","351","50466","705","50"
"101","454","50467","708","50"
"100","528","50468","711","50"
"100","400","50469","711","50"
"100","67","50470","713","50"
"100","502","50471","715","50"
"100","304","50472","715","50"
"100","347","50473","718","50"
"100","621","50474","721","50"
"100","1041","50475","722","50"
"100","935","50476","723","50"
"100","1095","50477","726","50"
"100","706","50478","727","50"
"100","413","50479","727","50"
"100","152","50480","728","50"
"100","445","50481","730","50"
"100","281","50482","732","50"
"100","201","50483","732","50"
"100","80","50484","734","50"
"100","341","50485","734","50"
"100","143","50486","737","50"
"100","279","50487","738","50"
"100","96","50488","740","50"
"100","532","50489","742","50"
"100","299","50490","745","50"
"100","199","50491","748","50"
"100","362","50492","749","50"
"100","218","50493","751","50"
"100","143","50494","754","50"
"100","381","50495","754","50"
"100","417","50496","755","50"
"100","760","50497","756","50"
"100","962","50498","756","50"
"100","1048","50499","756","50"
"100","885","50500","758","50"
"100","1034","50501","759","50"
"100","1114","50502","759","50"
"100","1032","50503","761","50"
"100","568","50504","761","50"
"100","73","50505","763","50"
"100","456","50506","763","50"
"100","353","50507","764","50"
"100","683","50508","766","50"
"100","1069","50509","766","50"
"100","877","50510","768","50"
"101","494","50511","769","50"
"100","843","50512","771","50"
"100","936","50513","772","50"
"100","901","50514","772","50"
"100","950","50515","772","50"
"100","560","50516","772","50"
"100","866","50517","772","50"
"100","708","50518","774","50"
"100","401","50519","776","50"
"100","673","50520","776","50"
"100","344","50521","776","50"
"100","688","50522","777","50"
"100","1073","50523","779","50"
"100","998","50524","780","50"
"100","634","50525","780","50"
"100","1110","50526","782","50"
"100","1166","50527","784","50"
"100","1081","50528","784","50"
"100","716","50529","785","50"
"100","596","50530","785","50"
"100","178","50531","785","50"
"100","565","50532","785","50"
"101","165","50533","787","50"
"100","124","50534","788","50"
"100","3","50535","789","50"
"100","168","50536","789","50"
"100","382","50537","789","50"
"100","149","50538","791","50"
"100","460","50539","793","50"
"100","185","50540","793","50"
"100","679","50541","794","50"
"100","303","50542","796","50"
"100","752","50543","796","50"
"100","914","50544","798","50"
"100","657","50545","799","50"
"100","214","50546","800","50"
"100","700","50547","801","50"
"100","556","50548","801","50"
"100","777","50549","801","50"
"100","917","50550","802","50"
"100","1008","50551","804","50"
"100","771","50552","805","50"
"100","721","50553","806","50"
"100","347","50554","808","50"
"100","63","50555","810","50"
"100","359","50556","811","50"
"101","634","50557","811","50"
"100","820","50558","811","50"
"100","888","50559","811","50"
"100","751","50560","811","50"
"100","455","50561","812","50"
"100","513","50562","813","50"
"100","639","50563","814","50"
"100","350","50564","814","50"
"100","195","50565","815","50"
"100","662","50566","817","50"
"100","630","50567","819","50"
"100","821","50568","820","50"
"100","945","50569","820","50"
"100","736","50570","822","50"
"100","1199","50571","823","50"
"100","731","50572","823","50"
"100","891","50573","825","50"
"100","858","50574","825","50"
"100","506","50575","827","50"
"100","688","50576","829","50"
"100","579","50577","830","50"
"101","439","50578","832","50"
"100","921","50579","832","50"
"100","505","50580","834","50"
"100","669","50581","834","50"
"100","372","50582","836","50"
"100","95","50583","838","50"
"100","189","50584","838","50"
"100","223","50585","839","50"
"100","692","50586","841","50"
"100","1118","50587","843","50"
"100","926","50588","844","50"
"100","612","50589","844","50"
"100","680","50590","845","50"
"100","614","50591","845","50"
"100","766","50592","845","50"
"100","374","50593","845","50"
"200","552","50594","846","50"
"100","667","50595","848","50"
"100","815","50596","849","50"
"100","648","50597","850","50"
"100","842","50598","852","50"
"100","982","50599","852","50"
"100","732","50600","852","50"
