1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"69002","0","0","101011","0","0","64001011","2","4","60","0","0","4","69002","0","2","600120692","0","101011","0","600002863","61361","0","620380066","0","0","0","620050066","0","10011007","0","1","2","10011009","1","15","1","0","100","1652","620190064"
"23002","620020020","0","0","2","1","10011003","2","0","100","25","0","0","23002","0","4","600120233","0","0","61362","600002866","101011","0","620050020","0","0","0","620130120","63001002","10011001","0","1","3","10011002","1","72","1","0","72","878","620040020"
"24002","620020021","0","0","2","1","10011003","2","0","100","25","0","0","24002","0","4","600120243","0","0","61362","600002867","101011","0","620050021","0","0","0","620130121","63001002","10011001","0","1","3","10011002","1","72","1","0","72","892","620040021"
"25002","620020022","0","0","2","1","10011003","2","0","100","25","0","0","25002","0","4","600120253","0","0","61362","600002868","101011","0","620050022","0","0","0","620130122","63001002","10011001","0","1","3","10011002","1","72","1","0","72","904","620040022"
"26002","620020023","0","0","2","1","10011003","2","0","100","25","0","0","26002","0","4","600120263","0","0","61362","600002869","101011","0","620050023","0","0","0","620130123","63001002","10011001","0","1","3","10011002","1","72","1","0","72","912","620040023"
"27002","620020024","0","0","2","1","10011004","2","0","100","25","0","0","27002","0","4","600120273","0","0","61362","600002870","101011","0","620050024","0","0","0","620130124","63001002","10011001","0","1","3","10011003","1","72","1","0","72","926","620040024"
"28002","620020025","0","0","2","1","10011004","2","0","100","25","0","0","28002","0","4","600120283","0","0","61362","600002871","101011","0","620050025","0","0","0","620130125","63001002","10011001","0","1","3","10011003","1","72","1","0","72","938","620040025"
"29002","620020026","0","0","2","1","10011004","2","0","100","25","0","0","29002","0","4","600120293","0","0","61362","600002872","101011","0","620050026","0","0","0","620130126","63001002","10011001","0","1","3","10011003","1","72","1","0","72","950","620040026"
"30002","620020027","0","0","2","1","10011004","2","0","100","25","0","0","30002","0","4","600120303","0","0","61362","600002873","101011","0","620050027","0","0","0","620130127","63001002","10011001","0","1","3","10011003","1","72","1","0","72","960","620040027"
"31002","620020028","0","0","2","1","10011004","2","0","100","25","0","0","31002","0","4","600120313","0","0","61362","600002874","101011","0","620050028","0","0","0","620130128","63001002","10011001","0","1","3","10011003","1","72","1","0","72","976","620040028"
"32002","620020029","0","0","2","1","10011004","2","0","100","25","0","0","32002","0","4","600120323","0","0","61362","600002875","101011","0","620050029","0","0","0","620130129","63001002","10011001","0","1","3","10011003","1","72","1","0","72","996","620040029"
"33002","620020030","0","0","2","1","10011004","2","0","100","25","0","0","33002","0","4","600120333","0","0","61362","600002876","101011","0","620050030","0","0","0","620130130","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1024","620040030"
"34002","620020031","0","0","2","1","10011004","2","0","100","25","0","0","34002","0","4","600120343","0","0","61362","600002877","101011","0","620050031","0","0","0","620130131","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1036","620040031"
"35002","620020032","0","0","2","1","10011005","2","0","100","25","0","0","35002","0","4","600120353","0","0","61362","600002878","101011","0","620050032","0","0","0","620130132","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1044","620040032"
"36002","620020033","0","0","2","1","10011005","2","0","100","25","0","0","36002","0","4","600120363","0","0","61362","600002879","101011","0","620050033","0","0","0","620130133","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1072","620040033"
"37002","620020034","0","0","2","1","10011005","2","0","100","25","0","0","37002","0","4","600120373","0","0","61362","600002880","101011","0","620050034","0","0","0","620130134","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1086","620040034"
"38002","620020035","0","0","2","1","10011005","2","0","100","25","0","0","38002","0","4","600120383","0","0","61362","600002881","101011","0","620050035","0","0","0","620130135","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1106","620040035"
"39002","620020036","0","0","2","1","10011005","2","0","100","25","0","0","39002","0","4","600120393","0","0","61362","600002882","101011","0","620050036","0","0","0","620130136","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1126","620040036"
"40002","620020037","0","0","2","1","10011005","2","0","100","25","0","0","40002","0","4","600120403","0","0","61362","600002883","101011","0","620050037","0","0","0","620130137","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1156","620040037"
"41002","620020038","0","0","2","1","10011005","2","0","100","25","0","0","41002","0","4","600120413","0","0","61362","600002884","101011","0","620050038","0","0","0","620130138","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1164","620040038"
"42002","620020039","0","0","2","1","10011006","2","0","100","25","0","0","42002","0","4","600120423","0","0","61362","600002885","101011","0","620050039","0","0","0","620130139","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1176","620040039"
"43002","620020040","0","0","2","1","10011006","2","0","100","25","0","0","43002","0","4","600120433","0","0","61362","600002886","101011","0","620050040","0","0","0","620130140","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1210","620040040"
"44002","620020041","0","0","2","1","10011006","2","0","100","25","0","0","44002","0","4","600120443","0","0","61362","600002887","101011","0","620050041","0","0","0","620130141","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1240","620040041"
"45002","620020042","0","0","2","1","10011006","2","0","100","25","0","0","45002","0","4","600120453","0","0","61362","600002888","101011","0","620050042","0","0","0","620130142","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1270","620040042"
"46002","620020043","0","0","2","1","10011006","2","0","100","25","0","0","46002","0","4","600120463","0","0","61362","600002889","101011","0","620050043","0","0","0","620130143","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1290","620040043"
"47002","620020044","0","0","2","1","10011006","2","0","100","25","0","0","47002","0","4","600120473","0","0","61362","600002890","101011","0","620050044","0","0","0","620130144","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1300","620040044"
"48002","620020045","0","0","2","1","10011006","2","0","100","25","0","0","48002","0","4","600120483","0","0","61362","600002891","101011","0","620050045","0","0","0","620130145","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1320","620040045"
"49002","620020046","0","0","2","1","10011007","2","0","100","25","0","0","49002","0","4","600120493","0","0","61362","600002892","101011","0","620050046","0","0","0","620130146","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1346","620040046"
"50002","620020047","0","0","2","1","10011007","2","0","100","25","0","0","50002","0","4","600120503","0","0","61362","600002893","101011","0","620050047","0","0","0","620130147","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1382","620040047"
"51002","620020048","0","0","2","1","10011007","2","0","100","25","0","0","51002","0","4","600120513","0","0","61362","600002894","101011","0","620050048","0","0","0","620130148","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1398","620040048"
"52002","620020049","0","0","2","1","10011007","2","0","100","25","0","0","52002","0","4","600120523","0","0","61362","600002895","101011","0","620050049","0","0","0","620130149","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1416","620040049"
"53002","620020050","0","0","2","1","10011007","2","0","100","25","0","0","53002","0","4","600120533","0","0","61362","600002896","101011","0","620050050","0","0","0","620130150","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1440","620040050"
"54002","620020051","0","0","2","1","10011007","2","0","100","25","0","0","54002","0","4","600120543","0","0","61362","600002897","101011","0","620050051","0","0","0","620130151","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1456","620040051"
"55002","620020052","0","0","2","1","10011007","2","0","100","25","0","0","55002","0","4","600120553","0","0","61362","600002898","101011","0","620050052","0","0","0","620130152","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1468","620040052"
"56002","620020053","0","0","2","1","10011007","2","0","100","25","0","0","56002","0","4","600120563","0","0","61362","600002899","101011","0","620050053","0","0","0","620130153","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1482","620040053"
"57002","620020054","0","0","2","1","10011007","2","0","100","25","0","0","57002","0","4","600120573","0","0","61362","600002900","101011","0","620050054","0","0","0","620130154","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1488","620040054"
"58002","620020055","0","0","2","1","10011007","2","0","100","25","0","0","58002","0","4","600120583","0","0","61362","600002901","101011","0","620050055","0","0","0","620130155","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1500","620040055"
"59002","620020056","0","0","2","1","10011007","2","0","100","25","0","0","59002","0","4","600120593","0","0","61362","600002902","101011","0","620050056","0","0","0","620130156","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1528","620040056"
"60002","620020057","0","0","2","1","10011007","2","0","100","25","0","0","60002","0","4","600120603","0","0","61362","600002903","101011","0","620050057","0","0","0","620130157","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1538","620040057"
"61002","620020058","0","0","2","1","10011007","2","0","100","25","0","0","61002","0","4","600120613","0","0","61362","600002904","101011","0","620050058","0","0","0","620130158","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1558","620040058"
"62002","620020059","0","0","2","1","10011008","2","0","100","25","0","0","62002","0","4","600120623","0","0","61362","600002905","101011","0","620050059","0","0","0","620130159","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1571","620040059"
"63002","620020060","0","0","2","1","10011008","2","0","100","25","0","0","63002","0","4","600120633","0","0","61362","600002906","101011","0","620050060","0","0","0","620130160","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1587","620040060"
"64002","620020061","0","0","2","1","10011008","2","0","100","25","0","0","64002","0","4","600120643","0","0","61362","600002907","101011","0","620050061","0","0","0","620130161","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1601","620040061"
"65002","620020062","0","0","2","1","10011008","2","0","100","25","0","0","65002","0","4","600120653","0","0","61362","600002908","101011","0","620050062","0","0","0","620130162","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1611","620040062"
"66002","620020063","0","0","2","1","10011008","2","0","100","25","0","0","66002","0","4","600120663","0","0","61362","600002909","101011","0","620050063","0","0","0","620130163","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1622","620040063"
"67002","620020064","0","0","2","1","10011008","2","0","100","25","0","0","67002","0","4","600120673","0","0","61362","600002910","101011","0","620050064","0","0","0","620130164","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1631","620040064"
"68002","620020065","0","0","2","1","10011008","2","0","100","25","0","0","68002","0","4","600120683","0","0","61362","600002911","101011","0","620050065","0","0","0","620130165","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1640","620040065"
"69002","620020066","0","0","2","1","10011009","2","0","100","25","0","0","69002","0","4","600120693","0","0","61362","600002912","101011","0","620050066","0","0","0","620130166","63001002","10011007","0","1","3","10011008","1","100","1","0","15","1652","620040066"
"23002","620140020","0","0","2","1","10011003","2","0","100","25","0","0","23002","0","4","600120233","0","0","61362","600002915","101011","0","620420020","0","0","0","620120020","63001002","10011001","0","1","3","10011002","1","72","1","0","72","878","620380120"
"24002","620140021","0","0","2","1","10011003","2","0","100","25","0","0","24002","0","4","600120243","0","0","61362","600002916","101011","0","620420021","0","0","0","620120021","63001002","10011001","0","1","3","10011002","1","72","1","0","72","892","620380121"
"25002","620140022","0","0","2","1","10011003","2","0","100","25","0","0","25002","0","4","600120253","0","0","61362","600002917","101011","0","620420022","0","0","0","620120022","63001002","10011001","0","1","3","10011002","1","72","1","0","72","904","620380122"
"26002","620140023","0","0","2","1","10011003","2","0","100","25","0","0","26002","0","4","600120263","0","0","61362","600002918","101011","0","620420023","0","0","0","620120023","63001002","10011001","0","1","3","10011002","1","72","1","0","72","912","620380123"
"27002","620140024","0","0","2","1","10011004","2","0","100","25","0","0","27002","0","4","600120273","0","0","61362","600002919","101011","0","620420024","0","0","0","620120024","63001002","10011001","0","1","3","10011003","1","72","1","0","72","926","620380124"
"28002","620140025","0","0","2","1","10011004","2","0","100","25","0","0","28002","0","4","600120283","0","0","61362","600002920","101011","0","620420025","0","0","0","620120025","63001002","10011001","0","1","3","10011003","1","72","1","0","72","938","620380125"
"29002","620140026","0","0","2","1","10011004","2","0","100","25","0","0","29002","0","4","600120293","0","0","61362","600002921","101011","0","620420026","0","0","0","620120026","63001002","10011001","0","1","3","10011003","1","72","1","0","72","950","620380126"
"30002","620140027","0","0","2","1","10011004","2","0","100","25","0","0","30002","0","4","600120303","0","0","61362","600002922","101011","0","620420027","0","0","0","620120027","63001002","10011001","0","1","3","10011003","1","72","1","0","72","960","620380127"
"31002","620140028","0","0","2","1","10011004","2","0","100","25","0","0","31002","0","4","600120313","0","0","61362","600002923","101011","0","620420028","0","0","0","620120028","63001002","10011001","0","1","3","10011003","1","72","1","0","72","976","620380128"
"32002","620140029","0","0","2","1","10011004","2","0","100","25","0","0","32002","0","4","600120323","0","0","61362","600002924","101011","0","620420029","0","0","0","620120029","63001002","10011001","0","1","3","10011003","1","72","1","0","72","996","620380129"
"33002","620140030","0","0","2","1","10011004","2","0","100","25","0","0","33002","0","4","600120333","0","0","61362","600002925","101011","0","620420030","0","0","0","620120030","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1024","620380130"
"34002","620140031","0","0","2","1","10011004","2","0","100","25","0","0","34002","0","4","600120343","0","0","61362","600002926","101011","0","620420031","0","0","0","620120031","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1036","620380131"
"35002","620140032","0","0","2","1","10011005","2","0","100","25","0","0","35002","0","4","600120353","0","0","61362","600002927","101011","0","620420032","0","0","0","620120032","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1044","620380132"
"36002","620140033","0","0","2","1","10011005","2","0","100","25","0","0","36002","0","4","600120363","0","0","61362","600002928","101011","0","620420033","0","0","0","620120033","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1072","620380133"
"37002","620140034","0","0","2","1","10011005","2","0","100","25","0","0","37002","0","4","600120373","0","0","61362","600002929","101011","0","620420034","0","0","0","620120034","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1086","620380134"
"38002","620140035","0","0","2","1","10011005","2","0","100","25","0","0","38002","0","4","600120383","0","0","61362","600002930","101011","0","620420035","0","0","0","620120035","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1106","620380135"
"39002","620140036","0","0","2","1","10011005","2","0","100","25","0","0","39002","0","4","600120393","0","0","61362","600002931","101011","0","620420036","0","0","0","620120036","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1126","620380136"
"40002","620140037","0","0","2","1","10011005","2","0","100","25","0","0","40002","0","4","600120403","0","0","61362","600002932","101011","0","620420037","0","0","0","620120037","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1156","620380137"
"41002","620140038","0","0","2","1","10011005","2","0","100","25","0","0","41002","0","4","600120413","0","0","61362","600002933","101011","0","620420038","0","0","0","620120038","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1164","620380138"
"42002","620140039","0","0","2","1","10011006","2","0","100","25","0","0","42002","0","4","600120423","0","0","61362","600002934","101011","0","620420039","0","0","0","620120039","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1176","620380139"
"43002","620140040","0","0","2","1","10011006","2","0","100","25","0","0","43002","0","4","600120433","0","0","61362","600002935","101011","0","620420040","0","0","0","620120040","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1210","620380140"
"44002","620140041","0","0","2","1","10011006","2","0","100","25","0","0","44002","0","4","600120443","0","0","61362","600002936","101011","0","620420041","0","0","0","620120041","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1240","620380141"
"45002","620140042","0","0","2","1","10011006","2","0","100","25","0","0","45002","0","4","600120453","0","0","61362","600002937","101011","0","620420042","0","0","0","620120042","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1270","620380142"
"46002","620140043","0","0","2","1","10011006","2","0","100","25","0","0","46002","0","4","600120463","0","0","61362","600002938","101011","0","620420043","0","0","0","620120043","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1290","620380143"
"47002","620140044","0","0","2","1","10011006","2","0","100","25","0","0","47002","0","4","600120473","0","0","61362","600002939","101011","0","620420044","0","0","0","620120044","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1300","620380144"
"48002","620140045","0","0","2","1","10011006","2","0","100","25","0","0","48002","0","4","600120483","0","0","61362","600002940","101011","0","620420045","0","0","0","620120045","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1320","620380145"
"49002","620140046","0","0","2","1","10011007","2","0","100","25","0","0","49002","0","4","600120493","0","0","61362","600002941","101011","0","620420046","0","0","0","620120046","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1346","620380146"
"50002","620140047","0","0","2","1","10011007","2","0","100","25","0","0","50002","0","4","600120503","0","0","61362","600002942","101011","0","620420047","0","0","0","620120047","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1382","620380147"
"51002","620140048","0","0","2","1","10011007","2","0","100","25","0","0","51002","0","4","600120513","0","0","61362","600002943","101011","0","620420048","0","0","0","620120048","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1398","620380148"
"52002","620140049","0","0","2","1","10011007","2","0","100","25","0","0","52002","0","4","600120523","0","0","61362","600002944","101011","0","620420049","0","0","0","620120049","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1416","620380149"
"53002","620140050","0","0","2","1","10011007","2","0","100","25","0","0","53002","0","4","600120533","0","0","61362","600002945","101011","0","620420050","0","0","0","620120050","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1440","620380150"
"54002","620140051","0","0","2","1","10011007","2","0","100","25","0","0","54002","0","4","600120543","0","0","61362","600002946","101011","0","620420051","0","0","0","620120051","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1456","620380151"
"55002","620140052","0","0","2","1","10011007","2","0","100","25","0","0","55002","0","4","600120553","0","0","61362","600002947","101011","0","620420052","0","0","0","620120052","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1468","620380152"
"56002","620140053","0","0","2","1","10011007","2","0","100","25","0","0","56002","0","4","600120563","0","0","61362","600002948","101011","0","620420053","0","0","0","620120053","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1482","620380153"
"57002","620140054","0","0","2","1","10011007","2","0","100","25","0","0","57002","0","4","600120573","0","0","61362","600002949","101011","0","620420054","0","0","0","620120054","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1488","620380154"
"58002","620140055","0","0","2","1","10011007","2","0","100","25","0","0","58002","0","4","600120583","0","0","61362","600002950","101011","0","620420055","0","0","0","620120055","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1500","620380155"
"59002","620140056","0","0","2","1","10011007","2","0","100","25","0","0","59002","0","4","600120593","0","0","61362","600002951","101011","0","620420056","0","0","0","620120056","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1528","620380156"
"60002","620140057","0","0","2","1","10011007","2","0","100","25","0","0","60002","0","4","600120603","0","0","61362","600002952","101011","0","620420057","0","0","0","620120057","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1538","620380157"
"61002","620140058","0","0","2","1","10011007","2","0","100","25","0","0","61002","0","4","600120613","0","0","61362","600002953","101011","0","620420058","0","0","0","620120058","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1558","620380158"
"62002","620140059","0","0","2","1","10011008","2","0","100","25","0","0","62002","0","4","600120623","0","0","61362","600002954","101011","0","620420059","0","0","0","620120059","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1571","620380159"
"63002","620140060","0","0","2","1","10011008","2","0","100","25","0","0","63002","0","4","600120633","0","0","61362","600002955","101011","0","620420060","0","0","0","620120060","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1587","620380160"
"64002","620140061","0","0","2","1","10011008","2","0","100","25","0","0","64002","0","4","600120643","0","0","61362","600002956","101011","0","620420061","0","0","0","620120061","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1601","620380161"
"65002","620140062","0","0","2","1","10011008","2","0","100","25","0","0","65002","0","4","600120653","0","0","61362","600002957","101011","0","620420062","0","0","0","620120062","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1611","620380162"
"66002","620140063","0","0","2","1","10011008","2","0","100","25","0","0","66002","0","4","600120663","0","0","61362","600002958","101011","0","620420063","0","0","0","620120063","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1622","620380163"
"67002","620140064","0","0","2","1","10011008","2","0","100","25","0","0","67002","0","4","600120673","0","0","61362","600002959","101011","0","620420064","0","0","0","620120064","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1631","620380164"
"68002","620140065","0","0","2","1","10011008","2","0","100","25","0","0","68002","0","4","600120683","0","0","61362","600002960","101011","0","620420065","0","0","0","620120065","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1640","620380165"
"69002","620140066","0","0","2","1","10011009","2","0","100","25","0","0","69002","0","4","600120693","0","0","61362","600002961","101011","0","620420066","0","0","0","620120066","63001002","10011007","0","1","3","10011008","1","100","1","0","15","1652","620380166"
"23002","620150020","0","0","2","1","10011003","2","0","100","25","0","0","23002","0","4","600120233","0","0","61362","600002964","101011","0","620220020","0","0","0","620240020","63001002","10011001","0","1","3","10011002","1","72","1","0","72","878","620380120"
"24002","620150021","0","0","2","1","10011003","2","0","100","25","0","0","24002","0","4","600120243","0","0","61362","600002965","101011","0","620220021","0","0","0","620240021","63001002","10011001","0","1","3","10011002","1","72","1","0","72","892","620380121"
"25002","620150022","0","0","2","1","10011003","2","0","100","25","0","0","25002","0","4","600120253","0","0","61362","600002966","101011","0","620220022","0","0","0","620240022","63001002","10011001","0","1","3","10011002","1","72","1","0","72","904","620380122"
"26002","620150023","0","0","2","1","10011003","2","0","100","25","0","0","26002","0","4","600120263","0","0","61362","600002967","101011","0","620220023","0","0","0","620240023","63001002","10011001","0","1","3","10011002","1","72","1","0","72","912","620380123"
"27002","620150024","0","0","2","1","10011004","2","0","100","25","0","0","27002","0","4","600120273","0","0","61362","600002968","101011","0","620220024","0","0","0","620240024","63001002","10011001","0","1","3","10011003","1","72","1","0","72","926","620380124"
"28002","620150025","0","0","2","1","10011004","2","0","100","25","0","0","28002","0","4","600120283","0","0","61362","600002969","101011","0","620220025","0","0","0","620240025","63001002","10011001","0","1","3","10011003","1","72","1","0","72","938","620380125"
"29002","620150026","0","0","2","1","10011004","2","0","100","25","0","0","29002","0","4","600120293","0","0","61362","600002970","101011","0","620220026","0","0","0","620240026","63001002","10011001","0","1","3","10011003","1","72","1","0","72","950","620380126"
"30002","620150027","0","0","2","1","10011004","2","0","100","25","0","0","30002","0","4","600120303","0","0","61362","600002971","101011","0","620220027","0","0","0","620240027","63001002","10011001","0","1","3","10011003","1","72","1","0","72","960","620380127"
"31002","620150028","0","0","2","1","10011004","2","0","100","25","0","0","31002","0","4","600120313","0","0","61362","600002972","101011","0","620220028","0","0","0","620240028","63001002","10011001","0","1","3","10011003","1","72","1","0","72","976","620380128"
"32002","620150029","0","0","2","1","10011004","2","0","100","25","0","0","32002","0","4","600120323","0","0","61362","600002973","101011","0","620220029","0","0","0","620240029","63001002","10011001","0","1","3","10011003","1","72","1","0","72","996","620380129"
"33002","620150030","0","0","2","1","10011004","2","0","100","25","0","0","33002","0","4","600120333","0","0","61362","600002974","101011","0","620220030","0","0","0","620240030","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1024","620380130"
"34002","620150031","0","0","2","1","10011004","2","0","100","25","0","0","34002","0","4","600120343","0","0","61362","600002975","101011","0","620220031","0","0","0","620240031","63001002","10011001","0","1","3","10011003","1","72","1","0","72","1036","620380131"
"35002","620150032","0","0","2","1","10011005","2","0","100","25","0","0","35002","0","4","600120353","0","0","61362","600002976","101011","0","620220032","0","0","0","620240032","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1044","620380132"
"36002","620150033","0","0","2","1","10011005","2","0","100","25","0","0","36002","0","4","600120363","0","0","61362","600002977","101011","0","620220033","0","0","0","620240033","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1072","620380133"
"37002","620150034","0","0","2","1","10011005","2","0","100","25","0","0","37002","0","4","600120373","0","0","61362","600002978","101011","0","620220034","0","0","0","620240034","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1086","620380134"
"38002","620150035","0","0","2","1","10011005","2","0","100","25","0","0","38002","0","4","600120383","0","0","61362","600002979","101011","0","620220035","0","0","0","620240035","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1106","620380135"
"39002","620150036","0","0","2","1","10011005","2","0","100","25","0","0","39002","0","4","600120393","0","0","61362","600002980","101011","0","620220036","0","0","0","620240036","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1126","620380136"
