tbl,idx,stat
"v1_2ec6cb945c957b7b0e20d3e43a122d7c7fa1efd50f0c3b8573c8579e6b8c20b3","v1_2ec6cb945c957b7b0e20d3e43a122d7c7fa1efd50f0c3b8573c8579e6b8c20b3_0_befa9fcd843416e5d2fc9c048610d38bf76bf14e2455f28fbeca97afdf0fb1be_1_d8f92e0919f47f3cf990649eb0491873662dd0bea0c15c15eb7d2059eb9e6641","795 2 2"
"v1_2ec6cb945c957b7b0e20d3e43a122d7c7fa1efd50f0c3b8573c8579e6b8c20b3","v1_2ec6cb945c957b7b0e20d3e43a122d7c7fa1efd50f0c3b8573c8579e6b8c20b3_0_befa9fcd843416e5d2fc9c048610d38bf76bf14e2455f28fbeca97afdf0fb1be","795 2"
"v1_274d961fe64fa48975f2cdb90e1ba7a14fd19576e6c08e9f159797de394d5a62","v1_274d961fe64fa48975f2cdb90e1ba7a14fd19576e6c08e9f159797de394d5a62_0_80e8e477ae20f39f512e025703a3134c25401b436d5fc5917ef77cd545a78e63","26 1"
"v1_41ea7d5fd58493a8ec00ecb8d21e856b0af47364d2ddfab67720a7f80304e542","","341"
"v1_b700c5cdbe9c68c08e66489c003a4f96bd93131d990be24bf1eefb8d6f919795","v1_b700c5cdbe9c68c08e66489c003a4f96bd93131d990be24bf1eefb8d6f919795_0_1547070573dda19ac7ed63acc68f4b5d0af1d67145147d191834fa6257238820","450 75"
"v1_57765d77b2ef7cc56aa1d667a4372c9e4d793277a64e6278635011aa3c67d728","","179"
"v1_d92763bfcb2a3b14a7b42aa7d671d69155b53d599522355a87ccdd0cf2d93ac5","sqlite_autoindex_v1_d92763bfcb2a3b14a7b42aa7d671d69155b53d599522355a87ccdd0cf2d93ac5_1","431 216 1"
"v1_fbe84cf5c014fe5c6a906ab7653cefb45637265018f344db0900e9e4781fdb94","","8496"
"v1_7e3cadea10ddfe9fca69445449be5909c5a05e1a7567321774d0fa531d06bb2f","v1_7e3cadea10ddfe9fca69445449be5909c5a05e1a7567321774d0fa531d06bb2f_0_ff735153ac3a1ec6844072a1cbe208ddebe85bd832ba398b383cf35c0bd65f11","440 2"
"v1_2146fd9636168854634626f119b78912fb116c12a5f66d3551b819a830c3ca7e","sqlite_autoindex_v1_2146fd9636168854634626f119b78912fb116c12a5f66d3551b819a830c3ca7e_1","1920 60 6 1"
"v1_5d6a8207d89d8ccc121a54be3039ee94d125f8302ab31b9dde471d5882d0b8a4","v1_5d6a8207d89d8ccc121a54be3039ee94d125f8302ab31b9dde471d5882d0b8a4_0_7cb561504840c67ae2e9342bab31ba5fbf0f6ecd96309fb4b0ad2c52a2777add","63 2"
"v1_5d6a8207d89d8ccc121a54be3039ee94d125f8302ab31b9dde471d5882d0b8a4","sqlite_autoindex_v1_5d6a8207d89d8ccc121a54be3039ee94d125f8302ab31b9dde471d5882d0b8a4_1","63 2 1"
"v1_a9c3664aaf33cd76e66fad9e3f0a4c1accb6570328327e792abbed4b726bed07","v1_a9c3664aaf33cd76e66fad9e3f0a4c1accb6570328327e792abbed4b726bed07_0_29da4848f5fc3781219de5e844449a26d71a7eabd5af96f317d6f054c8f58d8c","89 23"
"v1_99dd7e6c39f6704ac9f2fc6807538cb3ab548f8990d1edf06182b9ff81c75d4a","v1_99dd7e6c39f6704ac9f2fc6807538cb3ab548f8990d1edf06182b9ff81c75d4a_0_29ddbba38b74674a13dfa8f51679cf682b706c842fad779e2c484e38fdff1f91","300 12"
"v1_61df230c758cbb9a402604970109a5b2b2f957f60486d6ca3a4f09ab64761b7f","v1_61df230c758cbb9a402604970109a5b2b2f957f60486d6ca3a4f09ab64761b7f_0_b2f132e6c87b900bf6c18cb4c5d2b0c69ea802841584dbc74f2cce481955694a","87 11"
"v1_3540b733d0c7abf9f6edc5328c047385aa4ec170d298c218e4795982bf21b477","","1"
"v1_ee8905e824304256313e501b861283b76ea5dca96d5cb08e864e0fd82b7f6eae","v1_ee8905e824304256313e501b861283b76ea5dca96d5cb08e864e0fd82b7f6eae_0_5b42bdd227b2ea19b91ac640de788b75b31ce3b6805133f8af8b9ecdec7cb9bc","5 3"
"v1_3b510d61878471c6537ac1b3f2b09bcb06c49dd30b12623cee9c4675ed5b6012","v1_3b510d61878471c6537ac1b3f2b09bcb06c49dd30b12623cee9c4675ed5b6012_0_73e0d48461debbab8961fd40560c194d88a98c0470253a909d82cf9230acdd15","100 20"
"v1_3b510d61878471c6537ac1b3f2b09bcb06c49dd30b12623cee9c4675ed5b6012","sqlite_autoindex_v1_3b510d61878471c6537ac1b3f2b09bcb06c49dd30b12623cee9c4675ed5b6012_1","100 20 1"
"v1_c4ad0a9b24ce01951a4f3cf5d990a773b9f65128c3dd44251a24de3de296377a","v1_c4ad0a9b24ce01951a4f3cf5d990a773b9f65128c3dd44251a24de3de296377a_0_52d4d109bb907be1b09496cb0d20e44ef54dba025f7b6674b35af4800c0d9eda","10 10"
"v1_a2b8538494e01c2cc5997ea4e51ba59d75d6f50ed549ee270a9f00db5382f40f","","345"
"v1_467c127dffc14ac8ad28dfe3228beb429b5539695ba396a4ac4f55b450891f60","","1"
"v1_7464828067306e9f5a75232dbc885b842453fa37ea02d5449ee71b4f37c9c7f3","","10"
"v1_5826b0241c8f81ea059f8a02ff02d09ca34a7f8ee58c116b7df16e666e268fe2","","5"
"v1_26d62100a75b017bd5750d71ac6c4f0bb38aefd7576e6fe673703ca79b0ad87f","v1_26d62100a75b017bd5750d71ac6c4f0bb38aefd7576e6fe673703ca79b0ad87f_0_a9224f12d566b5acb4fd3d84207aa1fccba61975625d2716d14dc85b4be0b638","4 2"
"v1_26d62100a75b017bd5750d71ac6c4f0bb38aefd7576e6fe673703ca79b0ad87f","v1_26d62100a75b017bd5750d71ac6c4f0bb38aefd7576e6fe673703ca79b0ad87f_0_c24418011618cf0e96bf6170f37adaf5147175321b46b3661d7139e5592f6303","4 1"
"v1_1a8138b506353bb3f8a179a3b747b95374423fdd3220e39887c2dbab0b8261c9","sqlite_autoindex_v1_1a8138b506353bb3f8a179a3b747b95374423fdd3220e39887c2dbab0b8261c9_1","30 1 1"
"v1_858f50fb7dfc8edcc21f599a4e350c037ba5d7de881005f8fe6faf41c79d97b0","","16"
"v1_aa46cfbdd46e479c6f374b980c4626dec7506611063ffa86bc31f71379f87d28","","397"
"v1_6ab81331f6a8f8c64c768c85c984512f55f70b595c62003925e58281dfcd4092","v1_6ab81331f6a8f8c64c768c85c984512f55f70b595c62003925e58281dfcd4092_0_572b9bd117214525cbd1d425039d5fec759f2ecafb1faa6dfa52fd6179867cfc_1_3f7b54ea8e0adce04330b0c215c59c79742253a76e044563cd7822cfab199866","64 4 1"
"v1_6ab81331f6a8f8c64c768c85c984512f55f70b595c62003925e58281dfcd4092","v1_6ab81331f6a8f8c64c768c85c984512f55f70b595c62003925e58281dfcd4092_0_572b9bd117214525cbd1d425039d5fec759f2ecafb1faa6dfa52fd6179867cfc","64 4"
"v1_a9b7c09f23fb9801b722854c97b7144e7c4a2ac0be0e976fc6cb9b6f7e4bbef1","v1_a9b7c09f23fb9801b722854c97b7144e7c4a2ac0be0e976fc6cb9b6f7e4bbef1_0_24ed7184e81a800da90ad99f12acc90544dbf397a1b78b2f40d3aebd7c6a74c5","61 2"
"v1_19d8b6a20aa06d44ff65dd01a898772434569390b8ed062bf1512e5220570455","","5"
"v1_aa8f58ea303db54a1c77f7717d3d00730f99c543e2882595a1c7ec2862e45de2","v1_aa8f58ea303db54a1c77f7717d3d00730f99c543e2882595a1c7ec2862e45de2_0_2b473a6e64293442f133ed6b6a70fbe08ac39fb926e48f693e954558a27a3cb3_1_6d5323254f6525e32da144b3de4c18cbe73d8a22bd3882cc498b33ec283ec21e","3 3 1"
"v1_aa8f58ea303db54a1c77f7717d3d00730f99c543e2882595a1c7ec2862e45de2","v1_aa8f58ea303db54a1c77f7717d3d00730f99c543e2882595a1c7ec2862e45de2_0_2b473a6e64293442f133ed6b6a70fbe08ac39fb926e48f693e954558a27a3cb3","3 3"
"v1_3dfac51bd0a67b74ad31e628103343f16731514bbae9f35dca5296fb0b8283c7","","330"
"v1_a53e0711cab032cb8f1d2ee49d703f148a53cf435c6a0288d02bf2ef25c23105","","3"
"v1_141ff6933a2e09176717910cf8c0fc81885a249b47e1c48fe1d18a61d0fe590d","v1_141ff6933a2e09176717910cf8c0fc81885a249b47e1c48fe1d18a61d0fe590d_0_430cd52285c7fbbe32efa4dcbedece39636bbadd089fafa86cc1681d8264b0af","682 2"
"v1_6830772e99772f1beae360e01a59f7930876f5e1bcb2792695014a8c37cefa6f","","87"
"v1_b3d15de385ff88a0937ac6ba5a1f2b11e167e627e66585f436c4528b2c3e9b4e","","1"
"v1_8f63792d5fd1d2f846213f055ee96000a3a975a3dc0c9dcb2cd0fa5670131a0b","","1"
"v1_74b805e396769085a154cc715bfb6bf4efa721aeff718d76e747674fb43630eb","v1_74b805e396769085a154cc715bfb6bf4efa721aeff718d76e747674fb43630eb_0_1529625d4b3588b2bada4a89c17e68957e46a473e44547a83b58d5edba1387a6","3043 26"
"v1_4e96c7a5799f52942ac6665f64703e239d20104dbf417440081ea8da4f0c4f9b","v1_4e96c7a5799f52942ac6665f64703e239d20104dbf417440081ea8da4f0c4f9b_0_e67fcea1ac22c2bf317e3c8215f78f7933947eb65f4ed51bf528a15552571cff","23 2"
"v1_02137413b076453aebfd68f0d17113c40e01755354c155e717b5d4dee0ddacaa","v1_02137413b076453aebfd68f0d17113c40e01755354c155e717b5d4dee0ddacaa_0_446cf8d70b529096c3d4d8b3eae0ad96840e4ec180f1b8ad3b5ca2bea5cd25a5","17 9"
"v1_bf3390f8dbb0904f433586fce1d9109e0174509097a12f0e77ddf8e86e6e777a","","14"
"v1_6cb2fa136b5eb0dffc940d2cfaf9b8a2ee05b550831a5a3b1502aab75bd414c9","","16"
"v1_63515f1de04395b1a337d4fb2e6a4ad829040947351b45d325c6ee987fd647b8","","7241"
"v1_4ff572cc337fc02ec2ec43295b62da079f148d66aba398043206dcfc1af6f903","","1"
"v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76","v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76_0_5c2c9afa9340fc3e166a3a643e152ee2c1daccd27fc5b37a844ec69cf2af2149","1576 7"
"v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76","v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76_0_b361e7ff2fbdad65446619e4d2aa2e2421cd001a89e8f3386f83f9c0149a29a8","1576 39"
"v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76","sqlite_autoindex_v1_54fe87a10f6ab4f0dfe5b18674b398a285b63d9c5c368dbe1ae6012c16af8e76_1","1576 39 1"
"v1_a3f355f3bba701b77fa222c5d87bd78509a0cac7a2041e72d22ebecd55398107","","150"
"v1_7bf0682fcadb19fbeb94cb55a0bc7a8227861d5d31ee7ceb476d8fdaec897c0e","v1_7bf0682fcadb19fbeb94cb55a0bc7a8227861d5d31ee7ceb476d8fdaec897c0e_0_92930d2c2a23701f9943ae2b71ba477a0b5f7a14b08f0fc47bb9f3060d09602c","26 26"
"v1_0d0f8d9036a7bb013a0ae08ec7e6ef8bc294c39ced0e12d6ec6d979222b7ed08","","8"
"v1_7a376071877d93b303b1a7449288a3b543243f13917fd9784396cd40f5376376","v1_7a376071877d93b303b1a7449288a3b543243f13917fd9784396cd40f5376376_0_872ae0cc8cd1135747fefb9ca6d8e75d384613c7b12b895fafa60f82920fb8a1","15 2"
"v1_4eee09403e39685025844ce5d2731f0c73442c48ddb1f94b5b4a68eb572bed8f","v1_4eee09403e39685025844ce5d2731f0c73442c48ddb1f94b5b4a68eb572bed8f_0_8937628a872dd23bcfca60e895f683ca088789e492ea70449336cd640a973935_1_2f75eb55afb8c49c0de80fc16adb040e7b0c66c2852c18019bae9154ad837b28","234 26 7"
"v1_b7f1f3b71582d82386a15d6732c8818cead9b44eb2f11c8d5ffc1937667a8c69","","3492"
"v1_d0a38602a81608ec2481d269954765808fb2f2ee5ceacfddc27cb216bef14bd3","v1_d0a38602a81608ec2481d269954765808fb2f2ee5ceacfddc27cb216bef14bd3_0_182578f2fda544587ee6cf6474009c9b96f87d7ce782422f574d5c691781f2b1_1_514d134ad42a9ed4191f7e2f8d9bce934138720da860069e2b3cb40494357da7","134 13 3"
"v1_d0a38602a81608ec2481d269954765808fb2f2ee5ceacfddc27cb216bef14bd3","v1_d0a38602a81608ec2481d269954765808fb2f2ee5ceacfddc27cb216bef14bd3_0_182578f2fda544587ee6cf6474009c9b96f87d7ce782422f574d5c691781f2b1","134 13"
"v1_529dcbe7b84d4f5bf23c4a01ea4a0238693990832b561e69e126cfa0e3bb9e52","","124"
"v1_6e48d9134c25d985c6220e24b34738b97c17d784b90af3b8921b16fe9691d229","v1_6e48d9134c25d985c6220e24b34738b97c17d784b90af3b8921b16fe9691d229_0_cb4fd11dfccaaaf484c0d7c12c3d061c145493682de3b2773906af565e3efe8e","80 3"
"v1_6e48d9134c25d985c6220e24b34738b97c17d784b90af3b8921b16fe9691d229","sqlite_autoindex_v1_6e48d9134c25d985c6220e24b34738b97c17d784b90af3b8921b16fe9691d229_1","80 3 1"
"v1_06c7a837c428babc4e3d32525048805e4981abd929349d39514361309facb06b","v1_06c7a837c428babc4e3d32525048805e4981abd929349d39514361309facb06b_0_947d8aeb2472ba8ce58cf30b309e36cfa4fca4b73146f7beeac10f960d20f0bc","3612 2"
"v1_4a3607db4287d0366ed4a9605731dd014bbc68bcccda6a216f43863688e8c451","v1_4a3607db4287d0366ed4a9605731dd014bbc68bcccda6a216f43863688e8c451_0_8f6b97039d6c159f91b3044cdb33c7e949dc1ca618efc6cab808d4a87b7e722a","3374 20"
"v1_1b549d44b4eb709baec8ad56fb781c52fbd60cc740576fcb34f743a1faa4467c","v1_1b549d44b4eb709baec8ad56fb781c52fbd60cc740576fcb34f743a1faa4467c_0_890e8bbd6dae9a1e28f3751f915591fbac0b587aeb193bf9feb51d69c14dcb16","282 282"
"v1_624cbfe3071c64a5744dc0ece14bd55f30e633fd96c0c71e8838dbe14f627bb4","","4"
"v1_ed5df02c38bb96438f032d428011ea48521e6419583430c529afc3b18a0305a8","sqlite_autoindex_v1_ed5df02c38bb96438f032d428011ea48521e6419583430c529afc3b18a0305a8_1","167 12 1"
"v1_2c18d337e2338507553cba8e6895cf47d16fb9baa59caf8ce17e7a6cfb14e52a","","1"
"v1_0c6b39066be26f5e699179bbb3092dafa565559f9120f3c17e83659f7baaf458","","13"
"v1_e87e1f8d557cd21536db0044a228bf0360ce11e2d5511f9c2170a3d5de305d79","v1_e87e1f8d557cd21536db0044a228bf0360ce11e2d5511f9c2170a3d5de305d79_0_1b279fbd2b02e39bd4004ecac6d141e538006d0805b38c60ea2948832a091260","5 1"
"v1_ed1c3090db355ca2a6030310bb52456dae06122d0f0be9b14ffa0949a7fad343","v1_ed1c3090db355ca2a6030310bb52456dae06122d0f0be9b14ffa0949a7fad343_0_a76a985f4b66504de66e87cca7e195d9486f99416fc30f13fea8d68a6311afc2","301 7"
"v1_a5fac44ec4d43828032d7226478f8ccb22a94bee3f8a7ac789546d8d78953bc5","","76"
"v1_14e68345395d07e0adf5e2e02c1cc0ee76ee34fb156280c5e9c568d6753b8338","v1_14e68345395d07e0adf5e2e02c1cc0ee76ee34fb156280c5e9c568d6753b8338_0_0ae11b1fab47aabb6b7c483032748c9419cdc492a74306748cbe0a5b51b27649","129 33"
"v1_d4d09de02340b55617964618aadc960827868d54dfa58bad6edc1508118c5fe5","","25"
"v1_e3fb67ff41363ca2eb4e810895c66c1645e1144af906b9d6ffbc11b259427a1a","v1_e3fb67ff41363ca2eb4e810895c66c1645e1144af906b9d6ffbc11b259427a1a_0_c968114a49209c67f6d3ee0f1934fd31bf4a46a4957a197d574fb65e75f10bc3","501 3"
"v1_d3573cfa9431649ee43911dfb5489fd1a3094a91501e90a705c8887e3ac6d7c0","","180"
"v1_5982e01c18e140a0d1d4cf607a8ae63a32e6dfbe76e11b513fc0df20b1217094","v1_5982e01c18e140a0d1d4cf607a8ae63a32e6dfbe76e11b513fc0df20b1217094_0_389fe261e44e2fe9fc76e4c4bd15b4cd8992d142e6ed5f63b75d7fd52afadbf3","777 44"
"v1_c7e4c2a438880d036eeb5ec21b720d71ad5a28db18a373c633848b2c9bf4a0ae","v1_c7e4c2a438880d036eeb5ec21b720d71ad5a28db18a373c633848b2c9bf4a0ae_0_ef47081233b0167c5ab4d3d970a3fa634e0d3bd28b6942b62a5d22281396c951","640 2"
"v1_c7e4c2a438880d036eeb5ec21b720d71ad5a28db18a373c633848b2c9bf4a0ae","v1_c7e4c2a438880d036eeb5ec21b720d71ad5a28db18a373c633848b2c9bf4a0ae_0_e3bb2fffd0f1a4ba518b5ebe8b4cd4a187ff7f5e547bbf6d77018e9162ce69ea","640 2"
"v1_7eb6bf01d77cfaa32fede4ebe95c2d715633bc556a77c8f6ac4933be2a6700a3","v1_7eb6bf01d77cfaa32fede4ebe95c2d715633bc556a77c8f6ac4933be2a6700a3_0_c8a1176fff06f349ee7043e5d80be06110a1c1bc8af98871dd18a339378d0a32","1 1"
"v1_762acb953e3cca7d04b506a6f3d71372b962f5410401afcc321db7b7348afe83","v1_762acb953e3cca7d04b506a6f3d71372b962f5410401afcc321db7b7348afe83_0_853bc1ee08754156d5b805d9c726061969c18e182efc4b079298109d1413d89c","2 2"
"v1_a455b8ecfd5aaca6761d7fcd054c1a4d4910dcd1d18788f1f7e85f53f2d74e7c","","6"
"v1_8f824bc529420baad8ed057f07e85693ad4f21459a7665d6c80d4146ce29b07b","","1"
"v1_de6ce1b1acfc4ce8a5b3620af07981ec8787a2a86d8712e08a8c5dc6b47afe78","v1_de6ce1b1acfc4ce8a5b3620af07981ec8787a2a86d8712e08a8c5dc6b47afe78_0_3b68642d7856e016505eb8b1a15b3136f7e61eb7d2b04431fac39739cce61d31","23 5"
"v1_de6ce1b1acfc4ce8a5b3620af07981ec8787a2a86d8712e08a8c5dc6b47afe78","sqlite_autoindex_v1_de6ce1b1acfc4ce8a5b3620af07981ec8787a2a86d8712e08a8c5dc6b47afe78_1","23 5 1 1"
"v1_55dd9dd71743f50b9cd0ed52722c605cbf5f1169b3ba9e56e65ff94dbfa3ebb7","sqlite_autoindex_v1_55dd9dd71743f50b9cd0ed52722c605cbf5f1169b3ba9e56e65ff94dbfa3ebb7_1","85 5 1"
"v1_dbf1159a9a8fee4176cc8617f8c08e8722ebe549200fbc3a8da0938aeeea6ddc","","126"
"v1_f9b3ea8d9367723edac56f2a4534a0ae0dce45157a020160934c8ca5654b2b35","","69"
"v1_3ece156ab0f2193fff2e528d9ee22570b3fe1ecf63dffec960f3aa7d71b88fa7","","353"
"v1_9caeab2a77f9a5a6c3ba87dbf6e1d5fd546f40dd2d21860649913896cd25b7bc","","1"
"v1_6eb9f5fc377c27727b9fd609e36ba818a329e9b1d8a85f57ac2ad2dae7d81426","","380"
"v1_1de289d5ce38e21f138aca14c2e5ada9abd6b9528c2fa728f6b74a1b121154ae","sqlite_autoindex_v1_1de289d5ce38e21f138aca14c2e5ada9abd6b9528c2fa728f6b74a1b121154ae_1","375 188 1"
"v1_f4000b0667a8f890deb8538f1b9f4f60abfe8e201130058085081461b932d162","v1_f4000b0667a8f890deb8538f1b9f4f60abfe8e201130058085081461b932d162_0_adc3e86d78adeefab4abd9544d3cff971fae5d30e08c233bbd790a6a49eb43b5","20 10"
"v1_2662fae23048193efd9d3023e6d5e57bcbce99620780ea5004ef87f9adb684ef","v1_2662fae23048193efd9d3023e6d5e57bcbce99620780ea5004ef87f9adb684ef_0_5f65637973f216beab0b10706bdb995eae3fdd2e6476ac689e8905b7790fdf41","24 6"
"v1_2343173364c76d519901f2dfe8fcaaf8318657e70814eb8460e33eaaf7fd9ea6","","1"
"v1_02325555fee44f9c5d77656f21f83ac6f2e85d491d7bebf1623674b8ca1db9b3","","201"
"v1_7052edc702ee562c5e382fb680d529f1f33cc62c5ad748e8378638375223a9dd","v1_7052edc702ee562c5e382fb680d529f1f33cc62c5ad748e8378638375223a9dd_0_c86e3823e1006395b36ee65a7b5642f46a07eb58a81d0ccc74798b52c16f3b73","343 3"
"v1_54e81372adfd5e505df293967fcaf4a4ceb9371e930d787977c82031ff95dbf3","v1_54e81372adfd5e505df293967fcaf4a4ceb9371e930d787977c82031ff95dbf3_0_46bd4bf5d52dd704e5956b25a30c35b4bbb7ea4802cd89820504d4a07a90e1af","785 72"
"v1_20ed4d5e0b628fca0cc27a21ab586cededce01f47e3ddf50bd03a4900b7b6a11","","234"
"v1_62f019fd26395e03041538269dc9aa16154aaa740af08800c13bc8faf19eb202","v1_62f019fd26395e03041538269dc9aa16154aaa740af08800c13bc8faf19eb202_0_3f33e838e2f0d6cb10f2aa090d0e993770515aef47d042c290ff0af321f16c41","22 11"
"v1_74a90225e39f8d199e8a614cdfd779f9adfca7b3d388e02ea9f140622c7c0b52","v1_74a90225e39f8d199e8a614cdfd779f9adfca7b3d388e02ea9f140622c7c0b52_0_f6ebab012ca2e3a3b8dbadf5a282df0e5dab2c996d80c0248cb2083712c2a882","3 3"
"v1_74a90225e39f8d199e8a614cdfd779f9adfca7b3d388e02ea9f140622c7c0b52","v1_74a90225e39f8d199e8a614cdfd779f9adfca7b3d388e02ea9f140622c7c0b52_0_f6ebab012ca2e3a3b8dbadf5a282df0e5dab2c996d80c0248cb2083712c2a882_1_f8e97369d44d7e615ef0ade763e7eae0d294b879b72318e13f65fdc56c41311d","3 3 1"
"v1_d62602f5a5130581a76698d121ecda27b9e83113491990bf794fbe61b973fd8f","v1_d62602f5a5130581a76698d121ecda27b9e83113491990bf794fbe61b973fd8f_0_1b80903fc89c3b87461a92649494f95a25e044564f43bacf87b61a732dd1b296_1_dab1f0b906c6ee7fa4c6a451e54d93c29e94c54dfc9baaa54cb3980ecf4c1576","497 9 2"
"v1_ae206815f720bee7447466099fde41ef28f12f4dd35fa8f7b1a9267c705526ce","","69"
"v1_6eb542dd5543d6a3d74dc45bcf605162bfd12db3029870a4f16056b86ba1f980","","9"
"v1_da4f26f00c57dbeb7b42d399bb5605c1987dd076270fdcdb24be958a158dd6c2","","110"
"v1_78d02dbc6e145489a2ac74ded8a3555a99db5fffcd503cc9aa08c0678a21e327","v1_78d02dbc6e145489a2ac74ded8a3555a99db5fffcd503cc9aa08c0678a21e327_0_777cb5c935cfc7822371d00934edc55edf1c71ac68492182af7631aa4b6c8d29","80 10"
"v1_af238035e36ea3c11684a30dcfeddc0586f3abe62f5c2b81dd4ea12fc1e61910","","368"
"v1_c71d830a72554b749b1f9d3d95619478039ededdf315ad5d3e30bd92e0d95177","","22"
"v1_a4c4fbb9a704bb67dd89810348e2ea0ead2ec7e3b29815589a491e33f9a64759","","621"
"v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a","v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a_0_25fd7e34c4b457e686f25059b254fefce328593b6189169b972724cfd6fcbefe_1_0d798763134e23f57485267c81e3246d9160083c8e717bfb5f5f8b0d0fe965ee","197 197 66"
"v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a","v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a_0_25fd7e34c4b457e686f25059b254fefce328593b6189169b972724cfd6fcbefe_1_644c1f8712ac1945b1399f8e98260b2b4a21d18f0fbdde206e2874ea4911d25f","197 197 29"
"v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a","v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a_0_0d798763134e23f57485267c81e3246d9160083c8e717bfb5f5f8b0d0fe965ee_1_644c1f8712ac1945b1399f8e98260b2b4a21d18f0fbdde206e2874ea4911d25f","197 66 10"
"v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a","v1_66e29f22e84c22369c59c12e8180038254c07c8c0b61e9e6ba9cceddc68a789a_0_0d798763134e23f57485267c81e3246d9160083c8e717bfb5f5f8b0d0fe965ee","197 66"
"v1_3081c654fc96e3abdee1c7622ea39253d9f3955216bbbfeec38ff603e05634da","","113"
"v1_fd65511cacca52aa72b35785e88dde72e85cfb5dbb981bdd0fb91a16ef90fc2f","","15"
"v1_d8fb94be9138a464991df1fab2fcc5668f6e2cd92b4c9b5fc57cbefb80ea8477","v1_d8fb94be9138a464991df1fab2fcc5668f6e2cd92b4c9b5fc57cbefb80ea8477_0_7b46860ccfb0e799790c83fc54c4bce34b8be4adf39f2ccbebca768c73d9beb3","106 1"
"v1_1687e52103a8b49a802503da8ef24192148adebaaab991aedbde5baa5405823b","v1_1687e52103a8b49a802503da8ef24192148adebaaab991aedbde5baa5405823b_0_4dba7698f20b331a2d7b59f66aa2c0fe6969e05fc6cfde0fab3498ea6f669ef8","276 5"
"v1_c1602d7f8185657a33223ef8e65cc324c5e8b91631e13afe514a7a4e972a7d3e","","57"
"v1_5773be2b6dfb5befab2c018246efeaa0303f65e27bf79a6c9da8229172e031ae","","62"
"v1_179a8496e82d71f7edf0cf32b2f9446d2721330bc986f13adaa3511b10bc068a","sqlite_autoindex_v1_179a8496e82d71f7edf0cf32b2f9446d2721330bc986f13adaa3511b10bc068a_1","44 5 1"
"v1_4e7d3425738cad4d0568882b4382aab1829886386444e5f77628446c7a8641cc","v1_4e7d3425738cad4d0568882b4382aab1829886386444e5f77628446c7a8641cc_0_a10a092a8098aa435182b514267b74faab1f36c47bc74f8e58538ba73959a94c","1419 2"
"v1_a308c45f7c8dfb22f9bd3cb7260ce8ffc60d2568830753999ccc00693f69ddd6","v1_a308c45f7c8dfb22f9bd3cb7260ce8ffc60d2568830753999ccc00693f69ddd6_0_d4e6d6f2857db31a92b2935d319bd992c661f26dea640d90dc1471266aba25a5_1_24d9fc5d9e29a5549e12ef95ac8f18f2f7b048fc9e3284e8ed4c7a38c3d2cba3","3 3 2"
"v1_ab16d050f6dca042cd3e9106ff783c4b1f46e54c02f328c04ee348a5c2b38852","v1_ab16d050f6dca042cd3e9106ff783c4b1f46e54c02f328c04ee348a5c2b38852_0_cd2d1c33c9f5311a0d20a8584f155f6f7d61468ce035c02f30f686ab5a4e973b","2 1"
"v1_d67c3f603fa40e831d858fc7860129a409d92d65be5e024496b20475c02e1d21","","1"
"v1_b0ebca5c9255c5c219904692a447453414c14956a5bb14de329eee917a2a656f","","157"
"v1_1760314e65559d7fea877fddff2e1ea82a0108122b291c3b004d10de55b9ece0","v1_1760314e65559d7fea877fddff2e1ea82a0108122b291c3b004d10de55b9ece0_0_86a0c105e7b53c95bcc036c3ae2f9243756b94b41bea425dd3c23b57cc635808","41 4"
"v1_f0b48eea70db05ce352e51c223f6d2ed38b4ccfc6492f290a37dd0a9f7135939","","300"
"v1_7922d96e492bb94527b926bd2a6f9069993b02799129cea59e62aca9ba40618a","v1_7922d96e492bb94527b926bd2a6f9069993b02799129cea59e62aca9ba40618a_0_48b58a2965fc43b77f8666721582b37962aae18e1644f2b60db2c103fccd8446_1_c955d504089d2ed790c4742ac3909cb4dbe1582350d5c749daeca41fb9a82e1d","524 262 8"
"v1_f926430d1f360b63038130d6535f728339d96f8508619ad61dd35140c01b9dcc","v1_f926430d1f360b63038130d6535f728339d96f8508619ad61dd35140c01b9dcc_0_5cd723018a1d74ccb3b2e71611814bd1da1fcb4166677ee764c1764034cabfea","168 168"
