40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","1","0","320050105"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32005","0.8","0.8","40004","502005111","0.8","1","0","25001","0","320050106","140001","0","100","0","bgm_M126","0","1","0","320050106"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32005","0.8","0.8","40004","502005121","0.8","1","0","25001","0","320050107","140001","0","100","0","bgm_M126","0","1","0","320050107"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32005","1","0","40004","502005131","0","0.9","0","25001","0","320050108","140001","0","100","0","bgm_M64","0","1","0","320050108"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32005","1","0","40006","502005141","0","1.1","0","25001","0","320050109","140001","0","100","0","bgm_M64","20","1","0","320050109"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32005","1","0","40007","502005151","0","1","0","0","0","320050110","25001","0","100","0","bgm_M63","0","1","0","320050110"
"0","50","140001","0","3200501","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","2","0","320050201"
"0","50","140001","0","3200501","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","0","320050202"
"0","50","140001","0","3200502","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","0","320050203"
"0","50","140001","0","3200503","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","2","0","320050204"
"0","50","140001","0","3200504","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","2","0","320050205"
"1.2","100","94002","0.8","3200505","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32005","0.8","0.8","40004","502005211","0.8","1","0","25001","0","320050106","140001","0","100","0","bgm_M126","0","2","0","320050206"
"1.1","100","94002","0.8","3200505","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32005","0.8","0.8","40004","502005221","0.8","1","0","25001","0","320050107","140001","0","100","0","bgm_M126","0","2","0","320050207"
"0","100","94002","0","3200505","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32005","1","0","40004","502005231","0","0.9","0","25001","0","320050108","140001","0","100","0","bgm_M64","0","2","0","320050208"
"0","100","94002","0","3200505","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32005","1","0","40006","502005241","0","1.1","0","25001","0","320050109","140001","0","100","0","bgm_M64","20","2","0","320050209"
"0","100","140001","0","3200505","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32005","1","0","40007","502005251","0","1","0","0","0","320050110","25001","0","100","0","bgm_M63","0","2","0","320050210"
"0","50","140001","0","3200501","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","3","0","320050301"
"0","50","140001","0","3200501","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","0","320050302"
"0","50","140001","0","3200502","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","0","320050303"
"0","50","140001","0","3200503","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","3","0","320050304"
"0","50","140001","0","3200504","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","3","0","320050305"
"1.2","100","94002","0.8","3200505","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32005","0.8","0.8","40004","502005311","0.8","1","0","25001","0","320050106","140001","0","100","0","bgm_M126","0","3","0","320050306"
"1.1","100","94002","0.8","3200505","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32005","0.8","0.8","40004","502005321","0.8","1","0","25001","0","320050107","140001","0","100","0","bgm_M126","0","3","0","320050307"
"0","100","94002","0","3200505","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32005","1","0","40004","502005331","0","0.9","0","25001","0","320050108","140001","0","100","0","bgm_M64","0","3","0","320050308"
"0","100","94002","0","3200505","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32005","1","0","40006","502005341","0","1.1","0","25001","0","320050109","140001","0","100","0","bgm_M64","20","3","0","320050309"
"0","100","140001","0","3200505","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32005","1","0","40007","502005351","0","1","0","0","0","320050110","25001","0","100","0","bgm_M63","0","3","0","320050310"
"0","50","140001","0","3200501","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","4","0","320050401"
"0","50","140001","0","3200501","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","0","320050402"
"0","50","140001","0","3200502","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","0","320050403"
"0","50","140001","0","3200503","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","4","0","320050404"
"0","50","140001","0","3200504","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","4","0","320050405"
"1.2","100","94002","0.8","3200505","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32005","0.8","0.8","40004","502005411","0.8","1","0","25001","0","320050106","140001","0","100","0","bgm_M126","0","4","0","320050406"
"1.1","100","94002","0.8","3200505","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32005","0.8","0.8","40004","502005421","0.8","1","0","25001","0","320050107","140001","0","100","0","bgm_M126","0","4","0","320050407"
"0","100","94002","0","3200505","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32005","1","0","40004","502005431","0","0.9","0","25001","0","320050108","140001","0","100","0","bgm_M64","0","4","0","320050408"
"0","100","94002","0","3200505","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32005","1","0","40006","502005441","0","1.1","0","25001","0","320050109","140001","0","100","0","bgm_M64","20","4","0","320050409"
"0","100","140001","0","3200505","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32005","1","0","40007","502005451","0","1","0","0","0","320050110","25001","0","100","0","bgm_M63","0","4","0","320050410"
"0","50","140001","0","3200501","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","5","0","320050501"
"0","50","140001","0","3200501","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","0","320050502"
"0","50","140001","0","3200502","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","0","320050503"
"0","50","140001","0","3200503","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","5","0","320050504"
"0","50","140001","0","3200504","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","5","0","320050505"
"1.2","100","94002","0.8","3200505","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32005","0.8","0.8","40004","502005511","0.8","1","0","25001","0","320050106","140001","0","100","0","bgm_M126","0","5","0","320050506"
"1.1","100","94002","0.8","3200505","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32005","0.8","0.8","40004","502005521","0.8","1","0","25001","0","320050107","140001","0","100","0","bgm_M126","0","5","0","320050507"
"0","100","94002","0","3200505","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32005","1","0","40004","502005531","0","0.9","0","25001","0","320050108","140001","0","100","0","bgm_M64","0","5","0","320050508"
"0","100","94002","0","3200505","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32005","1","0","40006","502005541","0","1.1","0","25001","0","320050109","140001","0","100","0","bgm_M64","20","5","0","320050509"
"0","100","140001","0","3200505","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32005","1","0","40007","502005551","0","1","0","0","0","320050110","25001","0","100","0","bgm_M63","0","5","0","320050510"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","1","0","320060101"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","1","0","320060102"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","1","0","320060103"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","1","0","320060104"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","1","0","320060105"
"0.8","100","94002","0.8","3200605","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32006","0.8","0.8","40004","502006111","0.8","1","0","25001","0","320060106","140001","0","100","0","bgm_M126","0","1","0","320060106"
"1","100","94002","0.8","3200605","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32006","0.8","0.8","40004","502006121","0.8","1","0","25001","0","320060107","140001","0","100","0","bgm_M126","0","1","0","320060107"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32006","1.1","0","40004","502006131","0","1.1","0","25001","0","320060108","140001","0","100","0","bgm_M64","0","1","0","320060108"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32006","1.2","0","40006","502006141","0","1.2","0","25001","0","320060109","140001","0","100","0","bgm_M64","20","1","0","320060109"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32006","1","0","40007","502006151","0","1","0","0","0","320060110","25001","0","100","0","bgm_M63","0","1","0","320060110"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","2","0","320060201"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","2","0","320060202"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","2","0","320060203"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","2","0","320060204"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","2","0","320060205"
"0.8","100","94002","0.8","3200605","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32006","0.8","0.8","40004","502006211","0.8","1","0","25001","0","320060106","140001","0","100","0","bgm_M126","0","2","0","320060206"
"1","100","94002","0.8","3200605","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32006","0.8","0.8","40004","502006221","0.8","1","0","25001","0","320060107","140001","0","100","0","bgm_M126","0","2","0","320060207"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32006","1.1","0","40004","502006231","0","1.1","0","25001","0","320060108","140001","0","100","0","bgm_M64","0","2","0","320060208"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32006","1.2","0","40006","502006241","0","1.2","0","25001","0","320060109","140001","0","100","0","bgm_M64","20","2","0","320060209"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32006","1","0","40007","502006251","0","1","0","0","0","320060110","25001","0","100","0","bgm_M63","0","2","0","320060210"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","3","0","320060301"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","3","0","320060302"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","3","0","320060303"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","3","0","320060304"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","3","0","320060305"
"0.8","100","94002","0.8","3200605","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32006","0.8","0.8","40004","502006311","0.8","1","0","25001","0","320060106","140001","0","100","0","bgm_M126","0","3","0","320060306"
"1","100","94002","0.8","3200605","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32006","0.8","0.8","40004","502006321","0.8","1","0","25001","0","320060107","140001","0","100","0","bgm_M126","0","3","0","320060307"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32006","1.1","0","40004","502006331","0","1.1","0","25001","0","320060108","140001","0","100","0","bgm_M64","0","3","0","320060308"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32006","1.2","0","40006","502006341","0","1.2","0","25001","0","320060109","140001","0","100","0","bgm_M64","20","3","0","320060309"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32006","1","0","40007","502006351","0","1","0","0","0","320060110","25001","0","100","0","bgm_M63","0","3","0","320060310"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","4","0","320060401"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","4","0","320060402"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","4","0","320060403"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","4","0","320060404"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","4","0","320060405"
"0.8","100","94002","0.8","3200605","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32006","0.8","0.8","40004","502006411","0.8","1","0","25001","0","320060106","140001","0","100","0","bgm_M126","0","4","0","320060406"
"1","100","94002","0.8","3200605","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32006","0.8","0.8","40004","502006421","0.8","1","0","25001","0","320060107","140001","0","100","0","bgm_M126","0","4","0","320060407"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32006","1.1","0","40004","502006431","0","1.1","0","25001","0","320060108","140001","0","100","0","bgm_M64","0","4","0","320060408"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32006","1.2","0","40006","502006441","0","1.2","0","25001","0","320060109","140001","0","100","0","bgm_M64","20","4","0","320060409"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32006","1","0","40007","502006451","0","1","0","0","0","320060110","25001","0","100","0","bgm_M63","0","4","0","320060410"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","5","0","320060501"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","5","0","320060502"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","5","0","320060503"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","5","0","320060504"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32006","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","5","0","320060505"
"0.8","100","94002","0.8","3200605","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32006","0.8","0.8","40004","502006511","0.8","1","0","25001","0","320060106","140001","0","100","0","bgm_M126","0","5","0","320060506"
"1","100","94002","0.8","3200605","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32006","0.8","0.8","40004","502006521","0.8","1","0","25001","0","320060107","140001","0","100","0","bgm_M126","0","5","0","320060507"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32006","1.1","0","40004","502006531","0","1.1","0","25001","0","320060108","140001","0","100","0","bgm_M64","0","5","0","320060508"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32006","1.2","0","40006","502006541","0","1.2","0","25001","0","320060109","140001","0","100","0","bgm_M64","20","5","0","320060509"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32006","1","0","40007","502006551","0","1","0","0","0","320060110","25001","0","100","0","bgm_M63","0","5","0","320060510"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103241","103241","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","1","0","320070101"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103242","103242","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","1","0","320070102"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103243","103243","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","1","0","320070103"
"0","50","140001","0","3200603","90008","0","4","bgm_M06","103241","103241","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1400","0","bgm_M06","0","1","0","320070104"
"0","50","140001","0","3200604","90008","0","5","bgm_M06","103242","103242","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1400","0","bgm_M06","0","1","0","320070105"
"1","100","94002","0.8","3200605","90002","1","6","bgm_M126","103251","103251","5","0","0","0","90","-50","90009","90008","1","32007","1","0.8","40004","502007111","1","1","0","25001","0","320070106","140001","0","100","0","bgm_M126","0","1","0","320070106"
"0.8","100","94002","0.8","3200605","90002","1","7","bgm_M126","103252","103252","5","0","0","0","90","-50","90010","90008","1","32007","1","0.8","40004","502007121","0.8","1","0","25001","0","320070107","140001","0","100","0","bgm_M126","0","1","0","320070107"
"0","100","94002","0","3200605","90002","1","8","bgm_M64","103253","103253","3","0","10","0","90","-50","90011","90008","1","32007","1.1","0","40004","502007131","0","1","0","25001","0","320070108","140001","0","100","0","bgm_M64","0","1","0","320070108"
"0","100","94002","0","3200605","90002","1","9","bgm_M64","103261","103261","3","0","0","0","90","-50","90009","90008","1","32007","1.1","0","40006","502007141","0","1","0","25001","0","320070109","140001","0","100","0","bgm_M64","0","1","0","320070109"
"0","100","140001","0","3200605","90008","1","10","bgm_M63","103262","103262","3","0","0","0","90","-50","90002","94002","1","32007","1.1","0","40007","502007151","0","1","0","0","0","320070110","25001","0","100","0","bgm_M63","0","1","0","320070110"
"0","50","140001","0","3200601","90008","0","1","bgm_M06","103241","103241","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","700","0","bgm_M06","0","2","0","320070201"
"0","50","140001","0","3200601","90008","0","2","bgm_M06","103242","103242","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","2","0","320070202"
"0","50","140001","0","3200602","90008","0","3","bgm_M06","103243","103243","1","0","0","0","90","-50","90002","94002","0","32007","0","0","40005","0","0","1.2","0","0","0","0","25001","0","900","0","bgm_M06","0","2","0","320070203"
