2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"11","0","0","188","116801","2083","2555","25","34","0","207","18","37440","223","0","0","14145","20","80"
"11","0","0","194","116801","2114","2555","25","35","0","207","18","40549","229","0","0","14815","20","80"
"11","0","0","201","116801","2145","2555","25","36","0","207","18","43801","236","0","0","15115","20","80"
"11","0","0","208","116801","2176","2555","25","37","0","207","18","47117","243","0","0","15835","20","80"
"11","0","0","215","116801","2207","2555","25","38","0","207","18","50542","250","0","0","16555","20","80"
"11","0","0","223","116801","2238","2555","25","39","0","207","18","54114","258","0","0","16855","20","80"
"0","0","0","0","116901","0","50","0","2","0","0","0","16","5","0","0","65","0","0"
"0","0","0","1","116901","0","100","0","3","0","0","0","52","13","0","0","250","0","0"
"0","0","0","3","116901","0","125","0","4","0","0","0","133","25","0","0","590","0","0"
"0","0","0","9","116901","0","125","0","5","0","0","0","245","42","0","0","1135","0","0"
"0","0","0","14","116901","0","125","0","6","0","0","0","444","55","0","0","1755","4","0"
"0","0","0","24","116901","0","125","0","7","0","0","0","674","78","0","0","2370","4","0"
"0","0","0","40","116901","0","360","0","8","0","0","0","850","106","0","0","3360","4","0"
"0","0","0","47","116901","15","360","15","9","0","0","5","1141","127","0","0","4140","9","0"
"0","0","0","59","116901","50","360","25","10","0","25","13","1502","143","0","0","4540","9","0"
"0","0","0","72","116901","102","360","35","11","0","25","16","1903","159","0","0","5050","9","0"
"0","0","0","83","116901","134","360","35","12","0","25","22","2343","176","0","0","5420","11","10"
"0","0","0","100","116901","157","360","35","13","0","50","25","2759","196","0","0","5670","13","20"
"2","0","0","117","116901","204","360","35","14","0","75","25","3267","214","0","0","5750","13","20"
"4","0","0","134","116901","256","360","35","15","0","87","25","3819","230","0","0","5830","13","20"
"4","0","0","145","116901","322","360","35","16","0","99","25","4407","249","0","0","5980","13","23"
"4","0","0","162","116901","380","410","35","17","0","99","25","4957","272","0","0","6530","13","26"
"4","0","0","180","116901","467","410","35","18","0","99","25","5602","294","0","0","6905","13","26"
"4","0","0","197","116901","555","410","35","19","0","99","25","6348","320","0","0","7210","13","26"
"4","0","0","217","116901","646","410","35","20","0","114","25","7133","350","0","0","7590","13","26"
"4","0","0","246","116901","751","410","35","21","0","134","25","7976","377","0","0","7940","13","26"
"4","0","0","279","116901","843","410","35","22","0","154","25","8926","417","0","0","8245","13","26"
"4","0","0","325","116901","884","410","35","23","0","174","25","9837","478","0","0","9105","13","26"
"4","0","0","369","116901","913","410","35","24","0","174","25","10876","541","0","0","10025","13","26"
"4","0","0","403","116901","963","410","35","25","0","174","25","12249","589","0","0","10425","13","26"
"4","0","0","430","116901","1013","410","35","26","0","174","25","13958","615","0","0","10425","13","26"
"4","0","0","450","116901","1040","410","35","27","0","174","25","15832","632","0","0","10745","13","26"
"4","0","0","459","116901","1058","410","35","28","0","174","25","17874","641","0","0","11590","13","26"
"4","0","0","473","116901","1086","410","35","29","0","174","25","20062","655","0","0","12115","13","26"
"4","0","0","497","116901","1124","410","35","30","0","174","25","22349","679","0","0","12115","13","26"
"4","0","0","521","116901","1162","410","35","31","0","174","25","24744","703","0","0","12115","13","26"
"4","0","0","545","116901","1200","410","35","32","0","174","25","27249","727","0","0","12115","13","26"
"4","0","0","570","116901","1236","410","35","33","0","174","25","29890","752","0","0","12115","13","26"
"4","0","0","596","116901","1270","410","35","34","0","174","25","32685","778","0","0","12115","13","26"
"4","0","0","622","116901","1304","410","35","35","0","174","25","35608","804","0","0","12115","13","26"
"4","0","0","649","116901","1338","410","35","36","0","174","25","38631","831","0","0","12115","13","26"
"4","0","0","677","116901","1372","410","35","37","0","174","25","41754","859","0","0","12115","13","26"
"4","0","0","705","116901","1406","410","35","38","0","174","25","44980","887","0","0","12115","13","26"
"4","0","0","733","116901","1440","410","35","39","0","174","25","48304","915","0","0","12115","13","26"
"0","0","0","0","117001","0","50","0","2","0","0","0","32","3","0","0","15","0","0"
"0","0","0","0","117001","0","100","0","3","0","0","0","109","5","0","0","105","0","0"
"0","0","0","1","117001","0","160","0","4","0","10","0","256","6","0","0","255","0","0"
"0","0","0","2","117001","0","160","10","5","0","30","0","473","9","0","0","500","0","0"
"0","0","0","4","117001","0","340","10","6","0","30","0","763","17","0","0","825","0","0"
"0","0","0","6","117001","0","810","10","7","0","30","0","1102","23","0","0","1205","0","0"
"0","0","0","8","117001","0","1045","10","8","0","30","0","1485","31","0","0","1725","0","0"
"0","0","0","10","117001","10","1045","10","9","0","55","5","1932","40","0","0","2045","0","0"
"0","0","0","16","117001","50","1045","20","10","0","55","10","2434","47","0","0","2195","0","0"
"2","0","0","21","117001","88","1045","30","11","0","55","10","2956","51","0","0","2355","2","11"
"4","0","0","25","117001","130","1045","30","12","0","55","16","3486","57","0","0","2725","2","22"
"6","0","0","31","117001","185","1045","30","13","0","80","19","4034","65","0","0","2915","2","33"
"6","0","0","35","117001","266","1145","30","14","0","105","22","4675","70","0","0","2975","2","33"
"6","0","0","42","117001","342","1245","30","15","0","117","22","5350","76","0","0","3035","2","33"
"6","0","0","45","117001","411","1345","30","16","0","117","22","6081","82","0","0","3035","2","41"
"6","0","0","51","117001","489","1495","30","17","0","117","22","6817","89","0","0","3285","2","44"
"6","0","0","56","117001","588","1495","30","18","0","117","22","7639","95","0","0","3535","4","44"
"6","0","0","60","117001","696","1495","30","19","0","117","22","8590","99","0","0","3830","4","44"
"6","0","0","66","117001","777","1495","30","20","0","126","22","9657","105","0","0","4025","4","44"
"6","0","0","72","117001","872","1495","30","21","0","135","22","10813","112","0","0","4215","4","44"
"6","0","0","78","117001","946","1495","30","22","0","144","22","12151","118","0","0","4560","4","44"
"6","0","0","87","117001","1034","1495","30","23","0","144","22","13558","129","0","0","5145","4","44"
"6","0","0","100","117001","1110","1495","30","24","0","144","22","15064","139","0","0","5800","4","44"
"6","0","0","109","117001","1168","1495","30","25","0","144","22","16807","145","0","0","6180","4","44"
"6","0","0","122","117001","1201","1495","30","26","0","144","22","18697","153","0","0","6420","4","44"
"6","0","0","135","117001","1219","1495","30","27","0","144","22","20649","166","0","0","6950","4","44"
"6","0","0","140","117001","1240","1495","30","28","0","144","22","22834","171","0","0","7250","4","44"
"6","0","0","145","117001","1265","1495","30","29","0","144","22","25147","176","0","0","7870","4","44"
"6","0","0","150","117001","1294","1495","30","30","0","144","22","27644","181","0","0","8170","4","44"
"6","0","0","155","117001","1323","1495","30","31","0","144","22","30215","186","0","0","8790","4","44"
"6","0","0","161","117001","1352","1495","30","32","0","144","22","32912","192","0","0","9190","4","44"
"6","0","0","167","117001","1380","1495","30","33","0","144","22","35702","198","0","0","10060","4","44"
"6","0","0","173","117001","1407","1495","30","34","0","144","22","38672","204","0","0","10660","4","44"
"6","0","0","179","117001","1434","1495","30","35","0","144","22","41748","210","0","0","11630","4","44"
"6","0","0","186","117001","1461","1495","30","36","0","144","22","44967","217","0","0","12230","4","44"
"6","0","0","193","117001","1488","1495","30","37","0","144","22","48251","224","0","0","13250","4","44"
"6","0","0","200","117001","1515","1495","30","38","0","144","22","51645","231","0","0","14270","4","44"
"6","0","0","208","117001","1542","1495","30","39","0","144","22","55187","239","0","0","14870","4","44"
"0","0","0","0","117101","0","100","0","2","0","0","0","19","3","0","0","80","0","0"
"0","0","0","1","117101","0","150","0","3","0","0","0","59","6","0","0","370","1","0"
"0","0","0","2","117101","0","180","0","4","0","5","0","144","13","0","0","910","1","0"
"0","0","0","9","117101","0","180","0","5","0","5","0","244","24","0","0","1795","1","0"
"0","0","0","14","117101","0","270","0","6","0","5","0","387","38","0","0","2840","5","0"
"0","0","0","24","117101","0","270","0","7","0","5","0","572","56","0","0","4045","5","0"
"0","0","0","38","117101","0","270","0","8","0","20","0","678","81","0","0","5885","5","0"
"0","0","0","52","117101","10","270","15","9","0","35","9","871","98","10","0","7065","10","0"
"2","0","0","69","117101","30","270","15","10","0","60","18","1121","120","20","0","8035","10","0"
"5","0","0","94","117101","50","270","25","11","0","60","18","1356","147","20","0","9045","10","3"
"5","0","0","113","117101","60","370","45","12","0","60","21","1646","169","20","0","9785","15","9"
"5","0","0","137","117101","70","470","47","13","0","68","24","1943","205","20","0","10465","15","12"
"5","3","0","169","117101","74","470","49","14","0","76","24","2237","245","20","0","10955","15","12"
"5","5","0","206","117101","88","570","49","15","0","76","24","2558","284","20","0","11325","15","12"
"5","5","0","246","117101","112","720","49","16","0","88","24","2904","323","20","0","11615","15","12"
"5","5","0","288","117101","142","770","49","17","0","88","24","3224","371","20","0","12040","18","12"
"5","5","0","330","117101","179","770","49","18","0","88","24","3582","424","20","0","12600","21","12"
"5","5","0","378","117101","220","865","49","19","0","103","24","3989","481","20","0","13225","21","12"
"5","5","0","432","117101","258","960","49","20","0","138","24","4440","542","20","0","13735","21","12"
"5","5","0","489","117101","294","960","49","21","0","178","24","4943","607","20","0","14350","21","12"
"5","5","0","555","117101","328","960","49","22","0","218","24","5492","679","20","0","15455","21","12"
"5","5","0","636","117101","358","960","49","23","0","238","24","6059","764","20","0","16795","21","12"
"5","5","0","725","117101","390","960","49","24","0","238","24","6675","862","20","0","17895","21","12"
"5","5","0","809","117101","420","960","49","25","0","238","24","7507","953","20","0","19050","21","12"
"5","5","0","887","117101","444","960","49","26","0","238","24","8590","1026","20","0","20360","21","12"
"5","5","0","966","117101","459","960","49","27","0","238","24","9738","1100","20","0","22020","21","12"
"5","5","0","1049","117101","465","960","49","28","0","238","24","10725","1183","20","0","25720","21","12"
"5","5","0","1138","117101","471","960","49","29","0","238","24","11584","1272","20","0","31480","21","12"
"5","5","0","1232","117101","477","960","49","30","0","238","24","12480","1366","20","0","37755","21","12"
"5","5","0","1330","117101","483","960","49","31","0","238","24","13413","1464","20","0","44320","21","12"
"5","5","0","1431","117101","489","960","49","32","0","238","24","14373","1565","20","0","51355","21","12"
"5","5","0","1534","117101","495","960","49","33","0","238","24","15378","1668","20","0","59105","21","12"
"5","5","0","1639","117101","501","960","49","34","0","238","24","16439","1773","20","0","67635","21","12"
"5","5","0","1745","117101","507","960","49","35","0","238","24","17538","1879","20","0","76875","21","12"
"5","5","0","1852","117101","513","960","49","36","0","238","24","18674","1986","20","0","86675","21","12"
"5","5","0","1961","117101","519","960","49","37","0","238","24","19847","2095","20","0","96940","21","12"
"5","5","0","2071","117101","525","960","49","38","0","238","24","21058","2205","20","0","107695","21","12"
"5","5","0","2181","117101","531","960","49","39","0","238","24","22307","2315","20","0","118985","21","12"
"0","0","0","0","117201","0","25","0","2","0","0","0","25","2","0","0","110","0","0"
"0","0","0","0","117201","0","75","0","3","0","5","0","89","4","0","0","290","0","0"
"0","0","0","1","117201","0","105","0","4","0","10","0","194","8","0","0","755","0","0"
"0","0","0","3","117201","0","105","10","5","0","30","0","343","13","0","0","1295","3","0"
"0","0","0","5","117201","0","195","10","6","0","45","0","553","24","0","0","2160","3","0"
"0","0","0","7","117201","0","665","10","7","0","45","0","800","36","0","0","3130","3","0"
"0","0","0","9","117201","0","900","10","8","0","60","0","1132","44","0","0","4020","3","0"
"0","0","0","11","117201","20","900","10","9","0","100","9","1525","53","0","0","4575","3","0"
"5","0","0","17","117201","50","900","20","10","0","115","18","1981","59","0","0","4785","3","0"
"7","0","0","22","117201","102","900","30","11","0","115","22","2464","63","0","0","5405","3","3"
"9","0","0","26","117201","134","900","30","12","0","115","25","2949","69","0","0","6155","3","19"
"9","0","0","32","117201","167","900","30","13","0","148","25","3479","75","0","0","6685","3","35"
"9","0","0","37","117201","208","900","30","14","0","181","25","4076","82","0","0","7185","3","38"
"9","0","0","43","117201","274","900","30","15","0","201","25","4727","88","0","0","7545","3","38"
"9","0","0","45","117201","368","900","30","16","0","201","25","5429","96","0","0","7845","3","41"
"9","0","0","49","117201","466","900","30","17","0","201","25","6178","102","0","0","8095","3","44"
"9","0","0","54","117201","604","900","30","18","0","201","25","6996","105","0","0","8440","3","44"
"9","0","0","61","117201","739","900","30","19","0","201","25","7882","114","0","0","8825","3","44"
"9","0","0","66","117201","879","900","30","20","0","201","25","8864","127","0","0","9305","3","44"
"9","0","0","71","117201","1030","900","30","21","0","201","25","9990","133","0","0","9665","3","44"
"9","0","0","79","117201","1174","900","30","22","0","201","25","11274","144","0","0","9935","3","44"
"9","0","0","88","117201","1285","900","30","23","0","201","25","12692","155","0","0","10320","3","44"
"9","0","0","101","117201","1384","900","30","24","0","201","25","14210","165","0","0","10765","3","44"
"9","0","0","114","117201","1461","900","30","25","0","201","25","15861","178","0","0","11395","3","44"
"9","0","0","134","117201","1518","900","30","26","0","201","25","17501","193","0","0","13140","3","44"
"9","0","0","147","117201","1554","900","30","27","0","201","25","19419","206","0","0","13900","3","44"
"9","0","0","147","117201","1581","900","30","28","0","201","25","21559","206","0","0","15025","3","44"
"9","0","0","152","117201","1609","900","30","29","0","201","25","23837","211","0","0","15945","3","44"
"9","0","0","157","117201","1638","900","30","30","0","201","25","26300","216","0","0","16545","3","44"
"9","0","0","167","117201","1676","900","30","31","0","201","25","28818","226","0","0","17145","3","44"
"9","0","0","173","117201","1705","900","30","32","0","201","25","31481","232","0","0","17845","3","44"
"9","0","0","179","117201","1733","900","30","33","0","201","25","34238","238","0","0","19015","3","44"
"9","0","0","185","117201","1760","900","30","34","0","201","25","37175","244","0","0","19915","3","44"
"9","0","0","191","117201","1787","900","30","35","0","201","25","40218","250","0","0","21185","3","44"
"9","0","0","198","117201","1814","900","30","36","0","201","25","43404","257","0","0","22085","3","44"
"9","0","0","205","117201","1841","900","30","37","0","201","25","46654","264","0","0","23405","3","44"
"9","0","0","212","117201","1868","900","30","38","0","201","25","50014","271","0","0","24725","3","44"
"9","0","0","220","117201","1895","900","30","39","0","201","25","53522","279","0","0","25625","3","44"
"0","0","0","3","117301","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","9","117301","0","100","0","3","0","0","0","0","0","84","0","150","0","0"
"0","0","0","18","117301","0","125","10","4","0","5","0","0","2","186","0","270","0","0"
"0","0","0","34","117301","0","125","10","5","0","15","0","0","2","363","0","450","0","0"
"0","0","0","50","117301","0","125","25","6","0","40","0","0","7","566","0","800","0","0"
"0","0","0","64","117301","0","125","30","7","0","110","0","0","9","834","0","1160","0","0"
"0","0","0","88","117301","0","125","60","8","0","145","4","0","16","1070","0","1760","0","0"
"0","5","0","115","117301","0","125","95","9","0","145","9","0","27","1334","0","2295","0","0"
"0","10","11","137","117301","0","225","105","10","0","160","14","0","41","1625","0","2985","0","0"
"0","10","29","163","117301","0","765","119","11","0","176","14","0","46","1996","0","3405","0","0"
"0","14","46","188","117301","0","985","125","12","0","202","17","0","63","2333","0","3765","0","0"
"0","19","62","218","117301","0","1105","127","13","0","224","17","0","89","2673","0","3925","0","0"
"0","21","72","255","117301","0","1225","131","14","0","236","17","0","117","3013","0","4185","0","0"
"0","21","86","289","117301","0","1445","140","15","0","236","17","0","144","3409","0","4385","0","0"
"0","21","102","320","117301","0","1445","146","16","0","236","17","0","174","3855","0","4615","0","0"
"0","21","137","358","117301","0","1445","147","17","0","236","17","0","199","4322","0","4745","3","0"
"0","21","167","403","117301","0","1445","147","18","0","246","17","0","232","4786","0","5090","3","0"
"0","21","192","455","117301","0","1540","147","19","0","246","17","0","273","5257","0","5735","3","0"
"0","21","228","502","117301","0","1540","147","20","0","246","17","0","315","5846","0","6320","3","0"
"0","21","263","564","117301","0","1540","147","21","0","246","17","0","364","6422","0","6905","3","0"
"0","21","299","626","117301","0","1640","147","22","0","246","17","0","416","7086","0","8110","3","0"
"0","21","329","692","117301","0","1640","147","23","0","246","17","0","475","7846","0","9570","3","0"
"0","21","329","767","117301","0","1640","147","24","0","246","17","0","536","8687","0","11095","3","0"
"0","21","354","828","117301","0","1640","147","25","0","246","17","0","590","9793","0","12390","3","0"
"0","21","381","877","117301","0","1640","147","26","0","246","17","0","633","11190","0","13385","3","0"
"0","21","398","921","117301","0","1640","147","27","0","246","17","0","674","12730","0","14500","3","0"
"0","21","415","965","117301","0","1640","147","28","0","246","17","0","717","14376","0","15720","3","0"
"0","21","432","1013","117301","0","1640","147","29","0","246","17","0","765","16124","0","17095","3","0"
"0","21","450","1064","117301","0","1640","147","30","0","246","17","0","816","17979","0","18550","3","0"
"0","21","468","1116","117301","0","1640","147","31","0","246","17","0","868","19924","0","20085","3","0"
"0","21","486","1169","117301","0","1640","147","32","0","246","17","0","921","21959","0","21695","3","0"
"0","21","504","1223","117301","0","1640","147","33","0","246","17","0","975","24110","0","23475","3","0"
"0","21","521","1279","117301","0","1640","147","34","0","246","17","0","1031","26377","0","25495","3","0"
"0","21","538","1335","117301","0","1640","147","35","0","246","17","0","1087","28755","0","27685","3","0"
"0","21","555","1392","117301","0","1640","147","36","0","246","17","0","1144","31215","0","30045","3","0"
"0","21","572","1451","117301","0","1640","147","37","0","246","17","0","1203","33756","0","32480","3","0"
"0","21","589","1510","117301","0","1640","147","38","0","246","17","0","1262","36386","0","35080","3","0"
"0","21","606","1569","117301","0","1640","147","39","0","246","17","0","1321","39101","0","37845","3","0"
"0","0","0","0","117401","0","100","0","2","0","10","0","8","2","0","0","30","2","0"
"0","0","0","0","117401","0","200","0","3","0","25","0","56","5","0","0","150","3","0"
"0","0","0","4","117401","0","360","0","4","0","50","0","133","10","0","0","440","5","0"
"0","0","0","10","117401","0","520","0","5","0","80","0","241","17","0","0","950","8","0"
"3","0","0","16","117401","0","520","0","6","0","95","0","427","28","0","0","1425","12","0"
"6","0","0","26","117401","0","890","0","7","0","120","0","654","40","0","0","1745","16","0"
"6","0","0","38","117401","10","1215","0","8","0","145","9","874","52","0","0","2760","20","0"
"6","5","0","54","117401","30","1215","0","9","0","145","23","1119","71","10","0","3505","27","0"
"6","10","0","74","117401","60","1215","0","10","0","145","28","1389","93","20","0","4315","28","0"
"6","10","0","88","117401","94","1215","10","11","0","145","28","1746","105","20","0","4815","35","13"
"6","10","0","99","117401","124","1315","20","12","0","145","28","2122","119","20","0","5115","42","36"
"6","10","0","125","117401","154","1415","22","13","0","145","28","2406","154","20","0","5635","44","46"
"6","12","0","157","117401","194","1415","24","14","0","145","28","2715","194","20","0","5855","46","46"
"6","14","0","192","117401","250","1515","24","15","0","145","28","3085","227","20","0","5855","48","46"
"6","14","0","225","117401","322","1615","24","16","0","145","28","3484","262","20","0","5905","48","51"
"6","14","0","255","117401","380","1765","24","17","0","145","28","3901","302","20","0","6015","51","56"
"6","14","0","296","117401","450","1915","24","18","0","145","28","4338","343","20","0","6075","56","56"
"6","14","0","345","117401","492","2010","24","19","0","145","28","4842","393","20","0","6075","58","56"
"6","14","0","394","117401","492","2105","24","20","0","145","28","5433","451","20","0","6110","58","56"
"6","14","0","452","117401","492","2105","24","21","0","145","28","6041","512","20","0","6375","58","56"
"6","14","0","521","117401","510","2105","24","22","0","145","28","6699","580","20","0","6920","58","56"
"6","14","0","590","117401","528","2105","24","23","0","145","28","7514","655","20","0","7235","58","56"
"6","14","0","661","117401","528","2105","24","24","0","145","28","8449","728","20","0","7555","58","56"
"6","14","0","736","117401","545","2105","24","25","0","145","28","9493","799","20","0","8170","58","56"
"6","14","0","822","117401","562","2105","24","26","0","145","28","10426","877","20","0","10265","58","56"
"6","14","0","911","117401","562","2105","24","27","0","145","28","11220","957","20","0","14420","58","56"
"6","14","0","991","117401","578","2105","24","28","0","145","28","12332","1033","20","0","17395","58","56"
"6","14","0","1068","117401","610","2105","24","29","0","145","28","13788","1110","20","0","18790","58","56"
"6","14","0","1149","117401","642","2105","24","30","0","145","28","15324","1191","20","0","20420","58","56"
"6","14","0","1232","117401","674","2105","24","31","0","145","28","16931","1274","20","0","22210","58","56"
"6","14","0","1317","117401","705","2105","24","32","0","145","28","18610","1359","20","0","24155","58","56"
"6","14","0","1404","117401","734","2105","24","33","0","145","28","20388","1446","20","0","26345","58","56"
"6","14","0","1493","117401","762","2105","24","34","0","145","28","22264","1535","20","0","28945","58","56"
"6","14","0","1583","117401","790","2105","24","35","0","145","28","24212","1625","20","0","31955","58","56"
"6","14","0","1674","117401","818","2105","24","36","0","145","28","26222","1716","20","0","35305","58","56"
"6","14","0","1767","117401","846","2105","24","37","0","145","28","28294","1809","20","0","38900","58","56"
"6","14","0","1861","117401","874","2105","24","38","0","145","28","30432","1903","20","0","42735","58","56"
"6","14","0","1955","117401","902","2105","24","39","0","145","28","32631","1997","20","0","46900","58","56"
"0","0","0","0","117501","0","50","0","2","0","0","0","26","3","0","0","60","0","0"
"0","0","0","1","117501","0","100","0","3","0","0","0","77","6","0","0","330","0","0"
"0","0","0","1","117501","0","160","0","4","0","10","0","200","9","0","0","675","0","0"
"0","0","0","4","117501","0","160","10","5","0","30","0","338","16","0","0","1215","3","0"
"0","0","0","6","117501","0","340","10","6","0","30","0","541","30","0","0","2080","3","0"
"0","0","0","8","117501","0","810","10","7","0","30","0","788","42","0","0","3050","3","0"
"0","0","0","15","117501","0","1045","10","8","0","45","0","1059","55","0","0","4075","3","0"
"0","0","0","25","117501","10","1445","10","9","0","60","9","1306","72","10","0","5135","3","0"
"5","0","0","36","117501","30","1445","10","10","0","85","18","1637","90","10","0","5825","3","0"
"8","0","0","58","117501","60","1445","30","11","0","85","18","1942","108","10","0","6535","3","3"
"8","0","0","76","117501","92","1545","30","12","0","85","18","2280","132","10","0","7455","3","9"
"8","0","0","86","117501","125","1545","30","13","0","118","21","2725","146","10","0","7945","3","22"
"8","1","0","100","117501","166","1545","30","14","0","151","21","3205","164","10","0","8375","3","22"
"8","1","0","115","117501","232","1545","30","15","0","151","21","3732","183","10","0","8745","3","22"
"8","1","0","135","117501","313","1545","30","16","0","163","21","4280","198","10","0","8965","3","25"
"8","1","0","167","117501","401","1545","30","17","0","163","21","4803","213","10","0","9335","3","28"
"8","1","0","202","117501","505","1545","30","18","0","163","21","5376","228","10","0","9820","3","28"
"8","1","0","231","117501","624","1545","30","19","0","163","21","6054","249","10","0","10265","3","28"
"8","1","0","261","117501","743","1545","30","20","0","163","21","6827","272","10","0","10590","3","28"
"8","1","0","285","117501","874","1545","30","21","0","163","21","7751","290","10","0","10875","3","28"
"8","1","0","298","117501","992","1545","30","22","0","163","21","8934","306","10","0","11090","3","28"
"8","1","0","317","117501","1063","1545","30","23","0","163","21","10224","330","10","0","11435","3","28"
"8","1","0","339","117501","1124","1545","30","24","0","163","21","11585","353","10","0","12115","3","28"
"8","1","0","358","117501","1187","1545","30","25","0","163","21","13183","367","10","0","12635","3","28"
"8","1","0","367","117501","1226","1545","30","26","0","163","21","14994","373","10","0","13460","3","28"
"8","1","0","374","117501","1250","1545","30","27","0","163","21","16890","378","10","0","14705","3","28"
"8","1","0","381","117501","1274","1545","30","28","0","163","21","18914","383","10","0","15950","3","28"
"8","1","0","386","117501","1299","1545","30","29","0","163","21","21112","388","10","0","17195","3","28"
"8","1","0","406","117501","1325","1545","30","30","0","163","21","23334","408","10","0","18175","3","28"
"8","1","0","426","117501","1351","1545","30","31","0","163","21","25665","428","10","0","19155","3","28"
"8","1","0","431","117501","1377","1545","30","32","0","163","21","28216","433","10","0","20500","3","28"
"8","1","0","431","117501","1402","1545","30","33","0","163","21","30877","433","10","0","22150","3","28"
"8","1","0","446","117501","1426","1545","30","34","0","163","21","33570","448","10","0","23635","3","28"
"8","1","0","461","117501","1450","1545","30","35","0","163","21","36442","463","10","0","25120","3","28"
"8","1","0","477","117501","1474","1545","30","36","0","163","21","39413","479","10","0","26605","3","28"
"8","1","0","509","117501","1498","1545","30","37","0","163","21","42353","511","10","0","27925","3","28"
"8","1","0","525","117501","1522","1545","30","38","0","163","21","45525","527","10","0","29435","3","28"
"8","1","0","525","117501","1546","1545","30","39","0","163","21","48922","527","10","0","31135","3","28"
"0","0","0","2","117601","0","75","0","2","0","0","0","0","1","23","0","55","0","0"
"0","0","0","7","117601","0","150","0","3","0","0","0","0","2","78","0","150","0","0"
"0","0","0","16","117601","0","200","10","4","0","5","0","0","5","169","0","325","0","0"
"0","0","0","32","117601","0","200","10","5","0","15","0","0","7","322","0","625","0","0"
"0","0","0","51","117601","0","200","25","6","0","15","0","0","15","495","0","1155","0","0"
"0","0","0","69","117601","0","200","30","7","0","50","0","26","22","724","0","1515","0","0"
"0","0","0","91","117601","0","200","75","8","0","50","4","52","29","1003","0","1680","0","0"
"0","5","0","118","117601","0","200","110","9","0","50","9","52","40","1267","0","2215","0","0"
"0","10","16","140","117601","0","300","115","10","0","85","14","52","52","1566","0","2755","0","0"
"0","10","34","166","117601","0","840","129","11","0","101","14","52","57","1937","0","3175","0","0"
"0","17","59","185","117601","0","960","135","12","0","127","17","52","64","2352","0","3335","0","0"
"0","22","93","204","117601","0","1080","135","13","0","137","17","52","77","2797","0","3575","0","0"
"0","22","127","229","117601","0","1320","135","14","0","149","17","52","93","3253","0","3775","0","0"
"0","22","157","251","117601","0","1440","144","15","0","149","17","52","110","3747","0","4005","0","0"
"0","22","193","273","117601","0","1440","150","16","0","149","17","52","126","4294","0","4185","0","0"
"0","22","228","301","117601","0","1440","151","17","0","174","17","52","145","4848","0","4255","0","0"
"0","22","268","334","117601","0","1440","151","18","0","199","17","52","168","5401","0","4600","0","0"
"0","22","317","371","117601","0","1440","151","19","0","199","17","52","194","6004","0","5245","0","0"
"0","22","388","402","117601","0","1440","151","20","0","199","17","52","219","6727","0","5795","0","0"
"0","22","459","447","117601","0","1540","151","21","0","199","17","52","251","7443","0","6270","0","0"
"0","22","525","490","117601","0","1640","151","22","0","199","17","52","284","8302","0","7160","0","0"
"0","22","555","540","117601","0","1640","151","23","0","199","17","52","319","9263","0","8620","0","0"
"0","22","570","590","117601","0","1640","151","24","0","199","17","52","354","10345","0","10145","0","0"
"0","22","607","625","117601","0","1640","151","25","0","199","17","52","382","11732","0","11145","0","0"
"0","22","641","648","117601","0","1640","151","26","0","199","17","52","399","13434","0","11685","0","0"
"0","22","665","665","117601","0","1640","151","27","0","199","17","52","413","15298","0","12255","0","0"
"0","22","689","681","117601","0","1640","151","28","0","199","17","52","428","17287","0","12855","0","0"
"0","22","714","699","117601","0","1640","151","29","0","199","17","52","446","19415","0","13455","0","0"
"0","22","740","719","117601","0","1640","151","30","0","199","17","52","466","21668","0","14055","0","0"
"0","22","766","739","117601","0","1640","151","31","0","199","17","52","486","24030","0","14655","0","0"
