28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"3100","0","30","0","9","15","0","116301","7830","60","2495","96","37","19","245","0","138","20","1066"
"3295","0","30","0","9","15","0","116301","8819","60","2495","106","37","20","245","0","154","20","1177"
"3605","0","30","0","9","15","0","116301","9909","60","2495","112","37","21","245","0","173","20","1272"
"3815","0","30","0","9","15","0","116301","11160","60","2495","124","37","22","245","0","195","20","1346"
"4025","0","30","0","9","15","0","116301","12542","60","2495","139","37","23","245","0","216","20","1409"
"4115","0","30","0","9","15","0","116301","14064","60","2495","158","37","24","245","0","232","20","1460"
"4375","0","30","0","9","15","0","116301","15778","60","2495","171","37","25","245","0","245","20","1493"
"4695","0","30","0","9","15","0","116301","17695","60","2495","180","37","26","245","0","251","20","1517"
"4955","0","30","0","9","15","0","116301","19678","60","2495","193","37","27","245","0","264","20","1535"
"4955","0","30","0","9","15","0","116301","21895","60","2495","198","37","28","245","0","269","20","1560"
"5275","0","30","0","9","15","0","116301","24237","60","2495","203","37","29","245","0","274","20","1593"
"5275","0","30","0","9","15","0","116301","26761","60","2495","208","37","30","245","0","279","20","1634"
"5595","0","30","0","9","15","0","116301","29359","60","2495","213","37","31","245","0","284","20","1675"
"5595","0","30","0","9","15","0","116301","32095","60","2495","219","37","32","245","0","290","20","1715"
"5965","0","30","0","9","15","0","116301","34936","60","2495","225","37","33","245","0","296","20","1753"
"5965","0","30","0","9","15","0","116301","37969","60","2495","231","37","34","245","0","302","20","1789"
"6335","0","30","0","9","15","0","116301","41108","60","2495","237","37","35","245","0","308","20","1825"
"6335","0","30","0","9","15","0","116301","44390","60","2495","244","37","36","245","0","315","20","1861"
"6755","0","30","0","9","15","0","116301","47736","60","2495","251","37","37","245","0","322","20","1897"
"7175","0","30","0","9","15","0","116301","51192","60","2495","258","37","38","245","0","329","20","1933"
"7175","0","30","0","9","15","0","116301","54796","60","2495","266","37","39","245","0","337","20","1969"
"55","0","0","0","0","0","0","116401","0","0","75","2","0","2","0","23","1","0","0"
"150","0","0","0","0","0","0","116401","0","0","150","7","0","3","0","78","2","0","0"
"325","0","10","0","0","0","0","116401","0","0","200","16","0","4","5","169","5","0","0"
"625","0","10","0","0","0","0","116401","0","0","200","32","0","5","15","322","7","0","0"
"1155","0","25","0","0","0","0","116401","0","0","200","51","0","6","15","495","15","0","0"
"1515","0","30","0","0","0","0","116401","26","0","200","69","0","7","50","724","22","0","0"
"1845","0","60","0","0","0","0","116401","52","0","200","90","4","8","50","988","33","0","0"
"2380","0","95","0","0","5","0","116401","52","0","200","117","9","9","50","1252","44","0","0"
"2920","0","100","0","0","10","16","116401","52","0","300","139","14","10","85","1551","56","0","0"
"3540","0","124","0","0","10","24","116401","52","0","840","171","14","11","85","1842","67","0","0"
"3900","0","130","0","0","14","41","116401","52","0","1060","196","17","12","111","2179","84","0","0"
"4060","0","132","0","0","19","57","116401","52","0","1180","226","17","13","133","2519","110","0","0"
"4320","0","136","0","0","21","67","116401","52","0","1300","263","17","14","145","2859","138","0","0"
"4520","0","145","0","0","21","81","116401","52","0","1520","297","17","15","145","3255","165","0","0"
"4750","0","151","0","0","21","97","116401","52","0","1520","328","17","16","145","3701","195","0","0"
"4880","0","152","0","0","21","117","116401","52","0","1520","367","17","17","160","4152","223","3","0"
"5225","0","152","0","0","21","132","116401","52","0","1520","413","17","18","185","4600","259","3","0"
"5870","0","152","0","0","21","157","116401","52","0","1615","465","17","19","185","5071","300","3","0"
"6455","0","152","0","0","21","193","116401","52","0","1615","512","17","20","185","5660","342","3","0"
"7040","0","152","0","0","21","228","116401","52","0","1615","574","17","21","185","6236","391","3","0"
"8245","0","152","0","0","21","264","116401","52","0","1715","636","17","22","185","6900","443","3","0"
"9705","0","152","0","0","21","294","116401","52","0","1715","702","17","23","185","7660","502","3","0"
"11230","0","152","0","0","21","294","116401","52","0","1715","777","17","24","185","8501","563","3","0"
"12525","0","152","0","0","21","319","116401","52","0","1715","838","17","25","185","9607","617","3","0"
"13520","0","152","0","0","21","346","116401","52","0","1715","887","17","26","185","11004","660","3","0"
"14635","0","152","0","0","21","363","116401","52","0","1715","931","17","27","185","12544","701","3","0"
"15855","0","152","0","0","21","380","116401","52","0","1715","975","17","28","185","14190","744","3","0"
"17230","0","152","0","0","21","397","116401","52","0","1715","1023","17","29","185","15938","792","3","0"
"18685","0","152","0","0","21","415","116401","52","0","1715","1074","17","30","185","17793","843","3","0"
"20220","0","152","0","0","21","433","116401","52","0","1715","1126","17","31","185","19738","895","3","0"
"21830","0","152","0","0","21","451","116401","52","0","1715","1179","17","32","185","21773","948","3","0"
"23610","0","152","0","0","21","469","116401","52","0","1715","1233","17","33","185","23924","1002","3","0"
"25630","0","152","0","0","21","486","116401","52","0","1715","1289","17","34","185","26191","1058","3","0"
"27820","0","152","0","0","21","503","116401","52","0","1715","1345","17","35","185","28569","1114","3","0"
"30180","0","152","0","0","21","520","116401","52","0","1715","1402","17","36","185","31029","1171","3","0"
"32615","0","152","0","0","21","537","116401","52","0","1715","1461","17","37","185","33570","1230","3","0"
"35215","0","152","0","0","21","554","116401","52","0","1715","1520","17","38","185","36200","1289","3","0"
"37980","0","152","0","0","21","571","116401","52","0","1715","1579","17","39","185","38915","1348","3","0"
"15","0","0","0","0","0","0","116501","32","0","50","0","0","2","0","0","3","0","0"
"110","0","0","0","0","0","0","116501","104","0","100","0","0","3","0","0","6","0","0"
"290","0","0","0","0","0","0","116501","244","0","160","1","0","4","10","0","8","0","0"
"535","0","10","0","0","0","0","116501","450","0","160","3","0","5","30","0","13","0","0"
"860","0","10","0","0","0","0","116501","740","0","340","5","0","6","30","0","21","0","0"
"1240","0","10","0","0","0","0","116501","1079","0","810","7","0","7","30","0","27","0","0"
"1760","0","10","0","0","0","0","116501","1442","0","1045","11","0","8","30","0","38","0","0"
"2260","0","10","0","0","0","0","116501","1798","0","1445","21","5","9","30","10","51","0","0"
"2990","0","10","0","0","0","0","116501","2129","0","1445","42","10","10","30","20","69","0","10"
"3390","0","10","0","3","0","0","116501","2537","11","1445","57","10","11","30","20","85","2","28"
"3780","0","10","0","5","0","0","116501","3035","22","1445","66","13","12","30","20","95","2","70"
"3970","0","12","0","7","0","0","116501","3469","33","1545","84","16","13","30","20","118","2","102"
"4140","0","14","0","7","1","0","116501","3961","33","1645","100","19","14","30","20","142","2","160"
"4270","0","14","0","7","1","0","116501","4588","33","1745","111","19","15","30","20","154","2","236"
"4420","0","14","0","7","1","0","116501","5153","33","1895","134","19","16","30","20","177","2","276"
"4795","0","14","0","7","1","0","116501","5729","33","1895","153","19","17","30","20","207","2","325"
"5255","0","14","0","7","1","0","116501","6483","33","1895","162","19","18","30","20","222","2","412"
"5735","0","14","0","7","1","0","116501","7321","33","1895","173","19","19","45","20","236","2","510"
"6090","0","14","0","7","1","0","116501","8279","33","1895","185","19","20","74","20","251","2","591"
"6495","0","14","0","7","1","0","116501","9325","33","1895","197","19","21","103","20","267","2","676"
"7180","0","14","0","7","1","0","116501","10479","33","1895","215","19","22","132","20","287","2","750"
"8195","0","14","0","7","1","0","116501","11738","33","1895","235","19","23","132","20","309","2","816"
"9250","0","14","0","7","1","0","116501","13095","33","1895","255","19","24","132","20","335","2","870"
"9630","0","14","0","7","1","0","116501","14780","33","1895","269","19","25","132","20","346","2","945"
"9870","0","14","0","7","1","0","116501","16670","33","1895","282","19","26","132","20","354","2","978"
"10140","0","14","0","7","1","0","116501","18696","33","1895","291","19","27","132","20","361","2","1005"
"10965","0","14","0","7","1","0","116501","20872","33","1895","291","19","28","132","20","361","2","1026"
"11525","0","14","0","7","1","0","116501","23092","33","1895","306","19","29","132","20","376","2","1051"
"12085","0","14","0","7","1","0","116501","25459","33","1895","321","19","30","132","20","391","2","1080"
"12910","0","14","0","7","1","0","116501","28057","33","1895","321","19","31","132","20","391","2","1109"
"13835","0","14","0","7","1","0","116501","30755","33","1895","321","19","32","132","20","391","2","1138"
"14860","0","14","0","7","1","0","116501","33537","33","1895","321","19","33","132","20","391","2","1166"
"15820","0","14","0","7","1","0","116501","36376","33","1895","336","19","34","132","20","406","2","1193"
"16945","0","14","0","7","1","0","116501","39494","33","1895","336","19","35","132","20","406","2","1220"
"17905","0","14","0","7","1","0","116501","42582","33","1895","352","19","36","132","20","422","2","1247"
"18865","0","14","0","7","1","0","116501","45783","33","1895","368","19","37","132","20","438","2","1274"
"20015","0","14","0","7","1","0","116501","49216","33","1895","368","19","38","132","20","438","2","1301"
"21165","0","14","0","7","1","0","116501","52754","33","1895","368","19","39","132","20","438","2","1328"
"65","0","0","0","0","0","0","116601","21","0","75","0","0","2","5","0","1","1","0"
"185","0","0","0","0","0","0","116601","75","0","125","0","0","3","20","0","4","2","0"
"365","0","0","0","0","0","0","116601","174","0","295","2","0","4","55","0","7","4","0"
"635","0","10","0","0","0","0","116601","322","0","455","4","0","5","105","0","12","7","0"
"985","0","10","0","3","0","0","116601","541","0","845","5","0","6","120","0","20","11","0"
"1540","0","10","0","6","0","0","116601","755","0","1425","12","0","7","145","0","29","15","0"
"1970","0","10","0","9","0","0","116601","1108","0","1985","14","9","8","170","0","37","15","10"
"2220","0","10","0","9","5","0","116601","1537","0","1985","17","23","9","195","0","48","16","40"
"2420","0","20","0","9","10","0","116601","2019","0","1985","25","37","10","195","0","53","16","100"
"2620","0","30","0","9","15","0","116601","2483","13","2235","31","37","11","195","0","60","18","144"
"2990","0","30","0","9","15","0","116601","3005","36","2235","37","37","12","195","0","64","18","198"
"3140","0","30","0","9","15","0","116601","3565","49","2235","43","37","13","220","0","73","18","257"
"3140","0","30","0","9","15","0","116601","4190","49","2235","47","37","14","245","0","85","18","350"
"3140","0","30","0","9","15","0","116601","4817","49","2235","57","37","15","245","0","97","18","474"
"3140","0","30","0","9","15","0","116601","5478","52","2235","65","37","16","245","0","109","18","616"
"3190","0","30","0","9","15","0","116601","6160","55","2235","78","37","17","245","0","119","18","762"
"3240","0","30","0","9","15","0","116601","6928","55","2235","90","37","18","245","0","128","18","937"
"3335","0","30","0","9","15","0","116601","7772","55","2235","104","37","19","245","0","145","18","1073"
"3530","0","30","0","9","15","0","116601","8731","55","2235","113","37","20","245","0","168","18","1184"
"3840","0","30","0","9","15","0","116601","9831","55","2235","118","37","21","245","0","186","18","1279"
"4050","0","30","0","9","15","0","116601","11062","55","2235","131","37","22","245","0","211","18","1353"
"4260","0","30","0","9","15","0","116601","12420","55","2235","149","37","23","245","0","236","18","1394"
"4670","0","30","0","9","15","0","116601","13942","55","2235","165","37","24","245","0","250","18","1423"
"4670","0","30","0","9","15","0","116601","15740","55","2235","174","37","25","245","0","256","18","1456"
"6015","0","30","0","9","15","0","116601","17441","55","2235","194","37","26","245","0","271","18","1480"
"7825","0","30","0","9","15","0","116601","19239","55","2235","210","37","27","245","0","283","18","1498"
"9700","0","30","0","9","15","0","116601","21145","55","2235","225","37","28","245","0","298","18","1523"
"10020","0","30","0","9","15","0","116601","23487","55","2235","230","37","29","245","0","303","18","1556"
"10020","0","30","0","9","15","0","116601","25956","55","2235","240","37","30","245","0","313","18","1606"
"10340","0","30","0","9","15","0","116601","28554","55","2235","245","37","31","245","0","318","18","1647"
"10340","0","30","0","9","15","0","116601","31245","55","2235","255","37","32","245","0","328","18","1696"
"10710","0","30","0","9","15","0","116601","34086","55","2235","261","37","33","245","0","334","18","1734"
"10710","0","30","0","9","15","0","116601","37119","55","2235","267","37","34","245","0","340","18","1770"
"11080","0","30","0","9","15","0","116601","40258","55","2235","273","37","35","245","0","346","18","1806"
"11080","0","30","0","9","15","0","116601","43540","55","2235","280","37","36","245","0","353","18","1842"
"11500","0","30","0","9","15","0","116601","46886","55","2235","287","37","37","245","0","360","18","1878"
"11920","0","30","0","9","15","0","116601","50342","55","2235","294","37","38","245","0","367","18","1914"
"11920","0","30","0","9","15","0","116601","53946","55","2235","302","37","39","245","0","375","18","1950"
"65","0","0","0","0","0","0","116701","11","0","75","2","0","2","0","0","2","1","0"
"245","0","0","0","0","0","0","116701","63","0","150","3","0","3","5","0","5","1","0"
"480","0","0","0","0","0","0","116701","151","0","315","7","0","4","25","0","9","3","0"
"870","0","5","0","0","0","0","116701","279","0","475","14","0","5","50","0","15","6","0"
"1400","0","5","0","0","0","0","116701","465","0","775","24","0","6","50","0","23","10","0"
"1955","0","5","0","0","0","0","116701","697","0","1590","34","0","7","50","0","29","14","0"
"2655","0","5","0","0","0","0","116701","935","0","2035","53","4","8","50","0","45","14","0"
"3635","0","20","0","0","0","0","116701","1169","0","2155","71","13","9","50","0","59","19","25"
"4135","0","20","0","0","0","0","116701","1510","5","2335","92","22","10","50","0","73","19","60"
"4735","0","30","0","0","0","0","116701","1909","10","2645","104","24","11","50","0","83","19","96"
"5305","0","30","0","2","0","0","116701","2319","20","2895","115","29","12","50","0","96","19","129"
"5695","0","32","0","4","0","0","116701","2651","33","2895","140","32","13","50","0","120","21","161"
"5935","0","32","0","4","2","0","116701","3037","36","2895","167","32","14","75","0","145","23","189"
"5935","0","32","0","4","2","0","116701","3521","36","2995","192","32","15","87","0","171","23","223"
"5985","0","32","0","4","2","0","116701","4035","41","2995","210","32","16","87","0","203","23","263"
"6045","0","32","0","4","2","0","116701","4562","49","3145","232","32","17","87","0","229","26","314"
"6095","0","32","0","4","2","0","116701","5101","49","3295","267","32","18","87","0","260","28","377"
"6095","0","32","0","4","2","0","116701","5696","49","3390","312","32","19","87","0","295","30","427"
"6225","0","32","0","4","2","0","116701","6398","49","3390","359","32","20","87","0","327","30","475"
"6435","0","32","0","4","2","0","116701","7102","49","3390","416","32","21","87","0","366","30","524"
"6840","0","32","0","4","2","0","116701","7934","49","3390","473","32","22","87","0","410","30","583"
"6840","0","32","0","4","2","0","116701","9022","49","3390","525","32","23","87","0","450","30","645"
"7455","0","32","0","4","2","0","116701","10243","49","3390","568","32","24","87","0","483","30","687"
"8275","0","32","0","4","2","0","116701","11553","49","3390","615","32","25","87","0","520","30","746"
"9255","0","32","0","4","2","0","116701","13008","49","3390","660","32","26","87","0","557","30","790"
"10325","0","32","0","4","2","0","116701","14624","49","3390","698","32","27","87","0","591","30","814"
"10945","0","32","0","4","2","0","116701","16313","49","3390","745","32","28","87","0","636","30","849"
"11720","0","32","0","4","2","0","116701","18098","49","3390","796","32","29","87","0","687","30","884"
"12575","0","32","0","4","2","0","116701","20000","49","3390","849","32","30","87","0","740","30","920"
"13510","0","32","0","4","2","0","116701","21991","49","3390","903","32","31","87","0","794","30","956"
"14520","0","32","0","4","2","0","116701","24073","49","3390","958","32","32","87","0","849","30","992"
"15700","0","32","0","4","2","0","116701","26272","49","3390","1014","32","33","87","0","905","30","1027"
"17120","0","32","0","4","2","0","116701","28588","49","3390","1072","32","34","87","0","963","30","1060"
"18710","0","32","0","4","2","0","116701","31013","49","3390","1130","32","35","87","0","1021","30","1093"
"20470","0","32","0","4","2","0","116701","33520","49","3390","1189","32","36","87","0","1080","30","1126"
"22305","0","32","0","4","2","0","116701","36108","49","3390","1250","32","37","87","0","1141","30","1159"
"24305","0","32","0","4","2","0","116701","38780","49","3390","1311","32","38","87","0","1202","30","1192"
"26470","0","32","0","4","2","0","116701","41531","49","3390","1372","32","39","87","0","1263","30","1225"
"65","0","0","0","0","0","0","116801","19","0","125","0","0","2","0","0","3","0","0"
"280","0","0","0","0","0","0","116801","70","0","200","1","0","3","5","0","6","0","0"
"655","0","0","0","0","0","0","116801","165","0","255","3","0","4","25","0","11","0","0"
"1265","0","5","0","0","0","0","116801","264","0","255","8","0","5","35","0","19","6","0"
"2125","0","5","0","3","0","0","116801","439","0","345","13","0","6","35","0","33","6","0"
"2795","0","5","0","6","0","0","116801","668","0","580","19","0","7","60","0","48","6","0"
"3635","0","5","0","6","0","0","116801","934","0","1115","26","0","8","85","0","61","6","0"
"4170","0","5","0","6","0","0","116801","1307","0","1565","33","5","9","110","0","70","6","10"
"4340","0","15","0","9","0","0","116801","1737","5","1865","44","10","10","125","0","76","6","30"
"4720","0","25","0","9","0","0","116801","2184","20","2165","49","14","11","125","0","80","8","88"
"5190","0","25","0","11","0","0","116801","2646","50","2315","51","16","12","125","0","84","10","146"
"5560","0","25","0","11","0","0","116801","3176","63","2435","57","18","13","150","0","90","10","215"
"5850","0","25","0","11","0","0","116801","3786","66","2555","61","18","14","181","0","95","10","298"
"6100","0","25","0","11","0","0","116801","4430","66","2555","67","18","15","207","0","101","10","390"
"6260","0","25","0","11","0","0","116801","5141","69","2555","69","18","16","207","0","109","10","494"
"6370","0","25","0","11","0","0","116801","5884","76","2555","73","18","17","207","0","115","10","606"
"6500","0","25","0","11","0","0","116801","6695","80","2555","78","18","18","207","0","118","10","779"
"6905","0","25","0","11","0","0","116801","7606","80","2555","82","18","19","207","0","122","10","940"
"7505","0","25","0","11","0","0","116801","8578","80","2555","88","18","20","207","0","128","15","1069"
"7835","0","25","0","11","0","0","116801","9657","80","2555","94","18","21","207","0","135","20","1236"
"8045","0","25","0","11","0","0","116801","10948","80","2555","101","18","22","207","0","144","20","1409"
"8175","0","25","0","11","0","0","116801","12418","80","2555","109","18","23","207","0","149","20","1544"
"8875","0","25","0","11","0","0","116801","14016","80","2555","109","18","24","207","0","149","20","1654"
"9305","0","25","0","11","0","0","116801","15679","80","2555","122","18","25","207","0","162","20","1751"
"10750","0","25","0","11","0","0","116801","17347","80","2555","142","18","26","207","0","177","20","1818"
"11110","0","25","0","11","0","0","116801","19308","80","2555","155","18","27","207","0","190","20","1858"
"11835","0","25","0","11","0","0","116801","21492","80","2555","155","18","28","207","0","190","20","1889"
"12355","0","25","0","11","0","0","116801","23813","80","2555","160","18","29","207","0","195","20","1921"
"12555","0","25","0","11","0","0","116801","26319","80","2555","165","18","30","207","0","200","20","1954"
"13075","0","25","0","11","0","0","116801","28899","80","2555","170","18","31","207","0","205","20","1987"
"13275","0","25","0","11","0","0","116801","31615","80","2555","176","18","32","207","0","211","20","2020"
"13845","0","25","0","11","0","0","116801","34437","80","2555","182","18","33","207","0","217","20","2052"
"14145","0","25","0","11","0","0","116801","37440","80","2555","188","18","34","207","0","223","20","2083"
"14815","0","25","0","11","0","0","116801","40549","80","2555","194","18","35","207","0","229","20","2114"
"15115","0","25","0","11","0","0","116801","43801","80","2555","201","18","36","207","0","236","20","2145"
"15835","0","25","0","11","0","0","116801","47117","80","2555","208","18","37","207","0","243","20","2176"
"16555","0","25","0","11","0","0","116801","50542","80","2555","215","18","38","207","0","250","20","2207"
"16855","0","25","0","11","0","0","116801","54114","80","2555","223","18","39","207","0","258","20","2238"
"65","0","0","0","0","0","0","116901","16","0","50","0","0","2","0","0","5","0","0"
"250","0","0","0","0","0","0","116901","52","0","100","1","0","3","0","0","13","0","0"
"590","0","0","0","0","0","0","116901","133","0","125","3","0","4","0","0","25","0","0"
"1135","0","0","0","0","0","0","116901","245","0","125","9","0","5","0","0","42","0","0"
"1755","0","0","0","0","0","0","116901","444","0","125","14","0","6","0","0","55","4","0"
"2370","0","0","0","0","0","0","116901","674","0","125","24","0","7","0","0","78","4","0"
"3360","0","0","0","0","0","0","116901","850","0","360","40","0","8","0","0","106","4","0"
"4140","0","15","0","0","0","0","116901","1141","0","360","47","5","9","0","0","127","9","15"
"4540","0","25","0","0","0","0","116901","1502","0","360","59","13","10","25","0","143","9","50"
"5050","0","35","0","0","0","0","116901","1903","0","360","72","16","11","25","0","159","9","102"
"5420","0","35","0","0","0","0","116901","2343","10","360","83","22","12","25","0","176","11","134"
"5670","0","35","0","0","0","0","116901","2759","20","360","100","25","13","50","0","196","13","157"
"5750","0","35","0","2","0","0","116901","3267","20","360","117","25","14","75","0","214","13","204"
"5830","0","35","0","4","0","0","116901","3819","20","360","134","25","15","87","0","230","13","256"
"5980","0","35","0","4","0","0","116901","4407","23","360","145","25","16","99","0","249","13","322"
"6530","0","35","0","4","0","0","116901","4957","26","410","162","25","17","99","0","272","13","380"
"6905","0","35","0","4","0","0","116901","5602","26","410","180","25","18","99","0","294","13","467"
"7210","0","35","0","4","0","0","116901","6348","26","410","197","25","19","99","0","320","13","555"
"7590","0","35","0","4","0","0","116901","7133","26","410","217","25","20","114","0","350","13","646"
"7940","0","35","0","4","0","0","116901","7976","26","410","246","25","21","134","0","377","13","751"
"8245","0","35","0","4","0","0","116901","8926","26","410","279","25","22","154","0","417","13","843"
"9105","0","35","0","4","0","0","116901","9837","26","410","325","25","23","174","0","478","13","884"
"10025","0","35","0","4","0","0","116901","10876","26","410","369","25","24","174","0","541","13","913"
"10425","0","35","0","4","0","0","116901","12249","26","410","403","25","25","174","0","589","13","963"
"10425","0","35","0","4","0","0","116901","13958","26","410","430","25","26","174","0","615","13","1013"
"10745","0","35","0","4","0","0","116901","15832","26","410","450","25","27","174","0","632","13","1040"
"11590","0","35","0","4","0","0","116901","17874","26","410","459","25","28","174","0","641","13","1058"
"12115","0","35","0","4","0","0","116901","20062","26","410","473","25","29","174","0","655","13","1086"
"12115","0","35","0","4","0","0","116901","22349","26","410","497","25","30","174","0","679","13","1124"
"12115","0","35","0","4","0","0","116901","24744","26","410","521","25","31","174","0","703","13","1162"
"12115","0","35","0","4","0","0","116901","27249","26","410","545","25","32","174","0","727","13","1200"
"12115","0","35","0","4","0","0","116901","29890","26","410","570","25","33","174","0","752","13","1236"
"12115","0","35","0","4","0","0","116901","32685","26","410","596","25","34","174","0","778","13","1270"
"12115","0","35","0","4","0","0","116901","35608","26","410","622","25","35","174","0","804","13","1304"
"12115","0","35","0","4","0","0","116901","38631","26","410","649","25","36","174","0","831","13","1338"
"12115","0","35","0","4","0","0","116901","41754","26","410","677","25","37","174","0","859","13","1372"
"12115","0","35","0","4","0","0","116901","44980","26","410","705","25","38","174","0","887","13","1406"
"12115","0","35","0","4","0","0","116901","48304","26","410","733","25","39","174","0","915","13","1440"
"15","0","0","0","0","0","0","117001","32","0","50","0","0","2","0","0","3","0","0"
"105","0","0","0","0","0","0","117001","109","0","100","0","0","3","0","0","5","0","0"
"255","0","0","0","0","0","0","117001","256","0","160","1","0","4","10","0","6","0","0"
"500","0","10","0","0","0","0","117001","473","0","160","2","0","5","30","0","9","0","0"
"825","0","10","0","0","0","0","117001","763","0","340","4","0","6","30","0","17","0","0"
"1205","0","10","0","0","0","0","117001","1102","0","810","6","0","7","30","0","23","0","0"
"1725","0","10","0","0","0","0","117001","1485","0","1045","8","0","8","30","0","31","0","0"
"2045","0","10","0","0","0","0","117001","1932","0","1045","10","5","9","55","0","40","0","10"
"2195","0","20","0","0","0","0","117001","2434","0","1045","16","10","10","55","0","47","0","50"
"2355","0","30","0","2","0","0","117001","2956","11","1045","21","10","11","55","0","51","2","88"
"2725","0","30","0","4","0","0","117001","3486","22","1045","25","16","12","55","0","57","2","130"
"2915","0","30","0","6","0","0","117001","4034","33","1045","31","19","13","80","0","65","2","185"
"2975","0","30","0","6","0","0","117001","4675","33","1145","35","22","14","105","0","70","2","266"
"3035","0","30","0","6","0","0","117001","5350","33","1245","42","22","15","117","0","76","2","342"
"3035","0","30","0","6","0","0","117001","6081","41","1345","45","22","16","117","0","82","2","411"
"3285","0","30","0","6","0","0","117001","6817","44","1495","51","22","17","117","0","89","2","489"
"3535","0","30","0","6","0","0","117001","7639","44","1495","56","22","18","117","0","95","4","588"
"3830","0","30","0","6","0","0","117001","8590","44","1495","60","22","19","117","0","99","4","696"
"4025","0","30","0","6","0","0","117001","9657","44","1495","66","22","20","126","0","105","4","777"
"4215","0","30","0","6","0","0","117001","10813","44","1495","72","22","21","135","0","112","4","872"
"4560","0","30","0","6","0","0","117001","12151","44","1495","78","22","22","144","0","118","4","946"
"5145","0","30","0","6","0","0","117001","13558","44","1495","87","22","23","144","0","129","4","1034"
"5800","0","30","0","6","0","0","117001","15064","44","1495","100","22","24","144","0","139","4","1110"
"6180","0","30","0","6","0","0","117001","16807","44","1495","109","22","25","144","0","145","4","1168"
"6420","0","30","0","6","0","0","117001","18697","44","1495","122","22","26","144","0","153","4","1201"
"6950","0","30","0","6","0","0","117001","20649","44","1495","135","22","27","144","0","166","4","1219"
"7250","0","30","0","6","0","0","117001","22834","44","1495","140","22","28","144","0","171","4","1240"
"7870","0","30","0","6","0","0","117001","25147","44","1495","145","22","29","144","0","176","4","1265"
"8170","0","30","0","6","0","0","117001","27644","44","1495","150","22","30","144","0","181","4","1294"
"8790","0","30","0","6","0","0","117001","30215","44","1495","155","22","31","144","0","186","4","1323"
"9190","0","30","0","6","0","0","117001","32912","44","1495","161","22","32","144","0","192","4","1352"
"10060","0","30","0","6","0","0","117001","35702","44","1495","167","22","33","144","0","198","4","1380"
"10660","0","30","0","6","0","0","117001","38672","44","1495","173","22","34","144","0","204","4","1407"
"11630","0","30","0","6","0","0","117001","41748","44","1495","179","22","35","144","0","210","4","1434"
"12230","0","30","0","6","0","0","117001","44967","44","1495","186","22","36","144","0","217","4","1461"
"13250","0","30","0","6","0","0","117001","48251","44","1495","193","22","37","144","0","224","4","1488"
"14270","0","30","0","6","0","0","117001","51645","44","1495","200","22","38","144","0","231","4","1515"
"14870","0","30","0","6","0","0","117001","55187","44","1495","208","22","39","144","0","239","4","1542"
"80","0","0","0","0","0","0","117101","19","0","100","0","0","2","0","0","3","0","0"
"370","0","0","0","0","0","0","117101","59","0","150","1","0","3","0","0","6","1","0"
"910","0","0","0","0","0","0","117101","144","0","180","2","0","4","5","0","13","1","0"
"1795","0","0","0","0","0","0","117101","244","0","180","9","0","5","5","0","24","1","0"
"2840","0","0","0","0","0","0","117101","387","0","270","14","0","6","5","0","38","5","0"
"4045","0","0","0","0","0","0","117101","572","0","270","24","0","7","5","0","56","5","0"
"5885","0","0","0","0","0","0","117101","678","0","270","38","0","8","20","0","81","5","0"
"7065","0","15","0","0","0","0","117101","871","0","270","52","9","9","35","10","98","10","10"
"8035","0","15","0","2","0","0","117101","1121","0","270","69","18","10","60","20","120","10","30"
"9045","0","25","0","5","0","0","117101","1356","3","270","94","18","11","60","20","147","10","50"
"9785","0","45","0","5","0","0","117101","1646","9","370","113","21","12","60","20","169","15","60"
"10465","0","47","0","5","0","0","117101","1943","12","470","137","24","13","68","20","205","15","70"
"10955","0","49","0","5","3","0","117101","2237","12","470","169","24","14","76","20","245","15","74"
"11325","0","49","0","5","5","0","117101","2558","12","570","206","24","15","76","20","284","15","88"
