40784ef17065b3cad1fa181145088ddd5f8e3964c24e40c2ed381ad087961f88,ff164cac033543f799226ec5473fda466e43a60626ccd738065955287e7d817a,fd6a7a3b801ac7e48770b373b679d10cb5e218bb267f9d86da0705a7c2597d18,b4ff139a057ac9d83d3b409205cddc026b00a32da1a0f16f0280a9a7d47cd6a2,7dd955a8cdbda400b3d2b96d0c246d3f81951c8fa39031a8fbf7cb17078f6b05,07493fbd924eb089f128f8a03da52181998dc680bdd86b6c8a67b6e3e76ded56,40c2836736b287911790247a3890e660010dd4f9ded183c8c82a786072df45d2,94c3c5db0b3e335ecc47d957630e9d3061d26a948a64b95faa6d134b2f25ab0d,705dba31da7ffae0cdd038328412352c1ca430b196ded73dd99003cf208592d6,4f3a587654d6be81444ffb7399bfaaae866327799b1d0a8d978ccd3fbe9eb210,dbe4d6fb5735ffaa785800c00e8d5d824dafcbf5d9953c7d42cd342946452f01,9a320b3a3269a59287e17d3278af755dc43c8c7cd4921337bbffc4f4a3a6ddc5
"0","","372","80005","シェフィ","0","9","106401","0","3","2","えっ？　ええ…\nぎゅーっ…？"
"0","","373","80005","キャル","0","11","106001","0","4","0","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…"
"0","","374","80005","シェフィ","0","10","106401","0","4","2","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…"
"0","","375","80005","キャル","0","12","106001","0","4","0","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…"
"0","","376","80005","コッコロ","0","11","105901","0","4","1","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから"
"0","","377","80005","キャル","0","13","106001","0","4","0","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし"
"0","","378","80005","ペコリーヌ","0","11","105801","0","4","3","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！"
"0","","379","80005","キャル","0","14","106001","0","4","0","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！"
"0","","380","80005","キャル","0","15","106001","0","4","0","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ"
"0","","381","80005","シェフィ","0","11","106401","0","4","2","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…"
"0","","382","80005","ペコリーヌ","0","12","105801","0","4","3","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！"
"0","","383","80005","コッコロ","0","12","105901","0","4","1","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう"
"0","","384","80005","キャル","0","16","106001","0","4","0","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！"
"0","","385","80005","シェフィ","0","12","106401","0","4","2","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！"
"0","","386","80005","ペコリーヌ","0","13","105801","0","5","3","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！"
"0","","387","80005","ペコリーヌ","0","14","105801","0","5","3","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！"
"0","","388","80005","ペコリーヌ","0","15","105801","0","5","3","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！"
"0","","389","80005","キャル","0","17","106001","0","5","0","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？"
"0","","390","80005","キャル","0","18","106001","0","5","0","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！"
"0","","391","80005","シェフィ","0","13","106401","0","5","2","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？"
"0","","392","80005","コッコロ","0","13","105901","0","5","1","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…"
"0","","393","80005","ペコリーヌ","0","16","105801","0","5","3","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？"
"0","","394","80005","キャル","0","19","106001","0","5","0","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…"
"0","","395","80005","ペコリーヌ","0","17","105801","0","5","3","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪"
"0","","396","80005","ペコリーヌ","0","18","105801","0","5","3","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪"
"0","","397","80005","ペコリーヌ","0","19","105801","0","5","3","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！"
"0","","398","80005","カリン","0","4","190801","0","6","2","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！"
"0","","399","80005","カリン","0","5","190801","0","6","2","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！"
"0","","400","80005","キャル","0","20","106001","0","6","1","…えっ！？"
"0","","401","80005","ペコリーヌ","0","20","105801","0","6","3","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆"
"0","","402","80005","シェフィ","0","14","106401","0","6","0","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！"
"0","","403","80005","コッコロ","0","14","105901","0","6","4","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま"
"0","","404","80005","シェフィ","0","15","106401","0","6","0","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…"
"0","","405","80005","キャル","0","21","106001","0","6","1","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！"
"0","","406","80005","ペコリーヌ","0","21","105801","0","6","3","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！"
"0","","407","80005","キャル","0","22","106001","0","6","1","ぶっ殺すぞ！？"
"0","","408","80005","カリン","0","6","190801","0","6","2","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪"
"0","","409","80005","コッコロ","0","15","105901","0","7","1","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま"
"0","","410","80005","キャル","0","23","106001","0","7","0","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？"
"0","","411","80005","シェフィ","0","16","106401","0","7","2","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね"
"0","","412","80005","ペコリーヌ","0","22","105801","0","7","3","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…"
"0","","413","80005","キャル","0","24","106001","0","7","0","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね"
"0","","414","80005","シェフィ","0","17","106401","0","7","2","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ"
"0","","415","80005","コッコロ","0","16","105901","0","7","1","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう"
"0","","416","80005","シェフィ","0","18","106401","0","7","2","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？"
"0","","417","80005","コッコロ","0","17","105901","0","7","1","もちろんでございます\n仲良くお勉強いたしましょう"
"0","","418","80005","キャル","0","25","106001","0","7","0","しれっと教育ママが\n生まれてる…？"
"0","","419","80005","ペコリーヌ","0","23","105801","0","7","3","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！"
"0","","420","80005","キャル","0","26","106001","0","7","0","え～～～～！？"
"0","","421","80005","キャル","0","27","106001","0","8","0","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪"
"0","","422","80005","シェフィ","0","19","106401","0","8","2","…\nねぇコッコロさん\nキャル、どうしちゃったの？"
"0","","423","80005","コッコロ","0","18","105901","0","8","1","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます"
"0","","424","80005","ペコリーヌ","0","24","105801","0","8","3","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪"
"0","","425","80005","シェフィ","0","20","106401","0","8","2","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…"
"0","","426","80005","キャル","0","28","106001","0","8","0","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪"
"0","","427","80005","コッコロ","0","19","105901","0","8","1","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね"
"0","","428","80005","シェフィ","0","21","106401","0","8","2","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…"
"0","","429","80005","キャル","0","29","106001","0","8","0","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？"
"0","","430","80005","キャル","0","30","106001","0","8","0","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？"
"0","","431","80005","ペコリーヌ","0","25","105801","0","8","3","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆"
"0","","432","80005","キャル","0","31","106001","0","8","0","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！"
"0","","433","80005","シェフィ","0","22","106401","0","9","0","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね"
"0","","434","80005","シェフィ","0","23","106401","0","9","0","…えっ？\n生放送の意気込み！？\n突然なに！？"
"0","","435","80005","シェフィ","0","24","106401","0","9","0","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…"
"0","","436","80005","シェフィ","0","25","106401","0","9","0","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！"
"0","","437","80005","シェフィ","0","26","106401","0","9","0","とにかく落ち着いて\nスタッフさんの指示を聞いて…"
"0","","438","80005","シェフィ","0","27","106401","0","9","0","それから、それから…！\nぅ、ぅぅっ…！"
"0","","439","80005","シェフィ","0","28","106401","0","9","0","―びえぇぇ～んっ！！！"
"0","","440","80005","コッコロ","0","20","105901","0","9","1","どうされましたか、シェフィさま"
"0","","441","80005","シェフィ","0","29","106401","0","9","0","ううっ…ひっく…\nママッ…！"
"0","","442","80005","コッコロ","0","21","105901","0","9","1","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ"
"0","","443","80005","コッコロ","0","22","105901","0","9","1","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？"
"0","","444","80005","シェフィ","0","30","106401","0","9","0","…ううっ\n恥ずかしすぎて\nもう生放送出られない…"
"0","","445","80005","コッコロ","0","23","105901","0","10","0","主さま\n3.5周年まであと５日\nでございます"
"0","","446","80005","コッコロ","0","24","105901","0","10","0","ですがその前に\n生放送がありますね"
"0","","447","80005","コッコロ","0","25","105901","0","10","0","…生放送に向けた\n意気込みでございますか？"
"0","","448","80005","コッコロ","0","26","105901","0","10","0","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします"
"0","","449","80005","コッコロ","0","27","105901","0","10","0","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…"
"0","","450","80005","コッコロ","0","28","105901","0","10","0","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります"
"0","","451","80005","コッコロ","0","29","105901","0","10","0","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております"
"0","","452","80005","コッコロ","0","30","105901","0","10","0","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね"
"0","","453","80005","コッコロ","0","31","105901","0","10","0","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね"
"0","","454","80005","ペコリーヌ","0","26","105801","0","11","0","3.5周年まであと４日！\nやばいですね☆"
"0","","455","80005","キャル","0","32","106001","0","11","1","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？"
"0","","456","80005","ペコリーヌ","0","27","105801","0","11","0","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！"
"0","","457","80005","ペコリーヌ","0","28","105801","0","11","0","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！"
"0","","458","80005","ペコリーヌ","0","29","105801","0","11","0","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？"
"0","","459","80005","キャル","0","33","106001","0","11","1","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！"
"0","","460","80005","ペコリーヌ","0","30","105801","0","11","0","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！"
"0","","461","80005","ペコリーヌ","0","31","105801","0","11","0","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！"
"0","","462","80005","ペコリーヌ","0","32","105801","0","11","0","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜"
"0","","463","80005","キャル","0","34","106001","0","11","1","だからあたしはやるなんて一言も…"
"0","","464","80005","ペコリーヌ","0","33","105801","0","11","0","オイッスー☆"
"0","","465","80005","キャル","0","35","106001","0","11","1","聞きなさいっての！！"
"0","","466","80005","シェフィ","0","31","106401","0","12","2","3.5周年まであと３日…\nそして生放送は、明日…"
"0","","467","80005","シェフィ","0","32","106401","0","12","2","もっと台本を\n読み込んでおかないと…\nあと発声練習も…"
"0","","468","80005","シェフィ","0","33","106401","0","12","2","おいっす！\n…こうじゃなかったわね\nええと確か…"
"0","","469","80005","シェフィ","0","34","106401","0","12","2","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…"
"0","","470","80005","シェフィ","0","35","106401","0","12","2","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…"
"0","","471","80005","ペコリーヌ","0","34","105801","0","12","3","やってますねシェフィちゃん！"
"0","","472","80005","キャル","0","36","106001","0","12","0","なによ、考えることは\nみんな同じってこと？"
"0","","473","80005","コッコロ","0","32","105901","0","12","1","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます"
"0","","474","80005","シェフィ","0","36","106401","0","12","2","みんな…もちろんよ！"
"0","","475","80005","ペコリーヌ","0","35","105801","0","12","3","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆"
"0","","476","80005","カリン","0","7","190801","0","13","2","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！"
"0","","477","80005","カリン","0","8","190801","0","13","2","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！"
"0","","478","80005","ペコリーヌ","0","36","105801","0","13","3","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆"
"0","","479","80005","カリン","0","9","190801","0","13","2","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん"
"0","","480","80005","コッコロ","0","33","105901","0","13","4","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう"
"0","","481","80005","カリン","0","10","190801","0","13","2","さすが【美食殿】のママですね！\nそしてキャルさんは…"
"0","","482","80005","キャル","0","37","106001","0","13","1","大丈夫…大丈夫…\nあたしは大丈夫…"
"0","","483","80005","カリン","0","11","190801","0","13","2","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！"
"0","","484","80005","シェフィ","0","37","106401","0","13","0","あうー？"
"0","105901,34,106001,38,190801,12","485","80005","みんな","1","37","105801","0","13","4","あ…"
"0","","486","80005","キャル","0","39","106001","0","13","1","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！"
"0","","487","80005","コッコロ","0","35","105901","0","13","4","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…"
"0","","488","80005","ペコリーヌ","0","38","105801","0","13","3","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！"
"0","","489","80005","カリン","0","13","190801","0","13","2","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！"
"0","","490","80005","シェフィ","0","38","106401","0","14","2","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？"
"0","","491","80005","ペコリーヌ","0","39","105801","0","14","3","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆"
"0","","492","80005","キャル","0","40","106001","0","14","0","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし"
"0","","493","80005","コッコロ","0","36","105901","0","14","1","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪"
"0","","494","80005","シェフィ","0","39","106401","0","14","2","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…"
"0","","495","80005","ペコリーヌ","0","40","105801","0","14","3","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！"
"0","","496","80005","コッコロ","0","37","105901","0","14","1","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと"
"0","","497","80005","キャル","0","41","106001","0","14","0","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？"
"0","","498","80005","シェフィ","0","40","106401","0","14","2","へ、へぇ…"
"0","","499","80005","ペコリーヌ","0","41","105801","0","14","3","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆"
"0","","500","80005","シェフィ","0","41","106401","0","14","2","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの"
"0","","501","80005","シェフィ","0","42","106401","0","14","2","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！"
"0","","502","80005","ペコリーヌ","0","42","105801","0","15","3","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！"
"0","","503","80005","キャル","0","42","106001","0","15","1","祝！"
"0","","504","80005","コッコロ","0","38","105901","0","15","4","3.5周年！"
"0","","505","80005","シェフィ","0","43","106401","0","15","0","おめでとうございます！"
"0","","506","80005","カリン","0","14","190801","0","15","2","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！"
"0","","507","80005","カリン","0","15","190801","0","15","2","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！"
"0","","508","80005","ペコリーヌ","0","43","105801","0","15","3","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…"
"0","","509","80005","ペコリーヌ","0","44","105801","0","15","3","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆"
"0","","510","80005","キャル","0","43","106001","0","15","1","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…"
"0","","511","80005","キャル","0","44","106001","0","15","1","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！"
"0","","512","80005","シェフィ","0","44","106401","0","15","0","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？"
"0","","513","80005","シェフィ","0","45","106401","0","15","0","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ"
"0","","514","80005","コッコロ","0","39","105901","0","15","4","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました"
"0","","515","80005","コッコロ","0","40","105901","0","15","4","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です"
"0","","516","80005","コッコロ","0","41","105901","0","15","4","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね"
"0","","517","80005","ペコリーヌ","0","45","105801","0","15","3","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆"
"0","105901,42,106001,45,106401,46,190801,16","518","80005","みんな","1","46","105801","0","15","4","これからも\nよろしくおねがいします！"
"0","","519","60003","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","520","60003","","0","0","0","1","0","2","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！"
"1","","521","60003","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！"
"1","","522","60003","","0","0","0","1","0","2","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！"
"1","","523","60003","","0","0","0","1","0","2","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪"
"1","","524","60003","","0","0","0","2","0","2","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪"
"2","","525","60003","","0","0","0","1","0","2","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？"
"2","","526","60003","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！"
"2","","527","60003","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪"
"2","","528","60003","","0","0","0","1","0","2","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～"
"2","","529","60003","","0","0","0","2","0","2","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！"
"3","","530","60003","","0","0","0","1","0","2","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？"
"3","","531","60003","","0","0","0","1","0","2","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？"
"3","","532","60003","","0","0","0","1","0","2","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！"
"3","","533","60003","","0","0","0","1","0","2","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。"
"3","","534","60003","","0","0","0","1","0","2","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！"
"3","","535","60003","","0","0","0","1","0","2","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！"
"3","","536","60003","","0","0","0","2","0","2","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！"
"4","","537","60003","","0","0","0","1","0","2","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！"
"4","","538","60003","","0","0","0","1","0","2","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！"
"4","","539","60003","","0","0","0","1","0","2","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？"
"4","","540","60003","","0","0","0","1","0","2","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！"
"4","","541","60003","","0","0","0","1","0","2","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！"
"4","","542","60003","","0","0","0","1","0","2","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～"
"4","","543","60003","","0","0","0","2","0","2","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？"
"0","","544","60003","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","545","60003","カリン","0","3","190804","0","7","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
"0","","546","60004","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","547","60004","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！"
"1","","548","60004","","0","0","0","1","0","2","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！"
"1","","549","60004","","0","0","0","1","0","2","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪"
"1","","550","60004","","0","0","0","1","0","2","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に"
"1","","551","60004","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪"
"2","","552","60004","","0","0","0","1","0","2","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！"
"2","","553","60004","","0","0","0","2","0","2","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！"
"2","","554","60004","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪"
"2","","555","60004","","0","0","0","1","0","2","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪"
"2","","556","60004","","0","0","0","1","0","2","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～"
"3","","557","60004","","0","0","0","1","0","2","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！"
"3","","558","60004","","0","0","0","2","0","2","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！"
