af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リノ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41193","リノ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミヤコ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41199","ミヤコ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シズル（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41200","シズル（ノワール）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シェフィ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41207","シェフィ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ルカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41208","ルカ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イリヤ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41209","イリヤ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ペコリーヌ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41210","ペコリーヌ（オーバーロード）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キャル（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41211","キャル（オーバーロード）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ラビリスタ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41212","ラビリスタ（オーバーロード）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クルミ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41213","クルミ（ステージ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミサキ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41214","ミサキ（ステージ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アユミ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41215","アユミ（怪盗）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イノリ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41216","イノリ（怪盗）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アンナ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41219","アンナ（パイレーツ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シノブ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41220","シノブ（パイレーツ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アオイ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41221","アオイ（キャンプ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユカリ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41222","ユカリ（キャンプ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヴァンピィの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41223","ヴァンピィ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヒヨリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41224","ヒヨリ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","レイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41225","レイ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41226","ユイ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キョウカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41227","キョウカ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミソギ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41228","ミソギ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41229","ミミ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アメスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41230","アメス専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","マホ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41231","マホ（エクスプローラー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アヤネ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41232","アヤネ（エクスプローラー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41233","ネア専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リン（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41235","リン（ハロウィン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","トモ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41236","トモ（ハロウィン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ナナカ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41237","ナナカ（ハロウィン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クリスティーナ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41238","クリスティーナ（ワイルド）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","マツリ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41239","マツリ（ワイルド）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アカリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41240","アカリ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヨリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41241","ヨリ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ジュン（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41242","ジュン（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ホマレ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41245","ホマレ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミサト（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41246","ミサト（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミツキ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41247","ミツキ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ノゾミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41248","ノゾミ（リベレイター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","カヤ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41249","カヤ（リベレイター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ムイミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41250","ムイミ（リベレイター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","タマキ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41251","タマキ（カフェ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","モニカ（カフェ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41252","モニカ（カフェ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","コッコロ（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41253","コッコロ（レンジャー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シオリ（レンジャー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41254","シオリ（レンジャー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ジータ（ウォーロック）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41255","ジータ（ウォーロック）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ビカラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41256","ビカラ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","カリン（アルケミスト）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41257","カリン（アルケミスト）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リリ（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41258","リリ（フォールン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クリア（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41260","クリア（フォールン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","プレシア（フォールン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41261","プレシア（フォールン）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イリヤ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41262","イリヤ（儀装束）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユキ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41263","ユキ（儀装束）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クローチェの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41264","クローチェ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ライラエルの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41265","ライラエル専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネネカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41266","ネネカ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アキノ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41267","アキノ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユカリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41268","ユカリ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ランファ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41269","ランファ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クウカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41270","クウカ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シノブ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41271","シノブ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キャル（編入生）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41272","キャル（編入生）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","スズナ（編入生）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41273","スズナ（編入生）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","サレン（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41275","サレン（サラサリア）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ルカ（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41276","ルカ（サラサリア）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リンドの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41277","リンド専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヴルムの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41278","ヴルム専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ペコリーヌ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41279","ペコリーヌ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クレジッタ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41280","クレジッタ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イノリ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41283","イノリ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ハツネ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41284","ハツネ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","カスミ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41285","カスミ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヒヨリ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41287","ヒヨリ（アストラル）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","レイ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41288","レイ（アストラル）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユイ（アストラル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41289","ユイ（アストラル）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","エリスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41290","エリス専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユニ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41293","ユニ（ウィンター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クロエ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41294","クロエ（ウィンター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","チエル（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41295","チエル（ウィンター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アネモネの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41296","アネモネ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネフィ＝ネラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41297","ネフィ＝ネラ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","マコト（コマンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41298","マコト（コマンダー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","エリコ（コマンダー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41299","エリコ（コマンダー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヤマトの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41300","ヤマト専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ワカナの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41301","ワカナ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","フブキの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41302","フブキ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キョウカ（スプリング）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41307","キョウカ（スプリング）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","スズメ（スプリング）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41308","スズメ（スプリング）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クルルの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41309","クルル専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","マホ（ドリームパーク）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41310","マホ（ドリームパーク）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41311","ネア（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミソラ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41312","ミソラ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41316","リリ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アメス（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41317","アメス（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ホマレ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41318","ホマレ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","エミリア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41319","エミリア（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","エキドナ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41320","エキドナ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","レム（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41321","レム（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ノゾミ（アルケミスト）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41322","ノゾミ（アルケミスト）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ルイズマリーの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41323","ルイズマリー専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イロハの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41324","イロハ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ソノの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41325","ソノ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ライラエル（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41328","ライラエル（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","イオ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41329","イオ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","グレイスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41330","グレイス専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヴァイオレットの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41331","ヴァイオレット専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","モニカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41332","モニカ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","サレン（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41335","サレン（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","メドゥーサの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41336","メドゥーサ専用リング"
