7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1
"","1","501","501090","0.2","","","3","","120831","nop_idle_doya"
"","1","501","501091","0.2","","","3","","120931","nop_talk_thinking"
"","0","501","501092","","","0","21","","vo_drama_10082001","vo_drama_10082001_010"
"0","5","501","501093","0","0.5","1","11","0","120931","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。"
"","","501","501094","","","","91","","501093",""
"","1","501","501095","0.2","","","3","","120931","nop_idle_thinking"
"","1","501","501096","0.2","","","3","","111931","nop_talk_wish3"
"","0","501","501097","","","0","21","","vo_drama_10082001","vo_drama_10082001_011"
"0","5","501","501098","0","0.5","1","11","0","111931","イリヤさま……\nそのお気持ち、とてもよく分かります。"
"","","501","501099","","","","91","","501098",""
"","1","501","501100","0.2","","","3","","111931","nop_idle_wish3"
"","","501","501101","","","","4","","120731","0"
"","1","501","501102","0.2","","","3","","120731","nop_talk_shy"
"","0","501","501103","","","0","21","","vo_drama_10082001","vo_drama_10082001_012"
"0","5","501","501104","0","0.5","1","11","0","120731","コッコロさん……"
"","","501","501105","","","","91","","501104",""
"0.2","0","501","501106","0.2","","nop_idle_joy1","3","","111831","nop_smile2"
"0","0","501","501107","0.2","","nop_idle_normal","3","","112031","nop_smile2"
"","","501","501108","","","","93","","1","1"
"","1","501","501109","0.2","","","3","","120731","nop_idle_shy2"
"","1","501","501110","0.2","","","3","","112031","nop_talk_bitter"
"","0","501","501111","","","0","21","","vo_drama_10082001","vo_drama_10082001_013"
"0","7","501","501112","0","0.5","1","11","0","112031","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。"
"","","501","501113","","","","93","","6","1"
"0.2","0","501","501114","0.2","","nop_talk_doya_loop","3","1","112031","nop_talk_doya"
"","","501","501115","","","","91","","501112",""
"","1","501","501116","0.2","","","3","","112031","nop_idle_doya"
"","","501","501117","","","","93","","0.5","1"
"","1","501","501118","0.2","","","3","","111831","nop_talk_joy2"
"","0","501","501119","","","0","21","","vo_drama_10082001","vo_drama_10082001_014"
"0","6","501","501120","0","0.5","1","11","0","111831","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！"
"","","501","501121","","","","93","","8","1"
"","0","501","501122","0.2","","nop_talk_guts2_loop","3","1","111831","nop_talk_guts2"
"","","501","501123","","","","91","","501120",""
"","1","501","501124","0.2","","","3","","111831","nop_idle_guts2"
"","","501","501125","","","","4","","120731","1"
"0.2","0","501","501126","0.2","","nop_talk_wish","3","1","120731","nop_talk_normal"
"","0","501","501127","","","0","21","","vo_drama_10082001","vo_drama_10082001_015"
"0","5","501","501128","0","1","1","11","0","120731","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。"
"","","501","501129","","","","93","","8.5","1"
"0","0","501","501130","0.2","","nop_01_shephy_pose_loop","3","1","120731","nop_01_shephy_pose"
"","","501","501131","","","","93","","2.5","0"
"","1","501","501132","0.2","","","3","","111831","nop_handclap_long"
"","1","501","501133","0.2","","","3","","111931","nop_talk_wish3"
"0","0","501","501134","0.2","","nop_talk_doya_loop","3","1","112031","nop_talk_doya"
"0","0","501","501135","0.2","","nop_talk_arm_crossed_loop","3","1","120931","nop_talk_arm_crossed"
"","1","501","501136","0.2","","","3","","120831","nop_01_ruka_hello_long"
"","","501","501137","","","","91","","501128",""
"","","501","501138","","","","93","","0.5","0"
"","","501","501139","","","","93","","0.5","0"
"0","105","502","502001","1.95","nop_idle_joy_normal","-150","1","-255","1","108731"
"1","104","502","502002","1.95","nop_idle_joy1","150","1","-255","1","108831"
"0","101","502","502003","1.95","nop_idle_normal","-300","1","-225","1","108931"
"","","502","502004","","","","93","","0.5","0"
"","0","502","502005","","","0","21","","vo_drama_10082002","vo_drama_10082002_001"
"0","7","502","502006","0","0.5","1","11","0","108831","騎士クン、\nあけましておめでとうございます。"
"","1","502","502007","0.2","","","3","","108831","nop_talk_joy3_blink"
"","","502","502008","","","","93","","1","1"
"","1","502","502009","0.2","","","3","","108831","nop_bow"
"","","502","502010","","","","93","","2.25","1"
"","1","502","502011","0.2","","","3","","108831","nop_idle_normal_joy"
"","","502","502012","","","","91","","502006",""
"","0","502","502013","","","0","21","","vo_drama_10082002","vo_drama_10082002_002"
"0","5","502","502014","0","0.5","1","11","0","108731","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！"
"","1","502","502015","0.2","","","3","","108731","nop_talk_joy2"
"","","502","502016","","","","91","","502014",""
"","1","502","502017","0.2","","","3","","108731","nop_idle_joy1"
"","0","502","502018","","","0","21","","vo_drama_10082002","vo_drama_10082002_003"
"0","6","502","502019","0","0.5","1","11","0","108931","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。"
"","1","502","502020","0.2","","","3","","108931","nop_talk_thinking"
"","","502","502021","","","","91","","502019",""
"","1","502","502022","0.2","","","3","","108931","nop_idle_thinking"
"","0","502","502023","","","0","21","","vo_drama_10082002","vo_drama_10082002_004"
"0","7","502","502024","0","0.5","1","11","0","108731","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。"
"","1","502","502025","0.2","","","3","","108731","nop_talk_joy3_blink2"
"","","502","502026","","","","93","","1.5","1"
"","1","502","502027","0.2","","","3","","108731","nop_talk_joy1_normal"
"","","502","502028","","","","91","","502024",""
"","1","502","502029","0.2","","","3","","108731","nop_idle_joy_normal"
"","0","502","502030","","","0","21","","vo_drama_10082002","vo_drama_10082002_005"
"0","5","502","502031","0","0.5","1","11","0","108931","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。"
"","1","502","502032","0.2","","","3","","108931","nop_talk_joy3_blink2"
"","","502","502033","","","","93","","8","1"
"","1","502","502034","0.2","","","3","","108931","nop_talk_joy3_blink"
"","","502","502035","","","","91","","502031",""
"","1","502","502036","0.2","","","3","","108931","nop_idle_thinking"
"","0","502","502037","","","0","21","","vo_drama_10082002","vo_drama_10082002_006"
"0","5","502","502038","0","0.5","1","11","0","108831","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？"
"","1","502","502039","0.2","","","3","","108831","nop_talk_memory"
"","","502","502040","","","","93","","4.75","1"
"","1","502","502041","0.2","","","3","","108831","nop_talk_anger2"
"","","502","502042","","","","93","","3.5","1"
"","1","502","502043","0.2","","","3","","108831","nop_talk_normal_dere2"
"","","502","502044","","","","91","","502038",""
"","","502","502045","","","","93","","0.1","1"
"","1","502","502046","0.2","","","3","","108831","nop_idle_normal"
"","0","502","502047","","","0","21","","vo_drama_10082002","vo_drama_10082002_007"
"0","6","502","502048","0","0.5","1","11","0","108731","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！"
"","1","502","502049","0.2","","","3","","108731","nop_talk_joy3_blink"
"","","502","502050","","","","93","","5.5","1"
"","1","502","502051","0.2","","","3","","108731","nop_look_talk_sad"
"","","502","502052","","","","93","","1","1"
"","1","502","502053","0.2","","","3","","108731","nop_talk_joy2"
"","","502","502054","","","","91","","502048",""
"","1","502","502055","0.2","","","3","","108731","nop_idle_joy1"
"","0","502","502056","","","0","21","","vo_drama_10082002","vo_drama_10082002_008"
"0","5","502","502057","0","0.5","1","11","0","108931","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。"
"","1","502","502058","0.2","","","3","","108931","nop_talk_joy1_normal"
"","","502","502059","","","","93","","3.5","1"
"","1","502","502060","0.2","","","3","","108931","nop_talk_joy3_blink"
"","","502","502061","","","","93","","8.5","1"
"","0","502","502062","0.2","","","3","","108931","nop_talk_arm_crossed"
"","","502","502063","","","","93","","1","1"
"","1","502","502064","0.2","","","3","","108931","nop_idle_arm_crossed"
"","","502","502065","","","","91","","502057",""
"","0","502","502066","","","0","21","","vo_drama_10082002","vo_drama_10082002_009"
"0","7","502","502067","0","0.5","1","11","0","108731","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！"
"","1","502","502068","0.2","","","3","","108731","nop_talk_joy3_blink"
"","","502","502069","","","","93","","6","1"
"","1","502","502070","0.2","","","3","","108731","nop_talk_joy2"
"","","502","502071","","","","91","","502067",""
"","1","502","502072","0.2","","","3","","108731","nop_idle_joy1"
"","0","502","502073","","","0","21","","vo_drama_10082002","vo_drama_10082002_010"
"0","5","502","502074","0","0.5","1","11","0","108931","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。"
"","1","502","502075","0.2","","","3","","108931","nop_talk_joy3_blink2"
"","","502","502076","","","","93","","7.5","1"
"","1","502","502077","0.2","","","3","","108831","nop_idle_sad"
"0","1.5","502","502078","0","0","1","12","0","108831","1"
"","1","502","502079","0.2","","","3","","108931","nop_talk_worry"
"","1","502","502080","0.2","","","3","","108731","nop_idle_normal_suprise1"
"","","502","502081","","","","91","","502074",""
"","","502","502082","","","","91","","502078",""
"","1","502","502083","0.2","","","3","","108931","nop_idle_worry"
"","0","502","502084","","","0","21","","vo_drama_10082002","vo_drama_10082002_011"
"0","5","502","502085","0","0.5","1","11","0","108831","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。"
"","1","502","502086","0.2","","","3","","108831","nop_talk_joy1_sad"
"","","502","502087","","","","93","","7","1"
"","1","502","502088","0.2","","","3","","108831","nop_talk_sad3"
"","","502","502089","","","","91","","502085",""
"","1","502","502090","0.2","","","3","","108831","nop_idle_sad3"
"","0","502","502091","","","0","21","","vo_drama_10082002","vo_drama_10082002_012"
"0","6","502","502092","0","0.5","1","11","0","108731","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪"
"","1","502","502093","0.2","","","3","","108731","nop_talk_joy2"
"","","502","502094","","","","93","","6","1"
"0.2","0","502","502095","0.2","","nop_idle_guts5","3","1","108731","nop_talk_guts5"
"","","502","502096","","","","91","","502092",""
"","1","502","502097","0.2","","","3","","108731","nop_idle_guts5"
"","0","502","502098","","","0","21","","vo_drama_10082002","vo_drama_10082002_013"
"0","6","502","502099","0","0.5","1","11","0","108931","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。"
"","0","502","502100","0.2","","","3","","108931","nop_talk_arm_crossed"
"","","502","502101","","","","93","","1","1"
"","0","502","502102","0.2","","","3","","108931","nop_talk_arm_crossed_loop"
"","","502","502103","","","","93","","1","1"
"","1","502","502104","0.2","","","3","","108931","nop_talk_normal"
"","","502","502105","","","","91","","502099",""
"","1","502","502106","0.2","","","3","","108931","nop_idle_normal"
"","0","502","502107","","","0","21","","vo_drama_10082002","vo_drama_10082002_014"
"0","5","502","502108","0","0.5","1","11","0","108731","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！"
"","1","502","502109","0.2","","","3","","108731","nop_talk_joy2"
"","","502","502110","","","","91","","502108",""
"","1","502","502111","0.2","","","3","","108731","nop_idle_joy_normal"
"","0","502","502112","","","0","21","","vo_drama_10082002","vo_drama_10082002_015"
"0","6","502","502113","0","0.5","1","11","0","108831","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪"
"","1","502","502114","0.2","","","3","","108831","nop_talk_joy1_normal"
"","","502","502115","","","","93","","2","1"
"","1","502","502116","0.2","","","3","","108831","nop_look_talk_wish"
"","","502","502117","","","","93","","1","1"
"0.2","0","502","502118","0.2","","nop_idle_joy1","3","1","108831","nop_bow"
"","","502","502119","","","","93","","0.2","1"
"0.2","0","502","502120","0.2","","nop_idle_joy2","3","1","108731","nop_bow"
"0.2","0","502","502121","0.2","","nop_idle_joy1","3","1","108931","nop_bow"
"","","502","502122","","","","93","","3","1"
"","","502","502123","","","","91","","502113",""
"","","502","502124","","","","93","","0.5","0"
"1","104","503","503001","1.95","nop_idle_joy2","1000","1","-300","1","102011"
"1","105","503","503002","1.95","nop_idle_normal","1000","1","-270","1","100411"
"1","101","503","503003","1.95","nop_idle_normal","1000","1","-235","1","103631"
"0","106","503","503004","1.95","NoItem_idle","-275","5","-255","1","1"
"","-215","503","503005","0","","-105","31","1","1","11"
"","","503","503006","","","","93","","0","0"
"","1","503","503007","0.2","","","3","","100411","nop_run"
"","-255","503","503008","","","5","2","","100411","-275"
"","","503","503009","","","","93","","0.5",""
"","1","503","503010","0.2","","","3","","102011","nop_run"
"","-230","503","503011","","","5","2","","102011","-140"
"","","503","503012","","","","93","","1",""
"","1","503","503013","0.2","","","3","","103631","nop_run"
"","-235","503","503014","","","4.5","2","","103631","150"
"","","503","503015","","","","93","","3.4",""
"","","503","503016","","","","4","","100411","0"
"","1","503","503017","0.2","","","3","","100411","nop_idle_normal"
"","","503","503018","","","","93","","0.1",""
"0.2","0","503","503019","0.2","","nop_idle_joy1","3","1","100411","nop_03_misogi_hello_long"
"","0","503","503020","","","","12","","100411","4"
"","","503","503021","","","","93","","0.4",""
"","","503","503022","","","","4","","102011","0"
"","1","503","503023","0.2","","","3","","102011","nop_idle_normal"
"","","503","503024","","","","93","","0.1",""
"0.2","0","503","503025","0.2","","nop_idle_joy1","3","1","102011","nop_03_mimi_swing"
"","0","503","503026","","","","12","","102011","4"
"","","503","503027","","","","93","","0.5",""
"0","0","503","503028","0.2","","nop_03_kyoka_idle_doya","3","1","103631","nop_03_kyoka_talk_doya"
"","0","503","503029","-40","","","12","","103631","4"
"","","503","503030","","","","93","","1.5","0"
"","1","503","503031","0.2","","","3","","102011","nop_talk_joy2"
"","0","503","503032","","","0","21","","vo_drama_10082003","vo_drama_10082003_001"
"0","5","503","503033","0","0.5","1","11","0","102011","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～"
"","","503","503034","","","","91","","503033",""
"","1","503","503035","0.2","","","3","","102011","nop_idle_joy1"
"","0","503","503036","","","0","21","","vo_drama_10082003","vo_drama_10082003_002"
"0","6","503","503037","0","1","1","11","0","100411","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？"
"","1","503","503038","0.2","","","3","","100411","nop_talk_joy2"
"","","503","503039","","","","93","","4","1"
"0","0","503","503040","0.2","","nop_03_misogi_trick_loop","3","1","1","nop_03_misogi_trick_in"
"0","0","503","503041","0.2","","nop_03_misogi_trick_loop","3","1","100411","nop_03_misogi_trick_in"
"","","503","503042","","","","93","","2","1"
"","","503","503043","","","","32","","11","1"
"0.2","0","503","503044","0.2","","NoItem_idle","3","1","1","nop_03_misogi_trick_out"
"0.2","0","503","503045","0.2","","nop_talk_joy2","3","1","100411","nop_03_misogi_trick_out"
"","","503","503046","","","","93","","0.1","1"
"","","503","503047","","","","4","","102011","1"
"0","0","503","503048","0.2","","nop_03_mimi_surprise_loop","3","1","102011","nop_03_mimi_surprise"
"0","0","503","503049","0.2","","nop_03_kyoka_surprise_loop","3","1","103631","nop_03_kyoka_surprise"
"","","503","503050","","","","91","","503037",""
"","1","503","503051","0.2","","","3","","100411","nop_idle_joy2"
"","0","503","503052","","","0","21","","vo_drama_10082003","vo_drama_10082003_003"
"0","8","503","503053","0","0.5","1","11","0","103631","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。"
"","1","503","503054","0.2","","","3","","103631","nop_talk_anger"
"","","503","503055","","","","93","","4","1"
"0","0","503","503056","0.2","","nop_talk_arm_crossed_loop_anger","3","1","103631","nop_talk_arm_crossed_anger"
"","","503","503057","","","","91","","503053",""
"","1","503","503058","0.2","","","3","","100411","nop_idle_normal"
"","1","503","503059","0.2","","","3","","103631","nop_idle_arm_crossed_anger"
"","","503","503060","","","","4","","102011","0"
"","0","503","503061","","","0","21","","vo_drama_10082003","vo_drama_10082003_004"
"0","5","503","503062","0","0.5","1","11","0","102011","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！"
"","1","503","503063","0.2","","","3","","102011","nop_talk_surprise_kira"
"","","503","503064","","","","93","","4","1"
"0","0","503","503065","0.2","","nop_idle_surprise1","3","1","103631","nop_surprise"
"","","503","503066","","","","91","","503062",""
"","1","503","503067","0.2","","","3","","102011","nop_idle_surprise_kira"
"","0","503","503068","","","0","21","","vo_drama_10082003","vo_drama_10082003_005"
"0","6","503","503069","0","0.5","1","11","0","103631","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……"
"","1","503","503070","0.2","","","3","","103631","nop_talk_jitome"
"","","503","503071","","","","93","","1.5","1"
"","1","503","503072","0.2","","","3","","103631","nop_talk_sad3"
"","","503","503073","","","","91","","503069",""
"","1","503","503074","0.2","","","3","","103631","nop_idle_sad3"
"","1","503","503075","0.2","","","3","","102011","nop_idle_joy1"
"","0","503","503076","","","0","21","","vo_drama_10082003","vo_drama_10082003_006"
"0","7","503","503077","0","0","1","11","0","100411","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？"
"","1","503","503078","0.2","","","3","","100411","nop_talk_joy2"
"","","503","503079","","","","91","","503077",""
"","1","503","503080","0.2","","","3","","100411","nop_idle_normal"
"","0","503","503081","","","0","21","","vo_drama_10082003","vo_drama_10082003_007"
"0","6","503","503082","0","0","1","11","0","103631","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！"
"","1","503","503083","0.2","","","3","","103631","nop_talk_anger2"
"","","503","503084","","","","91","","503082",""
"","1","503","503085","0.2","","","3","","103631","nop_idle_sad"
"","0","503","503086","","","0","21","","vo_drama_10082003","vo_drama_10082003_008"
"0","5","503","503087","0","0.5","1","11","0","102011","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。"
"","1","503","503088","0.2","","","3","","102011","nop_talk_surprise1"
"","","503","503089","","","","93","","4","1"
"","1","503","503090","0.2","","","3","","102011","nop_talk_normal"
"","","503","503091","","","","91","","503087",""
"","1","503","503092","0.2","","","3","","102011","nop_idle_normal"
"","0","503","503093","","","0","21","","vo_drama_10082003","vo_drama_10082003_009"
"0","7","503","503094","0","0.5","1","11","0","100411","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！"
"","1","503","503095","0.2","","","3","","100411","nop_talk_thinking"
"","","503","503096","","","","91","","503094",""
"","1","503","503097","0.2","","","3","","100411","nop_idle_thinking"
"","1","503","503098","0.2","","","3","","103631","nop_idle_thinking"
"","0","503","503099","","","0","21","","vo_drama_10082003","vo_drama_10082003_010"
"0","6","503","503100","0","0.5","1","11","0","102011","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪"
"","1","503","503101","0.2","","","3","","102011","nop_talk_wish"
"","","503","503102","","","","93","","4","1"
"","1","503","503103","0.2","","","3","","102011","nop_talk_joy2"
"","","503","503104","","","","91","","503100",""
"","1","503","503105","0.2","","","3","","102011","nop_idle_joy1"
"","0","503","503106","","","0","21","","vo_drama_10082003","vo_drama_10082003_011"
"0","7","503","503107","0","0.5","1","11","0","103631","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！"
"0.2","0","503","503108","0.2","","nop_talk_guts2_loop","3","1","103631","nop_talk_guts2"
"","","503","503109","","","","93","","5.5","1"
"0.2","0","503","503110","0.2","","nop_03_kyoka_talk_doya_loop","3","1","103631","nop_03_kyoka_talk_doya"
"","","503","503111","","","","91","","503107",""
"","1","503","503112","0.2","","","3","","103631","nop_03_kyoka_idle_doya"
"","0","503","503113","","","0","21","","vo_drama_10082003","vo_drama_10082003_012"
"0","7","503","503114","0","0.5","1","11","0","100411","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！"
"","1","503","503115","0.2","","","3","","100411","nop_talk_joy2"
"","","503","503116","","","","91","","503114",""
"","1","503","503117","0.2","","","3","","100411","nop_idle_joy2"
"","0","503","503118","","","0","21","","vo_drama_10082003","vo_drama_10082003_013"
"0","8","503","503119","0","0.5","1","11","0","103631","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！"
"","1","503","503120","0.2","","","3","","103631","nop_talk_anger"
"","","503","503121","","","","91","","503119",""
"","1","503","503122","0.2","","","3","","103631","nop_idle_anger"
"","0","503","503123","","","0","21","","vo_drama_10082003","vo_drama_10082003_014"
"0","6","503","503124","0","0","1","11","0","102011","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！"
"","1","503","503125","0.2","","","3","","102011","nop_talk_joy1"
"","","503","503126","","","","91","","503124",""
"0.2","0","503","503127","0.2","","nop_03_cmn_eieio_loop","3","1","102011","nop_03_cmn_eieio"
"","","503","503128","","","","93","","0.1",""
"0.2","0","503","503129","0.2","","nop_03_cmn_eieio_loop","3","1","103631","nop_03_cmn_eieio"
"","","503","503130","","","","93","","0.1",""
"0.2","0","503","503131","0.2","","nop_03_cmn_eieio_loop","3","1","100411","nop_03_cmn_eieio"
"","","503","503132","","","","93","","1.3","0"
"0","101","504","504001","1.95","nop_idle_normal","-150","1","-225","1","101231"
"1","104","504","504002","1.95","nop_idle_normal","150","1","-255","1","104011"
"0","105","504","504003","1.95","nop_idle_normal","-300","1","-255","1","101511"
"","","504","504004","","","","93","","0.5","0"
"","0","504","504005","","","0","21","","vo_drama_10082004","vo_drama_10082004_001"
"0","8","504","504006","0","0.5","1","11","0","101511","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。"
"0.2","0","504","504007","0.2","","nop_talk_joy3","3","1","101511","nop_bow"
"0.2","0","504","504008","0.2","","nop_idle_normal","3","1","101231","nop_bow"
"0.2","0","504","504009","0.2","","nop_idle_normal","3","1","104011","nop_bow"
"","","504","504010","","","","91","","504006",""
"","1","504","504011","0.2","","","3","","101511","nop_idle_normal"
"","0","504","504012","","","0","21","","vo_drama_10082004","vo_drama_10082004_002"
"0","8","504","504013","0","0.5","1","11","0","101231","招待してくれてありがと～！\nシオリンも喜んでたよ！"
"0.2","0","504","504014","0.2","","nop_talk_joy1","3","1","101231","nop_look_smile"
"","","504","504015","","","","91","","504013",""
"","1","504","504016","0.2","","","3","","101231","nop_idle_normal"
"","0","504","504017","","","0","21","","vo_drama_10082004","vo_drama_10082004_003"
"0","8","504","504018","0","0.5","1","11","0","104011","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？"
"0","0","504","504019","0.2","","nop_shock_loop","3","1","104011","nop_shock_in"
"","","504","504020","","","","93","","3","1"
"","1","504","504021","0.2","","","3","","104011","nop_04_aoi_tohoho"
"","","504","504022","","","","91","","504018",""
"","0","504","504023","","","0","21","","vo_drama_10082004","vo_drama_10082004_004"
"0","8","504","504024","0","0.5","1","11","0","101231","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？"
"0","0","504","504025","0.2","","nop_talk_guts2_loop","3","1","101231","nop_talk_guts2"
"","","504","504026","","","","93","","1.8","1"
"","1","504","504027","0.2","","","3","","101231","nop_talk_joy1"
"","","504","504028","","","","91","","504024",""
"","1","504","504029","0.2","","","3","","101231","nop_idle_normal"
"","0","504","504030","","","0","21","","vo_drama_10082004","vo_drama_10082004_005"
"0","8","504","504031","0","0.5","1","11","0","104011","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！"
"","1","504","504032","0.2","","","3","","104011","nop_04_aoi_panic"
"","","504","504033","","","","93","","4.4","1"
"","1","504","504034","0.2","","","3","","104011","nop_talk_tsun_pain"
"","1","504","504035","0.2","","","3","","101511","nop_idle_bitter"
"","1","504","504036","0.2","","","3","","101231","nop_idle_bitter"
"","","504","504037","","","","91","","504031",""
"","0","504","504038","","","0","21","","vo_drama_10082004","vo_drama_10082004_006"
"0","8","504","504039","0","0.5","1","11","0","101511","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？"
"","1","504","504040","0.2","","","3","","101511","nop_talk_normal"
"","","504","504041","","","","93","","2.4","1"
"","1","504","504042","0.2","","","3","","101511","nop_talk_wish_joy"
"","","504","504043","","","","91","","504039",""
"","0","504","504044","","","0","21","","vo_drama_10082004","vo_drama_10082004_007"
"0","8","504","504045","0","0.5","1","11","0","101231","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆"
"0.2","0","504","504046","0.2","","nop_idle_normal","3","1","101231","nop_04_hatsune_swing"
"","","504","504047","","","","93","","3","1"
"","0","504","504048","0.2","","","3","","101231","nop_04_hatsune_kiran"
"","","504","504049","","","","91","","504045",""
"","1","504","504050","0.2","","","3","","101231","nop_idle_normal"
"","0","504","504051","","","0","21","","vo_drama_10082004","vo_drama_10082004_008"
"0","8","504","504052","0","0.5","1","11","0","104011","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！"
"0","0","504","504053","0.2","","nop_04_aoi_haua_loop","3","1","104011","nop_04_aoi_haua_in"
"","","504","504054","","","","93","","3","1"
"","1","504","504055","0.2","","","3","","101511","nop_talk_joy3_blink"
"","1","504","504056","0.2","","","3","","101231","nop_idle_surprise1"
"","","504","504057","","","","91","","504052",""
"","","504","504058","","","","93","","0.5","0"
"1","103","505","505001","1.95","nop_05_shinobu_idle_normal","-150","1","-250","1","103111"
"1","101","505","505002","1.95","nop_idle_sad","150","1","-230","1","102211"
"0","101","505","505003","1.95","nop_05_miyako_idle_joy1","-360","1","-240","1","100711"
"1","105","505","505004","1.95","nop_idle_joy1","275","1","-260","1","100611"
"1","102","505","505005","1.95","nop_skull_idle","-50","5","-225","1","2051"
"","","505","505006","","","","93","","0.5","0"
"","0","505","505007","","","0","21","","vo_drama_10082005","vo_drama_10082005_001"
"0","6","505","505008","0","0.5","1","11","0","100711","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！"
"","1","505","505009","0.2","","","3","","100711","nop_05_miyako_talk_joy2"
"","","505","505010","","","","91","","505008",""
"","1","505","505011","0.2","","","3","","100711","nop_05_miyako_idle_joy2"
"","0","505","505012","","","0","21","","vo_drama_10082005","vo_drama_10082005_002"
"0","6","505","505013","0","0.5","1","11","0","103111","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……"
"","1","505","505014","0.2","","","3","","103111","nop_05_shinobu_talk_worry"
"","","505","505015","","","","91","","505013",""
"","1","505","505016","0.2","","","3","","103111","nop_05_shinobu_idle_worry"
"","0","505","505017","","","0","21","","vo_drama_10082005","vo_drama_10082005_003"
"0","6","505","505018","0","0.5","1","11","0","100711","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！"
