b15afe1698d3e06250b884580111fba58fa95fe464d737de924fa4ca3fb25fff,5870c84d66b81dea0a1cb1b74a77dcf3f90abdb3768c08463b7088cfa4caa214,4ab25a31041be63e317f0cbbc4c055cefbee3726365a79527aed8ef10e22d9a1,c30876a7c8920c399f0922e15715fe9e1b9afe7174a1a5b1b51dd69ed2b9d98f,5acb89b743731d7775a9a5cbf47d1c7a17347112f91f1c880975f29d7460b0a0,af1a3f76bbfe87dfc8b6f12541718199d426a0c507b5e2495bdf0ce1b310e6d2,a2daa4e36116c521b579aab870a12aa49085a4b8fcc5c7c581ffc66b08540810,4e40f64b0df66db18c3ee434f3617b7a0a0ef57347d31e5c5219a97c4ef6de3f,a5ec4a4ef5a8e7bd1805d3866584cd1cabe4e6e31231be9f4cb7c026bd20aec5,61f6b010e1b7e32e3212b4b69f6525783f02286bb11dba07c1b195e0e275e5b5,984b5e418026cc328697ff75337b25521f03f07010af50d72eab6eb7ae50cc21,54fb37129210022c58cb66a0ab7717fddb85f85b20fcc044de7280726e9b2ab0,59a54a131dd740ffda85139517e5bfbe4cb78db7dc9c867beb2308e2e6d6151a,6f7bed0296f434c2d9db39677120890b11f4100dcd6970025ded55c0c887c08b,3239cbfe28712f1d29528b76241206a2e2823e805d5af3307da30fff1369730d,59e04f6f1e752ed6de6325f96d68128f5e8311ae5993e7391f71158bb2a10df2,4ee872c2bf81f7bfd2790f6663e6255a48db2fe8cef4af571ca42094ce874657,842cc728b3a759c9632bf41689991ece3d4e9627a3e1db4880ec14da04307ba9,4ea608a4eaffdfa8cc76df9934c8397812f29fbfa02cf076a5bd814caf2d3233,f1e2df450456a476bfcfaab262860aba9ed66d35a64ffac2e9819fab6b4c85df,56f97a276d06fafac34492b1920bf79925d8ad024cc0ef1f3115a343601f4ada
"75.4","0","0.4","0","0","0","0","0","0","8","0","0.4","0","オリエンタルハリケーンボウ","0","0","0","弓","0","0","108133"
"81","0","0","0","0","0","0","0","0","8","0","0.8","0","ベルアルクロゼ","0","0","0","弓","0","0","108134"
"64","0","0","1.2","0","0","0","0","0","8","0","0","0","氷穿槍スノーストーム","0","0","0","槍","0","0","108161"
"68.8","0","0","1","0","0","0","0","0","8","0","0","0","仁重槍トロムスピア","0","0","0","槍","0","0","108162"
"75.6","0","0","0.4","0","0","0","0","0","8","0","0","0","ウィンドレガシースピア","0","0","0","槍","0","0","108163"
"79.2","0","0","0.4","0","0","0","0","0","8","0","0","0","ランスオブカローラ","0","0","0","槍","0","0","108164"
"68.4","14","0","0","0","0","0","0","0","8","0","0","0","氷壊斧リオートアックス","0","0","0","斧","0","0","108191"
"72.2","14","0","0","0","0","0","0","0","8","0","0","0","普天音斧バスターホルン","0","0","0","斧","0","0","108192"
"75.2","20","0","0","0","0","0","0","0","8","0","0","0","オアシスファアス","0","0","0","斧","0","0","108193"
"79","20","0","0","0","0","0","0","0","8","0","0","0","ローズクラッシャーアクス","0","0","0","斧","0","0","108194"
"0","0","0","0","0","0","0","0","64.4","8","0","0","0","氷雪杖パーゴスワンド","0","0","0","攻撃杖","0","5.6","108221"
"0","0","0","0","0","0","0","0","70","8","0","0","0","絶対音杖アコーディア","0","0","0","攻撃杖","0","3.8","108222"
"0","0","0","0","0","0","0","0","76.4","8","0","0","0","エンシェントサンドワンド","0","0","0","攻撃杖","0","1.2","108223"
"0","0","0","0","0","0","0","0","80","8","0","0","0","ローズステイメンワンド","0","0","0","攻撃杖","0","1.2","108224"
"0","54","1.2","1","0","0","0","0","53","8","0","0","0","氷樹杖フロストスタッフ","0","0","0","回復杖","0","0","108251"
"0","54","1","0.8","0","0","0","0","58.6","8","0","0","0","慈宣杖アルテマクラリオン","0","0","0","回復杖","0","0","108252"
"0","54","0.6","0.4","0","0","0","0","66.4","8","0","0","0","デザートレインケーン","0","0","0","回復杖","0","0","108253"
"0","60","0.4","0.4","0","0","0","0","70.4","8","0","0","0","ローズピスティルスタッフ","0","0","0","回復杖","0","0","108254"
"35.2","0","2.8","2.2","0","0","0","0","0","8","0","3.4","0","鍵盤奏鎧チェンバロン","0","0","0","軽装鎧","0","0","108281"
"43.4","0","2.6","1.6","0","0","0","0","0","8","0","1.8","0","デザートクロスメイル","0","0","0","軽装鎧","0","0","108282"
"51.8","0","1.8","1.4","0","0","0","0","0","8","0","1.8","0","ローズエンプレスメイル","0","0","0","軽装鎧","0","0","108283"
"53.2","0","1.8","1.8","0","0","0","0","0","8","0","1.8","0","デモンズペインメイル","0","0","0","軽装鎧","0","0","108284"
"0","123","4.2","5.4","0","0","0","0","0","8","0","0","0","重奏鎧ブラスホーン","0","0","0","重装鎧","0","0","108311"
"0","269","4","3","0","0","0","0","0","8","0","0","0","オアシスブループレート","0","0","0","重装鎧","0","0","108312"
"0","362","3.2","2.4","0","0","0","0","0","8","0","0","0","ローズデイムプレート","0","0","0","重装鎧","0","0","108313"
"0","375","3","3","0","0","0","0","0","8","0","0","0","デモンズバインドアーマー","0","0","0","重装鎧","0","0","108314"
"43.2","64","1.8","1.2","0","0","0","0","0","8","0","0","0","デザートシェイドクロース","0","0","0","服","0","0","108342"
"49.6","64","1.4","1","0","0","0","0","0","8","0","0","0","ローズプリエステスドレス","0","0","0","服","0","0","108343"
"0","0","1.8","1.2","0","0","0","0","44.8","8","0","0","0","譜唱装ムジカスコア","0","0","0","魔法服","0","2","108371"
"0","0","1.2","1","0","0","0","0","53.4","8","0","0","0","オリエントブリーズローブ","0","0","0","魔法服","0","1","108372"
"0","0","1.2","1","0","0","0","0","56.8","8","0","0","0","ローズバロネスドレス","0","0","0","魔法服","0","1","108373"
"0","0","1.2","1.2","0","0","0","0","59.2","8","0","0","0","カースドデモンズローブ","0","0","0","魔法服","0","1","108374"
"30","52","2.6","2.6","0","0","0","0","0","8","0","0","0","重円奏ホプロンシンバル","0","0","0","盾","0","0","108401"
"37","52","2.6","2.6","0","0","0","0","0","8","0","0","0","ブルーローズシールド","0","0","0","盾","0","0","108403"
"46.8","0","1.8","1.2","0","0","0","0","0","8","0","0","0","舞奉奏アルパンプス","0","0","0","靴","0","0","108431"
"62.2","0","1","1","0","0","0","0","0","8","0","0","0","ディアブロスカルペ","0","0","0","靴","0","0","108434"
"0","92","1.8","1.2","0","0","0","0","40","8","0","0","0","オアシスアハルディア","0","0","0","魔法靴","0","0","108462"
"53.4","105","0","0","0","0","0","0","0","8","0","0","0","デザートウィンドターバン","0","0","0","帽子","0","0","108492"
"60.4","105","0","0","0","0","0","0","0","8","0","0","0","バリアントデモンズホーン","0","0","0","帽子","0","0","108494"
"0","0","1.6","1.2","0","0","0","0","47.8","8","0","0","0","魔奏帽タンバリンキャスケット","0","0","0","魔法帽子","0","0","108521"
"0","0","1.6","1.2","0","0","0","0","54.8","8","0","0","0","薔薇術士の魔宴帽","0","0","0","魔法帽子","0","0","108523"
"0","0","1","1","0","0","0","0","62.2","8","0","0","0","エンヴィデモンズホーン","0","0","0","魔法帽子","0","0","108524"
"57.2","0","0","0","0","0","0","0","0","8","0","3","0","アイスピラーリング","0","0","0","攻撃アクセサリ","0","0","108551"
"61.6","0","0","0","0","0","0","0","0","8","0","1.8","0","琴樹奏シロフォニア","0","0","0","攻撃アクセサリ","0","0","108552"
"65.4","0","0","0","0","0","0","0","0","8","0","1.8","0","エンシェントルビー","0","0","0","攻撃アクセサリ","0","0","108553"
"69","0","0","0","0","0","0","0","0","8","0","1.8","0","ローズルージュペンダント","0","0","0","攻撃アクセサリ","0","0","108554"
"0","59","5.2","5.2","0","0","0","0","0","8","0","0","0","グリーンオーロラリング","0","0","0","防御アクセサリ","0","0","108581"
"0","91","5.2","5.2","0","0","0","0","0","8","0","0","0","仙撞鼓ティンパニア","0","0","0","防御アクセサリ","0","0","108582"
"0","109","5.4","5.4","0","0","0","0","0","8","0","0","0","エンシェントエメラルド","0","0","0","防御アクセサリ","0","0","108583"
"0","124","5.6","5.6","0","0","0","0","0","8","0","0","0","ローズベルテペンダント","0","0","0","防御アクセサリ","0","0","108584"
"0","0","0","0","0","0","0","0","56.2","8","0","0","0","雪華晶の指輪","0","0","0","魔法アクセサリ","0","2.4","108611"
"0","0","0","0","0","0","0","0","61","8","0","0","0","神謡譜デミスコア","0","0","0","魔法アクセサリ","0","1.4","108612"
"0","0","0","0","0","0","0","0","64.8","8","0","0","0","エンシェントサファイア","0","0","0","魔法アクセサリ","0","1.4","108613"
"0","0","0","0","0","0","0","0","68.6","8","0","0","0","ラピスローズペンダント","0","0","0","魔法アクセサリ","0","1.4","108614"
"84","40","0","0","0","0","0","0","0","9","0","0.6","0","デモンヴィクティムソード","0","0","0","剣","0","0","109011"
"87.8","40","0","0","0","0","0","0","0","9","0","0.6","0","秘剣訃雷返し","0","0","0","剣","0","0","109012"
"91.4","40","0","0","0","0","0","0","0","9","0","0.6","0","バリアントマスト","0","0","0","剣","0","0","109013"
"95.2","40","0","0","0","0","0","0","0","9","0","0.6","0","皇蓉楓刃","0","0","0","剣","0","0","109014"
"87.2","10","0","0","0","0","0","0","0","9","0","1","0","デモンズスカーブレード","0","0","0","刀","0","0","109041"
"90.8","10","0","0","0","0","0","0","0","9","0","1","0","刺身刀・匠八","0","0","0","刀","0","0","109042"
"94.6","10","0","0","0","0","0","0","0","9","0","1","0","フィッシャーマンズソード","0","0","0","刀","0","0","109043"
"98.4","10","0","0","0","0","0","0","0","9","0","1","0","大業物・紅一文字","0","0","0","刀","0","0","109044"
"88.4","0","0","0","0","0","0","0","0","9","0","1","0","豪魔ノ爪刃","0","0","0","短剣","0","0","109071"
"92","0","0","0","0","0","0","0","0","9","0","1","0","クト・ドフィス","0","0","0","短剣","0","0","109072"
"95.8","0","0","0","0","0","0","0","0","9","0","1","0","大灯刃アレキサンドリア","0","0","0","短剣","0","0","109073"
"99.4","0","0","0","0","0","0","0","0","9","0","1","0","襲楓裂爪・葉","0","0","0","短剣","0","0","109074"
"88","0","0","0","0","0","0","0","0","9","0","1.4","0","デモンパニッシュフィスト","0","0","0","拳","0","0","109101"
"91.8","0","0","0","0","0","0","0","0","9","0","1.4","0","鉄観音五百薬缶","0","0","0","拳","0","0","109102"
"95.6","0","0","0","0","0","0","0","0","9","0","1.4","0","海賊王の義手","0","0","0","拳","0","0","109103"
"99.2","0","0","0","0","0","0","0","0","9","0","1.4","0","紅蛙手甲・拳楓","0","0","0","拳","0","0","109104"
"86.4","0","0.2","0.2","0","0","0","0","0","9","0","0.8","0","ディアブロマッシェーラ","0","0","0","弓","0","0","109131"
"90.2","0","0.2","0.2","0","0","0","0","0","9","0","0.8","0","スクィーザーボウ","0","0","0","弓","0","0","109132"
"93.8","0","0.2","0.2","0","0","0","0","0","9","0","0.8","0","セイリングシューター","0","0","0","弓","0","0","109133"
"97.6","0","0.2","0.2","0","0","0","0","0","9","0","0.8","0","錦秋弓蔦紅葉","0","0","0","弓","0","0","109134"
"84.8","0","0.4","0.4","0","0","0","0","0","9","0","0","0","デビルドミニオンランス","0","0","0","槍","0","0","109161"
"88.6","0","0.4","0.4","0","0","0","0","0","9","0","0","0","ランスオブフォルセッタ","0","0","0","槍","0","0","109162"
"92.2","0","0.4","0.4","0","0","0","0","0","9","0","0","0","ツインオールランス","0","0","0","槍","0","0","109163"
"96","0","0.4","0.4","0","0","0","0","0","9","0","0","0","天傘紅槍アキサメ","0","0","0","槍","0","0","109164"
"86.2","20","0","0","0","0","0","0","0","9","0","0.6","0","デモンズデストラクション","0","0","0","斧","0","0","109191"
"90","20","0","0","0","0","0","0","0","9","0","0.6","0","ミートマレットアクス","0","0","0","斧","0","0","109192"
"93.8","20","0","0","0","0","0","0","0","9","0","0.6","0","豪斧大抜錨","0","0","0","斧","0","0","109193"
"97.4","20","0","0","0","0","0","0","0","9","0","0.6","0","撃槌ツルベオトシ","0","0","0","斧","0","0","109194"
"0","0","0","0","0","0","0","0","87.6","9","0","0","0","デモンズコアワンド","0","0","0","攻撃杖","0","1.2","109221"
"0","0","0","0","0","0","0","0","91.4","9","0","0","0","ペール・ア・タルテ","0","0","0","攻撃杖","0","1.2","109222"
"0","0","0","0","0","0","0","0","95","9","0","0","0","ステアリングホイーラー","0","0","0","攻撃杖","0","1.2","109223"
"0","0","0","0","0","0","0","0","98.8","9","0","0","0","公孫樹杖・銀天","0","0","0","攻撃杖","0","1.2","109224"
"0","60","0.4","0.4","0","0","0","0","78","9","0","0","0","ロッドオブデモンズハート","0","0","0","回復杖","0","0","109251"
"0","60","0.4","0.4","0","0","0","0","81.8","9","0","0","0","マジカルレードルスタッフ","0","0","0","回復杖","0","0","109252"
"0","60","0.4","0.4","0","0","0","0","85.6","9","0","0","0","シーバードフローター","0","0","0","回復杖","0","0","109253"
"0","60","0.4","0.4","0","0","0","0","89.2","9","0","0","0","紅葉巫女之枝垂串","0","0","0","回復杖","0","0","109254"
"58.2","0","2","2","0","0","0","0","0","9","0","1.8","0","エプロンライトメイル","0","0","0","軽装鎧","0","0","109281"
"61.6","0","2","2","0","0","0","0","0","9","0","1.8","0","ライトセイラークロス","0","0","0","軽装鎧","0","0","109282"
"65","0","2","2","0","0","0","0","0","9","0","1.8","0","恋染紅葉秋模様","0","0","0","軽装鎧","0","0","109283"
"68.4","0","2","2","0","0","0","0","0","9","0","1.8","0","アーマーオブパワー","0","0","0","軽装鎧","0","0","109284"
"0","418","3.2","3.2","0","0","0","0","0","9","0","0","0","アーマー・デ・タブリエ","0","0","0","重装鎧","0","0","109311"
"0","431","3.4","3.4","0","0","0","0","0","9","0","0","0","ヘビーマリナークロス","0","0","0","重装鎧","0","0","109312"
"0","444","3.6","3.6","0","0","0","0","0","9","0","0","0","唐紅姫武将大鎧","0","0","0","重装鎧","0","0","109313"
"0","474","3.6","3.6","0","0","0","0","0","9","0","0","0","メイルオブヴァーチャー","0","0","0","重装鎧","0","0","109314"
"61.8","64","1","1","0","0","0","0","0","9","0","0","0","ベテランシェフクロス","0","0","0","服","0","0","109341"
"68.8","64","1","1","0","0","0","0","0","9","0","0","0","秋風裂装・紅","0","0","0","服","0","0","109343"
"0","0","1.6","1.6","0","0","0","0","62","9","0","0","0","プロウェイトレスエプロン","0","0","0","魔法服","0","1","109371"
"0","0","1.6","1.6","0","0","0","0","65.6","9","0","0","0","シーナビゲイタークロス","0","0","0","魔法服","0","1","109372"
"0","0","1.6","1.6","0","0","0","0","69","9","0","0","0","姫法師秋草装","0","0","0","魔法服","0","1","109373"
"0","0","1.6","1.6","0","0","0","0","72.4","9","0","0","0","ローブオブドミニオン","0","0","0","魔法服","0","1","109374"
"43.2","52","3","3","0","0","0","0","0","9","0","0","0","ハイシールドソーサー","0","0","0","盾","0","0","109401"
"46.6","52","3","3","0","0","0","0","0","9","0","0","0","エスクード・デ・ボランテ","0","0","0","盾","0","0","109402"
"72.6","0","1","1","0","0","0","0","0","9","0","0","0","ウォーターラインランナー","0","0","0","靴","0","0","109432"
"77.4","0","1.2","1.2","0","0","0","0","0","9","0","0","0","ヒールオブプリンシパリティ","0","0","0","靴","0","0","109434"
"0","92","0.8","0.8","0","0","0","0","60.8","9","0","0","0","タッサ・タロン","0","0","0","魔法靴","0","0","109461"
"0","92","0.8","0.8","0","0","0","0","67.6","9","0","0","0","鳴降遊靴アキヨナガ","0","0","0","魔法靴","0","0","109463"
"74.2","105","0","0","0","0","0","0","0","9","0","0","0","秋天紅兜アキシグレ","0","0","0","帽子","0","0","109493"
"77.6","105","0","0","0","0","0","0","0","9","0","0","0","ティアラオブソロネ","0","0","0","帽子","0","0","109494"
"0","0","0.8","0.8","0","0","0","0","74.6","9","0","0","0","ホライゾンウォッチャー","0","0","0","魔法帽子","0","0","109522"
"0","0","0.8","0.8","0","0","0","0","81.4","9","0","0","0","ハットオブケルビム","0","0","0","魔法帽子","0","0","109524"
"76.6","0","0","0","0","0","0","0","0","9","0","2","0","双角魔の首飾り","0","0","0","攻撃アクセサリ","0","0","109551"
"80.2","0","0","0","0","0","0","0","0","9","0","2","0","紅色花飾菓子切包丁","0","0","0","攻撃アクセサリ","0","0","109552"
"84","0","0","0","0","0","0","0","0","9","0","2","0","紅海のホイールブローチ","0","0","0","攻撃アクセサリ","0","0","109553"
"87.8","0","0","0","0","0","0","0","0","9","0","2","0","紅葉扇コチョウモミジ","0","0","0","攻撃アクセサリ","0","0","109554"
"0","155","6","6","0","0","0","0","0","9","0","0","0","ディアブロメンブランス","0","0","0","防御アクセサリ","0","0","109581"
"0","171","6.2","6.2","0","0","0","0","0","9","0","0","0","翡翠花飾箸","0","0","0","防御アクセサリ","0","0","109582"
"0","187","6.4","6.4","0","0","0","0","0","9","0","0","0","碧海のアンカーブローチ","0","0","0","防御アクセサリ","0","0","109583"
"0","202","6.6","6.6","0","0","0","0","0","9","0","0","0","翠風扇カノコイチョウ","0","0","0","防御アクセサリ","0","0","109584"
"0","0","0","0","0","0","0","0","76","9","0","0","0","デモニックテールタイ","0","0","0","魔法アクセサリ","0","1.6","109611"
"0","0","0","0","0","0","0","0","79.6","9","0","0","0","サファイアフォークヘアピン","0","0","0","魔法アクセサリ","0","1.6","109612"
"0","0","0","0","0","0","0","0","83.4","9","0","0","0","蒼海のフローターブローチ","0","0","0","魔法アクセサリ","0","1.6","109613"
"0","0","0","0","0","0","0","0","87.2","9","0","0","0","碧夜扇イノコカエデ","0","0","0","魔法アクセサリ","0","1.6","109614"
"96.8","60","0","0","0","0","0","0","0","10","0","0.6","0","ソードオブミカエル","0","0","0","剣","0","0","10001032"
"104.2","60","0","0","0","0","0","0","0","10","0","0.6","0","妖精煌剣アキレアナ","0","0","0","剣","0","0","10001033"
"108","60","0","0","0","0","0","0","0","10","0","0.6","0","甘蕉の秘剣","0","0","0","剣","0","0","10001034"
"111.8","60","0","0","0","0","0","0","0","10","0","0.6","0","オートマトンエクスソード","0","0","0","剣","0","0","10001035"
"115.4","60","0","0","0","0","0","0","0","10","0","0.6","0","蛮骨剣ケントロ","0","0","0","剣","0","0","10001036"
"119.2","60","0","0","0","0","0","0","0","10","0","0.6","0","アイスクレイモアＲ","0","0","0","剣","0","0","10001037"
"123","60","0","0","0","0","0","0","0","10","0","0.6","0","カオスブレードＲ","0","0","0","剣","0","0","10001038"
"126.8","60","0","0","0","0","0","0","0","10","0","0.6","0","ライトニングブレードＲ","0","0","0","剣","0","0","10001039"
"132","80","0","0","0","0","0","0","0","11","0","0.6","0","天開の聖剣Ｒ","0","0","0","剣","0","0","10001040"
"102","12","0","0","0","0","0","0","0","10","0","1","0","ブレイドオブルシフェル","0","0","0","刀","0","0","10004032"
"109.4","12","0","0","0","0","0","0","0","10","0","1","0","妖精舞刀パトロクルス","0","0","0","刀","0","0","10004033"
"113.2","12","0","0","0","0","0","0","0","10","0","1","0","天下一甜瓜刀","0","0","0","刀","0","0","10004034"
"117","12","0","0","0","0","0","0","0","10","0","1","0","オートマトンエクスカタナ","0","0","0","刀","0","0","10004035"
"120.6","12","0","0","0","0","0","0","0","10","0","1","0","滅鱗大刀ミラガイア","0","0","0","刀","0","0","10004036"
"124.4","12","0","0","0","0","0","0","0","10","0","1","0","鷹神の煌剣Ｒ","0","0","0","刀","0","0","10004037"
"128.2","12","0","0","0","0","0","0","0","10","0","1","0","鳳凰刀Ｒ","0","0","0","刀","0","0","10004038"
"132","12","0","0","0","0","0","0","0","10","0","1","0","百華白桜刀Ｒ","0","0","0","刀","0","0","10004039"
"139.2","14","0","0","0","0","0","0","0","11","0","1","0","流禍の蒼刃Ｒ","0","0","0","刀","0","0","10004040"
"103.2","0","0","0","0","0","0","0","0","10","0","1","0","エッジオブサタナエル","0","0","0","短剣","0","0","10007032"
"110.8","0","0","0","0","0","0","0","0","10","0","1","0","妖精夢刃ダイダミア","0","0","0","短剣","0","0","10007033"
"114.6","0","0","0","0","0","0","0","0","10","0","1","0","未完刃・雲愁","0","0","0","短剣","0","0","10007034"
"118.4","0","0","0","0","0","0","0","0","10","0","1","0","オートマトンエクスダガー","0","0","0","短剣","0","0","10007035"
"122","0","0","0","0","0","0","0","0","10","0","1","0","黒帝牙剣チノチタ","0","0","0","短剣","0","0","10007036"
"125.8","0","0","0","0","0","0","0","0","10","0","1","0","ダークマターエッジＲ","0","0","0","短剣","0","0","10007037"
"129.4","0","0","0","0","0","0","0","0","10","0","1","0","ユニコーンナイフＲ","0","0","0","短剣","0","0","10007038"
"133.2","0","0","0","0","0","0","0","0","10","0","1","0","エメラルドダガーＲ","0","0","0","短剣","0","0","10007039"
"140.8","0","0","0","0","0","0","0","0","11","0","1","0","ラヴァエッジＲ","0","0","0","短剣","0","0","10007040"
"103.2","0","0","0","0","0","0","0","0","10","0","1.2","0","フィストオブウリエル","0","0","0","拳","0","0","10010032"
"110.6","0","0","0","0","0","0","0","0","10","0","1.2","0","妖精幻手カシカモ","0","0","0","拳","0","0","10010033"
"114.4","0","0","0","0","0","0","0","0","10","0","1.2","0","菴羅の手甲","0","0","0","拳","0","0","10010034"
"118.2","0","0","0","0","0","0","0","0","10","0","1.2","0","オートマトンエクスエッジ","0","0","0","拳","0","0","10010035"
"121.8","0","0","0","0","0","0","0","0","10","0","1.2","0","鼎角拳サンジャオロン","0","0","0","拳","0","0","10010036"
"125.6","0","0","0","0","0","0","0","0","10","0","1.2","0","ブリザードクローＲ","0","0","0","拳","0","0","10010037"
"129.4","0","0","0","0","0","0","0","0","10","0","1.2","0","蒼雷拳Ｒ","0","0","0","拳","0","0","10010038"
"133.2","0","0","0","0","0","0","0","0","10","0","1.2","0","ムーンセスタスＲ","0","0","0","拳","0","0","10010039"
"140.6","0","0","0","0","0","0","0","0","11","0","1.2","0","クリムゾンクローＲ","0","0","0","拳","0","0","10010040"
"101.4","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","ボウオブラファエル","0","0","0","弓","0","0","10013032"
"108.8","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","妖精梓弓タミュリス","0","0","0","弓","0","0","10013033"
"112.6","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","桜桃の枝弓","0","0","0","弓","0","0","10013034"
"116.4","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","オートマトンエクスボウ","0","0","0","弓","0","0","10013035"
"120.2","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","滑空葬弓プテロダ","0","0","0","弓","0","0","10013036"
"123.8","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","アルテミスボウＲ","0","0","0","弓","0","0","10013037"
"127.6","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","精霊樹の弓Ｒ","0","0","0","弓","0","0","10013038"
"131.4","0","0.2","0.2","0","0","0","0","0","10","0","0.8","0","白銀の大翼弓Ｒ","0","0","0","弓","0","0","10013039"
"138.8","0","0.2","0.2","0","0","0","0","0","11","0","0.8","0","アビスボウＲ","0","0","0","弓","0","0","10013040"
"99.8","0","0.4","0.4","0","0","0","0","0","10","0","0","0","ランスオブザドキエル","0","0","0","槍","0","0","10016032"
"107.2","0","0.4","0.4","0","0","0","0","0","10","0","0","0","妖精翅槍メネラウス","0","0","0","槍","0","0","10016033"
"111","0","0.4","0.4","0","0","0","0","0","10","0","0","0","覆盆子の晶槍","0","0","0","槍","0","0","10016034"
"114.8","0","0.4","0.4","0","0","0","0","0","10","0","0","0","オートマトンエクスランス","0","0","0","槍","0","0","10016035"
"118.4","0","0.4","0.4","0","0","0","0","0","10","0","0","0","穿角槍モノクロニウス","0","0","0","槍","0","0","10016036"
"122.2","0","0.4","0.4","0","0","0","0","0","10","0","0","0","ストームブリンガーＲ","0","0","0","槍","0","0","10016037"
"126","0","0.4","0.4","0","0","0","0","0","10","0","0","0","ガイアバルディッシュＲ","0","0","0","槍","0","0","10016038"
"129.8","0","0.4","0.4","0","0","0","0","0","10","0","0","0","ゼロフロストランスＲ","0","0","0","槍","0","0","10016039"
"137.2","0","0.4","0.4","0","0","0","0","0","11","0","0","0","ゲイルスティンガーＲ","0","0","0","槍","0","0","10016040"
"99","40","0","0","0","0","0","0","0","10","0","0.6","0","アクスオブカマエル","0","0","0","斧","0","0","10019032"
"106.4","40","0","0","0","0","0","0","0","10","0","0.6","0","妖精揚斧モンテズマ","0","0","0","斧","0","0","10019033"
"110.2","40","0","0","0","0","0","0","0","10","0","0.6","0","麝香猫果の剛槌","0","0","0","斧","0","0","10019034"
"114","40","0","0","0","0","0","0","0","10","0","0.6","0","オートマトンエクスプレス","0","0","0","斧","0","0","10019035"
"117.6","40","0","0","0","0","0","0","0","10","0","0.6","0","渦殻斧アンモクラッシャー","0","0","0","斧","0","0","10019036"
"121.6","40","0","0","0","0","0","0","0","10","0","0.6","0","戦女王の烈斧Ｒ","0","0","0","斧","0","0","10019037"
"125.2","40","0","0","0","0","0","0","0","10","0","0.6","0","アクアスラッシャーＲ","0","0","0","斧","0","0","10019038"
"129","40","0","0","0","0","0","0","0","10","0","0.6","0","ネクロディムアックスＲ","0","0","0","斧","0","0","10019039"
"134.2","60","0","0","0","0","0","0","0","11","0","0.6","0","神判の聖斧Ｒ","0","0","0","斧","0","0","10019040"
"0","0","0","0","0","0","0","0","102.6","10","0","0","0","ワンドオブヨフィエル","0","0","0","攻撃杖","0","1.2","10022032"
"0","0","0","0","0","0","0","0","110","10","0","0","0","妖精崩杖キプリス","0","0","0","攻撃杖","0","1.2","10022033"
"0","0","0","0","0","0","0","0","113.8","10","0","0","0","林檎杖・北斗","0","0","0","攻撃杖","0","1.2","10022034"
"0","0","0","0","0","0","0","0","117.6","10","0","0","0","オートマトンエクスロッド","0","0","0","攻撃杖","0","1.2","10022035"
"0","0","0","0","0","0","0","0","121.2","10","0","0","0","竜杖ゲオステルンベルギア","0","0","0","攻撃杖","0","1.2","10022036"
"0","0","0","0","0","0","0","0","125.2","10","0","0","0","司法神の錫杖Ｒ","0","0","0","攻撃杖","0","1.2","10022037"
"0","0","0","0","0","0","0","0","128.8","10","0","0","0","ハイデビルズワンドＲ","0","0","0","攻撃杖","0","1.2","10022038"
"0","0","0","0","0","0","0","0","132.6","10","0","0","0","ゼノスフィアロッドＲ","0","0","0","攻撃杖","0","1.2","10022039"
"0","0","0","0","0","0","0","0","140","11","0","0","0","ジェネシスロッドＲ","0","0","0","攻撃杖","0","1.2","10022040"
"0","60","0.4","0.4","0","0","0","0","93","10","0","0","0","ロッドオブガブリエル","0","0","0","回復杖","0","0","10025032"
"0","60","0.4","0.4","0","0","0","0","100.4","10","0","0","0","妖精回杖アナクシビア","0","0","0","回復杖","0","0","10025033"
"0","60","0.4","0.4","0","0","0","0","104.2","10","0","0","0","葡萄杖・竜眼","0","0","0","回復杖","0","0","10025034"
"0","60","0.4","0.4","0","0","0","0","108","10","0","0","0","オートマトンエクスバトン","0","0","0","回復杖","0","0","10025035"
"0","60","0.4","0.4","0","0","0","0","111.8","10","0","0","0","秘封杖アンバーコフィン","0","0","0","回復杖","0","0","10025036"
"0","60","0.4","0.4","0","0","0","0","115.6","10","0","0","0","フェニックスロッドＲ","0","0","0","回復杖","0","0","10025037"
"0","60","0.4","0.4","0","0","0","0","119.2","10","0","0","0","ハイエンジェルロッドＲ","0","0","0","回復杖","0","0","10025038"
"0","60","0.4","0.4","0","0","0","0","123","10","0","0","0","フレイアムルロッドＲ","0","0","0","回復杖","0","0","10025039"
"0","80","0.4","0.4","0","0","0","0","128.2","11","0","0","0","神花の聖杖Ｒ","0","0","0","回復杖","0","0","10025040"
"73.4","0","2.2","2.2","0","0","0","0","0","10","0","1.6","0","妖精輝装クーフーリン","0","0","0","軽装鎧","0","0","10028032"
"76.8","0","2.2","2.2","0","0","0","0","0","10","0","1.6","0","白蓮閣の鱗鎧","0","0","0","軽装鎧","0","0","10028033"
"80.2","0","2.2","2.2","0","0","0","0","0","10","0","1.6","0","オートマトンエグゾスカル","0","0","0","軽装鎧","0","0","10028034"
