1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"116401","5","10091","5064001","2022/04/18 12:00:00","1003","1","0","0","2022/04/25 20:59:59","5064429","10091018"
"116201","6","10091","5064001","2022/04/18 12:00:00","1003","1","0","0","2022/04/25 20:59:59","5064430","10091019"
"116201","8","10091","5064001","2022/04/18 12:00:00","1003","1","0","0","2022/04/25 20:59:59","5064431","10091020"
"101401","1009203","10092","0","2022/04/30 12:00:00","1002","0","1","0","2022/05/14 20:59:59","5092402","10092001"
"101401","1009203","10092","5092001","2022/04/30 12:00:00","1002","1","1","0","2022/05/14 20:59:59","5092422","10092002"
"101401","1009203","10092","5092004","2022/04/30 12:00:00","1002","1","1","0","2022/05/14 20:59:59","5092442","10092003"
"101401","10","10092","0","2022/04/30 12:00:00","1001","0","0","0","2022/05/14 20:59:59","5092403","10092004"
"101401","10","10092","5092001","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092423","10092005"
"101401","10","10092","5092004","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092443","10092006"
"103101","20","10092","0","2022/04/30 12:00:00","1001","0","0","0","2022/05/14 20:59:59","5092404","10092007"
"122001","20","10092","5092001","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092424","10092008"
"122001","20","10092","5092004","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092444","10092009"
"100901","30","10092","0","2022/04/30 12:00:00","1001","0","0","0","2022/05/14 20:59:59","5092405","10092010"
"121901","30","10092","5092001","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092425","10092011"
"121901","30","10092","5092004","2022/04/30 12:00:00","1001","1","0","0","2022/05/14 20:59:59","5092445","10092012"
"101401","2","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092406","10092013"
"101401","2","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092426","10092014"
"101401","2","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092446","10092015"
"103101","4","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092407","10092016"
"122001","4","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092427","10092017"
"122001","4","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092447","10092018"
"100901","7","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092408","10092019"
"121901","7","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092428","10092020"
"121901","7","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092448","10092021"
"103101","10","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092409","10092022"
"122001","10","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092429","10092023"
"122001","10","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092449","10092024"
"100901","13","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092410","10092025"
"121901","13","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092430","10092026"
"121901","13","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092450","10092027"
"101401","15","10092","0","2022/04/30 12:00:00","1003","0","0","0","2022/05/14 20:59:59","5092411","10092028"
"101401","15","10092","5092001","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092431","10092029"
"101401","15","10092","5092004","2022/04/30 12:00:00","1003","1","0","0","2022/05/14 20:59:59","5092451","10092030"
"106601","1009303","10093","0","2022/05/16 12:00:00","1002","0","1","0","2022/05/23 20:59:59","5066402","10093001"
"116501","1009303","10093","5066003","2022/05/16 12:00:00","1002","1","1","0","2022/05/23 20:59:59","5066422","10093002"
"116501","1009303","10093","5066005","2022/05/16 12:00:00","1002","1","1","0","2022/05/23 20:59:59","5066442","10093003"
"106601","10","10093","0","2022/05/16 12:00:00","1001","0","0","0","2022/05/23 20:59:59","5066403","10093004"
"116501","10","10093","5066003","2022/05/16 12:00:00","1001","1","0","0","2022/05/23 20:59:59","5066423","10093005"
"116501","10","10093","5066005","2022/05/16 12:00:00","1001","1","0","0","2022/05/23 20:59:59","5066443","10093006"
"116601","20","10093","0","2022/05/16 12:00:00","1001","0","0","0","2022/05/23 20:59:59","5066404","10093007"
"116601","20","10093","5066005","2022/05/16 12:00:00","1001","1","0","0","2022/05/23 20:59:59","5066424","10093008"
"106601","30","10093","0","2022/05/16 12:00:00","1001","0","0","0","2022/05/23 20:59:59","5066405","10093009"
"116501","30","10093","5066003","2022/05/16 12:00:00","1001","1","0","0","2022/05/23 20:59:59","5066425","10093010"
"116501","30","10093","5066005","2022/05/16 12:00:00","1001","1","0","0","2022/05/23 20:59:59","5066445","10093011"
"106601","2","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066406","10093012"
"116501","2","10093","5066003","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066426","10093013"
"116501","2","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066446","10093014"
"116601","3","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066407","10093015"
"116601","3","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066427","10093016"
"106601","4","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066408","10093017"
"116501","4","10093","5066003","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066428","10093018"
"116501","4","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066448","10093019"
"116601","5","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066409","10093020"
"116601","5","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066429","10093021"
"106601","6","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066410","10093022"
"116501","6","10093","5066003","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066430","10093023"
"116501","6","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066450","10093024"
"106601","8","10093","0","2022/05/16 12:00:00","1003","0","0","0","2022/05/23 20:59:59","5066411","10093025"
"116501","8","10093","5066003","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066431","10093026"
"116501","8","10093","5066005","2022/05/16 12:00:00","1003","1","0","0","2022/05/23 20:59:59","5066451","10093027"
"122101","122101","10094","0","2022/05/31 12:00:00","1004","0","0","0","2022/06/14 20:59:59","5094401","10094001"
"104001","1009403","10094","0","2022/05/31 12:00:00","1002","0","1","0","2022/06/14 20:59:59","5094402","10094002"
"104001","10","10094","0","2022/05/31 12:00:00","1001","0","0","0","2022/06/14 20:59:59","5094403","10094003"
"104001","20","10094","0","2022/05/31 12:00:00","1001","0","0","0","2022/06/14 20:59:59","5094404","10094004"
"104001","30","10094","0","2022/05/31 12:00:00","1001","0","0","0","2022/06/14 20:59:59","5094405","10094005"
"122101","2","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094406","10094006"
"122201","4","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094407","10094007"
"123401","7","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094408","10094008"
"122201","10","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094409","10094010"
"122101","13","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094410","10094011"
"122101","15","10094","5094001","2022/05/31 12:00:00","1003","1","0","0","2022/06/14 20:59:59","5094411","10094012"
"122101","1009403","10094","5094001","2022/05/31 12:00:00","1002","1","1","0","2022/06/14 20:59:59","5094422","10094013"
"122101","10","10094","5094001","2022/05/31 12:00:00","1001","1","0","0","2022/06/14 20:59:59","5094423","10094014"
"122101","20","10094","5094001","2022/05/31 12:00:00","1001","1","0","0","2022/06/14 20:59:59","5094424","10094015"
"122101","30","10094","5094001","2022/05/31 12:00:00","1001","1","0","0","2022/06/14 20:59:59","5094425","10094016"
"116801","116801","10095","0","2022/06/16 12:00:00","1004","0","0","0","2022/06/23 20:59:59","5068401","10095001"
"116701","1009503","10095","0","2022/06/16 12:00:00","1002","0","1","0","2022/06/23 20:59:59","5068402","10095002"
"116701","10","10095","0","2022/06/16 12:00:00","1001","0","0","0","2022/06/23 20:59:59","5068403","10095003"
"116901","20","10095","0","2022/06/16 12:00:00","1001","0","0","0","2022/06/23 20:59:59","5068404","10095004"
"116701","30","10095","0","2022/06/16 12:00:00","1001","0","0","0","2022/06/23 20:59:59","5068405","10095005"
"116701","2","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068406","10095006"
"116701","3","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068407","10095007"
"116901","4","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068408","10095008"
"116901","5","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068409","10095009"
"116801","6","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068410","10095010"
"116701","8","10095","0","2022/06/16 12:00:00","1003","0","0","0","2022/06/23 20:59:59","5068411","10095011"
"116701","1009503","10095","5068001","2022/06/16 12:00:00","1002","1","1","0","2022/06/23 20:59:59","5068422","10095012"
"116701","10","10095","5068001","2022/06/16 12:00:00","1001","1","0","0","2022/06/23 20:59:59","5068423","10095013"
"116901","20","10095","5068001","2022/06/16 12:00:00","1001","1","0","0","2022/06/23 20:59:59","5068424","10095014"
"116701","30","10095","5068001","2022/06/16 12:00:00","1001","1","0","0","2022/06/23 20:59:59","5068425","10095015"
"116701","2","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068426","10095016"
"116701","3","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068427","10095017"
"116901","4","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068428","10095018"
"116901","5","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068429","10095019"
"116801","6","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068430","10095020"
"116701","8","10095","5068001","2022/06/16 12:00:00","1003","1","0","0","2022/06/23 20:59:59","5068431","10095021"
"122401","122401","10096","0","2022/06/30 12:00:00","1004","0","0","0","2022/07/14 20:59:59","5096401","10096001"
"100101","1009603","10096","0","2022/06/30 12:00:00","1002","0","1","0","2022/07/14 20:59:59","5096402","10096002"
"100201","10","10096","0","2022/06/30 12:00:00","1001","0","0","0","2022/07/14 20:59:59","5096403","10096003"
"100301","20","10096","0","2022/06/30 12:00:00","1001","0","0","0","2022/07/14 20:59:59","5096404","10096004"
"100101","30","10096","0","2022/06/30 12:00:00","1001","0","0","0","2022/07/14 20:59:59","5096405","10096005"
"100101","2","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096406","10096006"
"100301","4","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096407","10096007"
"100201","7","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096408","10096008"
"100301","10","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096409","10096009"
"100101","13","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096410","10096010"
"100201","15","10096","0","2022/06/30 12:00:00","1003","0","0","0","2022/07/14 20:59:59","5096411","10096011"
"122401","1009603","10096","5096002","2022/06/30 12:00:00","1002","1","1","0","2022/07/14 20:59:59","5096422","10096013"
"122601","10","10096","5096002","2022/06/30 12:00:00","1001","1","0","0","2022/07/14 20:59:59","5096423","10096014"
"122501","20","10096","5096002","2022/06/30 12:00:00","1001","1","0","0","2022/07/14 20:59:59","5096424","10096015"
"122401","30","10096","5096002","2022/06/30 12:00:00","1001","1","0","0","2022/07/14 20:59:59","5096425","10096016"
"122401","2","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096426","10096017"
"122501","4","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096427","10096018"
"122601","7","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096428","10096019"
"122501","10","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096429","10096020"
"122401","13","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096430","10096021"
"122601","15","10096","5096002","2022/06/30 12:00:00","1003","1","0","0","2022/07/14 20:59:59","5096431","10096022"
"104901","1009703","10097","0","2022/07/18 12:00:00","1002","0","1","0","2022/07/25 20:59:59","5070402","10097001"
"117101","1009703","10097","5070001","2022/07/18 12:00:00","1002","1","1","0","2022/07/25 20:59:59","5070422","10097002"
"117101","1009703","10097","5070004","2022/07/18 12:00:00","1002","1","1","0","2022/07/25 20:59:59","5070442","10097003"
"117101","1009703","10097","5070005","2022/07/18 12:00:00","1002","1","1","0","2022/07/25 20:59:59","5070422","10097004"
"104901","10","10097","0","2022/07/18 12:00:00","1001","0","0","0","2022/07/25 20:59:59","5070403","10097005"
"117101","10","10097","5070001","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070423","10097006"
"117101","10","10097","5070004","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070443","10097007"
"117101","10","10097","5070005","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070423","10097008"
"102701","20","10097","0","2022/07/18 12:00:00","1001","0","0","0","2022/07/25 20:59:59","5070404","10097009"
"117001","20","10097","5070001","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070424","10097010"
"117001","20","10097","5070004","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070444","10097011"
"117001","20","10097","5070005","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070424","10097012"
"104901","30","10097","0","2022/07/18 12:00:00","1001","0","0","0","2022/07/25 20:59:59","5070405","10097013"
"117101","30","10097","5070001","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070425","10097014"
"117101","30","10097","5070004","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070445","10097015"
"117101","30","10097","5070005","2022/07/18 12:00:00","1001","1","0","0","2022/07/25 20:59:59","5070425","10097016"
"104901","2","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070406","10097017"
"117101","2","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070426","10097018"
"117101","2","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070446","10097019"
"117101","2","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070426","10097020"
"102701","3","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070407","10097021"
"117001","3","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070427","10097022"
"117001","3","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070447","10097023"
"117001","3","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070427","10097024"
"104901","4","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070408","10097025"
"117101","4","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070428","10097026"
"117101","4","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070448","10097027"
"117101","4","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070428","10097028"
"102701","5","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070409","10097029"
"117001","5","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070429","10097030"
"117001","5","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070449","10097031"
"117001","5","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070429","10097032"
"102701","6","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070410","10097033"
"117001","6","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070430","10097034"
"117001","6","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070450","10097035"
"117001","6","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070430","10097036"
"102701","8","10097","0","2022/07/18 12:00:00","1003","0","0","0","2022/07/25 20:59:59","5070411","10097037"
"117001","8","10097","5070001","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070431","10097038"
"117001","8","10097","5070004","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070451","10097039"
"117001","8","10097","5070005","2022/07/18 12:00:00","1003","1","0","0","2022/07/25 20:59:59","5070431","10097040"
"122801","122801","10098","0","2022/07/31 12:00:00","1004","0","0","0","2022/08/14 20:59:59","5098401","10098001"
"122701","1009803","10098","0","2022/07/31 12:00:00","1002","0","1","0","2022/08/14 20:59:59","5098402","10098002"
"122801","10","10098","0","2022/07/31 12:00:00","1001","0","0","0","2022/08/14 20:59:59","5098403","10098003"
"122901","20","10098","0","2022/07/31 12:00:00","1001","0","0","0","2022/08/14 20:59:59","5098404","10098004"
"122701","30","10098","0","2022/07/31 12:00:00","1001","0","0","0","2022/08/14 20:59:59","5098405","10098005"
"122801","2","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098406","10098006"
"122901","4","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098407","10098007"
"122701","7","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098408","10098008"
"122801","10","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098409","10098009"
"122701","13","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098410","10098010"
"122701","15","10098","0","2022/07/31 12:00:00","1003","0","0","0","2022/08/14 20:59:59","5098411","10098011"
"117401","117401","10099","0","2022/08/18 12:00:00","1004","0","0","0","2022/08/25 20:59:59","5072401","10099001"
"117201","1009903","10099","0","2022/08/18 12:00:00","1002","0","1","0","2022/08/25 20:59:59","5072402","10099002"
"117201","10","10099","0","2022/08/18 12:00:00","1001","0","0","0","2022/08/25 20:59:59","5072403","10099003"
"117401","20","10099","0","2022/08/18 12:00:00","1001","0","0","0","2022/08/25 20:59:59","5072404","10099004"
"117301","30","10099","0","2022/08/18 12:00:00","1001","0","0","0","2022/08/25 20:59:59","5072405","10099005"
"117201","2","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072406","10099006"
"117301","3","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072407","10099007"
"117401","4","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072408","10099008"
"117301","5","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072409","10099009"
"117201","6","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072410","10099010"
"117201","8","10099","0","2022/08/18 12:00:00","1003","0","0","0","2022/08/25 20:59:59","5072411","10099011"
"117201","1009903","10099","5072004","2022/08/18 12:00:00","1002","1","1","0","2022/08/25 20:59:59","5072422","10099013"
"117201","10","10099","5072004","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072423","10099014"
"117401","20","10099","5072004","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072424","10099015"
"117301","30","10099","5072004","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072425","10099016"
"117201","2","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072426","10099017"
"117301","3","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072427","10099018"
"117401","4","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072428","10099019"
"117301","5","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072429","10099020"
"117201","6","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072430","10099021"
"117201","8","10099","5072004","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072431","10099022"
"117201","1009903","10099","5072006","2022/08/18 12:00:00","1002","1","1","0","2022/08/25 20:59:59","5072442","10099023"
"117201","10","10099","5072006","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072443","10099024"
"117401","20","10099","5072006","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072444","10099025"
"117301","30","10099","5072006","2022/08/18 12:00:00","1001","1","0","0","2022/08/25 20:59:59","5072445","10099026"
"117201","2","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072446","10099027"
"117301","3","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072447","10099028"
"117401","4","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072448","10099029"
"117301","5","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072449","10099030"
"117201","6","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072450","10099031"
"117201","8","10099","5072006","2022/08/18 12:00:00","1003","1","0","0","2022/08/25 20:59:59","5072451","10099032"
"101001","1010003","10100","0","2022/08/31 12:00:00","1002","0","1","0","2022/09/14 20:59:59","5100402","10100001"
"123101","1010003","10100","5100001","2022/08/31 12:00:00","1002","1","1","0","2022/09/14 20:59:59","5100422","10100002"
"123101","1010003","10100","5100003","2022/08/31 12:00:00","1002","1","1","0","2022/09/14 20:59:59","5100442","10100003"
"102301","10","10100","0","2022/08/31 12:00:00","1001","0","0","0","2022/09/14 20:59:59","5100403","10100004"
"123201","10","10100","5100001","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100423","10100005"
"123201","10","10100","5100003","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100443","10100006"
"101001","20","10100","0","2022/08/31 12:00:00","1001","0","0","0","2022/09/14 20:59:59","5100404","10100007"
"123101","20","10100","5100001","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100424","10100008"
"123101","20","10100","5100003","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100444","10100009"
"102301","30","10100","0","2022/08/31 12:00:00","1001","0","0","0","2022/09/14 20:59:59","5100405","10100010"
"123201","30","10100","5100001","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100425","10100011"
"123201","30","10100","5100003","2022/08/31 12:00:00","1001","1","0","0","2022/09/14 20:59:59","5100445","10100012"
"101001","2","10100","0","2022/08/31 12:00:00","1003","0","0","0","2022/09/14 20:59:59","5100406","10100013"
"123101","2","10100","5100001","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100426","10100014"
"123101","2","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100446","10100015"
"102301","4","10100","0","2022/08/31 12:00:00","1003","0","0","0","2022/09/14 20:59:59","5100407","10100016"
"123201","4","10100","5100001","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100427","10100017"
"123201","4","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100447","10100018"
"123101","7","10100","5100002","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100428","10100019"
"123101","7","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100448","10100020"
"123201","10","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100449","10100021"
"123101","13","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100450","10100022"
"123101","15","10100","5100001","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100431","10100023"
"123101","15","10100","5100003","2022/08/31 12:00:00","1003","1","0","0","2022/09/14 20:59:59","5100451","10100024"
"105101","1010103","10101","0","2022/09/17 12:00:00","1002","0","1","0","2022/09/24 20:59:59","5074402","10101001"
"105101","10","10101","0","2022/09/17 12:00:00","1001","0","0","0","2022/09/24 20:59:59","5074403","10101002"
"100801","20","10101","0","2022/09/17 12:00:00","1001","0","0","0","2022/09/24 20:59:59","5074404","10101003"
"105101","30","10101","0","2022/09/17 12:00:00","1001","0","0","0","2022/09/24 20:59:59","5074405","10101004"
"105101","2","10101","0","2022/09/17 12:00:00","1003","0","0","0","2022/09/24 20:59:59","5074406","10101005"
"105101","4","10101","0","2022/09/17 12:00:00","1003","0","0","0","2022/09/24 20:59:59","5074408","10101007"
"105101","6","10101","0","2022/09/17 12:00:00","1003","0","0","0","2022/09/24 20:59:59","5074410","10101009"
"105101","8","10101","0","2022/09/17 12:00:00","1003","0","0","0","2022/09/24 20:59:59","5074411","10101010"
"117501","1010103","10101","5074001","2022/09/17 12:00:00","1002","1","1","0","2022/09/24 20:59:59","5074422","10101011"
"117501","10","10101","5074001","2022/09/17 12:00:00","1001","1","0","0","2022/09/24 20:59:59","5074423","10101012"
"100801","20","10101","5074001","2022/09/17 12:00:00","1001","1","0","0","2022/09/24 20:59:59","5074424","10101013"
"117501","30","10101","5074001","2022/09/17 12:00:00","1001","1","0","0","2022/09/24 20:59:59","5074425","10101014"
"117501","2","10101","5074001","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074426","10101015"
"100801","3","10101","5074002","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074427","10101016"
"117501","4","10101","5074001","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074428","10101017"
