14c2bd6c5297a22fdf3bc6b3b306d5a269d89be5460bf9461915d93cd132fd1c,f26c3eaea99d4c85af329c2cdb818bc44b9a6eaa1b93cf955548bc7afebff042,eaf9c36fe49c7ba8cd8fff6e9d44959707edafed0d3ef6f829c91db0258f0cfd,fb20958b3856101e74410519115970315fb0db16eda48fb244766d53603a21b6,62f625cedf571c2c4e0e426efabdbbf889ddc1c653fc29b4f6fc11ebd954c159,5678af85090a7a7d148bf345081b200981e483f737a8f840e08c1f295fc082c7,9cf43441ce350a9b5889eb517008da7a3dbb822ae20c11eb5ff7a33e90f29520,ea40b62fd3db80bd87b74f32dff2acdcf7f5fb22fc4c002dee7ea7e4e80a59c6,5510d6853957743a458e26bcf733333c61648f6b3348400840bdd479ba9fc2a0,7bde9430117042dfa4c61e97c89ae55bd714a5ffd53250ac6171a3e96224f09e,81083990271132e5ff5eca47ed5f6c2eaca35b681411e1e44c3339e64e72899b,8c759c83476f2575cd2fb66354bdef593f5126102da23a5a4e53ec89da7e66a5
"371","ペコリーヌ","3","","0","0","105801","10","3","80005","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪","0"
"372","シェフィ","2","","0","0","106401","9","3","80005","えっ？　ええ…\nぎゅーっ…？","0"
"373","キャル","0","","0","0","106001","11","4","80005","3.5周年まであと11日！？\nお祝いの準備進んでないんだけど…\nああ～昨日に戻りたいわ…","0"
"374","シェフィ","2","","0","0","106401","10","4","80005","そういえばそんな魔道具があるって\n聞いたことがあるわね\n確か、名前はタイムラーベ…","0"
"375","キャル","0","","0","0","106001","12","4","80005","なにそれヤバいわね\nでも本当にあるんだったら\n準備よりももっとやり直したいこと\nたくさんあるんだけど…","0"
"376","コッコロ","1","","0","0","105901","11","4","80005","もしや正月の件でしょうか…？\nあの時はお金がなくて\n苦労しましたから","0"
"377","キャル","0","","0","0","106001","13","4","80005","あれはそうね…\nお金を湯水のように使う\nぺコリーヌを止められたら\nあんな苦労をすることもなかったし","0"
"378","ペコリーヌ","3","","0","0","105801","11","4","80005","そんなこともありましたね！\nやり直したいといえば\n『きゃるきゃる～ん♪』\nの方かと思いましたよ！","0"
"379","キャル","0","","0","0","106001","14","4","80005","バラすんじゃないわよ\nこのアホリーヌ！\nシェフィはそれ\n知らないんだから！","0"
"380","キャル","0","","0","0","106001","15","4","80005","こうなったらもう、なんとか\nタイムラーべを探し出して\n今の会話をなかったことに…\nって、どうしたのよシェフィ","0"
"381","シェフィ","2","","0","0","106401","11","4","80005","うん…もし、私だったら…\n私が知らないみんなとの時間を\n見てみたいな、って…","0"
"382","ペコリーヌ","3","","0","0","105801","12","4","80005","シェフィちゃん！　タイムなんとか\nなんかなくても大丈夫ですよ！\n一緒の時間はこれから\nどんどん作ればいいんですから！","0"
"383","コッコロ","1","","0","0","105901","12","4","80005","はい、今この瞬間も\n未来にはかけがえのない思い出に\nなっていることでしょう","0"
"384","キャル","0","","0","0","106001","16","4","80005","だからそんな顔しないの\nほら、お祝いの準備、進めるわよ！","0"
"385","シェフィ","2","","0","0","106401","12","4","80005","みんな…そうね\n最高のお祝いにして\n最高の思い出にしましょう！","0"
"386","ペコリーヌ","3","","0","0","105801","13","5","80005","3.5周年まで、あと10日！\nもうすぐですよー！\n楽しみすぎて、やばいですね！","0"
"387","ペコリーヌ","3","","0","0","105801","14","5","80005","そういえば…たくさんのおもちゃが\n子どもたちを襲うっていう\n騒動もありましたね…\nなんでも勝手に動き出したとか！","0"
"388","ペコリーヌ","3","","0","0","105801","15","5","80005","学校や孤児院とかに\nちっちゃなおもちゃが乗り込んで\n暴れたみたいですよ！","0"
"389","キャル","0","","0","0","106001","17","5","80005","暴れたって言っても\n所詮はおもちゃじゃない\nどうせちっさいんでしょ？","0"
"390","キャル","0","","0","0","106001","18","5","80005","だったら魔法で\n全部ぶっ飛ばせばいいじゃない！\n大したことないわよ！","0"
"391","シェフィ","2","","0","0","106401","13","5","80005","キャルってば…\n相手は子どもが\n大事にしてる物なのよ…？","0"
"392","コッコロ","1","","0","0","105901","13","5","80005","乱暴な発言は\nめっ、でございますよ？\n子どもの教育に悪影響を\n与えてしまいますから…","0"
"393","ペコリーヌ","3","","0","0","105801","16","5","80005","キャルちゃんだって\n意外と猫グッズとか\nたっくさん集めてますよね？\nもしその子たちが暴れたら…？","0"
"394","キャル","0","","0","0","106001","19","5","80005","う、うっさいわね！\n意外とか言うな！\n…ま、まあ確かに正面切って\n魔法でぶっ飛ばせないかもね…","0"
"395","ペコリーヌ","3","","0","0","105801","17","5","80005","あはは☆\nキャルちゃんのそういうところ\n好きですよ♪","0"
"396","ペコリーヌ","3","","0","0","105801","18","5","80005","そんなキャルちゃんに猫グッズを\nプレゼントしちゃいますね！\n一部で流行っていた、たい焼き屋の\nおまけフィギュアですよ♪","0"
"397","ペコリーヌ","3","","0","0","105801","19","5","80005","乱暴に扱ったりしないでくださいね\nひとりでに暴れ出しちゃうかも\nしれませんから！","0"
"398","カリン","2","","0","0","190801","4","6","80005","3.5周年まであと９日\nここでみなさんに\nビックニュースですよ！","0"
"399","カリン","2","","0","0","190801","5","6","80005","3.5周年を祝う生放送に\n去年と同様【美食殿】の\nみなさんにご出演いただくことが\n決定しましたー！","0"
"400","キャル","1","","0","0","106001","20","6","80005","…えっ！？","0"
"401","ペコリーヌ","3","","0","0","105801","20","6","80005","本当ですか！？\nそれじゃ今から張り切って\n生放送中に食べる魔物料理を\n作らなくちゃですね☆","0"
"402","シェフィ","0","","0","0","106401","14","6","80005","いや…がんばるところは\nそこじゃないような…\nというか去年も出演してたのね\nすごいじゃない！","0"
"403","コッコロ","4","","0","0","105901","14","6","80005","はい。とても緊張しますが\nやりがいのある大役です\n一緒にがんばりましょうね\nシェフィさま","0"
"404","シェフィ","0","","0","0","106401","15","6","80005","わ、私も出るの！？　でも…\n私も【美食殿】の一人だものね\nそれなら今からしっかり準備をして\nコンディションを整えないと…","0"
"405","キャル","1","","0","0","106001","21","6","80005","ふふん♪\n生放送直前のカチコチになった\nシェフィの姿が楽しみだわ！","0"
"406","ペコリーヌ","3","","0","0","105801","21","6","80005","去年のキャルちゃんは\n緊張しすぎてずっと震えて\nかわいかったですもんね！\n今年もあの姿が見たいです！","0"
"407","キャル","1","","0","0","106001","22","6","80005","ぶっ殺すぞ！？","0"
"408","カリン","2","","0","0","190801","6","6","80005","というわけで\n『プリンセスコネクト！\nRe:Dive』の魅力を\nお伝えする生放送をお楽しみに♪","0"
"409","コッコロ","1","","0","0","105901","15","7","80005","3.5周年まであと８日\nでございますよ\n楽しみですね、主さま","0"
"410","キャル","0","","0","0","106001","23","7","80005","そういえばあんた\n夏休みの宿題は\nきちんとやってるの？","0"
"411","シェフィ","2","","0","0","106401","16","7","80005","宿題…学校に通うのも\n楽しいことばかりじゃ\nないのね","0"
"412","ペコリーヌ","3","","0","0","105801","22","7","80005","あれ？　そういえば\n少し前にルーセント学院で\n何かあったような…","0"
"413","キャル","0","","0","0","106001","24","7","80005","ああ、始業式の日に\n大捕り物があったって\n話題になってたわね","0"
"414","シェフィ","2","","0","0","106401","17","7","80005","夏休みを終わらせないって\n騒いでたっていう話？\nあれ本当なの？\n都市伝説だと思ってたわ","0"
"415","コッコロ","1","","0","0","105901","16","7","80005","その一件ならよく存じ上げて\nおります。ですから主さま\n次の機会にはわたくしと一緒に\nがんばりましょう","0"
"416","シェフィ","2","","0","0","106401","18","7","80005","楽しそう…私も一緒にやりたいな\nママ…じゃ、じゃなくて！\nコッコロさん、私もまざっていい？","0"
"417","コッコロ","1","","0","0","105901","17","7","80005","もちろんでございます\n仲良くお勉強いたしましょう","0"
"418","キャル","0","","0","0","106001","25","7","80005","しれっと教育ママが\n生まれてる…？","0"
"419","ペコリーヌ","3","","0","0","105801","23","7","80005","お勉強は大切ですよ！\nキャルちゃんも一緒に\nがんばりましょう！","0"
"420","キャル","0","","0","0","106001","26","7","80005","え～～～～！？","0"
"421","キャル","0","","0","0","106001","27","8","80005","3.5周年まであと７日〜♪\nふふ～ん♪\nふんふふ～ん♪","0"
"422","シェフィ","2","","0","0","106401","19","8","80005","…\nねぇコッコロさん\nキャル、どうしちゃったの？","0"
"423","コッコロ","1","","0","0","105901","18","8","80005","とてもご機嫌そうに\n鼻歌を歌ってらっしゃいますね\n耳も尻尾もリズミカルに\n揺れて…ノリノリでございます","0"
"424","ペコリーヌ","3","","0","0","105801","24","8","80005","あれはですね！\nカルミナのみなさんの\nサマーライブのチケットが\n手に入ったからなんですよ♪","0"
"425","シェフィ","2","","0","0","106401","20","8","80005","ええっ！？\nあのライブのチケットって確か\n入手困難だったんじゃ…","0"
"426","キャル","0","","0","0","106001","28","8","80005","ふふふふ～ん♪\nしゃいにんぐふゅ～ちゃ～♪","0"
"427","コッコロ","1","","0","0","105901","19","8","80005","なるほど…\nキャルさまがあのように\nなってしまうのも頷けますね","0"
"428","シェフィ","2","","0","0","106401","21","8","80005","…カルミナの\n『Shining Future』\nの中に、シャイニングフューチャー\nって歌詞はなかったはずだけど…","0"
"429","キャル","0","","0","0","106001","29","8","80005","ふんふ…はっ！？\nあっ、あんたたち！\nなに人の鼻歌を\n勝手に聞いてるのよ！？","0"
"430","キャル","0","","0","0","106001","30","8","80005","こっ、これは別に\nカルミナの曲じゃなくて…\nあたしのオリジナルソングよ！\n聞いたらお金取るわよっ！？","0"
"431","ペコリーヌ","3","","0","0","105801","25","8","80005","えへへ、キャルちゃん\nカルミナのサマーライブ\n思いっきり楽しみましょうね☆","0"
"432","キャル","0","","0","0","106001","31","8","80005","も～っ！\n生暖かい目で見るな～～！\nぶっ殺すわよ～～～！","0"
"433","シェフィ","0","","0","0","106401","22","9","80005","3.5周年まであと６日\n３人も言ってたけど\nあっという間だったわね","0"
"434","シェフィ","0","","0","0","106401","23","9","80005","…えっ？\n生放送の意気込み！？\n突然なに！？","0"
"435","シェフィ","0","","0","0","106401","24","9","80005","ええと…\nとにかく失敗しないように\n台本たくさん読んで…\nそれから…","0"
"436","シェフィ","0","","0","0","106401","25","9","80005","えっ！？\nトラブルがあったら\nどうするのかって！？\nそ、それは…！","0"
"437","シェフィ","0","","0","0","106401","26","9","80005","とにかく落ち着いて\nスタッフさんの指示を聞いて…","0"
"438","シェフィ","0","","0","0","106401","27","9","80005","それから、それから…！\nぅ、ぅぅっ…！","0"
"439","シェフィ","0","","0","0","106401","28","9","80005","―びえぇぇ～んっ！！！","0"
"440","コッコロ","1","","0","0","105901","20","9","80005","どうされましたか、シェフィさま","0"
"441","シェフィ","0","","0","0","106401","29","9","80005","ううっ…ひっく…\nママッ…！","0"
"442","コッコロ","1","","0","0","105901","21","9","80005","よしよし、緊張されてるのですね\nママが傍におりますよ\n主さま、少々お待ちくださいませ","0"
"443","コッコロ","1","","0","0","105901","22","9","80005","…ふぅ\nシェフィさま\n生放送への意気込み\nお話しできそうですか？","0"
"444","シェフィ","0","","0","0","106401","30","9","80005","…ううっ\n恥ずかしすぎて\nもう生放送出られない…","0"
"445","コッコロ","0","","0","0","105901","23","10","80005","主さま\n3.5周年まであと５日\nでございます","0"
"446","コッコロ","0","","0","0","105901","24","10","80005","ですがその前に\n生放送がありますね","0"
"447","コッコロ","0","","0","0","105901","25","10","80005","…生放送に向けた\n意気込みでございますか？","0"
"448","コッコロ","0","","0","0","105901","26","10","80005","もちろんわたくしは\n主さまのために\n全身全霊を込めて\n楽しい時間をご提供いたします","0"
"449","コッコロ","0","","0","0","105901","27","10","80005","…と、意気込んでみましたが\nうまくできるか少し不安です\n声が小さくなったり\n間違えてしまったらどうしようと…","0"
"450","コッコロ","0","","0","0","105901","28","10","80005","ですがわたくしは\n一人ではありません\n【美食殿】のみなさまが\nおります","0"
"451","コッコロ","0","","0","0","105901","29","10","80005","どんな困難も\nみなさまと一緒なら\n乗り越えられると\nわたくし、確信しております","0"
"452","コッコロ","0","","0","0","105901","30","10","80005","それに今回はシェフィさまも\nご参加されるわけですし\nママとしてお手本に\nならねばなりませんね","0"
"453","コッコロ","0","","0","0","105901","31","10","80005","主さま。3.5周年も\n食卓を囲んでいる時のような\n楽しい思い出を\n一緒に作りましょうね","0"
"454","ペコリーヌ","0","","0","0","105801","26","11","80005","3.5周年まであと４日！\nやばいですね☆","0"
"455","キャル","1","","0","0","106001","32","11","80005","はいはい、やばいわね\nというかもうすぐ生放送だけど\nあんた準備はできてるの？","0"
"456","ペコリーヌ","0","","0","0","105801","27","11","80005","ばっちりオイッスー☆　ですよ！\n『王家の装備』も全開です！","0"
"457","ペコリーヌ","0","","0","0","105801","28","11","80005","あとは前回を超える\n最高のオイッスー☆　を\nお届けできるように\n練習あるのみですかね！","0"
"458","ペコリーヌ","0","","0","0","105801","29","11","80005","キャルちゃんは\nどうなんですか？\nオイッスー☆　を\n毎日ちゃんと練習してますか？","0"
"459","キャル","1","","0","0","106001","33","11","80005","はぁ！？　なんであたしまで\nその変なあいさつを練習しないと\nいけないのよ！","0"
"460","ペコリーヌ","0","","0","0","105801","30","11","80005","もしかしてやってないんですか？\nダメですよキャルちゃん！\nシェフィちゃんだってちゃんと\n毎日練習してるのに！","0"
"461","ペコリーヌ","0","","0","0","105801","31","11","80005","こうなったらわたしがキャルちゃん\nにオイッスー☆　の『オ』から\nしっかり教えてあげないと！","0"
"462","ペコリーヌ","0","","0","0","105801","32","11","80005","オイッスー☆　の『オ』は\n口を大きく開いて〜\nドラゴンの骨つき肉に\nかぶりつく直前をイメージして〜","0"
"463","キャル","1","","0","0","106001","34","11","80005","だからあたしはやるなんて一言も…","0"
"464","ペコリーヌ","0","","0","0","105801","33","11","80005","オイッスー☆","0"
"465","キャル","1","","0","0","106001","35","11","80005","聞きなさいっての！！","0"
"466","シェフィ","2","","0","0","106401","31","12","80005","3.5周年まであと３日…\nそして生放送は、明日…","0"
"467","シェフィ","2","","0","0","106401","32","12","80005","もっと台本を\n読み込んでおかないと…\nあと発声練習も…","0"
"468","シェフィ","2","","0","0","106401","33","12","80005","おいっす！\n…こうじゃなかったわね\nええと確か…","0"
"469","シェフィ","2","","0","0","106401","34","12","80005","うう…あんなに練習したのに\nこれじゃみんなに迷惑かけちゃう…","0"
"470","シェフィ","2","","0","0","106401","35","12","80005","【美食殿】の一員として\n認められるように\n頑張らないといけないのに\nよし、もう一度…","0"
"471","ペコリーヌ","3","","0","0","105801","34","12","80005","やってますねシェフィちゃん！","0"
"472","キャル","0","","0","0","106001","36","12","80005","なによ、考えることは\nみんな同じってこと？","0"
"473","コッコロ","1","","0","0","105901","32","12","80005","ふふ。シェフィさま\nよろしければ\n仲間に入れてください\n一緒にやればきっとうまくできます","0"
"474","シェフィ","2","","0","0","106401","36","12","80005","みんな…もちろんよ！","0"
"475","ペコリーヌ","3","","0","0","105801","35","12","80005","それじゃ明日の生放送に向けて\n一緒に練習がんばりましょう☆","0"
"476","カリン","2","","0","0","190801","7","13","80005","3.5周年まであと２日と\n迫った本日は…\nいよいよ生放送です！","0"
"477","カリン","2","","0","0","190801","8","13","80005","【美食殿】のみなさんが\n準備に入られていますので\nそれぞれ繋いでみましょう！\nまずはペコリーヌさんです！","0"
"478","ペコリーヌ","3","","0","0","105801","36","13","80005","今日もオイッスー☆\nみんなで一緒に\nオイッスー☆","0"
"479","カリン","2","","0","0","190801","9","13","80005","お手本になるような\n発声練習ですね！\nそれでは続いてコッコロさん","0"
"480","コッコロ","4","","0","0","105901","33","13","80005","はじめちょろちょろ\nなかぱっぱ～♪\n生放送前にみなさまで\n食卓を囲んで英気を養いましょう","0"
"481","カリン","2","","0","0","190801","10","13","80005","さすが【美食殿】のママですね！\nそしてキャルさんは…","0"
"482","キャル","1","","0","0","106001","37","13","80005","大丈夫…大丈夫…\nあたしは大丈夫…","0"
"483","カリン","2","","0","0","190801","11","13","80005","す、すごく震えてますけど\n大丈夫でしょうか…？\nそして今回初参加となる\n期待の新人シェフィさん！","0"
"484","シェフィ","0","","0","0","106401","37","13","80005","あうー？","0"
"485","みんな","4","105901,34,106001,38,190801,12","1","0","105801","37","13","80005","あ…","0"
"486","キャル","1","","0","0","106001","39","13","80005","ちょ、ちょっとシェフィ！？\nなに赤ちゃん返りしてん―\nあ痛ぁっ！\n噛んだわこいつーっ！","0"
"487","コッコロ","4","","0","0","105901","35","13","80005","シェフィさま\n緊張しすぎて\nしまったのでしょうね…\nおーよしよし…","0"
"488","ペコリーヌ","3","","0","0","105801","38","13","80005","シェフィちゃん！\nそういう時は手のひらに\n好きな文字を書いて\n食べちゃうといいですよ！","0"
"489","カリン","2","","0","0","190801","13","13","80005","…ええと、現場からは以上です！\n生放送はもうすぐ！\n特別なお知らせもありますので\nどうぞお楽しみに！","0"
"490","シェフィ","2","","0","0","106401","38","14","80005","3.5周年の記念日も\nいよいよ明日ね\n…って、あれ？","0"
"491","ペコリーヌ","3","","0","0","105801","39","14","80005","記念日はこの森へ行きませんか！？\nすっごく美味しいお肉が\nとれるんです☆","0"
"492","キャル","0","","0","0","106001","40","14","80005","うげ、またあの魔物？\nさすがに今度は\n丸焼きとかはやめてよね…\n見た目がヤバすぎるし","0"
"493","コッコロ","1","","0","0","105901","36","14","80005","ふふ、キャルさまもだいぶ\n魔物肉に慣れてきたようですね\n調理ならばわたくしに\nお任せください♪","0"
"494","シェフィ","2","","0","0","106401","39","14","80005","みんな、何をしているの？\nなんだか、\n不穏な単語が聞こえたんだけど…","0"
"495","ペコリーヌ","3","","0","0","105801","40","14","80005","シェフィちゃん！\n明日の食べ尽くしツアーの\n相談をしてたんですよ！","0"
"496","コッコロ","1","","0","0","105901","37","14","80005","はい。明日は【美食殿】の\n一員となったシェフィさまと一緒に\n初めて記念日を過ごすのですから\n特別なコース料理を用意しませんと","0"
"497","キャル","0","","0","0","106001","41","14","80005","ふふん♪\n猫の毛も逆立つような\nあれこれを食べさせられるから\n覚悟しておいたほうがいいわよ？","0"
"498","シェフィ","2","","0","0","106401","40","14","80005","へ、へぇ…","0"
"499","ペコリーヌ","3","","0","0","105801","41","14","80005","期待しててくださいね！\nシェフィちゃんとあなたに\n『おいちー！』って喜んでもらえる\n最高のごちそうを準備しますから☆","0"
"500","シェフィ","2","","0","0","106401","41","14","80005","ええと…その…うーんと…\nわ、分かったわ\n私も【美食殿】の一員だもの","0"
"501","シェフィ","2","","0","0","106401","42","14","80005","それにあなたも一緒みたいだし\n最後までがんばってみるわ…！","0"
"502","ペコリーヌ","3","","0","0","105801","42","15","80005","それではいつものあれを\nやりましょう！\n準備はいいですかっ？\n…いっきますよー！","0"
"503","キャル","1","","0","0","106001","42","15","80005","祝！","0"
"504","コッコロ","4","","0","0","105901","38","15","80005","3.5周年！","0"
"505","シェフィ","0","","0","0","106401","43","15","80005","おめでとうございます！","0"
"506","カリン","2","","0","0","190801","14","15","80005","この日を迎えられたのも\nあなたが『プリンセスコネクト！\nRe:Dive』を遊んでくれている\nおかげです！","0"
"507","カリン","2","","0","0","190801","15","15","80005","ということで\nみなさんからあなたへ一言ずつ\n感謝の言葉をどうぞ！","0"
"508","ペコリーヌ","3","","0","0","105801","43","15","80005","感謝の言葉ですか？　わたしは\n毎日あなたに感謝してますよ\n【美食殿】の仲間になってくれて…\n一緒にごはんを食べてくれて…","0"
"509","ペコリーヌ","3","","0","0","105801","44","15","80005","なにより今でもわたしをぺコリーヌ\nって呼んでくれてありがとうござい\nます。これからもわたしはあなたの\nぺコリーヌです！　やばいですね☆","0"
"510","キャル","1","","0","0","106001","43","15","80005","えっ！？　今度はあたし！？\n感謝って…まぁ、そうね…\nあんたにはあたしが\n辛くて苦しい時に助けてもらって…","0"
"511","キャル","1","","0","0","106001","44","15","80005","でもおかげで色々吹っ切れたわ！\nもしあんたが困ってたら今度は\nあたしが助けてあげるから\nその時はちゃんと言いなさいよ！","0"
"512","シェフィ","0","","0","0","106401","44","15","80005","ええと…次は私ね\n実はよく覚えてないのだけど\n空から落ちてきた私を受け止めて\nくれたのはあなたなのでしょう？","0"
"513","シェフィ","0","","0","0","106401","45","15","80005","最初に私を見つけてくれたのが\nあなたで良かったって思ってるの\nおかげで私は居場所を見つけたから\nあなたがくれたもの、大切にするわ","0"
"514","コッコロ","4","","0","0","105901","39","15","80005","では最後にわたくしから…\nわたくしは主さまの元を離れた日…\nこのように記念日をお祝いする\nことは二度とないと思っていました","0"
"515","コッコロ","4","","0","0","105901","40","15","80005","ですが、主さまはわたくしを\n迎えにきてくださり、今もこうして\nおそばにおいてくださっています\nわたくしにとって毎日が記念日です","0"
"516","コッコロ","4","","0","0","105901","41","15","80005","わたくしたちの物語は\nまだ続いていきます\nこれからも一緒にページを\n作っていきましょうね","0"
"517","ペコリーヌ","3","","0","0","105801","45","15","80005","それじゃ\nいつものあれでしめますよ！\nみんなで一緒に、さんはい☆","0"
"518","みんな","4","105901,42,106001,45,106401,46,190801,16","1","0","105801","46","15","80005","これからも\nよろしくおねがいします！","0"
"519","カリン","1","","0","0","190804","1","0","60003","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1"
"520","","2","","0","1","0","0","0","60003","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","1"
"521","","2","","0","1","0","0","0","60003","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","1"
"522","","2","","0","1","0","0","0","60003","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","1"
"523","","2","","0","1","0","0","0","60003","今日の運勢は姫吉！　精霊も新年の幸福をお祝いしています！　　主さまの笑顔が見られて、わたくしも幸せいっぱいでございます♪","1"
"524","","2","","0","1","0","0","0","60003","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","2"
"525","","2","","0","2","0","0","0","60003","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","1"
"526","","2","","0","2","0","0","0","60003","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","1"
"527","","2","","0","2","0","0","0","60003","今日の運勢は大吉！　ラッキーカラーは鮮やかな黄色！　　　　　さらにシマシマのアイテムを持つと、運気倍増らしいッスよ♪","1"
"528","","2","","0","2","0","0","0","60003","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","1"
"529","","2","","0","2","0","0","0","60003","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","2"
"530","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","1"
"531","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","1"
"532","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","1"
"533","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","1"
"534","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","1"
"535","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","1"
"536","","2","","0","3","0","0","0","60003","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！","2"
"537","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","1"
"538","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","1"
"539","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","1"
"540","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","1"
"541","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","1"
"542","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","1"
"543","","2","","0","4","0","0","0","60003","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","2"
"544","カリン","3","","0","0","190804","2","0","60003","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","0"
"545","カリン","3","","0","0","190804","3","7","60003","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","0"
"546","カリン","1","","0","0","190804","1","0","60004","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1"
"547","","2","","0","1","0","0","0","60004","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","1"
"548","","2","","0","1","0","0","0","60004","今日の運勢は姫吉！　羽が生えたように飛躍できる絶好調の運気！新しいことに挑戦するなら今しかないわ！　やってみましょう！","1"
"549","","2","","0","1","0","0","0","60004","今日の運勢は姫吉！　宴でも開きたくなるほどの絶対幸運！\nイメチェンでもしてみるのはどうだ？　ぴょんぴょん、なんてな♪","1"
"550","","2","","0","1","0","0","0","60004","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","1"
"551","","2","","0","1","0","0","0","60004","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","1"
"552","","2","","0","2","0","0","0","60004","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","1"
"553","","2","","0","2","0","0","0","60004","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","2"
"554","","2","","0","2","0","0","0","60004","今日の運勢は大吉！　ラッキーワードは「ぴょんぴょん♪」\nおっきな声で一緒に言ってみよ～♪　うさぎさんぴょんぴょ～ん♪","1"
"555","","2","","0","2","0","0","0","60004","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","1"
"556","","2","","0","2","0","0","0","60004","今日の運勢は大吉！　秘められた力が開花するでしょう！　　　　じゃあ、私の龍眼と力比べしてみようか？　ふふ、冗談だよ～","1"
"557","","2","","0","3","0","0","0","60004","今日の運勢は中吉！　ラッキーアイテムはかわいいもの！　　　　ア、アタシはかわいいじゃなくてキレイだってば！　も～っ！","1"
