bdbdbc988d470d1d9ef830dd4d93708a51d7b3b7c19e9dc6521791e47cb5ae99,f2b377e6dbb9761257e50a88fc442b59897207d9db4032ac86538d5340b15339,0f5fc76013f7a65d188cf314f5ae15f04e06da0fac665ff5375c65ec6618cc73,7366da391bb3a41a6c78673d2bb06475a87367758abf56fa6200910d33c28688,13b283a8cfdee9a9837a779338979f3c75e5a601a076f978b586ac343fe09fbe,5fe7d502a37862198778dad4203ada449fc3a1de4d5d1a205cfbc24e704996fc,3c6d324023e359d2319eb07680e39ff5bb4fa0ff37b6bf3e6aeea36d4b37ed9e,4fa0515de6f1f517151ba28c748fc4296ee7654b13de21cee52639a43988e7db,fe0d072b06197da1748902f903014e5da2b17f14a74255e7c1874cb11e2e4096,e4b7242be4f963f3eefa1b1510caf4bc7361593a4d9b40227a3e5450eec1e9fb,4c5ee8e7bf9228f441deb44698721d0a734c677b5729716f45537e461a27e7d9,783308fcf31572f7353c08a497e8c87c6930ae64e972670758838d731eed5568,3507cd0ae075cfb50b58fd6d7364a9878811504fcf8af9117005acb9f55f0a78,e45acc5686e5367ae3e1db81523e0f5758169ed22e22c26eb15b569267ff109f,f080bf3935d33588f1d453dcb8d5ba235f3947ae5f46e0804dd5f745db38921a,3f42384ad8b509ad15dc05970a79c61ae37f544eaa1de4323e25d685515ae018,96485f0b91211f5be60378960521636f241e9caa89ca1f3982e4a3dfaaa6031a,b37e983363aa16bc4cd4819995273489f80e1f38b242b29efb87555c2e848190,a975a08bf64a31b004957e4b06301f6e74fc196dc1e74c137c23bf20cbd5547c,7daa4d2b91d7311b7d0224a9b9882586369adf6a1e81751f5e587d8d8cd81b8a,310e3668260acd8aa54d970700a4a050ee57648bbe6e519fe7aa5004ac6e54f6,bfd4215315d56155ca05b6a716af60f11e9b26266c68844a62029e0e49ab0306,f68b03898677dc979f873bc311ac9586c281b8c23fb0ed0db903cef96b075bf5,2994d99752dc04166fe742dddbbf6d60493f334ad8cdbb39d30e48fc5964890e,13b656fddc8a8891ec1ca493bfa192dd4e53633e39cb8bd586b185f5dcbf3730,687c11d472f62c0ba350fc04ac2580605f9fefccf80bbc27513c32c940941a29
"84001032","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001033","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001034","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001035","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001036","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001037","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001038","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001039","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001040","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1","3","1","bgm_MC134","60","-20","0","0","0","1","0","0","0","0","0"
"84001041","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001042","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001043","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001044","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001045","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001046","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001047","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001048","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001049","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001050","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1","3","1","bgm_MC134","60","0","0","0","0","1","0","0","0","0","0"
"84001051","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001052","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001053","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001054","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001055","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001056","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001057","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001058","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001059","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001060","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1.1","3","1.1","bgm_MC134","60","0","0","0","0","1.25","0","0","0","0","10"
"84001061","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001062","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001063","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001064","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001065","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001066","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001067","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001068","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001069","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001070","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1.2","3","1.2","bgm_MC134","60","0","0","0","0","1","0","0","0","0","-10"
"84001071","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001072","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001073","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001074","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001075","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001076","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001077","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001078","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001079","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001080","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1.4","3","1.4","bgm_MC134","70","0","0","0","0","1.05","0","0","0","0","-10"
"84001081","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001082","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001083","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001084","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001085","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001086","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001087","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001088","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001089","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001090","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1.3","3","1.3","bgm_MC134","60","0","0","0","0","1.25","0","0","0","0","-10"
"85001001","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001002","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001003","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001004","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001005","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001006","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001007","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001008","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001009","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001010","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1","3","1","bgm_MC135","60","0","0","0","0","1","0","0","0","0","0"
"85001011","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001012","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001013","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001014","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001015","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001016","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001017","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001018","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001019","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001020","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1","3","1","bgm_MC135","60","-10","0","0","0","1","0","0","0","0","0"
"85001021","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001022","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001023","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001024","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001025","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001026","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001027","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001028","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001029","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001030","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1.2","3","1.2","bgm_MC135","65","0","0","0","0","1.25","0","0","0","0","-20"
"85001031","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001032","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001033","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001034","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001035","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001036","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001037","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001038","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001039","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001040","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1","3","1","bgm_MC135","50","0","0","0","0","1","0","0","0","0","0"
"85001041","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001042","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001043","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001044","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001045","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001046","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001047","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001048","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001049","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001050","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1","3","1","bgm_MC135","60","0","0","0","0","1","0","0","0","0","0"
"85001051","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001052","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001053","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001054","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001055","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001056","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001057","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001058","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001059","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001060","bgm_MC135","101191","10","0","0","0","0","101191","0","0","1","3","1","bgm_MC135","50","-10","0","0","0","1.2","0","0","0","0","0"
"85001061","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001062","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001063","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001064","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001065","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001066","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001067","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001068","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001069","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001070","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1.2","3","1.2","bgm_MC135","60","0","0","0","0","1.5","0","0","0","0","0"
"85001071","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001072","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001073","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001074","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001075","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001076","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001077","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001078","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001079","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001080","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1.1","3","1.1","bgm_MC135","60","0","0","0","0","0.8","0","0","0","0","-50"
"85001081","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001082","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001083","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001084","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001085","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001086","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","2","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001087","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001088","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001089","bgm_MC135","101191","-379","0","188","0","0","101191","0","0.8","1","1","1","bgm_MC135","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"85001090","bgm_MC135","101191","0","0","0","0","0","101191","0","0","1.4","3","1.4","bgm_MC135","80","20","0","0","0","1.1","0","0","0","0","0"
