22b13a83da722b3eb13cf1dbafe5707506047437331ca6e50fd980c7c5c72c0d,0837da78b6f2fbcec8cf6d3004ba47b8ff0bf664220d4a803cff192ae5349b3f,0333d7a8b4f719f6ceeac9958700370f8dbbaee06a2755cfe6416748b121d23c,886931a2f088a96eec5d343989221de1e48924bd595cd65701259d5c377fec03,8de072aad7ba9acafd306d3aaaa745a16eaf13530bc0ec836448fa0bdf5fda08,de1ad15adeb1c7251b41210a79440453ccd95929d7848c6d8888008c450abb7e,eb1ec1ea01414cee8bd695f78f90ec508fe670dcd44d8b19aba5823725a5be3a,038c0f4b3cb7aaa538439c0ec94c8b8c030e83e9f0309152abe3742ea830e399,5763b7e67d8712aaef64e9e44c725fcdbe0ef63b9cb48b8db649a6ab47cbb222,f6a2d7867d0b1ee44f840bdc4a78354c112bd5f2ff27db548a2158a11a550f53,45f08119b58503b7c5d9c3de352d3d6a05993d304dfb47affdc6bd67cac275af,bbdcd00912b61e1ff33e310060ccb64df1409e22bb83b4703744dd2a2ee58b5c,c390816c20ea2d469e8f2e3903144d1d9ffc8f8c690217e52a9a402b1d6a90cb,3ad69d1c5f8938576e9b58245cc0bb8669dc2bfc650da7501e4abd62217d482c,cdd0e8367f39efa204eb4bcc4bde2df88b52bb786adea2f41f75423e73feb81d,8e01887add75a7cbb226cf213c8c3b2c569693bf90c8d325856198c13a693158,2bd2f07c42af04160cf1f1f6d103d2534ef1a741839507ebe20adfe95d31620a,dd7dee825ea81d998201c58775dd286a9e417ccd1c68c265ea49cff8d8dffb87,69402fc0f9d8238417988e98227534d30987c43007535c94c56e8bbce8bfc4e2,c01961709a49653b25675d791b4fd27ac235c4f1bf3e44c0f028bdfb7412f943,f88e761a5b5aeedc87b6f40d4c971475775dd3ca12cdfe9817781773872108a1,be28211adeacb59e0315ef4c275686466b0c9dd4a3e91711de5d421124db5be8,d50c9fe0e5399d24a23fff413a40d6a59e34498d74c54457354d1d4b41d212ea,ed235cba556f867fb395049d03e33736c81419334498e04124ead7fab7dcd1ea,a7e6942cbd45ec18dc03f0beb2fabf5fc1a6932ee8702a39186d0075c1bafcda,54bf8be27519b7797c24e21ed9f8d199b792529cac76314b1aa8fabe70db4eca,0705a223328a81572c67bf11d9eb65060b8bc0174b7b4ba2d12d778fd09d6b79,55380f2d10ac4cfd9cd0515145260bbce49255ee29c39554e3f41d019dd16acd,d58e5f1b6f1f59b81806c77f6f8fc2bebb7ee39e6577be47e14941cf7f722364,b176d229db3af04efdcc7ee3b5f7b628d8e55fbbeb777f06de6d367a4e389cf1,f5fa626b278b5b96e4e645826a567c8e60bb7c8dd8e8107c23c21f09757b7993,98db3a1e97306f7e48f1b2fab77af482f652cf06bd65807ecdd51c9d8fd46dc8,2a38111c67772404fec5ca88bdb779ece9019708e6b69c569ca0a116135320ec,b1a2446daab2b66638ab56df4f9920e58a2a883eeb58cbe09707b916b119caf7,0e49f62257ffeb18030694741b3e1bd98a6c6eb59d84e04335b1a34187ac303e,5e49c00a811118fed6329d98cb0b4394a37c23da3db2f96fdbdf0ad987c79802,69d874d6e2f1cd89d6e0a307559f9073bfebfdc4000fa58ff239037e81e80bb3,fb1942a2b6284ace2a1a66c5607df81f1533292449668ef66b6c8528f66d6f28,4c19f14670835494ca2a60f0bfba048e789e073f524056aa43b9baef2664a941
"0","0","0","0","5","0","0","0","4.91","0","116701","0.84","0","635.8","0","0","0","0.9","50000","0","85.52","0","0","0","117.8","0","0","0","10","0","0","31167","0","4.52","15.84","0","0","0","150"
"0","0","0","0","1","0","0","0","2.16","0","116801","0.34","0","360.3","0","0","0","0.24","10000","0","53.54","0","0","0","40.04","0","0","0","10","0","0","31168","0","3.08","5.95","0","0","0","15"
"0","0","0","0","2","0","0","0","2.59","0","116801","0.51","0","432.4","0","0","0","0.36","20000","0","64.25","0","0","0","60.06","0","0","0","10","0","0","31168","0","3.7","8.93","0","0","0","30"
"0","0","0","0","3","0","0","0","3.02","0","116801","0.68","0","504.4","0","0","0","0.48","30000","0","74.96","0","0","0","80.08","0","0","0","10","0","0","31168","0","4.31","11.9","0","0","0","100"
"0","0","0","0","4","0","0","0","3.46","0","116801","0.85","0","576.5","0","0","0","0.6","40000","0","85.66","0","0","0","100.1","0","0","0","10","0","0","31168","0","4.93","14.88","0","0","0","120"
"0","0","0","0","5","0","0","0","3.89","0","116801","1.02","0","648.5","0","0","0","0.72","50000","0","96.37","0","0","0","120.2","0","0","0","10","0","0","31168","0","5.54","17.85","0","0","0","150"
"0","0","0","0","1","0","0","0","2.96","0","116901","0.3","0","365.6","0","0","0","0.33","10000","0","51.15","0","0","0","40.62","0","0","0","15","0","0","31169","0","2.73","5.68","0","0","0","15"
"0","0","0","0","2","0","0","0","3.55","0","116901","0.45","0","438.7","0","0","0","0.5","20000","0","61.38","0","0","0","60.93","0","0","0","15","0","0","31169","0","3.28","8.52","0","0","0","30"
"0","0","0","0","3","0","0","0","4.14","0","116901","0.6","0","511.8","0","0","0","0.66","30000","0","71.61","0","0","0","81.24","0","0","0","15","0","0","31169","0","3.82","11.36","0","0","0","100"
"0","0","0","0","4","0","0","0","4.74","0","116901","0.75","0","585","0","0","0","0.83","40000","0","81.84","0","0","0","101.6","0","0","0","15","0","0","31169","0","4.37","14.2","0","0","0","120"
"0","0","0","0","5","0","0","0","5.33","0","116901","0.9","0","658.1","0","0","0","0.99","50000","0","92.07","0","0","0","121.9","0","0","0","15","0","0","31169","0","4.91","17.04","0","0","0","150"
"0","0","0","0","1","0","0","0","3.3","0","117001","0.22","0","355.1","0","0","0","0.37","10000","0","54.68","0","0","0","39.46","0","0","0","15","0","0","31170","0","1.94","6.08","0","0","0","15"
"0","0","0","0","2","0","0","0","3.96","0","117001","0.33","0","426.1","0","0","0","0.56","20000","0","65.62","0","0","0","59.19","0","0","0","15","0","0","31170","0","2.33","9.12","0","0","0","30"
"0","0","0","0","3","0","0","0","4.62","0","117001","0.44","0","497.1","0","0","0","0.74","30000","0","76.55","0","0","0","78.92","0","0","0","15","0","0","31170","0","2.72","12.16","0","0","0","100"
"0","0","0","0","4","0","0","0","5.28","0","117001","0.55","0","568.2","0","0","0","0.93","40000","0","87.49","0","0","0","98.65","0","0","0","15","0","0","31170","0","3.1","15.2","0","0","0","120"
"0","0","0","0","5","0","0","0","5.94","0","117001","0.66","0","639.2","0","0","0","1.11","50000","0","98.42","0","0","0","118.4","0","0","0","15","0","0","31170","0","3.49","18.24","0","0","0","150"
"0","0","0","0","1","0","0","0","4.1","0","117101","0.25","0","480.4","0","0","0","0.46","10000","0","35.32","0","0","0","53.38","0","0","0","10","0","0","31171","0","2.28","3.92","0","0","0","15"
"0","0","0","0","2","0","0","0","4.92","0","117101","0.38","0","576.5","0","0","0","0.69","20000","0","42.38","0","0","0","80.07","0","0","0","10","0","0","31171","0","2.74","5.88","0","0","0","30"
"0","0","0","0","3","0","0","0","5.74","0","117101","0.5","0","672.6","0","0","0","0.92","30000","0","49.45","0","0","0","106.8","0","0","0","10","0","0","31171","0","3.19","7.84","0","0","0","100"
"0","0","0","0","4","0","0","0","6.56","0","117101","0.63","0","768.6","0","0","0","1.15","40000","0","56.51","0","0","0","133.5","0","0","0","10","0","0","31171","0","3.65","9.8","0","0","0","120"
"0","0","0","0","5","0","0","0","7.38","0","117101","0.75","0","864.7","0","0","0","1.38","50000","0","63.58","0","0","0","160.2","0","0","0","10","0","0","31171","0","4.1","11.76","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","117201","0.27","0","372.9","0","0","0","0.29","10000","0","46.37","0","0","0","41.43","0","0","0","10","0","0","31172","0","2.39","5.15","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","117201","0.41","0","447.5","0","0","0","0.44","20000","0","55.64","0","0","0","62.15","0","0","0","10","0","0","31172","0","2.87","7.73","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","117201","0.54","0","522.1","0","0","0","0.58","30000","0","64.92","0","0","0","82.86","0","0","0","10","0","0","31172","0","3.35","10.3","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","117201","0.68","0","596.6","0","0","0","0.73","40000","0","74.19","0","0","0","103.6","0","0","0","10","0","0","31172","0","3.82","12.88","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","117201","0.81","0","671.2","0","0","0","0.87","50000","0","83.47","0","0","0","124.3","0","0","0","10","0","0","31172","0","4.3","15.45","0","0","0","150"
"0","0","0","0","1","0","42.04","0","2.62","4.67","117301","0.32","0","392.5","0","0","0","0.29","10000","0","0","0","0","0","43.61","0","0","0","0","0","0","31173","0","2.85","0","0","0","0","15"
"0","0","0","0","2","0","50.45","0","3.14","7.01","117301","0.48","0","471","0","0","0","0.44","20000","0","0","0","0","0","65.42","0","0","0","0","0","0","31173","0","3.42","0","0","0","0","30"
"0","0","0","0","3","0","58.86","0","3.67","9.34","117301","0.64","0","549.5","0","0","0","0.58","30000","0","0","0","0","0","87.22","0","0","0","0","0","0","31173","0","3.99","0","0","0","0","100"
"0","0","0","0","4","0","67.26","0","4.19","11.68","117301","0.8","0","628","0","0","0","0.73","40000","0","0","0","0","0","109.1","0","0","0","0","0","0","31173","0","4.56","0","0","0","0","120"
"0","0","0","0","5","0","75.67","0","4.72","14.01","117301","0.96","0","706.5","0","0","0","0.87","50000","0","0","0","0","0","130.9","0","0","0","0","0","0","31173","0","5.13","0","0","0","0","150"
"0","0","0","0","1","0","0","0","3.08","0","117401","0.32","0","363.1","0","0","0","0.34","10000","0","43.06","0","0","0","40.34","0","0","0","10","0","0","31174","0","2.85","4.78","0","0","0","15"
"0","0","0","0","2","0","0","0","3.7","0","117401","0.48","0","435.7","0","0","0","0.51","20000","0","51.67","0","0","0","60.51","0","0","0","10","0","0","31174","0","3.42","7.17","0","0","0","30"
"0","0","0","0","3","0","0","0","4.31","0","117401","0.64","0","508.3","0","0","0","0.68","30000","0","60.28","0","0","0","80.68","0","0","0","10","0","0","31174","0","3.99","9.56","0","0","0","100"
"0","0","0","0","4","0","0","0","4.93","0","117401","0.8","0","581","0","0","0","0.85","40000","0","68.9","0","0","0","100.9","0","0","0","10","0","0","31174","0","4.56","11.95","0","0","0","120"
"0","0","0","0","5","0","0","0","5.54","0","117401","0.96","0","653.6","0","0","0","1.02","50000","0","77.51","0","0","0","121.1","0","0","0","10","0","0","31174","0","5.13","14.34","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","117501","0.27","0","382.7","0","0","0","0.29","10000","0","45.34","0","0","0","42.52","0","0","0","10","0","0","31175","0","2.39","5.04","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","117501","0.41","0","459.2","0","0","0","0.44","20000","0","54.41","0","0","0","63.78","0","0","0","10","0","0","31175","0","2.87","7.56","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","117501","0.54","0","535.8","0","0","0","0.58","30000","0","63.48","0","0","0","85.04","0","0","0","10","0","0","31175","0","3.35","10.08","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","117501","0.68","0","612.3","0","0","0","0.73","40000","0","72.54","0","0","0","106.3","0","0","0","10","0","0","31175","0","3.82","12.6","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","117501","0.81","0","688.9","0","0","0","0.87","50000","0","81.61","0","0","0","127.6","0","0","0","10","0","0","31175","0","4.3","15.12","0","0","0","150"
"0","0","0","0","1","0","37.59","0","2.51","4.18","117601","0.23","0","341.8","0","0","0","0.28","10000","0","0","0","0","0","37.97","0","0","0","0","0","0","31176","0","2.05","0","0","0","0","15"
"0","0","0","0","2","0","45.11","0","3.01","6.27","117601","0.35","0","410.2","0","0","0","0.42","20000","0","0","0","0","0","56.96","0","0","0","0","0","0","31176","0","2.46","0","0","0","0","30"
"0","0","0","0","3","0","52.63","0","3.51","8.36","117601","0.46","0","478.5","0","0","0","0.56","30000","0","0","0","0","0","75.94","0","0","0","0","0","0","31176","0","2.87","0","0","0","0","100"
"0","0","0","0","4","0","60.14","0","4.02","10.45","117601","0.58","0","546.9","0","0","0","0.7","40000","0","0","0","0","0","94.93","0","0","0","0","0","0","31176","0","3.28","0","0","0","0","120"
"0","0","0","0","5","0","67.66","0","4.52","12.54","117601","0.69","0","615.2","0","0","0","0.84","50000","0","0","0","0","0","114","0","0","0","0","0","0","31176","0","3.69","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.51","0","117701","0.28","0","323.8","0","0","0","0.28","10000","0","58.78","0","0","0","35.97","0","0","0","15","0","0","31177","0","2.51","6.53","0","0","0","15"
"0","0","0","0","2","0","0","0","3.01","0","117701","0.42","0","388.6","0","0","0","0.42","20000","0","70.54","0","0","0","53.96","0","0","0","15","0","0","31177","0","3.01","9.8","0","0","0","30"
"0","0","0","0","3","0","0","0","3.51","0","117701","0.56","0","453.3","0","0","0","0.56","30000","0","82.29","0","0","0","71.94","0","0","0","15","0","0","31177","0","3.51","13.06","0","0","0","100"
"0","0","0","0","4","0","0","0","4.02","0","117701","0.7","0","518.1","0","0","0","0.7","40000","0","94.05","0","0","0","89.93","0","0","0","15","0","0","31177","0","4.02","16.33","0","0","0","120"
"0","0","0","0","5","0","0","0","4.52","0","117701","0.84","0","582.8","0","0","0","0.84","50000","0","105.8","0","0","0","108","0","0","0","15","0","0","31177","0","4.52","19.59","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","117801","0.27","0","343.4","0","0","0","0.29","10000","0","49.67","0","0","0","38.15","0","0","0","0","0","0","31178","0","2.39","5.52","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","117801","0.41","0","412.1","0","0","0","0.44","20000","0","59.6","0","0","0","57.23","0","0","0","0","0","0","31178","0","2.87","8.28","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","117801","0.54","0","480.8","0","0","0","0.58","30000","0","69.54","0","0","0","76.3","0","0","0","0","0","0","31178","0","3.35","11.04","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","117801","0.68","0","549.4","0","0","0","0.73","40000","0","79.47","0","0","0","95.38","0","0","0","0","0","0","31178","0","3.82","13.8","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","117801","0.81","0","618.1","0","0","0","0.87","50000","0","89.41","0","0","0","114.5","0","0","0","0","0","0","31178","0","4.3","16.56","0","0","0","150"
"0","0","0","0","1","0","0","0","2.28","0","117901","0.22","0","282","0","0","0","0.25","10000","0","46.14","0","0","0","31.33","0","0","0","10","0","0","31179","0","1.94","5.13","0","0","0","15"
"0","0","0","0","2","0","0","0","2.74","0","117901","0.33","0","338.4","0","0","0","0.38","20000","0","55.37","0","0","0","47","0","0","0","10","0","0","31179","0","2.33","7.7","0","0","0","30"
"0","0","0","0","3","0","0","0","3.19","0","117901","0.44","0","394.8","0","0","0","0.5","30000","0","64.6","0","0","0","62.66","0","0","0","10","0","0","31179","0","2.72","10.26","0","0","0","100"
"0","0","0","0","4","0","0","0","3.65","0","117901","0.55","0","451.2","0","0","0","0.63","40000","0","73.82","0","0","0","78.33","0","0","0","10","0","0","31179","0","3.1","12.83","0","0","0","120"
"0","0","0","0","5","0","0","0","4.1","0","117901","0.66","0","507.6","0","0","0","0.75","50000","0","83.05","0","0","0","93.99","0","0","0","10","0","0","31179","0","3.49","15.39","0","0","0","150"
"0","0","0","0","1","0","0","0","2.51","0","118001","0.24","0","333.6","0","0","0","0.28","10000","0","52.52","0","0","0","37.06","0","0","0","10","0","0","31180","0","2.16","5.84","0","0","0","15"
"0","0","0","0","2","0","0","0","3.01","0","118001","0.36","0","400.3","0","0","0","0.42","20000","0","63.02","0","0","0","55.59","0","0","0","10","0","0","31180","0","2.59","8.76","0","0","0","30"
"0","0","0","0","3","0","0","0","3.51","0","118001","0.48","0","467","0","0","0","0.56","30000","0","73.53","0","0","0","74.12","0","0","0","10","0","0","31180","0","3.02","11.68","0","0","0","100"
"0","0","0","0","4","0","0","0","4.02","0","118001","0.6","0","533.8","0","0","0","0.7","40000","0","84.03","0","0","0","92.65","0","0","0","10","0","0","31180","0","3.46","14.6","0","0","0","120"
"0","0","0","0","5","0","0","0","4.52","0","118001","0.72","0","600.5","0","0","0","0.84","50000","0","94.54","0","0","0","111.2","0","0","0","10","0","0","31180","0","3.89","17.52","0","0","0","150"
"0","0","0","0","1","0","36.57","0","2.51","4.06","118101","0.3","0","324.7","0","0","0","0.28","10000","0","0","0","0","0","36.08","0","0","0","0","0","0","31181","0","2.73","0","0","0","0","15"
"0","0","0","0","2","0","43.88","0","3.01","6.09","118101","0.45","0","389.6","0","0","0","0.42","20000","0","0","0","0","0","54.12","0","0","0","0","0","0","31181","0","3.28","0","0","0","0","30"
"0","0","0","0","3","0","51.2","0","3.51","8.12","118101","0.6","0","454.6","0","0","0","0.56","30000","0","0","0","0","0","72.16","0","0","0","0","0","0","31181","0","3.82","0","0","0","0","100"
"0","0","0","0","4","0","58.51","0","4.02","10.15","118101","0.75","0","519.5","0","0","0","0.7","40000","0","0","0","0","0","90.2","0","0","0","0","0","0","31181","0","4.37","0","0","0","0","120"
"0","0","0","0","5","0","65.83","0","4.52","12.18","118101","0.9","0","584.5","0","0","0","0.84","50000","0","0","0","0","0","108.3","0","0","0","0","0","0","31181","0","4.91","0","0","0","0","150"
"0","0","0","0","1","0","42.38","0","2.28","4.71","118201","0.28","0","290.5","0","0","0","0.25","10000","0","0","0","0","0","32.28","0","0","0","0","0","0","31182","0","2.51","0","0","0","0","15"
"0","0","0","0","2","0","50.86","0","2.74","7.07","118201","0.42","0","348.6","0","0","0","0.38","20000","0","0","0","0","0","48.42","0","0","0","0","0","0","31182","0","3.01","0","0","0","0","30"
"0","0","0","0","3","0","59.33","0","3.19","9.42","118201","0.56","0","406.7","0","0","0","0.5","30000","0","0","0","0","0","64.56","0","0","0","0","0","0","31182","0","3.51","0","0","0","0","100"
"0","0","0","0","4","0","67.81","0","3.65","11.78","118201","0.7","0","464.8","0","0","0","0.63","40000","0","0","0","0","0","80.7","0","0","0","0","0","0","31182","0","4.02","0","0","0","0","120"
"0","0","0","0","5","0","76.28","0","4.1","14.13","118201","0.84","0","522.9","0","0","0","0.75","50000","0","0","0","0","0","96.84","0","0","0","0","0","0","31182","0","4.52","0","0","0","0","150"
"0","0","0","0","1","0","40.44","0","2.05","4.49","118501","0.22","0","341.8","0","0","0","0.23","10000","0","0","0","0","0","37.97","0","0","0","0","0","0","31185","0","1.94","0","0","0","0","15"
"0","0","0","0","2","0","48.53","0","2.46","6.74","118501","0.33","0","410.2","0","0","0","0.35","20000","0","0","0","0","0","56.96","0","0","0","0","0","0","31185","0","2.33","0","0","0","0","30"
"0","0","0","0","3","0","56.62","0","2.87","8.98","118501","0.44","0","478.5","0","0","0","0.46","30000","0","0","0","0","0","75.94","0","0","0","0","0","0","31185","0","2.72","0","0","0","0","100"
"0","0","0","0","4","0","64.7","0","3.28","11.23","118501","0.55","0","546.9","0","0","0","0.58","40000","0","0","0","0","0","94.93","0","0","0","0","0","0","31185","0","3.1","0","0","0","0","120"
"0","0","0","0","5","0","72.79","0","3.69","13.47","118501","0.66","0","615.2","0","0","0","0.69","50000","0","0","0","0","0","114","0","0","0","0","0","0","31185","0","3.49","0","0","0","0","150"
"0","0","0","0","1","0","37.59","0","2.39","4.18","118601","0.24","0","341.8","0","0","0","0.27","10000","0","0","0","0","0","37.97","0","0","0","0","0","0","31186","0","2.16","0","0","0","0","15"
"0","0","0","0","2","0","45.11","0","2.87","6.27","118601","0.36","0","410.2","0","0","0","0.41","20000","0","0","0","0","0","56.96","0","0","0","0","0","0","31186","0","2.59","0","0","0","0","30"
"0","0","0","0","3","0","52.63","0","3.35","8.36","118601","0.48","0","478.5","0","0","0","0.54","30000","0","0","0","0","0","75.94","0","0","0","0","0","0","31186","0","3.02","0","0","0","0","100"
"0","0","0","0","4","0","60.14","0","3.82","10.45","118601","0.6","0","546.9","0","0","0","0.68","40000","0","0","0","0","0","94.93","0","0","0","0","0","0","31186","0","3.46","0","0","0","0","120"
"0","0","0","0","5","0","67.66","0","4.3","12.54","118601","0.72","0","615.2","0","0","0","0.81","50000","0","0","0","0","0","114","0","0","0","0","0","0","31186","0","3.89","0","0","0","0","150"
"0","0","0","0","1","0","39.42","0","2.28","4.38","119001","0.28","0","316.1","0","0","0","0.25","10000","0","0","0","0","0","35.13","0","0","0","0","0","0","31190","0","2.51","0","0","0","0","15"
"0","0","0","0","2","0","47.3","0","2.74","6.57","119001","0.42","0","379.3","0","0","0","0.38","20000","0","0","0","0","0","52.7","0","0","0","0","0","0","31190","0","3.01","0","0","0","0","30"
"0","0","0","0","3","0","55.19","0","3.19","8.76","119001","0.56","0","442.5","0","0","0","0.5","30000","0","0","0","0","0","70.26","0","0","0","0","0","0","31190","0","3.51","0","0","0","0","100"
"0","0","0","0","4","0","63.07","0","3.65","10.95","119001","0.7","0","505.8","0","0","0","0.63","40000","0","0","0","0","0","87.83","0","0","0","0","0","0","31190","0","4.02","0","0","0","0","120"
"0","0","0","0","5","0","70.96","0","4.1","13.14","119001","0.84","0","569","0","0","0","0.75","50000","0","0","0","0","0","105.4","0","0","0","0","0","0","31190","0","4.52","0","0","0","0","150"
"0","0","0","0","1","0","37.03","0","3.3","4.11","119101","0.3","0","480.4","0","0","0","0.37","10000","0","0","0","0","0","53.38","0","0","0","0","0","0","31191","0","2.73","0","0","0","0","15"
"0","0","0","0","2","0","44.44","0","3.96","6.17","119101","0.45","0","576.5","0","0","0","0.56","20000","0","0","0","0","0","80.07","0","0","0","0","0","0","31191","0","3.28","0","0","0","0","30"
"0","0","0","0","3","0","51.84","0","4.62","8.22","119101","0.6","0","672.6","0","0","0","0.74","30000","0","0","0","0","0","106.8","0","0","0","0","0","0","31191","0","3.82","0","0","0","0","100"
"0","0","0","0","4","0","59.25","0","5.28","10.28","119101","0.75","0","768.6","0","0","0","0.93","40000","0","0","0","0","0","133.5","0","0","0","0","0","0","31191","0","4.37","0","0","0","0","120"
"0","0","0","0","5","0","66.65","0","5.94","12.33","119101","0.9","0","864.7","0","0","0","1.11","50000","0","0","0","0","0","160.2","0","0","0","0","0","0","31191","0","4.91","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.85","0","119201","0.24","0","382.7","0","0","0","0.32","10000","0","45.34","0","0","0","42.52","0","0","0","0","0","0","31192","0","2.16","5.04","0","0","0","15"
"0","0","0","0","2","0","0","0","3.42","0","119201","0.36","0","459.2","0","0","0","0.48","20000","0","54.41","0","0","0","63.78","0","0","0","0","0","0","31192","0","2.59","7.56","0","0","0","30"
"0","0","0","0","3","0","0","0","3.99","0","119201","0.48","0","535.8","0","0","0","0.64","30000","0","63.48","0","0","0","85.04","0","0","0","0","0","0","31192","0","3.02","10.08","0","0","0","100"
"0","0","0","0","4","0","0","0","4.56","0","119201","0.6","0","612.3","0","0","0","0.8","40000","0","72.54","0","0","0","106.3","0","0","0","0","0","0","31192","0","3.46","12.6","0","0","0","120"
"0","0","0","0","5","0","0","0","5.13","0","119201","0.72","0","688.9","0","0","0","0.96","50000","0","81.61","0","0","0","127.6","0","0","0","0","0","0","31192","0","3.89","15.12","0","0","0","150"
"0","0","0","0","1","0","0","0","2.28","0","119301","0.2","0","282","0","0","0","0.25","10000","0","46.71","0","0","0","31.33","0","0","0","0","0","0","31193","0","1.82","5.19","0","0","0","15"
"0","0","0","0","2","0","0","0","2.74","0","119301","0.3","0","338.4","0","0","0","0.38","20000","0","56.05","0","0","0","47","0","0","0","0","0","0","31193","0","2.18","7.79","0","0","0","30"
"0","0","0","0","3","0","0","0","3.19","0","119301","0.4","0","394.8","0","0","0","0.5","30000","0","65.39","0","0","0","62.66","0","0","0","0","0","0","31193","0","2.55","10.38","0","0","0","100"
"0","0","0","0","4","0","0","0","3.65","0","119301","0.5","0","451.2","0","0","0","0.63","40000","0","74.74","0","0","0","78.33","0","0","0","0","0","0","31193","0","2.91","12.98","0","0","0","120"
"0","0","0","0","5","0","0","0","4.1","0","119301","0.6","0","507.6","0","0","0","0.75","50000","0","84.08","0","0","0","93.99","0","0","0","0","0","0","31193","0","3.28","15.57","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","119901","0.27","0","343.4","0","0","0","0.29","10000","0","49.67","0","0","0","38.15","0","0","0","0","0","0","31199","0","2.39","5.52","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","119901","0.41","0","412.1","0","0","0","0.44","20000","0","59.6","0","0","0","57.23","0","0","0","0","0","0","31199","0","2.87","8.28","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","119901","0.54","0","480.8","0","0","0","0.58","30000","0","69.54","0","0","0","76.3","0","0","0","0","0","0","31199","0","3.35","11.04","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","119901","0.68","0","549.4","0","0","0","0.73","40000","0","79.47","0","0","0","95.38","0","0","0","0","0","0","31199","0","3.82","13.8","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","119901","0.81","0","618.1","0","0","0","0.87","50000","0","89.41","0","0","0","114.5","0","0","0","0","0","0","31199","0","4.3","16.56","0","0","0","150"
"0","0","0","0","1","0","0","0","3.42","0","120001","0.28","0","459.6","0","0","0","0.38","10000","0","39.42","0","0","0","51.06","0","0","0","0","0","0","31200","0","2.51","4.38","0","0","0","15"
"0","0","0","0","2","0","0","0","4.1","0","120001","0.42","0","551.5","0","0","0","0.57","20000","0","47.3","0","0","0","76.59","0","0","0","0","0","0","31200","0","3.01","6.57","0","0","0","30"
"0","0","0","0","3","0","0","0","4.79","0","120001","0.56","0","643.4","0","0","0","0.76","30000","0","55.19","0","0","0","102.2","0","0","0","0","0","0","31200","0","3.51","8.76","0","0","0","100"
"0","0","0","0","4","0","0","0","5.47","0","120001","0.7","0","735.4","0","0","0","0.95","40000","0","63.07","0","0","0","127.7","0","0","0","0","0","0","31200","0","4.02","10.95","0","0","0","120"
"0","0","0","0","5","0","0","0","6.16","0","120001","0.84","0","827.3","0","0","0","1.14","50000","0","70.96","0","0","0","153.2","0","0","0","0","0","0","31200","0","4.52","13.14","0","0","0","150"
"0","0","0","0","1","0","0","0","2.51","0","120701","0.24","0","333.6","0","0","0","0.28","10000","0","52.52","0","0","0","37.06","0","0","0","15","0","0","31207","0","2.16","5.84","0","0","0","15"
"0","0","0","0","2","0","0","0","3.01","0","120701","0.36","0","400.3","0","0","0","0.42","20000","0","63.02","0","0","0","55.59","0","0","0","15","0","0","31207","0","2.59","8.76","0","0","0","30"
"0","0","0","0","3","0","0","0","3.51","0","120701","0.48","0","467","0","0","0","0.56","30000","0","73.53","0","0","0","74.12","0","0","0","15","0","0","31207","0","3.02","11.68","0","0","0","100"
"0","0","0","0","4","0","0","0","4.02","0","120701","0.6","0","533.8","0","0","0","0.7","40000","0","84.03","0","0","0","92.65","0","0","0","15","0","0","31207","0","3.46","14.6","0","0","0","120"
"0","0","0","0","5","0","0","0","4.52","0","120701","0.72","0","600.5","0","0","0","0.84","50000","0","94.54","0","0","0","111.2","0","0","0","15","0","0","31207","0","3.89","17.52","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","120801","0.25","0","339.5","0","0","0","0.29","10000","0","57.65","0","0","0","37.72","0","0","0","10","0","0","31208","0","2.28","6.41","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","120801","0.38","0","407.4","0","0","0","0.44","20000","0","69.18","0","0","0","56.58","0","0","0","10","0","0","31208","0","2.74","9.62","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","120801","0.5","0","475.3","0","0","0","0.58","30000","0","80.71","0","0","0","75.44","0","0","0","10","0","0","31208","0","3.19","12.82","0","0","0","100"
