8bc6752b3801c39998e16276cf0f8bdecb81095acdca9a0dde539c1c1d24532c,5d447d1022e241608421e708ed32ef72bb1550d12dfba4da9e62080a0c438ced,926cfc9d842fc696d79d11e238a28fbc6106e084a8cef14d66916c7f491dff71,a17c407c82b5e0b88e84a2e1ebad215cdb1924cbbb0176fd8c8f34652240fe7a,0c439d9adfa117f002d64cc5b25a5fd4a6ca4f9cdb0ee4c977b3fb5ab592c4ad,54c1f882482bbf6b541f2b1298ebd126fab0700d6ee37d0f74c76d51550feb21,c14447603b4b92864772ef1f8e28d573eef2ea725dbaa45d21bf1430079cd859,95bec9ba722d97c1991059d6de91e4cf21228c881a2d1912751166a669dd3479,cc202a4d966992beea7bc876b47c304856e4f412d91c7f9c53d98af6cf5c7064,688d19982d1fa573575e26016f991f0b2b9ad018bcbf7cbe0902663cc3cac334,3185335494b0b7d43399ec8ad3e139890e04a7e13fc096891562bd4e20fae682,353ee9b5a8f794b3e2dfe08d6935c59d2b5640b15c4dbb62c942e5691de960e1,bee140e0ade7c4f1eedd6c4706ca2f6ff4e3cef4eeac1a70f72feca2272a57eb,3f4c8e8d39b099ab5c714032507f3fb815b45b3c1bca56996ba28ceb4a4ede6c,eb4e0dc437c4231ac2d6e5000f174decb79406f6c569ff0c7b8249ca679c0bd6,44790694e7c5f603056dcffc8496e9224cb4e8c94b2e7bbdbd9698f7bbb1e80a,d284bfdabc8c2f630150b45d75cb2066f38b9c062186a78fbebb0a28828b1e65,851c5f79cace13f993e563428d434cf5a0343274936d78a81534e5ac8a2c873a,7e63155bbf27abb3e5bb9706a08d67d421036f2eb2a2976498cc4e7c7fb2e3e9,a4f115d10ed41faa7a443d848f8cd921a2818aab7c025654731f0cae102ce08a,0991597e7e9db6bc502138ab816a0cbabae543ff846791f4e9c5551165ebd16c,c69200af8ccdd88fbca0fd8f8295033a2b0ce05f23be455c9f36b7e4e517f97a,b3c8bbc90884b31e23e5cb22dd596065f9264add78662920e35245c44e20008b,212c7c52d63568620f67179759432ebc5b0499228420ee0df0fd285219be2e4e,30149658dbc631d37dbb2d7a078ae016c6d2aceab996bc12c6eebed7af5ea5c9
"0","0","107101","0","15","15","260","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","107101","0","15","20","390","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","107101","0","15","25","520","0","0","40","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","107101","1","15","30","650","0","2","50","0","0","0","0","3","0","0","25001","0","0","0","600000","5","0","0"
"0","0","107501","1","18","50","240","0","0","0","0","0","0","0","1","0","0","32075","5","0","0","100000","1","0","0"
"0","0","107501","1","11","25","120","0","0","0","0","0","0","0","2","0","0","31075","3","0","0","100000","1","0","0"
"0","0","107501","0","15","10","130","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","107501","0","15","15","260","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","107501","0","15","20","390","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","107501","0","15","25","520","0","0","40","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","107501","1","15","30","650","0","2","50","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","107601","1","18","50","200","0","0","0","0","0","0","0","1","0","0","32076","5","0","0","100000","1","0","0"
"0","0","107601","1","11","25","100","0","0","0","0","0","0","0","2","0","0","31076","3","0","0","100000","1","0","0"
"0","0","107601","0","15","10","50","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","100000","1","0","2"
"0","0","107601","0","15","15","100","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","200000","2","0","4"
"0","0","107601","0","15","20","150","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","400000","3","0","6"
"0","0","107601","0","15","25","200","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","500000","4","0","8"
"0","0","107601","1","15","30","250","0","0","0","0","0","0","0","3","10","0","25001","2","0","0","600000","5","0","10"
"0","0","107701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","107701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","107701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","107801","1","18","50","0","0","0","0","0","0","0","0","1","0","240","32078","5","0","0","100000","1","0","0"
"0","0","107801","1","11","25","0","0","0","0","0","0","0","0","2","0","120","31078","3","0","0","100000","1","0","0"
"0","0","107801","0","15","10","0","5","0","0","0","0","0","0","3","0","130","25001","0","0","0","100000","1","0","0"
"0","0","107801","0","15","15","0","10","0","0","0","0","0","0","3","0","260","25001","0","0","0","200000","2","0","0"
"0","0","107801","0","15","20","0","15","0","0","0","0","0","0","3","0","390","25001","0","0","0","400000","3","0","0"
"0","0","107801","0","15","25","0","20","0","0","0","0","0","0","3","0","520","25001","0","0","0","500000","4","0","0"
"0","0","107801","1","15","30","0","25","0","0","0","1","0","0","3","0","650","25001","2","0","0","600000","5","0","0"
"0","0","107901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","107901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","107901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","108601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","108601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","108701","1","18","50","160","0","0","0","0","0","0","0","1","5","0","32087","0","0","0","100000","1","0","15"
"0","0","108701","1","11","25","80","0","0","0","0","0","0","0","2","10","0","31087","0","0","0","100000","1","0","20"
"0","0","108701","0","15","10","100","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","100000","1","0","10"
"0","0","108701","0","15","15","200","0","0","0","0","0","0","0","3","5","0","25001","0","0","0","200000","2","0","20"
"0","0","108701","0","15","20","300","0","0","0","0","0","0","0","3","10","0","25001","0","0","0","400000","3","0","24"
"0","0","108701","0","15","25","400","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","500000","4","0","36"
"0","0","108701","1","15","30","500","0","0","0","0","0","0","0","3","15","0","25001","0","0","0","600000","5","0","45"
"0","0","108801","1","18","50","0","0","0","0","0","0","0","0","1","0","0","32088","5","1500","0","100000","1","0","25"
"0","0","108801","1","11","25","0","0","0","0","0","0","0","0","2","25","0","31088","3","1000","0","100000","1","0","0"
"0","0","108801","0","15","10","0","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","100000","1","0","4"
"0","0","108801","0","15","15","0","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","200000","2","0","8"
"0","0","108801","0","15","20","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","400000","3","0","12"
"0","0","108801","0","15","25","0","0","0","0","0","0","0","0","3","16","0","25001","0","0","0","500000","4","0","16"
"0","0","108801","1","15","30","0","0","0","0","0","0","0","0","3","18","0","25001","2","0","0","600000","5","0","18"
"0","0","108901","1","18","50","0","0","0","0","0","0","0","0","1","10","0","32089","5","0","0","100000","1","0","10"
"0","0","108901","1","11","25","0","0","0","0","0","0","0","0","2","15","0","31089","3","0","0","100000","1","0","15"
"0","0","108901","0","15","10","100","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","100000","1","0","6"
"0","0","108901","0","15","15","200","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","200000","2","0","12"
"0","0","108901","0","15","20","300","0","0","0","0","0","0","0","3","18","0","25001","0","0","0","400000","3","0","18"
"0","0","108901","0","15","25","400","0","0","0","0","0","0","0","3","24","0","25001","0","0","0","500000","4","0","24"
"0","0","108901","1","15","30","500","0","0","0","0","0","0","0","3","30","0","25001","2","0","0","600000","5","0","30"
"0","0","109001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","109601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","109601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","109701","1","18","50","160","0","0","0","0","0","0","0","1","5","0","32097","0","0","0","100000","1","0","15"
"0","0","109701","1","11","25","80","0","0","0","0","0","0","0","2","10","0","31097","0","0","0","100000","1","0","20"
"0","0","109701","0","15","10","100","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","100000","1","0","10"
"0","0","109701","0","15","15","200","0","0","0","0","0","0","0","3","5","0","25001","0","0","0","200000","2","0","20"
"0","0","109701","0","15","20","300","0","0","0","0","0","0","0","3","10","0","25001","0","0","0","400000","3","0","24"
"0","0","109701","0","15","25","400","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","500000","4","0","36"
"0","0","109701","1","15","30","500","0","0","0","0","0","0","0","3","15","0","25001","0","0","0","600000","5","0","45"
"0","0","109801","1","18","50","0","0","0","0","0","0","0","0","1","0","240","32098","5","0","0","100000","1","0","0"
"0","0","109801","1","11","25","0","0","0","0","0","0","0","0","2","0","120","31098","3","0","0","100000","1","0","0"
"0","0","109801","0","15","10","0","5","0","0","0","0","0","0","3","0","130","25001","0","0","0","100000","1","0","0"
"0","0","109801","0","15","15","0","10","0","0","0","0","0","0","3","0","260","25001","0","0","0","200000","2","0","0"
"0","0","109801","0","15","20","0","15","0","0","0","0","0","0","3","0","390","25001","0","0","0","400000","3","0","0"
"0","0","109801","0","15","25","0","20","0","0","0","0","0","0","3","0","520","25001","0","0","0","500000","4","0","0"
"0","0","109801","1","15","30","0","25","0","0","0","1","0","0","3","0","650","25001","2","0","0","600000","5","0","0"
"0","0","109901","1","18","50","0","0","0","0","0","0","0","0","1","0","240","32099","5","0","0","100000","1","0","0"
"0","0","109901","1","11","25","0","0","0","0","0","0","0","0","2","0","120","31099","3","0","0","100000","1","0","0"
"0","0","109901","0","15","10","0","5","0","0","0","0","0","0","3","0","130","25001","0","0","0","100000","1","0","0"
"0","0","109901","0","15","15","0","10","0","0","0","0","0","0","3","0","260","25001","0","0","0","200000","2","0","0"
"0","0","109901","0","15","20","0","15","0","0","0","0","0","0","3","0","390","25001","0","0","0","400000","3","0","0"
"0","0","109901","0","15","25","0","20","0","0","0","0","0","0","3","0","520","25001","0","0","0","500000","4","0","0"
"0","0","109901","1","15","30","0","25","0","0","0","1","0","0","3","0","650","25001","2","0","0","600000","5","0","0"
"0","0","110001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110801","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110801","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110801","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","110901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","110901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","110901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111801","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111801","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111801","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","111901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","111901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","111901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112801","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112801","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112801","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","112901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","112901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","112901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113201","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113201","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113201","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113301","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113301","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113401","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113401","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113401","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113601","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113601","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113801","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113801","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113801","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","113901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","113901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","113901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","114001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","114001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","114001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","114101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","114101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","114101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
